player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Rachaad White,RB,TB,NA,NA,18.69,NA,0.17,NA,1.64,11.38,NA,NA,0.09,0.05,6.11,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon II,RB,MIA,NA,NA,28.89,NA,0.2,NA,0.84,7.17,NA,NA,0.04,0.03,5.83,NA,2574322,NFL,17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAX,NA,NA,26.81,NA,0.19,NA,0.91,8.16,NA,NA,0.05,0.03,5.79,NA,2574235,NFL,17052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,NA,25.9,NA,0.2,NA,0.9,8.08,NA,NA,0.04,0.04,5.66,NA,2574053,NFL,17051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,NA,21.84,NA,0.26,NA,0.85,7.01,NA,NA,0.05,0.05,5.5,NA,2568348,NFL,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,10.34,NA,0.05,NA,2.02,14.25,NA,NA,0.1,0.06,5.26,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,NA,16.53,NA,0.06,NA,1.61,11.15,NA,NA,0.08,0.04,5.14,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,NA,23.47,NA,0.17,NA,0.79,6.93,NA,NA,0.04,0.03,5.03,NA,2574427,NFL,17045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,LAC,NA,NA,20.46,NA,0.17,NA,0.82,5.19,NA,NA,0.03,0.04,4.51,NA,2566448,NFL,15254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,NA,20.61,NA,0.09,NA,0.95,7.92,NA,NA,0.03,0.03,4.46,NA,2570149,NFL,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,NA,19.47,NA,0.15,NA,0.63,5.42,NA,NA,0.04,0.04,4.18,NA,2571862,NFL,16603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,NA,21.19,NA,0.15,NA,0.56,4.53,NA,NA,0.02,0.03,4.09,NA,2572354,NFL,16596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,NA,13.62,NA,0.13,NA,0.79,6.89,NA,NA,0.06,0.02,3.94,NA,2562293,NFL,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen Jr.,RB,JAX,NA,NA,8.09,NA,0.06,NA,1.24,10.93,NA,NA,0.06,0.02,3.82,NA,2574207,NFL,17061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,NA,5.14,NA,0.03,NA,1.53,12.4,NA,NA,0.07,0.05,3.78,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,NA,7.69,NA,0.03,NA,1.31,9.63,NA,NA,0.09,0.02,3.72,NA,2559362,NFL,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,NA,7.43,NA,0.02,NA,1.31,11.47,NA,NA,0.07,0.02,3.7,NA,2567265,NFL,15718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,DAL,NA,NA,16.1,NA,0.11,NA,0.69,4.15,NA,NA,0.04,0.02,3.58,NA,2562722,NFL,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,NA,20.73,NA,0.14,NA,0.38,2.26,NA,NA,0.01,0.02,3.54,NA,2562734,NFL,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,NA,14.03,NA,0.11,NA,0.64,4.97,NA,NA,0.03,0.02,3.34,NA,2571114,NFL,16387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Woody Marks,RB,HOU,NA,NA,14.9,NA,0.1,NA,0.57,4.95,NA,NA,0.03,0.02,3.3,NA,2574174,NFL,17053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,NA,15.58,NA,0.12,NA,0.47,4.26,NA,NA,0.02,0.02,3.25,NA,2574015,NFL,17066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,NA,15.84,NA,0.1,NA,0.38,3.19,NA,NA,0.01,0.03,2.88,NA,2572189,NFL,16593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,NA,13.24,NA,0.09,NA,0.45,3.88,NA,NA,0.02,0.01,2.8,NA,2574496,NFL,17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,NA,4.91,NA,0.1,NA,0.79,5.82,NA,NA,0.06,0.01,2.8,NA,2569615,NFL,16175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,NA,16.32,NA,0.04,NA,0.46,3.14,NA,NA,0.03,0.05,2.73,NA,2567685,NFL,15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Neal,RB,NO,NA,NA,10.91,NA,0.08,NA,0.49,4.16,NA,NA,0.02,0.01,2.58,NA,2574402,NFL,17046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,NA,4.69,NA,0.14,NA,0.62,4.81,NA,NA,0.01,0.01,2.45,NA,2567649,NFL,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,NA,11.88,NA,0.09,NA,0.37,2.76,NA,NA,0.02,0.02,2.45,NA,2567883,NFL,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,NA,13.14,NA,0.03,NA,0.47,3.98,NA,NA,0.02,0.03,2.42,NA,2572261,NFL,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,NA,6.57,NA,0.05,NA,0.36,3.25,NA,NA,0.01,0.02,2.38,NA,2571629,NFL,16166,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,NA,11.52,NA,0.06,NA,0.43,3.83,NA,NA,0.01,0.02,2.35,NA,2568804,NFL,15965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,NA,8.07,NA,0.06,NA,0.53,4.45,NA,NA,0.03,0.01,2.3,NA,2574256,NFL,17049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,NA,9.28,NA,0.07,NA,0.45,3.92,NA,NA,0.02,0.01,2.29,NA,2574188,NFL,17060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,PHI,NA,NA,13.42,NA,0.09,NA,0.21,1.64,NA,NA,0.01,0.02,2.28,NA,2563986,NFL,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,NA,5.97,NA,0.03,NA,0.59,4.95,NA,NA,0.05,0.01,2.14,NA,2572360,NFL,16752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,NA,10.89,NA,0.08,NA,0.26,2.26,NA,NA,0.01,0.01,2.1,NA,2573977,NFL,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,NA,7.65,NA,0.04,NA,0.5,3.5,NA,NA,0.02,0.01,1.96,NA,2565276,NFL,14852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,NA,9.42,NA,0.07,NA,0.27,2.35,NA,NA,0.01,0.01,1.91,NA,2574068,NFL,17069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,NA,5.05,NA,0.03,NA,0.66,3.94,NA,NA,0.03,0.03,1.86,NA,2570942,NFL,16390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,NA,8.57,NA,0.09,NA,0.18,1.58,NA,NA,0.01,0.02,1.76,NA,2569882,NFL,16164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalel Mullings,RB,TEN,NA,NA,7.55,NA,0.05,NA,0.25,2.21,NA,NA,0.01,0.01,1.57,NA,2574156,NFL,17050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Holani,RB,SEA,NA,NA,10.32,NA,0.01,NA,0.27,2.34,NA,NA,-0.01,0.01,1.52,NA,2572768,NFL,16608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,NA,5.58,NA,0.04,NA,0.36,2.62,NA,NA,0.02,0.01,1.52,NA,2570912,NFL,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,NA,7.1,NA,0.03,NA,0.25,1.8,NA,NA,0.01,0.01,1.36,NA,2571065,NFL,16385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,NA,2.98,NA,0.04,NA,0.32,2.14,NA,NA,0.01,0.01,1.11,NA,2557977,NFL,13143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,NA,1.79,NA,0.02,NA,0.31,2.22,NA,NA,0.02,NA,0.95,NA,2553728,NFL,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,NA,2.58,NA,0.02,NA,0.21,1.53,NA,NA,0.01,NA,0.8,NA,2567595,NFL,15730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,2570158,NFL,16173,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarquez Hunter,RB,LAR,NA,NA,3.58,NA,0.02,NA,0.1,0.82,NA,NA,NA,0.01,0.64,NA,2574269,NFL,17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,NA,3.52,NA,0.03,NA,0.05,0.5,NA,NA,NA,0.01,0.61,NA,2574024,NFL,17058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasheen Ali,RB,BAL,NA,NA,2.96,NA,0.02,NA,0.09,0.85,NA,NA,NA,NA,0.59,NA,2571823,NFL,16746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,NA,2.29,NA,0.02,NA,0.12,1.03,NA,NA,NA,NA,0.57,NA,2572498,NFL,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,NA,3.03,NA,NA,NA,0.15,1.15,NA,NA,NA,NA,0.57,NA,2562834,NFL,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sione Vaki,RB,DET,NA,NA,1.32,NA,NA,NA,0.15,1.15,NA,NA,NA,NA,0.4,NA,2572021,NFL,16678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheim Sanders,RB,CLE,NA,NA,1.52,NA,0.01,NA,0.08,0.69,NA,NA,NA,NA,0.36,NA,2574529,NFL,17062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,NA,1.19,NA,NA,NA,0.04,0.41,NA,NA,NA,NA,0.2,NA,2570428,NFL,16178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,22.31,105.94,NA,1.02,1.25,0.93,8.95,NA,NA,0.06,NA,18.15,NA,53086,FanDuel,12626,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,9,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Jahmyr Gibbs,RB,DET,NA,14.88,78.07,NA,0.66,4.68,3.56,27.82,NA,NA,0.16,NA,17.27,NA,55609,FanDuel,16162,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,13,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Christian McCaffrey,RB,SF,NA,16.72,71.12,NA,0.53,6.09,4.56,34.41,NA,NA,0.21,NA,17.19,NA,53425,FanDuel,13130,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,15,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Saquon Barkley,RB,PHI,NA,24.11,98.15,NA,0.72,3,2.15,14.71,NA,NA,0.08,NA,16.98,NA,53785,FanDuel,13604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,16,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Josh Jacobs,RB,GB,NA,19.03,80.59,NA,0.87,2.57,1.85,15.17,NA,NA,0.08,NA,15.94,NA,54151,FanDuel,14073,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,25,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
De'Von Achane,RB,MIA,NA,14.32,69.84,NA,0.5,4.47,3.62,23.26,NA,NA,0.19,NA,15.22,NA,55638,FanDuel,16167,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,32,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
James Conner,RB,ARI,NA,15.91,69.09,NA,0.61,3.84,3,21.57,NA,NA,0.12,NA,14.71,NA,53421,FanDuel,13146,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,37,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Chase Brown,RB,CIN,NA,18.3,72.75,NA,0.51,3.74,2.88,20.26,NA,NA,0.17,NA,14.68,NA,55640,FanDuel,16181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,38,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Kyren Williams,RB,LA,NA,19.33,79.52,NA,0.76,2.2,1.68,10.47,NA,NA,0.08,NA,14.58,NA,55506,FanDuel,15710,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,40,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Ashton Jeanty,RB,LV,NA,15.4,84.95,NA,0.55,2.14,1.65,10.44,NA,NA,0.07,NA,13.94,NA,56249,FanDuel,17042,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,43,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Bijan Robinson,RB,ATL,NA,14.51,65.38,NA,0.51,3.88,2.89,21.87,NA,NA,0.1,NA,13.81,NA,55582,FanDuel,16161,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,44,11,2,Atlanta Falcons,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Jonathan Taylor,RB,IND,NA,19.24,85.98,NA,0.53,1.89,1.42,8.54,NA,NA,0.06,NA,13.44,NA,54525,FanDuel,14802,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,46,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Omarion Hampton,RB,LAC,NA,16.52,72.86,NA,0.71,1.58,1.22,9.15,NA,NA,0.06,NA,13.27,NA,56261,FanDuel,17044,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,48,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Breece Hall,RB,NYJ,NA,17.55,61.35,NA,0.64,3.4,2.44,18.21,NA,NA,0.08,NA,13.04,NA,55235,FanDuel,15708,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,51,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Chuba Hubbard,RB,CAR,NA,15.2,65.32,NA,0.43,3.81,2.73,19.71,NA,NA,0.1,NA,12.83,NA,54896,FanDuel,15261,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,53,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Travis Etienne,RB,JAC,NA,14.71,63.6,NA,0.49,3.19,2.35,18.31,NA,NA,0.09,NA,12.77,NA,54870,FanDuel,15253,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,54,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Tony Pollard,RB,TEN,NA,15.59,69.18,NA,0.41,3.52,2.64,17.6,NA,NA,0.08,NA,12.76,NA,54185,FanDuel,14085,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,55,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Bucky Irving,RB,TB,NA,15.67,74.17,NA,0.37,2.61,2.09,15.17,NA,NA,0.08,NA,12.54,NA,55976,FanDuel,16598,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,57,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
James Cook,RB,BUF,NA,13.22,57.16,NA,0.42,3.57,2.63,22.63,NA,NA,0.12,NA,12.47,NA,55236,FanDuel,15715,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,59,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Nick Chubb,RB,HOU,NA,14.31,69.01,NA,0.51,1.69,1.28,11.06,NA,NA,0.06,NA,12.01,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,64,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Kenneth Walker III,RB,SEA,NA,13.92,58.65,NA,0.39,3.24,2.41,20.56,NA,NA,0.07,NA,11.81,NA,55268,FanDuel,15711,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,65,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Jaylen Warren,RB,PIT,NA,12.82,57.59,NA,0.35,3.97,2.95,19.36,NA,NA,0.11,NA,11.61,NA,55315,FanDuel,15742,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,67,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Alvin Kamara,RB,NO,NA,13.54,54.47,NA,0.3,4.16,2.97,20.32,NA,NA,0.12,NA,11.46,NA,53438,FanDuel,13132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,70,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Javonte Williams,RB,DAL,NA,15.57,64.36,NA,0.33,2.77,2.11,13.3,NA,NA,0.09,NA,11.16,NA,54867,FanDuel,15256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,73,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
David Montgomery,RB,DET,NA,11.96,50.56,NA,0.49,2.67,2.05,17.08,NA,NA,0.08,NA,11.09,NA,54134,FanDuel,14071,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,76,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Tyrone Tracy Jr.,RB,NYG,NA,12.6,55.55,NA,0.34,3.34,2.43,21.26,NA,NA,0.08,NA,11.08,NA,55978,FanDuel,16747,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,77,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
J.K. Dobbins,RB,DEN,NA,11.6,55.49,NA,0.48,2.54,1.88,11.71,NA,NA,0.07,NA,10.98,NA,54503,FanDuel,14800,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,79,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Zach Charbonnet,RB,SEA,NA,14.89,62.49,NA,0.37,2.16,1.6,13.73,NA,NA,0.05,NA,10.94,NA,55596,FanDuel,16169,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,80,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
D'Andre Swift,RB,CHI,NA,12.37,56.17,NA,0.37,2.7,2,15.62,NA,NA,0.07,NA,10.72,NA,54521,FanDuel,14797,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,82,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Jacory Croskey-Merritt,RB,WSH,NA,11.69,49.16,NA,0.36,2.19,1.73,12.18,NA,NA,0.07,NA,9.44,NA,56298,FanDuel,17256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,103,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Aaron Jones,RB,MIN,NA,11.25,44.64,NA,0.27,3.17,2.35,14.63,NA,NA,0.12,NA,9.2,NA,53454,FanDuel,13319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,104,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
