player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
Ladd McConkey,WR,LAC,NA,NA,5.2,66.84,NA,NA,0.47,NA,0.45,NA,NA,0.03,14.69,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,4.76,66.09,NA,NA,0.55,NA,0.3,NA,NA,0.03,14.64,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.25,62.6,NA,NA,0.68,NA,0.31,NA,NA,0.02,14.58,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,NA,5,68.74,NA,NA,0.42,NA,0.78,NA,0.01,0.03,14.47,NA,2573992,NFL,17071,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.9,67.7,NA,NA,0.44,NA,0.12,NA,NA,0.03,14.26,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.84,68.41,NA,NA,0.43,NA,0.22,NA,NA,0.03,14.22,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,5.11,62.71,NA,NA,0.41,NA,1.2,NA,0.01,0.04,13.94,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,4.43,67.77,NA,NA,0.44,NA,0.23,NA,NA,0.02,13.83,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,3.67,64.52,NA,NA,0.5,NA,1.74,NA,0.01,0.03,13.3,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,4.88,61.02,NA,NA,0.38,NA,0.26,NA,NA,0.03,13.23,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,3.78,57.21,NA,NA,0.59,NA,NA,NA,NA,0.03,12.98,NA,2543468,NFL,11671,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,3.85,57.71,NA,NA,0.45,NA,0.23,NA,NA,0.02,12.3,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.58,52.79,NA,NA,0.41,NA,0.38,NA,NA,0.03,12.3,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,4.13,53.11,NA,NA,0.44,NA,0.8,NA,0.01,0.06,12.1,NA,2570275,NFL,16188,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,4.03,56.22,NA,NA,0.41,NA,0.27,NA,NA,0.03,12.08,NA,2565114,NFL,14860,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,JAX,NA,NA,4.12,56.02,NA,NA,0.37,NA,1.19,NA,0.01,0.03,12.06,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,3.62,60.18,NA,NA,0.38,NA,0.49,NA,NA,0.02,11.93,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,NA,4.12,55.89,NA,NA,0.3,NA,0.2,NA,NA,0.02,11.49,NA,2570224,NFL,16206,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,3.91,51.36,NA,NA,0.41,NA,NA,NA,NA,0.02,11.47,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA
Devaughn Vele,WR,NO,NA,NA,3.94,50.38,NA,NA,0.41,NA,0.55,NA,NA,0.02,11.45,NA,2572006,NFL,16788,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,4.09,45.94,NA,NA,0.46,NA,0.11,NA,NA,0.04,11.38,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,3.6,55.59,NA,NA,0.37,NA,0.13,NA,NA,0.02,11.35,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,3.5,52.29,NA,NA,0.32,NA,1.43,NA,0.01,0.02,10.81,NA,2572507,NFL,16622,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,3.16,49.69,NA,NA,0.42,NA,0.64,NA,NA,0.03,10.65,NA,2574585,NFL,17081,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,2.85,52.01,NA,NA,0.42,NA,0.13,NA,NA,0.02,10.54,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin Jr.,WR,TB,NA,NA,3.73,47.65,NA,NA,0.34,NA,0.14,NA,NA,0.03,10.49,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA
John Metchie III,WR,NYJ,NA,NA,3.93,42.23,NA,NA,0.36,NA,0.76,NA,0.01,0.02,10.41,NA,2567682,NFL,15759,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,3.26,45.03,NA,NA,0.34,NA,2.86,NA,0.02,0.02,10.17,NA,2570059,NFL,16287,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.84,55.26,NA,NA,0.28,NA,0.11,NA,NA,0.01,10.04,NA,2567715,NFL,15768,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,3.9,42.57,NA,NA,0.3,NA,0.26,NA,NA,0.02,9.94,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,3.26,38.73,NA,NA,0.3,NA,6.73,NA,0.05,0.02,9.87,NA,2572186,NFL,16620,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,3.09,40.7,NA,NA,0.26,NA,5.16,NA,0.05,0.02,9.5,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,2.8,45.13,NA,NA,0.35,NA,0.71,NA,0.01,0.02,9.5,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,NA,2.82,46.15,NA,NA,0.34,NA,0.28,NA,NA,0.01,9.48,NA,2570092,NFL,16193,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,NA,3.23,39.72,NA,NA,0.38,NA,0.13,NA,NA,0.02,9.46,NA,2574170,NFL,17083,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,2.89,41.06,NA,NA,0.37,NA,0.85,NA,0.01,0.02,9.32,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,2.9,48.15,NA,NA,0.24,NA,0.39,NA,NA,0.02,9.15,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,NA,3.25,40.29,NA,NA,0.3,NA,0.03,NA,NA,0.02,9.04,NA,2574086,NFL,17082,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,2.76,40.8,NA,NA,0.36,NA,0.25,NA,NA,0.01,9.01,NA,2569681,NFL,16191,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAX,NA,NA,3.05,38.21,NA,NA,0.31,NA,1.96,NA,0.02,0.02,9.01,NA,2569888,NFL,16192,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,2.95,43.83,NA,NA,0.28,NA,0.11,NA,NA,0.02,8.98,NA,2563707,NFL,14974,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,NA,3.54,34.83,NA,NA,0.26,NA,2.64,NA,0.02,0.02,8.93,NA,2574147,NFL,17171,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,NYJ,NA,NA,2.78,43.18,NA,NA,0.28,NA,1.14,NA,0.01,0.02,8.91,NA,2572129,NFL,16626,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,2.97,40.88,NA,NA,0.29,NA,0.11,NA,NA,0.02,8.77,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,NA,3.15,28.47,NA,NA,0.22,NA,7.39,NA,0.05,0.03,8.66,NA,2572255,NFL,16684,NA,NA,NA,NA,NA,NA,0.06,NA
Darius Slayton,WR,NYG,NA,NA,2.62,45.96,NA,NA,0.2,NA,0.15,NA,NA,0.01,8.41,NA,2562736,NFL,14122,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,NA,2.78,36.76,NA,NA,0.31,NA,NA,NA,NA,NA,8.32,NA,2563611,NFL,14849,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,2.82,36.46,NA,NA,0.31,NA,0.11,NA,NA,0.03,8.28,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,SEA,NA,NA,2.35,37.58,NA,NA,0.26,NA,1.83,NA,0.01,0.04,8.25,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,0.07,NA
Tyler Lockett,WR,LV,NA,NA,3.01,37.93,NA,NA,0.23,NA,NA,NA,NA,0.02,8.14,NA,2552430,NFL,12187,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,NA,2.73,38.28,NA,NA,0.25,NA,0.15,NA,NA,0.01,8.05,NA,2558262,NFL,13289,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,3.07,32.23,NA,NA,0.27,NA,0.22,NA,NA,0.02,7.9,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,NA,2.91,37.21,NA,NA,0.2,NA,0.11,NA,NA,0.02,7.8,NA,2572920,NFL,16809,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,NA,2.84,32.18,NA,NA,0.29,NA,0.61,NA,NA,0.03,7.8,NA,2571889,NFL,16639,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,2.63,32.76,NA,NA,0.29,NA,0.52,NA,NA,0.01,7.68,NA,2568132,NFL,15777,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,2.42,35.27,NA,NA,0.25,NA,1.27,NA,0.01,0.03,7.57,NA,2569765,NFL,16184,NA,NA,NA,NA,NA,NA,NA,NA
Luther Burden III,WR,CHI,NA,NA,2.88,34.46,NA,NA,0.17,NA,1.21,NA,0.01,0.03,7.47,NA,2574004,NFL,17070,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,2.68,31.86,NA,NA,0.23,NA,0.22,NA,NA,0.02,7.23,NA,2574142,NFL,17073,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,NA,1.92,31.52,NA,NA,0.33,NA,NA,NA,NA,0.01,7.03,NA,2565836,NFL,15293,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,NA,2.56,32.06,NA,NA,0.2,NA,0.11,NA,NA,0.02,6.94,NA,2564358,NFL,14858,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,NA,2.38,24.86,NA,NA,0.23,NA,0.49,NA,NA,0.01,6.28,NA,2571997,NFL,16619,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,1.74,26.95,NA,NA,0.23,NA,0.13,NA,NA,0.01,5.81,NA,2567925,NFL,15786,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,1.83,23.57,NA,NA,0.19,NA,0.49,NA,NA,0.01,5.36,NA,2569657,NFL,16207,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,WAS,NA,NA,1.66,22.51,NA,NA,0.18,NA,1.09,NA,0.01,NA,5.16,NA,2567643,NFL,15752,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,1.62,22.76,NA,NA,0.2,NA,0.13,NA,NA,0.01,5.09,NA,2571859,NFL,16617,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Brown,WR,KC,NA,NA,1.79,21,NA,NA,0.2,NA,0.12,NA,NA,0.01,5.08,NA,2562379,NFL,14105,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,NA,1.7,20.86,NA,NA,0.21,NA,0.2,NA,NA,0.01,5.05,NA,2565477,NFL,15109,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,1.76,23.17,NA,NA,0.16,NA,0.24,NA,NA,0.01,5.04,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,ATL,NA,NA,1.67,20.38,NA,NA,0.21,NA,0.06,NA,NA,NA,4.97,NA,2562732,NFL,14110,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,1.64,21.37,NA,NA,0.18,NA,0.11,NA,NA,0.01,4.85,NA,2569759,NFL,16195,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,NA,1.39,22.17,NA,NA,0.2,NA,NA,NA,NA,0.01,4.79,NA,2563602,NFL,14845,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,NA,1.55,20.2,NA,NA,0.15,NA,1.21,NA,0.01,0.01,4.63,NA,2570119,NFL,16342,NA,NA,NA,NA,NA,NA,NA,NA
Tyrell Shavers,WR,BUF,NA,NA,1.43,21.61,NA,NA,0.17,NA,NA,NA,NA,0.01,4.59,NA,2571425,NFL,16451,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims Jr.,WR,DEN,NA,NA,1.39,16.29,NA,NA,0.15,NA,1.88,NA,0.02,0.02,4.55,NA,2569717,NFL,16189,NA,NA,NA,NA,NA,NA,0.06,NA
DeAndre Hopkins,WR,BAL,NA,NA,1.29,20.03,NA,NA,0.18,NA,NA,NA,NA,0.01,4.35,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,1.14,15.05,NA,NA,0.11,NA,4.89,NA,0.03,0.02,4.29,NA,2569509,NFL,15981,NA,NA,NA,NA,NA,NA,0.06,NA
JuJu Smith-Schuster,WR,KC,NA,NA,1.59,18.24,NA,NA,0.13,NA,0.24,NA,NA,0.01,4.2,NA,2558149,NFL,13156,NA,NA,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,BUF,NA,NA,1.36,20.26,NA,NA,0.12,NA,NA,NA,NA,0.01,4.09,NA,2566502,NFL,15319,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.25,18.03,NA,NA,0.15,NA,0.27,NA,NA,0.01,3.96,NA,2568321,NFL,15755,NA,NA,NA,NA,NA,NA,NA,NA
Mason Tipton,WR,NO,NA,NA,1.48,17.5,NA,NA,0.12,NA,NA,NA,NA,NA,3.95,NA,2573403,NFL,16858,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.3,16.45,NA,NA,0.09,NA,0.28,NA,NA,0.04,3.79,NA,2556661,NFL,13066,NA,NA,NA,NA,NA,NA,0.06,NA
Ryan Flournoy,WR,DAL,NA,NA,1.22,14.12,NA,NA,0.12,NA,NA,NA,NA,0.01,3.33,NA,2571970,NFL,16778,NA,NA,NA,NA,NA,NA,NA,NA
Tre Harris,WR,LAC,NA,NA,1.32,12.49,NA,NA,0.1,NA,0.23,NA,NA,0.01,3.17,NA,2574515,NFL,17072,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.09,13.75,NA,NA,0.1,NA,0.14,NA,NA,NA,3.08,NA,2569825,NFL,16201,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,NA,0.9,14.07,NA,NA,0.11,NA,NA,NA,NA,NA,2.97,NA,2555478,NFL,12785,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,PIT,NA,NA,1.03,12.09,NA,NA,0.12,NA,NA,NA,NA,0.01,2.94,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Williams,WR,NYJ,NA,NA,0.89,9.91,NA,NA,0.08,NA,2.88,NA,0.02,NA,2.77,NA,2573154,NFL,16630,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Golden,WR,GB,NA,NA,0.95,11.58,NA,NA,0.07,NA,1.15,NA,0.01,NA,2.7,NA,2574130,NFL,17075,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,0.86,12.68,NA,NA,0.09,NA,0.21,NA,NA,0.01,2.67,NA,2574312,NFL,17087,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,NA,0.89,10.51,NA,NA,0.09,NA,1.2,NA,0.01,0.01,2.64,NA,2562808,NFL,14592,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,NA,0.81,11.41,NA,NA,0.11,NA,NA,NA,NA,NA,2.61,NA,2560787,NFL,13632,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Smith,WR,LAR,NA,NA,1.09,15.31,NA,NA,0.1,NA,0.99,NA,0.01,0.47,2.56,NA,2570002,NFL,16428,NA,NA,NA,NA,NA,NA,NA,0.02
Jimmy Horn Jr.,WR,CAR,NA,NA,0.82,9.9,NA,NA,0.07,NA,2.41,NA,0.01,NA,2.53,NA,2573985,NFL,17234,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,NA,0.77,12.47,NA,NA,0.07,NA,0.68,NA,NA,0.01,2.49,NA,2574663,NFL,17076,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,NA,0.86,9.9,NA,NA,0.06,NA,1.14,NA,0.01,NA,2.38,NA,2574176,NFL,17080,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KC,NA,NA,0.65,11.17,NA,NA,0.09,NA,0.28,NA,NA,NA,2.34,NA,2567958,NFL,15787,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,CLE,NA,NA,0.59,6.85,NA,NA,0.06,NA,3.69,NA,0.02,NA,2.12,NA,2572357,NFL,16636,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,NA,0.57,8.63,NA,NA,0.09,NA,0.32,NA,NA,NA,2.01,NA,2571844,NFL,16621,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.55,7.92,NA,NA,0.08,NA,0.32,NA,NA,NA,1.85,NA,2565857,NFL,15285,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,NA,0.58,7.39,NA,NA,0.08,NA,0.12,NA,NA,NA,1.81,NA,2574589,NFL,17079,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,NA,0.59,7.26,NA,NA,0.07,NA,0.12,NA,NA,NA,1.75,NA,2572459,NFL,16629,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,0.55,7.22,NA,NA,0.07,NA,0.24,NA,NA,NA,1.72,NA,2574120,NFL,17157,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,NA,0.58,7.75,NA,NA,0.05,NA,0.63,NA,NA,NA,1.72,NA,2571955,NFL,16624,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Drummond,WR,ATL,NA,NA,0.63,6.95,NA,NA,0.06,NA,NA,NA,NA,NA,1.69,NA,2571446,NFL,16429,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,0.61,6.97,NA,NA,0.05,NA,0.21,NA,NA,NA,1.63,NA,2574285,NFL,17078,NA,NA,NA,NA,NA,NA,NA,NA
Cody White,WR,SEA,NA,NA,0.5,7.63,NA,NA,0.05,NA,NA,NA,NA,NA,1.56,NA,2564313,NFL,15589,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAX,NA,NA,0.5,6.54,NA,NA,0.06,NA,NA,NA,NA,NA,1.51,NA,2558985,NFL,13377,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,SF,NA,NA,0.45,7.04,NA,NA,0.04,NA,NA,NA,NA,NA,1.39,NA,2558914,NFL,13418,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,0.44,5.8,NA,NA,0.06,NA,NA,NA,NA,NA,1.38,NA,2567508,NFL,15788,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,0.5,5.42,NA,NA,0.05,NA,NA,NA,NA,NA,1.34,NA,2562668,NFL,14118,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,0.44,5.86,NA,NA,0.04,NA,0.44,NA,NA,NA,1.31,NA,2572216,NFL,16633,NA,NA,NA,NA,NA,NA,NA,NA
Tom Kennedy,WR,DET,NA,NA,0.46,5.88,NA,NA,0.04,NA,NA,NA,NA,NA,1.29,NA,2563319,NFL,14503,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Brooks,WR,ARI,NA,NA,0.47,6.27,NA,NA,0.03,NA,NA,NA,NA,NA,1.28,NA,2569696,NFL,16364,NA,NA,NA,NA,NA,NA,NA,NA
Tai Felton,WR,MIN,NA,NA,0.46,5.38,NA,NA,0.04,NA,0.06,NA,NA,NA,1.24,NA,2574344,NFL,17097,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,BUF,NA,NA,0.39,5.29,NA,NA,0.05,NA,NA,NA,NA,NA,1.22,NA,2543498,NFL,11674,NA,NA,NA,NA,NA,NA,NA,NA
Konata Mumpfield,WR,LAR,NA,NA,0.38,5.11,NA,NA,0.05,NA,NA,NA,NA,NA,1.19,NA,2574272,NFL,17254,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,MIA,NA,NA,0.42,4.65,NA,NA,0.03,NA,0.67,NA,NA,NA,1.13,NA,2566553,NFL,15302,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,NA,0.36,5.15,NA,NA,0.04,NA,NA,NA,NA,NA,1.12,NA,2558091,NFL,13172,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,NO,NA,NA,0.33,4.7,NA,NA,0.05,NA,NA,NA,NA,NA,1.1,NA,2560836,NFL,13634,NA,NA,NA,NA,NA,NA,NA,NA
James Proche,WR,TEN,NA,NA,0.4,4.25,NA,NA,0.03,NA,0.33,NA,NA,NA,1.04,NA,2563572,NFL,14848,NA,NA,NA,NA,NA,NA,NA,NA
Mason Kinsey,WR,TEN,NA,NA,0.42,4.14,NA,NA,0.03,NA,NA,NA,NA,NA,1.01,NA,2565459,NFL,15535,NA,NA,NA,NA,NA,NA,NA,NA
KeAndre Lambert-Smith,WR,LAC,NA,NA,0.31,3.44,NA,NA,0.03,NA,NA,NA,NA,NA,0.83,NA,2574521,NFL,17205,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Tinsley,WR,CIN,NA,NA,0.24,3.27,NA,NA,0.04,NA,0.1,NA,NA,NA,0.82,NA,2571650,NFL,16403,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,NA,0.24,3.88,NA,NA,0.03,NA,0.13,NA,NA,NA,0.82,NA,2574387,NFL,17134,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.1,0.93,NA,NA,0.01,NA,1.68,NA,0.01,0.03,0.78,NA,2570272,NFL,16299,NA,NA,NA,NA,NA,NA,0.06,NA
Brycen Tremayne,WR,CAR,NA,NA,0.29,3.4,NA,NA,0.02,NA,0.12,NA,NA,NA,0.76,NA,2571665,NFL,16949,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,0.21,2.93,NA,NA,0.02,NA,0.42,NA,NA,NA,0.67,NA,2567805,NFL,15766,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson Jr.,WR,MIA,NA,NA,0.24,2.96,NA,NA,0.02,NA,0.1,NA,NA,NA,0.67,NA,2560936,NFL,13652,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,WR,NYG,NA,NA,0.2,2.64,NA,NA,0.02,NA,0.71,NA,NA,NA,0.66,NA,2563329,NFL,14555,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,CHI,NA,NA,0.09,0.89,NA,NA,0.01,NA,0.44,NA,NA,0.03,0.58,NA,2563551,NFL,14847,NA,NA,NA,NA,NA,NA,0.06,NA
Sterling Shepard,WR,TB,NA,NA,0.21,2.38,NA,NA,0.02,NA,0.15,NA,NA,NA,0.58,NA,2555295,NFL,12658,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,0.21,2.16,NA,NA,0.02,NA,0.2,NA,NA,NA,0.57,NA,2574141,NFL,17096,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,JAX,NA,NA,0.18,2.35,NA,NA,0.02,NA,0.24,NA,NA,NA,0.56,NA,2566586,NFL,15292,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,0.19,2.86,NA,NA,0.01,NA,0.13,NA,NA,NA,0.55,NA,2561653,NFL,13963,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,NA,0.18,2.43,NA,NA,0.02,NA,0.11,NA,NA,NA,0.55,NA,2565225,NFL,14864,NA,NA,NA,NA,NA,NA,NA,NA
Scott Miller,WR,PIT,NA,NA,0.18,2.18,NA,NA,0.02,NA,0.14,NA,NA,NA,0.53,NA,2562865,NFL,14280,NA,NA,NA,NA,NA,NA,NA,NA
