player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Chimere Dike,WR,TEN,NA,1.6,1.6,16.9,NA,NA,0.1,1,4,NA,0,0,2.74,NA,19346,FleaFlicker,17171,NA,NA,NA,NA,NA,0,@HOUSun 1:00 PM,NA,WR114,0.1,20.9,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,BAL,NA,1.4,1.4,17.7,NA,NA,0.2,0,0,NA,0,0,2.71,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,7,@KCSun 4:25 PM,NA,WR73,0.2,17.7,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,2,2,18.5,NA,NA,0.1,0.3,1.5,NA,0,0,2.7,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,8,SEAL 20-23,2.7,NA,0.1,20,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,1.7,1.7,19.3,NA,NA,0.1,0,0.1,NA,0,0,2.65,NA,9891,FleaFlicker,11938,NA,NA,NA,NA,NA,6,@PITSun 9:30 AM,NA,WR81,0.1,19.3,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,1.2,1.2,14.1,NA,NA,0.1,0.6,2.4,NA,0.1,0,2.65,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,7,NOSun 1:00 PM,NA,WR112,0.2,16.5,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Higgins,WR,HOU,NA,1.5,1.5,19.5,NA,NA,0.1,0,0.2,NA,0,0,2.61,NA,19287,FleaFlicker,17083,NA,NA,NA,NA,NA,6,TENSun 1:00 PM,NA,WR68,0.1,19.7,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.6,1.6,17.9,NA,NA,0.1,0.1,0.6,NA,0,0,2.48,NA,17740,FleaFlicker,16201,NA,NA,NA,NA,NA,6,TENSun 1:00 PM,NA,WR122,0.1,18.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,1.6,1.6,19,NA,NA,0.1,0,0,NA,0,0,2.48,NA,20023,FleaFlicker,17076,NA,NA,NA,NA,NA,9,@DETSun 1:00 PM,NA,WR98,0.1,19,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Tremayne,WR,CAR,NA,1.6,1.6,18.6,NA,NA,0.1,0,0.1,NA,0,0,2.45,NA,17943,FleaFlicker,16949,NA,NA,NA,NA,NA,4,@NESun 1:00 PM,NA,NA,0.1,18.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,TEN,NA,1.6,1.6,18.4,NA,NA,0.1,0,0,NA,0,0,2.36,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,0,@HOUSun 1:00 PM,NA,WR105,0.1,18.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,NYJ,NA,1.4,1.4,17.1,NA,NA,0.1,0,0,NA,0,0,2.31,NA,15729,FleaFlicker,14864,NA,NA,NA,NA,NA,9,@MIAMon 7:15 PM,NA,WR123,0.1,17.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,1.1,1.1,14.7,NA,NA,0.1,0,0.1,NA,0,0,2.26,NA,17992,FleaFlicker,16413,NA,NA,NA,NA,NA,5,@DALSun 8:20 PM,NA,NA,0.1,14.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.4,1.4,16.7,NA,NA,0.1,0,0.2,NA,0,0,2.23,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,9,@TBSun 1:00 PM,NA,WR118,0.1,16.9,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.3,1.3,16.4,NA,NA,0.1,0,0.2,NA,0,0,2.12,NA,16326,FleaFlicker,15301,NA,NA,NA,NA,NA,8,INDSun 4:05 PM,NA,WR96,0.1,16.7,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' Harris,WR,LAC,NA,1.2,1.2,15.5,NA,NA,0.1,0,0.2,NA,0,0,2.11,NA,19298,FleaFlicker,17072,NA,NA,NA,NA,NA,2,@NYGSun 1:00 PM,NA,WR86,0.1,15.7,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,0.9,0.9,13.6,NA,NA,0.1,0,0.1,NA,0,0,2.07,NA,16192,FleaFlicker,15109,NA,NA,NA,NA,NA,2,NYJMon 7:15 PM,NA,WR121,0.1,13.8,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,1.5,1.5,16.1,NA,NA,0.1,0,0,NA,0,0,2.05,NA,18536,FleaFlicker,16778,NA,NA,NA,NA,NA,0,GBSun 8:20 PM,NA,NA,0.1,16.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,1.2,1.2,14.8,NA,NA,0.1,0.1,0.2,NA,0,0,1.99,NA,19273,FleaFlicker,17134,NA,NA,NA,NA,NA,4,CARSun 1:00 PM,NA,WR91,0.1,15,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.1,1.1,15,NA,NA,0.1,0.1,0.5,NA,0,0,1.97,NA,12441,FleaFlicker,13066,NA,NA,NA,NA,NA,8,CLESun 1:00 PM,NA,NA,0.1,15.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,0.9,0.9,12.2,NA,NA,0.1,0,0.1,NA,0,0,1.81,NA,16350,FleaFlicker,15285,NA,NA,NA,NA,NA,7,@KCSun 4:25 PM,NA,NA,0.1,12.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,1.1,1.1,12.7,NA,NA,0.1,0,0.2,NA,0,0,1.81,NA,19520,FleaFlicker,17079,NA,NA,NA,NA,NA,9,PHISun 1:00 PM,NA,NA,0.1,12.9,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,0.9,0.9,11.4,NA,NA,0.1,0,0,NA,0,0,1.74,NA,19337,FleaFlicker,17157,NA,NA,NA,NA,NA,8,CLESun 1:00 PM,NA,WR72,0.1,11.4,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,0.9,0.9,11.8,NA,NA,0.1,0,0.1,NA,0,0,1.71,NA,19294,FleaFlicker,17078,NA,NA,NA,NA,NA,8,CHISun 4:25 PM,NA,WR94,0.1,11.9,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,1.1,1.1,13,NA,NA,0.1,0.1,0.5,NA,0,0,1.71,NA,19286,FleaFlicker,17080,NA,NA,NA,NA,NA,6,TENSun 1:00 PM,NA,WR84,0.1,13.4,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devontez Walker,WR,BAL,NA,0.7,0.7,9.8,NA,NA,0.1,0.1,0.3,NA,0,0,1.61,NA,18473,FleaFlicker,16621,NA,NA,NA,NA,NA,7,@KCSun 4:25 PM,NA,WR127,0.1,10.1,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Bryant,WR,DEN,NA,1,1,10.3,NA,NA,0.1,0,0,NA,0,0,1.51,NA,19288,FleaFlicker,17082,NA,NA,NA,NA,NA,2,CINMon 8:15 PM,NA,WR101,0.1,10.3,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,0.8,0.8,10.2,NA,NA,0.1,0,0,NA,0,0,1.5,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,9,@MIAMon 7:15 PM,NA,NA,0.1,10.2,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,7.52,100.6,NA,NA,0.4,NA,3.6,NA,0.03,0.03,20.46,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,6.57,80.84,NA,NA,0.51,NA,2.08,NA,0.01,0.03,17.92,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,5.86,78.34,NA,NA,0.6,NA,0.72,NA,0.01,0.03,17.37,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,5.37,78.14,NA,NA,0.41,NA,0.21,NA,NA,0.03,15.61,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,5.07,72.07,NA,NA,0.5,NA,0.66,NA,0.01,0.02,15.36,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,NA,5.56,69.85,NA,NA,0.42,NA,2.1,NA,0.02,0.03,15.34,NA,2572342,NFL,16615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,NA,4.92,71.11,NA,NA,0.53,NA,NA,NA,NA,0.03,15.15,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,5.69,73.55,NA,NA,0.31,NA,1.02,NA,0.01,0.03,15.01,NA,2562492,NFL,14127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.47,66.99,NA,NA,0.38,NA,2.05,NA,0.02,0.03,14.71,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,NA,4.78,70.94,NA,NA,0.46,NA,0.32,NA,NA,0.03,14.61,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,4.61,76.48,NA,NA,0.39,NA,0.19,NA,NA,0.02,14.58,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,5.19,70.12,NA,NA,0.35,NA,0.89,NA,0.01,0.03,14.39,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,4.76,58.97,NA,NA,0.6,NA,1.15,NA,0.01,0.03,14.37,NA,2574585,NFL,17081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,NA,4.95,66.96,NA,NA,0.43,NA,1.19,NA,0.01,0.03,14.35,NA,2573992,NFL,17071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.58,70.79,NA,NA,0.45,NA,NA,NA,NA,0.02,14.32,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.86,68.93,NA,NA,0.25,NA,0.26,NA,NA,0.03,14.22,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,4.69,69.62,NA,NA,0.41,NA,0.71,NA,0.01,0.02,14.2,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,4.57,67.54,NA,NA,0.39,NA,2.17,NA,0.02,0.03,13.94,NA,2572507,NFL,16622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,4.7,66.19,NA,NA,0.43,NA,0.36,NA,NA,0.03,13.88,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,4.9,68.12,NA,NA,0.33,NA,0.53,NA,NA,0.02,13.71,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.52,61.25,NA,NA,0.41,NA,2.63,NA,0.02,0.03,13.43,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,4.45,62.08,NA,NA,0.43,NA,1.47,NA,0.01,0.02,13.41,NA,2556214,NFL,12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,4.91,61.75,NA,NA,0.36,NA,0.21,NA,NA,0.05,13.17,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,4.27,62.46,NA,NA,0.39,NA,0.26,NA,NA,0.04,12.8,NA,2565114,NFL,14860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,4.3,60.18,NA,NA,0.42,NA,0.51,NA,NA,0.07,12.75,NA,2570275,NFL,16188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,3.96,59.83,NA,NA,0.47,NA,0.19,NA,NA,0.02,12.74,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.57,59.5,NA,NA,0.37,NA,0.29,NA,NA,0.02,12.73,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,3.87,51.59,NA,NA,0.32,NA,10.3,NA,0.13,0.02,12.72,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,4.38,59.4,NA,NA,0.41,NA,NA,NA,NA,0.03,12.72,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,4.25,65.18,NA,NA,0.3,NA,0.71,NA,0.01,0.02,12.66,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,5.04,61.11,NA,NA,0.22,NA,0.29,NA,NA,0.03,12.44,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,3.48,61.74,NA,NA,0.36,NA,3.45,NA,0.03,0.03,12.28,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,4.2,54.93,NA,NA,0.29,NA,5.6,NA,0.04,0.02,12.19,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,3.98,49.33,NA,NA,0.37,NA,0.73,NA,0.01,0.03,11.21,NA,2572186,NFL,16620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,3.69,52.17,NA,NA,0.37,NA,0.6,NA,NA,0.02,11.15,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,3.63,52.76,NA,NA,0.38,NA,NA,NA,NA,0.02,11.15,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,3.47,53.93,NA,NA,0.31,NA,1.36,NA,0.01,0.02,10.88,NA,2560854,NFL,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,3.9,53.01,NA,NA,0.25,NA,0.86,NA,0.01,0.02,10.81,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,SEA,NA,NA,3.88,46.4,NA,NA,0.36,NA,0.87,NA,0.01,0.02,10.79,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,3.51,48.87,NA,NA,0.28,NA,2.35,NA,0.02,0.05,10.69,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,3.76,51.84,NA,NA,0.28,NA,0.68,NA,NA,0.03,10.63,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,4,46.8,NA,NA,0.28,NA,0.83,NA,0.01,0.03,10.44,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,3.1,51.72,NA,NA,0.36,NA,0.28,NA,NA,0.03,10.4,NA,2571859,NFL,16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,3.44,40.77,NA,NA,0.3,NA,5.29,NA,0.04,0.05,10.35,NA,2569509,NFL,15981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,4.11,48.54,NA,NA,0.2,NA,0.74,NA,0.01,0.03,10.24,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,3.61,48.74,NA,NA,0.26,NA,0.39,NA,NA,0.03,10.02,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,3.37,47.68,NA,NA,0.25,NA,2.92,NA,0.02,0.02,10.01,NA,2570059,NFL,16287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,4.02,40.41,NA,NA,0.29,NA,2.02,NA,0.01,0.03,10,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,3.29,51.28,NA,NA,0.26,NA,0.27,NA,NA,0.03,9.95,NA,2563707,NFL,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elic Ayomanor,WR,TEN,NA,NA,3.66,43.23,NA,NA,0.3,NA,0.76,NA,0.01,0.02,9.88,NA,2574142,NFL,17073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,3.13,45.1,NA,NA,0.35,NA,1.09,NA,0.01,0.02,9.87,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin III,WR,PIT,NA,NA,3.08,41.59,NA,NA,0.37,NA,0.58,NA,0.01,0.02,9.54,NA,2568132,NFL,15777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,NA,3.44,39.08,NA,NA,0.33,NA,0.11,NA,NA,0.02,9.3,NA,2567508,NFL,15788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,NA,3.37,41.39,NA,NA,0.3,NA,0.23,NA,NA,0.02,9.29,NA,2569681,NFL,16191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
