player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Josh Oliver,TE,MIN,NA,0.9,0.9,8.9,NA,NA,0.1,0,1.49,NA,14749,FleaFlicker,14209,0,0,0,6,@SEASun 4:05 PM,NA,NA,0.1,8.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,1.1,1.1,11.1,NA,NA,0.1,0,1.45,NA,17726,FleaFlicker,16333,0,0,0,8,@TBSun 1:00 PM,NA,NA,0.1,11.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,DET,NA,1.1,1.1,10.4,NA,NA,0.1,0,1.4,NA,13415,FleaFlicker,13919,0,0,0,8,GBL 24-31,1.4,NA,0.1,10.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dulcich,TE,MIA,NA,0.9,0.9,10.4,NA,NA,0.1,0,1.4,NA,16853,FleaFlicker,15797,0,0,0,2,NOSun 1:00 PM,NA,NA,0.1,10.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.1,1.1,9,NA,NA,0.1,0,1.26,NA,16314,FleaFlicker,15332,0,0,0,4,LARSun 1:00 PM,NA,NA,0.1,9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,0.8,0.8,7.5,NA,NA,0.1,0,1.17,NA,16360,FleaFlicker,15344,0,0,0,2,DENSun 8:20 PM,NA,NA,0.1,7.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,DEN,NA,0.6,0.6,5.5,NA,NA,0.1,0,1.15,NA,4007,FleaFlicker,8269,0,0,0,2,@WASSun 8:20 PM,NA,NA,0.1,5.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.7,0.7,7.7,NA,NA,0.1,0,1.13,NA,16986,FleaFlicker,15804,0,0,0,9,CHIL 15-24,NA,NA,0.1,7.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,0.8,0.8,7.1,NA,NA,0.1,0,1.13,NA,18170,FleaFlicker,16425,0,0,0,2,NOSun 1:00 PM,NA,NA,0.1,7.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,1,1,8.7,NA,NA,0.1,0,1.12,NA,13653,FleaFlicker,13424,0,0,0,1,@MIASun 1:00 PM,NA,NA,0.1,8.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Tonyan,TE,KC,NA,0.8,0.8,7.8,NA,NA,0.1,0,1.12,NA,13489,FleaFlicker,13427,0,0,0,0,@DALL 28-31,NA,NA,0.1,7.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,1,1,9.3,NA,NA,0,0,1.11,NA,13874,FleaFlicker,13678,0,0,0,8,@LACSun 4:25 PM,NA,NA,0,9.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,0.8,0.8,7,NA,NA,0.1,0,1.06,NA,19431,FleaFlicker,17109,0,0,0,4,LARSun 1:00 PM,NA,NA,0.1,7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.8,0.8,7.3,NA,NA,0.1,0,1.03,NA,17649,FleaFlicker,16221,0,0,0,0,KCW 31-28,1.03,NA,0.1,7.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.8,0.8,7.2,NA,NA,0.1,0,1.02,NA,15671,FleaFlicker,14984,0,0,0,5,@NYJSun 1:00 PM,NA,NA,0.1,7.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,NO,NA,0.6,0.6,5.9,NA,NA,0.1,0,1.01,NA,16621,FleaFlicker,15541,0,0,0,1,@MIASun 1:00 PM,NA,NA,0.1,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,0.5,0.5,6.2,NA,NA,0.1,0,0.98,NA,19386,FleaFlicker,17213,0,0,0,7,@PITSun 4:25 PM,NA,NA,0.1,6.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,0.8,0.8,7.2,NA,NA,0,0,0.96,NA,18465,FleaFlicker,16642,0,0,0,6,@INDSun 1:00 PM,NA,NA,0,7.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carter Runyon,TE,LV,NA,0.8,0.8,7.3,NA,NA,0,0,0.91,NA,19890,FleaFlicker,17385,0,0,0,8,@LACSun 4:25 PM,NA,NA,0,7.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,0.6,0.6,6,NA,NA,0.1,0,0.89,NA,13239,FleaFlicker,13940,0,0,0,8,@TENSun 1:00 PM,NA,NA,0.1,6,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.7,0.7,5.2,NA,NA,0.1,0,0.88,NA,14714,FleaFlicker,14146,0,0,0,0,@BALW 32-14,0.88,NA,0.1,5.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,0.5,0.5,5.2,NA,NA,0.1,0,0.82,NA,16417,FleaFlicker,15335,0,0,0,4,@CLESun 1:00 PM,NA,NA,0.1,5.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,0.5,0.5,5.8,NA,NA,0,0,0.82,NA,13980,FleaFlicker,13847,0,0,0,2,LVSun 4:25 PM,NA,NA,0,5.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,0.5,0.5,4.5,NA,NA,0.1,0,0.81,NA,18874,FleaFlicker,16647,0,0,0,0,KCW 31-28,0.81,NA,0.1,4.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,0.5,0.5,5.7,NA,NA,0,0,0.79,NA,12887,FleaFlicker,13246,0,0,0,1,HOUSun 1:00 PM,NA,NA,0,5.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,0.5,0.5,3.9,NA,NA,0.1,0,0.75,NA,16971,FleaFlicker,15800,0,0,0,5,BUFSun 4:25 PM,NA,NA,0.1,3.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,0.4,0.4,4.7,NA,NA,0,0,0.71,NA,16340,FleaFlicker,15419,0,0,0,9,CHIL 15-24,NA,NA,0,4.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,0.6,0.6,5.2,NA,NA,0,0,0.7,NA,14275,FleaFlicker,14370,0,0,0,0,@BALW 32-14,0.7,NA,0,5.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAR,NA,0.4,0.4,3.7,NA,NA,0.1,0,0.67,NA,12056,FleaFlicker,12680,0,0,0,8,@CARSun 1:00 PM,NA,NA,0.1,3.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,6.91,72.74,NA,NA,0.47,0.03,17.05,NA,2568117,NFL,15794,NA,0.45,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.56,68.51,NA,NA,0.45,0.02,16.21,NA,2572219,NFL,16641,NA,0.74,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,4.61,51.91,NA,NA,0.49,0.03,12.69,NA,2560995,NFL,13674,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,4.6,55.46,NA,NA,0.41,0.02,12.59,NA,2540258,NFL,11244,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden II,TE,LAC,NA,NA,4.8,54.93,NA,NA,0.31,0.02,12.12,NA,2574511,NFL,17099,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,4.41,52.65,NA,NA,0.32,0.06,11.65,NA,2574204,NFL,17102,NA,1.19,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4,51.5,NA,NA,0.42,0.02,11.63,NA,2558266,NFL,13299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,5.11,38.57,NA,NA,0.37,0.03,11.13,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.28,40.53,NA,NA,0.53,0.03,10.79,NA,2560957,NFL,13671,NA,2.2,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,4.47,45.95,NA,NA,0.29,0.02,10.77,NA,2574043,NFL,17103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,4.26,44.49,NA,NA,0.3,0.02,10.47,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.99,42.75,NA,NA,0.31,0.02,10.09,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,4.1,44.18,NA,NA,0.22,0.02,9.8,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.95,41.44,NA,NA,0.29,0.04,9.75,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.75,38.5,NA,NA,0.34,0.02,9.6,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.97,40.87,NA,NA,0.24,0.02,9.46,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.39,40.08,NA,NA,0.34,0.03,9.38,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.45,39.92,NA,NA,0.32,0.02,9.32,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,3.38,36.81,NA,NA,0.33,0.02,9,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,3.82,33.55,NA,NA,0.25,0.02,8.64,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,3.14,36.08,NA,NA,0.26,0.02,8.28,NA,2574014,NFL,17104,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.9,28.85,NA,NA,0.3,0.01,8.16,NA,2572513,NFL,16723,NA,3.5,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,3.51,32.41,NA,NA,0.21,0.02,7.97,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,NA,2.84,30.27,NA,NA,0.33,0.01,7.83,NA,2552408,NFL,12263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,3.28,31.37,NA,NA,0.24,0.02,7.82,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.4,29.72,NA,NA,0.31,0.03,7.17,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.83,27.07,NA,NA,0.19,0.01,6.66,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.4,27.86,NA,NA,0.24,0.01,6.61,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,2.85,26.6,NA,NA,0.15,0.01,6.4,NA,2574152,NFL,17105,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ross Dwelley,TE,DET,NA,NA,2.35,25.82,NA,NA,0.22,0.01,6.23,NA,2561060,NFL,13988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,2.38,22.14,NA,NA,0.24,0.02,6.03,NA,2558207,NFL,13193,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.22,23.55,NA,NA,0.24,0.02,5.98,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.57,24.26,NA,NA,0.13,0.01,5.76,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,2.05,22.8,NA,NA,0.22,0.01,5.63,NA,2565180,NFL,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,0.38,3.2,NA,NA,0.02,NA,5.61,NA,2558954,NFL,13424,NA,31.74,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,2.53,25.37,NA,NA,0.08,0.02,5.52,NA,2567658,NFL,15889,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,2.12,22.5,NA,NA,0.17,0.01,5.37,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.01,19.44,NA,NA,0.16,0.01,4.89,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,1.73,17.89,NA,NA,0.15,0.01,4.4,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,1.71,18.45,NA,NA,0.11,0.01,4.2,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,1.54,15.76,NA,NA,0.14,0.03,3.9,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,1.6,16.86,NA,NA,0.1,0.01,3.87,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.44,16.59,NA,NA,0.12,0.01,3.8,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,1.16,17.77,NA,NA,0.14,0.01,3.76,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,GB,NA,NA,1.13,11.76,NA,NA,0.11,0.01,2.95,NA,2569810,NFL,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,1.29,11.74,NA,NA,0.08,0.01,2.92,NA,2560894,NFL,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.21,11.9,NA,NA,0.09,0.01,2.92,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,DET,NA,NA,1.22,11.51,NA,NA,0.09,NA,2.91,NA,2558942,NFL,13919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,1,11.19,NA,NA,0.11,NA,2.78,NA,2562317,NFL,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.98,10.12,NA,NA,0.12,NA,2.71,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.12,11.28,NA,NA,0.07,NA,2.67,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.14,9.91,NA,NA,0.09,0.01,2.65,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.81,10.34,NA,NA,0.11,NA,2.52,NA,2567280,NFL,15795,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,0.97,10.72,NA,NA,0.07,NA,2.46,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.96,9.59,NA,NA,0.08,NA,2.4,NA,2567241,NFL,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,1,8.92,NA,NA,0.08,NA,2.37,NA,2561215,NFL,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.93,8.71,NA,NA,0.08,NA,2.28,NA,2565129,NFL,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.96,9.46,NA,NA,0.06,0.01,2.25,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.63,7.06,NA,NA,0.06,NA,1.7,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.72,6.66,NA,NA,0.05,NA,1.69,NA,2573978,NFL,17109,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,9.08,7.3,65.59,NA,NA,0.32,NA,12.15,NA,55232,FanDuel,15794,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,62,15,1,Arizona Cardinals,30,Tampa Bay Buccaneers,TB,1,Arizona Cardinals,ARI,WEEKLY
Tyler Warren,TE,IND,NA,7.58,5.65,61.68,NA,NA,0.35,NA,11.7,NA,56254,FanDuel,17102,0.81,3.68,0.04,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,65,2,14,Indianapolis Colts,14,Indianapolis Colts,IND,13,Houston Texans,HOU,WEEKLY
Brock Bowers,TE,LV,NA,8.31,5.82,62.24,NA,NA,0.25,NA,10.65,NA,55931,FanDuel,16641,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,79,11,35,Las Vegas Raiders,34,Los Angeles Chargers,LAC,35,Las Vegas Raiders,LV,WEEKLY
Travis Kelce,TE,KC,NA,6.23,4.44,51.59,NA,NA,0.39,NA,9.68,NA,52104,FanDuel,11244,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,91,29,16,Kansas City Chiefs,9,Dallas Cowboys,DAL,16,Kansas City Chiefs,KC,WEEKLY
Mark Andrews,TE,BAL,NA,5.2,3.43,39.5,NA,NA,0.56,NA,8.99,NA,53836,FanDuel,13671,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,100,32,3,Baltimore Ravens,3,Baltimore Ravens,BAL,7,Cincinnati Bengals,CIN,WEEKLY
