player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Dalton Kincaid,TE,BUF,NA,5.21,3.5,36.91,NA,NA,0.22,NA,6.74,NA,55586,FanDuel,16213,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,137,6,4,Buffalo Bills,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
Dalton Schultz,TE,HOU,NA,5.35,3.5,36.98,NA,NA,0.21,NA,6.69,NA,54022,FanDuel,13772,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,139,25,13,Houston Texans,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Tyler Warren,TE,IND,NA,5.44,3.68,33.21,NA,NA,0.22,NA,6.46,NA,56254,FanDuel,17102,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,145,9,14,Indianapolis Colts,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Brenton Strange,TE,JAC,NA,4.55,3.11,33.13,NA,NA,0.24,NA,6.29,NA,55757,FanDuel,16269,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,150,32,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Evan Engram,TE,DEN,NA,4.94,3.54,30.1,NA,NA,0.21,NA,5.98,NA,53441,FanDuel,13189,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,156,16,10,Denver Broncos,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
Cade Otton,TE,TB,NA,4.43,3.12,30.65,NA,NA,0.21,NA,5.85,NA,55343,FanDuel,15802,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,158,29,30,Tampa Bay Buccaneers,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Zach Ertz,TE,WSH,NA,4.5,3.19,27.19,NA,NA,0.25,NA,5.81,NA,52077,FanDuel,11247,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,160,24,32,Washington Commanders,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
Chigoziem Okonkwo,TE,TEN,NA,4.84,3.44,30.96,NA,NA,0.15,NA,5.7,NA,55293,FanDuel,15889,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,166,1,31,Tennessee Titans,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
Tucker Kraft,TE,GB,NA,3.77,2.49,29.6,NA,NA,0.2,NA,5.39,NA,55615,FanDuel,16222,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,173,8,12,Green Bay Packers,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Mike Gesicki,TE,CIN,NA,4.36,2.88,26.59,NA,NA,0.21,NA,5.36,NA,53784,FanDuel,13672,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,174,21,7,Cincinnati Bengals,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Dallas Goedert,TE,PHI,NA,3.64,2.64,27.34,NA,NA,0.18,NA,5.07,NA,53795,FanDuel,13674,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,182,30,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Tyler Conklin,TE,LAC,NA,3.94,2.64,27.07,NA,NA,0.16,NA,4.97,NA,53898,FanDuel,13675,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,185,13,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
Theo Johnson,TE,NYG,NA,3.9,2.55,27.41,NA,NA,0.15,NA,4.92,NA,56025,FanDuel,16649,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,186,15,21,New York Giants,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
Will Dissly,TE,LAC,NA,3.28,2.39,26.05,NA,NA,0.15,NA,4.68,NA,53853,FanDuel,13763,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,190,13,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
Julian Hill,TE,MIA,NA,3.8,2.78,23.12,NA,NA,0.17,NA,4.68,NA,55753,FanDuel,16425,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,190,18,17,Miami Dolphins,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Hunter Henry,TE,NE,NA,3.28,2.19,24.41,NA,NA,0.19,NA,4.66,NA,53079,FanDuel,12676,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,192,23,19,New England Patriots,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
Mason Taylor,TE,NYJ,NA,4.01,2.76,26.04,NA,NA,0.11,NA,4.62,NA,56283,FanDuel,17106,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,197,10,22,New York Jets,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Juwan Johnson,TE,NO,NA,3.71,2.36,22.82,NA,NA,0.14,NA,4.26,NA,54742,FanDuel,14861,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,205,26,20,New Orleans Saints,20,New Orleans Saints,NO,1,Arizona Cardinals,ARI,WEEKLY
Jonnu Smith,TE,PIT,NA,3.52,2.35,21.74,NA,NA,0.15,NA,4.21,NA,53510,FanDuel,13193,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,208,19,25,Pittsburgh Steelers,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Pat Freiermuth,TE,PIT,NA,3.52,2.37,21.84,NA,NA,0.14,NA,4.17,NA,54891,FanDuel,15331,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,211,19,25,Pittsburgh Steelers,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Ja'Tavion Sanders,TE,CAR,NA,3.13,2.15,22.56,NA,NA,0.12,NA,4.01,NA,56003,FanDuel,16643,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,215,31,5,Carolina Panthers,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Cole Kmet,TE,CHI,NA,3.07,2.15,21.69,NA,NA,0.13,NA,4,NA,54510,FanDuel,14867,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,217,3,6,Chicago Bears,6,Chicago Bears,CHI,18,Minnesota Vikings,MIN,WEEKLY
Tyler Higbee,TE,LA,NA,3.36,2.22,20.48,NA,NA,0.14,NA,3.98,NA,53085,FanDuel,12678,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,218,4,33,Los Angeles Rams,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Colston Loveland,TE,CHI,NA,3.07,2.09,21.66,NA,NA,0.12,NA,3.91,NA,56251,FanDuel,17104,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,220,3,6,Chicago Bears,6,Chicago Bears,CHI,18,Minnesota Vikings,MIN,WEEKLY
Dawson Knox,TE,BUF,NA,2.69,1.68,18.98,NA,NA,0.14,NA,3.56,NA,54230,FanDuel,14143,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,231,6,4,Buffalo Bills,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
Noah Gray,TE,KC,NA,2.49,1.8,19.39,NA,NA,0.12,NA,3.54,NA,55048,FanDuel,15337,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,233,7,16,Kansas City Chiefs,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
AJ Barner,TE,SEA,NA,2.88,1.93,18.57,NA,NA,0.11,NA,3.46,NA,56078,FanDuel,16723,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,235,22,28,Seattle Seahawks,28,Seattle Seahawks,SEA,27,San Francisco 49ers,SF,WEEKLY
Austin Hooper,TE,NE,NA,2.38,1.61,18.21,NA,NA,0.12,NA,3.33,NA,53054,FanDuel,12677,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,238,23,19,New England Patriots,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
Payne Durham,TE,TB,NA,2.05,1.5,14.4,NA,NA,0.1,NA,2.77,NA,55808,FanDuel,16218,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,254,29,30,Tampa Bay Buccaneers,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Michael Mayer,TE,LV,NA,1.95,1.37,13.9,NA,NA,0.07,NA,2.48,NA,55578,FanDuel,16212,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,262,27,35,Las Vegas Raiders,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
Daniel Bellinger,TE,NYG,NA,1.95,1.33,13.08,NA,NA,0.08,NA,2.43,NA,55285,FanDuel,15873,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,265,15,21,New York Giants,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
Blake Whiteheart,TE,CLE,NA,1.7,1.2,12.56,NA,NA,0.08,NA,2.32,NA,56111,FanDuel,16940,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,268,20,8,Cleveland Browns,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Jeremy Ruckert,TE,NYJ,NA,2.01,1.37,12.06,NA,NA,0.05,NA,2.17,NA,55359,FanDuel,15796,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,271,10,22,New York Jets,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Ben Sinnott,TE,WSH,NA,1.55,1.16,10.19,NA,NA,0.08,NA,2.06,NA,55926,FanDuel,16644,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,272,24,32,Washington Commanders,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
Adam Trautman,TE,DEN,NA,1.48,1.01,10.48,NA,NA,0.08,NA,2.01,NA,54566,FanDuel,14870,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,273,16,10,Denver Broncos,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
Luke Musgrave,TE,GB,NA,1.57,1.04,9.94,NA,NA,0.08,NA,1.97,NA,55616,FanDuel,16215,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,274,8,12,Green Bay Packers,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Charlie Woerner,TE,ATL,NA,1.41,0.99,9.54,NA,NA,0.06,NA,1.79,NA,54786,FanDuel,14984,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,276,17,2,Atlanta Falcons,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Cade Stover,TE,HOU,NA,1.34,0.93,9.18,NA,NA,0.05,NA,1.66,NA,56062,FanDuel,16642,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,281,25,13,Houston Texans,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Josh Oliver,TE,MIN,NA,1.34,0.89,8.45,NA,NA,0.05,NA,1.57,NA,54399,FanDuel,14209,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,283,14,18,Minnesota Vikings,6,Chicago Bears,CHI,18,Minnesota Vikings,MIN,WEEKLY
Luke Schoonmaker,TE,DAL,NA,1.44,0.95,8.06,NA,NA,0.05,NA,1.56,NA,55592,FanDuel,16221,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,285,2,9,Dallas Cowboys,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Tommy Tremble,TE,CAR,NA,1.25,0.82,8.22,NA,NA,0.05,NA,1.51,NA,54965,FanDuel,15332,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,286,31,5,Carolina Panthers,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Grant Calcaterra,TE,PHI,NA,1.12,0.8,7.96,NA,NA,0.05,NA,1.48,NA,55414,FanDuel,15804,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,288,30,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Devin Culp,TE,TB,NA,0.68,0.5,4.88,NA,NA,0.03,NA,0.92,NA,56230,FanDuel,16796,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,304,29,30,Tampa Bay Buccaneers,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Drew Sample,TE,CIN,NA,0.73,0.52,4.01,NA,NA,0.03,NA,0.84,NA,54280,FanDuel,14146,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,307,21,7,Cincinnati Bengals,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Irv Smith Jr.,TE,HOU,NA,0.67,0.46,4.22,NA,NA,0.03,NA,0.83,NA,54189,FanDuel,14141,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,308,25,13,Houston Texans,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Davis Allen,TE,LA,NA,0.64,0.44,4.04,NA,NA,0.03,NA,0.8,NA,55842,FanDuel,16219,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,310,4,33,Los Angeles Rams,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Ian Thomas,TE,LV,NA,0.65,0.44,4.27,NA,NA,0.02,NA,0.77,NA,53897,FanDuel,13678,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,311,27,35,Las Vegas Raiders,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
Kylen Granson,TE,PHI,NA,0.56,0.38,3.86,NA,NA,0.03,NA,0.76,NA,55071,FanDuel,15419,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,312,30,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Eric Saubert,TE,SEA,NA,0.64,0.42,3.98,NA,NA,0.02,NA,0.73,NA,53528,FanDuel,13315,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,313,22,28,Seattle Seahawks,28,Seattle Seahawks,SEA,27,San Francisco 49ers,SF,WEEKLY
Darnell Washington,TE,PIT,NA,0.61,0.41,3.76,NA,NA,0.02,NA,0.7,NA,55776,FanDuel,16216,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,316,19,25,Pittsburgh Steelers,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Hunter Long,TE,JAC,NA,0.49,0.33,3.41,NA,NA,0.03,NA,0.69,NA,55093,FanDuel,15334,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,317,32,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Connor Heyward,TE,PIT,NA,0.46,0.31,2.68,NA,NA,0.02,NA,0.54,NA,55306,FanDuel,15800,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,323,19,25,Pittsburgh Steelers,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Tanner Hudson,TE,CIN,NA,0.36,0.25,2.36,NA,NA,0.02,NA,0.48,NA,54397,FanDuel,14370,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,328,21,7,Cincinnati Bengals,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Erick All Jr.,TE,CIN,NA,0.36,0.26,2.32,NA,NA,0.02,NA,0.48,NA,56061,FanDuel,16645,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,328,21,7,Cincinnati Bengals,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Cam Grandy,TE,CIN,NA,0.36,0.25,2.33,NA,NA,0.02,NA,0.48,NA,56187,FanDuel,16979,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,328,21,7,Cincinnati Bengals,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Tucker Fisk,TE,LAC,NA,0.33,0.23,2.39,NA,NA,0.01,NA,0.41,NA,55882,FanDuel,16557,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,333,13,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
Justin Shorter,TE,LV,NA,0.32,0.23,2.36,NA,NA,0.01,NA,0.41,NA,56196,FanDuel,16210,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,333,27,35,Las Vegas Raiders,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
James Mitchell,TE,CAR,NA,0.31,0.22,2.26,NA,NA,0.01,NA,0.4,NA,55496,FanDuel,15909,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,335,31,5,Carolina Panthers,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Elijah Higgins,TE,ARI,NA,0.32,0.22,2.28,NA,NA,0.01,NA,0.4,NA,55823,FanDuel,16333,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,335,28,1,Arizona Cardinals,20,New Orleans Saints,NO,1,Arizona Cardinals,ARI,WEEKLY
Luke Farrell,TE,SF,NA,0.32,0.21,2.11,NA,NA,0.01,NA,0.38,NA,54992,FanDuel,15335,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,338,11,27,San Francisco 49ers,28,Seattle Seahawks,SEA,27,San Francisco 49ers,SF,WEEKLY
Durham Smythe,TE,CHI,NA,0.31,0.21,2.13,NA,NA,0.01,NA,0.38,NA,53972,FanDuel,13676,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,338,3,6,Chicago Bears,6,Chicago Bears,CHI,18,Minnesota Vikings,MIN,WEEKLY
Mo Alie-Cox,TE,IND,NA,0.3,0.19,1.92,NA,NA,0.01,NA,0.35,NA,53973,FanDuel,13246,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,341,9,14,Indianapolis Colts,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Andrew Ogletree,TE,IND,NA,0.3,0.2,1.84,NA,NA,0.01,NA,0.34,NA,55667,FanDuel,15916,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,343,9,14,Indianapolis Colts,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Brevyn Spann-Ford,TE,DAL,NA,0.18,0.12,1.04,NA,NA,0.01,NA,0.22,NA,56075,FanDuel,16647,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,373,2,9,Dallas Cowboys,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Will Mallory,TE,IND,NA,0.15,0.1,0.89,NA,NA,0.01,NA,0.2,NA,55725,FanDuel,16220,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,376,9,14,Indianapolis Colts,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Jared Wiley,TE,KC,NA,0,0,0,NA,NA,0,NA,0,NA,56071,FanDuel,16648,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,7,16,Kansas City Chiefs,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
Johnny Mundt,TE,JAC,NA,0,0,0,NA,NA,0,NA,0,NA,54117,FanDuel,13940,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,32,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
Darren Waller,TE,MIA,NA,0,0,0,NA,NA,0,NA,0,NA,52802,FanDuel,12263,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,18,17,Miami Dolphins,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Foster Moreau,TE,NO,NA,0,0,0,NA,NA,0,NA,0,NA,54273,FanDuel,14239,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,26,20,New Orleans Saints,20,New Orleans Saints,NO,1,Arizona Cardinals,ARI,WEEKLY
Tip Reiman,TE,ARI,NA,0,0,0,NA,NA,0,NA,0,NA,56097,FanDuel,16706,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,28,1,Arizona Cardinals,20,New Orleans Saints,NO,1,Arizona Cardinals,ARI,WEEKLY
Chris Manhertz,TE,NYG,NA,0,0,0,NA,NA,0,NA,0,NA,53390,FanDuel,12955,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,15,21,New York Giants,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
John Bates,TE,WSH,NA,0,0,0,NA,NA,0,NA,0,NA,55089,FanDuel,15344,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,24,32,Washington Commanders,32,Washington Commanders,WSH,21,New York Giants,NYG,WEEKLY
Stone Smartt,TE,NYJ,NA,0,0,0,NA,NA,0,NA,0,NA,55515,FanDuel,16113,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,10,22,New York Jets,22,New York Jets,NYJ,25,Pittsburgh Steelers,PIT,WEEKLY
Feleipe Franks,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55067,FanDuel,15244,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,17,2,Atlanta Falcons,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Ko Kieft,TE,TB,NA,0,0,0,NA,NA,0,NA,0,NA,55387,FanDuel,15929,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,29,30,Tampa Bay Buccaneers,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Teagan Quitoriano,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55503,FanDuel,15905,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,17,2,Atlanta Falcons,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Nate Adkins,TE,DEN,NA,0,0,0,NA,NA,0,NA,0,NA,55761,FanDuel,16474,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,16,10,Denver Broncos,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
Lucas Krull,TE,DEN,NA,0,0,0,NA,NA,0,NA,0,NA,55854,FanDuel,15970,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,16,10,Denver Broncos,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
David Martin-Robinson,TE,TEN,NA,0,0,0,NA,NA,0,NA,0,NA,56207,FanDuel,16831,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,1,31,Tennessee Titans,10,Denver Broncos,DEN,31,Tennessee Titans,TEN,WEEKLY
Jake Tonges,TE,SF,NA,0,0,0,NA,NA,0,NA,0,NA,55404,FanDuel,16036,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,11,27,San Francisco 49ers,28,Seattle Seahawks,SEA,27,San Francisco 49ers,SF,WEEKLY
Brock Wright,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55103,FanDuel,15626,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,5,11,Detroit Lions,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Kenny Yeboah,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55170,FanDuel,15339,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,5,11,Detroit Lions,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Shane Zylstra,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55175,FanDuel,15604,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,5,11,Detroit Lions,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
John FitzPatrick,TE,GB,NA,0,0,0,NA,NA,0,NA,0,NA,55760,FanDuel,15925,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,8,12,Green Bay Packers,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Ben Sims,TE,GB,NA,0,0,0,NA,NA,0,NA,0,NA,55788,FanDuel,16483,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,8,12,Green Bay Packers,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
Colby Parkinson,TE,LA,NA,0,0,0,NA,NA,0,NA,0,NA,54804,FanDuel,14871,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,4,33,Los Angeles Rams,33,Los Angeles Rams,LA,13,Houston Texans,HOU,WEEKLY
Isaiah Likely,TE,BAL,NA,0,0,0,NA,NA,0,NA,0,NA,55282,FanDuel,15798,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,12,3,Baltimore Ravens,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
Charlie Kolar,TE,BAL,NA,0,0,0,NA,NA,0,NA,0,NA,55566,FanDuel,15795,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,378,12,3,Baltimore Ravens,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
