player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Jaylen Wright,RB,MIA,NA,NA,1.56,NA,0.01,NA,0.02,0.17,NA,NA,NA,NA,0.25,NA,2572261,NFL,16610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,NA,0.89,NA,0.01,NA,0.02,0.2,NA,NA,NA,NA,0.19,NA,2573977,NFL,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,NA,0.94,NA,0.01,NA,0.02,0.16,NA,NA,NA,NA,0.19,NA,2559362,NFL,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan James,RB,SF,NA,NA,0.64,NA,NA,NA,0.05,0.4,NA,NA,NA,NA,0.15,NA,2574540,NFL,17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Laube,RB,LV,NA,NA,0.31,NA,NA,NA,0.02,0.19,NA,NA,NA,NA,0.07,NA,2572231,NFL,16613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,16.65,77.07,NA,0.7,7.49,5.51,45.88,NA,NA,0.26,NA,20.59,NA,53425,FanDuel,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,2,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Jonathan Taylor,RB,IND,NA,19.11,95.55,NA,0.95,3.92,3.2,18.32,NA,NA,0.12,NA,19.45,NA,54525,FanDuel,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,7,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Bijan Robinson,RB,ATL,NA,15.75,72.74,NA,0.52,5.17,3.78,33.7,NA,NA,0.22,NA,16.79,NA,55582,FanDuel,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,17,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Jahmyr Gibbs,RB,DET,NA,12.73,63.39,NA,0.62,4.84,4.05,28.17,NA,NA,0.22,NA,16.26,NA,55609,FanDuel,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,18,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Quinshon Judkins,RB,CLE,NA,20.04,86.59,NA,0.44,4.27,3.19,25.21,NA,NA,0.14,NA,16.12,NA,56272,FanDuel,17051,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,19,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Saquon Barkley,RB,PHI,NA,18.2,86.8,NA,0.55,3.73,2.64,20.17,NA,NA,0.1,NA,15.94,NA,53785,FanDuel,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,20,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Kyren Williams,RB,LA,NA,18.09,80.14,NA,0.71,3.16,2.55,17.77,NA,NA,0.13,NA,15.91,NA,55506,FanDuel,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,21,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
De'Von Achane,RB,MIA,NA,17.36,85.04,NA,0.38,4.69,3.84,24.26,NA,NA,0.14,NA,15.77,NA,55638,FanDuel,16167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,22,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Josh Jacobs,RB,GB,NA,19.24,75.99,NA,0.73,3.07,2.35,22.82,NA,NA,0.09,NA,15.62,NA,54151,FanDuel,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,25,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Javonte Williams,RB,DAL,NA,18.15,74.8,NA,0.5,3.74,3.11,16.06,NA,NA,0.18,NA,14.62,NA,54867,FanDuel,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,36,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Breece Hall,RB,NYJ,NA,15.85,71.63,NA,0.38,4.68,3.35,27.91,NA,NA,0.16,NA,14.59,NA,55235,FanDuel,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,37,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Travis Etienne,RB,JAC,NA,18.53,80.62,NA,0.53,2.52,1.75,13.04,NA,NA,0.07,NA,13.86,NA,54870,FanDuel,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,42,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Jacory Croskey-Merritt,RB,WSH,NA,12.8,56.59,NA,0.5,3.95,3.09,24.49,NA,NA,0.21,NA,13.69,NA,56298,FanDuel,17256,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,44,32,32,Washington Commanders,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
J.K. Dobbins,RB,DEN,NA,15.6,76.6,NA,0.61,1.98,1.61,9.14,NA,NA,0.08,NA,13.54,NA,54503,FanDuel,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,45,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
D'Andre Swift,RB,CHI,NA,16.33,69.9,NA,0.52,3.21,2.31,16.5,NA,NA,0.11,NA,13.5,NA,54521,FanDuel,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,47,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Chase Brown,RB,CIN,NA,14.97,61.82,NA,0.4,4.38,3.08,21.06,NA,NA,0.13,NA,12.85,NA,55640,FanDuel,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,52,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Ashton Jeanty,RB,LV,NA,16.74,71.13,NA,0.4,2.42,2,14.07,NA,NA,0.06,NA,12.08,NA,56249,FanDuel,17042,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,56,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Rachaad White,RB,TB,NA,14.19,56.19,NA,0.32,3.46,2.99,21.87,NA,NA,0.13,NA,11.74,NA,55271,FanDuel,15721,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,58,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Isiah Pacheco,RB,KC,NA,13.98,61.93,NA,0.49,2.05,1.63,10.37,NA,NA,0.1,NA,11.53,NA,55280,FanDuel,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,61,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Rico Dowdle,RB,CAR,NA,15.06,68.95,NA,0.44,1.95,1.38,9.67,NA,NA,0.04,NA,11.25,NA,54728,FanDuel,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,66,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Cam Skattebo,RB,NYG,NA,15.26,65.17,NA,0.33,2.5,1.92,15.25,NA,NA,0.07,NA,11.2,NA,56288,FanDuel,17045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,67,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Jaylen Warren,RB,PIT,NA,13.03,58.36,NA,0.3,2.99,2.33,17.37,NA,NA,0.11,NA,11.04,NA,55315,FanDuel,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,69,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Jordan Mason,RB,MIN,NA,13.47,62.63,NA,0.39,2.65,2.04,12.44,NA,NA,0.09,NA,11.01,NA,55328,FanDuel,15972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,70,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Alvin Kamara,RB,NO,NA,13.42,53.83,NA,0.26,3.91,3.02,18.52,NA,NA,0.1,NA,10.85,NA,53438,FanDuel,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,73,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Woody Marks,RB,HOU,NA,11.69,51.56,NA,0.36,3.23,2.42,16.87,NA,NA,0.07,NA,10.59,NA,56293,FanDuel,17053,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,75,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Kenneth Walker III,RB,SEA,NA,13.24,56.52,NA,0.45,1.83,1.41,11.77,NA,NA,0.06,NA,10.53,NA,55268,FanDuel,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,76,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Tony Pollard,RB,TEN,NA,14.4,61.36,NA,0.29,3.12,2.02,13.64,NA,NA,0.07,NA,10.33,NA,54185,FanDuel,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,82,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
TreVeyon Henderson,RB,NE,NA,10.07,42.8,NA,0.32,3.08,2.55,19.32,NA,NA,0.13,NA,10.09,NA,56276,FanDuel,17043,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,86,26,19,New England Patriots,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
David Montgomery,RB,DET,NA,10.49,44.27,NA,0.51,1.67,1.41,11.63,NA,NA,0.06,NA,9.6,NA,54134,FanDuel,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,90,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Rhamondre Stevenson,RB,NE,NA,11.26,47.95,NA,0.34,2.77,2.23,15.12,NA,NA,0.09,NA,9.56,NA,54894,FanDuel,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,92,26,19,New England Patriots,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Kimani Vidal,RB,LAC,NA,14.69,60.37,NA,0.33,1.73,1.32,8.23,NA,NA,0.05,NA,9.46,NA,55986,FanDuel,16757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,94,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Kenneth Gainwell,RB,PIT,NA,10.07,43.79,NA,0.46,2.39,1.71,10.33,NA,NA,0.05,NA,9.21,NA,54895,FanDuel,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,97,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Zonovan Knight,RB,ARI,NA,12.14,48.42,NA,0.31,1.98,1.33,9.74,NA,NA,0.04,NA,8.3,NA,55527,FanDuel,15727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,109,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Zach Charbonnet,RB,SEA,NA,11.93,50.45,NA,0.41,0.61,0.44,3.69,NA,NA,0.01,NA,8.17,NA,55596,FanDuel,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,110,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Michael Carter,RB,ARI,NA,9.96,40.65,NA,0.27,2.81,1.85,12.31,NA,NA,0.04,NA,8.04,NA,54876,FanDuel,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,112,9,1,Arizona Cardinals,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Nick Chubb,RB,HOU,NA,8.93,43.86,NA,0.23,1.29,0.99,7.69,NA,NA,0.04,NA,7.21,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,131,12,13,Houston Texans,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Blake Corum,RB,LA,NA,8.83,38.93,NA,0.3,1.27,0.96,7.32,NA,NA,0.03,NA,7.07,NA,55929,FanDuel,16593,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,135,6,33,Los Angeles Rams,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Tyjae Spears,RB,TEN,NA,6.94,30.38,NA,0.22,2.5,1.61,12.94,NA,NA,0.04,NA,6.6,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,142,13,31,Tennessee Titans,31,Tennessee Titans,TEN,19,New England Patriots,NE,WEEKLY
Kendre Miller,RB,NO,NA,9.14,39.76,NA,0.32,0.65,0.48,3.05,NA,NA,0.01,NA,6.5,NA,55634,FanDuel,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,144,19,20,New Orleans Saints,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Kareem Hunt,RB,KC,NA,7.48,28.22,NA,0.42,1.02,0.77,4.88,NA,NA,0.04,NA,6.42,NA,53437,FanDuel,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,146,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
RJ Harvey,RB,DEN,NA,5.83,25.95,NA,0.2,2.31,1.76,11.82,NA,NA,0.06,NA,6.18,NA,56275,FanDuel,17068,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,148,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Hassan Haskins,RB,LAC,NA,7.34,29.15,NA,0.19,2.08,1.62,10.02,NA,NA,0.06,NA,6.05,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,151,14,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Chuba Hubbard,RB,CAR,NA,9.84,41.54,NA,0.33,0,0,0,NA,NA,0,NA,6.03,NA,54896,FanDuel,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,152,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Sean Tucker,RB,TB,NA,8.62,35.68,NA,0.17,1.38,1.07,6.91,NA,NA,0.04,NA,5.85,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,156,17,30,Tampa Bay Buccaneers,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Tyler Allgeier,RB,ATL,NA,8.48,37.22,NA,0.21,0.65,0.47,3.71,NA,NA,0.02,NA,5.71,NA,55270,FanDuel,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,160,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Jeremy McNichols,RB,WSH,NA,3.34,15.03,NA,0.15,2.63,1.89,13.18,NA,NA,0.08,NA,5.15,NA,53752,FanDuel,13143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,170,32,32,Washington Commanders,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Emanuel Wilson,RB,GB,NA,4.96,22.54,NA,0.18,1.53,1.12,8.22,NA,NA,0.04,NA,4.92,NA,55715,FanDuel,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,178,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Bhayshul Tuten,RB,JAC,NA,5.84,25.8,NA,0.23,0.94,0.63,4.84,NA,NA,0.02,NA,4.84,NA,56292,FanDuel,17052,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,182,3,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,33,Los Angeles Rams,LA,WEEKLY
Samaje Perine,RB,CIN,NA,6.6,27.72,NA,0.16,1.05,0.73,6.52,NA,NA,0.02,NA,4.71,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,184,7,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Jerome Ford,RB,CLE,NA,4.01,17.64,NA,0.09,2.44,1.71,10.63,NA,NA,0.05,NA,4.52,NA,55336,FanDuel,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,186,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Tyrone Tracy Jr.,RB,NYG,NA,4.52,19.27,NA,0.08,2.03,1.5,11.74,NA,NA,0.05,NA,4.49,NA,55978,FanDuel,16747,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,187,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Isaiah Davis,RB,NYJ,NA,6.1,25.23,NA,0.12,1.28,0.9,6.04,NA,NA,0.02,NA,4.28,NA,56086,FanDuel,16752,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,191,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Brian Robinson,RB,SF,NA,5.46,22.7,NA,0.19,0.7,0.49,3.73,NA,NA,0.02,NA,4.09,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,194,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Kyle Monangai,RB,CHI,NA,5.35,23.64,NA,0.23,0.32,0.22,1.53,NA,NA,0.01,NA,4.03,NA,56347,FanDuel,17066,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,195,22,6,Chicago Bears,6,Chicago Bears,CHI,20,New Orleans Saints,NO,WEEKLY
Ollie Gordon II,RB,MIA,NA,5.6,24.52,NA,0.13,0.59,0.44,2.85,NA,NA,0.01,NA,3.76,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,201,8,17,Miami Dolphins,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Jaydon Blue,RB,DAL,NA,5.71,23.05,NA,0.14,0.75,0.6,3.5,NA,NA,0.02,NA,3.76,NA,56280,FanDuel,17069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,201,25,9,Dallas Cowboys,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Kaleb Johnson,RB,PIT,NA,4.14,18.28,NA,0.17,0.6,0.42,3.05,NA,NA,0.01,NA,3.36,NA,56277,FanDuel,17048,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,211,29,25,Pittsburgh Steelers,7,Cincinnati Bengals,CIN,25,Pittsburgh Steelers,PIT,WEEKLY
Zavier Scott,RB,MIN,NA,5.84,23.67,NA,0.11,0.33,0.24,1.27,NA,NA,0.01,NA,3.11,NA,56445,FanDuel,17337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,215,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Dylan Sampson,RB,CLE,NA,2.16,8.66,NA,0.03,1.98,1.39,9.25,NA,NA,0.04,NA,2.83,NA,56273,FanDuel,17047,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,222,31,8,Cleveland Browns,8,Cleveland Browns,CLE,17,Miami Dolphins,MIA,WEEKLY
Chris Brooks,RB,GB,NA,3.1,12.88,NA,0.06,1.23,0.9,6,NA,NA,0.03,NA,2.82,NA,55751,FanDuel,16387,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,223,24,12,Green Bay Packers,1,Arizona Cardinals,ARI,12,Green Bay Packers,GB,WEEKLY
Raheem Mostert,RB,LV,NA,3.35,16.67,NA,0.13,0.32,0.25,1.88,NA,NA,0.01,NA,2.78,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,225,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Will Shipley,RB,PHI,NA,2.43,10.63,NA,0.08,1.15,0.82,5.98,NA,NA,0.02,NA,2.65,NA,55988,FanDuel,16601,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,227,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Craig Reynolds,RB,DET,NA,2.8,12.34,NA,0.09,0.67,0.53,3.88,NA,NA,0.02,NA,2.49,NA,54825,FanDuel,14727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,230,11,11,Detroit Lions,11,Detroit Lions,DET,30,Tampa Bay Buccaneers,TB,WEEKLY
Chris Rodriguez Jr.,RB,WSH,NA,3.34,13.96,NA,0.09,0.49,0.36,2.32,NA,NA,0.01,NA,2.35,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,237,32,32,Washington Commanders,9,Dallas Cowboys,DAL,32,Washington Commanders,WSH,WEEKLY
Cam Akers,RB,MIN,NA,3.05,12.69,NA,0.08,0.33,0.24,1.45,NA,NA,0.01,NA,2.05,NA,54540,FanDuel,14799,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,251,21,18,Minnesota Vikings,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
Tyler Badie,RB,DEN,NA,1.46,6.01,NA,0.03,1.32,0.99,6.04,NA,NA,0.03,NA,1.98,NA,55552,FanDuel,15718,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,252,28,10,Denver Broncos,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Brashard Smith,RB,KC,NA,0.28,1.15,NA,0.01,1.71,1.24,7.93,NA,NA,0.04,NA,1.79,NA,56299,FanDuel,17049,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,258,15,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
DJ Giddens,RB,IND,NA,2.53,10.27,NA,0.06,0.33,0.25,1.36,NA,NA,0.01,NA,1.65,NA,56296,FanDuel,17060,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,261,10,14,Indianapolis Colts,34,Los Angeles Chargers,LAC,14,Indianapolis Colts,IND,WEEKLY
Trevor Etienne,RB,CAR,NA,1.16,4.74,NA,0.03,1.14,0.8,4.75,NA,NA,0.02,NA,1.59,NA,56371,FanDuel,17056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,262,27,5,Carolina Panthers,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
Isaac Guerendo,RB,SF,NA,1.64,7.37,NA,0.09,0.35,0.24,1.72,NA,NA,0.01,NA,1.59,NA,56046,FanDuel,16688,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,262,5,27,San Francisco 49ers,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
A.J. Dillon,RB,PHI,NA,2.12,8.81,NA,0.06,0.29,0.21,1.86,NA,NA,0.01,NA,1.57,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,265,2,24,Philadelphia Eagles,18,Minnesota Vikings,MIN,24,Philadelphia Eagles,PHI,WEEKLY
George Holani,RB,SEA,NA,1.89,7.66,NA,0.03,0.61,0.43,3.05,NA,NA,0.01,NA,1.47,NA,56204,FanDuel,16608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,270,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,13,Houston Texans,HOU,WEEKLY
Dylan Laube,RB,LV,NA,2.06,8.34,NA,0.03,0.32,0.25,1.52,NA,NA,0,NA,1.21,NA,55983,FanDuel,16613,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,272,16,35,Las Vegas Raiders,16,Kansas City Chiefs,KC,35,Las Vegas Raiders,LV,WEEKLY
Nathan Carter,RB,ATL,NA,2.42,9.91,NA,0.05,0,0,0,NA,NA,0,NA,1.21,NA,56452,FanDuel,17348,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,272,23,2,Atlanta Falcons,27,San Francisco 49ers,SF,2,Atlanta Falcons,ATL,WEEKLY
Devin Singletary,RB,NYG,NA,1.7,7.34,NA,0.03,0.31,0.23,1.53,NA,NA,0,NA,1.16,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,275,1,21,New York Giants,10,Denver Broncos,DEN,21,New York Giants,NYG,WEEKLY
Andrew Beck,RB,NYJ,NA,0,0,NA,0,1.13,0.79,5.54,NA,NA,0.02,NA,1.05,NA,54321,FanDuel,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,280,20,22,New York Jets,22,New York Jets,NYJ,5,Carolina Panthers,CAR,WEEKLY
