player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Kimani Vidal,RB,LAC,NA,9.73,42.15,NA,0.29,2.35,1.75,14.4,NA,NA,0.09,NA,8.69,NA,55986,FanDuel,16757,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,104,31,34,Los Angeles Chargers,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Kyle Monangai,RB,CHI,NA,10.13,44.06,NA,0.39,1.67,1.1,9.24,NA,NA,0.04,NA,8.46,NA,56347,FanDuel,17066,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,107,14,6,Chicago Bears,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
Jordan Mason,RB,MIN,NA,10,46.68,NA,0.39,1.22,0.85,6.01,NA,NA,0.04,NA,8.05,NA,55328,FanDuel,15972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,111,29,18,Minnesota Vikings,21,New York Giants,NYG,18,Minnesota Vikings,MIN,WEEKLY
Tyjae Spears,RB,TEN,NA,7.63,32.43,NA,0.23,3.3,2.37,16.82,NA,NA,0.07,NA,7.85,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,116,12,31,Tennessee Titans,31,Tennessee Titans,TEN,16,Kansas City Chiefs,KC,WEEKLY
Chuba Hubbard,RB,CAR,NA,8.82,37.66,NA,0.27,2.42,1.84,9.9,NA,NA,0.07,NA,7.74,NA,54896,FanDuel,15261,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,118,17,5,Carolina Panthers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Devin Singletary,RB,NYG,NA,11.4,48.13,NA,0.32,0.9,0.65,4.47,NA,NA,0.02,NA,7.59,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,123,10,21,New York Giants,21,New York Giants,NYG,18,Minnesota Vikings,MIN,WEEKLY
Rhamondre Stevenson,RB,NE,NA,9.83,41.6,NA,0.27,1.9,1.53,10.57,NA,NA,0.05,NA,7.54,NA,54894,FanDuel,15259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,124,11,19,New England Patriots,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Woody Marks,RB,HOU,NA,8.37,35.22,NA,0.27,1.57,1.18,9.28,NA,NA,0.06,NA,6.96,NA,56293,FanDuel,17053,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,136,25,13,Houston Texans,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Jeremy McNichols,RB,WSH,NA,7.64,32.23,NA,0.18,1.8,1.36,9.48,NA,NA,0.03,NA,6.05,NA,53752,FanDuel,13143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,155,6,32,Washington Commanders,32,Washington Commanders,WSH,24,Philadelphia Eagles,PHI,WEEKLY
Emanuel Wilson,RB,GB,NA,6.7,29.13,NA,0.2,1.63,1.26,9.21,NA,NA,0.05,NA,5.92,NA,55715,FanDuel,16432,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,158,15,12,Green Bay Packers,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
Emari Demercado,RB,ARI,NA,5.07,23.46,NA,0.21,2.11,1.56,10.66,NA,NA,0.06,NA,5.77,NA,55723,FanDuel,16385,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,161,19,1,Arizona Cardinals,1,Arizona Cardinals,ARI,2,Atlanta Falcons,ATL,WEEKLY
Isiah Pacheco,RB,KC,NA,7.92,35,NA,0.19,0.81,0.61,3.78,NA,NA,0.02,NA,5.44,NA,55280,FanDuel,15749,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,171,28,16,Kansas City Chiefs,31,Tennessee Titans,TEN,16,Kansas City Chiefs,KC,WEEKLY
Tyler Allgeier,RB,ATL,NA,7.28,31.25,NA,0.23,0.64,0.5,4.3,NA,NA,0.02,NA,5.31,NA,55270,FanDuel,15712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,175,26,2,Atlanta Falcons,1,Arizona Cardinals,ARI,2,Atlanta Falcons,ATL,WEEKLY
Devin Neal,RB,NO,NA,7.67,32.45,NA,0.28,0.31,0.24,1.78,NA,NA,0.01,NA,5.24,NA,56282,FanDuel,17046,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,176,27,20,New Orleans Saints,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Brian Robinson,RB,SF,NA,6.19,25.64,NA,0.16,1.38,1.04,8.11,NA,NA,0.05,NA,5.08,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,180,16,27,San Francisco 49ers,14,Indianapolis Colts,IND,27,San Francisco 49ers,SF,WEEKLY
Isaiah Davis,RB,NYJ,NA,4.86,21.47,NA,0.16,1.68,1.23,9.7,NA,NA,0.04,NA,4.91,NA,56086,FanDuel,16752,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,181,13,22,New York Jets,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Nick Chubb,RB,HOU,NA,5.58,27,NA,0.22,0.78,0.57,4.44,NA,NA,0.03,NA,4.89,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,182,25,13,Houston Texans,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Alvin Kamara,RB,NO,NA,7.67,30.31,NA,0.14,0.93,0.74,4.89,NA,NA,0.03,NA,4.83,NA,53438,FanDuel,13132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,183,27,20,New Orleans Saints,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Dare Ogunbowale,RB,HOU,NA,6.2,24.48,NA,0.2,0.63,0.44,3.33,NA,NA,0.01,NA,4.22,NA,54069,FanDuel,13148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,194,25,13,Houston Texans,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Rachaad White,RB,TB,NA,6.81,26.91,NA,0.13,0.67,0.54,3.22,NA,NA,0.03,NA,4.16,NA,55271,FanDuel,15721,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,196,24,30,Tampa Bay Buccaneers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Jaleel McLaughlin,RB,DEN,NA,4.38,19.23,NA,0.13,1.05,0.8,4.24,NA,NA,0.04,NA,3.73,NA,55669,FanDuel,16390,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,209,5,10,Denver Broncos,10,Denver Broncos,DEN,15,Jacksonville Jaguars,JAC,WEEKLY
Samaje Perine,RB,CIN,NA,3.09,12.88,NA,0.08,1.41,1.13,11.03,NA,NA,0.05,NA,3.6,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,214,22,7,Cincinnati Bengals,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Keaton Mitchell,RB,BAL,NA,2.85,12.92,NA,0.07,1.78,1.26,9.21,NA,NA,0.04,NA,3.46,NA,55819,FanDuel,16178,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,215,9,3,Baltimore Ravens,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Ty Johnson,RB,BUF,NA,1.56,6.86,NA,0.04,1.82,1.32,14.95,NA,NA,0.06,NA,3.4,NA,54241,FanDuel,14095,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,218,3,4,Buffalo Bills,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
LeQuint Allen Jr.,RB,JAC,NA,3.57,14.74,NA,0.09,1.32,0.91,5.89,NA,NA,0.02,NA,3.12,NA,56345,FanDuel,17061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,228,7,15,Jacksonville Jaguars,10,Denver Broncos,DEN,15,Jacksonville Jaguars,JAC,WEEKLY
Tank Bigsby,RB,PHI,NA,3.24,14.01,NA,0.11,0.92,0.66,4.75,NA,NA,0.03,NA,2.95,NA,55626,FanDuel,16164,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,237,30,24,Philadelphia Eagles,32,Washington Commanders,WSH,24,Philadelphia Eagles,PHI,WEEKLY
Ameer Abdullah,RB,IND,NA,3.97,16.35,NA,0.08,0.94,0.71,3.21,NA,NA,0.02,NA,2.83,NA,52787,FanDuel,12155,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,241,23,14,Indianapolis Colts,14,Indianapolis Colts,IND,27,San Francisco 49ers,SF,WEEKLY
Tyler Badie,RB,DEN,NA,3.29,13.7,NA,0.09,1.05,0.76,4.85,NA,NA,0.02,NA,2.82,NA,55552,FanDuel,15718,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,242,5,10,Denver Broncos,10,Denver Broncos,DEN,15,Jacksonville Jaguars,JAC,WEEKLY
Ollie Gordon II,RB,MIA,NA,3.16,13.25,NA,0.13,0.65,0.48,3.27,NA,NA,0.02,NA,2.77,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,245,32,17,Miami Dolphins,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Ray Davis,RB,BUF,NA,3.13,12.66,NA,0.07,0.61,0.47,3.48,NA,NA,0.02,NA,2.39,NA,55975,FanDuel,16603,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,255,3,4,Buffalo Bills,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
Kyle Juszczyk,RB,SF,NA,0.28,1.14,NA,0.01,1.72,1.26,11.77,NA,NA,0.07,NA,2.38,NA,52158,FanDuel,11367,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,257,16,27,San Francisco 49ers,14,Indianapolis Colts,IND,27,San Francisco 49ers,SF,WEEKLY
Jaylen Wright,RB,MIA,NA,3.68,15.02,NA,0.09,0.32,0.23,1.36,NA,NA,0.01,NA,2.31,NA,55982,FanDuel,16610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,261,32,17,Miami Dolphins,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Evan Hull,RB,NO,NA,1.32,5.39,NA,0.03,1.56,1.19,7.76,NA,NA,0.03,NA,2.23,NA,55656,FanDuel,16180,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,266,27,20,New Orleans Saints,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Brashard Smith,RB,KC,NA,2.55,10.36,NA,0.06,0.98,0.71,4.69,NA,NA,0.01,NA,2.22,NA,56299,FanDuel,17049,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,268,28,16,Kansas City Chiefs,31,Tennessee Titans,TEN,16,Kansas City Chiefs,KC,WEEKLY
Malik Davis,RB,DAL,NA,3.01,12.52,NA,0.09,0.35,0.28,1.77,NA,NA,0.01,NA,2.13,NA,55492,FanDuel,15738,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,275,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Rasheen Ali,RB,BAL,NA,1.14,4.69,NA,0.03,1.48,1.04,7.16,NA,NA,0.04,NA,2.11,NA,56198,FanDuel,16746,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,277,9,3,Baltimore Ravens,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Chris Brooks,RB,GB,NA,1.12,4.68,NA,0.02,1.31,0.99,6.79,NA,NA,0.03,NA,1.92,NA,55751,FanDuel,16387,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,282,15,12,Green Bay Packers,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
Dylan Laube,RB,LV,NA,3.39,13.88,NA,0.05,0.3,0.23,1.44,NA,NA,0,NA,1.87,NA,55983,FanDuel,16613,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,286,2,35,Las Vegas Raiders,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Sean Tucker,RB,TB,NA,2.27,9.83,NA,0.09,0.33,0.24,1.69,NA,NA,0.01,NA,1.83,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,287,24,30,Tampa Bay Buccaneers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Adam Prentice,RB,DEN,NA,1.37,5.64,NA,0.04,1.05,0.76,4.84,NA,NA,0.02,NA,1.73,NA,55159,FanDuel,15650,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,289,5,10,Denver Broncos,10,Denver Broncos,DEN,15,Jacksonville Jaguars,JAC,WEEKLY
Kaleb Johnson,RB,PIT,NA,2.46,9.99,NA,0.06,0.33,0.25,1.58,NA,NA,0.01,NA,1.66,NA,56277,FanDuel,17048,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,292,21,25,Pittsburgh Steelers,11,Detroit Lions,DET,25,Pittsburgh Steelers,PIT,WEEKLY
Corey Kiner,RB,ARI,NA,2.79,11.48,NA,0.09,0,0,0,NA,NA,0,NA,1.65,NA,56578,FanDuel,17274,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,294,19,1,Arizona Cardinals,1,Arizona Cardinals,ARI,2,Atlanta Falcons,ATL,WEEKLY
Audric Estime,RB,NO,NA,2.92,12.01,NA,0.08,0,0,0,NA,NA,0,NA,1.62,NA,55985,FanDuel,16595,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,296,27,20,New Orleans Saints,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Tahj Brooks,RB,CIN,NA,2.57,10.58,NA,0.07,0,0,0,NA,NA,0,NA,1.44,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,302,22,7,Cincinnati Bengals,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Trevor Etienne,RB,CAR,NA,1.76,7.3,NA,0.06,0.3,0.23,1.36,NA,NA,0.01,NA,1.36,NA,56371,FanDuel,17056,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,304,17,5,Carolina Panthers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Jawhar Jordan,RB,HOU,NA,0.93,3.88,NA,0.03,0.78,0.59,3.69,NA,NA,0.02,NA,1.33,NA,56580,FanDuel,16773,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,307,25,13,Houston Texans,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Brady Russell,RB,SEA,NA,0.28,1.13,NA,0.01,1.27,0.92,5.58,NA,NA,0.02,NA,1.29,NA,55762,FanDuel,16496,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,309,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,33,Los Angeles Rams,LA,WEEKLY
Chris Rodriguez Jr.,RB,WSH,NA,1.41,6.35,NA,0.04,0.3,0.23,1.79,NA,NA,0.01,NA,1.21,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82,313,6,32,Washington Commanders,32,Washington Commanders,WSH,24,Philadelphia Eagles,PHI,WEEKLY
Patrick Ricard,RB,BAL,NA,0.29,1.21,NA,0.01,0.89,0.63,4.47,NA,NA,0.04,NA,1.18,NA,53546,FanDuel,13455,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,315,9,3,Baltimore Ravens,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
British Brooks,RB,HOU,NA,1.86,7.66,NA,0.06,0,0,0,NA,NA,0,NA,1.11,NA,56007,FanDuel,16816,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,84,316,25,13,Houston Texans,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Raheem Mostert,RB,LV,NA,0.73,3.61,NA,0.02,0.6,0.46,3.04,NA,NA,0.01,NA,1.06,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,85,318,2,35,Las Vegas Raiders,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Andrew Beck,RB,NYJ,NA,0.3,1.24,NA,0.01,0.84,0.6,4.44,NA,NA,0.01,NA,0.97,NA,54321,FanDuel,14319,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,86,320,13,22,New York Jets,20,New Orleans Saints,NO,22,New York Jets,NYJ,WEEKLY
Isaac Guerendo,RB,SF,NA,0.28,1.19,NA,0.01,0.69,0.52,3.45,NA,NA,0.02,NA,0.88,NA,56046,FanDuel,16688,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,87,326,16,27,San Francisco 49ers,14,Indianapolis Colts,IND,27,San Francisco 49ers,SF,WEEKLY
Alec Ingold,RB,MIA,NA,0.79,3.27,NA,0.03,0.32,0.24,1.81,NA,NA,0.01,NA,0.85,NA,54334,FanDuel,14420,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,88,329,32,17,Miami Dolphins,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Will Shipley,RB,PHI,NA,0.29,1.2,NA,0.01,0.62,0.44,2.86,NA,NA,0.01,NA,0.75,NA,55988,FanDuel,16601,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,89,336,30,24,Philadelphia Eagles,32,Washington Commanders,WSH,24,Philadelphia Eagles,PHI,WEEKLY
Brittain Brown,RB,CHI,NA,0,0,NA,0,0.67,0.44,3.14,NA,NA,0.01,NA,0.59,NA,55519,FanDuel,15953,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,90,343,14,6,Chicago Bears,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
Reggie Gilliam,RB,BUF,NA,0.31,1.28,NA,0.01,0.3,0.24,1.57,NA,NA,0.01,NA,0.53,NA,54640,FanDuel,15103,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,91,344,3,4,Buffalo Bills,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
Jaret Patterson,RB,LAC,NA,0.27,1.11,NA,0.01,0.34,0.25,1.64,NA,NA,0.01,NA,0.52,NA,54948,FanDuel,15260,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,345,31,34,Los Angeles Chargers,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Hassan Haskins,RB,LAC,NA,0.27,1.08,NA,0.01,0.34,0.25,1.65,NA,NA,0.01,NA,0.52,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,345,31,34,Los Angeles Chargers,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Amar Johnson,RB,LAC,NA,0.27,1.11,NA,0.01,0.34,0.25,1.61,NA,NA,0.01,NA,0.52,NA,56544,FanDuel,17272,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,92,345,31,34,Los Angeles Chargers,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Julius Chestnut,RB,TEN,NA,0.27,1.12,NA,0.01,0.3,0.21,1.32,NA,NA,0,NA,0.41,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,95,355,12,31,Tennessee Titans,31,Tennessee Titans,TEN,16,Kansas City Chiefs,KC,WEEKLY
Tyler Goodson,RB,IND,NA,0.28,1.18,NA,0.01,0.31,0.24,0.97,NA,NA,0,NA,0.39,NA,55869,FanDuel,15730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,96,356,23,14,Indianapolis Colts,14,Indianapolis Colts,IND,27,San Francisco 49ers,SF,WEEKLY
Zamir White,RB,LV,NA,0.24,0.97,NA,0,0.3,0.23,1.42,NA,NA,0,NA,0.35,NA,55279,FanDuel,15714,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,97,362,2,35,Las Vegas Raiders,13,Houston Texans,HOU,35,Las Vegas Raiders,LV,WEEKLY
Jeff Wilson,RB,MIA,NA,0,0,NA,0,0.32,0.22,1.59,NA,NA,0.01,NA,0.33,NA,54080,FanDuel,14017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,98,367,32,17,Miami Dolphins,17,Miami Dolphins,MIA,7,Cincinnati Bengals,CIN,WEEKLY
Zavier Scott,RB,MIN,NA,0,0,NA,0,0.31,0.21,1.36,NA,NA,0.01,NA,0.3,NA,56445,FanDuel,17337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,99,370,29,18,Minnesota Vikings,21,New York Giants,NYG,18,Minnesota Vikings,MIN,WEEKLY
Owen Wright,RB,TB,NA,0.28,1.17,NA,0.01,0,0,0,NA,NA,0,NA,0.18,NA,56517,FanDuel,16523,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,100,394,24,30,Tampa Bay Buccaneers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Kalel Mullings,RB,TEN,NA,0.27,1.12,NA,0.01,0,0,0,NA,NA,0,NA,0.17,NA,56389,FanDuel,17050,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,101,395,12,31,Tennessee Titans,31,Tennessee Titans,TEN,16,Kansas City Chiefs,KC,WEEKLY
Travis Homer,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54356,FanDuel,14083,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,14,6,Chicago Bears,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
Roschon Johnson,RB,CHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55635,FanDuel,16175,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,14,6,Chicago Bears,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
MarShawn Lloyd,RB,GB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55914,FanDuel,16604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,15,12,Green Bay Packers,6,Chicago Bears,CHI,12,Green Bay Packers,GB,WEEKLY
A.J. Dillon,RB,PHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,30,24,Philadelphia Eagles,32,Washington Commanders,WSH,24,Philadelphia Eagles,PHI,WEEKLY
George Holani,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56204,FanDuel,16608,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,33,Los Angeles Rams,LA,WEEKLY
Robbie Ouzts,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56315,FanDuel,17215,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,4,28,Seattle Seahawks,28,Seattle Seahawks,SEA,33,Los Angeles Rams,LA,WEEKLY
Jarquez Hunter,RB,LA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56457,FanDuel,17064,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,1,33,Los Angeles Rams,28,Seattle Seahawks,SEA,33,Los Angeles Rams,LA,WEEKLY
Justice Hill,RB,BAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54173,FanDuel,14086,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,9,3,Baltimore Ravens,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
D'Ernest Johnson,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54261,FanDuel,14331,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,11,19,New England Patriots,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Terrell Jennings,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56138,FanDuel,16957,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,11,19,New England Patriots,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Jack Westover,RB,NE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56352,FanDuel,16839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,11,19,New England Patriots,3,Baltimore Ravens,BAL,19,New England Patriots,NE,WEEKLY
Josh Williams,RB,TB,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56501,FanDuel,17359,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,24,30,Tampa Bay Buccaneers,5,Carolina Panthers,CAR,30,Tampa Bay Buccaneers,TB,WEEKLY
Jerome Ford,RB,CLE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55336,FanDuel,15713,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,18,8,Cleveland Browns,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
Dylan Sampson,RB,CLE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56273,FanDuel,17047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,18,8,Cleveland Browns,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
Raheim Sanders,RB,CLE,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56332,FanDuel,17062,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,18,8,Cleveland Browns,8,Cleveland Browns,CLE,4,Buffalo Bills,BUF,WEEKLY
Nyheim Hines,RB,LAC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53793,FanDuel,13622,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,31,34,Los Angeles Chargers,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Hunter Luepke,RB,DAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55724,FanDuel,16391,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
Jaydon Blue,RB,DAL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56280,FanDuel,17069,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,102,396,8,9,Dallas Cowboys,9,Dallas Cowboys,DAL,34,Los Angeles Chargers,LAC,WEEKLY
