player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Christian McCaffrey,RB,SF,NA,16.56,77.85,NA,0.51,7.59,5.67,47.66,NA,NA,0.2,NA,19.43,NA,53425,FanDuel,13130,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,5,5,27,San Francisco 49ers,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
James Cook,RB,BUF,NA,19.05,93.34,NA,0.77,3.26,2.45,22.53,NA,NA,0.12,NA,18.01,NA,55236,FanDuel,15715,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,12,18,4,Buffalo Bills,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Saquon Barkley,RB,PHI,NA,21.75,103.11,NA,0.69,3.41,2.47,16.17,NA,NA,0.08,NA,17.68,NA,53785,FanDuel,13604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,14,4,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
De'Von Achane,RB,MIA,NA,15.48,76.29,NA,0.55,5.32,4.49,31.4,NA,NA,0.2,NA,17.47,NA,55638,FanDuel,16167,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,15,19,17,Miami Dolphins,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Omarion Hampton,RB,LAC,NA,19.59,88.16,NA,0.78,3.42,2.68,20.96,NA,NA,0.1,NA,17.27,NA,56261,FanDuel,17044,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,16,24,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,32,Washington Commanders,WSH,WEEKLY
Jahmyr Gibbs,RB,DET,NA,14.07,71.04,NA,0.73,4.77,3.8,29.31,NA,NA,0.16,NA,17.26,NA,55609,FanDuel,16162,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,17,25,11,Detroit Lions,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Quinshon Judkins,RB,CLE,NA,20.71,92.79,NA,0.56,3.82,2.78,20.78,NA,NA,0.06,NA,16.33,NA,56272,FanDuel,17051,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,23,1,8,Cleveland Browns,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Breece Hall,RB,NYJ,NA,16.4,73.97,NA,0.52,4.46,3.24,27.34,NA,NA,0.15,NA,15.37,NA,55235,FanDuel,15708,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,27,32,22,New York Jets,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Derrick Henry,RB,BAL,NA,18.01,92.02,NA,0.76,1.19,0.82,6.51,NA,NA,0.02,NA,14.62,NA,53086,FanDuel,12626,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,32,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Cam Skattebo,RB,NYG,NA,16.37,72.36,NA,0.47,4.02,3.08,25.12,NA,NA,0.1,NA,14.61,NA,56288,FanDuel,17045,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,33,26,21,New York Giants,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Jordan Mason,RB,MIN,NA,19.24,91.58,NA,0.55,2.4,1.8,11.4,NA,NA,0.05,NA,14.38,NA,55328,FanDuel,15972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,36,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Javonte Williams,RB,DAL,NA,18.45,75.47,NA,0.45,3.7,2.93,16.06,NA,NA,0.11,NA,13.72,NA,54867,FanDuel,15256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,39,27,9,Dallas Cowboys,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Kyren Williams,RB,LA,NA,15.34,68.43,NA,0.68,2.62,1.99,12.74,NA,NA,0.08,NA,13.41,NA,55506,FanDuel,15710,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,43,13,33,Los Angeles Rams,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
Woody Marks,RB,HOU,NA,13.6,57,NA,0.4,4.69,3.57,27.56,NA,NA,0.12,NA,13.24,NA,56293,FanDuel,17053,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,45,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Travis Etienne,RB,JAC,NA,16.98,74.73,NA,0.52,2.65,1.87,13.53,NA,NA,0.06,NA,13.18,NA,54870,FanDuel,15253,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,47,17,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
Ashton Jeanty,RB,LV,NA,16.74,74.18,NA,0.57,2.16,1.75,12.46,NA,NA,0.06,NA,13.12,NA,56249,FanDuel,17042,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,48,21,35,Las Vegas Raiders,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
Alvin Kamara,RB,NO,NA,18.7,75.35,NA,0.41,3.08,2.23,13.03,NA,NA,0.1,NA,12.91,NA,53438,FanDuel,13132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,49,28,20,New Orleans Saints,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Chase Brown,RB,CIN,NA,15.13,64.14,NA,0.4,3.89,3.14,20.6,NA,NA,0.09,NA,12.82,NA,55640,FanDuel,16181,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,50,10,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Rachaad White,RB,TB,NA,14.2,55.96,NA,0.25,4.2,3.58,27.99,NA,NA,0.15,NA,12.34,NA,55271,FanDuel,15721,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,55,6,30,Tampa Bay Buccaneers,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Kenneth Walker III,RB,SEA,NA,13.9,58.93,NA,0.56,2.44,1.87,16.16,NA,NA,0.06,NA,12.1,NA,55268,FanDuel,15711,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,58,9,28,Seattle Seahawks,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Tony Pollard,RB,TEN,NA,14.65,63.71,NA,0.29,3.05,2.08,13.12,NA,NA,0.05,NA,10.62,NA,54185,FanDuel,14085,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,73,22,31,Tennessee Titans,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Chuba Hubbard,RB,CAR,NA,11.33,47.82,NA,0.42,3.49,2.51,12.83,NA,NA,0.08,NA,10.16,NA,54896,FanDuel,15261,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,76,31,5,Carolina Panthers,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
J.K. Dobbins,RB,DEN,NA,9.76,48.39,NA,0.33,2.81,2.2,12.83,NA,NA,0.06,NA,9.58,NA,54503,FanDuel,14800,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,82,12,10,Denver Broncos,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
David Montgomery,RB,DET,NA,9.92,41.87,NA,0.49,1.64,1.32,11.69,NA,NA,0.05,NA,9.18,NA,54134,FanDuel,14071,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,87,25,11,Detroit Lions,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Isiah Pacheco,RB,KC,NA,10.62,47.57,NA,0.34,2.07,1.66,11.15,NA,NA,0.06,NA,9.06,NA,55280,FanDuel,15749,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,88,2,16,Kansas City Chiefs,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
Emari Demercado,RB,ARI,NA,9.43,41.57,NA,0.35,2.54,1.99,13.01,NA,NA,0.07,NA,8.95,NA,55723,FanDuel,16385,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,90,29,1,Arizona Cardinals,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
TreVeyon Henderson,RB,NE,NA,7.82,34.63,NA,0.25,3.3,2.65,20.8,NA,NA,0.08,NA,8.77,NA,56276,FanDuel,17043,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,92,15,19,New England Patriots,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Jacory Croskey-Merritt,RB,WSH,NA,8.54,38.6,NA,0.3,2.54,2.07,15.78,NA,NA,0.08,NA,8.65,NA,56298,FanDuel,17256,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,96,3,32,Washington Commanders,34,Los Angeles Chargers,LAC,32,Washington Commanders,WSH,WEEKLY
Rhamondre Stevenson,RB,NE,NA,8.86,38.36,NA,0.22,3.3,2.58,17.44,NA,NA,0.07,NA,8.19,NA,54894,FanDuel,15259,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,106,15,19,New England Patriots,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Blake Corum,RB,LA,NA,9.75,40.76,NA,0.3,1.8,1.39,10.61,NA,NA,0.05,NA,7.89,NA,55929,FanDuel,16593,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,107,13,33,Los Angeles Rams,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
Michael Carter,RB,ARI,NA,10.02,41.87,NA,0.24,2.06,1.53,9.71,NA,NA,0.06,NA,7.68,NA,54876,FanDuel,15258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,110,29,1,Arizona Cardinals,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Zach Charbonnet,RB,SEA,NA,11.41,47.02,NA,0.38,0.61,0.46,3.87,NA,NA,0.01,NA,7.68,NA,55596,FanDuel,16169,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,110,9,28,Seattle Seahawks,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Kareem Hunt,RB,KC,NA,10.08,38.31,NA,0.44,1.03,0.79,5.13,NA,NA,0.04,NA,7.6,NA,53437,FanDuel,13138,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,113,2,16,Kansas City Chiefs,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
RJ Harvey,RB,DEN,NA,7.12,30.1,NA,0.15,2.99,2.34,16.81,NA,NA,0.07,NA,7.08,NA,56275,FanDuel,17068,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,119,12,10,Denver Broncos,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Ollie Gordon II,RB,MIA,NA,6.4,26.89,NA,0.18,2.66,2.19,15.04,NA,NA,0.07,NA,6.69,NA,56294,FanDuel,17059,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,125,19,17,Miami Dolphins,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Tyjae Spears,RB,TEN,NA,7.05,29.55,NA,0.16,2.44,1.74,13.2,NA,NA,0.04,NA,6.25,NA,55639,FanDuel,16165,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,131,22,31,Tennessee Titans,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Sean Tucker,RB,TB,NA,9.52,40.63,NA,0.14,1.18,0.88,6.89,NA,NA,0.04,NA,6.11,NA,55641,FanDuel,16166,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,134,6,30,Tampa Bay Buccaneers,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Nick Chubb,RB,HOU,NA,7.54,36.96,NA,0.25,0.65,0.47,3.85,NA,NA,0.02,NA,5.9,NA,53778,FanDuel,13610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,138,30,13,Houston Texans,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Rico Dowdle,RB,CAR,NA,8.78,37.32,NA,0.25,0.64,0.46,3.12,NA,NA,0.02,NA,5.79,NA,54728,FanDuel,14823,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,140,31,5,Carolina Panthers,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Justice Hill,RB,BAL,NA,3.49,15.34,NA,0.09,4.03,2.81,18.33,NA,NA,0.07,NA,5.69,NA,54173,FanDuel,14086,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,143,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Kendre Miller,RB,NO,NA,7.84,32.7,NA,0.27,0.62,0.46,2.99,NA,NA,0.01,NA,5.44,NA,55634,FanDuel,16171,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,152,28,20,New Orleans Saints,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Isaiah Davis,RB,NYJ,NA,6.31,27,NA,0.12,1.81,1.29,9.79,NA,NA,0.07,NA,5.38,NA,56086,FanDuel,16752,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,153,32,22,New York Jets,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Bhayshul Tuten,RB,JAC,NA,7.12,29.91,NA,0.23,0.66,0.48,3.64,NA,NA,0.02,NA,5.02,NA,56292,FanDuel,17052,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,159,17,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
Jeremy McNichols,RB,WSH,NA,3.42,14.72,NA,0.1,2.54,2.02,14.26,NA,NA,0.07,NA,4.93,NA,53752,FanDuel,13143,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,162,3,32,Washington Commanders,34,Los Angeles Chargers,LAC,32,Washington Commanders,WSH,WEEKLY
Miles Sanders,RB,DAL,NA,4.74,22.63,NA,0.13,2.22,1.63,7.74,NA,NA,0.06,NA,4.89,NA,54154,FanDuel,14079,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,164,27,9,Dallas Cowboys,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Devin Singletary,RB,NYG,NA,6.41,27.8,NA,0.14,0.64,0.47,3.25,NA,NA,0.02,NA,4.18,NA,54171,FanDuel,14080,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,179,26,21,New York Giants,20,New Orleans Saints,NO,21,New York Giants,NYG,WEEKLY
Chris Rodriguez Jr.,RB,WSH,NA,7.4,31.9,NA,0.14,0.16,0.12,0.91,NA,NA,0.01,NA,4.14,NA,55710,FanDuel,16174,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,180,3,32,Washington Commanders,34,Los Angeles Chargers,LAC,32,Washington Commanders,WSH,WEEKLY
Zavier Scott,RB,MIN,NA,5.94,24.9,NA,0.08,1.2,0.84,5.24,NA,NA,0.03,NA,3.95,NA,56445,FanDuel,17337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,184,7,18,Minnesota Vikings,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Raheem Mostert,RB,LV,NA,3.35,16.98,NA,0.15,1.16,0.89,6.68,NA,NA,0.04,NA,3.91,NA,52894,FanDuel,12447,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,186,21,35,Las Vegas Raiders,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
Brian Robinson,RB,SF,NA,5.61,23.13,NA,0.14,0.63,0.47,3.61,NA,NA,0.01,NA,3.75,NA,55276,FanDuel,15716,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,187,5,27,San Francisco 49ers,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
Samaje Perine,RB,CIN,NA,5.17,21.26,NA,0.1,0.65,0.53,4.41,NA,NA,0.01,NA,3.37,NA,53446,FanDuel,13133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,191,10,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Trevor Etienne,RB,CAR,NA,5.67,23.8,NA,0.12,0.32,0.22,1.52,NA,NA,0.01,NA,3.3,NA,56371,FanDuel,17056,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,192,31,5,Carolina Panthers,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Antonio Gibson,RB,NE,NA,4.17,17.38,NA,0.11,0.66,0.52,4.45,NA,NA,0.02,NA,3.12,NA,54544,FanDuel,14852,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,195,15,19,New England Patriots,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Jerome Ford,RB,CLE,NA,0.84,3.58,NA,0.02,2.55,1.81,11.45,NA,NA,0.04,NA,2.77,NA,55336,FanDuel,15713,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,200,1,8,Cleveland Browns,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Dylan Sampson,RB,CLE,NA,1.68,6.97,NA,0.02,2.07,1.41,10.41,NA,NA,0.04,NA,2.76,NA,56273,FanDuel,17047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,201,1,8,Cleveland Browns,8,Cleveland Browns,CLE,18,Minnesota Vikings,MIN,WEEKLY
Craig Reynolds,RB,DET,NA,2.96,12.47,NA,0.07,0.66,0.53,4.44,NA,NA,0.02,NA,2.44,NA,54825,FanDuel,14727,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,213,25,11,Detroit Lions,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Kyle Juszczyk,RB,SF,NA,0.56,2.32,NA,0.01,1.9,1.33,11.89,NA,NA,0.05,NA,2.41,NA,52158,FanDuel,11367,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,58,214,5,27,San Francisco 49ers,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
George Holani,RB,SEA,NA,1.9,7.95,NA,0.03,1.22,0.87,7.25,NA,NA,0.04,NA,2.32,NA,56204,FanDuel,16608,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,219,9,28,Seattle Seahawks,28,Seattle Seahawks,SEA,30,Tampa Bay Buccaneers,TB,WEEKLY
Ty Johnson,RB,BUF,NA,1.83,7.94,NA,0.05,0.98,0.67,6.98,NA,NA,0.03,NA,2.29,NA,54241,FanDuel,14095,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,221,18,4,Buffalo Bills,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Tahj Brooks,RB,CIN,NA,3.62,15.17,NA,0.05,0.32,0.24,1.58,NA,NA,0.01,NA,2.1,NA,56297,FanDuel,17058,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,223,10,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Brashard Smith,RB,KC,NA,0.27,1.13,NA,0,1.72,1.26,9.53,NA,NA,0.05,NA,1.98,NA,56299,FanDuel,17049,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,227,2,16,Kansas City Chiefs,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
Hassan Haskins,RB,LAC,NA,2.65,10.88,NA,0.05,0.17,0.13,0.95,NA,NA,0.01,NA,1.57,NA,55395,FanDuel,15720,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,240,24,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,32,Washington Commanders,WSH,WEEKLY
Keaton Mitchell,RB,BAL,NA,2.32,10.27,NA,0.04,0.3,0.2,1.25,NA,NA,0.01,NA,1.53,NA,55819,FanDuel,16178,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,242,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Will Shipley,RB,PHI,NA,2.04,8.48,NA,0.06,0.26,0.21,1.5,NA,NA,0.01,NA,1.5,NA,55988,FanDuel,16601,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,245,4,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Dylan Laube,RB,LV,NA,2.06,8.61,NA,0.03,0.33,0.25,1.82,NA,NA,0.01,NA,1.37,NA,55983,FanDuel,16613,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,249,21,35,Las Vegas Raiders,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
Isaac Guerendo,RB,SF,NA,1.68,7.23,NA,0.05,0.32,0.24,1.72,NA,NA,0.01,NA,1.34,NA,56046,FanDuel,16688,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,251,5,27,San Francisco 49ers,33,Los Angeles Rams,LA,27,San Francisco 49ers,SF,WEEKLY
A.J. Dillon,RB,PHI,NA,1.7,6.98,NA,0.04,0.26,0.2,1.71,NA,NA,0.01,NA,1.27,NA,54522,FanDuel,14805,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,254,4,24,Philadelphia Eagles,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Rasheen Ali,RB,BAL,NA,2.03,8.52,NA,0.03,0.3,0.2,1.15,NA,NA,0.01,NA,1.27,NA,56198,FanDuel,16746,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,254,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Ray Davis,RB,BUF,NA,1.52,6.29,NA,0.04,0.33,0.25,2.09,NA,NA,0.01,NA,1.26,NA,55975,FanDuel,16603,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,257,18,4,Buffalo Bills,4,Buffalo Bills,BUF,19,New England Patriots,NE,WEEKLY
Tyler Badie,RB,DEN,NA,0.92,3.9,NA,0.01,0.75,0.55,3.83,NA,NA,0.02,NA,1.21,NA,55552,FanDuel,15718,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,259,12,10,Denver Broncos,24,Philadelphia Eagles,PHI,10,Denver Broncos,DEN,WEEKLY
Patrick Ricard,RB,BAL,NA,1.45,6.06,NA,0.04,0.3,0.21,1.17,NA,NA,0.01,NA,1.11,NA,53546,FanDuel,13455,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,72,260,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,13,Houston Texans,HOU,WEEKLY
Julius Chestnut,RB,TEN,NA,1.08,4.55,NA,0.02,0.31,0.22,1.74,NA,NA,0.01,NA,0.9,NA,55532,FanDuel,15965,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,266,22,31,Tennessee Titans,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Alec Ingold,RB,MIA,NA,0.13,0.54,NA,0,0.67,0.52,3.8,NA,NA,0.02,NA,0.79,NA,54334,FanDuel,14420,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,274,19,17,Miami Dolphins,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Zonovan Knight,RB,ARI,NA,1.47,6.07,NA,0.03,0,0,0,NA,NA,0,NA,0.77,NA,55527,FanDuel,15727,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,276,29,1,Arizona Cardinals,1,Arizona Cardinals,ARI,31,Tennessee Titans,TEN,WEEKLY
Jacob Saylors,RB,DET,NA,0.59,2.49,NA,0.01,0.33,0.25,1.82,NA,NA,0.01,NA,0.66,NA,56387,FanDuel,16850,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,76,282,25,11,Detroit Lions,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
Zamir White,RB,LV,NA,0.52,2.1,NA,0.01,0.33,0.27,1.88,NA,NA,0.01,NA,0.63,NA,55279,FanDuel,15714,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,77,283,21,35,Las Vegas Raiders,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
LeQuint Allen Jr.,RB,JAC,NA,0.55,2.31,NA,0.01,0.33,0.23,1.61,NA,NA,0.01,NA,0.61,NA,56345,FanDuel,17061,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,78,286,17,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,16,Kansas City Chiefs,KC,WEEKLY
DJ Giddens,RB,IND,NA,0.45,1.89,NA,0.01,0.31,0.23,1.5,NA,NA,0.01,NA,0.57,NA,56296,FanDuel,17060,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,79,287,16,14,Indianapolis Colts,14,Indianapolis Colts,IND,35,Las Vegas Raiders,LV,WEEKLY
Jaylen Wright,RB,MIA,NA,0.27,1.11,NA,0.01,0.33,0.27,1.85,NA,NA,0.01,NA,0.55,NA,55982,FanDuel,16610,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,80,288,19,17,Miami Dolphins,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Jeff Wilson,RB,MIA,NA,0.27,1.17,NA,0.01,0.33,0.24,1.75,NA,NA,0.01,NA,0.53,NA,54080,FanDuel,14017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,81,289,19,17,Miami Dolphins,5,Carolina Panthers,CAR,17,Miami Dolphins,MIA,WEEKLY
Hunter Luepke,RB,DAL,NA,0.26,1.1,NA,0,0.37,0.28,2.02,NA,NA,0.01,NA,0.51,NA,55724,FanDuel,16391,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,82,291,27,9,Dallas Cowboys,22,New York Jets,NYJ,9,Dallas Cowboys,DAL,WEEKLY
Sione Vaki,RB,DET,NA,0.3,1.24,NA,0,0.33,0.25,1.87,NA,NA,0.01,NA,0.5,NA,56076,FanDuel,16678,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,83,292,25,11,Detroit Lions,7,Cincinnati Bengals,CIN,11,Detroit Lions,DET,WEEKLY
