player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Mason Taylor,TE,NYJ,NA,NA,2.84,28.78,NA,NA,0.15,0.01,6.6,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.68,30.29,NA,NA,0.15,0.02,6.57,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.84,26.91,NA,NA,0.17,0.01,6.53,NA,2572513,NFL,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.68,26.67,NA,NA,0.17,0.02,6.33,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,2.51,27.89,NA,NA,0.15,0.01,6.18,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,2.09,22.65,NA,NA,0.12,0.01,5.06,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,2.07,21.48,NA,NA,0.12,0.01,4.92,NA,2574014,NFL,17104,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,2.08,20.82,NA,NA,0.12,0.01,4.86,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.95,19.09,NA,NA,0.12,0.01,4.57,NA,2566178,NFL,15337,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,1.91,18.72,NA,NA,0.11,0.01,4.42,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.85,16.85,NA,NA,0.12,NA,4.26,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,1.77,19.02,NA,NA,0.08,0.01,4.13,NA,2568063,NFL,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,1.47,15.5,NA,NA,0.09,0.01,3.54,NA,2566145,NFL,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,1.49,14.63,NA,NA,0.09,0.01,3.47,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,1.45,13.99,NA,NA,0.08,0.01,3.31,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,1.27,13.38,NA,NA,0.07,0.01,3.01,NA,2574152,NFL,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.25,11.82,NA,NA,0.1,0.01,3.01,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,NA,1.28,13.08,NA,NA,0.07,0.01,2.99,NA,2567439,NFL,16036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,1.26,12.46,NA,NA,0.08,0.01,2.97,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.15,12.36,NA,NA,0.08,0.01,2.85,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.22,11.95,NA,NA,0.07,0.01,2.82,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,1.17,11.77,NA,NA,0.07,0.01,2.75,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.34,12.04,NA,NA,0.03,0.01,2.7,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,1.11,10.82,NA,NA,0.05,0.01,2.47,NA,2566160,NFL,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,1.11,10.68,NA,NA,0.05,0.01,2.46,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.93,9.9,NA,NA,0.07,NA,2.34,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAX,NA,NA,0.97,9.05,NA,NA,0.07,NA,2.3,NA,2558875,NFL,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,0.98,9.74,NA,NA,0.06,0.01,2.29,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.91,10.15,NA,NA,0.05,0.01,2.22,NA,2567280,NFL,15795,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,0.94,9.14,NA,NA,0.05,NA,2.15,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,NA,0.71,7.99,NA,NA,0.07,NA,1.93,NA,2572543,NFL,16796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.66,6.12,NA,NA,0.06,NA,1.63,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.62,6.22,NA,NA,0.06,NA,1.6,NA,2573064,NFL,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.55,5.42,NA,NA,0.06,NA,1.45,NA,2570353,NFL,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.61,6.04,NA,NA,0.02,NA,1.33,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,9.8,7.07,67.52,NA,NA,0.37,NA,12.49,NA,55931,FanDuel,16641,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,58,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Trey McBride,TE,ARI,NA,8.65,6.42,68,NA,NA,0.4,NA,12.39,NA,55232,FanDuel,15794,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,60,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
David Njoku,TE,CLE,NA,8.87,5.87,65.11,NA,NA,0.32,NA,11.31,NA,53429,FanDuel,13192,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,72,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Sam LaPorta,TE,DET,NA,7.02,4.85,56.68,NA,NA,0.42,NA,10.61,NA,55608,FanDuel,16214,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,84,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Travis Kelce,TE,KC,NA,7.97,5.68,51.64,NA,NA,0.38,NA,10.2,NA,52104,FanDuel,11244,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,95,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Harold Fannin Jr.,TE,CLE,NA,6.17,4.33,47.99,NA,NA,0.21,NA,8.43,NA,56414,FanDuel,17103,0.43,1.89,0.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,115,32,8,Cleveland Browns,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Tyler Warren,TE,IND,NA,5.94,4.11,37.45,NA,NA,0.28,NA,7.85,NA,56254,FanDuel,17102,0.65,2.29,0.03,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,121,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Evan Engram,TE,DEN,NA,6.53,4.7,39.23,NA,NA,0.24,NA,7.63,NA,53441,FanDuel,13189,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,123,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
T.J. Hockenson,TE,MIN,NA,6.34,4.22,39.95,NA,NA,0.24,NA,7.53,NA,54137,FanDuel,14138,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,127,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Jonnu Smith,TE,PIT,NA,5.96,4.04,36.04,NA,NA,0.28,NA,7.24,NA,53510,FanDuel,13193,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,131,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Jake Ferguson,TE,DAL,NA,5.88,4.19,36.62,NA,NA,0.25,NA,7.18,NA,55396,FanDuel,15799,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,132,30,9,Dallas Cowboys,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Chigoziem Okonkwo,TE,TEN,NA,5.76,4.06,40.76,NA,NA,0.18,NA,7.15,NA,55293,FanDuel,15889,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,133,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Theo Johnson,TE,NYG,NA,5.34,3.63,41.97,NA,NA,0.19,NA,7.13,NA,56025,FanDuel,16649,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,135,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Juwan Johnson,TE,NO,NA,6.16,3.85,36.17,NA,NA,0.24,NA,6.94,NA,54742,FanDuel,14861,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,140,7,20,New Orleans Saints,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Zach Ertz,TE,WSH,NA,5.33,3.74,34.45,NA,NA,0.23,NA,6.7,NA,52077,FanDuel,11247,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,146,10,32,Washington Commanders,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Brenton Strange,TE,JAC,NA,4.79,3.26,34.8,NA,NA,0.21,NA,6.35,NA,55757,FanDuel,16269,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,150,12,15,Jacksonville Jaguars,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Tucker Kraft,TE,GB,NA,3.85,2.61,30.99,NA,NA,0.22,NA,6.13,NA,55615,FanDuel,16222,0.58,2.41,0.03,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,156,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Pat Freiermuth,TE,PIT,NA,4.97,3.38,31.37,NA,NA,0.22,NA,6.09,NA,54891,FanDuel,15331,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,158,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Mark Andrews,TE,BAL,NA,3.5,2.4,29.2,NA,NA,0.31,NA,5.96,NA,53836,FanDuel,13671,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,162,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Dalton Kincaid,TE,BUF,NA,4.28,2.89,28.4,NA,NA,0.19,NA,5.39,NA,55586,FanDuel,16213,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,172,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Kyle Pitts,TE,ATL,NA,4.53,2.75,30.8,NA,NA,0.13,NA,5.26,NA,54859,FanDuel,15329,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,176,11,2,Atlanta Falcons,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Mike Gesicki,TE,CIN,NA,4.08,2.71,24.93,NA,NA,0.23,NA,5.23,NA,53784,FanDuel,13672,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,177,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Cade Otton,TE,TB,NA,3.91,2.69,25.48,NA,NA,0.17,NA,4.87,NA,55343,FanDuel,15802,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,182,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Tyler Higbee,TE,LA,NA,4.08,2.78,25.13,NA,NA,0.16,NA,4.86,NA,53085,FanDuel,12678,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,183,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Dalton Schultz,TE,HOU,NA,3.54,2.39,26.45,NA,NA,0.16,NA,4.78,NA,54022,FanDuel,13772,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,185,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Hunter Henry,TE,NE,NA,4.03,2.66,23.54,NA,NA,0.18,NA,4.76,NA,53079,FanDuel,12676,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,186,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Dawson Knox,TE,BUF,NA,3.57,2.23,23.72,NA,NA,0.19,NA,4.61,NA,54230,FanDuel,14143,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,189,24,4,Buffalo Bills,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Colston Loveland,TE,CHI,NA,3.37,2.27,25.45,NA,NA,0.12,NA,4.38,NA,56251,FanDuel,17104,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,193,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Cole Kmet,TE,CHI,NA,3.37,2.33,22.26,NA,NA,0.13,NA,4.15,NA,54510,FanDuel,14867,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,201,25,6,Chicago Bears,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Tyler Conklin,TE,LAC,NA,3.16,2.16,22.06,NA,NA,0.13,NA,4.03,NA,53898,FanDuel,13675,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,205,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Ja'Tavion Sanders,TE,CAR,NA,3.18,2.1,22.89,NA,NA,0.1,NA,3.9,NA,56003,FanDuel,16643,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,208,14,5,Carolina Panthers,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Grant Calcaterra,TE,PHI,NA,2.88,2.09,22.52,NA,NA,0.1,NA,3.88,NA,55414,FanDuel,15804,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,209,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Jake Tonges,TE,SF,NA,3.19,2.19,20.3,NA,NA,0.12,NA,3.83,NA,55404,FanDuel,16036,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,211,16,27,San Francisco 49ers,20,New Orleans Saints,NO,27,San Francisco 49ers,SF,WEEKLY
Julian Hill,TE,MIA,NA,2.75,2.02,16.77,NA,NA,0.11,NA,3.31,NA,55753,FanDuel,16425,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,220,17,17,Miami Dolphins,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
AJ Barner,TE,SEA,NA,2.43,1.68,17.34,NA,NA,0.08,NA,3.23,NA,56078,FanDuel,16723,0.32,1.41,0.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,226,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Austin Hooper,TE,NE,NA,2.69,1.82,16.08,NA,NA,0.1,NA,3.1,NA,53054,FanDuel,12677,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,229,31,19,New England Patriots,17,Miami Dolphins,MIA,19,New England Patriots,NE,WEEKLY
Tip Reiman,TE,ARI,NA,2.24,1.58,14.65,NA,NA,0.11,NA,2.9,NA,56097,FanDuel,16706,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,232,21,1,Arizona Cardinals,1,Arizona Cardinals,ARI,5,Carolina Panthers,CAR,WEEKLY
Gunnar Helm,TE,TEN,NA,2.24,1.59,15.88,NA,NA,0.07,NA,2.78,NA,56361,FanDuel,17105,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,236,5,31,Tennessee Titans,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Will Dissly,TE,LAC,NA,1.9,1.42,15.02,NA,NA,0.09,NA,2.73,NA,53853,FanDuel,13763,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,238,13,34,Los Angeles Chargers,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Isaiah Likely,TE,BAL,NA,1.75,1.18,13.75,NA,NA,0.13,NA,2.72,NA,55282,FanDuel,15798,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,239,8,3,Baltimore Ravens,3,Baltimore Ravens,BAL,8,Cleveland Browns,CLE,WEEKLY
Noah Gray,TE,KC,NA,1.9,1.35,14.38,NA,NA,0.08,NA,2.57,NA,55048,FanDuel,15337,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,243,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Michael Mayer,TE,LV,NA,2.14,1.53,13.09,NA,NA,0.08,NA,2.53,NA,55578,FanDuel,16212,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,245,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Drew Sample,TE,CIN,NA,2.04,1.48,11.27,NA,NA,0.11,NA,2.51,NA,54280,FanDuel,14146,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,246,2,7,Cincinnati Bengals,7,Cincinnati Bengals,CIN,15,Jacksonville Jaguars,JAC,WEEKLY
Davis Allen,TE,LA,NA,1.88,1.34,12.01,NA,NA,0.08,NA,2.33,NA,55842,FanDuel,16219,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,253,3,33,Los Angeles Rams,31,Tennessee Titans,TEN,33,Los Angeles Rams,LA,WEEKLY
Mo Alie-Cox,TE,IND,NA,1.89,1.24,11.36,NA,NA,0.08,NA,2.22,NA,53973,FanDuel,13246,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,259,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Josh Oliver,TE,MIN,NA,1.9,1.28,11.13,NA,NA,0.08,NA,2.21,NA,54399,FanDuel,14209,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,260,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Stone Smartt,TE,NYJ,NA,1.94,1.32,12,NA,NA,0.06,NA,2.2,NA,55515,FanDuel,16113,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,261,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Ian Thomas,TE,LV,NA,1.96,1.34,11.03,NA,NA,0.07,NA,2.17,NA,53897,FanDuel,13678,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,264,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
Lucas Krull,TE,DEN,NA,1.63,1.14,10.58,NA,NA,0.07,NA,2.03,NA,55854,FanDuel,15970,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,270,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Connor Heyward,TE,PIT,NA,1.66,1.12,9.67,NA,NA,0.07,NA,1.93,NA,55306,FanDuel,15800,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,274,23,25,Pittsburgh Steelers,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Adam Trautman,TE,DEN,NA,1.45,1,10.15,NA,NA,0.06,NA,1.86,NA,54566,FanDuel,14870,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,276,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Brock Wright,TE,DET,NA,1.34,0.95,9.39,NA,NA,0.07,NA,1.83,NA,55103,FanDuel,15626,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,277,9,11,Detroit Lions,11,Detroit Lions,DET,6,Chicago Bears,CHI,WEEKLY
Daniel Bellinger,TE,NYG,NA,1.33,0.95,10.14,NA,NA,0.05,NA,1.77,NA,55285,FanDuel,15873,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,280,27,21,New York Giants,9,Dallas Cowboys,DAL,21,New York Giants,NYG,WEEKLY
Jeremy Ruckert,TE,NYJ,NA,1.7,1.15,9.13,NA,NA,0.05,NA,1.77,NA,55359,FanDuel,15796,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,280,28,22,New York Jets,22,New York Jets,NYJ,4,Buffalo Bills,BUF,WEEKLY
Luke Musgrave,TE,GB,NA,1.28,0.87,8.36,NA,NA,0.07,NA,1.69,NA,55616,FanDuel,16215,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,283,4,12,Green Bay Packers,12,Green Bay Packers,GB,32,Washington Commanders,WSH,WEEKLY
Payne Durham,TE,TB,NA,1.3,0.95,8.72,NA,NA,0.06,NA,1.69,NA,55808,FanDuel,16218,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,283,15,30,Tampa Bay Buccaneers,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
