player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
AJ Barner,TE,SEA,NA,3.78,2.64,25.75,NA,NA,0.22,NA,5.77,NA,56078,FanDuel,16723,0.87,3.55,0.04,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,142,13,28,Seattle Seahawks,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Isaiah Likely,TE,BAL,NA,3.75,2.49,29.81,NA,NA,0.25,NA,5.69,NA,55282,FanDuel,15798,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,145,18,3,Baltimore Ravens,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Evan Engram,TE,DEN,NA,4.69,3.32,28.76,NA,NA,0.19,NA,5.64,NA,53441,FanDuel,13189,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,146,23,10,Denver Broncos,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Zach Ertz,TE,WSH,NA,4.56,3.08,27.94,NA,NA,0.21,NA,5.57,NA,52077,FanDuel,11247,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,147,10,32,Washington Commanders,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Colby Parkinson,TE,LA,NA,3.82,2.67,26.52,NA,NA,0.23,NA,5.35,NA,54804,FanDuel,14871,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,150,22,33,Los Angeles Rams,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Jonnu Smith,TE,PIT,NA,4.22,2.77,23.76,NA,NA,0.19,NA,4.84,NA,53510,FanDuel,13193,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,161,16,25,Pittsburgh Steelers,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Mike Gesicki,TE,CIN,NA,3.6,2.37,23.22,NA,NA,0.17,NA,4.51,NA,53784,FanDuel,13672,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,169,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Taysom Hill,TE,NO,NA,1.57,1.13,11.02,NA,NA,0.05,NA,4.27,NA,53715,FanDuel,13424,3.59,16.66,0.12,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,174,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Darnell Washington,TE,PIT,NA,3.57,2.33,22.75,NA,NA,0.14,NA,4.24,NA,55776,FanDuel,16216,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,175,16,25,Pittsburgh Steelers,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Ross Dwelley,TE,DET,NA,4.11,2.74,16.42,NA,NA,0.19,NA,4.13,NA,54055,FanDuel,13988,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,177,29,11,Detroit Lions,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
David Njoku,TE,CLE,NA,4.21,2.49,18.66,NA,NA,0.16,NA,4.07,NA,53429,FanDuel,13192,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,178,28,8,Cleveland Browns,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Gunnar Helm,TE,TEN,NA,3.6,2.4,22.51,NA,NA,0.11,NA,4.07,NA,56361,FanDuel,17105,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,178,4,31,Tennessee Titans,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Pat Freiermuth,TE,PIT,NA,3.24,2.14,20.89,NA,NA,0.14,NA,3.96,NA,54891,FanDuel,15331,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,180,16,25,Pittsburgh Steelers,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Elijah Higgins,TE,ARI,NA,3.18,2.21,21.13,NA,NA,0.13,NA,3.96,NA,55823,FanDuel,16333,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,180,3,1,Arizona Cardinals,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Foster Moreau,TE,NO,NA,2.52,1.78,20.26,NA,NA,0.09,NA,3.44,NA,54273,FanDuel,14239,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,190,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Elijah Arroyo,TE,SEA,NA,2.52,1.7,17.65,NA,NA,0.14,NA,3.41,NA,56390,FanDuel,17108,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,192,13,28,Seattle Seahawks,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Luke Musgrave,TE,GB,NA,2.53,1.75,15.4,NA,NA,0.12,NA,3.12,NA,55616,FanDuel,16215,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,199,21,12,Green Bay Packers,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Jeremy Ruckert,TE,NYJ,NA,2.47,1.75,15.75,NA,NA,0.1,NA,3.03,NA,55359,FanDuel,15796,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,201,26,22,New York Jets,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Tanner Hudson,TE,CIN,NA,2.34,1.62,15.78,NA,NA,0.11,NA,3.03,NA,54397,FanDuel,14370,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,201,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Cole Kmet,TE,CHI,NA,2.66,1.6,16.19,NA,NA,0.1,NA,3,NA,54510,FanDuel,14867,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,204,11,6,Chicago Bears,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Terrance Ferguson,TE,LA,NA,2.08,1.43,15.05,NA,NA,0.13,NA,2.98,NA,56313,FanDuel,17107,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,205,22,33,Los Angeles Rams,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Dawson Knox,TE,BUF,NA,1.92,1.29,14.27,NA,NA,0.14,NA,2.89,NA,54230,FanDuel,14143,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,209,30,4,Buffalo Bills,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Charlie Kolar,TE,BAL,NA,1.73,1.17,12.57,NA,NA,0.11,NA,2.48,NA,55566,FanDuel,15795,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,218,18,3,Baltimore Ravens,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Drew Sample,TE,CIN,NA,1.98,1.4,11.07,NA,NA,0.1,NA,2.39,NA,54280,FanDuel,14146,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,222,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Davis Allen,TE,LA,NA,1.74,1.21,11.42,NA,NA,0.11,NA,2.39,NA,55842,FanDuel,16219,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,222,22,33,Los Angeles Rams,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Quintin Morris,TE,JAC,NA,2.03,1.32,11.32,NA,NA,0.09,NA,2.31,NA,55394,FanDuel,15341,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,228,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Greg Dulcich,TE,MIA,NA,1.62,1.06,10.48,NA,NA,0.08,NA,2.04,NA,55475,FanDuel,15797,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,237,27,17,Miami Dolphins,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Mo Alie-Cox,TE,IND,NA,1.53,1.02,10.84,NA,NA,0.07,NA,1.99,NA,53973,FanDuel,13246,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,239,7,14,Indianapolis Colts,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Noah Fant,TE,CIN,NA,1.44,1.04,10.31,NA,NA,0.07,NA,1.95,NA,54136,FanDuel,14137,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,240,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Luke Schoonmaker,TE,DAL,NA,1.5,1.02,7.81,NA,NA,0.08,NA,1.75,NA,55592,FanDuel,16221,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,248,20,9,Dallas Cowboys,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Cade Stover,TE,HOU,NA,1.33,0.94,7.47,NA,NA,0.05,NA,1.5,NA,56062,FanDuel,16642,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,253,17,13,Houston Texans,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Jackson Hawes,TE,BUF,NA,0.96,0.69,6.94,NA,NA,0.07,NA,1.46,NA,56419,FanDuel,17213,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,52,256,30,4,Buffalo Bills,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Adam Trautman,TE,DEN,NA,1,0.68,7.23,NA,NA,0.05,NA,1.36,NA,54566,FanDuel,14870,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,53,259,23,10,Denver Broncos,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Keleki Latu,TE,BUF,NA,0.96,0.69,6.66,NA,NA,0.06,NA,1.35,NA,56560,FanDuel,17419,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,54,260,30,4,Buffalo Bills,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Julian Hill,TE,MIA,NA,0.97,0.66,5.81,NA,NA,0.05,NA,1.19,NA,55753,FanDuel,16425,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,55,265,27,17,Miami Dolphins,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
John FitzPatrick,TE,GB,NA,0.95,0.65,5.59,NA,NA,0.05,NA,1.18,NA,55760,FanDuel,15925,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,56,267,21,12,Green Bay Packers,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Carter Runyon,TE,LV,NA,0.91,0.61,5.92,NA,NA,0.03,NA,1.08,NA,56489,FanDuel,17385,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,270,5,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Grant Calcaterra,TE,PHI,NA,0.89,0.6,5.96,NA,NA,0.03,NA,1.08,NA,55414,FanDuel,15804,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,57,270,9,24,Philadelphia Eagles,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Durham Smythe,TE,CHI,NA,1,0.59,5.52,NA,NA,0.03,NA,1.03,NA,53972,FanDuel,13676,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,59,275,11,6,Chicago Bears,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Ian Thomas,TE,LV,NA,0.91,0.58,5.4,NA,NA,0.03,NA,1.01,NA,53897,FanDuel,13678,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,60,276,5,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Andrew Ogletree,TE,IND,NA,0.77,0.53,5.19,NA,NA,0.03,NA,0.96,NA,55667,FanDuel,15916,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,61,277,7,14,Indianapolis Colts,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Tyler Conklin,TE,LAC,NA,0.67,0.43,5.68,NA,NA,0.02,NA,0.9,NA,53898,FanDuel,13675,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,62,280,8,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Charlie Woerner,TE,ATL,NA,0.65,0.47,4.27,NA,NA,0.03,NA,0.84,NA,54786,FanDuel,14984,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,63,283,1,2,Atlanta Falcons,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Tanner Conner,TE,MIA,NA,0.65,0.44,3.96,NA,NA,0.03,NA,0.8,NA,55451,FanDuel,15991,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,64,284,27,17,Miami Dolphins,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
John Bates,TE,WSH,NA,0.57,0.39,3.51,NA,NA,0.03,NA,0.71,NA,55089,FanDuel,15344,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,65,285,10,32,Washington Commanders,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Will Dissly,TE,LAC,NA,0.34,0.24,3.25,NA,NA,0.02,NA,0.57,NA,53853,FanDuel,13763,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,66,295,8,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Connor Heyward,TE,PIT,NA,0.32,0.21,1.87,NA,NA,0.01,NA,0.51,NA,55306,FanDuel,15800,0.25,0.97,0.01,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,67,299,16,25,Pittsburgh Steelers,3,Baltimore Ravens,BAL,25,Pittsburgh Steelers,PIT,WEEKLY
Brevyn Spann-Ford,TE,DAL,NA,0.37,0.26,2.03,NA,NA,0.02,NA,0.45,NA,56075,FanDuel,16647,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,68,310,20,9,Dallas Cowboys,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Nick Kallerup,TE,SEA,NA,0.31,0.21,2.16,NA,NA,0.02,NA,0.44,NA,56545,FanDuel,17414,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,69,311,13,28,Seattle Seahawks,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Payne Durham,TE,TB,NA,0.31,0.21,2.06,NA,NA,0.02,NA,0.43,NA,55808,FanDuel,16218,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,70,314,14,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
David Martin-Robinson,TE,TEN,NA,0.3,0.2,1.92,NA,NA,0.01,NA,0.35,NA,56207,FanDuel,16831,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,321,4,31,Tennessee Titans,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Kylen Granson,TE,PHI,NA,0.3,0.19,1.92,NA,NA,0.01,NA,0.35,NA,55071,FanDuel,15419,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,71,321,9,24,Philadelphia Eagles,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Ben Sinnott,TE,WSH,NA,0.28,0.2,1.76,NA,NA,0.01,NA,0.34,NA,55926,FanDuel,16644,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73,326,10,32,Washington Commanders,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Johnny Mundt,TE,JAC,NA,0.25,0.17,1.35,NA,NA,0.01,NA,0.28,NA,54117,FanDuel,13940,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,74,336,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Brock Wright,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55103,FanDuel,15626,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,29,11,Detroit Lions,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Shane Zylstra,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55175,FanDuel,15604,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,29,11,Detroit Lions,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Sam LaPorta,TE,DET,NA,0,0,0,NA,NA,0,NA,0,NA,55608,FanDuel,16214,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,29,11,Detroit Lions,11,Detroit Lions,DET,9,Dallas Cowboys,DAL,WEEKLY
Eric Saubert,TE,SEA,NA,0,0,0,NA,NA,0,NA,0,NA,53528,FanDuel,13315,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,13,28,Seattle Seahawks,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Feleipe Franks,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55067,FanDuel,15244,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,1,2,Atlanta Falcons,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Teagan Quitoriano,TE,ATL,NA,0,0,0,NA,NA,0,NA,0,NA,55503,FanDuel,15905,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,1,2,Atlanta Falcons,2,Atlanta Falcons,ATL,28,Seattle Seahawks,SEA,WEEKLY
Blake Whiteheart,TE,CLE,NA,0,0,0,NA,NA,0,NA,0,NA,56111,FanDuel,16940,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,28,8,Cleveland Browns,8,Cleveland Browns,CLE,31,Tennessee Titans,TEN,WEEKLY
Stone Smartt,TE,NYJ,NA,0,0,0,NA,NA,0,NA,0,NA,55515,FanDuel,16113,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,26,22,New York Jets,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Hayden Rucci,TE,MIA,NA,0,0,0,NA,NA,0,NA,0,NA,56538,FanDuel,17407,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,27,17,Miami Dolphins,22,New York Jets,NYJ,17,Miami Dolphins,MIA,WEEKLY
Jack Stoll,TE,NO,NA,0,0,0,NA,NA,0,NA,0,NA,54984,FanDuel,15541,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Devin Culp,TE,TB,NA,0,0,0,NA,NA,0,NA,0,NA,56230,FanDuel,16796,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,14,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Zaire Mitchell-Paden,TE,NO,NA,0,0,0,NA,NA,0,NA,0,NA,56323,FanDuel,17375,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Moliki Matavao,TE,NO,NA,0,0,0,NA,NA,0,NA,0,NA,56343,FanDuel,17259,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,15,20,New Orleans Saints,30,Tampa Bay Buccaneers,TB,20,New Orleans Saints,NO,WEEKLY
Hunter Long,TE,JAC,NA,0,0,0,NA,NA,0,NA,0,NA,55093,FanDuel,15334,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,19,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Will Mallory,TE,IND,NA,0,0,0,NA,NA,0,NA,0,NA,55725,FanDuel,16220,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,7,14,Indianapolis Colts,15,Jacksonville Jaguars,JAC,14,Indianapolis Colts,IND,WEEKLY
Ben Sims,TE,GB,NA,0,0,0,NA,NA,0,NA,0,NA,55788,FanDuel,16483,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,21,12,Green Bay Packers,12,Green Bay Packers,GB,6,Chicago Bears,CHI,WEEKLY
Josh Oliver,TE,MIN,NA,0,0,0,NA,NA,0,NA,0,NA,54399,FanDuel,14209,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,31,18,Minnesota Vikings,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Ben Yurosek,TE,MIN,NA,0,0,0,NA,NA,0,NA,0,NA,56425,FanDuel,17285,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,31,18,Minnesota Vikings,18,Minnesota Vikings,MIN,32,Washington Commanders,WSH,WEEKLY
Michael Mayer,TE,LV,NA,0,0,0,NA,NA,0,NA,0,NA,55578,FanDuel,16212,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,5,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Nate Adkins,TE,DEN,NA,0,0,0,NA,NA,0,NA,0,NA,55761,FanDuel,16474,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,23,10,Denver Broncos,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Lucas Krull,TE,DEN,NA,0,0,0,NA,NA,0,NA,0,NA,55854,FanDuel,15970,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,23,10,Denver Broncos,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Justin Shorter,TE,LV,NA,0,0,0,NA,NA,0,NA,0,NA,56196,FanDuel,16210,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,5,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,10,Denver Broncos,DEN,WEEKLY
Erick All Jr.,TE,CIN,NA,0,0,0,NA,NA,0,NA,0,NA,56061,FanDuel,16645,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Cam Grandy,TE,CIN,NA,0,0,0,NA,NA,0,NA,0,NA,56187,FanDuel,16979,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,12,7,Cincinnati Bengals,4,Buffalo Bills,BUF,7,Cincinnati Bengals,CIN,WEEKLY
Travis Vokolek,TE,ARI,NA,0,0,0,NA,NA,0,NA,0,NA,56346,FanDuel,16447,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,3,1,Arizona Cardinals,1,Arizona Cardinals,ARI,33,Los Angeles Rams,LA,WEEKLY
Irv Smith Jr.,TE,HOU,NA,0,0,0,NA,NA,0,NA,0,NA,54189,FanDuel,14141,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,17,13,Houston Texans,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Harrison Bryant,TE,HOU,NA,0,0,0,NA,NA,0,NA,0,NA,54625,FanDuel,14875,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,17,13,Houston Texans,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Noah Gray,TE,KC,NA,0,0,0,NA,NA,0,NA,0,NA,55048,FanDuel,15337,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,2,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Jared Wiley,TE,KC,NA,0,0,0,NA,NA,0,NA,0,NA,56071,FanDuel,16648,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,2,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,13,Houston Texans,HOU,WEEKLY
Tucker Fisk,TE,LAC,NA,0,0,0,NA,NA,0,NA,0,NA,55882,FanDuel,16557,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,8,34,Los Angeles Chargers,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
Cameron Latu,TE,PHI,NA,0,0,0,NA,NA,0,NA,0,NA,56444,FanDuel,16217,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,357,9,24,Philadelphia Eagles,34,Los Angeles Chargers,LAC,24,Philadelphia Eagles,PHI,WEEKLY
