player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD
DJ Moore,WR,CHI,NA,3.7,3.7,45.9,NA,NA,0.3,1.1,6.2,NA,0.1,0.1,7.19,NA,13764,FleaFlicker,13635,5,NYGSun 1:00 PM,WR34,0.3,52.1,88%,NA,NA
Tre Tucker,WR,LV,NA,3.8,3.8,49.4,NA,NA,0.2,0.6,2.9,NA,0,0,6.75,NA,17635,FleaFlicker,16287,8,@DENThu 8:15 PM,WR54,0.3,52.3,66%,NA,NA
Darius Slayton,WR,NYG,NA,3.2,3.2,51.2,NA,NA,0.3,0,0.3,NA,0,0.1,6.61,NA,14833,FleaFlicker,14122,4,@CHISun 1:00 PM,WR61,0.3,51.5,32%,NA,NA
Brian Thomas,WR,JAC,NA,3.2,3.2,47.8,NA,NA,0.2,0.1,0.5,NA,0,0,6.35,NA,18361,FleaFlicker,16618,8,@HOUSun 1:00 PM,WR21,0.3,48.3,94%,NA,NA
Christian Watson,WR,GB,NA,2.5,2.5,46.8,NA,NA,0.3,0.1,0.7,NA,0,0,6.34,NA,16896,FleaFlicker,15789,5,PHIMon 8:15 PM,WR56,0.3,47.5,52%,NA,NA
OUTChris Godwin,WR,TB,NA,3.9,3.9,45.5,NA,NA,0.3,0.1,0.4,NA,0,0,6.17,NA,12926,FleaFlicker,13163,9,NESun 1:00 PM,WR53,0.3,45.9,76%,NA,NA
Josh Downs,WR,IND,NA,4.2,4.2,43.3,NA,NA,0.3,0,0.1,NA,0,0.1,6.17,NA,17622,FleaFlicker,16187,1,ATLSun 9:30 AM,WR48,0.3,43.4,68%,NA,NA
Jauan Jennings,WR,SF,NA,3.3,3.3,45.3,NA,NA,0.3,0,0.1,NA,0,0,6.12,NA,15751,FleaFlicker,14860,4,LARSun 4:25 PM,WR36,0.3,45.3,78%,NA,NA
Christian Kirk,WR,HOU,NA,3.6,3.6,45.5,NA,NA,0.3,0,0.1,NA,0,0.1,6,NA,13806,FleaFlicker,13633,6,JACSun 1:00 PM,WR65,0.3,45.5,49%,NA,NA
Jerry Jeudy,WR,CLE,NA,3.3,3.3,46.8,NA,NA,0.2,0,0.1,NA,0,0,5.85,NA,15544,FleaFlicker,14833,9,@NYJSun 1:00 PM,WR47,0.2,46.9,70%,NA,NA
Keon Coleman,WR,BUF,NA,3,3,39.6,NA,NA,0.3,0,0.1,NA,0,0.1,5.67,NA,18392,FleaFlicker,16617,7,@MIASun 1:00 PM,WR44,0.3,39.7,76%,NA,NA
Calvin Austin,WR,PIT,NA,3,3,39.5,NA,NA,0.3,0.1,0.4,NA,0,0,5.63,NA,16921,FleaFlicker,15777,5,@LACSun 8:20 PM,WR83,0.3,39.9,32%,NA,NA
Rashod Bateman,WR,BAL,NA,2.5,2.5,38.9,NA,NA,0.3,0,0.1,NA,0,0,5.6,NA,16248,FleaFlicker,15293,7,@MINSun 1:00 PM,WR62,0.3,38.9,51%,NA,NA
Parker Washington,WR,JAC,NA,3.5,3.5,40.9,NA,NA,0.2,0.3,1.4,NA,0,0,5.51,NA,17738,FleaFlicker,16192,8,@HOUSun 1:00 PM,WR96,0.2,42.3,25%,NA,NA
Malik Washington,WR,MIA,NA,3.5,3.5,32.1,NA,NA,0.2,1.5,8.5,NA,0,0.1,5.5,NA,18498,FleaFlicker,16684,2,BUFSun 1:00 PM,WR73,0.3,40.6,38%,NA,NA
Rashid Shaheed,WR,SEA,NA,3.1,3.1,41.8,NA,NA,0.2,0.2,1.1,NA,0,0.1,5.48,NA,17243,FleaFlicker,16080,8,ARISun 4:05 PM,WR39,0.2,42.9,79%,NA,NA
OUTCooper Kupp,WR,SEA,NA,3,3,36.5,NA,NA,0.3,0,0.1,NA,0,0,5.26,NA,12970,FleaFlicker,13164,8,ARISun 4:05 PM,WR57,0.3,36.6,75%,NA,NA
Darnell Mooney,WR,ATL,NA,2.7,2.7,41.1,NA,NA,0.2,0,0.1,NA,0,0,5.18,NA,15658,FleaFlicker,14974,5,@INDSun 9:30 AM,WR50,0.2,41.2,60%,NA,NA
Kendrick Bourne,WR,SF,NA,2.8,2.8,40.5,NA,NA,0.2,0,0.3,NA,0,0,5.14,NA,13364,FleaFlicker,13418,4,LARSun 4:25 PM,WR68,0.2,40.9,49%,NA,NA
OUTMatthew Golden,WR,GB,NA,2.9,2.9,35.3,NA,NA,0.2,0.4,2.2,NA,0,0,4.93,NA,19266,FleaFlicker,17075,5,PHIMon 8:15 PM,WR51,0.2,37.5,76%,NA,NA
OUTMarvin Mims,WR,DEN,NA,2.4,2.4,30,NA,NA,0.2,0.7,3.3,NA,0,0.1,4.89,NA,17631,FleaFlicker,16189,2,LVThu 8:15 PM,WR64,0.3,33.2,55%,NA,NA
Tory Horton,WR,SEA,NA,2.2,2.2,29.8,NA,NA,0.3,0,0.4,NA,0,0,4.68,NA,19439,FleaFlicker,17098,8,ARISun 4:05 PM,WR69,0.3,30.2,34%,NA,NA
Tez Johnson,WR,TB,NA,2.4,2.4,31.8,NA,NA,0.2,0.1,0.4,NA,0,0,4.64,NA,19520,FleaFlicker,17079,9,NESun 1:00 PM,WR74,0.2,32.2,48%,NA,NA
Olamide Zaccheaus,WR,CHI,NA,2.9,2.9,30.9,NA,NA,0.2,0.3,1.9,NA,0,0,4.62,NA,15107,FleaFlicker,14592,5,NYGSun 1:00 PM,WR90,0.2,32.8,12%,NA,NA
Jakobi Meyers,WR,JAC,NA,3.1,3.1,36.4,NA,NA,0.1,0.1,0.6,NA,0,0,4.56,NA,14949,FleaFlicker,14127,8,@HOUSun 1:00 PM,WR43,0.1,37,80%,NA,NA
IRLuke McCaffrey,WR,WAS,NA,2.5,2.5,31.9,NA,NA,0.2,0,0,NA,0,0,4.35,NA,18424,FleaFlicker,16635,2,DETSun 4:25 PM,WR120,0.2,31.9,33%,NA,NA
PUPBrandon Aiyuk,WR,SF,NA,2,2,33,NA,NA,0.2,0,0,NA,0,0,4.32,NA,15531,FleaFlicker,14840,4,LARSun 4:25 PM,WR66,0.2,33,72%,NA,NA
IRCedric Tillman,WR,CLE,NA,2.4,2.4,28.3,NA,NA,0.2,0.1,0.1,NA,0,0,4.32,NA,17643,FleaFlicker,16191,9,@NYJSun 1:00 PM,WR78,0.2,28.4,44%,NA,NA
DeMario Douglas,WR,NE,NA,2.4,2.4,29.8,NA,NA,0.2,0.3,1.2,NA,0,0,4.28,NA,17724,FleaFlicker,16342,4,@TBSun 1:00 PM,WR77,0.2,31,26%,NA,NA
OUTJoshua Palmer,WR,BUF,NA,2.2,2.2,32.1,NA,NA,0.2,0,0,NA,0,0,4.15,NA,16292,FleaFlicker,15319,7,@MIASun 1:00 PM,WR76,0.2,32.2,25%,NA,NA
Nick Westbrook-Ikhine,WR,MIA,NA,1.9,1.9,26.8,NA,NA,0.2,0,0.1,NA,0,0,3.99,NA,16192,FleaFlicker,15109,2,BUFSun 1:00 PM,WR109,0.2,26.9,10%,NA,NA
Mack Hollins,WR,NE,NA,2.2,2.2,27.8,NA,NA,0.2,0,0.1,NA,0,0,3.97,NA,13008,FleaFlicker,13289,4,@TBSun 1:00 PM,WR121,0.2,27.9,11%,NA,NA
Jalen Nailor,WR,MIN,NA,2,2,26.5,NA,NA,0.2,0,0.3,NA,0,0,3.93,NA,17018,FleaFlicker,15786,6,BALSun 1:00 PM,WR97,0.2,26.9,15%,NA,NA
Jalen Coker,WR,CAR,NA,2.2,2.2,28.9,NA,NA,0.2,0,0,NA,0,0,3.89,NA,18787,FleaFlicker,16809,4,NOSun 1:00 PM,WR59,0.2,28.9,29%,NA,NA
Michael Wilson,WR,ARI,NA,2.6,2.6,29.3,NA,NA,0.2,0,0.1,NA,0,0,3.88,NA,17671,FleaFlicker,16206,8,@SEASun 4:05 PM,WR87,0.2,29.3,22%,NA,NA
Xavier Legette,WR,CAR,NA,2.4,2.4,25.4,NA,NA,0.2,0.1,0.3,NA,0,0,3.87,NA,18373,FleaFlicker,16639,4,NOSun 1:00 PM,WR84,0.2,25.7,37%,NA,NA
IRJayden Reed,WR,GB,NA,1.4,1.4,19.7,NA,NA,0.2,0.4,3.7,NA,0.1,0,3.84,NA,17674,FleaFlicker,16184,5,PHIMon 8:15 PM,WR80,0.2,23.4,67%,NA,NA
OUTRicky Pearsall,WR,SF,NA,2,2,28.7,NA,NA,0.1,0.1,0.6,NA,0,0,3.8,NA,18377,FleaFlicker,16622,4,LARSun 4:25 PM,WR28,0.1,29.2,82%,NA,NA
Chris Moore,WR,WAS,NA,1.8,1.8,28.7,NA,NA,0.1,0,0.4,NA,0,0,3.79,NA,12153,FleaFlicker,12773,2,DETSun 4:25 PM,NA,0.1,29.1,7%,NA,NA
OUTKayshon Boutte,WR,NE,NA,1.6,1.6,26,NA,NA,0.2,0.1,0.4,NA,0,0,3.66,NA,17725,FleaFlicker,16193,4,@TBSun 1:00 PM,WR46,0.2,26.4,69%,NA,NA
Jaylin Lane,WR,WAS,NA,2.2,2.2,28.1,NA,NA,0.1,0,0,NA,0,0,3.65,NA,19363,FleaFlicker,17184,2,DETSun 4:25 PM,WR94,0.1,28.1,19%,NA,NA
Sterling Shepard,WR,TB,NA,2.4,2.4,25.8,NA,NA,0.2,0.2,0.7,NA,0,0.1,3.63,NA,12058,FleaFlicker,12658,9,NESun 1:00 PM,WR98,0.2,26.5,27%,NA,NA
Brandin Cooks,WR,NO,NA,2.2,2.2,23.6,NA,NA,0.1,0,0.2,NA,0,0,3.21,NA,10242,FleaFlicker,11674,1,@CARSun 1:00 PM,WR115,0.1,23.8,15%,NA,NA
Xavier Hutchinson,WR,HOU,NA,1.9,1.9,21,NA,NA,0.2,0,0.3,NA,0,0,3.19,NA,17740,FleaFlicker,16201,6,JACSun 1:00 PM,WR112,0.2,21.3,21%,NA,NA
Zay Jones,WR,ARI,NA,2.2,2.2,23.8,NA,NA,0.1,0,0.1,NA,0,0,3.11,NA,12937,FleaFlicker,13176,8,@SEASun 4:05 PM,WR124,0.1,23.9,7%,NA,NA
Pat Bryant,WR,DEN,NA,1.6,1.6,19.3,NA,NA,0.2,0,0,NA,0,0,3.05,NA,19288,FleaFlicker,17082,2,LVThu 8:15 PM,WR99,0.2,19.3,25%,NA,NA
Ray-Ray McCloud,WR,NYG,NA,1.7,1.7,21.5,NA,NA,0.1,0,0.6,NA,0,0,2.91,NA,13934,FleaFlicker,13641,4,@CHISun 1:00 PM,WR119,0.1,22.1,9%,NA,NA
OUTDyami Brown,WR,JAC,NA,1.6,1.6,20.6,NA,NA,0.1,0.3,1.4,NA,0,0,2.9,NA,16309,FleaFlicker,15292,8,@HOUSun 1:00 PM,WR79,0.1,22,20%,NA,NA
Devaughn Vele,WR,NO,NA,1.5,1.5,18.1,NA,NA,0.2,0,0.1,NA,0,0,2.84,NA,18587,FleaFlicker,16788,1,@CARSun 1:00 PM,WR110,0.2,18.2,9%,NA,NA
DeAndre Hopkins,WR,BAL,NA,1.2,1.2,17.5,NA,NA,0.2,0,0,NA,0,0,2.77,NA,9311,FleaFlicker,11232,7,@MINSun 1:00 PM,WR81,0.2,17.5,33%,NA,NA
OUTLuther Burden,WR,CHI,NA,1.4,1.4,17.3,NA,NA,0.1,0.3,1.6,NA,0,0,2.71,NA,19335,FleaFlicker,17070,5,NYGSun 1:00 PM,WR60,0.1,18.9,51%,NA,NA
Kalif Raymond,WR,DET,NA,1.5,1.5,19.2,NA,NA,0.1,0.1,0.9,NA,0,0,2.63,NA,12441,FleaFlicker,13066,8,@WASSun 4:25 PM,NA,0.1,20.1,5%,NA,NA
Demarcus Robinson,WR,SF,NA,1.3,1.3,18.3,NA,NA,0.1,0,0,NA,0,0,2.59,NA,12106,FleaFlicker,12785,4,LARSun 4:25 PM,NA,0.1,18.3,11%,NA,NA
Isaiah Bond,WR,CLE,NA,1.5,1.5,19,NA,NA,0.1,0,0.6,NA,0,0,2.56,NA,20023,FleaFlicker,17076,9,@NYJSun 1:00 PM,WR92,0.1,19.6,22%,NA,NA
Jack Bech,WR,LV,NA,1.7,1.7,19.5,NA,NA,0.1,0,0.1,NA,0,0,2.54,NA,19294,FleaFlicker,17078,8,@DENThu 8:15 PM,WR85,0.1,19.6,27%,NA,NA
Tyler Johnson,WR,NYJ,NA,1.2,1.2,18.1,NA,NA,0.1,0,0,NA,0,0,2.53,NA,15729,FleaFlicker,14864,9,CLESun 1:00 PM,WR126,0.1,18.2,4%,NA,NA
Jayden Higgins,WR,HOU,NA,1.4,1.4,17.1,NA,NA,0.1,0,0.1,NA,0,0,2.48,NA,19287,FleaFlicker,17083,6,JACSun 1:00 PM,WR63,0.1,17.2,41%,NA,NA
Tyler Lockett,WR,LV,NA,1.7,1.7,18.9,NA,NA,0.1,0,0,NA,0,0,2.47,NA,11242,FleaFlicker,12187,8,@DENThu 8:15 PM,WR107,0.1,18.9,17%,NA,NA
Jordan Whittington,WR,LAR,NA,1.4,1.4,17,NA,NA,0.1,0.2,1,NA,0,0,2.46,NA,18564,FleaFlicker,16633,8,@SFSun 4:25 PM,WR105,0.1,18,14%,NA,NA
OUTDontayvion Wicks,WR,GB,NA,1.4,1.4,18.1,NA,NA,0.1,0,0,NA,0,0,2.45,NA,17792,FleaFlicker,16195,5,PHIMon 8:15 PM,WR82,0.1,18.1,20%,NA,NA
Kyle Williams,WR,NE,NA,1.3,1.3,17.2,NA,NA,0.1,0,0,NA,0,0,2.36,NA,19273,FleaFlicker,17134,4,@TBSun 1:00 PM,WR102,0.1,17.2,27%,NA,NA
Jimmy Horn,WR,CAR,NA,1.2,1.2,13.7,NA,NA,0.1,0.7,3.5,NA,0,0,2.36,NA,19432,FleaFlicker,17234,4,NOSun 1:00 PM,NA,0.1,17.1,10%,NA,NA
Jahan Dotson,WR,PHI,NA,1.3,1.3,16.2,NA,NA,0.1,0,0.1,NA,0,0,2.29,NA,16821,FleaFlicker,15755,9,@GBMon 8:15 PM,WR122,0.1,16.3,12%,NA,NA
Roman Wilson,WR,PIT,NA,1.3,1.3,16.2,NA,NA,0.1,0,0.1,NA,0,0,2.21,NA,18409,FleaFlicker,16629,5,@LACSun 8:20 PM,WR93,0.1,16.3,19%,NA,NA
Treylon Burks,WR,WAS,NA,1.1,1.1,16.6,NA,NA,0.1,0,0.2,NA,0,0,2.2,NA,16803,FleaFlicker,15752,2,DETSun 4:25 PM,NA,0.1,16.8,7%,NA,NA
Tre' Harris,WR,LAC,NA,1.4,1.4,16,NA,NA,0.1,0,0.1,NA,0,0,2.19,NA,19298,FleaFlicker,17072,2,PITSun 8:20 PM,WR86,0.1,16.1,33%,NA,NA
Allen Lazard,WR,NYJ,NA,0.9,0.9,12.4,NA,NA,0.1,0,0,NA,0,0,1.96,NA,14059,FleaFlicker,13632,9,CLESun 1:00 PM,NA,0.1,12.4,9%,NA,NA
OUTDont'e Thornton,WR,LV,NA,1.2,1.2,15.5,NA,NA,0.1,0.1,0.1,NA,0,0,1.96,NA,19354,FleaFlicker,17087,8,@DENThu 8:15 PM,WR89,0.1,15.6,24%,NA,NA
Jaylin Noel,WR,HOU,NA,1,1,12.4,NA,NA,0.1,0.4,1.4,NA,0,0,1.92,NA,19286,FleaFlicker,17080,6,JACSun 1:00 PM,WR71,0.1,13.8,30%,NA,NA
Greg Dortch,WR,ARI,NA,1.5,1.5,11.7,NA,NA,0.1,0.4,1.9,NA,0,0,1.88,NA,14935,FleaFlicker,14108,8,@SEASun 4:05 PM,NA,0.1,13.6,9%,NA,NA
David Sills,WR,ATL,NA,1.1,1.1,14.5,NA,NA,0.1,0.1,0.2,NA,0,0,1.87,NA,14915,FleaFlicker,14110,5,@INDSun 9:30 AM,NA,0.1,14.7,0%,NA,NA
Curtis Samuel,WR,BUF,NA,1.1,1.1,11.2,NA,NA,0.1,0.1,0.7,NA,0,0,1.85,NA,12930,FleaFlicker,13157,7,@MIASun 1:00 PM,WR128,0.1,11.9,9%,NA,NA
Lil'Jordan Humphrey,WR,NYG,NA,1,1,12.7,NA,NA,0.1,0,0,NA,0,0,1.81,NA,15148,FleaFlicker,14118,4,@CHISun 1:00 PM,NA,0.1,12.7,4%,NA,NA
Dominic Lovett,WR,DET,NA,0.7,0.7,10.4,NA,NA,0.1,0.1,0.3,NA,0,0,1.67,NA,19549,FleaFlicker,17255,8,@WASSun 4:25 PM,NA,0.1,10.7,1%,NA,NA
OUTTim Patrick,WR,JAC,NA,1,1,11.7,NA,NA,0.1,0,0,NA,0,0,1.51,NA,13209,FleaFlicker,13377,8,@HOUSun 1:00 PM,WR127,0.1,11.7,5%,NA,NA
Tylan Wallace,WR,BAL,NA,0.7,0.7,9.6,NA,NA,0.1,0,0.1,NA,0,0,1.45,NA,16350,FleaFlicker,15285,7,@MINSun 1:00 PM,NA,0.1,9.7,2%,NA,NA
Adam Thielen,WR,MIN,NA,0.8,0.8,8.9,NA,NA,0.1,0,0.1,NA,0,0,1.32,NA,9891,FleaFlicker,11938,6,BALSun 1:00 PM,WR101,0.1,9,22%,NA,NA
Savion Williams,WR,GB,NA,0.6,0.6,7.3,NA,NA,0,0.5,2.1,NA,0,0,1.29,NA,19332,FleaFlicker,17096,5,PHIMon 8:15 PM,WR118,0.1,9.5,15%,NA,NA
OUTCasey Washington,WR,ATL,NA,0.7,0.7,9.2,NA,NA,0.1,0,0,NA,0,0,1.28,NA,18547,FleaFlicker,16760,5,@INDSun 9:30 AM,NA,0.1,9.2,2%,NA,NA
Isaac TeSlaa,WR,DET,NA,0.6,0.6,8.3,NA,NA,0.1,0,0.2,NA,0,0,1.27,NA,19337,FleaFlicker,17157,8,@WASSun 4:25 PM,WR75,0.1,8.4,28%,NA,NA
Tyrell Shavers,WR,BUF,NA,0.6,0.6,8.3,NA,NA,0.1,0,0,NA,0,0,1.19,NA,18163,FleaFlicker,16451,7,@MIASun 1:00 PM,NA,0.1,8.3,1%,NA,NA
Cedrick Wilson,WR,MIA,NA,0.8,0.8,8.8,NA,NA,0.1,0,0,NA,0,0,1.18,NA,13915,FleaFlicker,13652,2,BUFSun 1:00 PM,NA,0.1,8.8,1%,NA,NA
Arian Smith,WR,NYJ,NA,0.7,0.7,8.2,NA,NA,0.1,0.1,0.4,NA,0,0,1.14,NA,19341,FleaFlicker,17175,9,CLESun 1:00 PM,NA,0.1,8.6,8%,NA,NA
Beaux Collins,WR,NYG,NA,0.6,0.6,7.6,NA,NA,0.1,0.1,0.1,NA,0,0,1.13,NA,19634,FleaFlicker,17303,4,@CHISun 1:00 PM,NA,0.1,7.7,3%,NA,NA
Jamari Thrash,WR,CLE,NA,0.7,0.7,8.1,NA,NA,0,0,0.2,NA,0,0,1.07,NA,18528,FleaFlicker,16624,9,@NYJSun 1:00 PM,NA,0,8.3,4%,NA,NA
Isaiah Williams,WR,NYJ,NA,0.6,0.6,7.6,NA,NA,0,0.1,0.6,NA,0,0,1.06,NA,18910,FleaFlicker,16630,9,CLESun 1:00 PM,NA,0,8.1,2%,NA,NA
Elijah Moore,WR,BUF,NA,0.5,0.5,6.5,NA,NA,0,0.2,0.7,NA,0,0,1,NA,16265,FleaFlicker,15288,7,@MIASun 1:00 PM,WR117,0.1,7.2,12%,NA,NA
Jalin Hyatt,WR,NYG,NA,0.5,0.5,7,NA,NA,0.1,0,0,NA,0,0,1,NA,17648,FleaFlicker,16183,4,@CHISun 1:00 PM,NA,0.1,7,8%,NA,NA
Puka Nacua,WR,LAR,NA,NA,8.45,108.26,NA,NA,0.57,NA,3.98,NA,0.03,0.03,23.21,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,7.59,108.58,NA,NA,0.68,NA,2.12,NA,0.01,0.04,22.72,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.83,95.36,NA,NA,0.86,NA,0.78,NA,NA,0.03,21.54,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,5.65,85.18,NA,NA,0.48,NA,0.2,NA,NA,0.03,17.01,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.67,73.93,NA,NA,0.51,NA,1.81,NA,0.02,0.03,16.36,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,5.43,76.82,NA,NA,0.53,NA,0.34,NA,NA,0.03,16.27,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,4.89,76.59,NA,NA,0.56,NA,0.22,NA,NA,0.03,15.87,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.99,72.64,NA,NA,0.44,NA,2.65,NA,0.02,0.03,15.22,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.38,72.13,NA,NA,0.43,NA,0.36,NA,NA,0.03,15.15,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.88,70.01,NA,NA,0.53,NA,NA,NA,NA,0.02,15.02,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LAR,NA,NA,4.48,62.68,NA,NA,0.72,NA,NA,NA,NA,0.03,15.01,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.96,71.14,NA,NA,0.47,NA,0.23,NA,NA,0.03,14.86,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,5.25,65.12,NA,NA,0.51,NA,0.24,NA,NA,0.03,14.79,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,5.42,64.07,NA,NA,0.44,NA,0.3,NA,NA,0.03,14.44,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,5.06,61.82,NA,NA,0.49,NA,1.98,NA,0.01,0.04,14.36,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,5.31,64.71,NA,NA,0.4,NA,1.03,NA,0.01,0.03,14.28,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,4.2,67.6,NA,NA,0.51,NA,1.01,NA,0.01,0.03,14.12,NA,2574585,NFL,17081,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,4.49,55.93,NA,NA,0.4,NA,7.27,NA,0.08,0.03,13.63,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,4.86,65.25,NA,NA,0.37,NA,0.43,NA,NA,0.02,13.61,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,4.1,61.17,NA,NA,0.47,NA,NA,NA,NA,0.02,13,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,4.43,52.89,NA,NA,0.54,NA,0.11,NA,NA,0.04,12.89,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,3.75,60.46,NA,NA,0.51,NA,0.23,NA,NA,0.02,12.84,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,NA,4.27,60.79,NA,NA,0.35,NA,0.97,NA,0.01,0.03,12.55,NA,2573992,NFL,17071,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,3.91,54.56,NA,NA,0.49,NA,0.68,NA,0.01,0.03,12.37,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.48,54.15,NA,NA,0.4,NA,0.43,NA,NA,0.03,12.28,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,3.81,58.16,NA,NA,0.44,NA,0.28,NA,NA,0.03,12.23,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,3.53,53.91,NA,NA,0.38,NA,0.55,NA,NA,0.02,11.22,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,3.51,56.1,NA,NA,0.35,NA,0.13,NA,NA,0.02,11.19,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,NA,3.67,51.09,NA,NA,0.37,NA,0.24,NA,NA,0.03,10.96,NA,2565114,NFL,14860,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,3.63,49.43,NA,NA,0.33,NA,2.72,NA,0.02,0.02,10.91,NA,2570059,NFL,16287,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,3.51,47.07,NA,NA,0.45,NA,0.12,NA,NA,0.03,10.87,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,3.46,47.49,NA,NA,0.44,NA,0.77,NA,0.01,0.06,10.87,NA,2570275,NFL,16188,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,3.76,47.43,NA,NA,0.22,NA,5.84,NA,0.05,0.02,10.67,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,NA,3.12,54.26,NA,NA,0.33,NA,0.15,NA,NA,0.02,10.5,NA,2562736,NFL,14122,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,2.78,51.15,NA,NA,0.39,NA,2.07,NA,0.01,0.02,10.46,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,3.64,42.47,NA,NA,0.31,NA,0.38,NA,NA,0.02,9.75,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.74,53.38,NA,NA,0.28,NA,0.13,NA,NA,0.01,9.75,NA,2567715,NFL,15768,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,NA,3.35,40.04,NA,NA,0.37,NA,0.53,NA,NA,0.02,9.59,NA,2571997,NFL,16619,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,2.98,46.44,NA,NA,0.29,NA,1.29,NA,0.01,0.02,9.51,NA,2572507,NFL,16622,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,HOU,NA,NA,3.12,45.14,NA,NA,0.29,NA,0.23,NA,NA,0.03,9.34,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,3.01,47.52,NA,NA,0.26,NA,0.12,NA,NA,0.02,9.29,NA,2563707,NFL,14974,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin Jr.,WR,TB,NA,NA,3.35,41.81,NA,NA,0.29,NA,NA,NA,NA,0.02,9.23,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA
