player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,fumble_TD,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Isaiah Davis,RB,NYJ,NA,5.1,22.2,NA,0.1,1.6,1.6,11.6,NA,NA,0,0,4.02,NA,18492,FleaFlicker,16752,9,DENSun 9:30 AM,NA,NA,0.1,33.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,3.6,20,NA,0.1,1.7,1.7,11.6,NA,NA,0.1,0.1,3.96,NA,17978,FleaFlicker,16385,8,@INDSun 1:00 PM,NA,NA,0.2,31.6,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,LV,NA,4.4,18.6,NA,0.2,0.7,0.7,5.1,NA,NA,0.1,0.1,3.65,NA,11455,FleaFlicker,12447,8,TENSun 4:05 PM,NA,NA,0.2,23.8,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,SF,NA,5.6,20.1,NA,0.2,0.5,0.5,3.9,NA,NA,0,0,3.56,NA,16875,FleaFlicker,15716,4,@TBSun 4:25 PM,NA,NA,0.2,24,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,DAL,NA,3.9,17.8,NA,0.1,1.1,1.1,6.2,NA,NA,0,0.1,3.25,NA,14745,FleaFlicker,14079,0,@CARSun 1:00 PM,NA,NA,0.2,23.9,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,2.7,11.7,NA,0.1,1.9,1.9,12.4,NA,NA,0.1,0,3.09,NA,16974,FleaFlicker,15713,9,@PITSun 1:00 PM,NA,NA,0.1,24,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,4.3,17.5,NA,0.1,1.1,1.1,7.7,NA,NA,0,0.1,3.04,NA,13011,FleaFlicker,13133,0,@GBSun 4:25 PM,NA,NA,0.1,25.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,3.7,16.7,NA,0.1,0.6,0.6,4.9,NA,NA,0,0,3.04,NA,18234,FleaFlicker,16432,5,CINSun 4:25 PM,NA,NA,0.1,21.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,2.5,12.6,NA,0.1,0.7,0.7,7.2,NA,NA,0.1,0,2.74,NA,14842,FleaFlicker,14095,7,@ATLMon 7:15 PM,NA,NA,0.1,19.8,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,2.6,14.1,NA,0.1,0.5,0.5,4,NA,NA,0,0,2.61,NA,18460,FleaFlicker,16603,7,@ATLMon 7:15 PM,NA,NA,0.1,18.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Etienne,RB,CAR,NA,3.9,14.4,NA,0.1,0.7,0.7,4.8,NA,NA,0,0.1,2.56,NA,19365,FleaFlicker,17056,4,DALSun 1:00 PM,NA,NA,0.1,19.2,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brashard Smith,RB,KC,NA,1.9,7.8,NA,0.1,1.3,1.3,10.7,NA,NA,0.1,0,2.55,NA,19486,FleaFlicker,17049,0,DETSun 8:20 PM,NA,NA,0.1,18.5,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaton Mitchell,RB,BAL,NA,3.1,16.6,NA,0.1,0.4,0.4,3.5,NA,NA,0,0,2.53,NA,18174,FleaFlicker,16178,7,LARSun 1:00 PM,NA,NA,0.1,20.1,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaydon Blue,RB,DAL,NA,3.6,13.8,NA,0.1,0.5,0.5,3.9,NA,NA,0,0,2.43,NA,19421,FleaFlicker,17069,0,@CARSun 1:00 PM,NA,NA,0.1,17.7,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bam Knight,RB,ARI,NA,3.2,13.5,NA,0.1,0.6,0.6,4.8,NA,NA,0,0.1,2.39,NA,17486,FleaFlicker,15727,8,@INDSun 1:00 PM,NA,NA,0.1,18.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.4,1.3,NA,0,1.4,1.4,13,NA,NA,0.1,0,1.89,NA,9410,FleaFlicker,11367,4,@TBSun 4:25 PM,NA,NA,0.1,14.2,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Badie,RB,DEN,NA,1.2,5.6,NA,0,1,1,8,NA,NA,0.1,0,1.82,NA,16972,FleaFlicker,15718,2,@NYJSun 9:30 AM,NA,NA,0.1,13.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,1.9,10.7,NA,0.1,0.5,0.5,3.4,NA,NA,0,0,1.75,NA,18476,FleaFlicker,16601,9,@NYGL 17-34,1.75,NA,0.1,14.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,1.4,8.2,NA,0,0.7,0.7,5.1,NA,NA,0,0,1.73,NA,18169,FleaFlicker,16387,5,CINSun 4:25 PM,NA,NA,0.1,13.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kaleb Johnson,RB,PIT,NA,2.7,9.6,NA,0.1,0.2,0.2,2.2,NA,NA,0,0,1.72,NA,19300,FleaFlicker,17048,5,CLESun 1:00 PM,NA,NA,0.1,11.8,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRPhil Mafah,RB,DAL,NA,1.9,9.2,NA,0.1,0.2,0.2,1.7,NA,NA,0,0,1.69,NA,19507,FleaFlicker,17063,0,@CARSun 1:00 PM,NA,NA,0.1,10.9,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dylan Sampson,RB,CLE,NA,1.3,4.7,NA,0,1,1,7.4,NA,NA,0,0,1.57,NA,19359,FleaFlicker,17047,9,@PITSun 1:00 PM,NA,NA,0.1,12.1,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Giddens,RB,IND,NA,1.6,8.6,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,1.54,NA,19390,FleaFlicker,17060,1,ARISun 1:00 PM,NA,NA,0.1,10.2,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDMarShawn Lloyd,RB,GB,NA,1.8,7.8,NA,0.1,0.3,0.3,2.7,NA,NA,0,0,1.52,NA,18449,FleaFlicker,16604,5,CINSun 4:25 PM,NA,NA,0.1,10.4,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Dillon,RB,PHI,NA,2,9.8,NA,0.1,0.2,0.2,1.4,NA,NA,0,0,1.42,NA,15568,FleaFlicker,14805,9,@NYGL 17-34,1.42,NA,0.1,11.2,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LeQuint Allen,RB,JAC,NA,0.9,5.2,NA,0.1,0.5,0.5,4.3,NA,NA,0,0,1.41,NA,19471,FleaFlicker,17061,8,SEASun 1:00 PM,NA,NA,0.1,9.5,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tahj Brooks,RB,CIN,NA,1.5,7.8,NA,0,0.3,0.3,2.2,NA,NA,0,0,1.32,NA,19416,FleaFlicker,17058,0,@GBSun 4:25 PM,NA,NA,0.1,10.1,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,1.9,7.5,NA,0,0.2,0.2,1.5,NA,NA,0,0,1.12,NA,14736,FleaFlicker,14080,4,PHIW 34-17,1.12,NA,0,9,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,PHI,NA,1.1,5.9,NA,0.1,0,0,0.1,NA,NA,0,0,0.89,NA,17625,FleaFlicker,16164,9,@NYGL 17-34,0.89,NA,0.1,6,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,1.2,4.5,NA,0.1,0.1,0.1,1,NA,NA,0,0,0.85,NA,18482,FleaFlicker,16688,4,@TBSun 4:25 PM,NA,NA,0.1,5.5,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,NA,63.29,NA,0.46,NA,5.85,51.79,NA,NA,0.44,0.11,22.54,NA,2557997,NFL,13130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,NA,70.32,NA,0.49,NA,5.36,33.13,NA,NA,0.4,0.09,20.87,NA,2570062,NFL,16167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,NA,99.18,NA,0.72,NA,3.29,22.23,NA,NA,0.14,0.09,20.41,NA,2564148,NFL,14802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,NA,72.44,NA,0.85,NA,3.57,24.33,NA,NA,0.22,0.08,19.51,NA,2569747,NFL,16162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,NA,84.92,NA,0.68,NA,3.44,26.78,NA,NA,0.14,0.08,19.37,NA,2569558,NFL,16161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,NA,73.84,NA,0.66,NA,3.87,24.48,NA,NA,0.28,0.16,19.08,NA,2568315,NFL,15721,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DAL,NA,NA,85.24,NA,0.64,NA,3.21,18.6,NA,NA,0.15,0.11,18.11,NA,2566049,NFL,15256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,NA,97.62,NA,0.73,NA,1.96,13.43,NA,NA,0.1,0.08,17.89,NA,2560968,NFL,13604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,NA,75.32,NA,0.79,NA,2.34,18.39,NA,NA,0.15,0.09,17.17,NA,2567328,NFL,15715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,NA,73.15,NA,0.9,NA,2.2,16.73,NA,NA,0.09,0.09,16.95,NA,2562377,NFL,14073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Jeanty,RB,LV,NA,NA,86.29,NA,0.48,NA,2.47,16.19,NA,NA,0.17,0.08,16.46,NA,2574298,NFL,17042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quinshon Judkins,RB,CLE,NA,NA,74.63,NA,0.6,NA,1.87,16.85,NA,NA,0.12,0.1,15.14,NA,2574053,NFL,17051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,NA,67.07,NA,0.64,NA,2,12.52,NA,NA,0.17,0.09,14.64,NA,2567862,NFL,15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,NA,63.46,NA,0.28,NA,2.87,21.54,NA,NA,0.11,0.08,13.55,NA,2568030,NFL,15708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,NA,69.52,NA,0.61,NA,1.19,11.09,NA,NA,0.1,0.06,13.39,NA,2556075,NFL,12626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker III,RB,SEA,NA,NA,53.37,NA,0.53,NA,2.07,16.58,NA,NA,0.12,0.08,12.81,NA,2568282,NFL,15711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,DEN,NA,NA,60.27,NA,0.53,NA,1.93,11.01,NA,NA,0.11,0.11,12.68,NA,2563548,NFL,14800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Skattebo,RB,NYG,NA,NA,43.77,NA,0.64,NA,2.22,13.79,NA,NA,0.1,0.08,12.26,NA,2574427,NFL,17045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,NA,53.89,NA,0.32,NA,2.7,19.23,NA,NA,0.06,0.06,12.17,NA,2563965,NFL,14797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,NA,50.76,NA,0.32,NA,2.54,19.51,NA,NA,0.09,0.06,11.91,NA,2568493,NFL,15742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacory Croskey-Merritt,RB,WAS,NA,NA,64.68,NA,0.49,NA,1.12,10.65,NA,NA,0.07,0.06,11.89,NA,2574608,NFL,17256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,NA,43.88,NA,0.71,NA,1.73,13.03,NA,NA,0.05,0.05,11.88,NA,2562502,NFL,14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,NA,51.81,NA,0.41,NA,2.25,14.25,NA,NA,0.09,0.06,11.74,NA,2565899,NFL,15261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,NA,46.72,NA,0.39,NA,2.53,14.36,NA,NA,0.13,0.06,11.64,NA,2569642,NFL,16181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAX,NA,NA,58.68,NA,0.27,NA,2.32,14.82,NA,NA,0.07,0.08,11.55,NA,2566157,NFL,15253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,NA,50.84,NA,0.47,NA,1.91,11.47,NA,NA,0.08,0.07,11.3,NA,2566382,NFL,15258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TreVeyon Henderson,RB,NE,NA,NA,41.36,NA,0.36,NA,2.46,18.52,NA,NA,0.12,0.05,11.23,NA,2574374,NFL,17043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,NA,41.09,NA,0.21,NA,3.36,19.24,NA,NA,0.09,0.07,11.05,NA,2558019,NFL,13132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,NA,46.57,NA,0.43,NA,1.94,13.72,NA,NA,0.09,0.08,10.93,NA,2566343,NFL,15259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,CAR,NA,NA,49.56,NA,0.19,NA,2.47,16.69,NA,NA,0.12,0.09,10.78,NA,2565295,NFL,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,NA,40.56,NA,0.43,NA,2.04,15.98,NA,NA,0.1,0.05,10.77,NA,2570335,NFL,16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,NA,62.22,NA,0.3,NA,1.53,9.25,NA,NA,0.03,0.05,10.56,NA,2562699,NFL,14085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,NA,39.8,NA,0.32,NA,1.74,13.68,NA,NA,0.1,0.06,9.49,NA,2567649,NFL,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,NA,42.8,NA,0.19,NA,1.6,14,NA,NA,0.12,0.06,9.02,NA,2572486,NFL,16757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,NA,27.79,NA,0.37,NA,1.86,12.59,NA,NA,0.1,0.06,8.6,NA,2557917,NFL,13138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PIT,NA,NA,30.03,NA,0.42,NA,1.42,9.78,NA,NA,0.07,0.06,8.22,NA,2566397,NFL,15255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,NA,22.49,NA,0.1,NA,2.31,18.92,NA,NA,0.2,0.08,8.09,NA,2562407,NFL,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RJ Harvey,RB,DEN,NA,NA,27.12,NA,0.21,NA,1.76,14.01,NA,NA,0.13,0.04,7.83,NA,2574090,NFL,17068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,NA,34.55,NA,0.18,NA,1.6,11.44,NA,NA,0.07,0.05,7.6,NA,2570149,NFL,16171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,NA,28.56,NA,0.2,NA,1.09,8.67,NA,NA,0.08,0.07,7.13,NA,2571629,NFL,16166,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,NA,34.46,NA,0.18,NA,1.36,8.56,NA,NA,0.07,0.04,7.08,NA,2567808,NFL,15749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,NA,24.39,NA,0.26,NA,1.81,11.81,NA,NA,0.03,0.06,7.05,NA,2569795,NFL,16165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,NA,40.33,NA,0.28,NA,0.66,5.31,NA,NA,0.03,0.05,6.98,NA,2567232,NFL,15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhayshul Tuten,RB,JAX,NA,NA,29.2,NA,0.25,NA,1.13,9.44,NA,NA,0.06,0.04,6.77,NA,2574235,NFL,17052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy McNichols,RB,WAS,NA,NA,24.86,NA,0.25,NA,1.18,8.82,NA,NA,0.07,0.03,6.41,NA,2557977,NFL,13143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez Jr.,RB,WAS,NA,NA,25.86,NA,0.37,NA,0.67,6.08,NA,NA,0.05,0.03,6.32,NA,2570386,NFL,16174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,NA,25.01,NA,0.15,NA,1.42,9.86,NA,NA,0.08,0.02,6.25,NA,2571065,NFL,16385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,NA,25.74,NA,0.17,NA,1.08,9.51,NA,NA,0.09,0.05,6.07,NA,2571862,NFL,16603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy Jr.,RB,NYG,NA,NA,23.54,NA,0.12,NA,1.4,7.73,NA,NA,0.06,0.03,5.55,NA,2572351,NFL,16747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ollie Gordon II,RB,MIA,NA,NA,23.89,NA,0.21,NA,0.78,6.15,NA,NA,0.05,0.03,5.28,NA,2574322,NFL,17059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,NA,12.11,NA,0.08,NA,1.65,11.13,NA,NA,0.08,0.03,4.87,NA,2567469,NFL,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,DAL,NA,NA,19.86,NA,0.15,NA,0.99,6.01,NA,NA,0.07,0.03,4.84,NA,2562722,NFL,14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,NA,16.79,NA,0.13,NA,1.21,8.15,NA,NA,0.06,0.07,4.7,NA,2558138,NFL,13133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,NA,23.31,NA,0.15,NA,0.58,4.77,NA,NA,0.04,0.04,4.45,NA,2572189,NFL,16593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,NA,19.2,NA,0.15,NA,0.69,5.91,NA,NA,0.04,0.02,4.3,NA,2572360,NFL,16752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,NA,14.29,NA,0.12,NA,0.88,7.96,NA,NA,0.08,0.02,4.27,NA,2562293,NFL,14095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Monangai,RB,CHI,NA,NA,22.39,NA,0.17,NA,0.45,3.96,NA,NA,0.03,0.03,4.23,NA,2574015,NFL,17066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
