player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_rec,dst_sacks,dst_fumbles,dst_tackles,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Ryan Miller,WR,TB,NA,0.34,0.2,2.25,NA,NA,0.02,0,0,NA,0,NA,0.45,NA,56140,FanDuel,16958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,129,327,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Kameron Johnson,WR,TB,NA,0.34,0.2,2.24,NA,NA,0.02,0,0,NA,0,NA,0.44,NA,56023,FanDuel,16883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,130,329,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Khadarel Hodge,WR,ATL,NA,0.33,0.18,2.64,NA,NA,0.01,0,0,NA,0,NA,0.41,NA,53964,FanDuel,13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,131,333,14,2,Atlanta Falcons,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
David Sills V,WR,ATL,NA,0.33,0.18,2.04,NA,NA,0.02,0,0,NA,0,NA,0.41,NA,55104,FanDuel,14110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,131,333,14,2,Atlanta Falcons,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Jamari Thrash,WR,CLE,NA,0.33,0.19,2.48,NA,NA,0.01,0,0,NA,0,NA,0.4,NA,56188,FanDuel,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,133,335,13,8,Cleveland Browns,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Jamal Agnew,WR,ATL,NA,0.33,0.2,2.03,NA,NA,0.02,0,0,NA,0,NA,0.4,NA,53506,FanDuel,13308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,133,335,14,2,Atlanta Falcons,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Dareke Young,WR,SEA,NA,0.31,0.18,2.34,NA,NA,0.01,0,0,NA,0,NA,0.38,NA,55490,FanDuel,15941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,135,338,3,28,Seattle Seahawks,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Charlie Jones,WR,CIN,NA,0.35,0.2,2.22,NA,NA,0.01,0,0,NA,0,NA,0.38,NA,55642,FanDuel,16203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,135,338,10,7,Cincinnati Bengals,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Devontez Walker,WR,BAL,NA,0.3,0.17,2.09,NA,NA,0.01,0,0,NA,0,NA,0.35,NA,56161,FanDuel,16621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,137,346,7,3,Baltimore Ravens,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Anthony Gould,WR,IND,NA,0.31,0.18,1.86,NA,NA,0.01,0,0,NA,0,NA,0.34,NA,55981,FanDuel,16732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,138,349,18,14,Indianapolis Colts,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Van Jefferson,WR,TEN,NA,0.3,0.15,2.03,NA,NA,0.01,0,0,NA,0,NA,0.34,NA,54541,FanDuel,14858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,138,349,25,31,Tennessee Titans,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Mitchell Tinsley,WR,CIN,NA,0.35,0.19,1.88,NA,NA,0.01,0,0,NA,0,NA,0.34,NA,56334,FanDuel,16403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,138,349,10,7,Cincinnati Bengals,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
KeAndre Lambert-Smith,WR,LAC,NA,0.16,0.09,1.08,NA,NA,0.01,0,0,NA,0,NA,0.21,NA,56366,FanDuel,17205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,141,376,30,34,Los Angeles Chargers,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
Mason Tipton,WR,NO,NA,0.16,0.09,0.78,NA,NA,0.01,0,0,NA,0,NA,0.18,NA,56021,FanDuel,16858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,142,378,15,20,New Orleans Saints,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Allen Lazard,WR,NYJ,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,54118,FanDuel,13632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,4,22,New York Jets,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Irvin Charles,WR,NYJ,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55810,FanDuel,15984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,4,22,New York Jets,22,New York Jets,NYJ,10,Denver Broncos,DEN,WEEKLY
Darius Slayton,WR,NYG,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,54317,FanDuel,14122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,11,21,New York Giants,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
Darius Cooper,WR,PHI,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56358,FanDuel,17333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,28,24,Philadelphia Eagles,21,New York Giants,NYG,24,Philadelphia Eagles,PHI,WEEKLY
Trishton Jackson,WR,ARI,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55826,FanDuel,14859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,12,1,Arizona Cardinals,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
Xavier Weaver,WR,ARI,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56143,FanDuel,16634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,12,1,Arizona Cardinals,14,Indianapolis Colts,IND,1,Arizona Cardinals,ARI,WEEKLY
LaJohntay Wester,WR,BAL,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56329,FanDuel,17232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,7,3,Baltimore Ravens,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Konata Mumpfield,WR,LA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56341,FanDuel,17254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,32,33,Los Angeles Rams,3,Baltimore Ravens,BAL,33,Los Angeles Rams,LA,WEEKLY
Cedric Tillman,WR,CLE,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55651,FanDuel,16191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,13,8,Cleveland Browns,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Gage Larvadain,WR,CLE,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56498,FanDuel,17349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,13,8,Cleveland Browns,25,Pittsburgh Steelers,PIT,8,Cleveland Browns,CLE,WEEKLY
Cody White,WR,SEA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55050,FanDuel,15589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,3,28,Seattle Seahawks,15,Jacksonville Jaguars,JAC,28,Seattle Seahawks,SEA,WEEKLY
Derius Davis,WR,LAC,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55644,FanDuel,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,30,34,Los Angeles Chargers,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
Tahj Washington,WR,MIA,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56506,FanDuel,16792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,9,17,Miami Dolphins,17,Miami Dolphins,MIA,34,Los Angeles Chargers,LAC,WEEKLY
David Moore,WR,CAR,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,53884,FanDuel,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
KaVontae Turpin,WR,DAL,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55345,FanDuel,15981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,17,9,Dallas Cowboys,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Jonathan Mingo,WR,DAL,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55587,FanDuel,16197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,17,9,Dallas Cowboys,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Jalen Coker,WR,CAR,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56109,FanDuel,16809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Dalevon Campbell,WR,CAR,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56469,FanDuel,17325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,31,5,Carolina Panthers,5,Carolina Panthers,CAR,9,Dallas Cowboys,DAL,WEEKLY
Mike Evans,WR,TB,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,52418,FanDuel,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Trent Taylor,WR,SF,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,53484,FanDuel,13316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Brandon Aiyuk,WR,SF,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,54555,FanDuel,14840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Ricky Pearsall,WR,SF,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55925,FanDuel,16622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Jalen McMillan,WR,TB,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55980,FanDuel,16628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,16,30,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Jacob Cowing,WR,SF,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56051,FanDuel,16640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,21,27,San Francisco 49ers,30,Tampa Bay Buccaneers,TB,27,San Francisco 49ers,SF,WEEKLY
Bryce Oliver,WR,TEN,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56179,FanDuel,16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,25,31,Tennessee Titans,35,Las Vegas Raiders,LV,31,Tennessee Titans,TEN,WEEKLY
Jayden Reed,WR,GB,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55614,FanDuel,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,27,12,Green Bay Packers,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Jermaine Burton,WR,CIN,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55990,FanDuel,16632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,10,7,Cincinnati Bengals,12,Green Bay Packers,GB,7,Cincinnati Bengals,CIN,WEEKLY
Trey Palmer,WR,NO,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55632,FanDuel,16199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,15,20,New Orleans Saints,20,New Orleans Saints,NO,19,New England Patriots,NE,WEEKLY
Rashee Rice,WR,KC,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55622,FanDuel,16194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Jason Brownlee,WR,KC,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,55860,FanDuel,16423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Dominic Lovett,WR,DET,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56316,FanDuel,17255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,20,11,Detroit Lions,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Jackson Meeks,WR,DET,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56490,FanDuel,17334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,20,11,Detroit Lions,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Jalen Royals,WR,KC,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56493,FanDuel,17086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,8,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,11,Detroit Lions,DET,WEEKLY
Elijah Moore,WR,BUF,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,54875,FanDuel,15288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,6,4,Buffalo Bills,2,Atlanta Falcons,ATL,4,Buffalo Bills,BUF,WEEKLY
Noah Brown,WR,WSH,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,53626,FanDuel,13172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Terry McLaurin,WR,WSH,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,54162,FanDuel,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,24,32,Washington Commanders,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
Jahdae Walker,WR,CHI,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,56427,FanDuel,17353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,143,380,23,6,Chicago Bears,32,Washington Commanders,WSH,6,Chicago Bears,CHI,WEEKLY
