player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,rush_tds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
John Bates,TE,WSH,NA,NA,0.77,7.15,NA,NA,0.05,NA,1.01,NA,john-bates,NumberFire,15344,0,0,NA,NA,NA,NA,NA,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#12,303,54,1.38,4100,0.34,1.78,NA,NA,1.38,NA,NA
John FitzPatrick,TE,GB,NA,NA,0.67,6.72,NA,NA,0.05,NA,0.99,NA,john-fitzpatrick,NumberFire,15925,0,0,NA,NA,NA,NA,NA,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47,4.45,#8,304,55,1.31,4000,0.33,1.64,2500,0.66,1.31,NA,NA
AJ Barner,TE,SEA,NA,NA,0.72,6.7,NA,NA,0.04,NA,0.9,NA,aj-barner,NumberFire,16723,0,0,NA,NA,NA,NA,NA,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.33,#19,309,56,1.27,4900,0.26,1.63,NA,NA,1.27,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.64,6.43,NA,NA,0.03,NA,0.85,NA,grant-calcaterra,NumberFire,15804,0,0,NA,NA,NA,NA,NA,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,4.26,#25,313,57,1.14,4400,0.26,1.46,NA,NA,1.14,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.44,5.42,NA,NA,0.03,NA,0.74,NA,mo-alie-cox,NumberFire,13246,0,0,NA,NA,NA,NA,NA,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,#26,316,58,0.94,4300,0.22,1.16,NA,NA,0.94,NA,NA
Johnny Mundt,TE,MIN,NA,NA,0.5,4.29,NA,NA,0.03,NA,0.64,NA,johnny-mundt,NumberFire,13940,0,0,NA,NA,NA,NA,NA,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#23,318,59,0.86,4500,0.19,1.11,NA,NA,0.86,NA,NA
Julian Hill,TE,MIA,NA,NA,0.48,4.69,NA,NA,0.03,NA,0.64,NA,julian-hill,NumberFire,16425,0,0,NA,NA,NA,NA,NA,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#10,318,59,0.89,4200,0.21,1.13,2500,0.45,0.89,NA,NA
Josh Whyle,TE,TEN,NA,NA,0.42,4.2,NA,NA,0.02,NA,0.57,NA,josh-whyle,NumberFire,16312,0,0,NA,NA,NA,NA,NA,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,#28,325,61,0.75,4200,0.18,0.96,NA,NA,0.75,NA,NA
Eric Saubert,TE,SF,NA,NA,0.44,4.14,NA,NA,0.02,NA,0.56,NA,eric-saubert,NumberFire,13315,0,0,NA,NA,NA,NA,NA,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.87,#7,327,62,0.75,4300,0.17,0.97,NA,NA,0.75,NA,NA
Will Mallory,TE,IND,NA,NA,0.37,3.92,NA,NA,0.02,NA,0.54,NA,will-mallory,NumberFire,16220,0,0,NA,NA,NA,NA,NA,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.76,3.84,#26,328,63,0.7,4000,0.18,0.88,NA,NA,0.7,NA,NA
Durham Smythe,TE,MIA,NA,NA,0.37,3.47,NA,NA,0.02,NA,0.47,NA,durham-smythe,NumberFire,13676,0,0,NA,NA,NA,NA,NA,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.81,3.75,#10,331,64,0.65,4100,0.16,0.84,2500,0.34,0.65,NA,NA
Pharaoh Brown,TE,SEA,NA,NA,0.36,3.52,NA,NA,0.02,NA,0.46,NA,pharaoh-brown,NumberFire,13994,0,0,NA,NA,NA,NA,NA,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.81,3.73,#19,332,65,0.65,4400,0.15,0.83,NA,NA,0.65,NA,NA
Drew Sample,TE,CIN,NA,NA,0.39,2.97,NA,NA,0.03,NA,0.45,NA,drew-sample,NumberFire,14146,0,0,NA,NA,NA,NA,NA,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.82,3.72,#4,334,66,0.67,4200,0.16,0.87,NA,NA,0.67,NA,NA
Payne Durham,TE,TB,NA,NA,0.26,2.6,NA,NA,0.02,NA,0.37,NA,payne-durham,NumberFire,16218,0,0,NA,NA,NA,NA,NA,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,3.61,#31,335,67,0.51,4100,0.12,0.64,NA,NA,0.51,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.22,2.37,NA,NA,0.02,NA,0.34,NA,charlie-kolar,NumberFire,15795,0,0,NA,NA,NA,NA,NA,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,3.57,#5,338,68,0.47,4400,0.11,0.58,NA,NA,0.47,10,0.05
Charlie Woerner,TE,ATL,NA,NA,0.24,2.29,NA,NA,0.02,NA,0.33,NA,charlie-woerner,NumberFire,14984,0,0,NA,NA,NA,NA,NA,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#9,340,69,0.47,4000,0.12,0.59,NA,NA,0.47,NA,NA
Kenny Yeboah,TE,NYJ,NA,NA,0.24,2.53,NA,NA,0.01,NA,0.33,NA,kenny-yeboah,NumberFire,15339,0,0,NA,NA,NA,NA,NA,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.56,#15,340,69,0.43,4300,0.1,0.55,NA,NA,0.43,NA,NA
MyCole Pruitt,TE,PIT,NA,NA,0.22,2.2,NA,NA,0.02,NA,0.32,NA,mycole-pruitt,NumberFire,12309,0,0,NA,NA,NA,NA,NA,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#29,342,71,0.45,4100,0.11,0.56,NA,NA,0.45,NA,NA
Quintin Morris,TE,BUF,NA,NA,0.22,2.07,NA,NA,0.02,NA,0.3,NA,quintin-morris,NumberFire,15341,0,0,NA,NA,NA,NA,NA,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.52,#14,345,72,0.44,4100,0.11,0.55,NA,NA,0.44,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.23,2.29,NA,NA,0.01,NA,0.3,NA,brevyn-spann-ford,NumberFire,16647,0,0,NA,NA,NA,NA,NA,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.92,3.52,#18,345,72,0.4,4400,0.09,0.52,2700,0.19,0.4,NA,NA
Lucas Krull,TE,DEN,NA,NA,0.22,1.95,NA,NA,0.01,NA,0.28,NA,lucas-krull,NumberFire,15970,0,0,NA,NA,NA,NA,NA,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,3.49,#20,350,74,0.37,4200,0.09,0.48,NA,NA,0.37,NA,NA
Shane Zylstra,TE,DET,NA,NA,0.11,1.14,NA,NA,0.01,NA,0.17,NA,shane-zylstra,NumberFire,15604,0,0,NA,NA,NA,NA,NA,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#11,389,75,0.23,4300,0.05,0.28,2500,0.11,0.23,NA,NA
Cam Grandy,TE,CIN,NA,NA,0.13,1.16,NA,NA,0.01,NA,0.17,NA,cam-grandy,NumberFire,16979,0,0,NA,NA,NA,NA,NA,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#4,389,75,0.24,NA,NA,0.31,NA,NA,0.24,NA,NA
Jaheim Bell,TE,NE,NA,NA,0.11,1.15,NA,NA,0.01,NA,0.15,NA,jaheim-bell,NumberFire,16646,0,0,NA,NA,NA,NA,NA,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#16,394,77,0.23,4000,0.06,0.29,NA,NA,0.23,NA,NA
Nate Adkins,TE,DEN,NA,NA,0.11,0.94,NA,NA,0.01,NA,0.14,NA,nate-adkins,NumberFire,16474,0,0,NA,NA,NA,NA,NA,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#20,395,78,0.21,4600,0.05,0.26,NA,NA,0.21,NA,NA
Zach Davidson,TE,BUF,NA,NA,0.11,0.96,NA,NA,0.01,NA,0.14,NA,zach-davidson,NumberFire,15343,0,0,NA,NA,NA,NA,NA,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#14,395,78,0.21,NA,NA,0.27,NA,NA,0.21,NA,NA
Travis Kelce,TE,KC,NA,NA,6.7,70.63,NA,NA,0.48,0.08,16.52,NA,2540258,NFL,11244,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.63,60.91,NA,NA,0.45,0.06,13.34,NA,2558266,NFL,13299,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,5.16,52.44,NA,NA,0.38,0.06,12.56,NA,2568117,NFL,15794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,4.82,53.16,NA,NA,0.37,0.06,12.24,NA,2572219,NFL,16641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,MIA,NA,NA,4.68,47.41,NA,NA,0.39,NA,11.76,NA,2558207,NFL,13193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.47,45.87,NA,NA,0.3,0.07,10.72,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,4.1,44.19,NA,NA,0.31,0.06,10.26,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,JAX,NA,NA,4.5,43.49,NA,NA,0.25,0.06,10.23,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,4.17,41.78,NA,NA,0.27,NA,9.97,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.97,39.94,NA,NA,0.32,NA,9.88,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,4.26,42.41,NA,NA,0.22,NA,9.82,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,4.05,42.02,NA,NA,0.27,0.05,9.77,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,3.92,41.02,NA,NA,0.29,0.06,9.64,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,3.82,39.46,NA,NA,0.31,0.06,9.51,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.97,42.71,NA,NA,0.23,0.06,9.5,NA,2560995,NFL,13674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.26,40.57,NA,NA,0.3,0.06,9,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taysom Hill,TE,NO,NA,NA,1.64,16.89,NA,NA,0.15,NA,8.83,NA,2558954,NFL,13424,NA,25.71,NA,NA,5.76,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,3.45,35.95,NA,NA,0.29,NA,8.79,NA,2569768,NFL,16222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,3.34,34.09,NA,NA,0.33,NA,8.73,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,3.46,36.33,NA,NA,0.29,0.06,8.71,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.06,38.47,NA,NA,0.31,0.06,8.65,NA,2560957,NFL,13671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,3.26,33.37,NA,NA,0.27,0.05,8.12,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,3.18,32.21,NA,NA,0.19,NA,7.54,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,2.66,28.1,NA,NA,0.25,NA,6.97,NA,2566178,NFL,15337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,2.57,28.53,NA,NA,0.24,NA,6.86,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,NYJ,NA,NA,2.71,27.09,NA,NA,0.17,NA,6.44,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.33,25.84,NA,NA,0.2,NA,6.11,NA,2567283,NFL,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,2.42,23.99,NA,NA,0.21,NA,6.08,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,2.24,25.1,NA,NA,0.21,NA,6.01,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,2.29,23.87,NA,NA,0.16,0.04,5.56,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,2.23,22.67,NA,NA,0.17,NA,5.52,NA,2570017,NFL,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.02,22.23,NA,NA,0.16,NA,5.2,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,1.95,20.57,NA,NA,0.18,NA,5.09,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,2.06,21.03,NA,NA,0.14,NA,5,NA,2570257,NFL,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,2.02,20.43,NA,NA,0.17,0.06,4.98,NA,2567658,NFL,15889,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,1.84,18.45,NA,NA,0.17,NA,4.71,NA,2561215,NFL,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,CLE,NA,NA,1.92,19.25,NA,NA,0.12,NA,4.57,NA,2560951,NFL,13753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.54,16.07,NA,NA,0.13,NA,3.93,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,1.44,15.16,NA,NA,0.13,NA,3.74,NA,2562317,NFL,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.18,12.91,NA,NA,0.12,NA,3.19,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1.23,12.41,NA,NA,0.09,NA,3.01,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.19,12.17,NA,NA,0.09,NA,2.95,NA,2570068,NFL,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,NA,1.18,12.5,NA,NA,0.08,NA,2.91,NA,2572105,NFL,16642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,1.14,11.44,NA,NA,0.09,NA,2.82,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,0.98,10.47,NA,NA,0.1,NA,2.63,NA,2565180,NFL,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.09,11.43,NA,NA,0.06,NA,2.59,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.94,9.84,NA,NA,0.09,NA,2.46,NA,2558832,NFL,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,0.97,10.38,NA,NA,0.07,NA,2.43,NA,2572513,NFL,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,0.95,10.07,NA,NA,0.07,NA,2.38,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,NA,0.93,9.55,NA,NA,0.08,NA,2.37,NA,2569810,NFL,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.83,8.7,NA,NA,0.07,NA,2.12,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.71,7.7,NA,NA,0.09,NA,2.02,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
