player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Darius Slayton,WR,NYG,NA,2.5,2.5,37.7,NA,NA,0.2,0,0.1,NA,0,0,4.88,NA,14833,FleaFlicker,14122,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR76,0.2,37.8,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,2.7,2.7,33.7,NA,NA,0.2,0,0.1,NA,0,0,4.85,NA,12106,FleaFlicker,12785,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR61,0.2,33.8,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,2.7,2.7,33.3,NA,NA,0.2,0.5,2.8,NA,0,0,4.77,NA,17635,FleaFlicker,16287,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR81,0.2,36.1,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,2.8,2.8,36.9,NA,NA,0.2,0,0.1,NA,0,0,4.76,NA,16292,FleaFlicker,15319,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR72,0.2,37,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,3.8,3.8,37.1,NA,NA,0.1,0.3,2,NA,0,0,4.67,NA,16869,FleaFlicker,15757,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR63,0.1,39.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,3.3,3.3,34.4,NA,NA,0.2,0,0.2,NA,0,0,4.56,NA,17738,FleaFlicker,16192,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR79,0.2,34.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,2.9,2.9,33.2,NA,NA,0.2,0,0.1,NA,0,0,4.45,NA,11242,FleaFlicker,12187,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR65,0.2,33.2,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,2.6,2.6,32.2,NA,NA,0.2,0,0.1,NA,0,0,4.39,NA,17671,FleaFlicker,16206,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR67,0.2,32.3,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,2.2,2.2,29.8,NA,NA,0.2,0,0.2,NA,0,0,4.16,NA,18377,FleaFlicker,16622,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR59,0.2,30.1,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,2.2,2.2,27.9,NA,NA,0.2,0.3,3,NA,0,0,4.1,NA,16921,FleaFlicker,15777,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR86,0.2,31,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,2.6,2.6,31,NA,NA,0.2,0,0.1,NA,0,0,4.05,NA,16872,FleaFlicker,15788,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR75,0.2,31.1,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,NO,NA,2.3,2.3,28.1,NA,NA,0.2,0.1,0.7,NA,0,0,3.93,NA,13915,FleaFlicker,13652,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.2,28.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,2.5,2.5,28.6,NA,NA,0.1,0,0,NA,0,0,3.66,NA,18787,FleaFlicker,16809,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR78,0.1,28.6,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2,2,24.8,NA,NA,0.2,0,0.2,NA,0,0,3.62,NA,17754,FleaFlicker,16207,@DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR80,0.2,24.9,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,DET,NA,1.9,1.9,24.8,NA,NA,0.2,0,0.2,NA,0,0,3.5,NA,13209,FleaFlicker,13377,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR88,0.2,24.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,1.9,1.9,22.4,NA,NA,0.2,0.1,0.9,NA,0,0,3.39,NA,18435,FleaFlicker,16628,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR62,0.2,23.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDAllen Lazard,WR,NYJ,NA,2,2,23.2,NA,NA,0.1,0,0.2,NA,0,0,3.22,NA,14059,FleaFlicker,13632,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR99,0.1,23.4,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,2.2,2.2,23.3,NA,NA,0.1,0,0.1,NA,0,0,3.18,NA,12051,FleaFlicker,12650,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR93,0.1,23.4,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.4,1.4,21.2,NA,NA,0.1,0,0.2,NA,0,0,2.96,NA,15564,FleaFlicker,14858,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR113,0.1,21.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Austin,WR,NO,NA,1.8,1.8,20.2,NA,NA,0.1,0.3,1.2,NA,0,0,2.88,NA,17200,FleaFlicker,15765,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,21.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,1.6,1.6,20.1,NA,NA,0.1,0.1,0.5,NA,0,0,2.88,NA,17018,FleaFlicker,15786,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR92,0.1,20.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,1.8,1.8,20.1,NA,NA,0.1,0,0.1,NA,0,0,2.51,NA,13117,FleaFlicker,13348,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR89,0.1,20.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odell Beckham,WR,MIA,NA,1.2,1.2,16.1,NA,NA,0.1,0,0.1,NA,0,0,2.38,NA,10243,FleaFlicker,11679,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR109,0.1,16.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,1.2,1.2,14.7,NA,NA,0.1,0.5,2.2,NA,0,0,2.33,NA,18498,FleaFlicker,16684,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR102,0.1,16.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,1.2,1.2,13.2,NA,NA,0.1,0.3,2.1,NA,0,0,2.31,NA,12930,FleaFlicker,13157,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR96,0.1,15.4,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,1.5,1.5,16,NA,NA,0.1,0,0.1,NA,0,0,2.3,NA,12950,FleaFlicker,13156,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR82,0.1,16,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.3,1.3,16.3,NA,NA,0.1,0.2,0.9,NA,0,0,2.3,NA,16326,FleaFlicker,15301,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR90,0.1,17.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.1,1.1,13.1,NA,NA,0.1,0.4,2.7,NA,0,0,2.28,NA,17558,FleaFlicker,15981,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR98,0.1,15.8,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall,WR,LV,NA,1.3,1.3,15.8,NA,NA,0.1,0.2,1.3,NA,0,0,2.21,NA,16313,FleaFlicker,15308,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,17.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDBub Means,WR,NO,NA,1.3,1.3,15.4,NA,NA,0.1,0,0,NA,0,0,2.14,NA,18554,FleaFlicker,16751,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,15.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.2,1.2,15.5,NA,NA,0.1,0,0,NA,0,0,2.13,NA,13851,FleaFlicker,13776,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR97,0.1,15.5,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,1.2,1.2,12.7,NA,NA,0.1,0.7,2.9,NA,0,0,2.08,NA,17697,FleaFlicker,16299,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,15.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.1,1.1,13.9,NA,NA,0.1,0,0.1,NA,0,0,1.94,NA,16821,FleaFlicker,15755,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR108,0.1,14,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,1,1,13.6,NA,NA,0.1,0.1,0.8,NA,0,0,1.88,NA,17047,FleaFlicker,15785,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR103,0.1,14.4,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,TB,NA,1.1,1.1,13.2,NA,NA,0.1,0,0.3,NA,0,0,1.87,NA,17767,FleaFlicker,16199,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR106,0.1,13.5,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,1.2,1.2,12.4,NA,NA,0.1,0.2,0.7,NA,0,0,1.83,NA,14935,FleaFlicker,14108,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR112,0.1,13.1,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,BUF,NA,1,1,12,NA,NA,0.1,0,0,NA,0,0,1.78,NA,13008,FleaFlicker,13289,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR85,0.1,12,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,DAL,NA,1,1,12.7,NA,NA,0.1,0,0.1,NA,0,0,1.68,NA,17656,FleaFlicker,16197,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR111,0.1,12.8,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,JAC,NA,1.2,1.2,12,NA,NA,0.1,0.1,0.7,NA,0,0,1.67,NA,15557,FleaFlicker,14847,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,12.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,0.7,0.7,8.7,NA,NA,0.1,0.2,2.1,NA,0,0,1.6,NA,14725,FleaFlicker,14113,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,10.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Heath,WR,GB,NA,0.9,0.9,10,NA,NA,0.1,0,0.1,NA,0,0,1.49,NA,17992,FleaFlicker,16413,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,10.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Brooks,WR,DAL,NA,0.9,0.9,11.2,NA,NA,0.1,0,0,NA,0,0,1.46,NA,17827,FleaFlicker,16364,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,11.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Reagor,WR,LAC,NA,0.8,0.8,10.6,NA,NA,0.1,0.1,0.5,NA,0,0,1.45,NA,15528,FleaFlicker,14839,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,11.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malachi Corley,WR,NYJ,NA,0.8,0.8,8.9,NA,NA,0.1,0.2,1,NA,0,0,1.41,NA,18388,FleaFlicker,16636,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,10,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalin Hyatt,WR,NYG,NA,0.8,0.8,11.2,NA,NA,0.1,0,0,NA,0,0,1.4,NA,17648,FleaFlicker,16183,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR114,0.1,11.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDJ Turner,WR,LV,NA,0.8,0.8,9.7,NA,NA,0.1,0,0,NA,0,0,1.39,NA,16672,FleaFlicker,15995,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,9.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Johnson,WR,LAR,NA,0.9,0.9,9.5,NA,NA,0.1,0,0,NA,0,0,1.35,NA,15729,FleaFlicker,14864,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,9.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,0.6,0.6,6.5,NA,NA,0.1,0,0.2,NA,0,0,1.03,NA,16691,FleaFlicker,16005,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,6.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRKalif Raymond,WR,DET,NA,0.5,0.5,7,NA,NA,0.1,0,0,NA,0,0,1,NA,12441,FleaFlicker,13066,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,7,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.37,89.26,NA,NA,0.56,0,0,NA,0,NA,12.24,NA,justin-jefferson,NumberFire,14836,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82,19.66,#16,40,1,15.43,9200,1.68,18.65,7800,2.39,15.43,32,0.48,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.39,82.91,NA,NA,0.65,0,0,NA,0,NA,12.16,NA,ja-marr-chase,NumberFire,15281,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,19.55,#27,42,2,15.35,9500,1.62,18.57,8500,2.18,15.35,42,0.37,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.45,79.09,NA,NA,0.55,0.28,1.55,NA,0.02,NA,11.42,NA,amon-ra-st-brown,NumberFire,15287,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29,18.55,#9,48,3,14.69,8900,1.65,17.93,7600,2.36,14.69,34,0.43,NA,NA
Tee Higgins,WR,CIN,NA,NA,5.94,78.28,NA,NA,0.55,0,0,NA,0,NA,11.12,NA,tee-higgins,NumberFire,14835,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,18.14,#27,52,4,14.12,7700,1.83,17.09,6500,2.63,14.12,32,0.44,NA,NA
Puka Nacua,WR,LA,NA,NA,6.32,80.39,NA,NA,0.39,0.51,2.78,NA,0.02,NA,10.79,NA,puka-nacua,NumberFire,16211,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,17.7,#7,54,5,13.92,8600,1.62,17.1,7700,2.22,13.92,33,0.42,NA,NA
A.J. Brown,WR,PHI,NA,NA,5.44,78.57,NA,NA,0.5,0,0,NA,0,NA,10.75,NA,a-j-brown,NumberFire,14104,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,17.64,#31,55,6,13.48,9300,1.45,16.26,8100,2.01,13.48,31,0.43,NA,NA
Mike Evans,WR,TB,NA,NA,4.96,68.03,NA,NA,0.65,0,0,NA,0,NA,10.74,NA,mike-evans,NumberFire,11671,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,17.63,#23,56,7,13.18,8400,1.57,15.67,7200,2.18,13.18,29,0.45,NA,NA
George Pickens,WR,PIT,NA,NA,4.55,76.39,NA,NA,0.45,0,0,NA,0,NA,10.29,NA,george-pickens,NumberFire,15762,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,17.02,#22,57,8,12.53,7500,1.67,14.86,6800,2.19,12.53,30,0.42,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.28,70.87,NA,NA,0.43,0.52,3.09,NA,0.02,NA,10.04,NA,ceedee-lamb,NumberFire,14832,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,16.68,#30,59,9,13.16,8100,1.62,16.35,7300,2.24,13.16,28,0.47,NA,NA
Malik Nabers,WR,NYG,NA,NA,6.42,75.15,NA,NA,0.35,0.41,2.08,NA,0.02,NA,9.92,NA,malik-nabers,NumberFire,16615,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,16.52,#20,60,10,13.09,8300,1.58,16.34,6900,2.37,13.09,26,0.5,NA,NA
Davante Adams,WR,NYJ,NA,NA,5.88,66.67,NA,NA,0.53,0,0,NA,0,NA,9.83,NA,davante-adams,NumberFire,11675,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,16.4,#11,61,11,12.79,7300,1.75,15.74,6700,2.35,12.79,26,0.49,NA,NA
Drake London,WR,ATL,NA,NA,5.72,69.59,NA,NA,0.4,0.27,1.43,NA,0.01,NA,9.52,NA,drake-london,NumberFire,15751,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,15.98,#1,63,12,12.34,7900,1.56,15.25,6400,2.38,12.34,29,0.43,NA,NA
D.K. Metcalf,WR,SEA,NA,NA,5.07,72.83,NA,NA,0.37,0,0,NA,0,NA,9.39,NA,dk-metcalf,NumberFire,14102,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,15.81,#24,64,13,11.96,7600,1.57,14.54,6200,2.35,11.96,27,0.44,NA,NA
Tyreek Hill,WR,MIA,NA,NA,5.11,63.91,NA,NA,0.44,0.28,1.52,NA,0.02,NA,9.27,NA,tyreek-hill,NumberFire,12801,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,15.64,#19,65,14,11.86,8200,1.45,14.42,7100,2.03,11.86,27,0.44,NA,NA
Cooper Kupp,WR,LA,NA,NA,6.31,60.28,NA,NA,0.47,0.25,1.38,NA,0.01,NA,8.97,NA,cooper-kupp,NumberFire,13164,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,15.24,#7,67,15,12.12,8500,1.43,15.33,7000,2.19,12.12,29,0.42,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,6.05,66.73,NA,NA,0.32,0.49,2.57,NA,0.02,NA,8.96,NA,jaxon-smith-njigba,NumberFire,16185,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,15.22,#24,69,16,11.96,8000,1.5,15.01,6300,2.38,11.96,32,0.37,NA,NA
Jauan Jennings,WR,SF,NA,NA,4.73,63.16,NA,NA,0.42,0,0,NA,0,NA,8.81,NA,jauan-jennings,NumberFire,14860,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,15.02,#12,70,17,11.16,6400,1.74,13.56,5200,2.61,11.16,26,0.43,NA,NA
Jayden Reed,WR,GB,NA,NA,4.36,60.48,NA,NA,0.4,0.57,2.85,NA,0.03,NA,8.8,NA,jayden-reed,NumberFire,16184,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,15.01,#3,71,18,11.01,7100,1.55,13.24,6200,2.14,11.01,25,0.44,NA,NA
Jakobi Meyers,WR,LV,NA,NA,5.53,64.13,NA,NA,0.34,0.26,1.26,NA,0.01,NA,8.63,NA,jakobi-meyers,NumberFire,14127,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,14.78,#29,72,19,11.36,6700,1.7,14.16,5600,2.53,11.36,28,0.41,NA,NA
Deebo Samuel,WR,SF,NA,NA,3.73,53.99,NA,NA,0.31,1.18,6.01,NA,0.06,NA,8.18,NA,deebo-samuel,NumberFire,14136,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,14.17,#12,74,20,10.03,7100,1.41,11.93,NA,NA,10.03,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,4.17,59.35,NA,NA,0.38,0,0,NA,0,NA,8.14,NA,calvin-ridley,NumberFire,13629,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,14.12,#32,75,21,10.26,6300,1.63,12.38,5700,2.17,10.26,25,0.41,NA,NA
D.J. Moore,WR,CHI,NA,NA,5.23,58.12,NA,NA,0.32,0.55,3.1,NA,0.02,NA,8.14,NA,d-j-moore-1,NumberFire,13635,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,14.12,#14,75,21,10.76,6600,1.63,13.39,6100,2.2,10.76,29,0.37,NA,NA
Jameson Williams,WR,DET,NA,NA,3.41,55.18,NA,NA,0.33,0.57,3.09,NA,0.03,NA,7.96,NA,jameson-williams,NumberFire,15756,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,13.87,#9,79,23,9.67,6200,1.56,11.4,5900,1.93,9.67,24,0.4,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.55,60.12,NA,NA,0.33,0,0,NA,0,NA,7.9,NA,garrett-wilson,NumberFire,15753,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,13.79,#11,80,24,10.67,7200,1.48,13.5,6600,2.05,10.67,26,0.41,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,4.22,64.22,NA,NA,0.24,0,0,NA,0,NA,7.87,NA,jerry-jeudy,NumberFire,14833,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,13.75,#4,81,25,9.97,6100,1.63,12.09,5700,2.12,9.97,24,0.42,NA,NA
Jordan Addison,WR,MIN,NA,NA,3.93,55.48,NA,NA,0.39,0,0,NA,0,NA,7.86,NA,jordan-addison,NumberFire,16186,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,13.74,#16,82,26,9.85,6000,1.64,11.83,5300,2.23,9.85,24,0.41,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.84,56.22,NA,NA,0.35,0,0,NA,0,NA,7.7,NA,devonta-smith,NumberFire,15282,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,13.52,#31,84,27,10.1,7400,1.36,12.55,5800,2.16,10.1,24,0.42,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4.55,56.2,NA,NA,0.35,0,0,NA,0,NA,7.69,NA,khalil-shakir,NumberFire,15761,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,13.51,#21,85,28,9.98,6500,1.54,12.27,5900,2.08,9.98,23,0.43,NA,NA
