id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,pass_att,pass_comp,pass_yds,pass_tds,pass_int,data_src,fumbles_lost,site_pts,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
16788,18587,WR,Devaughn Vele,DEN,0,0,0,22.9,0.1,2,2,NA,NA,NA,NA,NA,FleaFlicker,0,3.05,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR112,0.1,22.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14858,15564,WR,Van Jefferson,PIT,0,0.3,0,22.9,0.1,1.7,1.7,NA,NA,NA,NA,NA,FleaFlicker,0,3.02,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR111,0.1,23.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13289,13008,WR,Mack Hollins,BUF,0,0,0,20.4,0.2,1.6,1.6,NA,NA,NA,NA,NA,FleaFlicker,0,2.98,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR113,0.2,20.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15786,17018,WR,Jalen Nailor,MIN,0,0,0,21.1,0.1,1.9,1.9,NA,NA,NA,NA,NA,FleaFlicker,0,2.76,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR92,0.1,21.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15292,16309,WR,Dyami Brown,WAS,0,0.1,0,20.4,0.1,1.5,1.5,NA,NA,NA,NA,NA,FleaFlicker,0,2.69,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR103,0.1,20.5,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13172,13120,WR,Noah Brown,WAS,0,0.1,0,19.4,0.1,1.4,1.4,NA,NA,NA,NA,NA,FleaFlicker,0,2.47,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR125,0.1,19.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14592,15107,WR,Olamide Zaccheaus,WAS,0,0.2,0,18.4,0.1,1.5,1.5,NA,NA,NA,NA,NA,FleaFlicker,0,2.44,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,18.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16287,17635,WR,Tre Tucker,LV,0.1,1.2,0,16.8,0.1,1.4,1.4,NA,NA,NA,NA,NA,FleaFlicker,0,2.38,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR102,0.1,18,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14551,14930,WR,Trenton Irwin,CIN,0,0.1,0,15.2,0.1,1.2,1.2,NA,NA,NA,NA,NA,FleaFlicker,0,2.29,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,15.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16635,18424,WR,Luke McCaffrey,WAS,0,0.3,0,17,0.1,1.5,1.5,NA,NA,NA,NA,NA,FleaFlicker,0,2.19,@CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR75,0.1,17.2,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16191,17643,WR,Cedric Tillman,CLE,0,0.1,0,14.9,0.1,1.3,1.3,NA,NA,NA,NA,NA,FleaFlicker,0,2.14,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,15,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15787,16835,WR,Tyquan Thornton,NE,0,0.3,0,15.8,0.1,1.2,1.2,NA,NA,NA,NA,NA,FleaFlicker,0,2.13,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR105,0.1,16.1,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13910,14297,WR,Brandon Powell,MIN,0.1,1.1,0,14.6,0.1,1.5,1.5,NA,NA,NA,NA,NA,FleaFlicker,0,2.09,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,15.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13066,12441,WR,Kalif Raymond,DET,0.1,1.6,0,14.4,0.1,1.2,1.2,NA,NA,NA,NA,NA,FleaFlicker,0,2.06,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR101,0.1,15.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12181,11178,WR,Nelson Agholor,BAL,0,0.1,0,14.6,0.1,1.1,1.1,NA,NA,NA,NA,NA,FleaFlicker,0,2.05,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR117,0.1,14.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16189,17631,WR,Marvin Mims,DEN,0.2,0.9,0,15.1,0.1,1.2,1.2,NA,NA,NA,NA,NA,FleaFlicker,0,2,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR87,0.1,16,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15777,16921,WR,Calvin Austin,PIT,0.1,1.4,0,14.4,0.1,1.3,1.3,NA,NA,NA,NA,NA,FleaFlicker,0,1.98,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR115,0.1,15.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13793,13952,WR,Marquez Valdes-Scantling,BUF,0,0.1,0,13.7,0.1,0.9,0.9,NA,NA,NA,NA,NA,FleaFlicker,0,1.96,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,13.7,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13377,13209,WR,Tim Patrick,DET,0,0.1,0,13,0.1,1,1,NA,NA,NA,NA,NA,FleaFlicker,0,1.79,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,13.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15752,16803,WR,Treylon Burks,TEN,0.2,1.4,0,12.6,0.1,1,1,NA,NA,NA,NA,NA,FleaFlicker,0,1.78,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR110,0.1,14,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13652,13915,WR,Cedrick Wilson,NO,0,0.1,0,10.6,0.1,0.9,0.9,NA,NA,NA,NA,NA,FleaFlicker,0,1.59,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,10.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15981,17558,WR,KaVontae Turpin,DAL,0.4,3.1,0,8.2,0.1,0.7,0.7,NA,NA,NA,NA,NA,FleaFlicker,0,1.53,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,11.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16202,17837,WR,Ronnie Bell,SF,0,0.1,0,10.4,0.1,0.8,0.8,NA,NA,NA,NA,NA,FleaFlicker,0,1.51,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,10.5,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12394,11603,WR,DeAndre Carter,CHI,0,1.4,0,9.9,0.1,1.1,1.1,NA,NA,NA,NA,NA,FleaFlicker,0,1.44,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,11.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16199,17767,WR,Trey Palmer,TB,0,0.2,0,10.2,0.1,0.8,0.8,NA,NA,NA,NA,NA,FleaFlicker,0,1.44,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,10.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16393,18001,WR,Jake Bobo,SEA,0,0.1,0,9.9,0.1,0.8,0.8,NA,NA,NA,NA,NA,FleaFlicker,0,1.4,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,10,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16625,18541,WR,Johnny Wilson,PHI,0,0.1,0,10.5,0.1,0.8,0.8,NA,NA,NA,NA,NA,FleaFlicker,0,1.4,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR107,0.1,10.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16374,17842,WR,Grant DuBose,MIA,0,0,0,10.8,0.1,1,1,NA,NA,NA,NA,NA,FleaFlicker,0,1.38,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,10.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16192,17738,WR,Parker Washington,JAC,0,0.1,0,10.2,0.1,1,1,NA,NA,NA,NA,NA,FleaFlicker,0,1.37,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,10.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14838,15558,WR,Laviska Shenault,SEA,0.9,4.2,0,6.4,0,0.6,0.6,NA,NA,NA,NA,NA,FleaFlicker,0,1.34,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,10.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16632,18454,WR,Jermaine Burton,CIN,0,0.1,0,8.9,0.1,0.7,0.7,NA,NA,NA,NA,NA,FleaFlicker,0,1.31,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR81,0.1,8.9,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14832,ceedee-lamb,WR,CeeDee Lamb,DAL,0.51,2.72,0.02,85.89,0.57,7.07,NA,NA,NA,NA,NA,NA,NumberFire,NA,12.35,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,19.81,#24,40,1,15.84,9300,1.7,19.43,8800,2.21,15.84,38,0.42,NA
15281,ja-marr-chase,WR,Ja'Marr Chase,CIN,0,0,0,83.48,0.68,6.54,NA,NA,NA,NA,NA,NA,NumberFire,NA,12.34,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,19.79,#31,41,2,15.62,8600,1.82,18.94,7500,2.53,15.62,26,0.6,NA
15287,amon-ra-st-brown,WR,Amon-Ra St. Brown,DET,0.14,0.78,0.01,88.47,0.56,7.08,NA,NA,NA,NA,NA,NA,NumberFire,NA,12.3,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86,19.74,#22,42,3,15.87,9100,1.74,19.43,8200,2.37,15.87,32,0.5,NA
14836,justin-jefferson,WR,Justin Jefferson,MIN,0,0,0,95.21,0.45,6.74,NA,NA,NA,NA,NA,NA,NumberFire,NA,12.18,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,19.58,#9,44,4,15.57,9200,1.69,18.96,8600,2.2,15.57,34,0.46,NA
14840,brandon-aiyuk,WR,Brandon Aiyuk,SF,0.63,3.8,0.04,79.08,0.5,5.52,NA,NA,NA,NA,NA,NA,NumberFire,NA,11.46,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,18.6,#32,53,5,14.21,6500,2.19,17.02,6200,2.75,14.21,24,0.59,NA
15290,nico-collins,WR,Nico Collins,HOU,0,0,0,86.54,0.42,5.7,NA,NA,NA,NA,NA,NA,NumberFire,NA,11.17,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13,18.21,#3,55,6,14,7600,1.84,16.87,7300,2.31,14,32,0.44,NA
15282,devonta-smith,WR,DeVonta Smith,PHI,0,0,0,78.76,0.43,5.91,NA,NA,NA,NA,NA,NA,NumberFire,NA,10.44,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,17.22,#2,59,7,13.37,8000,1.67,16.36,6900,2.37,13.37,27,0.5,NA
16194,rashee-rice,WR,Rashee Rice,KC,0.26,1.39,0.01,68.89,0.55,6.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,10.32,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,17.06,#10,61,8,13.36,7300,1.83,16.46,7000,2.35,13.36,28,0.48,NA
16614,marvin-harrison-jr,WR,Marvin Harrison Jr.,ARI,0,0,0,74.6,0.47,5.42,NA,NA,NA,NA,NA,NA,NumberFire,NA,10.25,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,16.97,#23,62,9,12.95,7500,1.73,15.69,7400,2.12,12.95,30,0.43,NA
11671,mike-evans,WR,Mike Evans,TB,0,0,0,69.74,0.54,4.85,NA,NA,NA,NA,NA,NA,NumberFire,NA,10.21,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51,16.91,#12,63,10,12.66,8300,1.53,15.08,7200,2.09,12.66,28,0.45,NA
15754,chris-olave,WR,Chris Olave,NO,0.28,1.71,0.02,68.26,0.49,5.49,NA,NA,NA,NA,NA,NA,NumberFire,NA,10.05,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,16.7,#29,65,11,12.74,6700,1.9,15.53,6300,2.47,12.74,24,0.53,NA
13163,chris-godwin,WR,Chris Godwin,TB,0,0,0,72.37,0.42,5.95,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.71,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,16.24,#12,70,12,12.69,6600,1.92,15.7,6500,2.42,12.69,28,0.45,NA
12801,tyreek-hill,WR,Tyreek Hill,MIA,0.4,2.28,0.02,73.07,0.32,5.9,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.56,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,16.04,#6,71,13,12.51,9000,1.39,15.48,8400,1.84,12.51,33,0.38,NA
16190,zay-flowers,WR,Zay Flowers,BAL,0.93,5.61,0.05,60.34,0.4,5,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.26,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,15.63,#21,73,14,11.78,6800,1.73,14.3,6800,2.1,11.78,27,0.44,NA
15753,garrett-wilson,WR,Garrett Wilson,NYJ,0.56,3.49,0.02,61.52,0.45,5.32,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.22,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,15.58,#16,74,15,11.86,7900,1.5,14.59,7100,2.05,11.86,23,0.52,NA
15751,drake-london,WR,Drake London,ATL,0,0,0,67.33,0.43,5.49,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.21,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,15.56,#19,75,16,11.98,6400,1.87,14.77,5800,2.55,11.98,21,0.57,NA
13635,d-j-moore-1,WR,D.J. Moore,CHI,0.27,1.61,0.01,68.92,0.34,5.2,NA,NA,NA,NA,NA,NA,NumberFire,NA,9.16,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,15.49,#28,76,17,11.73,6500,1.8,14.35,6700,2.14,11.73,25,0.47,NA
16080,rashid-shaheed,WR,Rashid Shaheed,NO,0.55,3.45,0.05,60.84,0.38,4.09,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.91,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,15.16,#29,80,18,10.99,6300,1.74,13.08,5300,2.47,10.99,22,0.5,NA
14102,dk-metcalf,WR,D.K. Metcalf,SEA,0,0,0,62.95,0.41,4.47,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.74,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,14.93,#17,82,19,10.95,7200,1.52,13.22,6300,2.1,10.95,27,0.41,NA
11675,davante-adams,WR,Davante Adams,LV,0,0,0,54.73,0.5,4.87,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.49,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.59,#30,84,20,10.89,7800,1.4,13.34,7600,1.76,10.89,30,0.36,NA
15762,george-pickens,WR,George Pickens,PIT,0.34,2.17,0.02,63.43,0.26,3.91,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.18,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,14.17,#1,86,21,10.14,6300,1.61,12.13,5700,2.13,10.14,21,0.48,NA
12175,amari-cooper,WR,Amari Cooper,CLE,0,0,0,57.33,0.4,4.1,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.06,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,14.01,#27,87,22,10.14,6000,1.69,12.22,6100,2,10.14,26,0.39,NA
13629,calvin-ridley,WR,Calvin Ridley,TEN,0.58,3.43,0.03,55.6,0.34,4.04,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.05,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,13.99,#20,89,23,10.1,6400,1.58,12.15,6000,2.03,10.1,27,0.37,NA
16204,tank-dell,WR,Tank Dell,HOU,1.07,5.83,0.05,53.28,0.32,3.98,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.03,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,13.97,#3,91,24,10.06,6200,1.62,12.09,5200,2.33,10.06,24,0.42,NA
16615,malik-nabers,WR,Malik Nabers,NYG,0.13,0.75,0.01,61.94,0.29,5.25,NA,NA,NA,NA,NA,NA,NumberFire,NA,8.01,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,13.94,#15,92,25,10.65,7100,1.5,13.31,6400,2.08,10.65,29,0.37,NA
14842,michael-pittman-jr,WR,Michael Pittman Jr.,IND,0,0,0,58.33,0.36,5.51,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.9,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,13.79,#4,93,26,10.65,6200,1.72,13.46,6100,2.21,10.65,21,0.51,NA
12186,stefon-diggs,WR,Stefon Diggs,HOU,0,0,0,54.63,0.41,5,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.89,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13.78,#3,94,27,10.36,6900,1.5,12.9,6600,1.95,10.36,26,0.4,NA
15756,jameson-williams,WR,Jameson Williams,DET,0.27,1.56,0.01,54.71,0.36,3.99,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.79,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.64,#22,95,28,9.8,6300,1.56,11.83,5800,2.04,9.8,27,0.36,NA
15284,jaylen-waddle,WR,Jaylen Waddle,MIA,0.66,3.67,0.03,57.5,0.19,4.69,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.46,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,13.2,#6,96,29,9.76,6600,1.48,12.13,6000,2.02,9.76,23,0.42,NA
14109,terry-mclaurin,WR,Terry McLaurin,WSH,0,0,0,57.09,0.26,4.35,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.25,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,12.91,#13,102,30,9.44,5900,1.6,11.63,5600,2.08,9.44,18,0.52,NA
16627,ladd-mcconkey,WR,Ladd McConkey,LAC,0,0,0,59.27,0.23,4.81,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.24,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,12.9,#5,103,31,9.67,5700,1.7,12.11,5000,2.42,9.67,18,0.54,NA
16620,xavier-worthy,WR,Xavier Worthy,KC,1.16,6.28,0.05,44.05,0.3,3.29,NA,NA,NA,NA,NA,NA,NumberFire,NA,7.11,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,12.72,#10,104,32,8.74,6000,1.46,10.41,6000,1.74,8.74,22,0.4,NA
16185,jaxon-smith-njigba,WR,Jaxon Smith-Njigba,SEA,0,0,0,50.16,0.33,4.73,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.95,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,12.51,#17,106,33,9.34,6100,1.53,11.73,5400,2.17,9.34,20,0.47,NA
12187,tyler-lockett,WR,Tyler Lockett,SEA,0,0,0,47.85,0.35,4.21,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.83,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,12.34,#17,109,34,8.97,5900,1.52,11.1,5100,2.18,8.97,18,0.5,NA
15761,khalil-shakir,WR,Khalil Shakir,BUF,0.27,1.61,0.01,48.23,0.28,3.5,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.73,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,12.21,#14,110,35,8.43,5900,1.43,10.21,5500,1.86,8.43,21,0.4,NA
14208,diontae-johnson,WR,Diontae Johnson,CAR,0,0,0,54.4,0.22,4.15,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.69,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,12.15,#11,113,36,8.8,5300,1.66,10.9,4900,2.22,8.8,19,0.46,NA
12785,demarcus-robinson,WR,Demarcus Robinson,LA,0,0,0,50.61,0.26,4.33,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.53,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,11.94,#18,115,37,8.67,6100,1.42,10.9,5000,2.18,8.67,18,0.48,NA
11938,adam-thielen,WR,Adam Thielen,CAR,0,0,0,48.66,0.28,4.46,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.5,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,11.9,#11,118,38,8.74,5100,1.71,11,5000,2.2,8.74,13,0.67,NA
14833,jerry-jeudy,WR,Jerry Jeudy,CLE,0,0,0,46.91,0.28,3.94,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.37,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,11.72,#27,119,39,8.32,5800,1.43,10.31,5200,1.98,8.32,20,0.42,NA
14845,gabriel-davis,WR,Gabriel Davis,JAC,0,0,0,47.42,0.27,3.25,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.33,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,11.67,#7,121,40,7.95,5700,1.39,9.6,4200,2.29,7.95,NA,NA,NA
15319,josh-palmer,WR,Josh Palmer,LAC,0,0,0,51.39,0.19,4.06,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.22,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,11.52,#5,123,41,8.27,5400,1.53,10.33,4800,2.15,8.27,NA,NA,NA
13633,christian-kirk,WR,Christian Kirk,JAC,0,0,0,48.28,0.24,3.93,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.2,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.49,#7,124,42,8.19,5600,1.46,10.19,5200,1.96,8.19,17,0.48,NA
13154,mike-williams,WR,Mike Williams,NYJ,0,0,0,42.65,0.3,3.29,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.09,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,11.34,#16,128,43,7.73,5300,1.46,9.38,5300,1.77,7.73,18,0.43,NA
13630,courtland-sutton,WR,Courtland Sutton,DEN,0,0,0,48.26,0.21,3.85,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.04,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,11.28,#25,129,44,7.95,5300,1.5,9.92,5400,1.84,7.95,15,0.53,NA
16184,jayden-reed,WR,Jayden Reed,GB,0.82,4.64,0.03,43.12,0.19,3.6,NA,NA,NA,NA,NA,NA,NumberFire,NA,6.02,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,11.25,#8,132,45,7.82,5700,1.37,9.67,5900,1.64,7.82,22,0.36,NA
14864,tyler-johnson,WR,Tyler Johnson,LA,0,0,0,46.73,0.22,3.96,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.95,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,11.15,#18,134,46,7.91,5800,1.36,9.93,4700,2.11,7.91,14,0.57,NA
16618,brian-thomas-jr,WR,Brian Thomas Jr.,JAC,0,0,0,45.18,0.24,3.85,NA,NA,NA,NA,NA,NA,NumberFire,NA,5.91,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,11.1,#7,135,47,7.86,5800,1.36,9.81,4900,2,7.86,22,0.36,NA
