player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_yds,return_tds
Jalen Tolbert,WR,DAL,NA,NA,3.15,35.36,NA,NA,0.29,0,0,NA,0,NA,5.23,NA,jalen-tolbert,NumberFire,15788,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,10.18,#22,137,50,6.83,5900,1.16,8.43,5100,1.65,6.83,18,0.38,NA,NA
Jake Bobo,WR,SEA,NA,NA,3.11,37.8,NA,NA,0.21,0,0,NA,0,NA,5,NA,jake-bobo,NumberFire,16393,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,9.87,#24,142,51,6.56,4300,1.53,8.14,3400,2.39,6.56,10,0.66,NA,NA
Ryan Miller,WR,TB,NA,NA,2.87,38,NA,NA,0.2,0,0,NA,0,NA,4.99,NA,ryan-miller,NumberFire,16958,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,9.86,#7,143,52,6.44,4200,1.53,7.88,3000,2.63,6.44,10,0.64,NA,NA
Parker Washington,WR,JAC,NA,NA,3.2,38.44,NA,NA,0.21,0,0,NA,0,NA,4.97,NA,parker-washington,NumberFire,16192,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,9.83,#14,144,53,6.6,5400,1.22,8.26,3600,2.29,6.6,10,0.66,NA,NA
Christian Watson,WR,GB,NA,NA,2.47,34.36,NA,NA,0.21,0.3,1.53,NA,0.01,NA,4.94,NA,christian-watson,NumberFire,15789,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,9.79,#8,147,54,6.14,5600,1.1,7.39,5000,1.48,6.14,17,0.36,NA,NA
Jalen Nailor,WR,MIN,NA,NA,2.62,35.31,NA,NA,0.24,0,0,NA,0,NA,4.93,NA,jalen-nailor,NumberFire,15786,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.78,#17,148,55,6.26,5100,1.23,7.59,4300,1.77,6.26,13,0.48,NA,NA
Trey Palmer,WR,TB,NA,NA,3.13,37.96,NA,NA,0.2,0,0,NA,0,NA,4.9,NA,trey-palmer,NumberFire,16199,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,9.73,#7,149,56,6.5,5400,1.2,8.11,4000,2.03,6.5,10,0.65,NA,NA
Demario Douglas,WR,NE,NA,NA,3.32,39.35,NA,NA,0.17,0,0,NA,0,NA,4.89,NA,demario-douglas,NumberFire,16342,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,9.72,#13,150,57,6.56,5000,1.31,8.26,4400,1.88,6.56,17,0.39,NA,NA
Cedrick Wilson,WR,NO,NA,NA,2.79,34.72,NA,NA,0.24,0,0,NA,0,NA,4.88,NA,cedrick-wilson,NumberFire,13652,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.71,#32,151,58,6.27,4800,1.31,7.69,4100,1.88,6.27,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,NA,2.74,35.59,NA,NA,0.22,0,0,NA,0,NA,4.85,NA,dontayvion-wicks,NumberFire,16195,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.67,#8,153,59,6.21,5300,1.17,7.61,5200,1.46,6.21,15,0.41,NA,NA
Quentin Johnston,WR,LAC,NA,NA,2.77,33.55,NA,NA,0.2,0.27,1.5,NA,0.02,NA,4.76,NA,quentin-johnston,NumberFire,16188,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.55,#19,154,60,6.21,5600,1.11,7.61,4400,1.73,6.21,18,0.35,NA,NA
Ray-Ray McCloud,WR,ATL,NA,NA,2.83,29.98,NA,NA,0.24,0.56,3.33,NA,0.03,NA,4.68,NA,ray-ray-mccloud,NumberFire,13641,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.44,#28,155,61,6.11,5100,1.2,7.66,NA,NA,6.11,14,0.44,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,2.51,30.02,NA,NA,0.27,0,0,NA,0,NA,4.61,NA,andrei-iosivas,NumberFire,16207,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12,9.34,#20,159,62,5.88,5300,1.11,7.14,3900,1.83,5.88,11,0.53,NA,NA
Tre Tucker,WR,LV,NA,NA,2.49,33.31,NA,NA,0.17,0.26,1.59,NA,0.01,NA,4.58,NA,tre-tucker,NumberFire,16287,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,9.3,#27,160,63,5.82,5500,1.06,7.07,4300,1.64,5.82,13,0.45,NA,NA
Tim Jones,WR,JAC,NA,NA,2.86,35.13,NA,NA,0.18,0,0,NA,0,NA,4.55,NA,tim-jones,NumberFire,16005,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.26,#14,161,64,5.98,4000,1.5,7.44,3100,2.4,5.98,10,0.6,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,2.55,33.21,NA,NA,0.19,0,0,NA,0,NA,4.47,NA,nick-westbrook-ikhine,NumberFire,15109,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,9.15,#29,163,65,5.74,5200,1.1,7.02,3500,2.01,5.74,12,0.48,NA,NA
Diontae Johnson,WR,BAL,NA,NA,2.22,29.37,NA,NA,0.21,0.34,1.81,NA,0.02,NA,4.44,NA,diontae-johnson,NumberFire,14208,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.11,#1,164,66,5.59,6700,0.83,6.72,6300,1.07,5.59,25,0.22,NA,NA
Olamide Zaccheaus,WR,WSH,NA,NA,2.65,31.67,NA,NA,0.18,0,0,NA,0,NA,4.18,NA,olamide-zaccheaus,NumberFire,14592,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,8.76,#15,166,67,5.53,4800,1.15,6.89,3400,2.03,5.53,10,0.55,NA,NA
Tyler Boyd,WR,TEN,NA,NA,3.15,31.91,NA,NA,0.16,0,0,NA,0,NA,4.17,NA,tyler-boyd,NumberFire,12650,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.75,#29,167,68,5.73,4800,1.19,7.31,3700,1.98,5.73,12,0.48,NA,NA
Mason Tipton,WR,NO,NA,NA,2.44,29.11,NA,NA,0.21,0,0,NA,0,NA,4.17,NA,mason-tipton,NumberFire,16858,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.75,#32,167,68,5.37,5400,0.99,6.6,4000,1.65,5.37,10,0.54,NA,NA
Alec Pierce,WR,IND,NA,NA,2.1,31.66,NA,NA,0.16,0,0,NA,0,NA,4.11,NA,alec-pierce,NumberFire,15768,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.67,#2,169,70,5.18,5200,1,6.24,4700,1.33,5.18,15,0.35,NA,NA
Noah Brown,WR,WSH,NA,NA,2.31,30.64,NA,NA,0.16,0,0,NA,0,NA,4.04,NA,noah-brown,NumberFire,13172,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.57,#15,171,71,5.16,4800,1.08,6.32,4000,1.58,5.16,15,0.34,NA,NA
Josh Palmer,WR,LAC,NA,NA,2.35,31.47,NA,NA,0.15,0,0,NA,0,NA,4.03,NA,josh-palmer,NumberFire,15319,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.56,#19,172,72,5.2,5700,0.91,6.4,4600,1.39,5.2,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,NA,2.2,24.23,NA,NA,0.21,0.5,2.68,NA,0.02,NA,3.99,NA,kavontae-turpin,NumberFire,15981,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.5,#22,174,73,5.07,5400,0.94,6.22,3700,1.68,5.07,10,0.51,NA,NA
Michael Wilson,WR,ARI,NA,NA,2.35,28.37,NA,NA,0.17,0,0,NA,0,NA,3.84,NA,michael-wilson,NumberFire,16206,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,8.3,#3,180,74,5.01,5600,0.89,6.21,4900,1.27,5.01,16,0.31,NA,NA
Troy Franklin,WR,DEN,NA,NA,2.34,26.13,NA,NA,0.16,0.27,1.37,NA,0.01,NA,3.78,NA,troy-franklin,NumberFire,16619,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,8.22,#26,182,75,4.94,4800,1.03,6.12,4000,1.53,4.94,12,0.41,NA,NA
Kalif Raymond,WR,DET,NA,NA,1.97,28.48,NA,NA,0.16,0,0,NA,0,NA,3.71,NA,kalif-raymond,NumberFire,13066,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,8.13,#9,184,76,4.67,4900,0.95,5.72,3900,1.47,4.67,12,0.39,NA,NA
Devaughn Vele,WR,DEN,NA,NA,2.3,27.9,NA,NA,0.15,0,0,NA,0,NA,3.69,NA,devaughn-vele,NumberFire,16788,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.1,#26,185,77,4.84,4800,1.01,6,3600,1.67,4.84,15,0.32,NA,NA
Tutu Atwell,WR,LA,NA,NA,1.97,25.27,NA,NA,0.15,0.28,1.48,NA,0.02,NA,3.64,NA,tutu-atwell,NumberFire,15301,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#21,186,78,4.66,4800,0.97,5.66,4700,1.2,4.66,13,0.36,NA,NA
Robert Woods,WR,HOU,NA,NA,2.33,28.14,NA,NA,0.14,0,0,NA,0,NA,3.63,NA,robert-woods-1,NumberFire,11228,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76,8.02,#16,188,79,4.82,5500,0.88,5.99,4200,1.43,4.82,10,0.48,NA,NA
John Metchie III,WR,HOU,NA,NA,2.19,27.25,NA,NA,0.14,0.14,0.74,NA,0.01,NA,3.63,NA,john-metchie-iii,NumberFire,15759,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76,8.02,#16,188,79,4.75,5600,0.85,5.88,4000,1.47,4.75,10,0.48,NA,NA
Jonathan Mingo,WR,CAR,NA,NA,2.43,26.99,NA,NA,0.15,0,0,NA,0,NA,3.57,NA,jonathan-mingo,NumberFire,16197,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.94,#18,190,81,4.79,4900,0.98,6.03,3200,1.88,4.79,10,0.48,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,2.22,25.95,NA,NA,0.15,0,0,NA,0,NA,3.49,NA,lil-jordan-humphrey,NumberFire,14118,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.83,#26,193,82,4.59,4700,0.98,5.71,3200,1.78,4.59,10,0.46,NA,NA
DJ Turner,WR,LV,NA,NA,1.95,23.38,NA,NA,0.15,0.26,1.58,NA,0.01,NA,3.49,NA,dj-turner,NumberFire,15995,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,7.83,#27,193,82,4.41,5200,0.85,5.4,3900,1.38,4.41,11,0.4,NA,NA
D.J. Chark,WR,LAC,NA,NA,1.67,24.9,NA,NA,0.15,0,0,NA,0,NA,3.36,NA,d-j-chark,NumberFire,13668,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,7.65,#19,195,84,4.21,4600,0.92,5.05,4000,1.26,4.21,10,0.42,NA,NA
Adonai Mitchell,WR,IND,NA,NA,2.06,22.91,NA,NA,0.13,0.27,1.4,NA,0.01,NA,3.28,NA,adonai-mitchell,NumberFire,16626,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.54,#2,198,85,4.28,4900,0.87,5.32,3500,1.52,4.28,10,0.43,NA,NA
Ja'Lynn Polk,WR,NE,NA,NA,2.19,24.57,NA,NA,0.13,0,0,NA,0,NA,3.26,NA,ja-lynn-polk,NumberFire,16631,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.52,#13,199,86,4.33,4600,0.94,5.44,3400,1.6,4.33,10,0.43,NA,NA
Mike Williams,WR,NYJ,NA,NA,1.55,22.66,NA,NA,0.14,0,0,NA,0,NA,3.13,NA,mike-williams,NumberFire,13154,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,#10,201,87,3.88,4700,0.83,4.66,4100,1.14,3.88,10,0.39,NA,NA
Odell Beckham,WR,MIA,NA,NA,1.69,21.81,NA,NA,0.14,0,0,NA,0,NA,3.04,NA,odell-beckham,NumberFire,11679,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14,7.22,#6,202,88,3.85,4600,0.84,4.7,3500,1.34,3.85,10,0.39,NA,NA
Tim Patrick,WR,DET,NA,NA,1.45,21.76,NA,NA,0.14,0,0,NA,0,NA,2.99,NA,tim-patrick,NumberFire,13377,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.15,#9,204,89,3.72,4700,0.79,4.46,3500,1.27,3.72,11,0.34,NA,NA
Trenton Irwin,WR,CIN,NA,NA,1.55,19.48,NA,NA,0.15,0,0,NA,0,NA,2.86,NA,trenton-irwin,NumberFire,14551,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#20,208,90,3.6,4000,0.9,4.39,3000,1.46,3.6,10,0.36,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,1.59,20.9,NA,NA,0.1,0,0,NA,0,NA,2.68,NA,xavier-hutchinson,NumberFire,16201,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,6.73,#16,211,91,3.45,5900,0.58,4.26,3900,1.09,3.45,10,0.35,NA,NA
Mecole Hardman,WR,KC,NA,NA,1.37,14.8,NA,NA,0.12,0.62,3.3,NA,0.03,NA,2.65,NA,mecole-hardman,NumberFire,14113,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,#25,212,92,3.32,5100,0.65,4.04,3700,1.09,3.32,10,0.33,NA,NA
Justin Watson,WR,KC,NA,NA,1.38,18.42,NA,NA,0.13,0,0,NA,0,NA,2.64,NA,justin-watson-1,NumberFire,13776,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4,6.68,#25,213,93,3.29,5500,0.6,3.99,3600,1.11,3.29,10,0.33,NA,NA
Demarcus Robinson,WR,LA,NA,NA,1.68,19.06,NA,NA,0.13,0,0,NA,0,NA,2.63,NA,demarcus-robinson,NumberFire,12785,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.67,#21,214,94,3.49,4900,0.71,4.35,4800,0.91,3.49,17,0.21,NA,NA
Zay Jones,WR,ARI,NA,NA,1.84,18.85,NA,NA,0.12,0,0,NA,0,NA,2.63,NA,zay-jones,NumberFire,13176,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,6.67,#3,214,94,3.53,4000,0.88,4.45,4100,1.09,3.53,11,0.32,NA,NA
Kayshon Boutte,WR,NE,NA,NA,1.44,20.58,NA,NA,0.09,0,0,NA,0,NA,2.6,NA,kayshon-boutte,NumberFire,16193,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43,6.63,#13,216,96,3.3,4800,0.69,4.03,3700,1.09,3.3,12,0.28,NA,NA
Greg Dortch,WR,ARI,NA,NA,1.75,17.31,NA,NA,0.13,0,0,NA,0,NA,2.49,NA,greg-dortch,NumberFire,14108,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.48,#3,219,97,3.35,5100,0.66,4.24,3800,1.12,3.35,11,0.3,NA,NA
Kendrick Bourne,WR,NE,NA,NA,1.55,19.24,NA,NA,0.08,0,0,NA,0,NA,2.41,NA,kendrick-bourne,NumberFire,13418,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.37,#13,223,98,3.14,4800,0.65,3.93,3300,1.19,3.14,10,0.31,NA,NA
Jahan Dotson,WR,PHI,NA,NA,1.49,16.32,NA,NA,0.13,0,0,NA,0,NA,2.4,NA,jahan-dotson,NumberFire,15755,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55,6.35,#31,224,99,3.16,4700,0.67,3.9,3900,1,3.16,10,0.32,NA,NA
Sterling Shepard,WR,TB,NA,NA,1.46,16.26,NA,NA,0.08,0.25,1.42,NA,0.01,NA,2.31,NA,sterling-shepard,NumberFire,12658,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.23,#7,226,100,3.02,5800,0.52,3.76,4100,0.92,3.02,12,0.25,NA,NA
Jermaine Burton,WR,CIN,NA,NA,1.22,17.2,NA,NA,0.1,0,0,NA,0,NA,2.3,NA,jermaine-burton,NumberFire,16632,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,6.22,#20,228,101,2.91,4900,0.59,3.53,3100,1.14,2.91,10,0.29,NA,NA
Jalen Brooks,WR,DAL,NA,NA,1.32,15.8,NA,NA,0.1,0,0,NA,0,NA,2.17,NA,jalen-brooks,NumberFire,16364,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,#22,231,102,2.8,4400,0.64,3.48,3200,1.09,2.8,10,0.28,NA,NA
Laviska Shenault,WR,SEA,NA,NA,1.46,16.45,NA,NA,0.09,0,0,NA,0,NA,2.15,NA,laviska-shenault,NumberFire,14838,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6.02,#24,232,103,2.9,4200,0.69,3.64,3200,1.14,2.9,10,0.29,NA,NA
Simi Fehoko,WR,LAC,NA,NA,1.17,15.57,NA,NA,0.08,0,0,NA,0,NA,2,NA,simi-fehoko,NumberFire,15303,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.81,#19,235,104,2.6,4800,0.54,3.2,3300,0.97,2.6,10,0.26,NA,NA
Bo Melton,WR,GB,NA,NA,0.97,12.25,NA,NA,0.08,0.3,1.52,NA,0.01,NA,1.95,NA,bo-melton,NumberFire,15785,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.75,#8,236,105,2.38,4700,0.51,2.88,3000,0.96,2.38,10,0.24,NA,NA
K.J. Osborn,WR,NE,NA,NA,1.21,14.73,NA,NA,0.08,0,0,NA,0,NA,1.91,NA,k-j-osborn,NumberFire,14977,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#13,238,106,2.54,4800,0.53,3.15,3200,0.98,2.54,10,0.25,NA,NA
Luke McCaffrey,WR,WSH,NA,NA,1.17,12.79,NA,NA,0.09,0,0,NA,0,NA,1.81,NA,luke-mccaffrey,NumberFire,16635,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,5.56,#15,239,107,2.4,4200,0.57,2.99,3300,0.91,2.4,10,0.24,NA,NA
Isaiah Williams,WR,DET,NA,NA,1.01,12.71,NA,NA,0.08,0,0,NA,0,NA,1.75,NA,isaiah-williams-1,NumberFire,16630,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.48,#9,243,108,2.24,NA,NA,2.75,3000,0.92,2.24,10,0.22,NA,NA
Marvin Mims,WR,DEN,NA,NA,0.98,13.5,NA,NA,0.07,0,0,NA,0,NA,1.73,NA,marvin-mims,NumberFire,16189,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,#26,244,109,2.24,4300,0.52,2.74,NA,NA,2.24,NA,NA,NA,NA
David Moore,WR,CAR,NA,NA,0.85,11.59,NA,NA,0.05,0,0,NA,0,NA,1.44,NA,david-moore,NumberFire,13348,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,5.06,#18,256,110,1.84,4500,0.41,2.29,3000,0.76,1.84,10,0.18,NA,NA
Jha'Quan Jackson,WR,TEN,NA,NA,0.93,10.43,NA,NA,0.05,0,0,NA,0,NA,1.35,NA,jha-quan-jackson,NumberFire,16758,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.94,#29,258,111,1.79,4000,0.45,2.26,3000,0.75,1.79,10,0.18,NA,NA
Dyami Brown,WR,WSH,NA,NA,0.74,9.7,NA,NA,0.06,0,0,NA,0,NA,1.33,NA,dyami-brown,NumberFire,15292,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.91,#15,259,112,1.7,4700,0.36,2.07,3500,0.59,1.7,10,0.17,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.72,8.29,NA,NA,0.07,0,0,NA,0,NA,1.24,NA,charlie-jones-1,NumberFire,16203,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.79,#20,261,113,1.59,4600,0.35,1.96,3000,0.65,1.59,10,0.16,NA,NA
Allen Robinson,WR,DET,NA,NA,0.73,8.25,NA,NA,0.06,0,0,NA,0,NA,1.18,NA,allen-robinson,NumberFire,11678,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.71,#9,262,114,1.55,4000,0.39,1.92,3300,0.58,1.55,10,0.16,NA,NA
Xavier Gipson,WR,NYJ,NA,NA,0.64,7.97,NA,NA,0.06,0,0,NA,0,NA,1.12,NA,xavier-gipson,NumberFire,16416,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.62,#10,265,115,1.46,4400,0.33,1.79,3100,0.58,1.46,10,0.15,NA,NA
Malik Washington,WR,MIA,NA,NA,0.77,8.35,NA,NA,0.05,0,0,NA,0,NA,1.11,NA,malik-washington,NumberFire,16684,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39,4.61,#6,267,116,1.5,4300,0.35,1.9,3000,0.63,1.5,10,0.15,NA,NA
Trent Sherfield,WR,MIN,NA,NA,0.57,6.51,NA,NA,0.06,0,0,NA,0,NA,0.99,NA,trent-sherfield,NumberFire,13893,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47,4.45,#17,272,117,1.3,4400,0.3,1.58,NA,NA,1.3,NA,NA,NA,NA
DeAndre Carter,WR,CHI,NA,NA,0.63,7.55,NA,NA,0.04,0,0,NA,0,NA,0.93,NA,deandre-carter,NumberFire,12394,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.51,4.37,#30,275,118,1.25,4200,0.3,1.6,3000,0.53,1.25,10,0.13,NA,NA
Jordan Whittington,WR,LA,NA,NA,0.51,5.98,NA,NA,0.04,0,0,NA,0,NA,0.82,NA,jordan-whittington,NumberFire,16633,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.22,#21,280,119,1.09,4600,0.24,1.35,4500,0.3,1.09,15,0.07,NA,NA
Jalin Hyatt,WR,NYG,NA,NA,0.48,6.26,NA,NA,0.03,0,0,NA,0,NA,0.79,NA,jalin-hyatt,NumberFire,16183,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.18,#23,283,120,1.03,4300,0.24,1.28,3300,0.39,1.03,10,0.1,NA,NA
Equanimeous St. Brown,WR,NO,NA,NA,0.42,5.57,NA,NA,0.03,0,0,NA,0,NA,0.73,NA,equanimeous-st-brown,NumberFire,13637,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.64,4.1,#32,285,121,0.95,4000,0.24,1.16,3000,0.39,0.95,10,0.1,NA,NA
Tyler Johnson,WR,LA,NA,NA,0.41,4.57,NA,NA,0.03,0,0,NA,0,NA,0.64,NA,tyler-johnson,NumberFire,14864,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#21,288,122,0.84,4500,0.19,1.05,3600,0.29,0.84,10,0.08,NA,NA
Nelson Agholor,WR,BAL,NA,NA,0.34,3.98,NA,NA,0.04,0,0,NA,0,NA,0.61,NA,nelson-agholor,NumberFire,12181,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#1,289,123,0.81,5400,0.15,0.98,4000,0.25,0.81,10,0.08,NA,NA
Steven Sims,WR,HOU,NA,NA,0.39,4.53,NA,NA,0.02,0,0,NA,0,NA,0.58,NA,steven-sims,NumberFire,14613,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.89,#16,294,124,0.75,4300,0.17,0.95,3000,0.32,0.75,10,0.08,NA,NA
Tyquan Thornton,WR,NE,NA,NA,0.35,4.13,NA,NA,0.02,0,0,NA,0,NA,0.55,NA,tyquan-thornton,NumberFire,15787,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,3.85,#13,295,125,0.71,4100,0.17,0.88,3000,0.29,0.71,10,0.07,NA,NA
