player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Darnell Mooney,WR,ATL,NA,4.2,4.2,58,NA,NA,0.4,0,0.3,NA,0,0,8.25,NA,15658,FleaFlicker,14974,NA,NA,NA,NA,NA,@CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR38,0.4,58.3,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,4.5,4.5,60,NA,NA,0.4,0,0.1,NA,0,0.1,8.19,NA,11177,FleaFlicker,12175,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR29,0.4,60.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,3.5,3.5,55.5,NA,NA,0.3,0.3,2,NA,0,0.1,7.81,NA,16830,FleaFlicker,15756,NA,NA,NA,NA,NA,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR22,0.4,57.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,4,4,54.8,NA,NA,0.3,0.2,1.2,NA,0,0.1,7.48,NA,13776,FleaFlicker,13629,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR41,0.3,56,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,5.1,5.1,56.3,NA,NA,0.3,0,0.2,NA,0,0.1,7.45,NA,17606,FleaFlicker,16185,NA,NA,NA,NA,NA,SFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR37,0.3,56.5,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,3.7,3.7,53.4,NA,NA,0.3,0.5,4.5,NA,0,0.1,7.41,NA,17243,FleaFlicker,16080,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR31,0.3,57.9,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,5.1,5.1,57.4,NA,NA,0.3,0.1,0.8,NA,0,0.1,7.34,NA,14949,FleaFlicker,14127,NA,NA,NA,NA,NA,PITSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR46,0.3,58.2,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.4,4.4,56.9,NA,NA,0.3,0.1,0.3,NA,0,0.1,7.28,NA,13795,FleaFlicker,13630,NA,NA,NA,NA,NA,LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR49,0.3,57.2,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,5.6,5.6,52.7,NA,NA,0.3,0.3,2.4,NA,0,0.1,7.24,NA,16869,FleaFlicker,15757,NA,NA,NA,NA,NA,CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR51,0.3,55.1,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,3.7,3.7,50.7,NA,NA,0.4,0,0.3,NA,0,0,7.22,NA,17792,FleaFlicker,16195,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR47,0.4,51,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,4.3,4.3,55.5,NA,NA,0.3,0,0.1,NA,0,0.1,7.15,NA,13806,FleaFlicker,13633,NA,NA,NA,NA,NA,@CHISun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR42,0.3,55.7,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,4.7,4.7,56.9,NA,NA,0.2,0.1,0.5,NA,0,0.1,7.14,NA,16824,FleaFlicker,15754,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR15,0.2,57.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,5,5,54.6,NA,NA,0.3,0,0.4,NA,0,0.1,7,NA,17622,FleaFlicker,16187,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR55,0.3,55,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,4.4,4.4,51.6,NA,NA,0.2,0,0.1,NA,0,0,6.62,NA,18407,FleaFlicker,16627,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR45,0.2,51.7,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,4.3,4.3,48.9,NA,NA,0.3,0,0.1,NA,0,0.1,6.48,NA,11242,FleaFlicker,12187,NA,NA,NA,NA,NA,SFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR58,0.3,49,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3.7,3.7,44.9,NA,NA,0.3,0,0.1,NA,0,0.1,6.38,NA,16941,FleaFlicker,15779,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR62,0.3,45,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,3.5,3.5,44.8,NA,NA,0.3,0,0.1,NA,0,0,6.24,NA,16872,FleaFlicker,15788,NA,NA,NA,NA,NA,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR56,0.3,44.9,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,3.7,3.7,45.4,NA,NA,0.3,0,0.1,NA,0,0.1,6.13,NA,9311,FleaFlicker,11232,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR48,0.3,45.5,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,3.4,3.4,44,NA,NA,0.3,0.3,1.2,NA,0,0.1,6.1,NA,18384,FleaFlicker,16616,NA,NA,NA,NA,NA,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR43,0.3,45.2,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud,WR,ATL,NA,3.5,3.5,38.3,NA,NA,0.3,0.4,3.5,NA,0,0,6,NA,13934,FleaFlicker,13641,NA,NA,NA,NA,NA,@CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR79,0.3,41.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Legette,WR,CAR,NA,3.7,3.7,43.8,NA,NA,0.2,0.2,1.2,NA,0,0,6,NA,18373,FleaFlicker,16639,NA,NA,NA,NA,NA,ATLSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR57,0.3,45,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,4.1,4.1,44.9,NA,NA,0.3,0,0.2,NA,0,0.1,5.97,NA,9380,FleaFlicker,11222,NA,NA,NA,NA,NA,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR52,0.3,45,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,3.5,3.5,42.9,NA,NA,0.2,0.6,3.3,NA,0,0,5.96,NA,17635,FleaFlicker,16287,NA,NA,NA,NA,NA,PITSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR66,0.2,46.2,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Wilson,WR,ARI,NA,3.5,3.5,43.7,NA,NA,0.2,0,0.1,NA,0,0,5.72,NA,17671,FleaFlicker,16206,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR61,0.2,43.8,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,NYJ,NA,3.1,3.1,39.7,NA,NA,0.3,0,0.2,NA,0,0,5.69,NA,14059,FleaFlicker,13632,NA,NA,NA,NA,NA,BUFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR64,0.3,39.8,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,3,3,41.3,NA,NA,0.2,0,0.1,NA,0,0,5.6,NA,14833,FleaFlicker,14122,NA,NA,NA,NA,NA,CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR82,0.2,41.4,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,3.1,3.1,40.4,NA,NA,0.3,0,0.2,NA,0,0,5.58,NA,15751,FleaFlicker,14860,NA,NA,NA,NA,NA,@SEAThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR59,0.3,40.5,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,3.1,3.1,40.6,NA,NA,0.2,0,0.1,NA,0,0,5.49,NA,18392,FleaFlicker,16617,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR54,0.2,40.7,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,3.4,3.4,40.1,NA,NA,0.2,0.2,0.9,NA,0,0,5.44,NA,16947,FleaFlicker,15761,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR40,0.2,41,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,JAC,NA,2.7,2.7,39.2,NA,NA,0.3,0,0.1,NA,0,0,5.41,NA,15627,FleaFlicker,14845,NA,NA,NA,NA,NA,@CHISun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR69,0.3,39.3,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,3.6,3.6,42.2,NA,NA,0.2,0,0.2,NA,0,0.1,5.4,NA,15544,FleaFlicker,14833,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR53,0.2,42.4,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.7,2.7,41.5,NA,NA,0.2,0,0.1,NA,0,0,5.38,NA,16842,FleaFlicker,15768,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR65,0.2,41.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,3.1,3.1,39.7,NA,NA,0.2,0.2,1,NA,0,0,5.35,NA,17593,FleaFlicker,16188,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR60,0.2,40.8,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,2.8,2.8,37.2,NA,NA,0.3,0,0.1,NA,0,0,5.25,NA,16248,FleaFlicker,15293,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR71,0.3,37.3,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMichael Pittman,WR,IND,NA,3.3,3.3,39.5,NA,NA,0.2,0,0.1,NA,0,0,5.02,NA,15603,FleaFlicker,14842,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR39,0.2,39.6,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Williams,WR,NYJ,NA,2.7,2.7,35.2,NA,NA,0.2,0,0.1,NA,0,0,4.77,NA,12890,FleaFlicker,13154,NA,NA,NA,NA,NA,BUFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR63,0.2,35.3,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,2.6,2.6,34,NA,NA,0.2,0.4,1.7,NA,0,0,4.72,NA,18395,FleaFlicker,16626,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR83,0.2,35.7,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeMario Douglas,WR,NE,NA,3.2,3.2,38.4,NA,NA,0.1,0.2,1.2,NA,0,0.1,4.58,NA,17724,FleaFlicker,16342,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR75,0.1,39.6,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,2.9,2.9,33.2,NA,NA,0.2,0,0.1,NA,0,0,4.45,NA,16292,FleaFlicker,15319,NA,NA,NA,NA,NA,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR78,0.2,33.4,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Lynn Polk,WR,NE,NA,2.9,2.9,34.1,NA,NA,0.1,0,0.3,NA,0,0,4.31,NA,18389,FleaFlicker,16631,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR76,0.1,34.5,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Mingo,WR,CAR,NA,2.5,2.5,31.1,NA,NA,0.2,0.2,1.1,NA,0,0,4.2,NA,17656,FleaFlicker,16197,NA,NA,NA,NA,NA,ATLSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR86,0.2,32.3,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,2.3,2.3,29.5,NA,NA,0.2,0,1.3,NA,0,0,4.2,NA,17740,FleaFlicker,16201,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR107,0.2,30.8,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,2.2,2.2,26.9,NA,NA,0.2,0,0.2,NA,0,0,3.87,NA,17754,FleaFlicker,16207,NA,NA,NA,NA,NA,@NYGSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR68,0.2,27.1,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,2.7,2.7,27.4,NA,NA,0.2,0.1,1,NA,0,0,3.82,NA,14935,FleaFlicker,14108,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR77,0.2,28.4,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,2.5,2.5,29.4,NA,NA,0.1,0.1,0.8,NA,0,0,3.76,NA,13364,FleaFlicker,13418,NA,NA,NA,NA,NA,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,30.1,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,TEN,NA,2.7,2.7,28.6,NA,NA,0.1,0,0.1,NA,0,0,3.65,NA,12051,FleaFlicker,12650,NA,NA,NA,NA,NA,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR93,0.1,28.8,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DEN,NA,2.1,2.1,26.8,NA,NA,0.1,0.1,0.4,NA,0,0,3.54,NA,13029,FleaFlicker,13168,NA,NA,NA,NA,NA,LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR90,0.1,27.2,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,WAS,NA,2,2,27.1,NA,NA,0.1,0,0.1,NA,0,0,3.52,NA,13120,FleaFlicker,13172,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR92,0.1,27.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,2.2,2.2,22.1,NA,NA,0.1,0.7,3.1,NA,0,0,3.48,NA,12930,FleaFlicker,13157,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR84,0.2,25.3,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,2.3,2.3,27.8,NA,NA,0.1,0,0,NA,0,0,3.46,NA,15148,FleaFlicker,14118,NA,NA,NA,NA,NA,LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,27.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,2,2,26,NA,NA,0.1,0.3,2,NA,0,0,3.46,NA,16672,FleaFlicker,15995,NA,NA,NA,NA,NA,PITSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,28.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,2.3,2.3,26.4,NA,NA,0.1,0,0.4,NA,0,0,3.42,NA,18424,FleaFlicker,16635,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR74,0.1,26.8,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,PIT,NA,1.8,1.8,23.9,NA,NA,0.2,0,0.2,NA,0,0,3.34,NA,15564,FleaFlicker,14858,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.2,24.1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,1.5,1.5,17.7,NA,NA,0.1,0.6,4,NA,0,0,3.04,NA,17558,FleaFlicker,15981,NA,NA,NA,NA,NA,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,21.7,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,BUF,NA,1.6,1.6,20.4,NA,NA,0.1,0,0,NA,0,0,2.92,NA,13008,FleaFlicker,13289,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,WR97,0.1,20.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,DET,NA,1.6,1.6,20.2,NA,NA,0.1,0,0.1,NA,0,0,2.85,NA,13209,FleaFlicker,13377,NA,NA,NA,NA,NA,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,20.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,1.4,1.4,18.7,NA,NA,0.1,0,0.1,NA,0,0,2.76,NA,11178,FleaFlicker,12181,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR108,0.1,18.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,CLE,NA,2.1,2.1,20.8,NA,NA,0.1,0,0.3,NA,0,0,2.73,NA,16265,FleaFlicker,15288,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR89,0.1,21.1,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,1.3,1.3,18.4,NA,NA,0.1,0,0.6,NA,0,0,2.68,NA,16896,FleaFlicker,15789,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR50,0.1,19,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,1.4,1.4,18.1,NA,NA,0.1,0.3,1.2,NA,0,0,2.63,NA,15035,FleaFlicker,14315,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,19.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,1.5,1.5,17.7,NA,NA,0.1,0,1,NA,0,0,2.57,NA,16921,FleaFlicker,15777,NA,NA,NA,NA,NA,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR96,0.1,18.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,1.4,1.4,16.7,NA,NA,0.1,0,0.2,NA,0,0,2.33,NA,18435,FleaFlicker,16628,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WR80,0.1,16.9,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,1.3,1.3,17.2,NA,NA,0.1,0,0.1,NA,0,0,2.31,NA,16309,FleaFlicker,15292,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR98,0.1,17.3,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,WAS,NA,1.4,1.4,17.7,NA,NA,0.1,0,0.1,NA,0,0,2.3,NA,15107,FleaFlicker,14592,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR105,0.1,17.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Troy Franklin,WR,DEN,NA,1.5,1.5,18.5,NA,NA,0.1,0,0,NA,0,0,2.25,NA,18466,FleaFlicker,16619,NA,NA,NA,NA,NA,LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,WR99,0.1,18.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Brooks,WR,DAL,NA,1.4,1.4,15.8,NA,NA,0.1,0,0,NA,0,0,2.16,NA,17827,FleaFlicker,16364,NA,NA,NA,NA,NA,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,15.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bo Melton,WR,GB,NA,1.1,1.1,13.5,NA,NA,0.1,0.1,0.4,NA,0,0,2.09,NA,17047,FleaFlicker,15785,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR110,0.1,13.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,1,1,13.4,NA,NA,0.1,0,0,NA,0,0,1.98,NA,14600,FleaFlicker,13963,NA,NA,NA,NA,NA,@CARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,13.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Coker,WR,CAR,NA,1.3,1.3,14.3,NA,NA,0.1,0,0,NA,0,0,1.89,NA,18787,FleaFlicker,16809,NA,NA,NA,NA,NA,ATLSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,14.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,1.1,1.1,13.4,NA,NA,0.1,0,0.1,NA,0,0,1.83,NA,16821,FleaFlicker,15755,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR101,0.1,13.5,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,BUF,NA,0.9,0.9,13,NA,NA,0.1,0,0.1,NA,0,0,1.83,NA,13952,FleaFlicker,13793,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,13.1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
