team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Minnesota Vikings DEF  View News,0.79,0.07,2.83,NA,0.53,NA,0.14,19.5,NA,NA,NA,NA,NA,6.45,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baltimore Ravens,0.79,0.06,2.61,NA,0.51,NA,0.17,17.75,NA,NA,NA,NA,NA,6.35,NA,NFL,0531,100002,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Chargers,0.81,0.06,2.59,NA,0.57,NA,0.13,19,NA,NA,NA,NA,NA,6.25,NA,NFL,0514,100028,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cincinnati Bengals,0.83,0.06,2.54,NA,0.57,NA,0.13,19,NA,NA,NA,NA,NA,6.24,NA,NFL,0506,100006,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philadelphia Eagles DEF  View News,0.8,0.06,2.58,NA,0.61,NA,0.12,21.75,NA,NA,NA,NA,NA,6.24,NA,NFL,0518,100025,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Orleans Saints DEF  View News,0.81,0.07,2.5,NA,0.56,NA,0.14,19.75,NA,NA,NA,NA,NA,6.22,NA,NFL,0529,100022,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee Titans,0.82,0.07,2.45,NA,0.57,NA,0.14,19.25,NA,NA,NA,NA,NA,6.21,NA,NFL,0508,100012,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New England Patriots,0.81,0.06,2.53,NA,0.57,NA,0.12,19,NA,NA,NA,NA,NA,6.13,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Commanders DEF  View News,0.75,0.06,2.48,NA,0.59,NA,0.13,21.75,NA,NA,NA,NA,NA,6.06,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona Cardinals DEF  View News,0.76,0.06,2.34,NA,0.57,NA,0.13,21.75,NA,NA,NA,NA,NA,5.9,NA,NFL,0519,100026,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buffalo Bills,0.81,0.05,2.42,NA,0.57,NA,0.1,22,NA,NA,NA,NA,NA,5.88,NA,NFL,0501,100003,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Jets DEF  View News,0.74,0.05,2.37,NA,0.49,NA,0.15,20,NA,NA,NA,NA,NA,5.83,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Houston Texans DEF  View News,0.73,0.06,2.45,NA,0.57,NA,0.11,22.5,NA,NA,NA,NA,NA,5.83,NA,NFL,0532,100013,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland Browns,0.69,0.05,2.32,NA,0.53,NA,0.16,20.25,NA,NA,NA,NA,NA,5.82,NA,NFL,0507,100007,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago Bears DEF  View News,0.75,0.06,2.43,NA,0.52,NA,0.12,22.75,NA,NA,NA,NA,NA,5.81,NA,NFL,0521,100005,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlanta Falcons DEF  View News,0.74,0.05,2.28,NA,0.53,NA,0.1,24.75,NA,NA,NA,NA,NA,5.52,NA,NFL,0526,100001,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Detroit Lions DEF  View News,0.76,0.05,2.31,NA,0.49,NA,0.1,22,NA,NA,NA,NA,NA,5.51,NA,NFL,0522,100010,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seattle Seahawks DEF  View News,0.69,0.05,2.28,NA,0.47,NA,0.11,24.75,NA,NA,NA,NA,NA,5.36,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Rams DEF  View News,0.67,0.06,2.23,NA,0.5,NA,0.11,22.5,NA,NA,NA,NA,NA,5.35,NA,NFL,0528,100017,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carolina Panthers DEF  View News,0.67,0.06,2.17,NA,0.5,NA,0.11,20.75,NA,NA,NA,NA,NA,5.29,NA,NFL,0527,100004,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Green Bay Packers DEF  View News,0.7,0.05,2.19,NA,0.48,NA,0.1,24,NA,NA,NA,NA,NA,5.25,NA,NFL,0523,100011,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Dolphins,0.66,0.05,2.2,NA,0.51,NA,0.1,25,NA,NA,NA,NA,NA,5.24,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Giants DEF  View News,0.62,0.05,2.27,NA,0.51,NA,0.1,23.5,NA,NA,NA,NA,NA,5.23,NA,NFL,0517,100023,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indianapolis Colts DEF  View News,0.65,0.05,2.11,NA,0.49,NA,0.11,23.75,NA,NA,NA,NA,NA,5.15,NA,NFL,0502,100014,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonville Jaguars,0.63,0.05,2.21,NA,0.47,NA,0.1,25.25,NA,NA,NA,NA,NA,5.11,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Cowboys DEF  View News,0.62,0.05,2.08,NA,0.4,NA,0.13,27.25,NA,NA,NA,NA,NA,5,NA,NFL,0516,100008,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denver Broncos,0.63,0.05,1.98,NA,0.48,NA,0.11,26.75,NA,NA,NA,NA,NA,4.96,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Las Vegas Raiders,0.59,0.05,2.12,NA,0.44,NA,0.1,26,NA,NA,NA,NA,NA,4.88,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tampa Bay Buccaneers DEF  View News,0.6,0.05,2.07,NA,0.45,NA,0.1,27,NA,NA,NA,NA,NA,4.87,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
