player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points,return_tds
Seth Williams,WR,JAC,NA,NA,0.11,1.19,NA,NA,0.01,0,0,NA,0,NA,0.17,NA,seth-williams,NumberFire,15286,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,3.34,#18,388,166,0.23,0.29,0.23,NA
Tim Jones,WR,JAC,NA,NA,0.11,1.13,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,tim-jones,NumberFire,16005,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#18,397,170,0.23,0.28,0.23,NA
Simi Fehoko,WR,LAC,NA,NA,0.1,1.18,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,simi-fehoko,NumberFire,15303,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#13,397,170,0.23,0.28,0.23,NA
Cody White,WR,SEA,NA,NA,0.1,1.14,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,cody-white-1,NumberFire,15589,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#28,397,170,0.22,0.27,0.22,NA
Cam Sims,WR,CAR,NA,NA,0.09,1.21,NA,NA,0.01,0,0,NA,0,NA,0.16,NA,cam-sims,NumberFire,13895,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.33,#20,397,170,0.23,0.27,0.23,NA
Jason Brownlee,WR,NYJ,NA,NA,0.1,1.11,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,jason-brownlee,NumberFire,16423,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#6,405,174,0.22,0.27,0.22,NA
Irvin Charles,WR,NYJ,NA,NA,0.1,1.11,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,irvin-charles,NumberFire,15984,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#6,405,174,0.22,0.27,0.22,NA
Kayshon Boutte,WR,NE,NA,NA,0.09,1.23,NA,NA,0,0,0,NA,0,NA,0.15,NA,kayshon-boutte,NumberFire,16193,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#12,405,174,0.17,0.21,0.17,NA
Derius Davis,WR,LAC,NA,NA,0.1,1.12,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,derius-davis,NumberFire,16299,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#13,405,174,0.22,0.27,0.22,NA
Jalen Camp,WR,CAR,NA,NA,0.09,1.11,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,jalen-camp,NumberFire,15467,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#20,405,174,0.22,0.26,0.22,NA
Raleigh Webb,WR,BAL,NA,NA,0.09,1.06,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,raleigh-webb,NumberFire,16050,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#3,405,174,0.21,0.26,0.21,NA
Ihmir Smith-Marsette,WR,CAR,NA,NA,0.09,1.13,NA,NA,0.01,0,0,NA,0,NA,0.15,NA,ihmir-smith-marsette,NumberFire,15434,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.31,#20,405,174,0.22,0.26,0.22,NA
Trishton Jackson,WR,MIN,NA,NA,0.09,1.05,NA,NA,0.01,0,0,NA,0,NA,0.14,NA,trishton-jackson,NumberFire,14859,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#11,415,181,0.21,0.26,0.21,NA
DJ Turner,WR,LV,NA,NA,0.09,1.06,NA,NA,0.01,0,0,NA,0,NA,0.14,NA,dj-turner,NumberFire,15995,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#27,415,181,0.21,0.26,0.21,NA
Kristian Wilkerson,WR,LV,NA,NA,0.09,1.06,NA,NA,0.01,0,0,NA,0,NA,0.14,NA,kristian-wilkerson,NumberFire,15528,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#27,415,181,0.21,0.26,0.21,NA
Tylan Wallace,WR,BAL,NA,NA,0.09,1.04,NA,NA,0.01,0,0,NA,0,NA,0.14,NA,tylan-wallace,NumberFire,15285,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#3,415,181,0.21,0.25,0.21,NA
Marquez Callaway,WR,PIT,NA,NA,0.08,1.01,NA,NA,0.01,0,0,NA,0,NA,0.14,NA,marquez-callaway,NumberFire,15034,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.02,3.3,#10,415,181,0.2,0.24,0.2,NA
David Sills V,WR,DEN,NA,NA,0.09,0.99,NA,NA,0.01,0,0,NA,0,NA,0.13,NA,david-sills-v,NumberFire,14110,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#30,421,186,0.2,0.25,0.2,NA
Jeff Smith,WR,ARI,NA,NA,0.09,0.97,NA,NA,0.01,0,0,NA,0,NA,0.13,NA,jeff-smith,NumberFire,14561,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.29,#8,421,186,0.2,0.25,0.2,NA
Byron Pringle,WR,WSH,NA,NA,0.05,0.17,NA,NA,0.01,0,0,NA,0,NA,0.06,NA,byron-pringle,NumberFire,13863,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.19,#17,426,188,0.1,0.13,0.1,NA
Tyreek Hill,WR,MIA,NA,NA,6.97,99.48,NA,NA,0.56,NA,2.24,NA,NA,0.06,20.38,NA,2556214,NFL,12801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,7.04,81.44,NA,NA,0.51,NA,2.28,NA,NA,0.06,18.35,NA,2566073,NFL,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.58,83.25,NA,NA,0.46,NA,4.23,NA,0.06,0.06,18.33,NA,2563848,NFL,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.48,84.33,NA,NA,0.49,NA,0.99,NA,NA,0.06,17.83,NA,2565941,NFL,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,6.07,82.44,NA,NA,0.48,NA,0.69,NA,NA,0.06,17.14,NA,2564556,NFL,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,5.6,84.23,NA,NA,0.51,NA,0.38,NA,NA,0.06,17,NA,2562238,NFL,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,5.66,75.6,NA,NA,0.42,NA,2.53,NA,NA,0.06,15.87,NA,2570026,NFL,16211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5.53,70.12,NA,NA,0.45,NA,1.73,NA,NA,0.06,15.3,NA,2568048,NFL,15753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,4.9,72.2,NA,NA,0.44,NA,0.63,NA,NA,0.06,14.7,NA,2566127,NFL,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Kupp,WR,LAR,NA,NA,5.51,65.67,NA,NA,0.43,NA,1.59,NA,NA,0.06,14.7,NA,2557898,NFL,13164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,5.32,69.1,NA,NA,0.42,NA,0.67,NA,NA,0.06,14.7,NA,2567250,NFL,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,5.69,61.32,NA,NA,0.42,NA,0.63,NA,NA,0.07,14.27,NA,2569921,NFL,16194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,5.53,66.04,NA,NA,0.37,NA,0.3,NA,NA,0.06,14.26,NA,2543495,NFL,11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,5.2,70.48,NA,NA,0.35,NA,0.3,NA,NA,0.06,14.26,NA,2567973,NFL,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,5.03,69.06,NA,NA,0.38,NA,1.19,NA,NA,0.06,14.22,NA,2566292,NFL,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,HOU,NA,NA,5.2,62.86,NA,NA,0.44,NA,0.31,NA,NA,0.06,14.04,NA,2552608,NFL,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,5.21,63.79,NA,NA,0.37,NA,0.37,NA,NA,0.06,13.73,NA,2566409,NFL,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.35,65.07,NA,NA,0.47,NA,0.29,NA,NA,0.06,13.59,NA,2543468,NFL,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,4.56,64.94,NA,NA,0.43,NA,0.31,NA,NA,0.06,13.55,NA,2563731,NFL,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,4.57,63.96,NA,NA,0.42,NA,1.44,NA,NA,0.06,13.51,NA,2560813,NFL,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Harrison Jr.,WR,ARI,NA,NA,4.64,65.36,NA,NA,0.4,NA,0.4,NA,NA,0.06,13.5,NA,2572411,NFL,16614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,SEA,NA,NA,4.39,62.81,NA,NA,0.47,NA,0.3,NA,NA,0.06,13.4,NA,2562685,NFL,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,CHI,NA,NA,5.23,58.06,NA,NA,0.38,NA,0.69,NA,NA,0.06,13.27,NA,2540154,NFL,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,4.34,64.1,NA,NA,0.43,NA,0.31,NA,NA,0.06,13.24,NA,2565093,NFL,14840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,SF,NA,NA,3.72,52.27,NA,NA,0.34,NA,13.91,NA,0.15,0.06,13.16,NA,2562721,NFL,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,NA,4.34,63.8,NA,NA,0.41,NA,0.29,NA,NA,0.06,13.09,NA,2552487,NFL,12175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,NA,5.39,60,NA,NA,0.29,NA,0.29,NA,NA,0.06,13.04,NA,2564136,NFL,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Dell,WR,HOU,NA,NA,4.61,59.2,NA,NA,0.36,NA,4.01,NA,NA,0.06,12.97,NA,2569813,NFL,16204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAX,NA,NA,4.74,60.41,NA,NA,0.35,NA,0.64,NA,NA,0.06,12.83,NA,2560781,NFL,13633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,NA,5.13,57.74,NA,NA,0.29,NA,1.53,NA,NA,0.06,12.68,NA,2558105,NFL,13163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.8,55.25,NA,NA,0.36,NA,3.03,NA,NA,0.06,12.67,NA,2569573,NFL,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Nabers,WR,NYG,NA,NA,4.38,59.43,NA,NA,0.35,NA,0.86,NA,NA,0.06,12.39,NA,2572342,NFL,16615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,4.19,58.02,NA,NA,0.37,NA,1.11,NA,NA,0.06,12.2,NA,2570074,NFL,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,4.06,61.29,NA,NA,0.34,NA,0.57,NA,NA,0.06,12.17,NA,2568159,NFL,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jayden Reed,WR,GB,NA,NA,4.27,53.24,NA,NA,0.3,NA,4.57,NA,0.06,0.06,12.09,NA,2569765,NFL,16184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,4.19,56.62,NA,NA,0.34,NA,1.94,NA,NA,0.06,11.97,NA,2560854,NFL,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,4.28,56.48,NA,NA,0.29,NA,0.33,NA,NA,0.06,11.58,NA,2562489,NFL,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,CAR,NA,NA,4.85,50.75,NA,NA,0.28,NA,0.8,NA,NA,0.06,11.57,NA,2562674,NFL,14208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,4.02,54.42,NA,NA,0.34,NA,0.4,NA,NA,0.06,11.42,NA,2571907,NFL,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,3.82,51.23,NA,NA,0.37,NA,1.31,NA,NA,NA,11.29,NA,2572186,NFL,16620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Lockett,WR,SEA,NA,NA,4.09,49.15,NA,NA,0.32,NA,0.32,NA,NA,0.06,10.84,NA,2552430,NFL,12187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaxon Smith-Njigba,WR,SEA,NA,NA,4.3,46.34,NA,NA,0.32,NA,0.64,NA,NA,0.06,10.8,NA,2570341,NFL,16185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,3.97,49.58,NA,NA,0.32,NA,0.32,NA,NA,0.07,10.74,NA,2567586,NFL,15779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,3.98,44.42,NA,NA,0.25,NA,5.4,NA,0.06,0.06,10.7,NA,2558066,NFL,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Palmer,WR,LAC,NA,NA,3.81,47.61,NA,NA,0.36,NA,0.45,NA,NA,0.06,10.66,NA,2566502,NFL,15319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,NA,3.99,47.75,NA,NA,0.31,NA,0.49,NA,NA,0.06,10.55,NA,2540165,NFL,11232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Watson,WR,GB,NA,NA,3.38,46.74,NA,NA,0.36,NA,1.63,NA,NA,0.06,10.26,NA,2567637,NFL,15789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,3.59,48.33,NA,NA,0.3,NA,0.3,NA,NA,0.06,10.13,NA,2560888,NFL,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,3.75,44.46,NA,NA,0.31,NA,0.49,NA,NA,NA,10.11,NA,2567334,NFL,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.99,40.87,NA,NA,0.28,NA,3.8,NA,NA,0.07,10,NA,2568012,NFL,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3.61,46.1,NA,NA,0.3,NA,0.78,NA,NA,0.06,9.98,NA,2563896,NFL,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,3.56,43.4,NA,NA,0.33,NA,0.61,NA,NA,NA,9.94,NA,2572477,NFL,16627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,3.45,45.78,NA,NA,0.31,NA,0.31,NA,NA,0.06,9.8,NA,2571859,NFL,16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,LV,NA,NA,3.86,43.75,NA,NA,0.25,NA,1.35,NA,NA,0.07,9.76,NA,2562492,NFL,14127,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Thomas Jr.,WR,JAX,NA,NA,3.49,45.1,NA,NA,0.3,NA,0.83,NA,NA,0.06,9.76,NA,2572162,NFL,16618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,3.25,43.8,NA,NA,0.25,NA,3.25,NA,NA,0.07,9.68,NA,2569110,NFL,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Gabe Davis,WR,JAX,NA,NA,3.21,46.35,NA,NA,0.31,NA,0.31,NA,NA,0.06,9.62,NA,2563602,NFL,14845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,NA,3.15,44.48,NA,NA,0.31,NA,1.95,NA,NA,0.06,9.53,NA,2567565,NFL,15756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,LAR,NA,NA,3.34,41.52,NA,NA,0.3,NA,0.77,NA,NA,NA,9.37,NA,2555478,NFL,12785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,CAR,NA,NA,3.95,39.47,NA,NA,0.23,NA,0.41,NA,NA,0.06,9.2,NA,2541785,NFL,11938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adonai Mitchell,WR,IND,NA,NA,3.28,42.81,NA,NA,0.26,NA,0.53,NA,NA,NA,9.17,NA,2572129,NFL,16626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,DAL,NA,NA,3.24,40.43,NA,NA,0.3,NA,1.02,NA,NA,0.06,9.07,NA,2543498,NFL,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Downs,WR,IND,NA,NA,3.5,38.76,NA,NA,0.24,NA,1.19,NA,NA,0.06,8.82,NA,2569861,NFL,16187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,3.74,36.74,NA,NA,0.2,NA,1.69,NA,NA,NA,8.78,NA,2562645,NFL,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
