player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Alvin Kamara,RB,NO,NA,13.81,55.94,NA,0.36,NA,3.98,27.92,NA,NA,0.13,NA,11.23,NA,alvin-kamara,NumberFire,13132,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.23,#5,61,25,13.26,8200,1.62,15.3,7600,2.01,13.26,30,0.44
Brian Robinson,RB,WSH,NA,15.4,64.9,NA,0.51,NA,1.41,11.33,NA,NA,0.06,NA,10.81,NA,brian-robinson,NumberFire,15716,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,17.68,#3,63,26,11.49,7600,1.51,12.33,6400,1.93,11.49,NA,NA
James Conner,RB,ARI,NA,14.28,60.86,NA,0.5,NA,1.83,11.86,NA,NA,0.07,NA,10.58,NA,james-conner,NumberFire,13146,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79,17.37,#7,65,27,11.47,8300,1.38,12.46,6500,1.92,11.47,28,0.41
Chase Brown,RB,CIN,NA,12.7,56.53,NA,0.44,NA,2.36,17.68,NA,NA,0.1,NA,10.45,NA,chase-brown,NumberFire,16181,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,17.2,#14,66,28,11.64,6600,1.76,12.93,5800,2.23,11.64,25,0.47
Alexander Mattison,RB,LV,NA,15.69,64.08,NA,0.32,NA,1.93,13.97,NA,NA,0.08,NA,10,NA,alexander-mattison,NumberFire,14223,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,16.6,#9,68,29,11.01,6100,1.8,12.07,5600,2.16,11.01,19,0.58
Rico Dowdle,RB,DAL,NA,12.52,54.21,NA,0.33,NA,1.78,13.38,NA,NA,0.07,NA,9.12,NA,rico-dowdle,NumberFire,14823,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,15.43,#13,74,30,9.97,6000,1.66,10.91,6000,1.82,9.97,23,0.43
Rachaad White,RB,TB,NA,10.02,39.92,NA,0.25,NA,3.43,28.01,NA,NA,0.16,NA,9.07,NA,rachaad-white,NumberFire,15721,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,15.37,#22,75,31,10.85,6400,1.7,12.64,5700,2.22,10.85,21,0.52
Rhamondre Stevenson,RB,NE,NA,12.73,56.63,NA,0.3,NA,2.23,14.15,NA,NA,0.08,NA,8.97,NA,rhamondre-stevenson,NumberFire,15259,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,15.24,#17,78,32,10.09,6700,1.51,11.41,6000,1.9,10.09,23,0.44
Jaylen Warren,RB,PIT,NA,9.07,41.57,NA,0.23,NA,2.68,16.89,NA,NA,0.12,NA,7.71,NA,jaylen-warren,NumberFire,15742,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,13.56,#15,94,33,9.09,5800,1.57,10.54,5300,1.99,9.09,14,0.65
Tyrone Tracy Jr.,RB,NYG,NA,10.33,45.43,NA,0.29,NA,1.74,12.49,NA,NA,0.04,NA,7.67,NA,tyrone-tracy-jr,NumberFire,16747,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,13.51,#4,95,34,8.52,5800,1.47,9.46,5700,1.66,8.52,19,0.45
Bucky Irving,RB,TB,NA,8.33,37.26,NA,0.28,NA,2.09,17.02,NA,NA,0.1,NA,7.56,NA,bucky-irving,NumberFire,16598,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,13.36,#22,98,35,8.63,6200,1.39,9.74,5800,1.68,8.63,22,0.39
Raheem Mostert,RB,MIA,NA,8.52,42.83,NA,0.32,NA,0.98,7.83,NA,NA,0.06,NA,7.25,NA,raheem-mostert,NumberFire,12447,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,12.95,#30,101,36,7.74,5900,1.31,8.29,5900,1.41,7.74,21,0.37
Austin Ekeler,RB,WSH,NA,5.67,24.15,NA,0.25,NA,2.74,22.51,NA,NA,0.15,NA,6.86,NA,austin-ekeler-1,NumberFire,13404,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,12.44,#3,107,37,8.2,5900,1.39,9.69,5600,1.73,8.2,19,0.43
Zack Moss,RB,CIN,NA,7.12,29.99,NA,0.2,NA,2.46,17.92,NA,NA,0.12,NA,6.66,NA,zack-moss,NumberFire,14798,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,12.17,#14,110,38,7.88,6300,1.25,9.14,5700,1.6,7.88,19,0.41
Tyler Allgeier,RB,ATL,NA,8.77,38.76,NA,0.25,NA,1.09,8.4,NA,NA,0.05,NA,6.56,NA,tyler-allgeier,NumberFire,15712,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,12.04,#23,112,39,7.06,5700,1.24,7.61,5100,1.49,7.06,18,0.39
Devin Singletary,RB,NYG,NA,9.22,39.82,NA,0.21,NA,1.46,10.02,NA,NA,0.04,NA,6.3,NA,devin-singletary,NumberFire,14080,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.69,#4,116,40,7.05,5700,1.24,7.87,5900,1.33,7.05,19,0.37
D'Ernest Johnson,RB,JAC,NA,7.02,30.81,NA,0.2,NA,1.98,15.42,NA,NA,0.08,NA,6.26,NA,d-ernest-johnson,NumberFire,14331,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,11.64,#6,117,41,7.23,5600,1.29,8.25,4800,1.72,7.23,10,0.72
Antonio Gibson,RB,NE,NA,7.37,30.59,NA,0.18,NA,1.71,14.44,NA,NA,0.06,NA,5.72,NA,antonio-gibson,NumberFire,14852,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,10.92,#17,127,42,6.54,5400,1.21,7.52,5400,1.39,6.54,13,0.5
Ray Davis,RB,BUF,NA,7.39,32.47,NA,0.21,NA,1.17,9.03,NA,NA,0.05,NA,5.69,NA,ray-davis,NumberFire,16603,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,10.88,#16,131,43,6.24,5900,1.06,6.85,5200,1.32,6.24,12,0.52
Ty Chandler,RB,MIN,NA,7.08,30.38,NA,0.26,NA,1.02,6.51,NA,NA,0.05,NA,5.5,NA,ty-chandler,NumberFire,15723,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,10.63,#24,139,44,6.04,5900,1.02,6.56,5100,1.29,6.04,11,0.55
Roschon Johnson,RB,CHI,NA,6.62,28.79,NA,0.18,NA,1.34,9.93,NA,NA,0.06,NA,5.25,NA,roschon-johnson,NumberFire,16175,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,10.3,#26,149,45,5.9,5700,1.04,6.61,5000,1.32,5.9,16,0.37
Braelon Allen,RB,NYJ,NA,6.92,29.43,NA,0.2,NA,1.01,7.53,NA,NA,0.05,NA,5.15,NA,braelon-allen,NumberFire,16596,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,10.17,#29,152,46,5.64,6100,0.92,6.18,5200,1.19,5.64,13,0.43
Zach Charbonnet,RB,SEA,NA,5.87,25.4,NA,0.15,NA,1.69,12.63,NA,NA,0.07,NA,5.12,NA,zach-charbonnet,NumberFire,16169,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,10.13,#8,153,47,5.95,5200,1.14,6.8,5400,1.26,5.95,14,0.43
Pierre Strong Jr.,RB,CLE,NA,6.91,31.01,NA,0.11,NA,1.28,10.79,NA,NA,0.07,NA,5.11,NA,pierre-strong-jr,NumberFire,15733,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,10.11,#27,154,48,5.74,4500,1.28,6.46,4500,1.44,5.74,10,0.57
Kimani Vidal,RB,LAC,NA,6.13,26.78,NA,0.21,NA,1.29,8.64,NA,NA,0.06,NA,5.07,NA,kimani-vidal,NumberFire,16757,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,10.06,#19,156,49,5.73,4000,1.43,6.41,5300,1.21,5.73,19,0.3
Ezekiel Elliott,RB,DAL,NA,6.89,26.73,NA,0.2,NA,1.3,8,NA,NA,0.06,NA,4.98,NA,ezekiel-elliott,NumberFire,12625,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,9.94,#13,159,50,5.62,5800,0.97,6.3,4200,1.5,5.62,11,0.51
Julius Chestnut,RB,TEN,NA,6.34,27.31,NA,0.12,NA,1.22,10.6,NA,NA,0.04,NA,4.63,NA,julius-chestnut,NumberFire,15965,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,9.48,#11,168,51,5.18,4300,1.2,5.88,4100,1.43,5.18,10,0.52
Jaleel McLaughlin,RB,DEN,NA,4.83,21.42,NA,0.19,NA,1.39,7.84,NA,NA,0.07,NA,4.47,NA,jaleel-mclaughlin,NumberFire,16390,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,9.26,#32,174,52,5.14,4900,1.05,5.86,4600,1.27,5.14,12,0.43
Zamir White,RB,LV,NA,6.28,26.67,NA,0.13,NA,1.15,8.3,NA,NA,0.04,NA,4.41,NA,zamir-white,NumberFire,15714,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,9.18,#9,177,53,4.97,5400,0.92,5.61,4600,1.22,4.97,12,0.41
Justice Hill,RB,BAL,NA,2.62,11.55,NA,0.08,NA,2.54,19.6,NA,NA,0.13,NA,4.29,NA,justice-hill,NumberFire,14086,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,9.02,#20,180,54,5.57,6000,0.93,6.88,5400,1.27,5.57,15,0.37
Emanuel Wilson,RB,GB,NA,6.19,26.74,NA,0.17,NA,0.56,3.91,NA,NA,0.03,NA,4.2,NA,emanuel-wilson,NumberFire,16432,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,8.9,#31,182,55,4.47,5600,0.8,4.79,4400,1.09,4.47,10,0.45
Miles Sanders,RB,CAR,NA,5.81,27.78,NA,0.14,NA,0.82,4.5,NA,NA,0.03,NA,4.18,NA,miles-sanders,NumberFire,14079,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.88,#1,183,56,4.58,5100,0.9,5.03,4400,1.14,4.58,10,0.46
Sean Tucker,RB,TB,NA,4.17,17.94,NA,0.11,NA,1.13,9.04,NA,NA,0.06,NA,3.66,NA,sean-tucker,NumberFire,16166,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,8.19,#22,197,57,4.24,5500,0.77,4.83,5200,0.93,4.24,11,0.39
Trey Benson,RB,ARI,NA,6.01,25.72,NA,0.14,NA,0.23,1.62,NA,NA,0.01,NA,3.56,NA,trey-benson,NumberFire,16594,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,8.06,#7,200,58,3.67,5000,0.73,3.82,5100,0.75,3.67,10,0.37
Dameon Pierce,RB,HOU,NA,4.54,18.59,NA,0.13,NA,0.68,5.48,NA,NA,0.03,NA,3.32,NA,dameon-pierce,NumberFire,15717,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.74,#21,210,59,3.69,5000,0.74,4.04,4900,0.82,3.69,10,0.37
Kendre Miller,RB,NO,NA,4.42,19.4,NA,0.09,NA,1,7.19,NA,NA,0.03,NA,3.31,NA,kendre-miller,NumberFire,16171,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1,7.72,#5,212,60,3.78,5200,0.73,4.33,4700,0.92,3.78,11,0.34
Blake Corum,RB,LA,NA,4.71,20.03,NA,0.13,NA,0.51,3.67,NA,NA,0.02,NA,3.23,NA,blake-corum,NumberFire,16593,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16,7.62,#2,216,61,3.47,4500,0.77,3.75,4300,0.87,3.47,10,0.35
Kenneth Gainwell,RB,PHI,NA,4.1,17.93,NA,0.13,NA,0.52,3.44,NA,NA,0.02,NA,2.94,NA,kenneth-gainwell,NumberFire,15255,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,7.23,#25,225,62,3.22,5000,0.64,3.52,4700,0.75,3.22,10,0.32
Dare Ogunbowale,RB,HOU,NA,2.34,9.87,NA,0.06,NA,1.14,10.07,NA,NA,0.06,NA,2.73,NA,dare-ogunbowale,NumberFire,13148,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49,6.95,#21,229,63,3.28,4800,0.68,3.85,4100,0.94,3.28,10,0.33
Emari Demercado,RB,ARI,NA,2.41,10.85,NA,0.05,NA,1.3,9.39,NA,NA,0.06,NA,2.66,NA,emari-demercado,NumberFire,16385,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54,6.86,#7,231,64,3.29,5300,0.62,3.96,4500,0.88,3.29,10,0.33
Samaje Perine,RB,KC,NA,0.6,2.51,NA,0.02,NA,1.99,15.39,NA,NA,0.09,NA,2.43,NA,samaje-perine,NumberFire,13133,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.56,#18,235,65,3.41,5000,0.68,4.42,4800,0.92,3.41,10,0.34
Jaylen Wright,RB,MIA,NA,3.54,16.09,NA,0.08,NA,0.27,2.2,NA,NA,0.02,NA,2.32,NA,jaylen-wright,NumberFire,16610,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77,6.41,#30,239,66,2.48,5000,0.5,2.66,4900,0.54,2.48,10,0.25
Isaac Guerendo,RB,SF,NA,2.97,12.97,NA,0.09,NA,0.5,3.7,NA,NA,0.03,NA,2.28,NA,isaac-guerendo,NumberFire,16688,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,6.36,#28,240,67,2.56,5500,0.47,2.85,6100,0.47,2.56,10,0.26
Jamaal Williams,RB,NO,NA,3.32,13.18,NA,0.09,NA,0.45,2.51,NA,NA,0.02,NA,2.19,NA,jamaal-williams,NumberFire,13139,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.86,6.24,#5,242,68,2.43,5800,0.42,2.67,4200,0.64,2.43,10,0.24
Carson Steele,RB,KC,NA,3,12.93,NA,0.09,NA,0.25,1.69,NA,NA,0.01,NA,2.01,NA,carson-steele,NumberFire,16612,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,6,#18,248,69,2.11,4800,0.44,2.27,4200,0.54,2.11,10,0.21
JaMycal Hasty,RB,NE,NA,2.28,9.93,NA,0.04,NA,0.66,5.15,NA,NA,0.03,NA,1.9,NA,jamycal-hasty,NumberFire,14821,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.85,#17,254,70,2.2,4900,0.45,2.56,4500,0.57,2.2,10,0.22
Tyler Goodson,RB,IND,NA,2.43,10.34,NA,0.05,NA,0.41,3.2,NA,NA,0.02,NA,1.76,NA,tyler-goodson,NumberFire,15730,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.67,#12,261,71,1.96,5500,0.36,2.17,5500,0.39,1.96,10,0.2
MarShawn Lloyd,RB,GB,NA,1.79,7.62,NA,0.05,NA,0.7,4.9,NA,NA,0.04,NA,1.76,NA,marshawn-lloyd,NumberFire,16604,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.67,#31,261,71,2.12,4000,0.53,2.48,4700,0.53,2.12,NA,NA
Dalvin Cook,RB,DAL,NA,2.13,9.36,NA,0.05,NA,0.53,3.6,NA,NA,0.02,NA,1.66,NA,dalvin-cook,NumberFire,13128,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.21,5.53,#13,265,73,1.9,4000,0.48,2.21,4000,0.55,1.9,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,1.8,7.7,NA,0.06,NA,0.48,3.73,NA,NA,0.02,NA,1.63,NA,clyde-edwards-helaire,NumberFire,14803,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,5.49,#18,267,74,1.86,4000,0.47,2.1,5000,0.42,1.86,10,0.19
Kyle Juszczyk,RB,SF,NA,0.59,2.6,NA,0.02,NA,0.82,7.3,NA,NA,0.06,NA,1.41,NA,kyle-juszczyk,NumberFire,11367,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,5.2,#28,271,75,1.86,4300,0.43,2.28,4000,0.57,1.86,10,0.19
Jeremy McNichols,RB,WSH,NA,1.3,5.59,NA,0.04,NA,0.47,3.37,NA,NA,0.02,NA,1.26,NA,jeremy-mcnichols,NumberFire,13143,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48,5,#3,274,76,1.49,5300,0.28,1.73,4200,0.41,1.49,10,0.15
Audric Estime,RB,DEN,NA,1.61,7.26,NA,0.05,NA,0.22,1.6,NA,NA,0.01,NA,1.24,NA,audric-estime,NumberFire,16595,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.98,#32,276,77,1.3,4000,0.33,1.44,4300,0.33,1.3,10,0.13
D'Onta Foreman,RB,CLE,NA,1.26,5.24,NA,0.02,NA,0.53,4.54,NA,NA,0.02,NA,1.23,NA,d-onta-foreman,NumberFire,13134,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.96,#27,277,78,1.46,5100,0.29,1.74,4800,0.36,1.46,10,0.15
Travis Homer,RB,CHI,NA,0.66,3.05,NA,0.01,NA,0.65,5.56,NA,NA,0.03,NA,1.13,NA,travis-homer,NumberFire,14083,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,4.83,#26,279,79,1.41,4000,0.35,1.74,4000,0.44,1.41,NA,NA
Hassan Haskins,RB,LAC,NA,1.17,5.23,NA,0.03,NA,0.22,1.7,NA,NA,0.01,NA,0.94,NA,hassan-haskins,NumberFire,15720,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,4.58,#19,286,80,1,4500,0.22,1.13,4500,0.25,1,10,0.1
Eric Gray,RB,NYG,NA,0.83,3.59,NA,0.02,NA,0.34,2.57,NA,NA,0.01,NA,0.73,NA,eric-gray,NumberFire,16173,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84,4.3,#4,294,81,0.91,4300,0.21,1.11,4000,0.28,0.91,10,0.09
Hunter Luepke,RB,DAL,NA,0.13,0.55,NA,0,NA,0.53,4.28,NA,NA,0.03,NA,0.65,NA,hunter-luepke,NumberFire,16391,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.89,4.19,#13,300,82,0.91,4400,0.21,1.18,4000,0.3,0.91,10,0.09
Ty Johnson,RB,BUF,NA,0.6,2.73,NA,0.01,NA,0.21,1.69,NA,NA,0.01,NA,0.59,NA,ty-johnson,NumberFire,14095,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,4.11,#16,303,83,0.65,5700,0.11,0.76,5500,0.14,0.65,10,0.07
Ameer Abdullah,RB,LV,NA,0.26,1.1,NA,0,NA,0.43,3.18,NA,NA,0.02,NA,0.57,NA,ameer-abdullah,NumberFire,12155,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,4.09,#9,305,84,0.76,4600,0.17,0.98,4400,0.22,0.76,10,0.08
Trey Sermon,RB,IND,NA,0.61,2.57,NA,0.01,NA,0.2,1.66,NA,NA,0.01,NA,0.55,NA,trey-sermon,NumberFire,15257,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.96,4.06,#12,307,85,0.64,5800,0.11,0.74,5300,0.14,0.64,10,0.06
Alec Ingold,RB,MIA,NA,0.26,1.16,NA,0.01,NA,0.27,2.21,NA,NA,0.02,NA,0.47,NA,alec-ingold,NumberFire,14420,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.95,#30,312,86,0.63,4100,0.15,0.78,4000,0.2,0.63,10,0.06
Raheem Blackshear,RB,CAR,NA,0.52,2.32,NA,0.01,NA,0.11,0.79,NA,NA,0,NA,0.39,NA,raheem-blackshear,NumberFire,15973,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.07,3.85,#1,315,87,0.41,4000,0.1,0.47,4000,0.12,0.41,10,0.04
Sione Vaki,RB,DET,NA,0.31,1.36,NA,0.01,NA,0.11,0.88,NA,NA,0.01,NA,0.33,NA,sione-vaki,NumberFire,16678,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.11,3.77,#10,319,88,0.4,4000,0.1,0.45,4000,0.11,0.4,10,0.04
Will Shipley,RB,PHI,NA,0.33,1.46,NA,0.01,NA,0.1,0.76,NA,NA,0,NA,0.29,NA,will-shipley,NumberFire,16601,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.14,3.72,#25,324,89,0.33,4200,0.08,0.38,4000,0.1,0.33,10,0.03
Dylan Laube,RB,LV,NA,0.26,1.16,NA,0,NA,0.11,0.9,NA,NA,0.01,NA,0.26,NA,dylan-laube,NumberFire,16613,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16,3.68,#9,329,90,0.3,4000,0.08,0.37,4000,0.09,0.3,10,0.03
Craig Reynolds,RB,DET,NA,0.16,0.67,NA,0,NA,0.11,0.91,NA,NA,0.01,NA,0.24,NA,craig-reynolds,NumberFire,14727,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.17,3.65,#10,338,91,0.27,4200,0.06,0.33,4000,0.08,0.27,10,0.03
Michael Burton,RB,DEN,NA,0.16,0.71,NA,0.01,NA,0.11,0.75,NA,NA,0.01,NA,0.22,NA,michael-burton,NumberFire,12325,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,3.62,#32,347,92,0.32,4100,0.08,0.38,4000,0.1,0.32,10,0.03
