team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,curr_site_pts,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
JAC,0.44,NA,2.19,NA,0.49,NA,0.16,22,NA,NA,NA,337.06,NA,5.87,NA,NumberFire,0509,jacksonville-dst,D,Jacksonville D/ST,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,0.11,11.63,#22,23,5.84,3300,1.77,5.84,2700,2.16,5.84,10,0.58
LA,0.69,NA,2.33,NA,0.63,NA,0.15,25.75,NA,NA,NA,377.97,NA,5.8,NA,NumberFire,0528,los-angeles-rams-d-st,D,Los Angeles Rams D/ST,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,0.05,11.55,#11,24,5.78,3600,1.61,5.78,2700,2.14,5.78,14,0.41
IND,0.7,NA,2.1,NA,0.47,NA,0.14,24,NA,NA,NA,335.98,NA,5.73,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,0,11.46,#20,25,5.71,3700,1.54,5.71,2500,2.28,5.71,13,0.44
NO,0.63,NA,2.53,NA,0.46,NA,0.13,25.5,NA,NA,NA,349.3,NA,5.58,NA,NumberFire,0529,new-orleans-dst,D,New Orleans D/ST,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,-0.12,11.28,#3,26,5.56,3600,1.54,5.56,2400,2.32,5.56,13,0.43
TEN,0.66,NA,2.59,NA,0.39,NA,0.14,25.5,NA,NA,NA,349.53,NA,5.57,NA,NumberFire,0508,tennessee-dst,D,Tennessee D/ST,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,-0.13,11.27,#7,27,5.56,3200,1.74,5.56,2300,2.42,5.56,10,0.56
SEA,0.73,NA,1.93,NA,0.51,NA,0.14,24.5,NA,NA,NA,365.94,NA,5.57,NA,NumberFire,0515,seattle-dst,D,Seattle D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,-0.13,11.27,#8,27,5.51,3900,1.41,5.51,2600,2.12,5.51,14,0.39
NE,0.65,NA,1.78,NA,0.66,NA,0.13,26.5,NA,NA,NA,348.47,NA,5.01,NA,NumberFire,0504,new-england-dst,D,New England D/ST,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,-0.58,10.6,#13,29,4.96,3100,1.6,4.96,2400,2.07,4.96,12,0.41
BUF,0.65,NA,2.53,NA,0.45,NA,0.12,28.5,NA,NA,NA,370.73,NA,4.86,NA,NumberFire,0501,buffalo-dst,D,Buffalo D/ST,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,-0.7,10.42,#4,30,4.86,3900,1.25,4.86,2600,1.87,4.86,15,0.32
DET,0.81,NA,1.56,NA,0.34,NA,0.15,26,NA,NA,NA,380.35,NA,4.67,NA,NumberFire,0522,detroit-dst,D,Detroit D/ST,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,-0.85,10.19,#2,31,4.61,4000,1.15,4.61,2900,1.59,4.61,16,0.29
NYG,0.53,NA,1.57,NA,0.49,NA,0.11,29.5,NA,NA,NA,402.72,NA,3.4,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,-1.87,8.67,#1,32,3.37,3000,1.12,3.37,2100,1.6,3.37,10,0.34
Baltimore Ravens,0.82,0.05,2.69,NA,0.52,NA,0.17,18,NA,NA,NA,NA,NA,6.49,NA,NFL,0531,100002,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Washington Commanders,0.8,0.07,2.53,NA,0.6,NA,0.14,18,NA,NA,NA,NA,NA,6.31,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota Vikings,0.77,0.06,2.77,NA,0.52,NA,0.13,23.5,NA,NA,NA,NA,NA,6.25,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arizona Cardinals,0.79,0.07,2.43,NA,0.59,NA,0.14,20,NA,NA,NA,NA,NA,6.17,NA,NFL,0519,100026,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlanta Falcons,0.82,0.06,2.51,NA,0.57,NA,0.12,22.25,NA,NA,NA,NA,NA,6.13,NA,NFL,0526,100001,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denver Broncos,0.77,0.07,2.43,NA,0.56,NA,0.14,20,NA,NA,NA,NA,NA,6.07,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas City Chiefs,0.75,0.06,2.41,NA,0.54,NA,0.16,20.5,NA,NA,NA,NA,NA,6.07,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cincinnati Bengals,0.77,0.06,2.57,NA,0.48,NA,0.13,21.5,NA,NA,NA,NA,NA,5.97,NA,NFL,0506,100006,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Jets,0.76,0.05,2.42,NA,0.5,NA,0.15,21,NA,NA,NA,NA,NA,5.94,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Cowboys,0.72,0.05,2.42,NA,0.47,NA,0.15,18.75,NA,NA,NA,NA,NA,5.8,NA,NFL,0516,100008,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Philadelphia Eagles,0.74,0.06,2.46,NA,0.51,NA,0.12,21,NA,NA,NA,NA,NA,5.8,NA,NFL,0518,100025,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carolina Panthers,0.73,0.06,2.34,NA,0.54,NA,0.12,25.25,NA,NA,NA,NA,NA,5.72,NA,NFL,0527,100004,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seattle Seahawks,0.73,0.06,2.41,NA,0.5,NA,0.11,24,NA,NA,NA,NA,NA,5.65,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Green Bay Packers,0.74,0.06,2.34,NA,0.51,NA,0.11,23,NA,NA,NA,NA,NA,5.62,NA,NFL,0523,100011,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pittsburgh Steelers,0.68,0.05,2.22,NA,0.49,NA,0.14,24,NA,NA,NA,NA,NA,5.5,NA,NFL,0510,100027,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Houston Texans,0.68,0.06,2.24,NA,0.52,NA,0.12,23.5,NA,NA,NA,NA,NA,5.48,NA,NFL,0532,100013,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
San Francisco 49ers,0.65,0.04,2.21,NA,0.48,NA,0.15,23,NA,NA,NA,NA,NA,5.45,NA,NFL,0530,100029,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacksonville Jaguars,0.66,0.05,2.34,NA,0.5,NA,0.1,21.25,NA,NA,NA,NA,NA,5.36,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indianapolis Colts,0.68,0.06,2.21,NA,0.5,NA,0.11,21,NA,NA,NA,NA,NA,5.35,NA,NFL,0502,100014,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chicago Bears,0.68,0.05,2.25,NA,0.49,NA,0.1,25.5,NA,NA,NA,NA,NA,5.29,NA,NFL,0521,100005,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Detroit Lions,0.72,0.05,2.23,NA,0.46,NA,0.1,24.25,NA,NA,NA,NA,NA,5.29,NA,NFL,0522,100010,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Chargers,0.68,0.05,2.17,NA,0.47,NA,0.11,21.75,NA,NA,NA,NA,NA,5.23,NA,NFL,0514,100028,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Orleans Saints,0.68,0.05,2.11,NA,0.48,NA,0.1,19.5,NA,NA,NA,NA,NA,5.13,NA,NFL,0529,100022,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Dolphins,0.64,0.05,2.14,NA,0.5,NA,0.1,25,NA,NA,NA,NA,NA,5.12,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tampa Bay Buccaneers,0.62,0.06,2.1,NA,0.46,NA,0.11,22.75,NA,NA,NA,NA,NA,5.04,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New England Patriots,0.65,0.05,2.07,NA,0.45,NA,0.11,23.75,NA,NA,NA,NA,NA,5.03,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tennessee Titans,0.67,0.05,1.99,NA,0.46,NA,0.11,26.5,NA,NA,NA,NA,NA,5.01,NA,NFL,0508,100012,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cleveland Browns,0.59,0.04,2.01,NA,0.45,NA,0.13,24.75,NA,NA,NA,NA,NA,4.95,NA,NFL,0507,100007,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Las Vegas Raiders,0.6,0.05,2.13,NA,0.44,NA,0.1,23.25,NA,NA,NA,NA,NA,4.91,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Los Angeles Rams,0.61,0.05,2.05,NA,0.47,NA,0.1,25.5,NA,NA,NA,NA,NA,4.91,NA,NFL,0528,100017,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Buffalo Bills,0.64,0.05,1.91,NA,0.45,NA,0.1,28.25,NA,NA,NA,NA,NA,4.79,NA,NFL,0501,100003,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New York Giants,0.53,0.04,1.97,NA,0.43,NA,0.08,25.25,NA,NA,NA,NA,NA,4.45,NA,NFL,0517,100023,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
