player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
James Cook,RB,BUF,NA,14.7,68.7,NA,0.6,2.2,2.2,18.4,NA,NA,0.1,0.1,12.65,NA,16839,FleaFlicker,15715,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB12,0.7,87.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,15.6,67.5,NA,0.6,2.7,2.7,20.7,NA,NA,0.1,0.1,12.64,NA,18479,FleaFlicker,16598,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB15,0.7,88.2,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,17.4,73.3,NA,0.4,2.8,2.8,19.9,NA,NA,0.1,0.1,12.32,NA,14759,FleaFlicker,14085,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB20,0.5,93.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,15.5,62.9,NA,0.5,3.1,3.1,22.7,NA,NA,0.1,0.1,12.08,NA,16890,FleaFlicker,15711,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB17,0.6,85.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14.2,61.1,NA,0.7,2.1,2.1,16.2,NA,NA,0.1,0.1,12.04,NA,14716,FleaFlicker,14071,NA,NA,NA,NA,NA,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB10,0.7,77.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,16.8,68.7,NA,0.5,2.4,2.4,17.3,NA,NA,0.1,0.1,11.9,NA,16246,FleaFlicker,15254,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB27,0.6,86,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,16.8,67.6,NA,0.5,2.5,2.5,17.6,NA,NA,0.1,0.1,11.74,NA,15601,FleaFlicker,14797,NA,NA,NA,NA,NA,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB24,0.6,85.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,14.2,64.4,NA,0.4,3,3,21.7,NA,NA,0.2,0.1,11.67,NA,13111,FleaFlicker,13319,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB19,0.5,86.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,14.2,59.9,NA,0.4,3.4,3.4,26.4,NA,NA,0.1,0.1,11.28,NA,16834,FleaFlicker,15708,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB14,0.5,86.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,16,66.3,NA,0.4,2,2,15.7,NA,NA,0.1,0.1,10.92,NA,15904,FleaFlicker,14823,NA,NA,NA,NA,NA,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB28,0.5,82,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,14.2,63.3,NA,0.4,2.3,2.3,16.7,NA,NA,0.1,0.1,10.92,NA,18534,FleaFlicker,16747,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB22,0.5,80,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac Guerendo,RB,SF,NA,16.4,69,NA,0.4,1.5,1.5,12.1,NA,NA,0.1,0.1,10.87,NA,18482,FleaFlicker,16688,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB23,0.5,81.2,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,15.6,62.4,NA,0.4,2,2,13,NA,NA,0,0.1,10.02,NA,16361,FleaFlicker,15261,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB21,0.4,75.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,13.9,62.8,NA,0.4,0.7,0.7,5.7,NA,NA,0,0.1,9.31,NA,13802,FleaFlicker,13610,NA,NA,NA,NA,NA,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB29,0.4,68.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,11.4,49,NA,0.3,2.2,2.2,14.9,NA,NA,0.1,0.1,8.87,NA,17029,FleaFlicker,15749,NA,NA,NA,NA,NA,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB25,0.4,63.9,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,12.3,47.5,NA,0.3,2.5,2.5,17.1,NA,NA,0.1,0.1,8.64,NA,16241,FleaFlicker,15253,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB31,0.4,64.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,9.3,35.5,NA,0.3,3.1,3.1,24.1,NA,NA,0.1,0.1,8.26,NA,16882,FleaFlicker,15721,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB30,0.4,59.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,LAC,NA,12.1,48.1,NA,0.4,0.8,0.8,6.5,NA,NA,0,0.1,8.04,NA,14191,FleaFlicker,13850,NA,NA,NA,NA,NA,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB37,0.5,54.6,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,7.8,37,NA,0.2,2.4,2.4,19.1,NA,NA,0.1,0.1,7.59,NA,17137,FleaFlicker,15742,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB32,0.3,56.1,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,9.3,34.3,NA,0.2,2,2,14.6,NA,NA,0.1,0,6.61,NA,14700,FleaFlicker,14223,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB44,0.3,48.9,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,KC,NA,9.3,35.1,NA,0.3,1.2,1.2,8.3,NA,NA,0.1,0.1,6.46,NA,12934,FleaFlicker,13138,NA,NA,NA,NA,NA,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB35,0.4,43.4,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,8.1,35.8,NA,0.3,1,1,6.8,NA,NA,0,0.1,6,NA,17625,FleaFlicker,16164,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB33,0.3,42.6,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,6.6,29.7,NA,0.2,1.1,1.1,7.5,NA,NA,0,0,4.9,NA,14736,FleaFlicker,14080,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB57,0.2,37.2,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,6.5,25.1,NA,0.1,1.7,1.7,13.3,NA,NA,0.1,0,4.9,NA,17624,FleaFlicker,16165,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB48,0.2,38.5,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,5.9,24.1,NA,0.1,1.8,1.8,13.5,NA,NA,0.1,0,4.78,NA,16974,FleaFlicker,15713,NA,NA,NA,NA,NA,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB59,0.2,37.5,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimani Vidal,RB,LAC,NA,5.8,22.5,NA,0.2,1.4,1.4,11.1,NA,NA,0.1,0,4.6,NA,18523,FleaFlicker,16757,NA,NA,NA,NA,NA,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB41,0.2,33.6,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,5.8,24.4,NA,0.2,0.8,0.8,6.1,NA,NA,0,0.1,4.39,NA,11455,FleaFlicker,12447,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB56,0.2,30.5,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,6.6,27.7,NA,0.2,0.6,0.6,4.3,NA,NA,0,0,4.28,NA,16993,FleaFlicker,15712,NA,NA,NA,NA,NA,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB36,0.2,32.1,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,5.3,17.4,NA,0.1,1.8,1.8,12.9,NA,NA,0.1,0,4.25,NA,11207,FleaFlicker,12155,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB55,0.2,30.3,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathon Brooks,RB,CAR,NA,6.5,24.4,NA,0.1,1.4,1.4,8.6,NA,NA,0,0,4.24,NA,18430,FleaFlicker,16597,NA,NA,NA,NA,NA,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB43,0.2,33.1,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,6.1,24,NA,0.2,0.9,0.9,6,NA,NA,0,0,4.04,NA,15563,FleaFlicker,14799,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB52,0.2,30,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,4.4,18,NA,0.1,1.8,1.8,12.2,NA,NA,0,0,3.98,NA,17667,FleaFlicker,16169,NA,NA,NA,NA,NA,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB38,0.2,30.2,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor,RB,SF,NA,6.1,22.6,NA,0.1,1.2,1.2,8.2,NA,NA,0.1,0.1,3.88,NA,16024,FleaFlicker,14817,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB96,0.1,30.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,5.3,22.7,NA,0.2,0.6,0.6,3.5,NA,NA,0,0,3.62,NA,18442,FleaFlicker,16594,NA,NA,NA,NA,NA,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB34,0.2,26.1,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sincere McCormick,RB,LV,NA,5.4,22.4,NA,0.1,0.6,0.6,4.2,NA,NA,0,0,3.6,NA,17472,FleaFlicker,15743,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB60,0.2,26.7,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,5.3,21.3,NA,0.1,0.8,0.8,6.2,NA,NA,0,0.1,3.53,NA,18456,FleaFlicker,16596,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB45,0.1,27.6,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roschon Johnson,RB,CHI,NA,3.9,16.4,NA,0.2,1,1,7,NA,NA,0,0,3.52,NA,17716,FleaFlicker,16175,NA,NA,NA,NA,NA,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB46,0.2,23.4,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Corum,RB,LAR,NA,5.7,22.9,NA,0.1,0.4,0.4,2.5,NA,NA,0,0,3.5,NA,18441,FleaFlicker,16593,NA,NA,NA,NA,NA,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB39,0.2,25.4,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,5.1,20.9,NA,0.1,0.6,0.6,4.2,NA,NA,0,0,3.47,NA,18460,FleaFlicker,16603,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB40,0.2,25,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,5.3,19.8,NA,0.1,0.5,0.5,3.2,NA,NA,0,0,3.22,NA,13040,FleaFlicker,13139,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB71,0.2,23,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,5.1,18.3,NA,0.1,0.7,0.7,4.8,NA,NA,0,0,3.07,NA,16918,FleaFlicker,15714,NA,NA,NA,NA,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB65,0.1,23.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,GB,NA,3.2,16.1,NA,0.1,0.6,0.6,3.9,NA,NA,0,0,2.88,NA,18169,FleaFlicker,16387,NA,NA,NA,NA,NA,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB78,0.1,20,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,2.8,16.3,NA,0.1,0.5,0.5,3.6,NA,NA,0,0,2.81,NA,16480,FleaFlicker,15255,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB64,0.1,19.9,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,3.7,14.9,NA,0.1,0.4,0.4,3.2,NA,NA,0,0,2.55,NA,18234,FleaFlicker,16432,NA,NA,NA,NA,NA,@DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB68,0.1,18.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CIN,NA,2.6,12.1,NA,0.1,0.7,0.7,4.8,NA,NA,0.1,0,2.45,NA,16552,FleaFlicker,15271,NA,NA,NA,NA,NA,@DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB58,0.1,16.9,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,3.6,12.6,NA,0.1,0.7,0.7,4.4,NA,NA,0,0,2.44,NA,12025,FleaFlicker,12625,NA,NA,NA,NA,NA,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB77,0.1,17,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,2.5,9.4,NA,0.1,0.9,0.9,7.3,NA,NA,0.1,0,2.37,NA,14842,FleaFlicker,14095,NA,NA,NA,NA,NA,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB66,0.1,16.7,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,PIT,NA,2.5,10.8,NA,0.1,0.7,0.7,5.7,NA,NA,0,0,2.35,NA,9317,FleaFlicker,11225,NA,NA,NA,NA,NA,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB81,0.1,16.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,2.8,11.6,NA,0.1,0.9,0.9,5.8,NA,NA,0,0,2.32,NA,17978,FleaFlicker,16385,NA,NA,NA,NA,NA,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB79,0.1,17.4,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Wright,RB,MIA,NA,3,11.6,NA,0.1,0.3,0.3,2,NA,NA,0,0,1.86,NA,18459,FleaFlicker,16610,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB47,0.1,13.6,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,LAC,NA,1.7,8.5,NA,0.1,0.4,0.4,4.1,NA,NA,0,0,1.84,NA,16913,FleaFlicker,15720,NA,NA,NA,NA,NA,@KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB72,0.1,12.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,KC,NA,0.3,2.7,NA,0,1.3,1.3,9.8,NA,NA,0.1,0,1.63,NA,13011,FleaFlicker,13133,NA,NA,NA,NA,NA,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB70,0.1,12.5,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.6,2.8,NA,0,1.1,1.1,9.3,NA,NA,0.1,0,1.61,NA,9410,FleaFlicker,11367,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,12.1,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.8,3.3,NA,0,0.8,0.8,5.7,NA,NA,0,0,1.18,NA,18305,FleaFlicker,16391,NA,NA,NA,NA,NA,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,8.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,0.9,3.7,NA,0,0.5,0.5,4,NA,NA,0,0,1.07,NA,17758,FleaFlicker,16173,NA,NA,NA,NA,NA,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB97,0.1,7.7,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,0.7,5.8,NA,0.1,0.2,0.2,1.6,NA,NA,0,0,1.06,NA,18278,FleaFlicker,16166,NA,NA,NA,NA,NA,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB62,0.1,7.4,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mims,RB,NO,NA,0.6,4.5,NA,0.1,0.2,0.2,1.1,NA,NA,0,0,0.86,NA,18164,FleaFlicker,16424,NA,NA,NA,NA,NA,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1,5.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Davis,RB,NYJ,NA,0.8,3.2,NA,0,0.4,0.4,3,NA,NA,0,0,0.78,NA,18492,FleaFlicker,16752,NA,NA,NA,NA,NA,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB91,0,6.2,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,1.1,4.2,NA,0,0.2,0.2,1.1,NA,NA,0,0,0.77,NA,17020,FleaFlicker,15723,NA,NA,NA,NA,NA,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB74,0,5.4,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.3,1.4,NA,0,0.4,0.4,3.3,NA,NA,0,0,0.63,NA,15279,FleaFlicker,14420,NA,NA,NA,NA,NA,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,4.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel Abanikanda,RB,SF,NA,0.1,3.5,NA,0,0.2,0.2,1.2,NA,NA,0,0,0.59,NA,17718,FleaFlicker,16168,NA,NA,NA,NA,NA,CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,4.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Shipley,RB,PHI,NA,0.8,2.9,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.5,NA,18476,FleaFlicker,16601,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB87,0,3.8,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,0.3,3.2,NA,0,0.2,0.2,1.6,NA,NA,0,0,0.48,NA,15453,FleaFlicker,14331,NA,NA,NA,NA,NA,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB83,0,4.8,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,0,1.8,NA,0,0.2,0.2,1.2,NA,NA,0,0,0.41,NA,15539,FleaFlicker,14803,NA,NA,NA,NA,NA,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB92,0,2.9,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,0.3,1.9,NA,0,0.1,0.1,1.1,NA,NA,0,0,0.35,NA,16909,FleaFlicker,15733,NA,NA,NA,NA,NA,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB80,0,2.9,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julius Chestnut,RB,TEN,NA,0.4,1.8,NA,0,0.1,0.1,0.4,NA,NA,0,0,0.34,NA,17227,FleaFlicker,15965,NA,NA,NA,NA,NA,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,2.2,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Steele,RB,KC,NA,0.1,1.4,NA,0,0.1,0.1,1.1,NA,NA,0,0,0.31,NA,18932,FleaFlicker,16612,NA,NA,NA,NA,NA,LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB90,0,2.5,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0.3,1.3,NA,0,0.2,0.2,1.3,NA,NA,0,0,0.26,NA,15434,FleaFlicker,14727,NA,NA,NA,NA,NA,GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,2.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
