player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Mostert, Raheem",RB,MIA,NA,10.7,51,NA,0.6,2,1.5,9,NA,NA,0.1,0.1,10.6,NA,NA,FantasySharks,12447,BUF,0.4,0.1,0.1,0,0,0,0.3,0,0,3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacobs, Josh",RB,GBP,NA,17.5,72,NA,0.2,3.5,2.6,20,NA,NA,0,0.1,10.5,NA,NA,FantasySharks,14073,IND,0.2,0,0,0,0,0,0.3,0.1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Brian",RB,WAS,NA,13.5,55,NA,0.3,2.7,2.2,21,NA,NA,0.2,0.1,10.5,NA,NA,FantasySharks,15716,NYG,0.3,0.1,0,0,0,0,0.2,0.1,0,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moss, Zack",RB,CIN,NA,12.3,49,NA,0.5,3.4,2.3,16,NA,NA,0.2,0,10.4,NA,NA,FantasySharks,14798,@KCC,0.4,0,0,0,0,0,0.6,0.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Najee",RB,PIT,NA,16,65,NA,0.5,2.5,1.8,11,NA,NA,0,0.1,10.4,NA,NA,FantasySharks,15254,@DEN,0.4,0,0,0,0,0,0.3,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,17.5,72,NA,0.3,3.2,2.4,16,NA,NA,0,0.2,10.3,NA,NA,FantasySharks,15714,@BAL,0.2,0,0,0,0,0,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, James",RB,BUF,NA,13,60,NA,0.1,3.1,2.6,25,NA,NA,0.2,0.1,10,NA,NA,FantasySharks,15715,@MIA,0,0,0.1,0,0,0,0.3,0.1,0.1,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ford, Jerome",RB,CLE,NA,11.7,47,NA,0.3,4.2,3,20,NA,NA,0.2,0,9.9,NA,NA,FantasySharks,15713,@JAC,0.3,0,0,0,0,0,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Aaron",RB,MIN,NA,13,64,NA,0.3,2.8,2.1,15,NA,NA,0,0.1,9.5,NA,NA,FantasySharks,13319,SFO,0.3,0,0,0,0,0,0.4,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Achane, De'Von",RB,MIA,NA,7.2,41,NA,0.5,3.2,2.4,20,NA,NA,0.1,0.1,9.3,NA,NA,FantasySharks,16167,BUF,0.3,0.1,0.1,0,0,0,0.6,0.1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Rachaad",RB,TBB,NA,12.7,45,NA,0.2,4.1,3.7,30,NA,NA,0.2,0.2,9.2,NA,NA,FantasySharks,15721,@DET,0.2,0,0,0,0,0,0.4,0.1,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,CHI,NA,12.9,58,NA,0.3,2.6,1.8,11,NA,NA,0.1,0,8.8,NA,NA,FantasySharks,14797,@HOU,0.2,0.1,0,0,0,0,0.3,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,LAC,NA,12.6,45,NA,0.5,2.2,1.6,15,NA,NA,0,0.2,8.6,NA,NA,FantasySharks,13850,@CAR,0.5,0,0,0,0,0,0.2,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,11.9,45,NA,0.4,3.6,2.8,15,NA,NA,0,0,8.6,NA,NA,FantasySharks,12625,NOS,0.4,0,0,0,0,0,0.5,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allgeier, Tyler",RB,ATL,NA,11.8,51,NA,0.2,1.4,1.1,12,NA,NA,0.1,0,8.1,NA,NA,FantasySharks,15712,@PHI,0.2,0,0,0.1,0,0,0.1,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard, Chuba",RB,CAR,NA,13.2,50,NA,0.2,2.6,2.1,15,NA,NA,0,0,7.7,NA,NA,FantasySharks,15261,LAC,0.2,0,0,0,0,0,0.1,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Javonte",RB,DEN,NA,12.3,44,NA,0.2,3.2,2.5,13,NA,NA,0.1,0.1,7.5,NA,NA,FantasySharks,15256,PIT,0.2,0,0,0,0,0,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Jordan",RB,SFO,NA,8,37,NA,0.3,1.3,1,10,NA,NA,0.1,0,6.8,NA,NA,FantasySharks,15972,@MIN,0.3,0,0.1,0,0,0,0.2,0,0,1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,7.8,39,NA,0.2,3.7,3,18,NA,NA,0,0.1,6.6,NA,NA,FantasySharks,15742,@DEN,0.1,0.1,0,0,0,0,0.3,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,WAS,NA,7.2,26,NA,0.2,3.7,2.8,25,NA,NA,0,0.1,6,NA,NA,FantasySharks,13404,NYG,0.2,0,0,0,0,0,0.3,0.1,0.1,12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jamaal",RB,NOS,NA,10,35,NA,0.3,1.5,1.4,8,NA,NA,0,0,5.9,NA,NA,FantasySharks,13139,@DAL,0.1,0.1,0,0,0,0,0,0,0,5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spears, Tyjae",RB,TEN,NA,5.7,25,NA,0.1,4.3,3.4,23,NA,NA,0.1,0,5.7,NA,NA,FantasySharks,16165,NYJ,0.1,0,0,0,0,0,0.3,0.1,0.1,13,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,4.7,21,NA,0.1,5,4,27,NA,NA,0,0,5.6,NA,NA,FantasySharks,14086,LVR,0.1,0,0,0,0,0,0.3,0.1,0,6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,LVR,NA,5.8,23,NA,0,2.8,1.8,15,NA,NA,0.2,0.1,5.3,NA,NA,FantasySharks,14223,@BAL,0,0,0,0,0,0,0.3,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,CLE,NA,7.2,26,NA,0.3,1.8,1.3,9,NA,NA,0,0,5.2,NA,NA,FantasySharks,15733,@JAC,0.3,0,0,0,0,0,0.1,0,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irving, Bucky",RB,TBB,NA,8,37,NA,0.1,1.8,1.3,7,NA,NA,0,0.1,5,NA,NA,FantasySharks,16598,@DET,0.1,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,7.2,27,NA,0.2,2,1.7,12,NA,NA,0,0,4.9,NA,NA,FantasySharks,15723,SFO,0.2,0,0,0,0,0,0.4,0.1,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charbonnet, Zach",RB,SEA,NA,5.9,24,NA,0,2.4,2,15,NA,NA,0.1,0,4.7,NA,NA,FantasySharks,16169,@NEP,0,0,0,0,0,0,0.1,0.1,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,6.3,25,NA,0.1,1.5,1.2,10,NA,NA,0.1,0,4.7,NA,NA,FantasySharks,14823,NOS,0.1,0,0,0,0,0,0.3,0,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herbert, Khalil",RB,CHI,NA,7.9,32,NA,0.1,1.8,1.2,7,NA,NA,0,0,4.5,NA,NA,FantasySharks,15271,@HOU,0,0.1,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibson, Antonio",RB,NEP,NA,5.9,21,NA,0.1,2.4,1.8,15,NA,NA,0,0.1,4.5,NA,NA,FantasySharks,14852,SEA,0.1,0,0,0,0,0,0.2,0.1,0,8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bigsby, Tank",RB,JAC,NA,8,31,NA,0.2,0.6,0.3,1,NA,NA,0,0,4.4,NA,NA,FantasySharks,16164,CLE,0.2,0,0,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbins, J.K.",RB,LAC,NA,4.9,29,NA,0.2,1,1,3,NA,NA,0,0,4.3,NA,NA,FantasySharks,14800,@CAR,0,0.2,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lloyd, MarShawn",RB,GBP,NA,6.1,31,NA,0.1,2.1,1.3,6,NA,NA,0,0,4.2,NA,NA,FantasySharks,16604,IND,0.1,0,0,0,0,0,0.4,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,4.6,22,NA,0.1,2.3,1.8,13,NA,NA,0,0,4.1,NA,NA,FantasySharks,15255,ATL,0.1,0,0,0,0,0,0.1,0.1,0,5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Jaleel",RB,DEN,NA,5.4,23,NA,0.1,2.8,2.4,11,NA,NA,0.1,0.1,3.7,NA,NA,FantasySharks,16390,PIT,0.1,0,0,0,0,0,0.4,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sermon, Trey",RB,IND,NA,6.4,31,NA,0,1.3,1,6,NA,NA,0,0,3.7,NA,NA,FantasySharks,15257,@GBP,0,0,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Ray",RB,BUF,NA,4.5,20,NA,0.1,1.5,1.1,10,NA,NA,0,0.1,3.6,NA,NA,FantasySharks,16603,@MIA,0.1,0,0,0,0,0,0.2,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,KCC,NA,2.7,10,NA,0,3,2.3,21,NA,NA,0,0.1,3.3,NA,NA,FantasySharks,13133,CIN,0,0,0,0,0,0,0.2,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Chase",RB,CIN,NA,4,16,NA,0,1.7,1.5,11,NA,NA,0,0,3.1,NA,NA,FantasySharks,16181,@KCC,0,0,0,0,0,0,0,0,0,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corum, Blake",RB,LAR,NA,5.6,22,NA,0.1,0.7,0.5,4,NA,NA,0,0,3.1,NA,NA,FantasySharks,16593,@ARI,0.1,0,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,7.4,22,NA,0.1,0.8,0.6,4,NA,NA,0,0,3.1,NA,NA,FantasySharks,15717,CHI,0.1,0,0,0,0,0,0.1,0,0,12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,CAR,NA,7,26,NA,0,1.7,1.2,6,NA,NA,0,0.1,3.1,NA,NA,FantasySharks,14079,LAC,0,0,0,0,0,0,0.1,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,4.4,20,NA,0,1.8,1.3,8,NA,NA,0,0,3.1,NA,NA,FantasySharks,14017,BUF,0,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Roschon",RB,CHI,NA,4.3,16,NA,0.1,1.6,1.3,8,NA,NA,0,0,2.9,NA,NA,FantasySharks,16175,@HOU,0.1,0,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guerendo, Isaac",RB,SFO,NA,4,20,NA,0,0.6,0.5,4,NA,NA,0,0,2.4,NA,NA,FantasySharks,16688,@MIN,0,0,0,0,0,0,0.1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards-Helaire, Clyde",RB,KCC,NA,2.7,9,NA,0,1.4,1.1,10,NA,NA,0.1,0,2.4,NA,NA,FantasySharks,14803,CIN,0,0,0,0,0,0,0.3,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Braelon",RB,NYJ,NA,4.3,14,NA,0,2,1.4,10,NA,NA,0,0.1,2.3,NA,NA,FantasySharks,16596,@TEN,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benson, Trey",RB,ARI,NA,3,14,NA,0.1,1.3,1.1,6,NA,NA,0,0,2.3,NA,NA,FantasySharks,16594,LAR,0,0,0,0,0,0,0.1,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,HOU,NA,3.1,11,NA,0.1,1,0.8,5,NA,NA,0.1,0,2.3,NA,NA,FantasySharks,14799,CHI,0.1,0,0,0,0,0,0.2,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Patrick",RB,SFO,NA,4,20,NA,0,0.3,0.1,1,NA,NA,0,0,2.1,NA,NA,FantasySharks,14817,@MIN,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demercado, Emari",RB,ARI,NA,2.3,10,NA,0,1.5,1.1,8,NA,NA,0,0,2,NA,NA,FantasySharks,16385,LAR,0,0,0,0,0,0,0.3,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,BUF,NA,3.1,13,NA,0,0.8,0.5,3,NA,NA,0,0,1.9,NA,NA,FantasySharks,14095,@MIA,0,0,0,0,0,0,0.2,0,0,15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.6,1,NA,0,1.4,1.1,12,NA,NA,0.1,0,1.9,NA,NA,FantasySharks,11367,@MIN,0,0,0,0,0,0,0.1,0.1,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Emanuel",RB,GBP,NA,2.8,15,NA,0,0.9,0.7,4,NA,NA,0,0,1.9,NA,NA,FantasySharks,16432,IND,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tracy, Tyrone",RB,NYG,NA,3.3,9,NA,0,2,1.1,8,NA,NA,0,0,1.8,NA,NA,FantasySharks,16747,@WAS,0,0,0,0,0,0,0.1,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,2.7,9,NA,0,0.7,0.6,5,NA,NA,0,0,1.6,NA,NA,FantasySharks,14727,TBB,0,0,0,0,0,0,0.1,0,0,18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Luepke, Hunter",RB,DAL,NA,0.4,1,NA,0.2,0.1,0.1,0,NA,NA,0,0,1.6,NA,NA,FantasySharks,16391,NOS,0.2,0,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Patterson, Cordarrelle",RB,PIT,NA,2.8,10,NA,0,0.6,0.4,2,NA,NA,0.1,0,1.6,NA,NA,FantasySharks,11225,@DEN,0,0,0,0,0,0,0.1,0,0,18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,1.3,5,NA,0.1,0.6,0.5,4,NA,NA,0,0,1.4,NA,NA,FantasySharks,15973,LAC,0.1,0,0,0,0,0,0,0,0,28,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricard, Patrick",RB,BAL,NA,2.2,7,NA,0,0.8,0.5,4,NA,NA,0.1,0.1,1.4,NA,NA,FantasySharks,13455,LVR,0,0,0,0,0,0,0.2,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.6,2,NA,0.1,1.1,0.6,6,NA,NA,0,0,1.4,NA,NA,FantasySharks,14420,BUF,0.1,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estime, Audric",RB,DEN,NA,2.3,9,NA,0,1.1,0.8,4,NA,NA,0,0,1.3,NA,NA,FantasySharks,16595,PIT,0,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,0.9,5,NA,0,1.4,1.1,7,NA,NA,0,0,1.3,NA,NA,FantasySharks,12155,@BAL,0,0,0,0,0,0,0.2,0,0,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,2.3,8,NA,0,1.1,0.6,3,NA,NA,0,0,1.2,NA,NA,FantasySharks,13148,CHI,0,0,0,0,0,0,0.1,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,3.3,10,NA,0,0.5,0.4,2,NA,NA,0,0,1.2,NA,NA,FantasySharks,15726,@ARI,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Avery",RB,ATL,NA,2.6,10,NA,0,0.7,0.6,3,NA,NA,0,0,1.2,NA,NA,FantasySharks,15454,@PHI,0,0,0,0,0,0,0.2,0,0,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,JAC,NA,2,5,NA,0,0.6,0.4,7,NA,NA,0,0,1.2,NA,NA,FantasySharks,14331,CLE,0,0,0,0,0,0,0,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McClellan, Jase",RB,ATL,NA,2.4,9,NA,0,0.7,0.5,2,NA,NA,0,0.1,1,NA,NA,FantasySharks,16605,@PHI,0,0,0,0,0,0,0.1,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steele, Carson",RB,KCC,NA,1.8,6,NA,0,0.4,0.2,2,NA,NA,0,0,0.9,NA,NA,FantasySharks,16612,CIN,0,0,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Eric",RB,NYG,NA,1.7,5,NA,0,1,0.8,4,NA,NA,0,0,0.8,NA,NA,FantasySharks,16173,@WAS,0,0,0,0,0,0,0,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodson, Tyler",RB,IND,NA,1.2,6,NA,0,0.9,0.4,2,NA,NA,0,0,0.8,NA,NA,FantasySharks,15730,@GBP,0,0,0,0,0,0,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Deuce",RB,DAL,NA,2.3,4,NA,0,0.9,0.6,4,NA,NA,0,0,0.8,NA,NA,FantasySharks,16176,NOS,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McNichols, Jeremy",RB,WAS,NA,1.5,7,NA,0,0.1,0.1,1,NA,NA,0,0,0.8,NA,NA,FantasySharks,13143,NYG,0,0,0,0,0,0,0.1,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shipley, Will",RB,PHI,NA,1.7,6,NA,0,0.4,0.2,1,NA,NA,0,0,0.7,NA,NA,FantasySharks,16601,ATL,0,0,0,0,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,1.2,5,NA,0,0.6,0.5,2,NA,NA,0,0,0.7,NA,NA,FantasySharks,14076,@KCC,0,0,0,0,0,0,0.1,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abanikanda, Israel",RB,NYJ,NA,1.9,4,NA,0,1,0.6,4,NA,NA,0,0,0.7,NA,NA,FantasySharks,16168,@TEN,0,0,0,0,0,0,0.1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chestnut, Julius",RB,TEN,NA,0.9,2,NA,0,0.4,0.4,4,NA,NA,0,0,0.6,NA,NA,FantasySharks,15965,NYJ,0,0,0,0,0,0,0,0,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Jordan",RB,NOS,NA,1.7,5,NA,0,0.7,0.3,2,NA,NA,0,0.1,0.6,NA,NA,FantasySharks,16424,@DAL,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.4,2,NA,0,0.8,0.7,4,NA,NA,0,0.1,0.6,NA,NA,FantasySharks,12923,SFO,0,0,0,0,0,0,0,0,0,18,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homer, Travis",RB,CHI,NA,0.5,2,NA,0,0.7,0.2,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,14083,@HOU,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Jaylen",RB,MIA,NA,0.7,2,NA,0,0.5,0.3,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,16610,BUF,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
