player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,dst_int,dst_fum_recvr,dst_sacks,dst_fumbles,dst_tackles,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Chuba Hubbard,RB,CAR,NA,20.31,84.68,NA,0.71,NA,2.55,16.7,NA,NA,0.1,NA,14.64,NA,chuba-hubbard,NumberFire,15261,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52,22.76,#28,34,8,15.89,7500,2.12,17.37,6500,2.67,15.89,30,0.53,NA
Jonathan Taylor,RB,IND,NA,19.97,93.66,NA,0.59,NA,1.41,11.51,NA,NA,0.07,NA,14.17,NA,jonathan-taylor,NumberFire,14802,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,22.14,#1,36,9,14.84,7800,1.9,15.73,6900,2.28,14.84,30,0.49,NA
Tony Pollard,RB,TEN,NA,18.19,82.3,NA,0.54,NA,2.8,16.96,NA,NA,0.11,NA,13.74,NA,tony-pollard,NumberFire,14085,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91,21.57,#30,38,10,15.15,7600,1.99,16.6,6700,2.48,15.15,29,0.52,NA
Isaac Guerendo,RB,SF,NA,18.93,84.99,NA,0.65,NA,1.45,10.89,NA,NA,0.07,NA,13.45,NA,isaac-guerendo,NumberFire,16688,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,21.18,#29,39,11,14.17,7800,1.82,15.14,6400,2.37,14.17,22,0.64,NA
Kyren Williams,RB,LA,NA,18,78.96,NA,0.73,NA,1.68,10.66,NA,NA,0.07,NA,13.36,NA,kyren-williams,NumberFire,15710,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66,21.06,#14,40,12,14.22,8500,1.67,15.26,7300,2.09,14.22,33,0.43,NA
De'Von Achane,RB,MIA,NA,14.02,64.27,NA,0.42,NA,4.38,30.13,NA,NA,0.19,NA,13.14,NA,devon-achane,NumberFire,16167,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,20.77,#6,42,13,15.33,8600,1.78,17.52,7900,2.22,15.33,33,0.46,NA
Jahmyr Gibbs,RB,DET,NA,12.01,58.15,NA,0.54,NA,3.54,25.84,NA,NA,0.2,NA,12.81,NA,jahmyr-gibbs,NumberFire,16162,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29,20.33,#10,43,14,14.57,8000,1.82,16.38,7500,2.18,14.57,36,0.4,NA
Alvin Kamara,RB,NO,NA,15.44,63.58,NA,0.37,NA,4.52,31.66,NA,NA,0.16,NA,12.67,NA,alvin-kamara,NumberFire,13132,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,20.15,#22,45,15,14.92,8800,1.7,17.22,7700,2.24,14.92,34,0.44,NA
Rico Dowdle,RB,DAL,NA,17.13,75.88,NA,0.45,NA,2.08,14.01,NA,NA,0.08,NA,11.97,NA,rico-dowdle,NumberFire,14823,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72,19.22,#31,47,16,13.01,7100,1.83,14.16,6100,2.32,13.01,26,0.5,NA
D'Andre Swift,RB,CHI,NA,17.33,74.31,NA,0.46,NA,1.9,13.22,NA,NA,0.07,NA,11.8,NA,d-andre-swift,NumberFire,14797,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,18.99,#2,48,17,12.7,6200,2.05,13.75,5600,2.46,12.7,25,0.51,NA
James Cook,RB,BUF,NA,13.88,62.89,NA,0.41,NA,2.59,22.14,NA,NA,0.12,NA,11.7,NA,james-cook,NumberFire,15715,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,18.86,#4,50,18,13,8300,1.57,14.29,6800,2.1,13,31,0.42,NA
David Montgomery,RB,DET,NA,12.72,53.45,NA,0.59,NA,2.39,20.2,NA,NA,0.13,NA,11.56,NA,david-montgomery,NumberFire,14071,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,18.67,#10,52,19,12.74,7700,1.65,14.02,7000,2,12.74,34,0.37,NA
Aaron Jones,RB,MIN,NA,14.09,67.74,NA,0.39,NA,2.53,17.9,NA,NA,0.16,NA,11.47,NA,aaron-jones,NumberFire,13319,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39,18.55,#13,53,20,12.75,7400,1.72,14.21,NA,NA,12.75,NA,NA,NA
Isiah Pacheco,RB,KC,NA,14.02,63.16,NA,0.46,NA,2.41,17.58,NA,NA,0.11,NA,11.39,NA,isiah-pacheco,NumberFire,15749,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,18.45,#19,54,21,12.62,7000,1.8,13.87,6000,2.31,12.62,28,0.45,NA
Brian Robinson,RB,WSH,NA,15.54,66.7,NA,0.57,NA,1.22,9.9,NA,NA,0.06,NA,11.26,NA,brian-robinson,NumberFire,15716,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,18.27,#16,55,22,11.87,7300,1.63,12.58,6200,2.03,11.87,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,12.57,53.05,NA,0.43,NA,2.78,18.7,NA,NA,0.1,NA,10.34,NA,zach-charbonnet,NumberFire,16169,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,17.05,#9,58,23,11.75,6700,1.75,13.15,6000,2.19,11.75,18,0.65,NA
Rhamondre Stevenson,RB,NE,NA,14.16,62.01,NA,0.36,NA,2.42,14.83,NA,NA,0.09,NA,9.93,NA,rhamondre-stevenson,NumberFire,15259,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35,16.51,#23,62,24,11.07,6600,1.68,12.55,5900,2.13,11.07,24,0.46,NA
Tyrone Tracy Jr.,RB,NYG,NA,14.14,62.18,NA,0.26,NA,2.67,20.23,NA,NA,0.07,NA,9.84,NA,tyrone-tracy-jr,NumberFire,16747,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,16.39,#20,63,25,11.16,6500,1.72,12.7,5700,2.23,11.16,28,0.4,NA
Najee Harris,RB,PIT,NA,14.84,58.63,NA,0.32,NA,2,13.89,NA,NA,0.07,NA,9.65,NA,najee-harris,NumberFire,15254,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,16.14,#5,67,26,10.59,6900,1.53,11.6,5900,1.97,10.59,27,0.39,NA
Rachaad White,RB,TB,NA,11.24,45.29,NA,0.25,NA,3.56,28.02,NA,NA,0.14,NA,9.52,NA,rachaad-white,NumberFire,15721,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,15.97,#7,72,27,11.33,7200,1.57,13.19,5800,2.27,11.33,27,0.42,NA
Gus Edwards,RB,LAC,NA,12.57,58.08,NA,0.5,NA,0.49,3.65,NA,NA,0.02,NA,9.11,NA,gus-edwards,NumberFire,13850,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,15.42,#26,80,28,9.34,6000,1.56,9.69,5300,1.83,9.34,19,0.49,NA
Nick Chubb,RB,CLE,NA,14.06,60.34,NA,0.38,NA,0.86,5.59,NA,NA,0.04,NA,9.08,NA,nick-chubb,NumberFire,13610,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,15.38,#12,81,29,9.54,6300,1.51,9.98,5500,1.81,9.54,20,0.48,NA
Sincere McCormick,RB,LV,NA,12.19,51.8,NA,0.34,NA,1.75,11.61,NA,NA,0.08,NA,8.73,NA,sincere-mccormick,NumberFire,15743,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,14.92,#24,86,30,9.64,5800,1.66,10.57,4700,2.25,9.64,16,0.6,NA
Tank Bigsby,RB,JAC,NA,13.54,56.91,NA,0.42,NA,0.89,5.96,NA,NA,0.03,NA,8.65,NA,tank-bigsby,NumberFire,16164,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49,14.81,#21,87,31,9.11,5700,1.6,9.73,5100,1.91,9.11,21,0.43,NA
Travis Etienne,RB,JAC,NA,9.48,40.15,NA,0.27,NA,2.21,14.62,NA,NA,0.07,NA,7.51,NA,travis-etienne,NumberFire,15253,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,13.3,#21,100,32,8.58,6200,1.38,9.72,5600,1.74,8.58,NA,NA,NA
Jerome Ford,RB,CLE,NA,10.12,42.02,NA,0.21,NA,2.12,14.44,NA,NA,0.09,NA,7.42,NA,jerome-ford,NumberFire,15713,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,13.18,#12,103,33,8.51,5500,1.55,9.58,4900,1.96,8.51,15,0.57,NA
Braelon Allen,RB,NYJ,NA,9.52,39.7,NA,0.27,NA,1.33,10.63,NA,NA,0.05,NA,6.91,NA,braelon-allen,NumberFire,16596,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,12.5,#32,111,34,7.58,6400,1.18,8.27,5400,1.53,7.58,20,0.38,NA
Jaleel McLaughlin,RB,DEN,NA,9.33,40.72,NA,0.3,NA,1.21,7.14,NA,NA,0.05,NA,6.86,NA,jaleel-mclaughlin,NumberFire,16390,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,12.44,#17,112,35,7.45,5000,1.49,8.09,4700,1.72,7.45,10,0.75,NA
Breece Hall,RB,NYJ,NA,8.33,37.22,NA,0.23,NA,1.82,14.41,NA,NA,0.08,NA,6.72,NA,breece-hall,NumberFire,15708,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,12.25,#32,113,36,7.61,8500,0.9,8.68,6400,1.36,7.61,31,0.25,NA
Javonte Williams,RB,DEN,NA,8.12,32.79,NA,0.23,NA,2.64,15.05,NA,NA,0.11,NA,6.67,NA,javonte-williams,NumberFire,15256,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,12.18,#17,117,37,7.96,5900,1.35,9.37,5200,1.8,7.96,19,0.42,NA
Kimani Vidal,RB,LAC,NA,9.77,40.88,NA,0.33,NA,0.62,4.1,NA,NA,0.03,NA,6.57,NA,kimani-vidal,NumberFire,16757,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,12.05,#26,119,38,6.89,5200,1.33,7.25,4800,1.51,6.89,10,0.69,NA
Jaylen Warren,RB,PIT,NA,6.78,29.95,NA,0.15,NA,3.03,20.97,NA,NA,0.1,NA,6.38,NA,jaylen-warren,NumberFire,15742,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,11.8,#5,123,39,7.91,5800,1.36,9.53,5400,1.76,7.91,21,0.38,NA
Kenneth Walker III,RB,SEA,NA,7.54,32.08,NA,0.29,NA,1.37,9.72,NA,NA,0.05,NA,6.18,NA,kenneth-walker-iii,NumberFire,15711,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,11.53,#9,128,40,6.85,7700,0.89,7.56,6300,1.2,6.85,30,0.23,NA
Kareem Hunt,RB,KC,NA,7.71,30.65,NA,0.29,NA,0.98,7.07,NA,NA,0.05,NA,5.83,NA,kareem-hunt,NumberFire,13138,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,11.07,#19,137,41,6.3,6100,1.03,6.79,5000,1.36,6.3,18,0.35,NA
Isaiah Davis,RB,NYJ,NA,7.27,31.59,NA,0.16,NA,1.67,13.28,NA,NA,0.08,NA,5.81,NA,isaiah-davis,NumberFire,16752,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,11.04,#32,138,42,6.6,5500,1.2,7.52,5000,1.5,6.6,10,0.66,NA
Alexander Mattison,RB,LV,NA,7.87,31.47,NA,0.18,NA,1.62,11.76,NA,NA,0.08,NA,5.77,NA,alexander-mattison,NumberFire,14223,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,10.99,#24,139,43,6.59,5700,1.16,7.45,5100,1.46,6.59,16,0.41,NA
Tyler Allgeier,RB,ATL,NA,7.79,34.1,NA,0.22,NA,0.53,3.97,NA,NA,0.03,NA,5.27,NA,tyler-allgeier,NumberFire,15712,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.32,#25,149,44,5.57,5800,0.96,5.84,4500,1.3,5.57,15,0.37,NA
Kendre Miller,RB,NO,NA,7.24,31.92,NA,0.18,NA,1,7.59,NA,NA,0.04,NA,5.15,NA,kendre-miller,NumberFire,16171,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,10.17,#22,153,45,5.67,4900,1.16,6.22,4500,1.38,5.67,11,0.52,NA
Bucky Irving,RB,TB,NA,5.82,26.34,NA,0.17,NA,1.34,9.91,NA,NA,0.05,NA,4.87,NA,bucky-irving,NumberFire,16598,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,9.79,#7,162,46,5.52,7400,0.75,6.24,6300,0.99,5.52,29,0.19,NA
Sean Tucker,RB,TB,NA,6.08,26.07,NA,0.16,NA,1.33,9.91,NA,NA,0.05,NA,4.78,NA,sean-tucker,NumberFire,16166,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,9.67,#7,164,47,5.42,5600,0.97,6.14,4300,1.43,5.42,10,0.54,NA
Cam Akers,RB,MIN,NA,6.71,27.64,NA,0.23,NA,0.52,3.67,NA,NA,0.03,NA,4.67,NA,cam-akers,NumberFire,14799,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.53,#13,169,48,4.91,5400,0.91,5.19,4100,1.27,4.91,11,0.45,NA
Tyjae Spears,RB,TEN,NA,4.58,19.52,NA,0.14,NA,1.84,12.79,NA,NA,0.07,NA,4.46,NA,tyjae-spears,NumberFire,16165,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,9.25,#30,174,49,5.37,5400,0.99,6.31,4300,1.47,5.37,14,0.38,NA
Justice Hill,RB,BAL,NA,2.7,11.9,NA,0.09,NA,2.11,16.82,NA,NA,0.12,NA,4.12,NA,justice-hill,NumberFire,14086,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,8.8,#18,180,50,5.17,5600,0.92,6.23,4800,1.3,5.17,14,0.37,NA
Antonio Gibson,RB,NE,NA,5.4,22.95,NA,0.15,NA,0.91,7.53,NA,NA,0.04,NA,4.01,NA,antonio-gibson,NumberFire,14852,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.63,8.65,#23,184,51,4.5,5200,0.87,5.03,4900,1.03,4.5,10,0.45,NA
Raheem Mostert,RB,MIA,NA,4.21,20.26,NA,0.15,NA,1.04,7.57,NA,NA,0.05,NA,3.91,NA,raheem-mostert,NumberFire,12447,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,8.52,#6,186,52,4.42,5000,0.88,4.98,4900,1.02,4.42,10,0.44,NA
Blake Corum,RB,LA,NA,5.29,22.22,NA,0.16,NA,0.27,1.85,NA,NA,0.01,NA,3.39,NA,blake-corum,NumberFire,16593,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,7.83,#14,200,53,3.52,4700,0.75,3.68,4300,0.86,3.52,10,0.35,NA
Chris Rodriguez Jr.,RB,WSH,NA,4.66,20.86,NA,0.14,NA,0.35,2.57,NA,NA,0.02,NA,3.21,NA,chris-rodriguez-jr,NumberFire,16174,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17,7.59,#16,205,54,3.38,5100,0.66,3.6,4000,0.9,3.38,10,0.34,NA
Trey Benson,RB,ARI,NA,4.09,17.19,NA,0.16,NA,0.47,3.7,NA,NA,0.02,NA,3.11,NA,trey-benson,NumberFire,16594,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7.46,#27,207,55,3.34,5000,0.67,3.61,4600,0.78,3.34,10,0.33,NA
Devin Singletary,RB,NYG,NA,4.3,18.85,NA,0.07,NA,0.95,6.83,NA,NA,0.02,NA,3.03,NA,devin-singletary,NumberFire,14080,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29,7.35,#20,209,56,3.48,5300,0.66,4.01,4700,0.85,3.48,10,0.35,NA
Kenneth Gainwell,RB,PHI,NA,3.46,14.81,NA,0.11,NA,0.97,6.3,NA,NA,0.04,NA,2.94,NA,kenneth-gainwell,NumberFire,15255,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,7.23,#3,212,57,3.42,4900,0.7,3.94,4600,0.86,3.42,10,0.34,NA
Ameer Abdullah,RB,LV,NA,1.97,8.08,NA,0.04,NA,1.79,12.57,NA,NA,0.1,NA,2.87,NA,ameer-abdullah,NumberFire,12155,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4,7.14,#24,217,58,3.74,5600,0.67,4.67,4500,1.04,3.74,10,0.37,NA
Mike Boone,RB,CAR,NA,3.63,16.08,NA,0.11,NA,0.61,4.61,NA,NA,0.03,NA,2.86,NA,mike-boone,NumberFire,13868,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,7.13,#28,218,59,3.15,4000,0.79,3.49,4000,0.87,3.15,NA,NA,NA
Cordarrelle Patterson,RB,PIT,NA,2.83,12.95,NA,0.08,NA,0.91,7.61,NA,NA,0.04,NA,2.69,NA,cordarrelle-patterson-1,NumberFire,11225,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52,6.9,#5,225,60,3.17,4200,0.75,3.66,4000,0.92,3.17,10,0.32,NA
Emanuel Wilson,RB,GB,NA,3.49,15.3,NA,0.11,NA,0.37,2.71,NA,NA,0.02,NA,2.5,NA,emanuel-wilson,NumberFire,16432,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.65,#8,228,61,2.73,5100,0.54,2.93,4000,0.73,2.73,10,0.27,NA
Ezekiel Elliott,RB,DAL,NA,3.16,12.59,NA,0.1,NA,0.75,4.28,NA,NA,0.03,NA,2.43,NA,ezekiel-elliott,NumberFire,12625,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.56,#31,232,62,2.8,5300,0.53,3.2,5100,0.63,2.8,10,0.28,NA
Jaylen Wright,RB,MIA,NA,3.7,15.66,NA,0.07,NA,0.52,3.49,NA,NA,0.03,NA,2.41,NA,jaylen-wright,NumberFire,16610,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71,6.53,#6,233,63,2.7,4800,0.56,3,4400,0.68,2.7,10,0.27,NA
Samaje Perine,RB,KC,NA,0.7,2.9,NA,0.02,NA,1.65,15.09,NA,NA,0.07,NA,2.33,NA,samaje-perine,NumberFire,13133,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76,6.42,#19,234,64,3.12,4800,0.65,3.97,4000,0.99,3.12,10,0.31,NA
Jeremy McNichols,RB,WSH,NA,2.49,10.96,NA,0.08,NA,0.7,5.03,NA,NA,0.04,NA,2.29,NA,jeremy-mcnichols,NumberFire,13143,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,6.37,#16,236,65,2.65,5400,0.49,3.01,5300,0.57,2.65,10,0.27,NA
Ty Johnson,RB,BUF,NA,2.64,11.17,NA,0.07,NA,0.49,4.36,NA,NA,0.02,NA,2.07,NA,ty-johnson,NumberFire,14095,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,6.08,#4,245,66,2.28,5200,0.44,2.55,4400,0.58,2.28,10,0.23,NA
Roschon Johnson,RB,CHI,NA,2.22,9.11,NA,0.07,NA,0.81,5.42,NA,NA,0.03,NA,2,NA,roschon-johnson,NumberFire,16175,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.99,#2,250,67,2.44,5200,0.47,2.85,4300,0.66,2.44,11,0.22,NA
Patrick Taylor,RB,SF,NA,2.51,10.89,NA,0.06,NA,0.46,3.29,NA,NA,0.03,NA,1.9,NA,patrick-taylor,NumberFire,14817,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.85,#29,253,68,2.15,6800,0.32,2.4,NA,NA,2.15,NA,NA,NA
Travis Homer,RB,CHI,NA,1.8,7.91,NA,0.04,NA,0.9,6.76,NA,NA,0.04,NA,1.9,NA,travis-homer,NumberFire,14083,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05,5.85,#2,253,68,2.36,4400,0.54,2.83,4000,0.71,2.36,10,0.24,NA
Audric Estime,RB,DEN,NA,2.71,11.49,NA,0.09,NA,0.27,1.79,NA,NA,0.01,NA,1.89,NA,audric-estime,NumberFire,16595,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.84,#17,255,70,2,5500,0.36,2.17,4500,0.48,2,10,0.2,NA
JaMycal Hasty,RB,NE,NA,2.02,8.83,NA,0.04,NA,0.75,5.38,NA,NA,0.04,NA,1.85,NA,jamycal-hasty,NumberFire,14821,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.79,#23,257,71,2.22,4200,0.53,2.62,4000,0.66,2.22,10,0.22,NA
Emari Demercado,RB,ARI,NA,1.21,5.41,NA,0.04,NA,0.9,6.51,NA,NA,0.06,NA,1.75,NA,emari-demercado,NumberFire,16385,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15,5.65,#27,262,72,2.22,4900,0.45,2.68,4100,0.65,2.22,10,0.22,NA
Jamaal Williams,RB,NO,NA,2.19,8.89,NA,0.07,NA,0.46,2.9,NA,NA,0.02,NA,1.7,NA,jamaal-williams,NumberFire,13139,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19,5.59,#22,264,73,1.93,4600,0.42,2.17,4200,0.52,1.93,10,0.19,NA
Velus Jones,RB,CAR,NA,1.75,7.34,NA,0.05,NA,0.59,4.63,NA,NA,0.03,NA,1.59,NA,velus-jones,NumberFire,15767,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26,5.44,#28,269,74,1.87,NA,NA,2.22,NA,NA,1.87,NA,NA,NA
