player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Gerald Everett,TE,CHI,NA,1.9,1.9,17.9,NA,NA,0.1,0,2.41,NA,12972,FleaFlicker,13236,0,0,0,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,TE31,0.1,17.9,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.7,1.7,16.9,NA,NA,0.1,0,2.33,NA,16314,FleaFlicker,15332,0,0,0,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,16.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,SF,NA,1.4,1.4,14.8,NA,NA,0.1,0,2.12,NA,17274,FleaFlicker,16036,0,0,0,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,14.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,1.4,1.4,14.3,NA,NA,0.1,0,2.01,NA,16340,FleaFlicker,15419,0,0,0,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,14.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.3,1.3,12.8,NA,NA,0.1,0,1.93,NA,14734,FleaFlicker,14143,0,0,0,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,TE38,0.1,12.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,1.5,1.5,14.5,NA,NA,0.1,0,1.91,NA,14475,FleaFlicker,13763,0,0,0,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.1,14.5,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,1.5,1.5,13.9,NA,NA,0.1,0,1.91,NA,16417,FleaFlicker,15335,0,0,0,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.1,13.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,1.1,1.1,13.2,NA,NA,0.1,0,1.72,NA,18477,FleaFlicker,16643,0,0,0,@LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,TE34,0.1,13.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,1.3,1.3,13.6,NA,NA,0.1,0,1.7,NA,12069,FleaFlicker,12677,0,0,0,@NYJL 3-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.7,NA,0.1,13.6,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1,1,10.4,NA,NA,0.1,0,1.62,NA,14749,FleaFlicker,14209,0,0,0,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,10.4,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,1.2,1.2,12.7,NA,NA,0.1,0,1.61,NA,17634,FleaFlicker,16212,0,0,0,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,TE36,0.1,12.7,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,1,1,11.1,NA,NA,0.1,0,1.57,NA,12887,FleaFlicker,13246,0,0,0,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,11.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,1.1,1.1,11.4,NA,NA,0.1,0,1.54,NA,16430,FleaFlicker,15337,0,0,0,@ATLSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,TE37,0.1,11.4,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,1.1,1.1,12.2,NA,NA,0.1,0,1.5,NA,17676,FleaFlicker,16215,0,0,0,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,TE28,0.1,12.2,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.9,0.9,9.5,NA,NA,0.1,0,1.35,NA,16986,FleaFlicker,15804,0,0,0,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.1,9.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,0.9,0.9,9.2,NA,NA,0.1,0,1.32,NA,17726,FleaFlicker,16333,0,0,0,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,9.2,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,0.9,0.9,9.3,NA,NA,0.1,0,1.27,NA,17734,FleaFlicker,16312,0,0,0,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0.1,9.3,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,1,1,9.4,NA,NA,0.1,0,1.22,NA,17639,FleaFlicker,16216,0,0,0,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,TE42,0.1,9.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.8,0.8,8.4,NA,NA,0.1,0,1.18,NA,17649,FleaFlicker,16221,0,0,0,BALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,TE45,0.1,8.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,0.8,0.8,8.4,NA,NA,0.1,0,1.18,NA,18465,FleaFlicker,16642,0,0,0,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,8.4,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.8,0.8,7.8,NA,NA,0.1,0,1.18,NA,17981,FleaFlicker,NA,0,0,0,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,7.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,0.8,0.8,8.2,NA,NA,0.1,0,1.16,NA,16833,FleaFlicker,15796,0,0,0,NEW 24-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.16,NA,0.1,8.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,0.6,0.6,6.2,NA,NA,0.1,0,0.9,NA,16951,FleaFlicker,15916,0,0,0,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,6.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.6,0.6,5.8,NA,NA,0.1,0,0.86,NA,14714,FleaFlicker,14146,0,0,0,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.1,5.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,0.6,0.6,6.2,NA,NA,0,0,0.8,NA,15575,FleaFlicker,14870,0,0,0,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,6.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.5,0.5,4.9,NA,NA,0,0,0.73,NA,15671,FleaFlicker,14984,0,0,0,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,4.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,5.51,57.92,NA,NA,0.48,NA,8.65,NA,sam-laporta,NumberFire,16214,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,14.8,#22,82,1,11.43,7000,1.63,14.19,6000,2.37,11.43,20,0.57
Travis Kelce,TE,KC,NA,NA,5.34,51.52,NA,NA,0.45,NA,8.05,NA,travis-kelce-1,NumberFire,11244,0.26,1.45,0.01,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,13.99,#10,90,2,10.69,7200,1.48,13.39,6100,2.2,10.69,19,0.56
Trey McBride,TE,ARI,NA,NA,5.74,58.66,NA,NA,0.37,NA,8.05,NA,trey-mcbride,NumberFire,15794,0,0,0,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,13.99,#23,90,2,10.9,6800,1.6,13.81,6200,2.23,10.9,21,0.52
Brock Bowers,TE,LV,NA,NA,4.92,54.42,NA,NA,0.31,NA,7.28,NA,brock-bowers,NumberFire,16641,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,12.95,#30,102,4,9.74,6300,1.55,12.22,5400,2.26,9.74,21,0.46
Dalton Kincaid,TE,BUF,NA,NA,4.83,49.15,NA,NA,0.35,NA,6.97,NA,dalton-kincaid,NumberFire,16213,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,12.53,#14,108,5,9.39,5900,1.59,11.84,5300,2.23,9.39,16,0.59
Kyle Pitts,TE,ATL,NA,NA,4.13,48.88,NA,NA,0.3,NA,6.71,NA,kyle-pitts,NumberFire,15329,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,12.18,#19,111,6,8.75,6200,1.41,10.83,5000,2.17,8.75,16,0.55
Mark Andrews,TE,BAL,NA,NA,3.64,45.2,NA,NA,0.34,NA,6.53,NA,mark-andrews,NumberFire,13671,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,11.94,#21,117,7,8.34,6400,1.3,10.19,4800,2.12,8.34,16,0.52
Jake Ferguson,TE,DAL,NA,NA,4.45,45.08,NA,NA,0.3,NA,6.31,NA,jake-ferguson,NumberFire,15799,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,11.64,#24,120,8,8.53,5400,1.58,10.77,4500,2.39,8.53,17,0.5
Dallas Goedert,TE,PHI,NA,NA,4.26,44.8,NA,NA,0.29,NA,6.17,NA,dallas-goedert,NumberFire,13674,0,0,0,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,11.45,#2,125,9,8.33,5800,1.44,10.48,4600,2.28,8.33,16,0.52
Hunter Henry,TE,NE,NA,NA,4.18,47.34,NA,NA,0.23,NA,6.12,NA,hunter-henry,NumberFire,12676,0,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,11.38,#26,127,10,8.2,5400,1.52,10.3,4300,2.4,8.2,17,0.48
Foster Moreau,TE,NO,NA,NA,3.37,36.88,NA,NA,0.3,NA,5.45,NA,foster-moreau,NumberFire,14239,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,10.48,#29,143,11,7.15,4700,1.52,8.86,2600,3.41,7.15,10,0.72
Colby Parkinson,TE,LA,NA,NA,3.81,40.95,NA,NA,0.19,NA,5.26,NA,colby-parkinson,NumberFire,14871,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.22,#18,146,12,7.14,5300,1.35,9.06,3600,2.52,7.14,10,0.71
Isaiah Likely,TE,BAL,NA,NA,3.07,37.32,NA,NA,0.24,NA,5.18,NA,isaiah-likely,NumberFire,15798,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.11,#21,149,13,6.71,5600,1.2,8.25,4700,1.76,6.71,17,0.39
Mike Gesicki,TE,CIN,NA,NA,3.26,30.97,NA,NA,0.27,NA,4.75,NA,michael-gesicki,NumberFire,13672,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.53,#31,160,14,6.37,5300,1.2,8,3600,2.22,6.37,14,0.46
Dalton Schultz,TE,HOU,NA,NA,3.23,32.51,NA,NA,0.24,NA,4.67,NA,dalton-schultz,NumberFire,13772,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,9.42,#3,164,15,6.29,5500,1.14,7.92,4300,1.84,6.29,12,0.52
Cade Otton,TE,TB,NA,NA,3.24,30.89,NA,NA,0.24,NA,4.52,NA,cade-otton,NumberFire,15802,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,9.22,#12,167,16,6.13,5000,1.23,7.77,3400,2.29,6.13,10,0.61
Cole Kmet,TE,CHI,NA,NA,3.3,30.96,NA,NA,0.19,NA,4.19,NA,cole-kmet,NumberFire,14867,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,8.77,#28,179,17,5.85,5000,1.17,7.53,3900,1.93,5.85,13,0.45
Zach Ertz,TE,WSH,NA,NA,3.29,29.39,NA,NA,0.19,NA,4.08,NA,zach-ertz-1,NumberFire,11247,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.63,#13,182,18,5.74,5000,1.15,7.39,3700,2,5.74,10,0.57
Pat Freiermuth,TE,PIT,NA,NA,3.06,30.51,NA,NA,0.17,NA,4.04,NA,pat-freiermuth,NumberFire,15331,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.57,#1,183,19,5.6,5200,1.08,7.14,4000,1.79,5.6,13,0.43
Noah Fant,TE,SEA,NA,NA,2.81,29.77,NA,NA,0.17,NA,4,NA,noah-fant,NumberFire,14137,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.52,#17,186,20,5.42,4900,1.11,6.83,3500,1.95,5.42,10,0.54
Brenton Strange,TE,JAC,NA,NA,3.19,29.09,NA,NA,0.17,NA,3.91,NA,brenton-strange,NumberFire,16269,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,8.4,#7,189,21,5.52,5000,1.1,7.13,2600,2.74,5.52,12,0.46
Juwan Johnson,TE,NO,NA,NA,2.27,24.09,NA,NA,0.22,NA,3.73,NA,juwan-johnson,NumberFire,14861,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,#29,194,22,4.86,5100,0.95,6,3500,1.71,4.86,15,0.32
Chigoziem Okonkwo,TE,TEN,NA,NA,2.52,27.73,NA,NA,0.15,NA,3.69,NA,chigoziem-okonkwo,NumberFire,15889,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.1,#20,195,23,4.93,5100,0.97,6.2,3700,1.68,4.93,NA,NA
Greg Dulcich,TE,DEN,NA,NA,2.73,27.75,NA,NA,0.14,NA,3.61,NA,greg-dulcich,NumberFire,15797,0,0,0,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,7.99,#25,197,24,4.98,4500,1.11,6.36,2900,2.19,4.98,10,0.5
Hayden Hurst,TE,LAC,NA,NA,3.02,27.43,NA,NA,0.13,NA,3.46,NA,hayden-hurst,NumberFire,13680,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.79,#5,199,25,5.01,4800,1.04,6.54,2900,2.26,5.01,10,0.5
Tyler Conklin,TE,NYJ,NA,NA,2.55,24.74,NA,NA,0.16,NA,3.37,NA,tyler-conklin,NumberFire,13675,0,0,0,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,7.67,#16,203,26,4.67,4600,1.02,5.97,3300,1.81,4.67,10,0.47
Tucker Kraft,TE,GB,NA,NA,2.73,25.9,NA,NA,0.12,NA,3.3,NA,tucker-kraft,NumberFire,16222,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,#8,206,27,4.68,4900,0.96,6.05,3200,1.89,4.68,10,0.47
Erick All Jr.,TE,CIN,NA,NA,2.07,19.65,NA,NA,0.17,NA,2.97,NA,erick-all-jr,NumberFire,16645,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.13,#31,212,28,4,4200,0.95,5.05,2500,2.02,4,10,0.4
Jonnu Smith,TE,MIA,NA,NA,2.51,23.6,NA,NA,0.1,NA,2.96,NA,jonnu-smith,NumberFire,13193,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,#6,213,29,4.2,5000,0.84,5.47,3400,1.61,4.2,10,0.42
Johnny Mundt,TE,MIN,NA,NA,2.32,19.7,NA,NA,0.14,NA,2.84,NA,johnny-mundt,NumberFire,13940,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,6.95,#9,217,30,3.95,4800,0.82,5.12,3100,1.65,3.95,10,0.4
Jordan Akins,TE,CLE,NA,NA,2.09,20.05,NA,NA,0.13,NA,2.77,NA,jordan-akins,NumberFire,13753,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32,6.86,#27,218,31,3.79,4900,0.77,4.86,3000,1.62,3.79,10,0.38
Tommy Tremble,TE,CAR,NA,NA,2.23,20.98,NA,NA,0.11,NA,2.72,NA,tommy-tremble,NumberFire,15332,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.79,#11,221,32,3.85,4400,0.88,4.98,2600,1.92,3.85,10,0.39
Kylen Granson,TE,IND,NA,NA,1.9,18.72,NA,NA,0.13,NA,2.65,NA,kylen-granson,NumberFire,15419,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,#4,224,33,3.58,4800,0.75,4.54,2800,1.62,3.58,10,0.36
Gerald Everett,TE,CHI,NA,NA,2.02,16.74,NA,NA,0.11,NA,2.32,NA,gerald-everett,NumberFire,13236,0,0,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.61,6.25,#28,232,34,3.28,4600,0.71,4.32,3100,1.39,3.28,10,0.33
Theo Johnson,TE,NYG,NA,NA,2.06,17.7,NA,NA,0.08,NA,2.27,NA,theo-johnson,NumberFire,16649,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.64,6.18,#15,234,35,3.26,4500,0.72,4.3,2700,1.59,3.26,10,0.33
Jake Tonges,TE,SF,NA,NA,1.37,13.1,NA,NA,0.12,NA,2.04,NA,jake-tonges,NumberFire,16036,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.87,#32,237,36,2.7,4200,0.64,3.39,2700,1.26,2.7,10,0.27
Luke Farrell,TE,JAC,NA,NA,1.69,15.22,NA,NA,0.08,NA,2.02,NA,luke-farrell,NumberFire,15335,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,5.84,#7,238,37,2.83,4800,0.59,3.68,2500,1.47,2.83,10,0.28
Will Dissly,TE,LAC,NA,NA,1.56,16.19,NA,NA,0.07,NA,2.01,NA,will-dissly,NumberFire,13763,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.83,#5,239,38,2.8,4800,0.58,3.59,2800,1.28,2.8,10,0.28
Luke Musgrave,TE,GB,NA,NA,1.66,15.16,NA,NA,0.07,NA,1.95,NA,luke-musgrave,NumberFire,16215,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.75,#8,241,39,2.77,4700,0.59,3.6,2900,1.24,2.77,10,0.28
Michael Mayer,TE,LV,NA,NA,1.33,13.57,NA,NA,0.09,NA,1.91,NA,michael-mayer,NumberFire,16212,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#30,244,40,2.56,4600,0.56,3.23,2800,1.15,2.56,10,0.26
Austin Hooper,TE,NE,NA,NA,1.36,14.7,NA,NA,0.07,NA,1.89,NA,austin-hooper,NumberFire,12677,0,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,5.67,#26,246,41,2.57,4700,0.55,3.25,2900,1.12,2.57,10,0.26
Dawson Knox,TE,BUF,NA,NA,0.87,9.33,NA,NA,0.09,NA,1.45,NA,dawson-knox,NumberFire,14143,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#14,260,42,1.91,4700,0.41,2.34,3000,0.78,1.91,10,0.19
Eric Saubert,TE,SF,NA,NA,0.94,8.59,NA,NA,0.08,NA,1.36,NA,eric-saubert,NumberFire,13315,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,4.95,#32,265,43,1.81,NA,NA,2.28,NA,NA,1.81,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.82,9.22,NA,NA,0.07,NA,1.32,NA,mo-alie-cox,NumberFire,13246,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.89,#4,267,44,1.73,4500,0.38,2.15,2500,0.86,1.73,10,0.17
Darnell Washington,TE,PIT,NA,NA,1,9.33,NA,NA,0.06,NA,1.28,NA,darnell-washington,NumberFire,16216,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,4.84,#1,268,45,1.79,4700,0.38,2.29,2500,0.92,1.79,10,0.18
Elijah Higgins,TE,ARI,NA,NA,0.78,8.09,NA,NA,0.06,NA,1.17,NA,elijah-higgins,NumberFire,16333,0,0,0,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.35,4.69,#23,274,46,1.56,4700,0.33,1.95,2600,0.75,1.56,10,0.16
Grant Calcaterra,TE,PHI,NA,NA,0.75,7.72,NA,NA,0.05,NA,1.09,NA,grant-calcaterra,NumberFire,15804,0,0,0,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.58,#2,278,47,1.45,4600,0.32,1.82,3000,0.61,1.45,10,0.15
Andrew Ogletree,TE,IND,NA,NA,0.73,7.18,NA,NA,0.06,NA,1.05,NA,andrew-ogletree,NumberFire,15916,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43,4.53,#4,279,48,1.44,4000,0.36,1.81,NA,NA,1.44,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.72,6.94,NA,NA,0.05,NA,1.01,NA,charlie-woerner,NumberFire,14984,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#19,280,49,1.35,4200,0.32,1.71,2500,0.68,1.35,10,0.14
John Bates,TE,WSH,NA,NA,0.78,7.67,NA,NA,0.04,NA,1.01,NA,john-bates,NumberFire,15344,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#13,280,49,1.38,4000,0.35,1.78,2500,0.71,1.38,10,0.14
Charlie Kolar,TE,BAL,NA,NA,0.52,5.64,NA,NA,0.04,NA,0.81,NA,charlie-kolar,NumberFire,15795,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#21,287,51,1.06,4200,0.25,1.32,2500,0.53,1.06,10,0.11
Luke Schoonmaker,TE,DAL,NA,NA,0.49,4.66,NA,NA,0.04,NA,0.68,NA,luke-schoonmaker,NumberFire,16221,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.03,#24,290,52,0.95,4900,0.19,1.2,3300,0.36,0.95,10,0.1
Cade Stover,TE,HOU,NA,NA,0.49,4.68,NA,NA,0.04,NA,0.68,NA,cade-stover,NumberFire,16642,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.03,#3,290,52,0.95,4100,0.23,1.2,2700,0.44,0.95,10,0.1
Josh Whyle,TE,TEN,NA,NA,0.38,4.21,NA,NA,0.03,NA,0.58,NA,josh-whyle,NumberFire,16312,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.89,#20,294,54,0.79,4300,0.18,0.98,2500,0.39,0.79,10,0.08
Josh Oliver,TE,MIN,NA,NA,0.45,3.95,NA,NA,0.03,NA,0.57,NA,josh-oliver,NumberFire,14209,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,3.88,#9,295,55,0.8,4800,0.17,1.03,3200,0.32,0.8,10,0.08
