player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Hollins, Mack",WR,ATL,NA,4.3,2.1,27,NA,NA,0.1,NA,1,NA,0,0,3.3,NA,NA,FantasySharks,13289,HOU,0.4,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rice, Rashee",WR,KCC,NA,4.3,2.6,28,NA,NA,0.1,NA,-0.2,NA,0,0,3.3,NA,NA,FantasySharks,16194,@MIN,0.7,0.1,0,0,0,0,0,2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,PHI,NA,3.1,1.8,23,NA,NA,0.2,NA,0,NA,0,0,3.3,NA,NA,FantasySharks,14592,@LAR,0.3,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,3.3,2.1,27,NA,NA,0.1,NA,0,NA,0,0,3.2,NA,NA,FantasySharks,14860,DAL,0.1,0.1,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,BUF,NA,3.3,2,21,NA,NA,0.1,NA,1,NA,0,0,3,NA,NA,FantasySharks,13893,JAC,0.5,0,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,3.9,2.2,25,NA,NA,0,NA,2,NA,0,0,2.9,NA,NA,FantasySharks,15491,PHI,0.4,0,0,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Wan'Dale",WR,NYG,NA,4.4,2.7,26,NA,NA,0,NA,0,NA,0,0,2.8,NA,NA,FantasySharks,15757,@MIA,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Downs, Josh",WR,IND,NA,5,2.7,26,NA,NA,0,NA,0,NA,0,0,2.6,NA,NA,FantasySharks,16187,TEN,0.5,0,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrow, Hunter",WR,LVR,NA,3.8,2.5,23,NA,NA,0.1,NA,0,NA,0,0,2.6,NA,NA,FantasySharks,14123,GBP,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,2.4,1.4,18,NA,NA,0.1,NA,1,NA,0,0,2.3,NA,NA,FantasySharks,13637,@WAS,0.4,0,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wicks, Dontayvion",WR,GBP,NA,3.2,1.3,16,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,16195,@LVR,0.5,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beckham, Odell",WR,BAL,NA,4.1,1.9,20,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,11679,@PIT,0.7,0.1,0,0,0,0,0,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin III, Calvin",WR,PIT,NA,3.9,2,19,NA,NA,0,NA,2,NA,0,0,2.3,NA,NA,FantasySharks,15777,BAL,0.2,0,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Marvin",WR,DET,NA,3.5,1.6,17,NA,NA,0.1,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,10738,CAR,0.7,0,0.1,0,0,0,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Justin",WR,KCC,NA,2.5,1.3,21,NA,NA,0,NA,0,NA,0,0,2.2,NA,NA,FantasySharks,13776,@MIN,0.2,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,LAR,NA,3.8,2.2,18,NA,NA,0.1,NA,0,NA,0,0.1,2.2,NA,NA,FantasySharks,12785,PHI,0.5,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,1.8,1.5,12,NA,NA,0,NA,6,NA,0,0,2.2,NA,NA,FantasySharks,14838,@DET,0.1,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,2.6,1.9,16,NA,NA,0.1,NA,2,NA,0,0,2.1,NA,NA,FantasySharks,14108,CIN,0.3,0.1,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philips, Kyle",WR,TEN,NA,3.4,1.5,20,NA,NA,0,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,15901,@IND,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,2.2,1.3,19,NA,NA,0,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,15292,CHI,0.1,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKenzie, Isaiah",WR,IND,NA,3,1.6,15,NA,NA,0.1,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,13313,TEN,0.3,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thornton, Tyquan",WR,NEP,NA,3.4,1.7,18,NA,NA,0,NA,0,NA,0,0,2,NA,NA,FantasySharks,15787,NOS,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,NYJ,NA,3.2,1.6,16,NA,NA,0.1,NA,1,NA,0,0,2,NA,NA,FantasySharks,14113,@DEN,0.5,0.1,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,ARI,NA,2.2,1.4,16,NA,NA,0,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,13488,CIN,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.1,1.5,13,NA,NA,0.1,NA,3,NA,0,0.1,1.7,NA,NA,FantasySharks,13308,@BUF,0.2,0.1,0,0,0,0,0,33,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hodge, KhaDarel",WR,ATL,NA,1.8,1.1,14,NA,NA,0,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,13963,HOU,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Velus",WR,CHI,NA,1.7,0.7,9,NA,NA,0.1,NA,2,NA,0,0,1.7,NA,NA,FantasySharks,15767,@WAS,0.2,0,0,0,0,0,0,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,2,1.3,17,NA,NA,0,NA,0,NA,0,0,1.7,NA,NA,FantasySharks,13652,NYG,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turpin, KaVontae",WR,DAL,NA,0.7,0.5,3,NA,NA,0,NA,5,NA,0.1,0,1.6,NA,NA,FantasySharks,15981,@SFO,0.6,0,0,0,0,0,0,22,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metchie, John",WR,HOU,NA,2.2,1.4,15,NA,NA,0,NA,0,NA,0,0,1.6,NA,NA,FantasySharks,15759,@ATL,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tolbert, Jalen",WR,DAL,NA,2.8,1.5,15,NA,NA,0,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,15788,@SFO,0.3,0,0,0,0,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irwin, Trenton",WR,CIN,NA,1.3,0.7,10,NA,NA,0.1,NA,0,NA,0,0,1.5,NA,NA,FantasySharks,14551,@ARI,0.3,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepard, Sterling",WR,NYG,NA,3.3,1.6,13,NA,NA,0,NA,-0.1,NA,0,0,1.3,NA,NA,FantasySharks,12658,@MIA,0.4,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,SFO,NA,1.1,0.6,10,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,13641,DAL,0,0,0,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,1.8,1.2,11,NA,NA,0,NA,0,NA,0,0.1,1.3,NA,NA,FantasySharks,14992,@LAR,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mingo, Jonathan",WR,CAR,NA,3.3,1.4,13,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,16197,@DET,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb, Randall",WR,NYJ,NA,2.3,1.1,10,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,10308,@DEN,0.4,0,0,0,0,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,WAS,NA,1.1,0.6,7,NA,NA,0.1,NA,0,NA,0,0,1,NA,NA,FantasySharks,13863,CHI,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,1.3,0.6,8,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,15761,JAC,0,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LVR,NA,1.8,1,11,NA,NA,0,NA,-0.2,NA,0,0.1,1,NA,NA,FantasySharks,12394,GBP,0.3,0,0,0,0,0,0,22,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shorter, Justin",WR,BUF,NA,1.5,1,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,16210,JAC,0.2,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,BUF,NA,1.6,1.2,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,14558,JAC,0.3,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hollister, Cody",WR,TEN,NA,1,0.6,8,NA,NA,0,NA,0,NA,0,0,0.8,NA,NA,FantasySharks,13851,@IND,0.3,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boutte, Kayshon",WR,NEP,NA,2.6,0.9,10,NA,NA,0,NA,-0.2,NA,0,0.1,0.8,NA,NA,FantasySharks,16193,NOS,0.4,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boykin, Miles",WR,PIT,NA,1.4,0.7,7,NA,NA,0,NA,1,NA,0,0,0.7,NA,NA,FantasySharks,14125,BAL,0.2,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toure, Samori",WR,GBP,NA,1,0.3,5,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,15841,@LVR,0.2,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyatt, Jalin",WR,NYG,NA,1.4,0.7,7,NA,NA,0,NA,0,NA,0,0.1,0.6,NA,NA,FantasySharks,16183,@MIA,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miller, Scotty",WR,ATL,NA,1.4,0.6,6,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,14280,HOU,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kirkwood, Keith",WR,NOS,NA,1.2,0.3,5,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,13882,@NEP,0.3,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,DEN,NA,1.1,0.4,5,NA,NA,0,NA,0,NA,0,0,0.5,NA,NA,FantasySharks,12188,NYJ,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ezukanma, Erik",WR,MIA,NA,0.9,0.2,2,NA,NA,0,NA,3,NA,0,0,0.5,NA,NA,FantasySharks,15780,NYG,0.1,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milne, Dax",WR,WAS,NA,0.6,0.4,3,NA,NA,0,NA,0.1,NA,0,0,0.5,NA,NA,FantasySharks,15326,CHI,0.1,0,0,0,0,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ross, Justyn",WR,KCC,NA,1.4,0.7,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,15763,@MIN,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brownlee, Jason",WR,NYJ,NA,1.3,0.3,3,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16423,@DEN,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Danny",WR,SFO,NA,0.8,0.2,3,NA,NA,0,NA,1,NA,0,0,0.4,NA,NA,FantasySharks,15782,DAL,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Douglas, Demario",WR,NEP,NA,0.9,0.3,4,NA,NA,0,NA,0,NA,0,0,0.4,NA,NA,FantasySharks,16342,NOS,0.1,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,MIN,NA,0.8,0.4,3,NA,NA,0,NA,1,NA,0,0,0.3,NA,NA,FantasySharks,13910,KCC,0.1,0,0,0,0,0,0,5,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Humphrey, Lil'Jordan",WR,DEN,NA,0.2,0.1,1,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,14118,NYJ,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hutchinson, Xavier",WR,HOU,NA,0.7,0.3,3,NA,NA,0,NA,0,NA,0,0,0.3,NA,NA,FantasySharks,16201,@ATL,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Trishton",WR,MIN,NA,0.2,0.1,1,NA,NA,0,NA,0.1,NA,0,0,0.2,NA,NA,FantasySharks,14859,KCC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthews, Jordan",WR,SFO,NA,0.5,0,0.1,NA,NA,0,NA,1,NA,0,0,0.1,NA,NA,FantasySharks,11676,DAL,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heath, Malik",WR,GBP,NA,1.3,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16413,@LVR,0.3,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tim",WR,JAC,NA,0.5,0.2,1,NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,FantasySharks,16005,@BUF,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,7,99,NA,NA,0.8,0,0,NA,0,NA,14.7,NA,17123,FFToday,14836,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,7,95,NA,NA,0.8,0,0,NA,0,NA,14.3,NA,15607,FFToday,12801,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,6,92,NA,NA,0.6,0,0,NA,0,NA,12.8,NA,16527,FFToday,14104,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,7,88,NA,NA,0.6,0,0,NA,0,NA,12.4,NA,17533,FFToday,15281,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,BUF,NA,NA,7,88,NA,NA,0.6,0,0,NA,0,NA,12.4,NA,15156,FFToday,12186,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davante Adams,WR,LV,NA,NA,6,85,NA,NA,0.6,0,0,NA,0,NA,12.1,NA,14102,FFToday,11675,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amon-Ra St. Brown,WR,DET,NA,NA,7,80,NA,NA,0.6,0,0,NA,0,NA,11.6,NA,17712,FFToday,15287,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puka Nacua,WR,LAR,NA,NA,8,87,NA,NA,0.4,0,0,NA,0,NA,11.1,NA,18605,FFToday,16211,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6,80,NA,NA,0.5,0,0,NA,0,NA,11,NA,17141,FFToday,14832,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,6,77,NA,NA,0.5,0,0,NA,0,NA,10.7,NA,18169,FFToday,15754,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,5,76,NA,NA,0.5,0,0,NA,0,NA,10.6,NA,16648,FFToday,14109,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,NA,5,65,NA,NA,0.3,3,15,NA,0.1,NA,10.4,NA,16688,FFToday,14136,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,NA,7,76,NA,NA,0.4,0,0,NA,0,NA,10,NA,16136,FFToday,13633,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Moore,WR,CHI,NA,NA,5,68,NA,NA,0.5,0,0,NA,0,NA,9.8,NA,16146,FFToday,13635,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,6,72,NA,NA,0.4,0,0,NA,0,NA,9.6,NA,17540,FFToday,15290,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,JAC,NA,NA,5,64,NA,NA,0.5,0,0,NA,0,NA,9.4,NA,16129,FFToday,13629,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,5,70,NA,NA,0.4,0,0,NA,0,NA,9.4,NA,17708,FFToday,15282,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,6,70,NA,NA,0.3,1,5,NA,0,NA,9.3,NA,18516,FFToday,16190,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,NA,5,74,NA,NA,0.3,0,0,NA,0,NA,9.2,NA,17002,FFToday,14840,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,NA,5,68,NA,NA,0.4,0,0,NA,0,NA,9.2,NA,18248,FFToday,15753,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,NA,5,67,NA,NA,0.4,0,0,NA,0,NA,9.1,NA,18179,FFToday,15762,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Hopkins,WR,TEN,NA,NA,5,66,NA,NA,0.4,0,0,NA,0,NA,9,NA,13167,FFToday,11232,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,5,66,NA,NA,0.4,0,0,NA,0,NA,9,NA,17740,FFToday,15284,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,5,65,NA,NA,0.4,0,0,NA,0,NA,8.9,NA,18058,FFToday,15779,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
