id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
14798,zack-moss,RB,Zack Moss,IND,11.08,46.7,0.3,7.65,0.05,1.03,NA,NumberFire,NA,7.54,NA,NO,NA,NA,NA,NA,1.74,13.34,#7,94,35,8.05,6100,1.32,8.58,8.05,NA,NA
13134,d-onta-foreman,RB,D'Onta Foreman,CHI,10.31,44.91,0.33,7.59,0.05,1.08,NA,NumberFire,NA,7.38,NA,LAC,NA,NA,NA,NA,1.63,13.13,#28,100,36,7.97,7400,1.08,8.57,7.97,NA,NA
15712,tyler-allgeier,RB,Tyler Allgeier,ATL,11.63,47.24,0.29,6.43,0.03,0.87,NA,NumberFire,NA,7.3,NA,TEN,NA,NA,NA,NA,1.58,13.02,#27,101,37,7.74,6200,1.25,8.18,7.74,NA,NA
15742,jaylen-warren,RB,Jaylen Warren,PIT,9.19,37.28,0.27,15.85,0.07,2.22,NA,NumberFire,NA,7.24,NA,JAC,NA,NA,NA,NA,1.54,12.94,#3,102,38,8.32,5800,1.43,9.51,8.32,NA,NA
12625,ezekiel-elliott,RB,Ezekiel Elliott,NE,10.6,41.91,0.34,6.49,0.04,1.11,NA,NumberFire,NA,7.05,NA,MIA,NA,NA,NA,NA,1.41,12.69,#25,107,39,7.62,5700,1.34,8.21,7.62,NA,NA
11390,latavius-murray,RB,Latavius Murray,BUF,8.79,38.07,0.28,7.98,0.06,1.32,NA,NumberFire,NA,6.55,NA,TB,NA,NA,NA,NA,1.08,12.02,#10,115,40,7.25,5200,1.39,7.95,7.25,NA,NA
14727,craig-reynolds,RB,Craig Reynolds,DET,7.69,31.38,0.28,9.25,0.08,1.23,NA,NumberFire,NA,6.18,NA,LV,NA,NA,NA,NA,0.83,11.53,#31,122,41,6.78,5400,1.26,7.42,6.78,NA,NA
14080,devin-singletary,RB,Devin Singletary,HOU,7.98,36.86,0.23,8.42,0.06,1.26,NA,NumberFire,NA,6.18,NA,CAR,NA,NA,NA,NA,0.83,11.53,#24,122,41,6.8,5400,1.26,7.48,6.8,NA,NA
14017,jeff-wilson,RB,Jeff Wilson,MIA,6.66,28.12,0.25,10.09,0.07,1.39,NA,NumberFire,NA,5.63,NA,NE,NA,NA,NA,NA,0.46,10.8,#11,135,43,6.32,5800,1.09,7.07,6.32,NA,NA
13617,royce-freeman,RB,Royce Freeman,LA,9.27,36.26,0.2,5.71,0.04,0.87,NA,NumberFire,NA,5.6,NA,DAL,NA,NA,NA,NA,0.44,10.76,#4,137,44,6.03,5500,1.1,6.5,6.03,NA,NA
15733,pierre-strong-jr,RB,Pierre Strong Jr.,CLE,8.09,33.34,0.22,6.76,0.04,1.05,NA,NumberFire,NA,5.45,NA,SEA,NA,NA,NA,NA,0.34,10.56,#12,138,45,5.98,5300,1.13,6.56,5.98,NA,NA
14799,cam-akers,RB,Cam Akers,MIN,6.71,27.9,0.17,10.38,0.05,1.24,NA,NumberFire,NA,5.14,NA,GB,NA,NA,NA,NA,0.13,10.15,#22,142,46,5.73,5200,1.1,6.37,5.73,NA,NA
14807,joshua-kelley,RB,Joshua Kelley,LAC,6.76,27.35,0.23,7.12,0.04,0.93,NA,NumberFire,NA,5.04,NA,CHI,NA,NA,NA,NA,0.06,10.02,#26,143,47,5.49,6000,0.92,5.98,5.49,NA,NA
16390,jaleel-mclaughlin,RB,Jaleel McLaughlin,DEN,5.99,25.16,0.15,10.49,0.07,1.5,NA,NumberFire,NA,4.82,NA,KC,NA,NA,NA,NA,-0.09,9.73,#5,146,48,5.58,5000,1.12,6.36,5.58,NA,NA
15263,elijah-mitchell,RB,Elijah Mitchell,SF,6,25.64,0.18,7.39,0.05,0.99,NA,NumberFire,NA,4.71,NA,CIN,NA,NA,NA,NA,-0.16,9.58,#19,150,49,5.18,6200,0.84,5.67,5.18,NA,NA
13128,dalvin-cook,RB,Dalvin Cook,NYJ,5.74,26.74,0.17,8.5,0.04,1.16,NA,NumberFire,NA,4.64,NA,NYG,NA,NA,NA,NA,-0.21,9.49,#13,152,50,5.2,5000,1.04,5.86,5.2,NA,NA
16165,tyjae-spears,RB,Tyjae Spears,TEN,4.89,20.14,0.13,13.94,0.05,2.08,NA,NumberFire,NA,4.46,NA,ATL,NA,NA,NA,NA,-0.33,9.25,#15,156,51,5.47,4900,1.12,6.54,5.47,NA,NA
14086,justice-hill,RB,Justice Hill,BAL,5.69,24.15,0.19,6.46,0.05,1.15,NA,NumberFire,NA,4.44,NA,ARI,NA,NA,NA,NA,-0.34,9.22,#30,158,52,4.96,5300,0.94,5.59,4.96,NA,NA
15255,kenneth-gainwell,RB,Kenneth Gainwell,PHI,5.99,24.15,0.19,6,0.04,0.92,NA,NumberFire,NA,4.29,NA,WSH,NA,NA,NA,NA,-0.44,9.02,#29,159,53,4.74,5600,0.85,5.26,4.74,NA,NA
11761,jerick-mckinnon,RB,Jerick McKinnon,KC,1.69,7.04,0.04,22.74,0.16,2.61,NA,NumberFire,NA,4.21,NA,DEN,NA,NA,NA,NA,-0.5,8.92,#32,162,54,5.46,4800,1.14,6.78,5.46,NA,NA
13726,chase-edmonds,RB,Chase Edmonds,TB,5.24,22.59,0.13,8.64,0.04,1.2,NA,NumberFire,NA,4.11,NA,BUF,NA,NA,NA,NA,-0.57,8.79,#17,164,55,4.7,4100,1.15,5.32,4.7,NA,NA
14823,rico-dowdle,RB,Rico Dowdle,DAL,5.52,22.43,0.19,4.28,0.03,0.58,NA,NumberFire,NA,3.94,NA,LA,NA,NA,NA,NA,-0.68,8.56,#21,171,56,4.22,4600,0.92,4.54,4.22,NA,NA
13133,samaje-perine,RB,Samaje Perine,DEN,2.66,10.81,0.06,18.82,0.11,2.33,NA,NumberFire,NA,3.9,NA,KC,NA,NA,NA,NA,-0.71,8.51,#5,172,57,5.09,4600,1.11,6.28,5.09,NA,NA
13139,jamaal-williams,RB,Jamaal Williams,NO,5.44,21.89,0.18,3.31,0.02,0.5,NA,NumberFire,NA,3.63,NA,IND,NA,NA,NA,NA,-0.89,8.15,#20,183,58,3.91,5100,0.77,4.19,3.91,NA,NA
11886,damien-williams,RB,Damien Williams,ARI,3.39,13.8,0.12,7.71,0.04,1.05,NA,NumberFire,NA,3.07,NA,BAL,NA,NA,NA,NA,-1.27,7.41,#2,204,59,3.62,4700,0.77,4.15,3.62,NA,NA
14852,antonio-gibson,RB,Antonio Gibson,WSH,2,8.19,0.06,13.84,0.06,1.94,NA,NumberFire,NA,2.86,NA,PHI,NA,NA,NA,NA,-1.41,7.13,#16,212,60,3.81,4700,0.81,4.82,3.81,NA,NA
13378,matt-breida,RB,Matt Breida,NYG,3.81,16.95,0.08,5.86,0.02,0.79,NA,NumberFire,NA,2.81,NA,NYJ,NA,NA,NA,NA,-1.44,7.06,#8,215,61,3.2,5100,0.63,3.63,3.2,NA,NA
16174,chris-rodriguez-jr,RB,Chris Rodriguez Jr.,WSH,4.99,20.07,0.14,0,0,0,NA,NumberFire,NA,2.78,NA,PHI,NA,NA,NA,NA,-1.46,7.02,#16,218,62,2.77,4600,0.6,2.81,2.77,NA,NA
14803,clyde-edwards-helaire,RB,Clyde Edwards-Helaire,KC,3.12,13.36,0.1,5.83,0.04,0.73,NA,NumberFire,NA,2.74,NA,DEN,NA,NA,NA,NA,-1.49,6.97,#32,219,63,3.12,4600,0.68,3.49,3.12,NA,NA
11225,cordarrelle-patterson-1,RB,Cordarrelle Patterson,ATL,1.94,8.63,0.07,10.12,0.06,1.23,NA,NumberFire,NA,2.62,NA,TEN,NA,NA,NA,NA,-1.57,6.81,#27,225,64,3.25,5200,0.63,3.88,3.25,NA,NA
15714,zamir-white,RB,Zamir White,LV,3.75,15.35,0.08,3.83,0.01,0.51,NA,NumberFire,NA,2.42,NA,DET,NA,NA,NA,NA,-1.7,6.54,#18,233,65,2.65,5500,0.48,2.94,2.65,NA,NA
15972,jordan-mason,RB,Jordan Mason,SF,3,12.55,0.1,4.24,0.03,0.55,NA,NumberFire,NA,2.41,NA,CIN,NA,NA,NA,NA,-1.71,6.53,#19,235,66,2.71,5700,0.48,3,2.71,NA,NA
14815,deejay-dallas,RB,DeeJay Dallas,SEA,2.51,10.41,0.07,5.08,0.04,0.82,NA,NumberFire,NA,2.16,NA,CLE,NA,NA,NA,NA,-1.88,6.2,#1,245,67,2.56,4400,0.58,3,2.56,NA,NA
16164,tank-bigsby,RB,Tank Bigsby,JAC,3.15,12.78,0.09,2.67,0.02,0.38,NA,NumberFire,NA,2.12,NA,PIT,NA,NA,NA,NA,-1.9,6.14,#6,248,68,2.34,4600,0.51,2.56,2.34,NA,NA
14810,ke-shawn-vaughn,RB,Ke'Shawn Vaughn,TB,3.14,12.8,0.08,2.88,0.02,0.46,NA,NumberFire,NA,2.11,NA,BUF,NA,NA,NA,NA,-1.91,6.13,#17,249,69,2.36,5100,0.46,2.61,2.36,NA,NA
14811,salvon-ahmed,RB,Salvon Ahmed,MIA,1.87,7.29,0.07,5.66,0.05,0.86,NA,NumberFire,NA,2.02,NA,NE,NA,NA,NA,NA,-1.97,6.01,#11,253,70,2.45,4800,0.51,2.88,2.45,NA,NA
16169,zach-charbonnet,RB,Zach Charbonnet,SEA,2.38,9.92,0.06,3.11,0.02,0.48,NA,NumberFire,NA,1.76,NA,CLE,NA,NA,NA,NA,-2.15,5.67,#1,267,71,2,4500,0.44,2.25,2,NA,NA
11367,kyle-juszczyk,RB,Kyle Juszczyk,SF,0.9,3.58,0.03,8.83,0.06,0.85,NA,NumberFire,NA,1.75,NA,CIN,NA,NA,NA,NA,-2.15,5.65,#19,268,72,2.17,4100,0.53,2.61,2.17,NA,NA
14081,myles-gaskin,RB,Myles Gaskin,LA,2.12,8.29,0.05,3.13,0.02,0.43,NA,NumberFire,NA,1.53,NA,DAL,NA,NA,NA,NA,-2.3,5.36,#4,273,73,1.76,4600,0.38,1.98,1.76,NA,NA
15258,michael-carter-ii,RB,Michael Carter,NYJ,1.15,4.83,0.04,5.84,0.03,0.73,NA,NumberFire,NA,1.47,NA,NYG,NA,NA,NA,NA,-2.34,5.28,#13,276,74,1.83,4400,0.42,2.21,1.83,NA,NA
16181,chase-brown,RB,Chase Brown,CIN,1.5,5.85,0.03,3.14,0.02,0.52,NA,NumberFire,NA,1.22,NA,SF,NA,NA,NA,NA,-2.51,4.95,#9,285,75,1.42,4400,0.32,1.7,1.42,NA,NA
15709,isaiah-spiller,RB,Isaiah Spiller,LAC,0.95,3.84,0.04,3.78,0.03,0.51,NA,NumberFire,NA,1.16,NA,CHI,NA,NA,NA,NA,-2.55,4.87,#26,289,76,1.42,4500,0.32,1.68,1.42,NA,NA
14808,darrynton-evans,RB,Darrynton Evans,CHI,1.18,4.92,0.04,2.77,0.02,0.43,NA,NumberFire,NA,1.1,NA,LAC,NA,NA,NA,NA,-2.59,4.79,#28,294,77,1.32,4700,0.28,1.55,1.32,NA,NA
14076,trayveon-williams,RB,Trayveon Williams,CIN,1.04,4.11,0.02,3.15,0.02,0.51,NA,NumberFire,NA,0.98,NA,SF,NA,NA,NA,NA,-2.67,4.63,#9,304,78,1.2,4500,0.27,1.47,1.2,NA,NA
13814,boston-scott,RB,Boston Scott,PHI,1.08,4.42,0.04,1.53,0.01,0.22,NA,NumberFire,NA,0.89,NA,WSH,NA,NA,NA,NA,-2.73,4.51,#29,307,79,0.99,5200,0.19,1.11,0.99,NA,NA
16176,deuce-vaughn,RB,Deuce Vaughn,DAL,0.6,2.38,0.02,3.01,0.03,0.44,NA,NumberFire,NA,0.84,NA,LA,NA,NA,NA,NA,-2.77,4.45,#21,311,80,1.04,4300,0.24,1.27,1.04,NA,NA
16171,kendre-miller,RB,Kendre Miller,NO,0.95,3.78,0.03,1.61,0.01,0.24,NA,NumberFire,NA,0.76,NA,IND,NA,NA,NA,NA,-2.82,4.34,#20,318,81,0.88,4400,0.2,1.01,0.88,NA,NA
12325,michael-burton,RB,Michael Burton,DEN,0.53,2.13,0.01,2.99,0.03,0.44,NA,NumberFire,NA,0.75,NA,KC,NA,NA,NA,NA,-2.83,4.33,#5,319,82,0.95,4000,0.24,1.18,0.95,NA,NA
14552,khari-blasingame,RB,Khari Blasingame,CHI,0.59,2.45,0.02,2.75,0.02,0.43,NA,NumberFire,NA,0.74,NA,LAC,NA,NA,NA,NA,-2.83,4.31,#28,320,83,0.96,4100,0.23,1.18,0.96,NA,NA
15734,keaontay-ingram,RB,Keaontay Ingram,ARI,0.68,2.65,0.02,2.36,0.01,0.34,NA,NumberFire,NA,0.69,NA,BAL,NA,NA,NA,NA,-2.87,4.25,#2,322,84,0.83,5100,0.16,1.01,0.83,NA,NA
15723,ty-chandler,RB,Ty Chandler,MIN,0.63,2.61,0.02,2,0.01,0.26,NA,NumberFire,NA,0.64,NA,GB,NA,NA,NA,NA,-2.9,4.18,#22,325,85,0.75,4400,0.17,0.89,0.75,NA,NA
13868,mike-boone,RB,Mike Boone,HOU,0.58,2.46,0.02,1.55,0.01,0.22,NA,NumberFire,NA,0.61,NA,CAR,NA,NA,NA,NA,-2.92,4.14,#24,329,86,0.69,4400,0.16,0.8,0.69,NA,NA
14083,travis-homer,RB,Travis Homer,CHI,0.29,1.27,0.01,3.12,0.02,0.44,NA,NumberFire,NA,0.6,NA,LAC,NA,NA,NA,NA,-2.93,4.13,#28,330,87,0.84,5000,0.17,1.06,0.84,NA,NA
14331,d-ernest-johnson,RB,D'Ernest Johnson,JAC,0.55,2.33,0.02,1.68,0.01,0.24,NA,NumberFire,NA,0.57,NA,PIT,NA,NA,NA,NA,-2.95,4.09,#6,332,88,0.7,4200,0.17,0.82,0.7,NA,NA
15973,raheem-blackshear,RB,Raheem Blackshear,CAR,0.55,2.28,0.02,1.63,0.01,0.24,NA,NumberFire,NA,0.56,NA,HOU,NA,NA,NA,NA,-2.95,4.07,#23,335,89,0.67,4600,0.15,0.8,0.67,NA,NA
16432,emanuel-wilson,RB,Emanuel Wilson,GB,0.56,2.24,0.02,1.48,0.01,0.22,NA,NumberFire,NA,0.52,NA,MIN,NA,NA,NA,NA,-2.98,4.02,#14,336,90,0.64,4300,0.15,0.76,0.64,NA,NA
16173,eric-gray,RB,Eric Gray,NYG,0.59,2.35,0.02,1.4,0.01,0.21,NA,NumberFire,NA,0.49,NA,NYJ,NA,NA,NA,NA,-3,3.98,#8,338,91,0.64,4400,0.15,0.76,0.64,NA,NA
12923,c-j-ham-1,RB,C.J. Ham,MIN,0.25,1.03,0.01,2.35,0.01,0.26,NA,NumberFire,NA,0.46,NA,GB,NA,NA,NA,NA,-3.02,3.94,#22,339,92,0.59,4200,0.14,0.72,0.59,NA,NA
14420,alec-ingold,RB,Alec Ingold,MIA,0.27,1.03,0.01,1.79,0.02,0.25,NA,NumberFire,NA,0.44,NA,NE,NA,NA,NA,NA,-3.03,3.91,#11,342,93,0.59,4200,0.14,0.71,0.59,NA,NA
16178,keaton-mitchell,RB,Keaton Mitchell,BAL,0.31,1.26,0.01,1.43,0.02,0.24,NA,NumberFire,NA,0.43,NA,ARI,NA,NA,NA,NA,-3.04,3.9,#30,343,94,0.57,4300,0.13,0.69,0.57,NA,NA
14319,andrew-beck,RB,Andrew Beck,HOU,0.29,1.19,0.01,1.62,0.01,0.22,NA,NumberFire,NA,0.43,NA,CAR,NA,NA,NA,NA,-3.04,3.9,#24,343,94,0.51,4100,0.12,0.62,0.51,NA,NA
13455,patrick-ricard,RB,Patrick Ricard,BAL,0.31,1.25,0.01,1.44,0.02,0.24,NA,NumberFire,NA,0.43,NA,ARI,NA,NA,NA,NA,-3.04,3.9,#30,343,94,0.57,4100,0.14,0.69,0.57,NA,NA
15257,trey-sermon,RB,Trey Sermon,IND,0.32,1.28,0.01,1.39,0.01,0.19,NA,NumberFire,NA,0.39,NA,NO,NA,NA,NA,NA,-3.07,3.85,#7,348,97,0.48,4200,0.11,0.58,0.48,NA,NA
12261,ty-montgomery,RB,Ty Montgomery,NE,0.26,1.09,0.01,1.64,0.01,0.23,NA,NumberFire,NA,0.37,NA,MIA,NA,NA,NA,NA,-3.08,3.82,#25,350,98,0.51,4300,0.12,0.62,0.51,NA,NA
12155,ameer-abdullah,RB,Ameer Abdullah,LV,0.26,1.04,0,1.9,0.01,0.24,NA,NumberFire,NA,0.37,NA,DET,NA,NA,NA,NA,-3.08,3.82,#18,350,98,0.47,4800,0.1,0.59,0.47,NA,NA
12040,keith-smith-1,RB,Keith Smith,ATL,0.32,1.25,0.01,1.37,0.01,0.21,NA,NumberFire,NA,0.37,NA,TEN,NA,NA,NA,NA,-3.08,3.82,#27,350,98,0.49,4200,0.12,0.59,0.49,NA,NA
16163,zach-evans,RB,Zach Evans,LA,0.26,1.06,0.01,1.47,0.01,0.21,NA,NumberFire,NA,0.35,NA,DAL,NA,NA,NA,NA,-3.1,3.8,#4,355,101,0.48,4500,0.11,0.58,0.48,NA,NA
14085,2562699,RB,Tony Pollard,DAL,NA,68,0.52,32.95,0.16,3.58,NA,NFL,0.04,17.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
13130,2557997,RB,Christian McCaffrey,SF,NA,62.49,0.54,34.59,0.19,3.71,NA,NFL,0.03,17.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,2558019,RB,Alvin Kamara,NO,NA,54.93,0.37,40.02,0.15,4.79,NA,NFL,0.05,17.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,2564148,RB,Jonathan Taylor,IND,NA,75.23,0.48,27.54,0.07,2.94,NA,NFL,0.14,16.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15708,2568030,RB,Breece Hall,NYJ,NA,68.37,0.59,23.36,0.1,2.8,NA,NFL,0.01,16.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
13404,2559169,RB,Austin Ekeler,LAC,NA,55.56,0.43,32.3,0.12,3.8,NA,NFL,0.03,15.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14073,2562377,RB,Josh Jacobs,LV,NA,63.43,0.44,26.77,0.12,3.22,NA,NFL,0.05,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,2557976,RB,Joe Mixon,CIN,NA,64.08,0.44,23.39,0.07,3.29,NA,NFL,0.03,15.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14797,2563965,RB,D'Andre Swift,PHI,NA,52.92,0.32,29.61,0.14,3.63,NA,NFL,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
13604,2560968,RB,Saquon Barkley,NYG,NA,63.85,0.44,19.05,0.12,3.04,NA,NFL,0.06,14.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15749,2567808,RB,Isiah Pacheco,KC,NA,60.91,0.53,20.78,0.12,2.51,NA,NFL,0.09,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14223,2562682,RB,Alexander Mattison,MIN,NA,58.7,0.42,24.22,0.15,2.67,NA,NFL,0.06,14.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15253,2566157,RB,Travis Etienne,JAX,NA,68.25,0.41,19.56,0.07,2.69,NA,NFL,0.13,14.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
15711,2568282,RB,Kenneth Walker III,SEA,NA,70.62,0.59,14.28,0.05,1.73,NA,NFL,NA,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15715,2567328,RB,James Cook,BUF,NA,59.19,0.37,23.23,0.14,2.65,NA,NFL,0.07,13.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
13319,2558116,RB,Aaron Jones,GB,NA,45.25,0.31,31.22,0.17,3.24,NA,NFL,NA,13.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14071,2562502,RB,David Montgomery,DET,NA,65.14,0.6,13.96,0.08,1.75,NA,NFL,0.09,13.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15721,2568315,RB,Rachaad White,TB,NA,49.45,0.35,24.9,0.14,3.13,NA,NFL,0.06,13.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12447,2553728,RB,Raheem Mostert,MIA,NA,54.66,0.46,19.59,0.13,2.57,NA,NFL,0.1,13.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12626,2556075,RB,Derrick Henry,TEN,NA,73.03,0.36,15.25,0.06,1.85,NA,NFL,0.05,13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
16161,2569558,RB,Bijan Robinson,ATL,NA,49.28,0.26,23.4,0.16,2.95,NA,NFL,0.09,12.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15259,2566343,RB,Rhamondre Stevenson,NE,NA,42.83,0.28,26.35,0.13,3.24,NA,NFL,0.03,12.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,2562722,RB,Miles Sanders,CAR,NA,55.02,0.43,17.9,0.07,1.95,NA,NFL,0.13,11.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15717,2567685,RB,Dameon Pierce,HOU,NA,59.89,0.46,12.68,0.07,1.69,NA,NFL,0.1,11.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15256,2566049,RB,Javonte Williams,DEN,NA,53.64,0.35,17.95,0.07,2.33,NA,NFL,0.08,11.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15254,2566448,RB,Najee Harris,PIT,NA,60.61,0.4,12.71,0.08,1.68,NA,NFL,0.03,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15716,2568348,RB,Brian Robinson,WAS,NA,55.48,0.4,14.33,0.08,1.53,NA,NFL,NA,11.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
16385,2571065,RB,Emari Demercado,ARI,NA,50.02,0.27,18.22,0.08,2.16,NA,NFL,0.04,11.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
13617,2560733,RB,Royce Freeman,LA,NA,58.02,0.38,10.29,0.06,1.66,NA,NFL,0.09,10.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
15733,2567952,RB,Pierre Strong,CLE,NA,53.71,0.37,8.89,0.06,1.27,NA,NFL,0.05,10.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
13850,2561324,RB,Gus Edwards,BAL,NA,57.56,0.42,6.73,0.06,0.86,NA,NFL,0.08,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,2562665,RB,Travis Homer,CHI,NA,36.06,0.22,20.9,0.12,2.03,NA,NFL,0.01,9.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
14805,2563986,RB,AJ Dillon,GB,NA,47.51,0.33,10.34,0.04,1.23,NA,NFL,NA,9.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,2555224,RB,Ezekiel Elliott,NE,NA,43.29,0.29,11.39,0.03,1.49,NA,NFL,NA,8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,2569795,RB,Tyjae Spears,TEN,NA,26.83,0.16,19.64,0.07,2.26,NA,NFL,0.02,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,2568493,RB,Jaylen Warren,PIT,NA,24.15,0.15,20.58,0.04,2.63,NA,NFL,0.01,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16162,2569747,RB,Jahmyr Gibbs,DET,NA,25.91,0.18,19.12,0.09,2.01,NA,NFL,0.02,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15712,2567232,RB,Tyler Allgeier,ATL,NA,41.44,0.3,9.49,0.02,1.06,NA,NFL,NA,8.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,2565899,RB,Chuba Hubbard,CAR,NA,36.85,0.26,12.53,0.02,1.41,NA,NFL,0.03,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,2563617,RB,Zack Moss,IND,NA,36.54,0.25,8.94,0.05,0.94,NA,NFL,0.03,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,2560938,RB,Jeff Wilson,MIA,NA,33.24,0.23,10.76,0.03,1.38,NA,NFL,0.06,7.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13138,2557917,RB,Kareem Hunt,CLE,NA,29.44,0.2,12.19,0.03,1.45,NA,NFL,NA,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
14086,2562407,RB,Justice Hill,BAL,NA,30.91,0.31,8.45,0.01,1.09,NA,NFL,0.05,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,2558138,RB,Samaje Perine,DEN,NA,14.74,0.12,18.6,0.1,2.13,NA,NFL,0.02,6.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,2562734,RB,Devin Singletary,HOU,NA,30.36,0.27,8.2,0.04,1.06,NA,NFL,0.06,6.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,2565276,RB,Antonio Gibson,WAS,NA,14.68,0.08,19.17,0.11,1.89,NA,NFL,0.03,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
