player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
Parris Campbell,WR,NYG,NA,NA,0.7,7.6,NA,NA,0,0,0.1,NA,0,0,0.9,NA,18463,FantasyPros,14112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julio Jones,WR,PHI,NA,NA,0.6,6.7,NA,NA,0,0,0.2,NA,0,0,0.9,NA,9867,FantasyPros,10271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,NA,0.5,5.7,NA,NA,0,0.2,1.1,NA,0,0,0.9,NA,19270,FantasyPros,14847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.3,3.9,NA,NA,0,0.6,2.9,NA,0,0,0.9,NA,25332,FantasyPros,16201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,NA,0.6,6.1,NA,NA,0,0.1,0.8,NA,0,0,0.9,NA,22843,FantasyPros,15491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,0.3,3.4,NA,NA,0,0.5,2.7,NA,0,0,0.8,NA,25334,FantasyPros,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,IND,NA,NA,0.5,5.2,NA,NA,0,0.1,1.2,NA,0,0,0.8,NA,16604,FantasyPros,13313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray-Ray McCloud III,WR,SF,NA,NA,0.3,3.8,NA,NA,0,0.2,1.2,NA,0,0,0.7,NA,17530,FantasyPros,13641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Taylor,WR,CHI,NA,NA,0.4,5.1,NA,NA,0,0,0.2,NA,0,0,0.7,NA,16505,FantasyPros,13316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,0.4,5.3,NA,NA,0,0,0,NA,0,0,0.7,NA,18590,FantasyPros,14118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Philips,WR,TEN,NA,NA,0.4,4.8,NA,NA,0,0,0.1,NA,0,0,0.7,NA,23896,FantasyPros,15901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,PHI,NA,NA,0.4,4.5,NA,NA,0,0,0,NA,0,0,0.6,NA,18864,FantasyPros,14592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Johnson,WR,DEN,NA,NA,0.4,4.6,NA,NA,0,0,0,NA,0,0,0.6,NA,24233,FantasyPros,15987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,NA,0.4,4.8,NA,NA,0,0,0,NA,0,0,0.6,NA,23438,FantasyPros,16005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deonte Harty,WR,BUF,NA,NA,0.3,3.3,NA,NA,0,0,0.5,NA,0,0,0.5,NA,18876,FantasyPros,14558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LV,NA,NA,0.2,2.5,NA,NA,0,0.3,1.5,NA,0,0,0.5,NA,14103,FantasyPros,12394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dee Eskridge,WR,SEA,NA,NA,0.2,2.5,NA,NA,0,0.2,1.5,NA,0,0,0.5,NA,22785,FantasyPros,15302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Brooks,WR,DAL,NA,NA,0.2,3.1,NA,NA,0,0,0.1,NA,0,0,0.5,NA,25468,FantasyPros,16364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,NA,0.2,3.1,NA,NA,0,0,0,NA,0,0,0.4,NA,24177,FantasyPros,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ihmir Smith-Marsette,WR,CAR,NA,NA,0.2,3.4,NA,NA,0,0,0.1,NA,0,0,0.4,NA,20116,FantasyPros,15434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,MIA,NA,NA,0.3,3.2,NA,NA,0,0,0.1,NA,0,0,0.4,NA,18627,FantasyPros,14841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velus Jones Jr.,WR,CHI,NA,NA,0.2,2.7,NA,NA,0,0,0.9,NA,0,0,0.4,NA,24214,FantasyPros,15767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,TB,NA,NA,0.2,2.8,NA,NA,0,0,0.1,NA,0,0,0.4,NA,16757,FantasyPros,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keith Kirkwood,WR,NO,NA,NA,0.2,2.8,NA,NA,0,0,0,NA,0,0,0.4,NA,17871,FantasyPros,13882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,NA,0.2,2.7,NA,NA,0,0,0,NA,0,0,0.4,NA,25335,FantasyPros,16207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Slater,WR,NE,NA,NA,0.1,2.6,NA,NA,0,0,0.1,NA,0,0,0.3,NA,9446,FantasyPros,9200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Bell,WR,SF,NA,NA,0.2,2.5,NA,NA,0,0,0,NA,0,0,0.3,NA,23012,FantasyPros,16202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irvin Charles,WR,NYJ,NA,NA,0.1,2.5,NA,NA,0,0,0.1,NA,0,0,0.3,NA,24904,FantasyPros,15984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samori Toure,WR,GB,NA,NA,0.2,2.2,NA,NA,0,0,0,NA,0,0,0.3,NA,23883,FantasyPros,15841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Turner,WR,LV,NA,NA,0.1,2.2,NA,NA,0,0,0.3,NA,0,0,0.3,NA,23423,FantasyPros,15995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Trammell,WR,LAR,NA,NA,0.2,1.9,NA,NA,0,0,0,NA,0,0,0.3,NA,23260,FantasyPros,16120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colton Dowell,WR,TEN,NA,NA,0.1,1.8,NA,NA,0,0,0.1,NA,0,0,0.2,NA,25467,FantasyPros,16354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Jones,WR,CIN,NA,NA,0.1,1.7,NA,NA,0,0,0.2,NA,0,0,0.2,NA,25336,FantasyPros,16203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Proche II,WR,CLE,NA,NA,0.1,1.5,NA,NA,0,0,0.1,NA,0,0,0.2,NA,19359,FantasyPros,14848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tylan Wallace,WR,BAL,NA,NA,0.1,1.7,NA,NA,0,0,0.1,NA,0,0,0.2,NA,19801,FantasyPros,15285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunner Olszewski,WR,NYG,NA,NA,0,1,NA,NA,0,0,0.6,NA,0,0,0.2,NA,19093,FantasyPros,14555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Boykin,WR,PIT,NA,NA,0,1.4,NA,NA,0,0,0,NA,0,0,0.1,NA,18636,FantasyPros,14125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rakim Jarrett,WR,TB,NA,NA,0.1,1.1,NA,NA,0,0,0,NA,0,0,0.1,NA,23001,FantasyPros,16198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,0.1,1,NA,NA,0,0,0,NA,0,0,0.1,NA,23242,FantasyPros,15308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Tyreek",WR,MIA,NA,10.7,7.4,112,NA,NA,0.8,NA,1,NA,0,0.1,15.9,NA,NA,FantasySharks,12801,TEN,1.2,0.2,0,0.1,0.1,0.2,0.3,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lamb, CeeDee",WR,DAL,NA,10,7.2,85,NA,NA,0.7,NA,6,NA,0.1,0.1,13.6,NA,NA,FantasySharks,14832,PHI,1.7,0.2,0.3,0.2,0.1,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Diggs, Stefon",WR,BUF,NA,11,7.3,85,NA,NA,0.7,NA,-0.1,NA,0,0.1,12.6,NA,NA,FantasySharks,12186,@KCC,1.5,0.2,0.3,0.1,0,0,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, A.J.",WR,PHI,NA,10.3,6.2,90,NA,NA,0.6,NA,0,NA,0,0,12.6,NA,NA,FantasySharks,14104,@DAL,1.5,0.2,0.2,0.1,0,0,0.1,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Keenan",WR,LAC,NA,11,7.8,88,NA,NA,0.6,NA,0,NA,0,0.1,12.3,NA,NA,FantasySharks,11222,DEN,1.3,0.3,0.2,0.1,0.1,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Mike",WR,TBB,NA,9.4,5.7,82,NA,NA,0.7,NA,0,NA,0,0,12.2,NA,NA,FantasySharks,11671,@ATL,1.3,0.2,0,0.2,0.1,0.1,0.1,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Collins, Nico",WR,HOU,NA,9,6.2,85,NA,NA,0.6,NA,0,NA,0,0,12.1,NA,NA,FantasySharks,15290,@NYJ,1.3,0.2,0.2,0.1,0,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jefferson, Justin",WR,MIN,NA,10,6.4,90,NA,NA,0.5,NA,1,NA,0,0.1,11.9,NA,NA,FantasySharks,14836,@LVR,1.5,0.1,0.1,0.1,0.1,0,0.1,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samuel, Deebo",WR,SFO,NA,7.5,5.4,65,NA,NA,0.4,NA,10,NA,0.3,0.1,11.7,NA,NA,FantasySharks,14136,SEA,0.9,0,0.1,0.1,0.1,0.1,0,6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aiyuk, Brandon",WR,SFO,NA,8,6,80,NA,NA,0.6,NA,2,NA,0,0.1,11.7,NA,NA,FantasySharks,14840,SEA,0.7,0.2,0.1,0.1,0.1,0,0.1,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chase, Ja'Marr",WR,CIN,NA,9.6,6.7,83,NA,NA,0.6,NA,-0.1,NA,0,0.1,11.6,NA,NA,FantasySharks,15281,IND,1.4,0.2,0.1,0.1,0,0,0.2,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, DeVonta",WR,PHI,NA,8,6,71,NA,NA,0.7,NA,0,NA,0,0,11.2,NA,NA,FantasySharks,15282,@DAL,0.8,0.3,0.2,0.1,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Amon-Ra",WR,DET,NA,9.6,6.7,81,NA,NA,0.5,NA,2,NA,0,0,10.9,NA,NA,FantasySharks,15287,@CHI,1.3,0.2,0,0.2,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waddle, Jaylen",WR,MIA,NA,9,6,82,NA,NA,0.4,NA,1,NA,0,0,10.8,NA,NA,FantasySharks,15284,TEN,0.9,0.2,0,0.1,0.1,0,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kupp, Cooper",WR,LAR,NA,9,6,70,NA,NA,0.6,NA,2,NA,0,0.1,10.8,NA,NA,FantasySharks,13164,@BAL,1.1,0.2,0.2,0,0.1,0,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adams, Davante",WR,LVR,NA,10,6,80,NA,NA,0.5,NA,0,NA,0,0,10.8,NA,NA,FantasySharks,11675,MIN,1.5,0.1,0.1,0,0.1,0.1,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Olave, Chris",WR,NOS,NA,9.2,6,77,NA,NA,0.4,NA,0,NA,0,0,10.3,NA,NA,FantasySharks,15754,CAR,0.8,0.2,0.2,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metcalf, DK",WR,SEA,NA,9,4.9,70,NA,NA,0.5,NA,0,NA,0,0,10.2,NA,NA,FantasySharks,14102,@SFO,1.6,0.3,0.1,0,0,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Christian",WR,GBP,NA,6.2,3.4,51,NA,NA,0.7,NA,3,NA,0.1,0,9.9,NA,NA,FantasySharks,15789,@NYG,1.5,0.3,0.4,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, D.J.",WR,CHI,NA,7.4,5.3,73,NA,NA,0.4,NA,1,NA,0,0.1,9.9,NA,NA,FantasySharks,13635,DET,0.5,0.1,0.1,0.1,0.1,0,0.1,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sutton, Courtland",WR,DEN,NA,8,5.5,65,NA,NA,0.6,NA,0,NA,0,0.1,9.8,NA,NA,FantasySharks,13630,@LAC,1.4,0.2,0.3,0.1,0,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, DeAndre",WR,TEN,NA,8,5,65,NA,NA,0.5,NA,1,NA,0,0,9.7,NA,NA,FantasySharks,11232,@MIA,1,0.1,0.1,0,0.1,0.1,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridley, Calvin",WR,JAC,NA,8,5,60,NA,NA,0.6,NA,2,NA,0,0.1,9.6,NA,NA,FantasySharks,13629,@CLE,1,0.3,0.1,0.1,0.1,0.1,0,4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nacua, Puka",WR,LAR,NA,8,5.5,70,NA,NA,0.4,NA,3,NA,0,0,9.4,NA,NA,FantasySharks,16211,@BAL,0.8,0.1,0,0.1,0.1,0,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pittman, Michael",WR,IND,NA,10.4,7.2,72,NA,NA,0.3,NA,1,NA,0,0,9.2,NA,NA,FantasySharks,14842,@CIN,1.3,0.1,0.1,0,0,0,0.1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooks, Brandin",WR,DAL,NA,6,4,55,NA,NA,0.5,NA,2,NA,0,0,8.9,NA,NA,FantasySharks,11674,PHI,0.7,0.2,0.1,0.1,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Addison, Jordan",WR,MIN,NA,8,5,60,NA,NA,0.5,NA,0,NA,0,0,8.9,NA,NA,FantasySharks,16186,@LVR,1.3,0.1,0.1,0.1,0,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lockett, Tyler",WR,SEA,NA,7.9,5.1,57,NA,NA,0.4,NA,0,NA,0,0,8.4,NA,NA,FantasySharks,12187,@SFO,0.8,0.2,0.1,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Gabriel",WR,BUF,NA,7,4,54,NA,NA,0.5,NA,-0.1,NA,0,0.1,8.4,NA,NA,FantasySharks,14845,@KCC,1.1,0.2,0.2,0,0.1,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper, Amari",WR,CLE,NA,8.2,4.3,66,NA,NA,0.3,NA,0,NA,0,0,8.3,NA,NA,FantasySharks,12175,JAC,0.9,0.1,0.1,0,0,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higgins, Tee",WR,CIN,NA,7.5,5.5,65,NA,NA,0.3,NA,0,NA,0,0,8.3,NA,NA,FantasySharks,14835,IND,1.1,0.1,0,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beckham, Odell",WR,BAL,NA,5.9,4,55,NA,NA,0.4,NA,3,NA,0.1,0.1,8.2,NA,NA,FantasySharks,11679,LAR,0.9,0.2,0.1,0,0,0.1,0,2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thielen, Adam",WR,CAR,NA,8,6,60,NA,NA,0.3,NA,0,NA,0,0,8,NA,NA,FantasySharks,11938,@NOS,1.1,0.2,0.1,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Godwin, Chris",WR,TBB,NA,8.6,5.7,61,NA,NA,0.2,NA,1,NA,0.1,0.1,7.9,NA,NA,FantasySharks,13163,@ATL,1,0.1,0,0.1,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rice, Rashee",WR,KCC,NA,5.4,4.3,51,NA,NA,0.4,NA,0,NA,0,0,7.6,NA,NA,FantasySharks,16194,BUF,1.1,0.2,0.1,0,0.1,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flowers, Zay",WR,BAL,NA,7,5.5,60,NA,NA,0.2,NA,2,NA,0,0,7.5,NA,NA,FantasySharks,16190,LAR,0.7,0,0.1,0,0.1,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Doubs, Romeo",WR,GBP,NA,6.7,3.9,44,NA,NA,0.5,NA,0,NA,0,0,7.5,NA,NA,FantasySharks,15779,@NYG,1,0.3,0.1,0.1,0,0,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickens, George",WR,PIT,NA,6.5,3.5,57,NA,NA,0.2,NA,1,NA,0,0,7.4,NA,NA,FantasySharks,15762,NEP,0.6,0,0,0.1,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyers, Jakobi",WR,LVR,NA,6.4,3.9,45,NA,NA,0.4,NA,2,NA,0.1,0,7.4,NA,NA,FantasySharks,14127,MIN,0.8,0.2,0.1,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Garrett",WR,NYJ,NA,10.3,5.5,65,NA,NA,0.2,NA,1,NA,0,0.1,7.3,NA,NA,FantasySharks,15753,HOU,1.1,0.1,0,0,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reed, Jayden",WR,GBP,NA,5.6,3.4,41,NA,NA,0.3,NA,4,NA,0.1,0,7.1,NA,NA,FantasySharks,16184,@NYG,0.9,0.1,0.1,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Diontae",WR,PIT,NA,9.1,4.9,55,NA,NA,0.2,NA,1,NA,0,0,7.1,NA,NA,FantasySharks,14208,NEP,1.1,0.2,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jeudy, Jerry",WR,DEN,NA,7.2,5,60,NA,NA,0.2,NA,1,NA,0,0,7,NA,NA,FantasySharks,14833,@LAC,0.8,0.1,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,HOU,NA,7,4,50,NA,NA,0.3,NA,1,NA,0,0,6.7,NA,NA,FantasySharks,13172,@NYJ,0.7,0.1,0,0.1,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"London, Drake",WR,ATL,NA,7.2,4.3,54,NA,NA,0.2,NA,0,NA,0,0.1,6.4,NA,NA,FantasySharks,15751,TBB,1,0.1,0.1,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Downs, Josh",WR,IND,NA,7.5,5,50,NA,NA,0.2,NA,0,NA,0,0,6.3,NA,NA,FantasySharks,16187,@CIN,0.9,0.1,0,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shaheed, Rashid",WR,NOS,NA,6.1,4.1,45,NA,NA,0.2,NA,1,NA,0,0,5.6,NA,NA,FantasySharks,16080,CAR,0.5,0,0.1,0,0,0,0,18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,CAR,NA,5,3,40,NA,NA,0.3,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,13668,@NOS,0.4,0.1,0.1,0,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,JAC,NA,6,4,40,NA,NA,0.2,NA,0.1,NA,0,0,5.2,NA,NA,FantasySharks,13176,@CLE,0.8,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jameson",WR,DET,NA,3.7,2,33,NA,NA,0.2,NA,1,NA,0.1,0,5.2,NA,NA,FantasySharks,15756,@CHI,0.3,0,0,0,0.1,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,CIN,NA,5.7,3.7,39,NA,NA,0.2,NA,1,NA,0,0,5.1,NA,NA,FantasySharks,12650,IND,0.6,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,CLE,NA,7.5,3.9,45,NA,NA,0.1,NA,1,NA,0,0.1,5.1,NA,NA,FantasySharks,15288,JAC,0.9,0,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
