player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
"Reed, Jayden",WR,GBP,NA,4.9,2.9,41,NA,NA,0.3,NA,1,NA,0,0,6.2,NA,NA,FantasySharks,16184,LAC,1,0.1,0.1,0,0.1,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooks, Brandin",WR,DAL,NA,4.8,3.1,40,NA,NA,0.3,NA,2,NA,0,0,6.1,NA,NA,FantasySharks,11674,@CAR,0.6,0.1,0.1,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chark, D.J.",WR,CAR,NA,5.1,2.8,39,NA,NA,0.4,NA,0,NA,0,0,6,NA,NA,FantasySharks,13668,DAL,0.6,0.2,0.1,0,0,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Josh",WR,DET,NA,4.4,2.8,43,NA,NA,0.3,NA,0,NA,0,0.1,5.7,NA,NA,FantasySharks,13168,CHI,0.7,0.2,0,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boyd, Tyler",WR,CIN,NA,5.8,3.9,42,NA,NA,0.2,NA,0,NA,0,0,5.6,NA,NA,FantasySharks,12650,@BAL,0.7,0.2,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnston, Quentin",WR,LAC,NA,6.6,3.8,48,NA,NA,0.1,NA,0,NA,0,0,5.5,NA,NA,FantasySharks,16188,@GBP,0.9,0.1,0,0,0,0,0,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Robert",WR,HOU,NA,6.4,3.5,41,NA,NA,0.2,NA,0,NA,0,0,5.3,NA,NA,FantasySharks,11228,ARI,1.1,0.1,0,0,0,0,0.1,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridley, Calvin",WR,JAC,NA,6.9,3.5,42,NA,NA,0.2,NA,0,NA,0,0,5.2,NA,NA,FantasySharks,13629,TEN,0.8,0.1,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Osborn, K.J.",WR,MIN,NA,4.8,3.2,36,NA,NA,0.2,NA,0,NA,0,0,5.1,NA,NA,FantasySharks,14977,@DEN,0.8,0.1,0.1,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slayton, Darius",WR,NYG,NA,5.9,3.3,46,NA,NA,0.1,NA,0,NA,0,0,4.9,NA,NA,FantasySharks,14122,@WAS,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mooney, Darnell",WR,CHI,NA,4.7,2.8,41,NA,NA,0.1,NA,0,NA,0,0,4.8,NA,NA,FantasySharks,14974,@DET,0.5,0,0,0.1,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Michael",WR,ARI,NA,3.8,2.6,37,NA,NA,0.2,NA,0,NA,0,0,4.7,NA,NA,FantasySharks,16206,@HOU,0.3,0.1,0.1,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jameson",WR,DET,NA,4.7,2.5,37,NA,NA,0.2,NA,0,NA,0,0,4.6,NA,NA,FantasySharks,15756,CHI,0.6,0,0,0,0,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atwell, Tutu",WR,LAR,NA,4.5,2.4,27,NA,NA,0.2,NA,3,NA,0.1,0,4.6,NA,NA,FantasySharks,15301,SEA,0.3,0.1,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toney, Kadarius",WR,KCC,NA,3.9,3,27,NA,NA,0.2,NA,2,NA,0,0,4.6,NA,NA,FantasySharks,15289,PHI,0.6,0.2,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Zay",WR,JAC,NA,5,3.2,32,NA,NA,0.2,NA,0,NA,0,0,4.6,NA,NA,FantasySharks,13176,TEN,0.9,0.1,0.1,0,0,0,0,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Elijah",WR,CLE,NA,6.2,3.5,35,NA,NA,0.1,NA,1,NA,0,0.1,4.4,NA,NA,FantasySharks,15288,PIT,0.6,0,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith-Njigba, Jaxon",WR,SEA,NA,4.4,3,32,NA,NA,0.2,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,16185,@LAR,0.5,0.1,0,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westbrook-Ikhine, Nick",WR,TEN,NA,4.2,2,27,NA,NA,0.3,NA,0,NA,0,0,4.4,NA,NA,FantasySharks,15109,@JAC,0.5,0.1,0.1,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Rondale",WR,ARI,NA,5.6,3.5,28,NA,NA,0,NA,10,NA,0.1,0,4.3,NA,NA,FantasySharks,15283,@HOU,0.5,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lazard, Allen",WR,NYJ,NA,5,2.5,35,NA,NA,0.1,NA,0,NA,0,0,4.2,NA,NA,FantasySharks,13632,@BUF,0.5,0,0.1,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gallup, Michael",WR,DAL,NA,4.5,2.5,32,NA,NA,0.1,NA,0,NA,0,0,4,NA,NA,FantasySharks,13646,@CAR,0.4,0,0,0,0,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Wan'Dale",WR,NYG,NA,4.6,3.3,32,NA,NA,0.1,NA,1,NA,0,0,4,NA,NA,FantasySharks,15757,@WAS,0.2,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beckham, Odell",WR,BAL,NA,4.8,2.2,28,NA,NA,0.2,NA,0,NA,0,0.1,3.9,NA,NA,FantasySharks,11679,CIN,1,0.1,0,0,0,0.1,0,3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palmer, Trey",WR,TBB,NA,4.7,2.4,26,NA,NA,0.2,NA,0,NA,0,0,3.6,NA,NA,FantasySharks,16199,@SFO,0.4,0.2,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Skyy",WR,KCC,NA,4.1,2.3,28,NA,NA,0.1,NA,2,NA,0,0,3.5,NA,NA,FantasySharks,15766,PHI,0.5,0.1,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bateman, Rashod",WR,BAL,NA,4.2,2.7,34,NA,NA,0,NA,1,NA,0,0,3.5,NA,NA,FantasySharks,15293,CIN,0.2,0,0,0,0,0,0,4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burks, Treylon",WR,TEN,NA,5.1,2.3,30,NA,NA,0,NA,2,NA,0,0,3.4,NA,NA,FantasySharks,15752,@JAC,0.5,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raymond, Kalif",WR,DET,NA,3.2,2.3,29,NA,NA,0,NA,3,NA,0,0,3.4,NA,NA,FantasySharks,13066,CHI,0.6,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Derius",WR,LAC,NA,2.9,1.9,16,NA,NA,0.2,NA,4,NA,0,0,3.1,NA,NA,FantasySharks,16299,@GBP,0.6,0.2,0,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agholor, Nelson",WR,BAL,NA,2.7,1.6,20,NA,NA,0.2,NA,0,NA,0,0,3.1,NA,NA,FantasySharks,12181,CIN,0.2,0,0.2,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Cedrick",WR,MIA,NA,2.2,1.4,20,NA,NA,0.2,NA,0,NA,0,0,3.1,NA,NA,FantasySharks,13652,LVR,0.2,0.1,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Justin",WR,KCC,NA,3.1,1.6,29,NA,NA,0,NA,0,NA,0,0.1,3,NA,NA,FantasySharks,13776,PHI,0.3,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdes-Scantling, Marquez",WR,KCC,NA,3.5,1.7,23,NA,NA,0.1,NA,0,NA,0,0.1,2.8,NA,NA,FantasySharks,13793,PHI,0.5,0.1,0,0,0,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jennings, Jauan",WR,SFO,NA,3.6,2.1,27,NA,NA,0,NA,0,NA,0,0,2.7,NA,NA,FantasySharks,14860,TBB,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Dyami",WR,WAS,NA,2.2,1.2,19,NA,NA,0.1,NA,1,NA,0,0,2.7,NA,NA,FantasySharks,15292,NYG,0.1,0,0,0,0.1,0,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marshall, Terrace",WR,CAR,NA,3.8,2,24,NA,NA,0,NA,0,NA,0,0,2.7,NA,NA,FantasySharks,15308,DAL,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moore, Chris",WR,TEN,NA,2.5,1.2,24,NA,NA,0,NA,0,NA,0,0,2.7,NA,NA,FantasySharks,12773,@JAC,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shepard, Sterling",WR,NYG,NA,4.2,2.3,22,NA,NA,0.1,NA,0,NA,0,0,2.5,NA,NA,FantasySharks,12658,@WAS,0.3,0.1,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philips, Kyle",WR,TEN,NA,2.7,1.7,25,NA,NA,0,NA,0,NA,0,0,2.5,NA,NA,FantasySharks,15901,@JAC,0.3,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wicks, Dontayvion",WR,GBP,NA,3,1.7,23,NA,NA,0.1,NA,0.1,NA,0,0.1,2.4,NA,NA,FantasySharks,16195,LAC,0.3,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Noah",WR,HOU,NA,3.7,1.7,23,NA,NA,0,NA,-0.1,NA,0,0,2.3,NA,NA,FantasySharks,13172,ARI,0.4,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mims, Marvin",WR,DEN,NA,1.9,1.1,20,NA,NA,0.1,NA,-0.2,NA,0,0,2.3,NA,NA,FantasySharks,16189,MIN,0.1,0,0,0,0,0,0.1,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Renfrow, Hunter",WR,LVR,NA,3.3,2,20,NA,NA,0,NA,0,NA,0,0,2.3,NA,NA,FantasySharks,14123,@MIA,0.5,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Berrios, Braxton",WR,MIA,NA,2.4,1.8,18,NA,NA,0.1,NA,1,NA,0,0,2.2,NA,NA,FantasySharks,13638,LVR,0.2,0,0.1,0,0,0,0,21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mingo, Jonathan",WR,CAR,NA,4.6,2.2,21,NA,NA,0,NA,0,NA,0,0,2.1,NA,NA,FantasySharks,16197,DAL,0.2,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shakir, Khalil",WR,BUF,NA,1.7,1.3,17,NA,NA,0.1,NA,-0.1,NA,0,0,2.1,NA,NA,FantasySharks,15761,NYJ,0.1,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skowronek, Ben",WR,LAR,NA,2.2,1.2,13,NA,NA,0.1,NA,1,NA,0,0,2.1,NA,NA,FantasySharks,15491,SEA,0.2,0,0,0.1,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cracraft, River",WR,MIA,NA,1.3,0.8,11,NA,NA,0.1,NA,0,NA,0,0,2,NA,NA,FantasySharks,13862,LVR,0.3,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sherfield, Trent",WR,BUF,NA,2.5,1.6,18,NA,NA,0,NA,1,NA,0,0.1,2,NA,NA,FantasySharks,13893,NYJ,0.2,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hardman, Mecole",WR,KCC,NA,2.8,1.7,15,NA,NA,0.1,NA,1,NA,0,0,2,NA,NA,FantasySharks,14113,PHI,0.5,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Metchie, John",WR,HOU,NA,2,1.6,17,NA,NA,0,NA,1,NA,0,0,2,NA,NA,FantasySharks,15759,ARI,0.2,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zaccheaus, Olamide",WR,PHI,NA,2.9,1.4,15,NA,NA,0.1,NA,0,NA,0,0,1.9,NA,NA,FantasySharks,14592,@KCC,0.3,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bobo, Jake",WR,SEA,NA,1.4,1,10,NA,NA,0.1,NA,1,NA,0.1,0,1.9,NA,NA,FantasySharks,16393,@LAR,0.2,0.1,0,0,0,0,0,7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Allen",WR,PIT,NA,3.2,2,17,NA,NA,0,NA,1,NA,0,0,1.9,NA,NA,FantasySharks,11678,@CLE,0.4,0,0,0,0,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peoples-Jones, Donovan",WR,DET,NA,2.9,1.3,14,NA,NA,0.1,NA,1,NA,0,0.1,1.8,NA,NA,FantasySharks,14857,CHI,0.3,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tolbert, Jalen",WR,DAL,NA,2.6,1.3,13,NA,NA,0.1,NA,0,NA,0,0,1.8,NA,NA,FantasySharks,15788,@CAR,0.4,0.1,0,0,0,0,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Irwin, Trenton",WR,CIN,NA,1.5,0.9,11,NA,NA,0.1,NA,1,NA,0,0,1.8,NA,NA,FantasySharks,14551,@BAL,0.3,0.1,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turpin, KaVontae",WR,DAL,NA,1.1,0.6,3,NA,NA,0.1,NA,3,NA,0.1,0,1.8,NA,NA,FantasySharks,15981,@CAR,0.6,0.1,0,0,0,0,0,26,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Powell, Brandon",WR,MIN,NA,1.9,1.1,10,NA,NA,0.1,NA,2,NA,0,0,1.8,NA,NA,FantasySharks,13910,@DEN,0.5,0.1,0,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyton, Jalen",WR,LAC,NA,2.3,1.3,14,NA,NA,0.1,NA,-0.2,NA,0,0,1.7,NA,NA,FantasySharks,14337,@GBP,0.4,0,0.1,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agnew, Jamal",WR,JAC,NA,2.1,1.4,12,NA,NA,0,NA,2,NA,0,0.1,1.6,NA,NA,FantasySharks,13308,TEN,0.2,0,0,0,0,0,0,26,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompkins, Deven",WR,TBB,NA,2.8,1.7,11,NA,NA,0.1,NA,3,NA,0,0.1,1.6,NA,NA,FantasySharks,15977,@SFO,0.4,0.1,0,0,0,0,0,24,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Tre",WR,LVR,NA,1.4,0.7,11,NA,NA,0,NA,5,NA,0,0,1.6,NA,NA,FantasySharks,16287,@MIA,0.2,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goodwin, Marquise",WR,CLE,NA,2.3,1.3,12,NA,NA,0,NA,2,NA,0,0,1.5,NA,NA,FantasySharks,11239,PIT,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Brown, Equanimeous",WR,CHI,NA,2.4,1.2,13,NA,NA,0,NA,1,NA,0,0,1.5,NA,NA,FantasySharks,13637,@DET,0.2,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Velus",WR,CHI,NA,1,0.4,4,NA,NA,0.1,NA,5,NA,0,0,1.4,NA,NA,FantasySharks,15767,@DET,0.1,0,0,0,0,0,0,30,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duvernay, Devin",WR,BAL,NA,2,1.1,10,NA,NA,0,NA,4,NA,0,0,1.4,NA,NA,FantasySharks,14847,CIN,0.3,0,0,0,0,0,0,14,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hyatt, Jalin",WR,NYG,NA,1.9,1.1,14,NA,NA,0,NA,0,NA,0,0,1.4,NA,NA,FantasySharks,16183,@WAS,0.1,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Julio",WR,PHI,NA,1.6,0.8,7,NA,NA,0.1,NA,1,NA,0,0,1.4,NA,NA,FantasySharks,10271,@KCC,0.5,0.1,0,0,0,0,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shenault, Laviska",WR,CAR,NA,1.2,1.1,8,NA,NA,0,NA,5,NA,0,0,1.3,NA,NA,FantasySharks,14838,DAL,0.1,0,0,0,0,0,0,12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Claypool, Chase",WR,MIA,NA,2.2,0.9,10,NA,NA,0,NA,1,NA,0,0,1.3,NA,NA,FantasySharks,14841,LVR,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell, Parris",WR,NYG,NA,2.9,1.9,12,NA,NA,0,NA,0.1,NA,0,0,1.3,NA,NA,FantasySharks,14112,@WAS,0.3,0,0,0,0,0,0,13,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cobb, Randall",WR,NYJ,NA,3,1.1,10,NA,NA,0,NA,1,NA,0,0,1.2,NA,NA,FantasySharks,10308,@BUF,0.5,0,0,0,0,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harty, Deonte",WR,BUF,NA,1.2,0.8,8,NA,NA,0.1,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,14558,NYJ,0.2,0.1,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gipson, Xavier",WR,NYJ,NA,1.5,0.6,9,NA,NA,0,NA,2,NA,0,0,1.2,NA,NA,FantasySharks,16416,@BUF,0.1,0,0,0,0,0,0,18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"James, Richie",WR,KCC,NA,1.9,1.1,9,NA,NA,0,NA,0,NA,0,0,1.2,NA,NA,FantasySharks,13724,PHI,0.3,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Tyler",WR,CHI,NA,2,0.8,7,NA,NA,0,NA,4,NA,0,0,1.1,NA,NA,FantasySharks,16205,@DET,0.2,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, Demarcus",WR,LAR,NA,1.7,1,10,NA,NA,0,NA,0,NA,0,0,1.1,NA,NA,FantasySharks,12785,SEA,0.2,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dortch, Greg",WR,ARI,NA,1.5,1,8,NA,NA,0,NA,1,NA,0,0,1.1,NA,NA,FantasySharks,14108,@HOU,0.2,0,0,0,0,0,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCloud, Ray-Ray",WR,SFO,NA,1,0.6,7,NA,NA,0,NA,3,NA,0,0,1,NA,NA,FantasySharks,13641,TBB,0,0,0,0,0,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pringle, Byron",WR,WAS,NA,1.4,0.7,9,NA,NA,0,NA,0,NA,0,0,1,NA,NA,FantasySharks,13863,NYG,0,0,0,0,0,0,0,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dorsett, Phillip",WR,DEN,NA,1.7,0.9,10,NA,NA,0,NA,-0.2,NA,0,0,1,NA,NA,FantasySharks,12188,MIN,0.1,0,0,0,0,0,0,9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austin III, Calvin",WR,PIT,NA,2,1,7,NA,NA,0,NA,3,NA,0,0,1,NA,NA,FantasySharks,15777,@CLE,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bell, David",WR,CLE,NA,2.1,1.2,10,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,15758,PIT,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harry, N'Keal",WR,MIN,NA,0.7,0.5,9,NA,NA,0,NA,0,NA,0,0,0.9,NA,NA,FantasySharks,14101,@DEN,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pascal, Zach",WR,ARI,NA,1.6,0.7,7,NA,NA,0,NA,1,NA,0,0,0.9,NA,NA,FantasySharks,13488,@HOU,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watkins, Quez",WR,PHI,NA,1.5,0.9,7,NA,NA,0,NA,0.1,NA,0,0,0.8,NA,NA,FantasySharks,14992,@KCC,0.1,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, DeAndre",WR,LVR,NA,1.1,0.5,6,NA,NA,0,NA,2,NA,0,0,0.8,NA,NA,FantasySharks,12394,@MIA,0.2,0,0,0,0,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toure, Samori",WR,GBP,NA,1.1,0.4,6,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,15841,LAC,0.2,0,0,0,0,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crowder, Jamison",WR,WAS,NA,0.8,0.5,6,NA,NA,0,NA,0,NA,0,0,0.7,NA,NA,FantasySharks,12184,NYG,0.1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Charlie",WR,CIN,NA,1,0.5,4,NA,NA,0,NA,0.1,NA,0,0,0.7,NA,NA,FantasySharks,16203,@BAL,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milne, Dax",WR,WAS,NA,0.9,0.3,4,NA,NA,0,NA,0,NA,0,0,0.6,NA,NA,FantasySharks,15326,NYG,0.1,0,0,0,0,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
