player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points
Tommy Tremble,TE,CAR,NA,1.3,1.3,13.5,NA,NA,0.1,0,1.93,NA,16314,FleaFlicker,15332,0,0,0,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,13.5,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,1.4,1.4,13.7,NA,NA,0.1,0,1.91,NA,16971,FleaFlicker,15800,0,0,0,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,13.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,1.2,1.2,12,NA,NA,0.1,0,1.66,NA,15679,FleaFlicker,14871,0,0,0,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,12,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,LV,NA,1.2,1.2,11.4,NA,NA,0.1,0,1.6,NA,12069,FleaFlicker,12677,0,0,0,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,11.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,1.2,1.2,12,NA,NA,0.1,0,1.6,NA,16621,FleaFlicker,15541,0,0,0,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,12,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence Cager,TE,NYG,NA,1,1,9.6,NA,NA,0.1,0,1.54,NA,15979,FleaFlicker,15041,0,0,0,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,9.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,1.1,1.1,10.2,NA,NA,0.1,0,1.48,NA,16572,FleaFlicker,15626,0,0,0,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,10.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,1,1,9.7,NA,NA,0.1,0,1.37,NA,16986,FleaFlicker,15804,0,0,0,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,9.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,1,1,10.2,NA,NA,0.1,0,1.36,NA,16360,FleaFlicker,15344,0,0,0,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,10.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,1,1,10.2,NA,NA,0.1,0,1.36,NA,16927,FleaFlicker,15798,0,0,0,CINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TE40,0.1,10.2,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,CLE,NA,1,1,10.6,NA,NA,0.1,0,1.36,NA,13844,FleaFlicker,13753,0,0,0,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,10.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Uzomah,TE,NYJ,NA,1.1,1.1,9.4,NA,NA,0.1,0,1.3,NA,11276,FleaFlicker,12317,0,0,0,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,9.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoff Swaim,TE,ARI,NA,0.9,0.9,7.2,NA,NA,0.1,0,1.15,NA,11287,FleaFlicker,12378,0,0,0,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,7.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albert Okwuegbunam,TE,PHI,NA,0.9,0.9,9.1,NA,NA,0,0,1.13,NA,15716,FleaFlicker,14873,0,0,0,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9.1,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,0.9,0.9,8.4,NA,NA,0.1,0,1.12,NA,14475,FleaFlicker,13763,0,0,0,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,8.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,0.8,0.8,8.1,NA,NA,0.1,0,1.11,NA,17675,FleaFlicker,16222,0,0,0,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,8.1,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,0.7,0.7,7.4,NA,NA,0.1,0,1.02,NA,17734,FleaFlicker,16312,0,0,0,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,7.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.7,0.7,6.4,NA,NA,0.1,0,1,NA,17649,FleaFlicker,16221,0,0,0,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,6.4,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.8,0.8,6.7,NA,NA,0.1,0,0.95,NA,14714,FleaFlicker,14146,0,0,0,@BALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,6.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,0.8,0.8,6.8,NA,NA,0,0,0.93,NA,17235,FleaFlicker,15970,0,0,0,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,6.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,DEN,NA,0.6,0.6,5.9,NA,NA,0.1,0,0.89,NA,11114,FleaFlicker,12955,0,0,0,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,0.6,0.6,5.1,NA,NA,0.1,0,0.87,NA,14749,FleaFlicker,14209,0,0,0,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,5.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,0.7,0.7,6,NA,NA,0,0,0.84,NA,17626,FleaFlicker,16269,0,0,0,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,LAC,NA,0.6,0.6,5.9,NA,NA,0,0,0.83,NA,17123,FleaFlicker,16113,0,0,0,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,0.5,0.5,5.3,NA,NA,0.1,0,0.83,NA,18244,FleaFlicker,16474,0,0,0,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,5.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,0.6,0.6,5.8,NA,NA,0,0,0.8,NA,15644,FleaFlicker,14875,0,0,0,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,0.7,0.7,6,NA,NA,0,0,0.78,NA,16833,FleaFlicker,15796,0,0,0,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Tonyan,TE,CHI,NA,0.5,0.5,5.3,NA,NA,0,0,0.77,NA,13489,FleaFlicker,13427,0,0,0,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,5.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,0.4,0.4,4.5,NA,NA,0.1,0,0.76,NA,16420,FleaFlicker,15330,0,0,0,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,4.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,0.5,0.5,5,NA,NA,0,0,0.73,NA,17726,FleaFlicker,16333,0,0,0,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.84,70.66,NA,NA,0.62,NA,10.76,NA,travis-kelce-1,NumberFire,11244,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86,17.66,#16,52,1,14.19,8000,1.77,17.63,14.19
Mark Andrews,TE,BAL,NA,NA,5.61,61.44,NA,NA,0.48,NA,8.97,NA,mark-andrews,NumberFire,13671,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,15.24,#20,70,2,11.79,7200,1.64,14.62,11.79
T.J. Hockenson,TE,MIN,NA,NA,6.48,60.62,NA,NA,0.37,NA,8.25,NA,t-j-hockenson,NumberFire,14138,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,14.26,#32,81,3,11.46,7400,1.55,14.74,11.46
Dalton Schultz,TE,HOU,NA,NA,4.96,51.94,NA,NA,0.49,NA,8.08,NA,dalton-schultz,NumberFire,13772,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,14.03,#30,83,4,10.57,6800,1.55,13.08,10.57
Sam LaPorta,TE,DET,NA,NA,5.06,51.85,NA,NA,0.44,NA,7.8,NA,sam-laporta,NumberFire,16214,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.66,#26,86,5,10.34,6700,1.54,12.89,10.34
Trey McBride,TE,ARI,NA,NA,4.86,51.43,NA,NA,0.35,NA,7.23,NA,trey-mcbride,NumberFire,15794,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,12.88,#24,93,6,9.63,5900,1.63,12.09,9.63
George Kittle,TE,SF,NA,NA,3.92,49.27,NA,NA,0.34,NA,7.18,NA,george-kittle,NumberFire,13299,0.3,1.44,0.02,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,12.82,#12,94,7,9.15,7000,1.31,11.14,9.15
Dalton Kincaid,TE,BUF,NA,NA,5.2,47,NA,NA,0.31,NA,6.49,NA,dalton-kincaid,NumberFire,16213,0,0,0,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,11.88,#6,102,8,9.12,5800,1.57,11.75,9.12
Cole Kmet,TE,CHI,NA,NA,4.07,43.36,NA,NA,0.33,NA,6.42,NA,cole-kmet,NumberFire,14867,0.29,1.22,0.01,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,11.79,#17,105,9,8.49,5600,1.52,10.56,8.49
Evan Engram,TE,JAC,NA,NA,4.58,44.18,NA,NA,0.26,NA,5.9,NA,evan-engram,NumberFire,13189,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,11.09,#25,109,10,8.19,5700,1.44,10.53,8.19
Jake Ferguson,TE,DAL,NA,NA,3.97,38.51,NA,NA,0.31,NA,5.71,NA,jake-ferguson,NumberFire,15799,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,10.83,#28,114,11,7.68,6000,1.28,9.68,7.68
Tanner Hudson,TE,CIN,NA,NA,3.37,31.32,NA,NA,0.21,NA,4.4,NA,tanner-hudson,NumberFire,14370,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,9.06,#2,143,12,6.08,4600,1.32,7.77,6.08
David Njoku,TE,CLE,NA,NA,3.68,35.13,NA,NA,0.14,NA,4.35,NA,david-njoku,NumberFire,13192,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,8.99,#9,144,13,6.17,5500,1.12,8.03,6.17
Luke Musgrave,TE,GB,NA,NA,2.94,32.85,NA,NA,0.16,NA,4.26,NA,luke-musgrave,NumberFire,16215,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,8.87,#29,146,14,5.72,5200,1.1,7.2,5.72
Chigoziem Okonkwo,TE,TEN,NA,NA,3.05,33.22,NA,NA,0.14,NA,4.18,NA,chigoziem-okonkwo,NumberFire,15889,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,8.76,#8,149,15,5.69,4800,1.19,7.22,5.69
Logan Thomas,TE,WSH,NA,NA,2.98,28.74,NA,NA,0.22,NA,4.16,NA,logan-thomas,NumberFire,11647,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,8.73,#27,150,16,5.66,5300,1.07,7.17,5.66
Tyler Higbee,TE,LA,NA,NA,2.83,28.28,NA,NA,0.2,NA,4.05,NA,tyler-higbee,NumberFire,12678,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.59,#15,152,17,5.44,5000,1.09,6.87,5.44
Tyler Conklin,TE,NYJ,NA,NA,3.38,30.47,NA,NA,0.12,NA,3.73,NA,tyler-conklin,NumberFire,13675,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.15,#11,158,18,5.4,4800,1.13,7.13,5.4
Cade Otton,TE,TB,NA,NA,3.22,28.75,NA,NA,0.12,NA,3.56,NA,cade-otton,NumberFire,15802,0,0,0,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.92,#5,163,19,5.19,4900,1.06,6.82,5.19
Michael Mayer,TE,LV,NA,NA,2.78,26.32,NA,NA,0.14,NA,3.45,NA,michael-mayer,NumberFire,16212,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,7.77,#19,166,20,4.86,4700,1.03,6.26,4.86
Adam Trautman,TE,DEN,NA,NA,2.12,21.75,NA,NA,0.19,NA,3.3,NA,adam-trautman,NumberFire,14870,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,#10,170,21,4.36,4400,0.99,5.43,4.36
Donald Parham Jr.,TE,LAC,NA,NA,1.93,19.97,NA,NA,0.14,NA,2.86,NA,donald-parham-jr,NumberFire,14341,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,#18,184,22,3.8,5100,0.75,4.77,3.8
Connor Heyward,TE,PIT,NA,NA,2.28,22.25,NA,NA,0.1,NA,2.82,NA,connor-heyward,NumberFire,15800,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28,6.92,#1,187,23,3.95,4500,0.88,5.1,3.95
Irv Smith Jr.,TE,CIN,NA,NA,1.87,15.6,NA,NA,0.12,NA,2.25,NA,irv-smith-jr,NumberFire,14141,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,6.15,#2,203,24,3.18,4700,0.68,4.13,3.18
Daniel Bellinger,TE,NYG,NA,NA,1.82,17.79,NA,NA,0.08,NA,2.23,NA,daniel-bellinger,NumberFire,15873,0,0,0,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,6.13,#31,205,25,3.15,4700,0.67,4.07,3.15
Hayden Hurst,TE,CAR,NA,NA,1.94,17.19,NA,NA,0.08,NA,2.17,NA,hayden-hurst,NumberFire,13680,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,#3,208,26,3.13,4600,0.68,4.12,3.13
Isaiah Likely,TE,BAL,NA,NA,1.46,13.71,NA,NA,0.1,NA,1.98,NA,isaiah-likely,NumberFire,15798,0,0,0,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,5.79,#20,215,27,2.7,4500,0.6,3.43,2.7
Colby Parkinson,TE,SEA,NA,NA,1.28,13.27,NA,NA,0.09,NA,1.9,NA,colby-parkinson,NumberFire,14871,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88,5.68,#22,218,28,2.51,4500,0.56,3.15,2.51
Noah Fant,TE,SEA,NA,NA,1.19,12.81,NA,NA,0.08,NA,1.79,NA,noah-fant,NumberFire,14137,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95,5.53,#22,222,29,2.36,4600,0.51,2.95,2.36
Tucker Kraft,TE,GB,NA,NA,1.27,12.91,NA,NA,0.07,NA,1.74,NA,tucker-kraft,NumberFire,16222,0,0,0,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98,5.46,#29,226,30,2.35,4100,0.57,2.98,2.35
Austin Hooper,TE,LV,NA,NA,1.35,13.12,NA,NA,0.07,NA,1.72,NA,austin-hooper,NumberFire,12677,0,0,0,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.44,#19,227,31,2.41,4600,0.52,3.08,2.41
Gerald Everett,TE,LAC,NA,NA,1.13,11.38,NA,NA,0.08,NA,1.57,NA,gerald-everett,NumberFire,13236,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.23,#18,231,32,2.16,4800,0.45,2.74,2.16
Brock Wright,TE,DET,NA,NA,0.99,9.88,NA,NA,0.09,NA,1.56,NA,brock-wright,NumberFire,15626,0,0,0,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,#26,232,33,2.02,4600,0.44,2.52,2.02
Tommy Tremble,TE,CAR,NA,NA,1.27,11.47,NA,NA,0.05,NA,1.46,NA,tommy-tremble,NumberFire,15332,0,0,0,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.16,5.08,#3,236,34,2.06,4700,0.44,2.71,2.06
Noah Gray,TE,KC,NA,NA,1.02,9.97,NA,NA,0.08,NA,1.45,NA,noah-gray-1,NumberFire,15337,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17,5.07,#16,237,35,1.99,4500,0.44,2.5,1.99
Geoff Swaim,TE,ARI,NA,NA,1.05,8.62,NA,NA,0.08,NA,1.34,NA,geoff-swaim,NumberFire,12378,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24,4.92,#24,242,36,1.87,4400,0.43,2.39,1.87
Luke Schoonmaker,TE,DAL,NA,NA,0.94,8.69,NA,NA,0.08,NA,1.33,NA,luke-schoonmaker,NumberFire,16221,0,0,0,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.25,4.91,#28,243,37,1.82,4300,0.42,2.29,1.82
Jack Stoll,TE,PHI,NA,NA,1.12,9.43,NA,NA,0.06,NA,1.3,NA,jack-stoll,NumberFire,15541,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27,4.87,#4,245,38,1.86,4700,0.4,2.42,1.86
Chris Manhertz,TE,DEN,NA,NA,0.8,8.05,NA,NA,0.07,NA,1.24,NA,chris-manhertz,NumberFire,12955,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.79,#10,247,39,1.63,4100,0.4,2.03,1.63
Stone Smartt,TE,LAC,NA,NA,0.91,8.63,NA,NA,0.06,NA,1.22,NA,stone-smartt,NumberFire,16113,0,0,0,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#18,250,40,1.68,4200,0.4,2.13,1.68
Jordan Akins,TE,CLE,NA,NA,1.02,10.1,NA,NA,0.04,NA,1.22,NA,jordan-akins,NumberFire,13753,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32,4.76,#9,250,40,1.74,4300,0.4,2.26,1.74
Will Dissly,TE,SEA,NA,NA,0.74,7.95,NA,NA,0.06,NA,1.13,NA,will-dissly,NumberFire,13763,0,0,0,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,4.64,#22,252,42,1.53,4400,0.35,1.9,1.53
Jeremy Ruckert,TE,NYJ,NA,NA,1.01,8.52,NA,NA,0.04,NA,1.1,NA,jeremy-ruckert,NumberFire,15796,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,4.6,#11,254,43,1.6,4200,0.38,2.1,1.6
Brenton Strange,TE,JAC,NA,NA,0.8,7.64,NA,NA,0.05,NA,1.08,NA,brenton-strange,NumberFire,16269,0,0,0,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41,4.57,#25,255,44,1.46,4400,0.33,1.86,1.46
Nate Adkins,TE,DEN,NA,NA,0.7,6.82,NA,NA,0.06,NA,1.06,NA,nate-adkins,NumberFire,16474,0,0,0,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,#10,257,45,1.39,4200,0.33,1.74,1.39
Grant Calcaterra,TE,PHI,NA,NA,0.88,7.7,NA,NA,0.05,NA,1.06,NA,grant-calcaterra,NumberFire,15804,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,#4,257,45,1.51,4100,0.37,1.95,1.51
C.J. Uzomah,TE,NYJ,NA,NA,0.92,8.13,NA,NA,0.04,NA,1.05,NA,c-j-uzomah,NumberFire,12317,0,0,0,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43,4.53,#11,260,47,1.51,4500,0.34,1.97,1.51
Durham Smythe,TE,MIA,NA,NA,0.77,6.76,NA,NA,0.06,NA,1.03,NA,durham-smythe,NumberFire,13676,0,0,0,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.5,#23,261,48,1.42,4700,0.3,1.81,1.42
John Bates,TE,WSH,NA,NA,0.71,7.16,NA,NA,0.05,NA,1.01,NA,john-bates,NumberFire,15344,0,0,0,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46,4.48,#27,263,49,1.37,4500,0.3,1.73,1.37
Albert Okwuegbunam,TE,PHI,NA,NA,0.78,6.91,NA,NA,0.04,NA,0.94,NA,albert-okwuegbunam,NumberFire,14873,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5,4.38,#4,265,50,1.32,4200,0.31,1.71,1.32
Darnell Washington,TE,PIT,NA,NA,0.73,7,NA,NA,0.03,NA,0.89,NA,darnell-washington,NumberFire,16216,0,0,0,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#1,267,51,1.25,4200,0.3,1.61,1.25
Drew Sample,TE,CIN,NA,NA,0.74,5.96,NA,NA,0.05,NA,0.87,NA,drew-sample,NumberFire,14146,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.29,#2,269,52,1.27,4400,0.29,1.64,1.27
Elijah Higgins,TE,ARI,NA,NA,0.56,5.4,NA,NA,0.04,NA,0.81,NA,elijah-higgins,NumberFire,16333,0,0,0,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,#24,273,53,1.06,4100,0.26,1.34,1.06
Harrison Bryant,TE,CLE,NA,NA,0.74,6.36,NA,NA,0.03,NA,0.8,NA,harrison-bryant,NumberFire,14875,0,0,0,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.19,#9,274,54,1.19,4500,0.26,1.56,1.19
Blake Bell,TE,KC,NA,NA,0.49,4.86,NA,NA,0.04,NA,0.7,NA,blake-bell,NumberFire,12213,0,0,0,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,#16,279,55,0.97,4200,0.23,1.22,0.97
Josh Whyle,TE,TEN,NA,NA,0.52,5.11,NA,NA,0.03,NA,0.67,NA,josh-whyle,NumberFire,16312,0,0,0,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,#8,281,56,0.95,4400,0.22,1.21,0.95
Mitchell Wilcox,TE,CIN,NA,NA,0.49,4.19,NA,NA,0.03,NA,0.61,NA,mitchell-wilcox,NumberFire,15563,0,0,0,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.93,#2,285,57,0.84,4100,0.2,1.09,0.84
Johnny Mundt,TE,MIN,NA,NA,0.5,4.32,NA,NA,0.03,NA,0.59,NA,johnny-mundt,NumberFire,13940,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.91,#32,286,58,0.86,4300,0.2,1.11,0.86
Brycen Hopkins,TE,LA,NA,NA,0.21,2.2,NA,NA,0.02,NA,0.32,NA,brycen-hopkins,NumberFire,14868,0,0,0,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9,3.54,#15,296,59,0.45,4200,0.11,0.55,0.45
