id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
14823,15904,RB,Rico Dowdle,DAL,5.8,22.2,0.2,8.6,0,1.2,1.2,FleaFlicker,0,4.3,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB50,0.2,30.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14807,15622,RB,Joshua Kelley,LAC,6.1,23.9,0.2,4.9,0,0.7,0.7,FleaFlicker,0,3.96,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB53,0.2,28.8,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,15591,RB,Antonio Gibson,WAS,2.3,11.7,0.1,18.8,0.1,2.4,2.4,FleaFlicker,0,3.94,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB52,0.1,30.4,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11761,10310,RB,Jerick McKinnon,KC,1.7,7,0.1,20.7,0.1,2.3,2.3,FleaFlicker,0,3.82,MIASun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB62,0.2,27.7,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,17667,RB,Zach Charbonnet,SEA,4.4,20.1,0.1,7.9,0,1.2,1.2,FleaFlicker,0,3.76,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB32,0.2,28,65%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,13040,RB,Jamaal Williams,NO,5.2,21,0.2,3.2,0,0.5,0.5,FleaFlicker,0,3.56,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB59,0.2,24.2,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13128,12929,RB,Dalvin Cook,NYJ,4.8,20.7,0.1,5.7,0,0.8,0.8,FleaFlicker,0,3.4,LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB63,0.1,26.4,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,13870,RB,Chase Edmonds,TB,4.9,19,0.1,7.3,0,1,1,FleaFlicker,0,3.39,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB95,0.1,26.3,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15733,16909,RB,Pierre Strong,CLE,3.8,17.4,0.1,3.6,0,0.5,0.5,FleaFlicker,0,2.97,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB65,0.1,21,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14811,15937,RB,Salvon Ahmed,MIA,2.5,10.5,0.1,8,0.1,1.1,1.1,FleaFlicker,0,2.67,@KCSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB74,0.1,18.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,16918,RB,Zamir White,LV,3.6,14.4,0.1,5.2,0,0.7,0.7,FleaFlicker,0,2.5,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB71,0.1,19.6,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11886,10924,RB,Damien Williams,ARI,2.9,12.2,0.1,5,0,0.7,0.7,FleaFlicker,0,2.36,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB86,0.1,17.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13378,13358,RB,Matt Breida,NYG,3.6,13.4,0.1,6.1,0,0.9,0.9,FleaFlicker,0,2.35,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB76,0.1,19.5,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14803,15539,RB,Clyde Edwards-Helaire,KC,2.5,11.8,0.1,5,0,0.7,0.7,FleaFlicker,0,2.3,MIASun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB69,0.1,16.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,9317,RB,Cordarrelle Patterson,ATL,2.2,10.1,0.1,6.1,0,0.7,0.7,FleaFlicker,0,2.26,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB85,0.1,16.1,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15734,17007,RB,Keaontay Ingram,ARI,2.4,11.7,0.1,5.6,0,0.8,0.8,FleaFlicker,0,2.25,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB70,0.1,17.2,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,17762,RB,Chris Rodriguez,WAS,3.4,15.2,0.1,1,0,0.1,0.1,FleaFlicker,0,2.17,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB78,0.1,16.1,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15258,16618,RB,Michael Carter,NYJ,1.6,7.2,0.1,8.4,0,1.1,1.1,FleaFlicker,0,2.09,LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB84,0.1,15.7,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14808,15550,RB,Darrynton Evans,CHI,1.8,7.5,0.1,6.9,0,1.1,1.1,FleaFlicker,0,1.9,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,14.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171,17661,RB,Kendre Miller,NO,1.6,9.3,0.1,4.1,0,0.6,0.6,FleaFlicker,0,1.8,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB60,0.1,13.4,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14810,15620,RB,Ke'Shawn Vaughn,TB,2.3,11.8,0.1,1.8,0,0.3,0.3,FleaFlicker,0,1.79,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB99,0.1,13.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15973,17510,RB,Raheem Blackshear,CAR,0.9,5.1,0.1,5.3,0,0.7,0.7,FleaFlicker,0,1.44,INDSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,10.4,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,14818,RB,Trayveon Williams,CIN,1.3,6.1,0,3.9,0,0.6,0.6,FleaFlicker,0,1.32,BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB88,0.1,10,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16163,17784,RB,OUTZach Evans,LAR,0,6.6,0.1,1.8,0,0.3,0.3,FleaFlicker,0,1.14,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB79,0.1,8.4,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,14842,RB,Ty Johnson,BUF,0,5.1,0,3.5,0,0.5,0.5,FleaFlicker,0,1.14,@CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,8.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15709,16920,RB,Isaiah Spiller,LAC,1.1,4.5,0,2.8,0,0.4,0.4,FleaFlicker,0,1.07,@NYJMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB90,0.1,7.3,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16178,18174,RB,OUTKeaton Mitchell,BAL,0,5.1,0,2,0,0.3,0.3,FleaFlicker,0,1.01,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB82,0.1,7.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,14185,RB,Mike Boone,HOU,0.7,3.7,0,3.5,0,0.4,0.4,FleaFlicker,0,1,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,7.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14081,14897,RB,Myles Gaskin,LAR,1,5.3,0,2.5,0,0.4,0.4,FleaFlicker,0,1,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB97,0,7.8,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15275,16458,RB,Chris Evans,CIN,0,3.5,0,3.1,0,0.4,0.4,FleaFlicker,0,0.96,BUFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB94,0.1,6.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13814,13942,RB,Boston Scott,PHI,0.5,4.2,0,1.8,0,0.3,0.3,FleaFlicker,0,0.9,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB83,0.1,6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,11207,RB,Ameer Abdullah,LV,0.3,1.1,0,5.2,0,0.6,0.6,FleaFlicker,0,0.81,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB107,0,6.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15729,17495,RB,Jashaun Corbin,NYG,0,3.6,0,1.9,0,0.3,0.3,FleaFlicker,0,0.79,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,5.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,18234,RB,Emanuel Wilson,GB,0.3,4.5,0,1.6,0,0.3,0.3,FleaFlicker,0,0.78,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15042,15816,RB,Jonathan Ward,TEN,0,3.5,0,1.8,0,0.2,0.2,FleaFlicker,0,0.71,@PITThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,5.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,15680,RB,DeeJay Dallas,SEA,0.6,1.9,0,3.1,0,0.5,0.5,FleaFlicker,0,0.69,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13130,christian-mccaffrey,RB,Christian McCaffrey,SF,17.95,82.45,0.74,42.16,0.27,4.62,NA,NumberFire,NA,18.33,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,27.66,#19,7,1,20.63,10200,2.02,23.06,9200,2.51,20.63,40,0.52,NA,NA
14085,tony-pollard,RB,Tony Pollard,DAL,17.43,82.01,0.65,24.87,0.17,2.94,NA,NumberFire,NA,15.4,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03,23.77,#21,17,2,16.88,7600,2.22,18.47,7500,2.46,16.88,20,0.84,NA,NA
13132,alvin-kamara,RB,Alvin Kamara,NO,16.67,69.79,0.57,33.68,0.23,4.77,NA,NumberFire,NA,15.16,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87,23.45,#20,18,3,17.57,8300,2.12,19.96,7300,2.73,17.57,28,0.63,NA,NA
16162,jahmyr-gibbs,RB,Jahmyr Gibbs,DET,18.65,77.36,0.64,25.4,0.19,3.7,NA,NumberFire,NA,15.14,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86,23.42,#31,19,4,16.99,7000,2.43,18.92,6600,2.87,16.99,18,0.94,NA,NA
13404,austin-ekeler-1,RB,Austin Ekeler,LAC,13.67,61.17,0.64,31.56,0.28,4.06,NA,NumberFire,NA,14.59,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49,22.69,#26,23,5,16.66,8600,1.94,18.79,8300,2.26,16.66,33,0.5,NA,NA
12447,raheem-mostert,RB,Raheem Mostert,MIA,15.91,77.28,0.62,21.91,0.16,2.89,NA,NumberFire,NA,14.18,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21,22.15,#11,25,6,15.66,9000,1.74,17.32,7700,2.25,15.66,39,0.4,NA,NA
14073,josh-jacobs,RB,Josh Jacobs,LV,17.9,75.85,0.48,28.03,0.1,3.45,NA,NumberFire,NA,13.89,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,21.76,#18,28,7,15.63,7200,2.17,17.36,7100,2.45,15.63,25,0.63,NA,NA
15708,breece-hall,RB,Breece Hall,NYJ,17.56,82.23,0.54,18.02,0.08,2.06,NA,NumberFire,NA,13.42,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,21.14,#13,30,8,14.44,7200,2.01,15.65,5900,2.65,14.44,31,0.47,NA,NA
15253,travis-etienne,RB,Travis Etienne,JAC,16.99,75.13,0.47,20.4,0.12,2.54,NA,NumberFire,NA,12.98,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,20.56,#6,37,9,14.26,8700,1.64,15.59,7200,2.17,14.26,NA,NA,NA,NA
13604,saquon-barkley,RB,Saquon Barkley,NYG,19.35,79.77,0.38,19.48,0.1,3.18,NA,NumberFire,NA,12.73,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,20.23,#8,38,10,14.3,8100,1.77,15.96,8000,2,14.3,27,0.53,NA,NA
15711,kenneth-walker-iii,RB,Kenneth Walker III,SEA,17.77,77.98,0.54,11.73,0.07,1.77,NA,NumberFire,NA,12.64,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17,20.11,#1,40,11,13.52,8500,1.59,14.41,7000,2.06,13.52,28,0.48,NA,NA
15749,isiah-pacheco,RB,Isiah Pacheco,KC,15.85,70.4,0.47,18.08,0.12,2.24,NA,NumberFire,NA,12.29,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94,19.64,#32,43,12,13.43,7400,1.81,14.6,6100,2.39,13.43,25,0.54,NA,NA
12626,derrick-henry,RB,Derrick Henry,TEN,17.05,78.37,0.54,13.36,0.04,1.6,NA,NumberFire,NA,12.28,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,19.63,#15,44,13,13.07,8000,1.63,14.07,7600,1.85,13.07,31,0.42,NA,NA
14802,jonathan-taylor,RB,Jonathan Taylor,IND,14.72,72.77,0.49,15.95,0.09,2.01,NA,NumberFire,NA,12.08,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,19.36,#7,47,14,13.1,7100,1.85,14.24,6200,2.3,13.1,15,0.87,NA,NA
15715,james-cook,RB,James Cook,BUF,14.85,65.89,0.37,18.65,0.14,2.46,NA,NumberFire,NA,11.49,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,18.58,#10,52,15,12.72,6700,1.9,13.97,6300,2.22,12.72,16,0.8,NA,NA
13131,joe-mixon,RB,Joe Mixon,CIN,17.28,66.94,0.41,15.61,0.09,2.35,NA,NumberFire,NA,11.23,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.23,#9,55,16,12.43,6500,1.91,13.62,5800,2.35,12.43,19,0.65,NA,NA
14797,d-andre-swift,RB,D'Andre Swift,PHI,13.74,61.07,0.46,16.19,0.13,2.75,NA,NumberFire,NA,11.2,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,18.19,#29,56,17,12.56,7700,1.63,14,6300,2.22,12.56,24,0.52,NA,NA
16161,bijan-robinson,RB,Bijan Robinson,ATL,14.5,60.36,0.35,23.42,0.11,3.19,NA,NumberFire,NA,11,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07,17.93,#27,57,18,12.59,7100,1.77,14.28,6000,2.38,12.59,23,0.55,NA,NA
15717,dameon-pierce,RB,Dameon Pierce,HOU,16.77,69.8,0.49,8.06,0.06,1.16,NA,NumberFire,NA,10.93,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,17.84,#24,58,19,11.49,6700,1.71,12.17,5300,2.3,11.49,20,0.57,NA,NA
13319,aaron-jones,RB,Aaron Jones,GB,12.28,60.24,0.33,22.37,0.13,2.94,NA,NumberFire,NA,10.77,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,17.62,#14,59,20,12.21,6800,1.8,13.84,6400,2.16,12.21,19,0.64,NA,NA
13850,gus-edwards,RB,Gus Edwards,BAL,14.37,68.87,0.47,4.63,0.03,0.63,NA,NumberFire,NA,10.34,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,17.05,#30,61,21,10.61,6600,1.61,10.96,5500,1.99,10.61,18,0.59,NA,NA
16385,emari-demercado,RB,Emari Demercado,ARI,15.44,62.41,0.46,10.35,0.04,1.48,NA,NumberFire,NA,10.15,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,16.8,#2,64,22,10.9,5600,1.95,11.71,4800,2.44,10.9,13,0.84,NA,NA
13134,d-onta-foreman,RB,D'Onta Foreman,CHI,14.67,63.93,0.44,7.56,0.04,1.07,NA,NumberFire,NA,9.89,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,16.46,#28,66,23,10.42,7400,1.41,11.04,5500,2.01,10.42,15,0.69,NA,NA
15259,rhamondre-stevenson,RB,Rhamondre Stevenson,NE,12.29,52.39,0.32,20.88,0.12,3.3,NA,NumberFire,NA,9.64,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,16.12,#25,70,24,11.32,6400,1.77,13.14,5400,2.43,11.32,15,0.75,NA,NA
14223,alexander-mattison,RB,Alexander Mattison,MIN,12.71,53.89,0.3,18.67,0.1,2.31,NA,NumberFire,NA,9.6,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13,16.07,#22,71,25,10.75,6100,1.76,11.95,5600,2.13,10.75,17,0.63,NA,NA
14079,miles-sanders,RB,Miles Sanders,CAR,12.72,62.52,0.36,9.07,0.06,1.57,NA,NumberFire,NA,9.37,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,15.77,#23,73,26,10.16,6300,1.61,11.11,4900,2.27,10.16,17,0.6,NA,NA
14087,darrell-henderson,RB,Darrell Henderson,LA,13.43,56.21,0.33,13.18,0.07,1.8,NA,NumberFire,NA,9.32,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,15.7,#4,74,27,10.26,5900,1.74,11.16,4800,2.33,10.26,18,0.57,NA,NA
15254,najee-harris,RB,Najee Harris,PIT,14.74,57.37,0.4,10.03,0.06,1.66,NA,NumberFire,NA,9.32,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,15.7,#3,74,27,10.17,6300,1.61,11.09,5100,2.17,10.17,15,0.68,NA,NA
15721,rachaad-white,RB,Rachaad White,TB,13.43,55.25,0.28,18.28,0.08,2.93,NA,NumberFire,NA,9.29,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,15.66,#17,76,29,10.74,6600,1.63,12.34,5200,2.37,10.74,16,0.67,NA,NA
15256,javonte-williams,RB,Javonte Williams,DEN,12.05,51.96,0.26,16.82,0.12,2.48,NA,NumberFire,NA,9.09,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,15.39,#5,80,30,10.34,6000,1.72,11.62,5200,2.23,10.34,13,0.8,NA,NA
13138,kareem-hunt,RB,Kareem Hunt,CLE,11.16,48.12,0.37,11.44,0.04,1.65,NA,NumberFire,NA,8.39,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,14.47,#12,85,31,9.18,7000,1.31,10.05,5200,1.93,9.18,18,0.51,NA,NA
15716,brian-robinson,RB,Brian Robinson,WSH,13.57,55.5,0.32,7.82,0.04,1.07,NA,NumberFire,NA,8.27,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,14.31,#16,86,32,8.81,6100,1.44,9.46,5400,1.75,8.81,16,0.55,NA,NA
15261,chuba-hubbard,RB,Chuba Hubbard,CAR,11.61,48.8,0.32,10.78,0.05,1.52,NA,NumberFire,NA,8.04,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,14,#23,91,33,8.82,6300,1.4,9.65,4800,2.01,8.82,16,0.55,NA,NA
14805,aj-dillon,RB,A.J. Dillon,GB,11.29,46.04,0.3,10.12,0.04,1.26,NA,NumberFire,NA,7.66,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,13.5,#14,94,34,8.25,6500,1.27,8.91,5100,1.75,8.25,12,0.69,NA,NA
14799,cam-akers,RB,Cam Akers,MIN,9.91,41.21,0.25,14.88,0.07,1.78,NA,NumberFire,NA,7.47,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,13.24,#22,96,35,8.38,5200,1.61,9.3,4800,1.94,8.38,14,0.6,NA,NA
16175,roschon-johnson,RB,Roschon Johnson,CHI,8.8,37.34,0.27,17.21,0.08,2.74,NA,NumberFire,NA,7.47,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,13.24,#28,96,35,8.85,5900,1.5,10.27,4600,2.23,8.85,18,0.49,NA,NA
15742,jaylen-warren,RB,Jaylen Warren,PIT,9.73,39.47,0.28,15.09,0.06,2.11,NA,NumberFire,NA,7.39,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,13.14,#3,99,37,8.41,5800,1.45,9.55,4900,1.95,8.41,16,0.53,NA,NA
14798,zack-moss,RB,Zack Moss,IND,10.73,45.23,0.27,7.75,0.04,1.05,NA,NumberFire,NA,7.19,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,12.87,#7,104,38,7.68,6100,1.26,8.22,5700,1.44,7.68,19,0.4,NA,NA
15712,tyler-allgeier,RB,Tyler Allgeier,ATL,11.6,47.13,0.27,6.37,0.03,0.86,NA,NumberFire,NA,7.13,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,12.79,#27,105,39,7.6,6200,1.23,8.03,5000,1.61,7.6,16,0.48,NA,NA
12625,ezekiel-elliott,RB,Ezekiel Elliott,NE,10.69,42.28,0.35,6.39,0.04,1.09,NA,NumberFire,NA,7.12,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,12.78,#25,107,40,7.69,5700,1.35,8.28,4600,1.8,7.69,11,0.7,NA,NA
14080,devin-singletary,RB,Devin Singletary,HOU,8.02,37.04,0.23,8.2,0.06,1.26,NA,NumberFire,NA,6.18,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,11.53,#24,120,41,6.79,5400,1.26,7.47,4400,1.7,6.79,16,0.42,NA,NA
15713,jerome-ford,RB,Jerome Ford,CLE,9.3,39.18,0.24,7.48,0.03,1.08,NA,NumberFire,NA,6.16,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,11.51,#12,121,42,6.75,7000,0.96,7.34,5300,1.38,6.75,18,0.38,NA,NA
14017,jeff-wilson,RB,Jeff Wilson,MIA,6.63,27.97,0.24,10.21,0.07,1.4,NA,NumberFire,NA,5.55,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,10.7,#11,133,43,6.26,5800,1.08,7.02,4500,1.56,6.26,16,0.39,NA,NA
14807,joshua-kelley,RB,Joshua Kelley,LAC,6.84,27.64,0.23,9.13,0.06,1.2,NA,NumberFire,NA,5.35,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,10.43,#26,136,44,5.98,6000,1,6.6,5000,1.32,5.98,14,0.43,NA,NA
