player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Derek Carr,QB,NO,NA,31,21,241,NA,1.4,1,NA,2,6,NA,0,NA,18.3,NA,14145,FFToday,11644,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,30,19,228,NA,1.4,1,NA,1,5,NA,0.1,NA,18.1,NA,18180,FFToday,15692,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,33,21,231,NA,1.1,1,NA,3,14,NA,0,NA,17.4,NA,17617,FFToday,15241,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,33,20,214,NA,1.1,0,NA,3,11,NA,0.1,NA,16.8,NA,18188,FFToday,15697,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,ARI,NA,28,19,181,NA,1,0,NA,5,29,NA,0.1,NA,16.6,NA,15852,FFToday,13119,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,32,20,213,NA,1.1,1,NA,2,8,NA,0.1,NA,16.5,NA,12283,FFToday,10697,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,31,18,194,NA,1,1,NA,2,15,NA,0,NA,15.2,NA,17756,FFToday,15239,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,37.5,25.4,266.2,NA,2,0.9,106.4,6,33,NA,0.4,NA,26.89,NA,13761,FleaFlicker,13589,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB4,25/37,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36.6,25.2,278.8,NA,2,0.8,110.6,3.4,13.9,NA,0.2,NA,24.89,NA,15516,FleaFlicker,14779,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB3,25/36,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,36.4,23.9,282.5,NA,2,0.8,106.5,5,25.6,NA,0.1,NA,24,NA,12894,FleaFlicker,13116,@NYJSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB2,23/36,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,36,23.3,249.9,NA,2,0.8,102.7,4.5,20,NA,0.2,NA,23.95,NA,16242,FleaFlicker,15237,ATLSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB9,23/36,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,37.6,25.3,288.8,NA,2,0.8,108.8,1.4,5.3,NA,0.1,NA,23.55,NA,8625,FleaFlicker,10700,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB8,25/37,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,32.6,21.4,244,NA,2,0.8,109.2,3.2,14.8,NA,0.1,NA,22.84,NA,12159,FleaFlicker,12620,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB18,21/32,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,29.8,19.4,227,NA,1,0.5,100.6,9.1,44.8,NA,0.7,NA,22.77,NA,15581,FleaFlicker,14783,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB1,19/29,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,34.6,22.7,255.1,NA,2,0.8,106.9,1.9,6.3,NA,0.1,NA,22.2,NA,12102,FleaFlicker,12611,@GBW 34-20,NA,NA,NA,NA,NA,NA,NA,NA,9,22.2,QB15,22/34,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,36,24.1,290.2,NA,2,0.9,109.7,2.5,8.2,NA,0.1,NA,21.85,NA,15533,FleaFlicker,14778,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB6,24/36,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,34.6,21.9,253.1,NA,2,0.7,104.2,3.6,18.4,NA,0.1,NA,21.68,NA,8598,FleaFlicker,10703,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB19,21/34,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,36.1,23.7,274.8,NA,2,0.8,105.6,2,9.5,NA,0.1,NA,21.63,NA,15532,FleaFlicker,14777,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB10,23/36,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,34.6,23.4,260.3,NA,2,0.6,109.9,2.9,14.6,NA,0.1,NA,21.6,NA,9372,FleaFlicker,11150,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB12,23/34,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,30.9,20.6,240.4,NA,2,0.5,113.2,2.8,10.6,NA,0.2,NA,21.12,NA,17045,FleaFlicker,15698,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB16,20/30,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,32,20,246.3,NA,2,0.9,107,3.9,17.1,NA,0.1,NA,20.89,NA,15522,FleaFlicker,14782,DETL 20-34,NA,NA,NA,NA,NA,NA,NA,NA,6,20.89,QB21,20/32,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,31.8,21,212.4,NA,1,0.8,97.8,9.2,55,NA,0.3,NA,20.32,NA,13775,FleaFlicker,13593,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB5,21/31,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Richardson,QB,IND,NA,30.4,19.5,216.8,NA,1,0.8,96,9.1,45.6,NA,0.4,NA,20.12,NA,17586,FleaFlicker,16152,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB7,19/30,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,28.9,17.6,193.4,NA,1,0.8,93.3,10.9,55.4,NA,0.4,NA,19.97,NA,16262,FleaFlicker,15238,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB11,17/28,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,32.7,21.4,230,NA,1,0.8,97.1,7.2,37.6,NA,0.3,NA,19.71,NA,14668,FleaFlicker,14059,SEAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB13,21/32,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,35.5,23.6,265.4,NA,1,0.8,97.9,2,7.2,NA,0.1,NA,18.63,NA,6038,FleaFlicker,9431,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB20,23/35,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,32.6,20.8,236.1,NA,1,0.7,95.3,5.5,29,NA,0.2,NA,18.44,NA,12919,FleaFlicker,13113,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB14,20/32,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,ARI,NA,32.2,21.2,206.2,NA,1,0.7,94,3.9,19.8,NA,0.1,NA,17.49,NA,13017,FleaFlicker,13119,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB33,21/32,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,34.6,21.5,248.3,NA,1,0.7,93.8,3.2,14.1,NA,0.1,NA,16.79,NA,17589,FleaFlicker,16150,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB17,21/34,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,38,23.6,259.1,NA,1,1.2,78.7,2.5,9.6,NA,0.1,NA,15.93,NA,17695,FleaFlicker,16159,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB37,23/38,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Young,QB,CAR,NA,33.8,21.4,233.7,NA,1,0.8,94.6,2.9,12.6,NA,0.1,NA,15.78,NA,17602,FleaFlicker,16148,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB30,21/33,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,33,20.9,230.2,NA,1,0.9,94.5,3.4,15.2,NA,0.1,NA,15.67,NA,16987,FleaFlicker,15693,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB26,20/32,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,34,22.1,234.7,NA,1,0.9,94.5,3.2,13.2,NA,0.1,NA,15.62,NA,16235,FleaFlicker,15241,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB25,22/34,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,32.4,20.5,226.9,NA,1,0.9,94,2.9,12.9,NA,0.1,NA,15.61,NA,16811,FleaFlicker,15692,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB23,20/32,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,29.8,18.6,201.8,NA,1,0.5,94.2,3.8,16.2,NA,0.1,NA,15.43,NA,16880,FleaFlicker,15697,@JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB29,18/29,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,30.8,19.5,219.6,NA,1,0.8,96.4,2.4,10.6,NA,0.1,NA,15.14,NA,8514,FleaFlicker,10697,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB32,19/30,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,32.4,20,221.6,NA,1,0.9,90.8,3.5,12.5,NA,0.1,NA,14.93,NA,13758,FleaFlicker,13590,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB27,19/32,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,25.1,16.1,205.7,NA,1,0.6,102.9,1.6,6.5,NA,0.1,NA,13.96,NA,10315,FleaFlicker,11644,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB22,16/25,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,30.5,17.7,194.2,NA,1,0.9,87.4,2.8,15.4,NA,0.1,NA,13.93,NA,16233,FleaFlicker,15239,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB31,17/30,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,16.5,9.9,92.5,NA,0.5,0.4,72.9,1.1,2.9,NA,0,NA,6.1,NA,11183,FleaFlicker,12140,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB34,9/16,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,CAR,NA,18.5,11.5,92,NA,0.5,0.3,74.3,1.5,3,NA,0,NA,6.04,NA,7404,FleaFlicker,10313,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB35,11/18,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,0,0,9.6,NA,0.1,0.1,0,0,0,NA,0,NA,0.78,NA,13770,FleaFlicker,13592,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB39,0/0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorian Thompson-Robinson,QB,CLE,NA,0,0,10,NA,0,0,0,0,0.2,NA,0,NA,0.7,NA,17753,FleaFlicker,16158,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0/0,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Easton Stick,QB,LAC,NA,0,0,8.2,NA,0.1,0,0,0,0.1,NA,0,NA,0.68,NA,14853,FleaFlicker,14069,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyson Bagent,QB,CHI,NA,0,0,10.3,NA,0,0.1,0,0,0.2,NA,0,NA,0.62,NA,18054,FleaFlicker,16384,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,0,0,9.3,NA,0,0.1,0,0,0,NA,0,NA,0.56,NA,14906,FleaFlicker,14358,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0/0,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Boyle,QB,NYJ,NA,0,0,10.7,NA,0,0.1,0,0,0,NA,0,NA,0.55,NA,14311,FleaFlicker,13873,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,36.83,24.18,264.9,NA,2.1,0.86,NA,6.33,34.52,NA,0.42,NA,22.82,NA,josh-allen,NumberFire,13589,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.92,30.72,#16,1,1,23.69,9000,2.63,23.96,8200,2.92,23.69,36,0.66,NA
Jalen Hurts,QB,PHI,NA,31.36,20.33,235.82,NA,1.43,0.61,NA,9.55,46.75,NA,0.6,NA,21.81,NA,jalen-hurts,NumberFire,14783,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.95,29.67,#22,2,2,22.44,8800,2.55,22.69,8000,2.84,22.44,36,0.62,NA
Justin Herbert,QB,LAC,NA,37.09,25.5,261.37,NA,2.06,0.65,NA,3.99,17.41,NA,0.22,NA,20.3,NA,justin-herbert,NumberFire,14779,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.51,28.09,#31,4,3,20.97,8600,2.44,21.1,7800,2.71,20.97,33,0.64,NA
Patrick Mahomes,QB,KC,NA,36.52,24.03,269.06,NA,1.89,0.57,NA,4.76,22.2,NA,0.19,NA,20.28,NA,patrick-mahomes,NumberFire,13116,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.49,28.07,#17,5,4,20.83,8700,2.39,21.03,8300,2.53,20.83,38,0.55,NA
Tua Tagovailoa,QB,MIA,NA,36.52,23.89,299.32,NA,1.94,0.78,NA,2.42,10.19,NA,0.1,NA,19.47,NA,tua-tagovailoa,NumberFire,14778,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,27.22,#2,6,5,20.27,8000,2.53,20.48,7400,2.77,20.27,34,0.6,NA
Anthony Richardson,QB,IND,NA,27.57,18.06,194.09,NA,1.42,0.59,NA,10.21,51.38,NA,0.45,NA,19.41,NA,anthony-richardson,NumberFire,16152,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66,27.16,#15,7,6,20.03,7600,2.64,20.41,6700,3.05,20.03,32,0.63,NA
Daniel Jones,QB,NYG,NA,31.9,20.94,218.49,NA,1.34,0.67,NA,7.96,39.8,NA,0.46,NA,19.2,NA,daniel-jones,NumberFire,14059,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.47,26.93,#26,8,7,19.89,7500,2.65,20.09,5600,3.59,19.89,28,0.71,NA
Russell Wilson,QB,DEN,NA,34.07,21.71,259.7,NA,1.86,0.6,NA,3.36,17.64,NA,0.13,NA,18.92,NA,russell-wilson,NumberFire,10703,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,26.64,#29,9,8,19.51,7500,2.6,19.69,5800,3.39,19.51,27,0.72,NA
Trevor Lawrence,QB,JAC,NA,35.36,23.42,252.54,NA,1.68,0.69,NA,4,18.25,NA,0.16,NA,17.81,NA,trevor-lawrence,NumberFire,15237,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,25.47,#12,10,9,18.46,7300,2.53,18.74,6800,2.76,18.46,31,0.6,NA
Kirk Cousins,QB,MIN,NA,36.29,24.1,259.57,NA,1.96,0.67,NA,1.54,5.86,NA,0.08,NA,17.52,NA,kirk-cousins,NumberFire,10700,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87,25.17,#24,11,10,18.16,7900,2.3,18.45,7100,2.6,18.16,32,0.57,NA
Lamar Jackson,QB,BAL,NA,29.72,18.67,201.35,NA,1.08,0.66,NA,9.7,53.12,NA,0.26,NA,17.52,NA,lamar-jackson,NumberFire,13593,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87,25.17,#1,11,10,18.17,8200,2.22,18.43,7700,2.39,18.17,27,0.67,NA
Geno Smith,QB,SEA,NA,35.33,23.62,256.32,NA,1.72,0.94,NA,3.21,15.05,NA,0.14,NA,17.36,NA,geno-smith-1,NumberFire,11150,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,25,#28,13,12,18.28,7300,2.5,18.46,5800,3.18,18.28,27,0.68,NA
Joe Burrow,QB,CIN,NA,35.84,23.95,258.65,NA,1.64,0.73,NA,3.41,13.89,NA,0.12,NA,17.36,NA,joe-burrow,NumberFire,14777,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,25,#25,13,12,18.09,7200,2.51,18.24,6500,2.81,18.09,33,0.55,NA
Justin Fields,QB,CHI,NA,26.66,16.66,180.93,NA,1.2,0.69,NA,9.98,48.08,NA,0.42,NA,17.21,NA,justin-fields,NumberFire,15238,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58,24.84,#32,15,14,17.94,7200,2.49,18.36,6600,2.78,17.94,33,0.54,NA
Brock Purdy,QB,SF,NA,31.57,21.36,229.93,NA,1.75,0.66,NA,3.19,13.76,NA,0.16,NA,16.95,NA,brock-purdy,NumberFire,15698,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.34,24.56,#21,16,15,17.61,7100,2.48,17.79,5900,3.02,17.61,28,0.63,NA
Deshaun Watson,QB,CLE,NA,30.15,18.86,216.68,NA,1.22,0.64,NA,6.28,29.95,NA,0.24,NA,16.26,NA,deshaun-watson,NumberFire,13113,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69,23.83,#3,18,16,16.86,7100,2.37,17.14,6000,2.86,16.86,27,0.62,NA
Jordan Love,QB,GB,NA,33.19,20.1,242.09,NA,1.38,0.72,NA,3.71,18.11,NA,0.15,NA,16.2,NA,jordan-love,NumberFire,14782,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63,23.77,#13,19,17,16.89,7600,2.22,17.09,5700,3,16.89,29,0.58,NA
Matthew Stafford,QB,LA,NA,35.33,23.75,248.72,NA,1.67,0.79,NA,1.87,7.36,NA,0.07,NA,16.07,NA,matthew-stafford,NumberFire,9431,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,23.63,#11,20,18,16.81,6600,2.55,16.95,5700,2.97,16.81,30,0.56,NA
Jared Goff,QB,DET,NA,33.94,22.3,251.81,NA,1.56,0.69,NA,2.25,9.17,NA,0.08,NA,16.07,NA,jared-goff,NumberFire,12611,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,23.63,#18,20,18,16.72,7400,2.26,16.92,6300,2.69,16.72,29,0.58,NA
Dak Prescott,QB,DAL,NA,33.28,21.34,228.34,NA,1.69,0.8,NA,3.01,13.55,NA,0.11,NA,15.88,NA,dak-prescott,NumberFire,12620,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,23.43,#10,23,20,16.67,7000,2.38,16.94,6200,2.73,16.67,27,0.62,NA
Bryce Young,QB,CAR,NA,32.65,21.22,228.63,NA,1.37,0.71,NA,3.41,15.62,NA,0.16,NA,15.38,NA,bryce-young,NumberFire,16148,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86,22.9,#27,24,21,16.1,6800,2.37,16.32,5200,3.14,16.1,23,0.7,NA
Kenny Pickett,QB,PIT,NA,32.24,20.55,213.1,NA,1.28,0.71,NA,3.89,16.9,NA,0.19,NA,14.86,NA,kenny-pickett,NumberFire,15692,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.37,22.35,#23,25,22,15.52,6800,2.28,15.69,5100,3.08,15.52,22,0.71,NA
C.J. Stroud,QB,HOU,NA,31.35,19.92,228.53,NA,1.28,0.64,NA,3.52,15.32,NA,0.12,NA,14.8,NA,c-j-stroud,NumberFire,16150,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32,22.28,#8,26,23,15.47,6700,2.31,15.72,5600,2.81,15.47,24,0.64,NA
Mac Jones,QB,NE,NA,32.35,20.79,215.27,NA,1.15,0.73,NA,3.31,14.61,NA,0.11,NA,13.62,NA,mac-jones,NumberFire,15241,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,21.02,#6,30,24,14.34,6800,2.11,14.52,5200,2.79,14.34,20,0.72,NA
Baker Mayfield,QB,TB,NA,33.32,20.32,214.61,NA,1.19,0.9,NA,3.78,16.47,NA,0.14,NA,13.57,NA,baker-mayfield,NumberFire,13590,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17,20.97,#9,31,25,14.47,7000,2.07,14.75,5400,2.73,14.47,23,0.63,NA
Sam Howell,QB,WSH,NA,31.33,20.15,215.54,NA,1.13,0.72,NA,3.19,15.24,NA,0.11,NA,13.49,NA,sam-howell,NumberFire,15693,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,20.88,#7,32,26,14.19,6900,2.06,14.44,5000,2.89,14.19,28,0.51,NA
Desmond Ridder,QB,ATL,NA,28,17.9,191.33,NA,1.12,0.57,NA,3.79,17.13,NA,0.15,NA,13.24,NA,desmond-ridder,NumberFire,15697,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87,20.61,#20,33,27,13.82,6600,2.09,14.04,5000,2.81,13.82,22,0.63,NA
Ryan Tannehill,QB,TEN,NA,28.92,18.12,210.65,NA,1.06,0.67,NA,2.38,11.22,NA,0.11,NA,12.88,NA,ryan-tannehill,NumberFire,10697,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53,20.23,#19,36,28,13.52,6300,2.15,13.69,5000,2.74,13.52,23,0.59,NA
Zach Wilson,QB,NYJ,NA,29.97,17.41,194.36,NA,0.94,0.73,NA,3.51,15.9,NA,0.13,NA,12.27,NA,zach-wilson,NumberFire,15239,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,19.57,#4,42,29,12.95,6400,2.02,13.1,4900,2.67,12.95,20,0.65,NA
Joshua Dobbs,QB,ARI,NA,33.48,21.76,217.41,NA,0.8,0.98,NA,2.8,12.17,NA,0.08,NA,11.28,NA,joshua-dobbs,NumberFire,13119,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06,18.5,#5,52,30,12.23,6400,1.91,12.46,5000,2.49,12.23,27,0.45,NA
Jameis Winston,QB,NO,NA,15.62,9.78,114.87,NA,0.47,0.54,NA,1.31,5.67,NA,0.03,NA,5.96,NA,jameis-winston,NumberFire,12140,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,12.6,#14,129,31,6.5,6500,1,6.61,5300,1.25,6.5,24,0.27,NA
