player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds,two_pts
Devin Singletary,RB,HOU,NA,13.7,64.6,NA,0.4,1.9,1.9,15.1,NA,NA,0.1,0.1,10.54,NA,14736,FleaFlicker,14080,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB33,0.5,79.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,14.2,57.2,NA,0.3,2.8,2.8,23.4,NA,NA,0.1,0.1,10.46,NA,16875,FleaFlicker,15716,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB21,0.4,80.6,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,14.2,60.5,NA,0.5,1.6,1.6,11.6,NA,NA,0.1,0,10.43,NA,16246,FleaFlicker,15254,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB31,0.6,72.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Dillon,RB,GB,NA,15.1,61.9,NA,0.3,2.2,2.2,18.6,NA,NA,0.1,0,10.25,NA,15568,FleaFlicker,14805,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB40,0.4,80.5,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,12,54.5,NA,0.4,2.7,2.7,20.2,NA,NA,0.1,0.1,10.25,NA,17137,FleaFlicker,15742,ARISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,RB29,0.5,74.7,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,14.4,60.1,NA,0.3,2.4,2.4,17.6,NA,NA,0.1,0.1,9.83,NA,16974,FleaFlicker,15713,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB25,0.4,77.7,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DZach Charbonnet,RB,SEA,NA,13.8,56.1,NA,0.3,2.5,2.5,17.7,NA,NA,0.1,0.1,9.68,NA,17667,FleaFlicker,16169,@DALL 35-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9.68,RB32,0.4,73.8,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,10.6,46.8,NA,0.4,2.1,2.1,14.8,NA,NA,0.1,0.1,8.82,NA,17617,FleaFlicker,16167,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB19,0.5,61.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,11.8,49.7,NA,0.2,2.6,2.6,18.9,NA,NA,0.1,0.1,8.56,NA,16361,FleaFlicker,15261,@TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB37,0.3,68.6,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,11.9,53.2,NA,0.3,1.6,1.6,11.4,NA,NA,0.1,0,8.36,NA,12951,FleaFlicker,13146,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB28,0.3,64.7,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kareem Hunt,RB,CLE,NA,10.1,42.6,NA,0.3,1,1,7.1,NA,NA,0.1,0,7.15,NA,12934,FleaFlicker,13138,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB43,0.4,49.7,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,NE,NA,8.8,38.2,NA,0.2,1.4,1.4,10.4,NA,NA,0,0,6.38,NA,12025,FleaFlicker,12625,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB47,0.3,48.5,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,9.9,40.7,NA,0.2,1.3,1.3,10,NA,NA,0,0.1,6.25,NA,14745,FleaFlicker,14079,@TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB49,0.2,50.7,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,9.7,40,NA,0.2,0.7,0.7,5,NA,NA,0,0,5.91,NA,16993,FleaFlicker,15712,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB41,0.2,44.9,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,4.6,19,NA,0.1,3.1,3.1,24.8,NA,NA,0.1,0,5.67,NA,15591,FleaFlicker,14852,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB55,0.2,43.7,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,8.3,33.3,NA,0.2,0.9,0.9,6.7,NA,NA,0,0,5.42,NA,16914,FleaFlicker,15717,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB48,0.2,39.9,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,4.1,19.1,NA,0.1,2.5,2.5,18.7,NA,NA,0.1,0,5.16,NA,17624,FleaFlicker,16165,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB42,0.2,37.8,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Royce Freeman,RB,LAR,NA,8.2,34.5,NA,0.2,0.3,0.3,2.1,NA,NA,0,0,4.98,NA,13796,FleaFlicker,13617,CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB59,0.2,36.6,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,DEN,NA,3.7,14.7,NA,0.1,2.7,2.7,22.2,NA,NA,0.1,0,4.87,NA,13011,FleaFlicker,13133,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB57,0.2,37,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,5.7,25.6,NA,0.2,0.8,0.8,5.2,NA,NA,0,0,4.36,NA,15904,FleaFlicker,14823,SEAW 41-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.36,RB45,0.2,30.8,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,4.7,19.4,NA,0.1,1.2,1.2,7.8,NA,NA,0,0,3.8,NA,13040,FleaFlicker,13139,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB58,0.2,27.2,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,4.7,19.5,NA,0.1,1.1,1.1,8.8,NA,NA,0,0,3.65,NA,15453,FleaFlicker,14331,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB76,0.1,28.2,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Taylor,RB,GB,NA,4.8,17.7,NA,0.1,1.2,1.2,9.2,NA,NA,0.1,0,3.57,NA,16024,FleaFlicker,14817,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,26.9,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,NYJ,NA,4,17.9,NA,0.1,1.6,1.6,10.4,NA,NA,0,0,3.48,NA,12929,FleaFlicker,13128,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB62,0.1,28.4,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,6.2,18.6,NA,0.2,0.8,0.8,5.3,NA,NA,0,0,3.45,NA,16323,FleaFlicker,15257,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2,23.9,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,3.3,14.2,NA,0.1,1.6,1.6,10.8,NA,NA,0.1,0,3.44,NA,18238,FleaFlicker,16390,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB52,0.2,25,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,3.1,13.3,NA,0.1,1.6,1.6,10.9,NA,NA,0,0,3.32,NA,16480,FleaFlicker,15255,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB50,0.1,24.2,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Mitchell,RB,SF,NA,4.5,20,NA,0.1,0.7,0.7,4.2,NA,NA,0,0,3.3,NA,13728,FleaFlicker,15263,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB53,0.1,24.1,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,3.4,15.2,NA,0.1,1.4,1.4,10.1,NA,NA,0.1,0,3.25,NA,15539,FleaFlicker,14803,@GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB80,0.1,25.4,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Kelley,RB,LAC,NA,5.5,20.3,NA,0.1,0.7,0.7,4.4,NA,NA,0,0,3.25,NA,15622,FleaFlicker,14807,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB56,0.1,24.7,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,ATL,NA,4.9,18.9,NA,0.1,0.6,0.6,4.9,NA,NA,0,0,3.13,NA,9317,FleaFlicker,11225,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,RB73,0.1,23.8,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,4.4,15,NA,0.1,1.1,1.1,7.9,NA,NA,0,0,2.91,NA,15680,FleaFlicker,14815,@DALL 35-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.91,RB101,0.1,22.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Edmonds,RB,TB,NA,4.2,16.2,NA,0.1,0.8,0.8,5.7,NA,NA,0,0,2.77,NA,13870,FleaFlicker,13726,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB82,0.1,21.9,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Goodson,RB,IND,NA,0,14.6,NA,0.1,0.6,0.6,4.5,NA,NA,0,0,2.76,NA,17175,FleaFlicker,15730,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,19,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,4.5,17,NA,0.1,0.8,0.8,5.6,NA,NA,0,0,2.66,NA,17978,FleaFlicker,16385,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB60,0.1,22.5,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,MIA,NA,1.9,11.3,NA,0.1,1,1,7.2,NA,NA,0.1,0,2.63,NA,14471,FleaFlicker,14017,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB54,0.1,18.6,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,ARI,NA,2.7,9.8,NA,0,1.4,1.4,9.1,NA,NA,0,0,2.11,NA,16618,FleaFlicker,15258,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB81,0,18.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,1.6,11.2,NA,0.1,0.2,0.2,1.2,NA,NA,0,0,1.78,NA,17625,FleaFlicker,16164,CINMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB66,0.1,12.4,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Robinson,RB,GB,NA,0,9.9,NA,0.1,0.3,0.3,1.7,NA,NA,0,0,1.68,NA,16105,FleaFlicker,14813,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,11.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,1.4,6.8,NA,0.1,0.4,0.4,3.2,NA,NA,0,0,1.46,NA,13942,FleaFlicker,13814,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB89,0.1,10,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Rodriguez,RB,WAS,NA,1.2,8.2,NA,0.1,0.2,0.2,1.5,NA,NA,0,0,1.29,NA,17762,FleaFlicker,16174,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB78,0.1,9.7,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel Abanikanda,RB,NYJ,NA,0.6,6.5,NA,0,0.4,0.4,3,NA,NA,0,0,1.25,NA,17718,FleaFlicker,16168,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB88,0.1,9.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trayveon Williams,RB,CIN,NA,1.7,7.9,NA,0,0.3,0.3,1.8,NA,NA,0,0,1.23,NA,14818,FleaFlicker,14076,@JACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB77,0.1,9.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deneric Prince,RB,KC,NA,0,5.7,NA,0,0.3,0.3,2.1,NA,NA,0,0,1.08,NA,18110,FleaFlicker,16380,@GBSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,7.8,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.4,1.3,NA,0,0.7,0.7,6,NA,NA,0.1,0,1.07,NA,9410,FleaFlicker,11367,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,7.3,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny McIntosh,RB,SEA,NA,0,4.5,NA,0,0.4,0.4,2.2,NA,NA,0,0,0.97,NA,17838,FleaFlicker,16170,@DALL 35-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB104,0.1,6.7,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,1.2,5.4,NA,0,0.3,0.3,1.8,NA,NA,0,0,0.96,NA,17756,FleaFlicker,16181,@JACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,RB90,0,7.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,0.7,4.5,NA,0,0.3,0.3,2,NA,NA,0,0,0.89,NA,16909,FleaFlicker,15733,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB67,0,6.4,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0,5.2,NA,0,0.2,0.2,1.1,NA,NA,0,0,0.85,NA,15434,FleaFlicker,14727,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB71,0,6.3,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Blackshear,RB,CAR,NA,0.1,2.3,NA,0,0.3,0.3,2.3,NA,NA,0,0,0.64,NA,17510,FleaFlicker,15973,@TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,4.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.1,0.4,NA,0,0.6,0.6,4,NA,NA,0,0,0.62,NA,15279,FleaFlicker,14420,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,0,3.3,NA,0,0.1,0.1,1.1,NA,NA,0,0,0.62,NA,17167,FleaFlicker,15972,@PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,RB70,0,4.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Montgomery,RB,NE,NA,0.3,1.1,NA,0,0.3,0.3,3.6,NA,NA,0,0,0.53,NA,11213,FleaFlicker,12261,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,4.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,0,2.3,NA,0,0.2,0.2,1.7,NA,NA,0,0,0.52,NA,13581,FleaFlicker,13148,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,0,2.3,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.44,NA,18278,FleaFlicker,16166,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,RB87,0,3.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Evans,RB,LAR,NA,0.1,2,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.41,NA,17784,FleaFlicker,16163,CLESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RB85,0,2.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0,0.2,NA,0,0.3,0.3,1.9,NA,NA,0,0,0.33,NA,18305,FleaFlicker,16391,SEAW 41-35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.33,NA,0,2.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Burton,RB,DEN,NA,0.5,1.9,NA,0,0,0,0,NA,NA,0,0,0.31,NA,11295,FleaFlicker,12325,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0,1.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Bawden,RB,NYJ,NA,0.1,0.5,NA,0,0.3,0.3,2,NA,NA,0,0,0.31,NA,14019,FleaFlicker,13838,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,2.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darrynton Evans,RB,MIA,NA,0.1,0.6,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.27,NA,15550,FleaFlicker,14808,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones,RB,ARI,NA,0.1,0.6,NA,0,0.1,0.1,0.9,NA,NA,0,0,0.21,NA,16039,FleaFlicker,14828,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,RB91,0,1.4,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,16.6,75.79,NA,0.66,NA,5.13,40.56,NA,NA,0.3,NA,17.14,NA,christian-mccaffrey,NumberFire,13130,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,26.08,#18,8,1,19.68,9800,2.01,22.41,19.68,NA,NA
Travis Etienne,RB,JAC,NA,17.46,75.69,NA,0.63,NA,2.86,23.7,NA,NA,0.13,NA,14.52,NA,travis-etienne,NumberFire,15253,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44,22.6,#26,19,2,15.95,8700,1.83,17.39,15.95,NA,NA
Breece Hall,RB,NYJ,NA,18.73,82.79,NA,0.45,NA,3.37,26.43,NA,NA,0.11,NA,14.07,NA,breece-hall,NumberFire,15708,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,22,#13,21,3,15.75,6700,2.35,17.56,15.75,NA,NA
Kyren Williams,RB,LA,NA,18.47,83.44,NA,0.56,NA,2.16,16.13,NA,NA,0.11,NA,13.89,NA,kyren-williams,NumberFire,15710,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,21.76,#2,22,4,14.94,8500,1.76,16.09,14.94,NA,NA
Derrick Henry,RB,TEN,NA,18.18,79.85,NA,0.62,NA,1.91,16.36,NA,NA,0.08,NA,13.83,NA,derrick-henry,NumberFire,12626,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,21.69,#14,23,5,14.8,8200,1.8,15.75,14.8,NA,NA
Tony Pollard,RB,DAL,NA,15.47,73.71,NA,0.53,NA,2.99,22.62,NA,NA,0.19,NA,13.68,NA,tony-pollard,NumberFire,14085,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87,21.49,#17,27,6,15.17,7600,2,16.82,15.17,NA,NA
Austin Ekeler,RB,LAC,NA,15.64,66.01,NA,0.56,NA,3.7,28.25,NA,NA,0.2,NA,13.6,NA,austin-ekeler-1,NumberFire,13404,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,21.38,#15,28,7,15.46,8000,1.93,17.52,15.46,NA,NA
Alvin Kamara,RB,NO,NA,14.03,58.89,NA,0.41,NA,4.87,39.23,NA,NA,0.21,NA,13.53,NA,alvin-kamara,NumberFire,13132,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77,21.29,#21,29,8,16.01,8300,1.93,18.44,16.01,NA,NA
Rachaad White,RB,TB,NA,19.3,78.93,NA,0.5,NA,2.93,19.12,NA,NA,0.12,NA,13.42,NA,rachaad-white,NumberFire,15721,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,21.14,#28,30,9,14.91,7500,1.99,16.44,14.91,NA,NA
Zack Moss,RB,IND,NA,18.29,76.07,NA,0.54,NA,2.02,15.11,NA,NA,0.08,NA,12.83,NA,zack-moss,NumberFire,14798,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.36,#27,32,10,13.85,5600,2.47,14.87,13.85,NA,NA
Javonte Williams,RB,DEN,NA,15.39,65.93,NA,0.43,NA,3.09,20.7,NA,NA,0.19,NA,12.34,NA,javonte-williams,NumberFire,15256,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,19.71,#24,34,11,13.95,6600,2.11,15.5,13.95,NA,NA
Rhamondre Stevenson,RB,NE,NA,16.08,72.56,NA,0.35,NA,3.23,22.9,NA,NA,0.11,NA,12.03,NA,rhamondre-stevenson,NumberFire,15259,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76,19.3,#30,37,12,13.64,7300,1.87,15.42,13.64,NA,NA
Jahmyr Gibbs,RB,DET,NA,12.01,52.52,NA,0.39,NA,3.92,28.67,NA,NA,0.24,NA,11.89,NA,jahmyr-gibbs,NumberFire,16162,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67,19.11,#9,38,13,13.86,7700,1.8,15.84,13.86,NA,NA
D'Andre Swift,RB,PHI,NA,15.39,67.2,NA,0.49,NA,3,17.75,NA,NA,0.11,NA,11.8,NA,d-andre-swift,NumberFire,14797,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,18.99,#4,40,14,13.32,6700,1.99,14.98,13.32,NA,NA
Bijan Robinson,RB,ATL,NA,15.4,66.75,NA,0.36,NA,3.02,21.34,NA,NA,0.11,NA,11.45,NA,bijan-robinson,NumberFire,16161,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,18.53,#8,41,15,12.94,8100,1.6,14.57,12.94,NA,NA
A.J. Dillon,RB,GB,NA,16.8,70.18,NA,0.37,NA,2.14,17.18,NA,NA,0.07,NA,11.38,NA,aj-dillon,NumberFire,14805,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,18.43,#5,44,16,12.47,6500,1.92,13.54,12.47,NA,NA
