player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
JuJu Smith-Schuster,WR,NE,NA,NA,3.4,34.92,NA,NA,0.19,0,0,NA,0,NA,4.51,NA,juju-smith-schuster,NumberFire,13156,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.21,#16,165,67,6.25,5600,1.12,8,4300,1.86,6.25,15,0.42,NA
Rashee Rice,WR,KC,NA,NA,2.32,29.67,NA,NA,0.21,0.25,1.53,NA,0.02,NA,4.44,NA,rashee-rice,NumberFire,16194,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,9.11,#27,168,69,5.6,5000,1.12,6.79,3300,2.06,5.6,12,0.47,NA
D.J. Chark,WR,CAR,NA,NA,2.25,34.48,NA,NA,0.14,0,0,NA,0,NA,4.29,NA,d-j-chark,NumberFire,13668,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,8.91,#29,172,70,5.41,5600,0.97,6.55,3800,1.72,5.41,14,0.39,NA
Kalif Raymond,WR,DET,NA,NA,2.22,30.7,NA,NA,0.18,0.27,1.46,NA,0.02,NA,4.23,NA,kalif-raymond,NumberFire,13066,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,8.83,#8,175,71,5.37,5300,1.01,6.56,3400,1.93,5.37,10,0.54,NA
Isaiah Hodgins,WR,NYG,NA,NA,3.15,33.48,NA,NA,0.15,0,0,NA,0,NA,4.2,NA,isaiah-hodgins,NumberFire,14849,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,8.79,#5,176,72,5.76,6300,0.91,7.38,4800,1.54,5.76,11,0.52,NA
Rashod Bateman,WR,BAL,NA,NA,2.5,28.78,NA,NA,0.21,0,0,NA,0,NA,4.12,NA,rashod-bateman,NumberFire,15293,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,8.68,#13,180,73,5.37,5600,0.96,6.64,4600,1.44,5.37,11,0.49,NA
Michael Gallup,WR,DAL,NA,NA,2.44,27.69,NA,NA,0.22,0,0,NA,0,NA,4.12,NA,michael-gallup,NumberFire,13646,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44,8.68,#18,180,73,5.33,5300,1.01,6.55,3700,1.77,5.33,10,0.53,NA
Calvin Austin III,WR,PIT,NA,NA,2.85,32.09,NA,NA,0.16,0,0,NA,0,NA,4.11,NA,calvin-austin-iii,NumberFire,15777,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,8.67,#32,182,75,5.51,5000,1.1,6.99,3400,2.06,5.51,12,0.46,NA
Curtis Samuel,WR,WSH,NA,NA,2.19,23.6,NA,NA,0.13,1.18,6.84,NA,0.05,NA,4.08,NA,curtis-samuel,NumberFire,13157,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.63,#11,183,76,5.18,5700,0.91,6.29,3700,1.7,5.18,11,0.47,NA
Josh Downs,WR,IND,NA,NA,2.59,32.16,NA,NA,0.15,0,0,NA,0,NA,4.07,NA,josh-downs,NumberFire,16187,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.61,#4,185,77,5.37,5000,1.07,6.7,3500,1.91,5.37,10,0.54,NA
Nelson Agholor,WR,BAL,NA,NA,2.17,27.14,NA,NA,0.22,0,0,NA,0,NA,3.99,NA,nelson-agholor,NumberFire,12181,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.5,#13,186,78,5.08,5500,0.92,6.18,3200,1.93,5.08,13,0.39,NA
DeVante Parker,WR,NE,NA,NA,2.43,30.31,NA,NA,0.14,0,0,NA,0,NA,3.88,NA,devante-parker,NumberFire,12176,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,8.36,#16,190,79,5.09,5400,0.94,6.31,3800,1.66,5.09,15,0.34,NA
Elijah Moore,WR,CLE,NA,NA,2.22,28.65,NA,NA,0.17,0,0,NA,0,NA,3.85,NA,elijah-moore,NumberFire,15288,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62,8.32,#20,192,80,4.98,6100,0.82,6.11,4700,1.3,4.98,17,0.29,NA
River Cracraft,WR,MIA,NA,NA,2.37,26.85,NA,NA,0.19,0,0,NA,0,NA,3.74,NA,river-cracraft,NumberFire,13862,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,8.17,#30,195,81,4.93,5200,0.95,6.17,3400,1.81,4.93,14,0.35,NA
Alec Pierce,WR,IND,NA,NA,2.15,29.25,NA,NA,0.13,0,0,NA,0,NA,3.69,NA,alec-pierce,NumberFire,15768,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,8.1,#4,196,82,4.74,5200,0.91,5.84,3400,1.72,4.74,10,0.47,NA
Christian Watson,WR,GB,NA,NA,1.89,25.88,NA,NA,0.16,0.14,0.77,NA,0.01,NA,3.64,NA,christian-watson,NumberFire,15789,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,8.03,#3,198,83,4.61,6600,0.7,5.57,5900,0.94,4.61,18,0.26,NA
Jamal Agnew,WR,JAC,NA,NA,2.2,22.14,NA,NA,0.16,0.56,3.34,NA,0.03,NA,3.56,NA,jamal-agnew,NumberFire,13308,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,7.92,#24,199,84,4.65,4800,0.97,5.82,3000,1.94,4.65,10,0.47,NA
Michael Wilson,WR,ARI,NA,NA,2.26,29.82,NA,NA,0.1,0,0,NA,0,NA,3.55,NA,michael-wilson,NumberFire,16206,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,7.91,#1,200,85,4.67,4800,0.97,5.83,3400,1.71,4.67,11,0.42,NA
Braxton Berrios,WR,MIA,NA,NA,2.49,22.91,NA,NA,0.19,0,0,NA,0,NA,3.4,NA,braxton-berrios,NumberFire,13638,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.71,#30,202,86,4.64,5100,0.91,5.91,3600,1.64,4.64,12,0.39,NA
Isaiah McKenzie,WR,IND,NA,NA,1.73,18.7,NA,NA,0.1,1.47,6.82,NA,0.06,NA,3.35,NA,isaiah-mckenzie-1,NumberFire,13313,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,#4,203,87,4.2,4600,0.91,5.15,3000,1.72,4.2,10,0.42,NA
Josh Palmer,WR,LAC,NA,NA,2.04,22.39,NA,NA,0.17,0,0,NA,0,NA,3.26,NA,josh-palmer,NumberFire,15319,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.52,#25,207,88,4.24,4900,0.87,5.28,3300,1.6,4.24,NA,NA,NA
Parris Campbell,WR,NYG,NA,NA,2.69,26.03,NA,NA,0.12,0,0,NA,0,NA,3.24,NA,parris-campbell,NumberFire,14112,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,7.49,#5,208,89,4.61,5500,0.84,5.99,3200,1.87,4.61,10,0.46,NA
Laviska Shenault,WR,CAR,NA,NA,1.26,14.05,NA,NA,0.06,1.64,10.45,NA,0.07,NA,3.23,NA,laviska-shenault,NumberFire,14838,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,7.48,#29,209,90,3.84,5300,0.72,4.48,3200,1.4,3.84,10,0.38,NA
Nick Westbrook-Ikhine,WR,TEN,NA,NA,1.88,25.6,NA,NA,0.11,0,0,NA,0,NA,3.18,NA,nick-westbrook-ikhine,NumberFire,15109,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,7.41,#2,211,91,4.12,5600,0.74,5.08,3400,1.49,4.12,10,0.41,NA
Marvin Mims,WR,DEN,NA,NA,1.58,19.86,NA,NA,0.11,0.53,2.81,NA,0.03,NA,3.08,NA,marvin-mims,NumberFire,16189,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.27,#26,212,92,3.86,5300,0.73,4.67,NA,NA,3.86,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,1.73,20.79,NA,NA,0.15,0,0,NA,0,NA,2.96,NA,quentin-johnston,NumberFire,16188,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19,7.11,#25,215,93,3.8,4800,0.79,4.69,3400,1.38,3.8,10,0.38,NA
Trey Palmer,WR,TB,NA,NA,1.89,22.71,NA,NA,0.12,0,0,NA,0,NA,2.93,NA,trey-palmer,NumberFire,16199,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21,7.07,#12,216,94,3.86,4900,0.79,4.84,3300,1.47,3.86,12,0.32,NA
Ronnie Bell,WR,SF,NA,NA,1.67,21.23,NA,NA,0.14,0,0,NA,0,NA,2.88,NA,ronnie-bell,NumberFire,16202,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,7,#28,218,95,3.74,NA,NA,4.6,NA,NA,3.74,NA,NA,NA
Justin Watson,WR,KC,NA,NA,1.42,20.63,NA,NA,0.13,0,0,NA,0,NA,2.8,NA,justin-watson-1,NumberFire,13776,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3,6.9,#27,220,96,3.51,5100,0.69,4.24,3500,1.21,3.51,10,0.35,NA
Brandon Johnson,WR,DEN,NA,NA,1.67,20.92,NA,NA,0.12,0,0,NA,0,NA,2.76,NA,brandon-johnson-1,NumberFire,15987,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32,6.84,#26,221,97,3.59,5300,0.68,4.45,3300,1.35,3.59,11,0.33,NA
Dontayvion Wicks,WR,GB,NA,NA,1.59,20.77,NA,NA,0.12,0,0,NA,0,NA,2.72,NA,dontayvion-wicks,NumberFire,16195,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.79,#3,224,98,3.53,4900,0.72,4.36,3300,1.32,3.53,10,0.35,NA
Chris Moore,WR,TEN,NA,NA,1.79,21.81,NA,NA,0.09,0,0,NA,0,NA,2.72,NA,chris-moore,NumberFire,12773,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,6.79,#2,224,98,3.58,4700,0.76,4.49,3000,1.5,3.58,10,0.36,NA
Mecole Hardman,WR,NYJ,NA,NA,1.31,16.1,NA,NA,0.07,0.6,3.44,NA,0.04,NA,2.53,NA,mecole-hardman,NumberFire,14113,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47,6.53,#15,227,100,3.19,5500,0.58,3.88,NA,NA,3.19,NA,NA,NA
Byron Pringle,WR,WSH,NA,NA,1.56,19.37,NA,NA,0.09,0,0,NA,0,NA,2.46,NA,byron-pringle,NumberFire,13863,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52,6.44,#11,230,101,3.2,4300,0.74,4.01,3000,1.34,3.2,10,0.32,NA
Samori Toure,WR,GB,NA,NA,1.4,18.25,NA,NA,0.1,0,0,NA,0,NA,2.38,NA,samori-toure,NumberFire,15841,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.33,#3,232,102,3.07,4500,0.68,3.8,3000,1.27,3.07,10,0.31,NA
Tre Tucker,WR,LV,NA,NA,0.58,7.9,NA,NA,0.04,1.8,9.74,NA,0.08,NA,2.37,NA,tre-tucker,NumberFire,16287,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,#6,233,103,2.67,4600,0.58,3.01,3000,1,2.67,10,0.27,NA
Wan'Dale Robinson,WR,NYG,NA,NA,1.75,18.85,NA,NA,0.08,0,0,NA,0,NA,2.29,NA,wan-dale-robinson,NumberFire,15757,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63,6.21,#5,236,104,3.18,4500,0.71,4.09,3000,1.36,3.18,14,0.23,NA
Chase Claypool,WR,CHI,NA,NA,1.32,15.85,NA,NA,0.1,0,0,NA,0,NA,2.17,NA,chase-claypool,NumberFire,14841,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,6.04,#9,241,105,2.83,5500,0.51,3.5,3400,1.03,2.83,12,0.24,NA
DeAndre Carter,WR,LV,NA,NA,1.31,17.08,NA,NA,0.09,0,0,NA,0,NA,2.14,NA,deandre-carter,NumberFire,12394,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72,6,#6,243,106,2.78,4500,0.62,3.5,3200,1.09,2.78,10,0.28,NA
Hunter Renfrow,WR,LV,NA,NA,1.37,15.84,NA,NA,0.09,0,0,NA,0,NA,2.05,NA,hunter-renfrow,NumberFire,14123,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78,5.88,#6,245,107,2.73,5100,0.54,3.45,3700,0.93,2.73,10,0.27,NA
Lil'Jordan Humphrey,WR,DEN,NA,NA,1.2,15.53,NA,NA,0.09,0,0,NA,0,NA,2.04,NA,lil-jordan-humphrey,NumberFire,14118,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.87,#26,246,108,2.65,4600,0.58,3.27,3200,1.02,2.65,10,0.27,NA
Deonte Harty,WR,BUF,NA,NA,1.28,15.42,NA,NA,0.09,0,0,NA,0,NA,2.03,NA,deonte-harris,NumberFire,14558,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.79,5.85,#14,247,109,2.64,4300,0.61,3.32,3100,1.07,2.64,10,0.26,NA
Jalen Tolbert,WR,DAL,NA,NA,1.23,13.49,NA,NA,0.1,0,0,NA,0,NA,1.91,NA,jalen-tolbert,NumberFire,15788,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,#18,249,110,2.54,4700,0.54,3.17,3100,1.02,2.54,10,0.25,NA
Randall Cobb,WR,NYJ,NA,NA,1.15,14.81,NA,NA,0.07,0,0,NA,0,NA,1.86,NA,randall-cobb,NumberFire,10308,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.62,#15,252,111,2.44,5100,0.48,3.03,3200,0.95,2.44,10,0.24,NA
Erik Ezukanma,WR,MIA,NA,NA,0.86,9.67,NA,NA,0.07,0.52,2.92,NA,0.03,NA,1.79,NA,erik-ezukanma,NumberFire,15780,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95,5.53,#30,256,112,2.23,4700,0.47,2.69,3000,0.9,2.23,10,0.22,NA
Jalin Hyatt,WR,NYG,NA,NA,1.23,14.19,NA,NA,0.06,0,0,NA,0,NA,1.76,NA,jalin-hyatt,NumberFire,16183,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97,5.49,#5,257,113,2.37,4900,0.48,3,3700,0.81,2.37,10,0.24,NA
Khalil Shakir,WR,BUF,NA,NA,1.02,12.79,NA,NA,0.08,0,0,NA,0,NA,1.73,NA,khalil-shakir,NumberFire,15761,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,#14,258,114,2.25,4900,0.46,2.77,3600,0.77,2.25,10,0.23,NA
Ben Skowronek,WR,LA,NA,NA,1.18,12.7,NA,NA,0.08,0,0,NA,0,NA,1.72,NA,ben-skowronek-1,NumberFire,15491,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,5.44,#22,259,115,2.32,4800,0.48,2.92,3000,0.97,2.32,10,0.23,NA
Devin Duvernay,WR,BAL,NA,NA,0.95,9.07,NA,NA,0.08,0.33,1.84,NA,0.02,NA,1.62,NA,devin-duvernay,NumberFire,14847,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.3,#13,263,116,2.15,4600,0.47,2.63,3100,0.85,2.15,10,0.22,NA
Brandon Powell,WR,MIN,NA,NA,0.8,8.21,NA,NA,0.07,0.49,2.93,NA,0.03,NA,1.62,NA,brandon-powell,NumberFire,13910,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06,5.3,#31,263,116,2.05,4400,0.47,2.48,3000,0.83,2.05,10,0.21,NA
Deven Thompkins,WR,TB,NA,NA,1.08,12.17,NA,NA,0.07,0,0,NA,0,NA,1.61,NA,deven-thompkins,NumberFire,15977,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,5.29,#12,265,118,2.14,4400,0.49,2.7,3000,0.9,2.14,10,0.21,NA
Marquise Goodwin,WR,CLE,NA,NA,0.78,11.71,NA,NA,0.06,0,0,NA,0,NA,1.56,NA,marquise-goodwin-1,NumberFire,11239,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,5.22,#20,267,119,1.92,5000,0.38,2.31,3200,0.72,1.92,10,0.19,NA
Demario Douglas,WR,NE,NA,NA,0.9,10,NA,NA,0.05,0,0,NA,0,NA,1.25,NA,demario-douglas,NumberFire,16342,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,4.8,#16,279,120,1.71,5000,0.34,2.18,3000,0.73,1.71,10,0.17,NA
Terrace Marshall Jr.,WR,CAR,NA,NA,0.76,10.35,NA,NA,0.04,0,0,NA,0,NA,1.25,NA,terrace-marshall-jr,NumberFire,15308,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,4.8,#29,279,120,1.64,5400,0.3,2.03,3300,0.62,1.64,10,0.16,NA
Miles Boykin,WR,PIT,NA,NA,0.8,9.48,NA,NA,0.05,0,0,NA,0,NA,1.23,NA,miles-boykin,NumberFire,14125,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.77,#32,282,122,1.63,4100,0.4,2.04,3000,0.68,1.63,10,0.16,NA
Zach Pascal,WR,ARI,NA,NA,0.76,10.06,NA,NA,0.04,0,0,NA,0,NA,1.23,NA,zach-pascal,NumberFire,13488,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31,4.77,#1,282,122,1.63,4500,0.36,2.01,3000,0.67,1.63,10,0.16,NA
Dyami Brown,WR,WSH,NA,NA,0.72,8.86,NA,NA,0.05,0,0,NA,0,NA,1.15,NA,dyami-brown,NumberFire,15292,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,4.66,#11,287,124,1.53,4600,0.33,1.9,3100,0.61,1.53,10,0.15,NA
Sterling Shepard,WR,NYG,NA,NA,0.85,8.29,NA,NA,0.04,0,0,NA,0,NA,1.05,NA,sterling-shepard,NumberFire,12658,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43,4.53,#5,290,125,1.49,4700,0.32,1.92,3000,0.64,1.49,10,0.15,NA
KaVontae Turpin,WR,DAL,NA,NA,0.41,4.77,NA,NA,0.03,0.31,1.93,NA,0.03,NA,1.02,NA,kavontae-turpin,NumberFire,15981,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.45,4.49,#18,292,126,1.2,4400,0.27,1.42,3000,0.47,1.2,10,0.12,NA
Justyn Ross,WR,KC,NA,NA,0.49,6.56,NA,NA,0.04,0,0,NA,0,NA,0.9,NA,justyn-ross,NumberFire,15763,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.33,#27,298,127,1.12,4300,0.26,1.38,3000,0.46,1.12,10,0.11,NA
Tim Jones,WR,JAC,NA,NA,0.54,6.74,NA,NA,0.04,0,0,NA,0,NA,0.89,NA,tim-jones,NumberFire,16005,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,#24,299,128,1.16,4000,0.29,1.44,3000,0.48,1.16,10,0.12,NA
Marvin Jones,WR,DET,NA,NA,0.42,5.15,NA,NA,0.05,0,0,NA,0,NA,0.8,NA,marvin-jones,NumberFire,10738,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.19,#8,303,129,1.03,5700,0.18,1.24,3200,0.39,1.03,10,0.1,NA
Antoine Green,WR,DET,NA,NA,0.42,5.75,NA,NA,0.04,0,0,NA,0,NA,0.78,NA,antoine-green,NumberFire,16349,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,#8,304,130,1.01,4400,0.23,1.23,3000,0.41,1.01,10,0.1,NA
Xavier Hutchinson,WR,HOU,NA,NA,0.49,6.13,NA,NA,0.03,0,0,NA,0,NA,0.77,NA,xavier-hutchinson,NumberFire,16201,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.61,4.15,#10,307,131,1.02,4200,0.24,1.27,3000,0.42,1.02,10,0.1,NA
John Metchie III,WR,HOU,NA,NA,0.48,5.88,NA,NA,0.03,0,0,NA,0,NA,0.76,NA,john-metchie-iii,NumberFire,15759,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,#10,308,132,0.99,4700,0.21,1.24,3200,0.39,0.99,10,0.1,NA
Velus Jones,WR,CHI,NA,NA,0.32,3.97,NA,NA,0.02,0.3,1.44,NA,0.01,NA,0.71,NA,velus-jones,NumberFire,15767,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.65,4.07,#9,312,133,0.84,4300,0.2,1.02,3000,0.34,0.84,NA,NA,NA
David Bell,WR,CLE,NA,NA,0.44,5.3,NA,NA,0.03,0,0,NA,0,NA,0.7,NA,david-bell,NumberFire,15758,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.06,#20,313,134,0.93,4900,0.19,1.15,3000,0.38,0.93,10,0.09,NA
Keith Kirkwood,WR,NO,NA,NA,0.46,5.67,NA,NA,0.02,0,0,NA,0,NA,0.69,NA,keith-kirkwood,NumberFire,13882,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66,4.04,#17,314,135,0.9,4700,0.19,1.14,3000,0.38,0.9,10,0.09,NA
Malik Heath,WR,GB,NA,NA,0.37,4.85,NA,NA,0.03,0,0,NA,0,NA,0.64,NA,malik-heath,NumberFire,16413,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7,3.98,#3,315,136,0.83,4100,0.2,1.03,3000,0.34,0.83,10,0.08,NA
Rakim Jarrett,WR,TB,NA,NA,0.4,4.81,NA,NA,0.02,0,0,NA,0,NA,0.62,NA,rakim-jarrett,NumberFire,16198,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.71,3.95,#12,316,137,0.78,4100,0.19,0.99,3000,0.33,0.78,10,0.08,NA
Quez Watkins,WR,PHI,NA,NA,0.38,4.52,NA,NA,0.02,0,0,NA,0,NA,0.58,NA,quez-watkins,NumberFire,14992,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,3.89,#7,318,138,0.76,4800,0.16,0.95,3100,0.31,0.76,10,0.08,NA
Ray-Ray McCloud,WR,SF,NA,NA,0.38,3.69,NA,NA,0.03,0,0,NA,0,NA,0.51,NA,ray-ray-mccloud,NumberFire,13641,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.78,3.8,#28,323,139,0.7,4200,0.17,0.91,NA,NA,0.7,NA,NA,NA
Matt Slater,WR,NE,NA,NA,0.18,2.03,NA,NA,0.01,0.31,1.7,NA,0.01,NA,0.48,NA,matt-slater,NumberFire,9200,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8,3.76,#16,325,140,0.54,4000,0.14,0.65,3000,0.22,0.54,10,0.05,NA
Derius Davis,WR,LAC,NA,NA,0.23,2.94,NA,NA,0.02,0,0,NA,0,NA,0.41,NA,derius-davis,NumberFire,16299,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84,3.66,#25,336,141,0.53,4300,0.12,0.64,3000,0.21,0.53,10,0.05,NA
Jalen Nailor,WR,MIN,NA,NA,0.23,2.83,NA,NA,0.02,0,0,NA,0,NA,0.4,NA,jalen-nailor,NumberFire,15786,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,3.65,#31,343,142,0.52,4100,0.13,0.63,3000,0.21,0.52,10,0.05,NA
Tyler Scott,WR,CHI,NA,NA,0.24,2.81,NA,NA,0.02,0,0,NA,0,NA,0.38,NA,tyler-scott,NumberFire,16205,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,3.62,#9,351,143,0.52,4600,0.11,0.64,3000,0.21,0.52,10,0.05,NA
Trinity Benson,WR,DET,NA,NA,0.21,2.8,NA,NA,0.02,0,0,NA,0,NA,0.38,NA,trinity-benson,NumberFire,14499,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,3.62,#8,351,143,0.51,4000,0.13,0.61,NA,NA,0.51,NA,NA,NA
