player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Bryce Young,QB,CAR,NA,33.2,21.3,225,NA,1,0.8,93.6,3.6,12.4,NA,0.1,NA,15.01,NA,17602,FleaFlicker,16148,@CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB26,21/33,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,33.1,19.5,207.4,NA,1,0.8,86.3,3.5,16.5,NA,0.1,NA,15,NA,16233,FleaFlicker,15239,@LVSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB31,19/33,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,33.3,21.6,222.5,NA,1,0.9,93.2,2.6,9.3,NA,0.1,NA,14.56,NA,16235,FleaFlicker,15241,INDSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB29,21/33,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,29.2,18.1,192.8,NA,1,1,78.5,3.5,16.2,NA,0.1,NA,13.7,NA,18099,FleaFlicker,16441,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB41,18/29,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,30.3,19.3,207.3,NA,1,1,94.7,2.8,8.8,NA,0.1,NA,13.53,NA,17695,FleaFlicker,16159,NYJSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB30,19/30,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,0,0,10.8,NA,0.1,0,0,0,0.6,NA,0,NA,0.76,NA,8514,FleaFlicker,10697,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,QB32,0/0,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,0,0,11.5,NA,0,0,0,0,0.1,NA,0,NA,0.67,NA,13143,FleaFlicker,13124,NYGSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0/0,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P.J. Walker,QB,CLE,NA,0,0,13.4,NA,0,0.1,0,0,0.1,NA,0,NA,0.62,NA,13341,FleaFlicker,13416,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,QB36,0/0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Trubisky,QB,PIT,NA,0,0,8.5,NA,0.1,0.1,0,0,0,NA,0,NA,0.58,NA,12893,FleaFlicker,13115,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0/0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,0,0,10.4,NA,0,0,0,0,0,NA,0,NA,0.56,NA,11183,FleaFlicker,12140,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0/0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,0,0,8.1,NA,0,0,0,0,0,NA,0,NA,0.53,NA,16880,FleaFlicker,15697,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,QB33,0/0,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Huntley,QB,BAL,NA,0,0,6,NA,0,0.1,0,0,0.3,NA,0,NA,0.45,NA,15705,FleaFlicker,14789,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0/0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,0,0,6.4,NA,0,0,0,0,0,NA,0,NA,0.42,NA,13770,FleaFlicker,13592,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,QB39,0/0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,LV,NA,0,0,7.1,NA,0,0,0,0,0.2,NA,0,NA,0.41,NA,10311,FleaFlicker,11760,NYJSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB34,0/0,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Mills,QB,HOU,NA,0,0,6.4,NA,0,0,0,0,0,NA,0,NA,0.4,NA,16280,FleaFlicker,15252,@CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0/0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,0,0,7.4,NA,0,0.1,0,0,0,NA,0,NA,0.37,NA,14906,FleaFlicker,14358,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0/0,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jacoby Brissett,QB,WAS,NA,0,0,6.9,NA,0,0,0,0,0,NA,0,NA,0.36,NA,12079,FleaFlicker,12616,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0/0,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,35.72,25.55,269.78,NA,1.92,0.79,NA,7.48,37.76,NA,0.48,NA,23.03,NA,josh-allen,NumberFire,13589,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.12,30.94,#32,1,1,23.82,9000,2.65,24.14,8300,2.91,23.82,41,0.58,NA
Joe Burrow,QB,CIN,NA,35.82,24.62,259.88,NA,2.19,0.71,NA,4.58,19.19,NA,0.17,NA,20.46,NA,joe-burrow,NumberFire,14777,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.66,28.26,#22,2,2,21.2,8200,2.59,21.35,6800,3.14,21.2,32,0.66,NA
Dak Prescott,QB,DAL,NA,33.55,21.59,238.02,NA,2,0.75,NA,5.61,25.74,NA,0.24,NA,19.41,NA,dak-prescott,NumberFire,12620,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66,27.16,#19,3,3,20.18,8100,2.49,20.53,6700,3.06,20.18,32,0.63,NA
Lamar Jackson,QB,BAL,NA,30.89,20.28,210.89,NA,1.39,0.67,NA,9,49.78,NA,0.34,NA,19.12,NA,lamar-jackson,NumberFire,13593,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39,26.85,#1,4,4,19.78,8300,2.38,20.12,8000,2.52,19.78,33,0.6,NA
Justin Herbert,QB,LAC,NA,36.04,23.81,269.62,NA,1.53,0.65,NA,3.79,16.99,NA,0.18,NA,18.25,NA,justin-herbert,NumberFire,14779,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.57,25.93,#10,5,5,18.89,8500,2.22,19.01,7700,2.47,18.89,34,0.56,NA
Kyler Murray,QB,ARI,NA,31.28,20.59,214.43,NA,1.55,0.66,NA,7.19,35.4,NA,0.28,NA,17.99,NA,kyler-murray,NumberFire,14056,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.32,25.66,#13,6,6,18.62,7500,2.48,19.03,5900,3.23,18.62,29,0.64,NA
Jared Goff,QB,DET,NA,35.43,24.12,271.72,NA,1.83,0.68,NA,1.4,5.09,NA,0.08,NA,17.55,NA,jared-goff,NumberFire,12611,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,25.2,#25,7,7,18.22,8000,2.28,18.41,6400,2.88,18.22,33,0.55,NA
C.J. Stroud,QB,HOU,NA,34.4,22.11,263.43,NA,1.52,0.58,NA,2.11,9.5,NA,0.07,NA,16.59,NA,c-j-stroud,NumberFire,16150,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,24.18,#17,9,8,17.19,7700,2.23,17.35,6900,2.51,17.19,30,0.57,NA
Brock Purdy,QB,SF,NA,32.14,21.15,240.64,NA,1.49,0.71,NA,4.17,17.08,NA,0.16,NA,16.55,NA,brock-purdy,NumberFire,15698,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.96,24.14,#5,10,9,17.22,7400,2.33,17.43,5700,3.06,17.22,28,0.62,NA
Trevor Lawrence,QB,JAC,NA,35.07,23.86,251.6,NA,1.31,0.73,NA,4.34,18.03,NA,0.18,NA,16.18,NA,trevor-lawrence,NumberFire,15237,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,23.75,#9,11,10,16.9,7100,2.38,17.23,6000,2.87,16.9,29,0.58,NA
Geno Smith,QB,SEA,NA,31.67,20.38,218.34,NA,1.76,0.88,NA,3.86,16.54,NA,0.13,NA,16.15,NA,geno-smith-1,NumberFire,11150,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,23.72,#30,12,11,16.99,6900,2.46,17.21,5800,2.97,16.99,30,0.57,NA
Russell Wilson,QB,DEN,NA,30.58,20.24,213.04,NA,1.37,0.52,NA,4.83,25.6,NA,0.11,NA,15.79,NA,russell-wilson,NumberFire,10703,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,23.33,#14,13,12,16.3,7000,2.33,16.55,5200,3.18,16.3,22,0.74,NA
Sam Howell,QB,WSH,NA,33.48,22.28,233.45,NA,1.22,0.76,NA,4.37,19.15,NA,0.17,NA,15.27,NA,sam-howell,NumberFire,15693,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,22.78,#12,14,13,16.03,7200,2.23,16.26,5900,2.76,16.03,28,0.57,NA
Gardner Minshew,QB,IND,NA,32.51,20.87,230.18,NA,1.38,0.64,NA,3.62,14.97,NA,0.13,NA,15.26,NA,gardner-minshew,NumberFire,14067,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75,22.77,#23,15,14,15.9,6700,2.37,16.18,5200,3.11,15.9,27,0.59,NA
Taylor Heinicke,QB,ATL,NA,31.63,20.06,226.72,NA,1.37,0.97,NA,3.38,14.19,NA,0.15,NA,14.61,NA,taylor-heinicke,NumberFire,12476,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,22.08,#31,17,15,15.6,7000,2.23,15.8,5100,3.1,15.6,22,0.71,NA
Joshua Dobbs,QB,MIN,NA,34.66,21.34,201.79,NA,1.19,0.75,NA,5.12,22.98,NA,0.2,NA,14.2,NA,joshua-dobbs,NumberFire,13119,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76,21.64,#6,19,16,14.94,7300,2.05,15.31,5500,2.78,14.94,24,0.62,NA
Baker Mayfield,QB,TB,NA,32.28,21.43,224.13,NA,1.21,0.87,NA,4.11,15.93,NA,0.15,NA,14.16,NA,baker-mayfield,NumberFire,13590,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.72,21.6,#26,20,17,15.07,6600,2.28,15.3,5100,3,15.07,25,0.6,NA
Mac Jones,QB,NE,NA,33.23,21.57,218.73,NA,1.29,0.8,NA,3.08,12.44,NA,0.12,NA,14.07,NA,mac-jones,NumberFire,15241,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,21.5,#15,21,18,14.85,6500,2.28,15.01,4900,3.06,14.85,22,0.68,NA
Kenny Pickett,QB,PIT,NA,30.34,18.75,203.44,NA,1.16,0.66,NA,3.69,15.83,NA,0.17,NA,13.87,NA,kenny-pickett,NumberFire,15692,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,21.29,#16,22,19,14.5,6400,2.27,14.65,4900,2.99,14.5,20,0.73,NA
Derek Carr,QB,NO,NA,33.3,22.33,222.96,NA,1.28,0.68,NA,2.2,8.58,NA,0.08,NA,13.69,NA,derek-carr,NumberFire,11644,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,21.1,#11,25,20,14.34,6700,2.14,14.57,5800,2.51,14.34,24,0.6,NA
Jordan Love,QB,GB,NA,31.28,18.73,220.11,NA,1.08,0.73,NA,3.85,16.04,NA,0.11,NA,13.55,NA,jordan-love,NumberFire,14782,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15,20.95,#8,26,21,14.24,6900,2.06,14.49,5600,2.59,14.24,23,0.62,NA
Tyson Bagent,QB,CHI,NA,29.1,18.89,193.94,NA,1,0.97,NA,5.68,22.2,NA,0.29,NA,13.36,NA,tyson-bagent,NumberFire,16384,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98,20.74,#28,28,22,14.29,7200,1.98,14.56,4900,2.97,14.29,23,0.62,NA
Deshaun Watson,QB,CLE,NA,30.47,18.46,202.2,NA,0.9,0.66,NA,5.27,24.26,NA,0.15,NA,13.26,NA,deshaun-watson,NumberFire,13113,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,20.64,#2,31,23,13.89,7100,1.96,14.16,5400,2.62,13.89,22,0.63,NA
Bryce Young,QB,CAR,NA,33.02,21.84,218.1,NA,1.07,0.74,NA,3.34,13.75,NA,0.11,NA,13.23,NA,bryce-young,NumberFire,16148,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86,20.6,#29,32,24,13.94,6600,2.11,14.17,5100,2.78,13.94,24,0.58,NA
Zach Wilson,QB,NYJ,NA,29.9,18.34,192.57,NA,0.92,0.71,NA,4.28,18.32,NA,0.19,NA,12.63,NA,zach-wilson,NumberFire,15239,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,19.96,#27,34,25,13.32,6600,2.02,13.52,4800,2.82,13.32,21,0.63,NA
Will Levis,QB,TEN,NA,30.36,19.47,210.92,NA,0.94,0.96,NA,4.05,16.88,NA,0.16,NA,12.57,NA,will-levis,NumberFire,16149,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24,19.9,#21,35,26,13.5,6800,1.99,13.73,5300,2.59,13.5,25,0.54,NA
Aidan O'Connell,QB,LV,NA,30.29,19.19,190.35,NA,0.84,0.97,NA,2.75,11.65,NA,0.13,NA,10.63,NA,aidan-o-connell,NumberFire,16159,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46,17.8,#7,50,27,11.63,6400,1.82,11.83,4800,2.46,11.63,20,0.58,NA
Tommy DeVito,QB,NYG,NA,29.78,17.9,193.71,NA,0.53,0.97,NA,4.27,18.25,NA,0.11,NA,10.03,NA,tommy-devito,NumberFire,16441,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,17.14,#4,55,28,11,6300,1.75,11.23,4700,2.39,11,20,0.55,NA
Josh Allen,QB,BUF,NA,NA,NA,290.91,NA,2,0.87,NA,NA,37.34,NA,0.29,0.11,23.59,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Justin Herbert,QB,LAC,NA,NA,NA,290.51,NA,2,0.91,NA,NA,16.19,NA,0.17,0.03,20.64,NA,2565045,NFL,14779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Joe Burrow,QB,CIN,NA,NA,NA,287.73,NA,1.92,0.85,NA,NA,18.17,NA,0.15,0.03,20.47,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Kyler Murray,QB,ARI,NA,NA,NA,238.17,NA,1.62,0.73,NA,NA,40.65,NA,0.22,0.07,20.11,NA,2562382,NFL,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Dak Prescott,QB,DAL,NA,NA,NA,274.06,NA,1.99,0.86,NA,NA,17.07,NA,0.17,0.12,19.81,NA,2555260,NFL,12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Trevor Lawrence,QB,JAX,NA,NA,NA,264.43,NA,1.69,0.87,NA,NA,30.81,NA,0.17,0.17,19.62,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Brock Purdy,QB,SF,NA,NA,NA,271.07,NA,1.89,0.96,NA,NA,15.25,NA,0.15,0.05,18.93,NA,2568216,NFL,15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Jared Goff,QB,DET,NA,NA,NA,302.55,NA,1.8,0.77,NA,NA,5,NA,0.08,0.09,18.74,NA,2555334,NFL,12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Lamar Jackson,QB,BAL,NA,NA,NA,195.85,NA,1.2,0.67,NA,NA,48.52,NA,0.39,0.09,18.49,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
C.J. Stroud,QB,HOU,NA,NA,NA,281.69,NA,1.73,0.76,NA,NA,8.56,NA,0.11,0.07,18.18,NA,2569819,NFL,16150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Geno Smith,QB,SEA,NA,NA,NA,256.77,NA,1.79,0.72,NA,NA,12.88,NA,0.15,0.09,18.06,NA,2539335,NFL,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Sam Howell,QB,WAS,NA,NA,NA,260.4,NA,1.54,0.93,NA,NA,15.97,NA,0.14,0.04,17.21,NA,2568333,NFL,15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Will Levis,QB,TEN,NA,NA,NA,251.84,NA,1.55,0.83,NA,NA,16.01,NA,0.15,0.06,17.09,NA,2569798,NFL,16149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Baker Mayfield,QB,TB,NA,NA,NA,243.05,NA,1.48,0.87,NA,NA,18.67,NA,0.12,0.06,16.63,NA,2560800,NFL,13590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Joshua Dobbs,QB,MIN,NA,NA,NA,219.44,NA,1.3,0.94,NA,NA,29.92,NA,0.23,0.09,16.55,NA,2558167,NFL,13119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Gardner Minshew,QB,IND,NA,NA,NA,256.46,NA,1.56,0.9,NA,NA,7.29,NA,0.11,0.07,16.21,NA,2562796,NFL,14067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Derek Carr,QB,NO,NA,NA,NA,255.22,NA,1.63,0.74,NA,NA,4.61,NA,0.06,0.03,16.13,NA,2543499,NFL,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Tyson Bagent,QB,CHI,NA,NA,NA,207.61,NA,1.29,1.07,NA,NA,27.08,NA,0.3,0.07,15.79,NA,2570467,NFL,16384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Russell Wilson,QB,DEN,NA,NA,NA,221.45,NA,1.25,0.73,NA,NA,18.08,NA,0.16,0.02,15.19,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Bryce Young,QB,CAR,NA,NA,NA,238.81,NA,1.43,0.74,NA,NA,8.78,NA,0.07,0.07,15.11,NA,2569606,NFL,16148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Jordan Love,QB,GB,NA,NA,NA,219.15,NA,1.26,0.96,NA,NA,19.63,NA,0.14,0.06,14.77,NA,2564007,NFL,14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Taylor Heinicke,QB,ATL,NA,NA,NA,228.34,NA,1.29,0.74,NA,NA,10.28,NA,0.1,0.02,14.54,NA,2553656,NFL,12476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Kenny Pickett,QB,PIT,NA,NA,NA,209.01,NA,1.19,0.74,NA,NA,18.57,NA,0.16,0.05,14.52,NA,2568162,NFL,15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Deshaun Watson,QB,CLE,NA,NA,NA,202.98,NA,1.07,0.58,NA,NA,20.59,NA,0.14,0.05,14.42,NA,2558063,NFL,13113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19
Mac Jones,QB,NE,NA,NA,NA,225.78,NA,1.29,0.75,NA,NA,10.57,NA,0.11,0.08,14.37,NA,2566334,NFL,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Zach Wilson,QB,NYJ,NA,NA,NA,207.76,NA,1.11,0.69,NA,NA,14.7,NA,0.14,0.06,13.82,NA,2566391,NFL,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Tommy DeVito,QB,NYG,NA,NA,NA,183.89,NA,1.08,0.99,NA,NA,17.38,NA,0.14,0.11,12.17,NA,2570578,NFL,16441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Aidan O'Connell,QB,LV,NA,NA,NA,217.37,NA,1.14,1.08,NA,NA,6.17,NA,0.08,0.07,12.15,NA,2570044,NFL,16159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
Ryan Tannehill,QB,TEN,NA,NA,NA,21.53,NA,0.11,0.08,NA,NA,1.16,NA,NA,NA,1.26,NA,2532956,NFL,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,NA,NA,23.06,NA,0.03,0.06,NA,NA,0.14,NA,0.02,0.01,1.04,NA,2559242,NFL,13124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PJ Walker,QB,CLE,NA,NA,NA,26.77,NA,0.06,0.18,NA,NA,0.16,NA,0.01,0.01,1.01,NA,2558904,NFL,13416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Trubisky,QB,PIT,NA,NA,NA,16.94,NA,0.09,0.1,NA,NA,0.08,NA,0.02,NA,0.97,NA,2558008,NFL,13115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,NA,NA,20.77,NA,0.06,0.08,NA,NA,NA,NA,0.01,NA,0.97,NA,2552033,NFL,12140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,NA,NA,16.19,NA,0.05,0.06,NA,NA,0.03,NA,0.02,0.01,0.83,NA,2567256,NFL,15697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Huntley,QB,BAL,NA,NA,NA,12.03,NA,0.07,0.1,NA,NA,0.66,NA,0.02,0.01,0.73,NA,2563560,NFL,14789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,LV,NA,NA,NA,14.16,NA,0.05,0.07,NA,NA,0.36,NA,0.01,0.01,0.7,NA,2543801,NFL,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
