player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Ryan Tannehill,QB,TEN,NA,34,21,223,NA,1,1,NA,2,9,NA,0,NA,16.1,NA,12283,FFToday,10697,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,31,21,218,NA,1.1,1,NA,2,5,NA,0,NA,15.8,NA,16656,FFToday,14067,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Siemian,QB,NYJ,NA,34,19,208,NA,0.9,1,NA,2,13,NA,0,NA,15.3,NA,15309,FFToday,12381,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Rudolph,QB,PIT,NA,28,17,193,NA,1,1,NA,3,11,NA,0,NA,14.8,NA,16274,FFToday,13595,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Young,QB,CAR,NA,26,16,173,NA,0.8,1,NA,5,16,NA,0,NA,13.5,NA,18704,FFToday,16148,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,27,17,191,NA,0.6,1,NA,2,7,NA,0,NA,12.7,NA,18261,FFToday,15696,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,34.1,23.4,255.5,NA,2,0.9,109.3,6.7,35.7,NA,0.5,NA,25.88,NA,13761,FleaFlicker,13589,@LACW 24-22,NA,NA,NA,NA,NA,NA,NA,NA,3,25.88,QB1,23/34,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,37,25,276.1,NA,2,0.9,105.2,3.8,15,NA,0.1,NA,24.35,NA,12159,FleaFlicker,12620,@MIASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB3,24/37,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,30.7,20.2,234,NA,1,0.8,101.2,9.9,46,NA,0.8,NA,23.06,NA,15581,FleaFlicker,14783,NYGMon 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB2,20/30,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,36.7,24.4,263.8,NA,2,0.8,106.6,4.4,23.9,NA,0.1,NA,22.79,NA,12894,FleaFlicker,13116,LVMon 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB6,24/36,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,31.8,21.6,277.8,NA,2,0.6,117.3,2.8,10.6,NA,0.1,NA,22.49,NA,17045,FleaFlicker,15698,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB5,21/31,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,34.5,23.1,256.9,NA,2,0.8,109.4,1.6,4.2,NA,0.1,NA,22.09,NA,12102,FleaFlicker,12611,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB11,23/34,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,32.8,21.9,234.1,NA,1,0.5,97.7,9.4,54.6,NA,0.3,NA,21.68,NA,13775,FleaFlicker,13593,@SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB4,21/32,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,33.6,20.9,241,NA,2,0.8,103.2,1.4,4.5,NA,0.1,NA,21.17,NA,6038,FleaFlicker,9431,NOW 30-22,NA,NA,NA,NA,NA,NA,NA,NA,0,21.17,QB13,20/33,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,31,19.8,210.8,NA,1,0.5,92.1,9.9,54.8,NA,0.3,NA,20.56,NA,16262,FleaFlicker,15238,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB7,19/31,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,33.5,23.3,270.9,NA,2,0.8,114.5,1.9,6.2,NA,0.1,NA,20.37,NA,15533,FleaFlicker,14778,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,QB8,23/33,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,32.6,20.9,243.5,NA,2,0.9,106.6,3.1,11.5,NA,0.1,NA,19.93,NA,13758,FleaFlicker,13590,JACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB17,20/32,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,33,20.8,233.8,NA,2,0.8,105.3,3.4,13.3,NA,0.1,NA,19.92,NA,15522,FleaFlicker,14782,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB10,20/32,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Mullens,QB,MIN,NA,36.5,23.8,266.6,NA,1,1,83.8,1.9,8.7,NA,0.1,NA,18.58,NA,13194,FleaFlicker,13968,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB31,23/36,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,36.2,23.6,262.8,NA,1,0.8,94.9,4.1,18.5,NA,0.2,NA,18.17,NA,16242,FleaFlicker,15237,@TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB14,23/36,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,32.1,21,219.1,NA,1,0.8,95.7,6.4,29.9,NA,0.3,NA,18.01,NA,14664,FleaFlicker,14056,@CHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB12,21/32,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,32.9,21.8,250.7,NA,1,0.9,99.7,3.2,12.5,NA,0.1,NA,16.79,NA,14906,FleaFlicker,14358,@PITL 11-34,NA,NA,NA,NA,NA,NA,NA,NA,7,16.79,QB20,21/32,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,29.6,19.4,209.5,NA,1,0.7,98.2,5.9,26.9,NA,0.2,NA,16.7,NA,8598,FleaFlicker,10703,NESun 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,QB15,19/29,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.2,22.2,251.8,NA,1,0.8,99.4,2.3,10.1,NA,0.1,NA,16.26,NA,9372,FleaFlicker,11150,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB16,22/33,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,33.7,21.9,226,NA,1,0.9,93.6,3.9,16.8,NA,0.2,NA,16.06,NA,16987,FleaFlicker,15693,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,QB18,21/33,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,28.4,18.5,195.6,NA,1,0.7,96.6,6.3,28.6,NA,0.2,NA,16.04,NA,18099,FleaFlicker,16441,@PHIMon 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB27,18/28,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Easton Stick,QB,LAC,NA,35.1,22.5,233.7,NA,1,0.9,91.7,2.8,11.6,NA,0.1,NA,15.77,NA,14853,FleaFlicker,14069,BUFL 22-24,NA,NA,NA,NA,NA,NA,NA,NA,5,15.77,QB28,22/35,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gardner Minshew,QB,IND,NA,33.3,21.4,228.4,NA,1,0.8,94,2.5,8.8,NA,0.1,NA,15.2,NA,14860,FleaFlicker,14067,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB19,21/33,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Flacco,QB,CLE,NA,36.9,21.7,252.3,NA,1,0.9,89.1,1.4,3.6,NA,0,NA,15.15,NA,5336,FleaFlicker,9064,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,QB21,21/36,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,ATL,NA,29.2,18.3,207.3,NA,1,0.8,95,3.6,16.8,NA,0.1,NA,15.01,NA,11615,FleaFlicker,12476,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB37,18/29,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,31.5,19.9,221.8,NA,1,0.8,93.6,2.1,10.3,NA,0.1,NA,14.83,NA,8514,FleaFlicker,10697,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB36,19/31,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,32.9,21.5,235.1,NA,1,0.8,97.8,1.5,5,NA,0,NA,14.76,NA,10315,FleaFlicker,11644,@LARL 22-30,NA,NA,NA,NA,NA,NA,NA,NA,1,14.76,QB23,21/32,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aidan O'Connell,QB,LV,NA,32.7,20.8,224.4,NA,1,0.9,93.8,1.4,4.4,NA,0.1,NA,13.98,NA,17695,FleaFlicker,16159,@KCMon 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB25,20/32,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bailey Zappe,QB,NE,NA,29.1,18.7,208.6,NA,1,0.9,95.2,2.1,9.1,NA,0.1,NA,13.9,NA,16908,FleaFlicker,15696,@DENSun 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB32,18/29,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Siemian,QB,NYJ,NA,32.4,18.7,206.4,NA,1,1,86.2,2.2,11.4,NA,0.1,NA,13.84,NA,11294,FleaFlicker,12381,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB42,18/32,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Case Keenum,QB,HOU,NA,31.6,19.5,205.3,NA,1,0.8,91.5,2.5,8.9,NA,0.1,NA,13.72,NA,8800,FleaFlicker,10948,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,19/31,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Young,QB,CAR,NA,28.2,17.4,181.7,NA,1,0.8,91.5,4.3,15,NA,0.1,NA,13.54,NA,17602,FleaFlicker,16148,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB26,17/28,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Rudolph,QB,PIT,NA,29,17.9,198.9,NA,1,1,90.9,2.7,10.6,NA,0.1,NA,13.4,NA,13810,FleaFlicker,13595,CINW 34-11,NA,NA,NA,NA,NA,NA,NA,NA,6,13.4,QB40,17/29,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitch Trubisky,QB,PIT,NA,0,0,9.4,NA,0.1,0.1,0,0,0,NA,0,NA,0.69,NA,12893,FleaFlicker,13115,CINW 34-11,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,QB35,0/0,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Darnold,QB,SF,NA,0,0,8.8,NA,0.1,0.1,0,0,0.5,NA,0,NA,0.67,NA,13770,FleaFlicker,13592,BALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0/0,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Willis,QB,TEN,NA,0,0,11.9,NA,0,0.1,0,0,0.6,NA,0,NA,0.67,NA,16845,FleaFlicker,15694,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0/0,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ McCarron,QB,CIN,NA,0,0,11.4,NA,0,0.1,0,0,0,NA,0,NA,0.63,NA,10458,FleaFlicker,11643,@PITL 11-34,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0/0,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Levis,QB,TEN,NA,0,0,0,NA,0,0,0,0.9,3.8,NA,0,NA,0.62,NA,17623,FleaFlicker,16149,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB24,0/0,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrod Taylor,QB,NYG,NA,0,0,9.1,NA,0,0,0,0,0.1,NA,0,NA,0.6,NA,7592,FleaFlicker,10413,@PHIMon 4:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,QB33,0/0,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaren Hall,QB,MIN,NA,0,0,9.3,NA,0,0,0,0,0.1,NA,0,NA,0.58,NA,17796,FleaFlicker,16154,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0/0,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,0,0,5.9,NA,0,0,0,0,0,NA,0,NA,0.5,NA,16880,FleaFlicker,15697,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,QB22,0/0,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32.24,21.19,234.9,NA,1.55,0.66,NA,9.95,46.83,NA,0.77,NA,23.29,NA,jalen-hurts,NumberFire,14783,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.37,31.21,#19,1,1,23.94,NA,NA,24.15,8000,3.02,23.94,40,0.6,NA
Josh Allen,QB,BUF,NA,32.47,21.96,247.06,NA,1.87,0.68,NA,6.87,34.91,NA,0.57,NA,22.55,NA,josh-allen,NumberFire,13589,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.66,30.44,#30,2,2,23.23,NA,NA,23.46,8100,2.9,23.23,38,0.61,NA
Justin Fields,QB,CHI,NA,30.54,19.68,216.6,NA,1.45,0.78,NA,9.95,48.02,NA,0.44,NA,19.79,NA,justin-fields,NumberFire,15238,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.03,27.55,#31,3,3,20.57,8300,2.48,20.91,7100,2.95,20.57,31,0.66,NA
Lamar Jackson,QB,BAL,NA,32.73,21.71,236.28,NA,1.33,0.72,NA,8.94,50.94,NA,0.26,NA,19.45,NA,lamar-jackson,NumberFire,13593,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,27.2,#7,4,4,20.21,NA,NA,20.52,7600,2.7,20.21,36,0.56,NA
Patrick Mahomes,QB,KC,NA,34.7,23.41,242.66,NA,1.82,0.63,NA,4.98,23.07,NA,0.2,NA,19.03,NA,patrick-mahomes,NumberFire,13116,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,26.76,#17,5,5,19.62,NA,NA,19.79,7700,2.57,19.62,35,0.56,NA
Dak Prescott,QB,DAL,NA,36.42,24.65,264.58,NA,1.75,0.72,NA,4.13,18.57,NA,0.21,NA,18.95,NA,dak-prescott,NumberFire,12620,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23,26.67,#3,6,6,19.62,8500,2.31,19.85,7900,2.51,19.62,33,0.59,NA
Brock Purdy,QB,SF,NA,32.67,21.66,271.25,NA,1.78,0.7,NA,3.46,14.16,NA,0.16,NA,18.7,NA,brock-purdy,NumberFire,15698,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99,26.41,#2,7,7,19.39,NA,NA,19.57,6800,2.88,19.39,32,0.61,NA
Trevor Lawrence,QB,JAC,NA,34.44,22.72,253.11,NA,1.47,0.73,NA,4.1,17.39,NA,0.21,NA,17.03,NA,trevor-lawrence,NumberFire,15237,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.41,24.65,#21,9,8,17.71,7900,2.24,18.04,6600,2.73,17.71,30,0.59,NA
Tua Tagovailoa,QB,MIA,NA,34.84,23.31,273.56,NA,1.72,0.75,NA,1.34,5.39,NA,0.06,NA,16.98,NA,tua-tagovailoa,NumberFire,14778,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.37,24.59,#6,10,9,17.71,8000,2.21,17.89,7800,2.29,17.71,29,0.61,NA
Russell Wilson,QB,DEN,NA,28.68,19.01,197.14,NA,1.38,0.51,NA,6.8,33.96,NA,0.2,NA,16.49,NA,russell-wilson,NumberFire,10703,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,24.08,#12,11,10,16.99,NA,NA,17.28,6100,2.83,16.99,26,0.65,NA
Nick Mullens,QB,MIN,NA,36.24,23.31,262.13,NA,1.52,0.93,NA,2.57,10.96,NA,0.13,NA,16.36,NA,nick-mullens,NumberFire,13968,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78,23.94,#22,12,11,17.27,7000,2.47,17.44,5300,3.29,17.27,24,0.72,NA
Jared Goff,QB,DET,NA,34.06,23.12,245.49,NA,1.69,0.64,NA,1.7,6.3,NA,0.08,NA,16.14,NA,jared-goff,NumberFire,12611,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,23.71,#10,13,12,16.73,7800,2.14,16.94,6900,2.46,16.73,29,0.58,NA
Kyler Murray,QB,ARI,NA,32.03,21.05,222.66,NA,1.08,0.64,NA,6.27,29.88,NA,0.28,NA,16.05,NA,kyler-murray,NumberFire,14056,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.49,23.61,#15,14,13,16.65,7600,2.19,16.99,6400,2.65,16.65,28,0.59,NA
Jake Browning,QB,CIN,NA,32.78,21.77,246.04,NA,1.39,0.66,NA,3.19,13.55,NA,0.13,NA,15.85,NA,jake-browning,NumberFire,14358,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,23.4,#13,16,14,16.54,NA,NA,16.76,5700,2.94,16.54,28,0.59,NA
Geno Smith,QB,SEA,NA,33.2,21.77,244.43,NA,1.49,0.91,NA,3.21,13.17,NA,0.14,NA,15.82,NA,geno-smith-1,NumberFire,11150,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27,23.37,#23,17,15,16.74,6600,2.54,16.91,5800,2.92,16.74,26,0.64,NA
Matthew Stafford,QB,LA,NA,33.64,20.28,232.14,NA,1.71,0.73,NA,1.71,6.76,NA,0.08,NA,15.7,NA,matthew-stafford,NumberFire,9431,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16,23.24,#5,18,16,16.45,NA,NA,16.55,6300,2.63,16.45,37,0.44,NA
Baker Mayfield,QB,TB,NA,32.71,21.21,236.56,NA,1.39,0.86,NA,3.46,14.06,NA,0.13,NA,15.11,NA,baker-mayfield,NumberFire,13590,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,22.61,#16,19,17,15.95,7300,2.18,16.2,6000,2.7,15.95,27,0.59,NA
Gardner Minshew,QB,IND,NA,34.48,21.77,231.1,NA,1.28,0.69,NA,3.23,13.48,NA,0.14,NA,14.7,NA,gardner-minshew,NumberFire,14067,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22,22.18,#9,22,18,15.42,6800,2.27,15.69,5900,2.66,15.42,34,0.45,NA
Taylor Heinicke,QB,ATL,NA,29.51,18.09,208.51,NA,1.37,0.9,NA,3.87,16.57,NA,0.21,NA,14.58,NA,taylor-heinicke,NumberFire,12476,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,22.05,#14,23,19,15.48,6500,2.38,15.7,4800,3.27,15.48,20,0.77,NA
Jordan Love,QB,GB,NA,32.64,20.67,221.05,NA,1.35,0.73,NA,3.45,13.1,NA,0.15,NA,14.58,NA,jordan-love,NumberFire,14782,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,22.05,#25,23,19,15.34,7500,2.05,15.58,6500,2.4,15.34,27,0.57,NA
Derek Carr,QB,NO,NA,34.42,22.32,236.43,NA,1.3,0.67,NA,1.62,6.02,NA,0.05,NA,13.97,NA,derek-carr,NumberFire,11644,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54,21.4,#20,26,21,14.63,NA,NA,14.81,5400,2.74,14.63,20,0.73,NA
Tommy DeVito,QB,NYG,NA,27.69,17.93,190.37,NA,0.87,0.6,NA,6.55,29.07,NA,0.21,NA,13.43,NA,tommy-devito,NumberFire,16441,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,20.82,#28,28,22,14.02,NA,NA,14.38,5000,2.88,14.02,24,0.58,NA
Sam Howell,QB,WSH,NA,32.69,20.98,213.03,NA,0.96,0.76,NA,3.55,15.05,NA,0.14,NA,12.95,NA,sam-howell,NumberFire,15693,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,20.3,#4,31,23,13.69,7200,1.9,13.86,6200,2.24,13.69,28,0.49,NA
Easton Stick,QB,LAC,NA,35.09,22.53,232.44,NA,0.88,0.76,NA,2.75,11.32,NA,0.1,NA,12.65,NA,easton-stick,NumberFire,14069,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,19.98,#11,35,24,13.43,NA,NA,13.66,5000,2.73,13.43,20,0.67,NA
Joe Flacco,QB,CLE,NA,31.59,19.3,221.97,NA,1.07,0.69,NA,2.08,6.92,NA,0.09,NA,12.59,NA,joe-flacco,NumberFire,9064,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26,19.92,#18,36,25,13.26,7100,1.87,13.52,5500,2.46,13.26,26,0.51,NA
Ryan Tannehill,QB,TEN,NA,30.08,19.46,222.56,NA,1.04,0.73,NA,1.69,7.67,NA,0.08,NA,12.58,NA,ryan-tannehill,NumberFire,10697,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,19.91,#27,37,26,13.3,6500,2.05,13.48,5000,2.7,13.3,20,0.67,NA
Trevor Siemian,QB,NYJ,NA,30.71,18.31,204.85,NA,1.19,0.92,NA,2.43,9.9,NA,0.09,NA,12.32,NA,trevor-siemian,NumberFire,12381,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,19.63,#32,39,27,13.24,6400,2.07,13.44,4700,2.86,13.24,20,0.66,NA
Case Keenum,QB,HOU,NA,31.42,18.88,199.9,NA,1.08,0.73,NA,2.87,10.74,NA,0.12,NA,12.19,NA,case-keenum,NumberFire,10948,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,19.49,#1,41,28,12.9,6300,2.05,13.18,4900,2.69,12.9,20,0.65,NA
Bryce Young,QB,CAR,NA,30.53,18.93,184.12,NA,0.94,0.66,NA,3.57,15.87,NA,0.13,NA,11.72,NA,bryce-young,NumberFire,16148,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,18.98,#24,47,29,12.39,6300,1.97,12.65,4700,2.69,12.39,20,0.62,NA
Bailey Zappe,QB,NE,NA,31.19,20.46,226.66,NA,0.78,0.7,NA,2.15,8.49,NA,0.05,NA,11.71,NA,bailey-zappe,NumberFire,15696,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,18.97,#29,48,30,12.38,NA,NA,12.55,4900,2.56,12.38,20,0.62,NA
Mason Rudolph,QB,PIT,NA,30.05,18.84,204.74,NA,0.98,0.95,NA,2.46,10.19,NA,0.11,NA,11.66,NA,mason-rudolph,NumberFire,13595,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,18.91,#26,49,31,12.6,NA,NA,12.76,4800,2.66,12.6,20,0.63,NA
Aidan O'Connell,QB,LV,NA,31.4,19.83,207.55,NA,0.91,0.7,NA,1.66,6.84,NA,0.05,NA,11.31,NA,aidan-o-connell,NumberFire,16159,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09,18.53,#8,53,32,11.99,NA,NA,12.15,5200,2.34,11.99,23,0.52,NA
