player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,curr_site_pts,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,rec,rec_yds,rec_tds,two_pts
Gardner Minshew,QB,PHI,NA,1.2,0.8,9.2,NA,0.1,0,64.6,0.3,0.9,NA,0,NA,0.97,NA,14860,FleaFlicker,14067,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,QB41,0/1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Siemian,QB,CHI,NA,1,0.6,11.2,NA,0.1,0.1,72.9,0.2,0.5,NA,0,NA,0.91,NA,11294,FleaFlicker,12381,WASL 7-12,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0/1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,38,24.77,272.21,NA,2.17,0.87,NA,7.56,38.36,NA,0.51,NA,24.33,NA,josh-allen,NumberFire,13589,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.36,32.3,#27,1,1,25.17,9200,2.74,25.45,8200,3.1,25.17,41,0.61,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,33.32,21.49,237.82,NA,1.98,0.8,NA,9.28,52.37,NA,0.28,NA,22.56,NA,lamar-jackson,NumberFire,13593,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.67,30.45,#23,2,2,23.31,8800,2.65,23.49,8100,2.9,23.31,39,0.6,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,32.07,20,235.11,NA,1.34,0.72,NA,10.45,48.5,NA,0.67,NA,21.74,NA,jalen-hurts,NumberFire,14783,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,29.6,#3,3,3,22.47,8700,2.58,22.75,7900,2.88,22.47,37,0.61,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,35.42,23.98,260.13,NA,1.81,0.76,NA,6.34,30.22,NA,0.41,NA,20.97,NA,kyler-murray,NumberFire,14056,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.15,28.79,#32,4,4,21.73,8300,2.62,22.1,7300,3.03,21.73,36,0.6,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37.8,24.09,258.52,NA,2.07,0.59,NA,3.85,17.22,NA,0.17,NA,19.93,NA,patrick-mahomes,NumberFire,13116,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.16,27.7,#2,5,5,20.49,8600,2.38,20.69,8000,2.59,20.49,34,0.6,NA,NA,NA,NA
Aaron Rodgers,QB,GB,NA,33.66,22.93,256.25,NA,2,0.29,NA,1.99,9.34,NA,0.08,NA,18.98,NA,aaron-rodgers,NumberFire,7836,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26,26.7,#13,6,6,19.25,7500,2.57,19.36,6100,3.17,19.25,27,0.71,NA,NA,NA,NA
Tom Brady,QB,TB,NA,36.57,24.08,265.62,NA,2.15,0.56,NA,1.77,4.41,NA,0.07,NA,18.84,NA,tom-brady,NumberFire,5848,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.12,26.56,#16,7,7,19.39,7500,2.59,19.52,6300,3.1,19.39,28,0.69,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,36.29,23.41,260.63,NA,1.84,0.74,NA,3.62,15.41,NA,0.18,NA,18.78,NA,justin-herbert,NumberFire,14779,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.07,26.49,#5,8,8,19.53,8200,2.38,19.66,7000,2.81,19.53,32,0.61,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,34.39,22.83,270.39,NA,1.6,0.78,NA,3.91,16.38,NA,0.21,NA,18.12,NA,joe-burrow,NumberFire,14777,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44,25.8,#10,10,9,18.91,8000,2.36,19.17,6700,2.86,18.91,32,0.59,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,33.4,23.74,253.88,NA,1.56,0.94,NA,3.97,16.99,NA,0.25,NA,17.44,NA,geno-smith-1,NumberFire,11150,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,25.08,#21,11,10,18.33,7400,2.48,18.54,5700,3.25,18.33,28,0.65,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,31.75,20.59,224.77,NA,1.14,0.72,NA,7.12,32.51,NA,0.35,NA,17.02,NA,daniel-jones,NumberFire,14059,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,24.64,#18,12,11,17.7,6800,2.6,17.98,5200,3.46,17.7,31,0.57,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,35.18,22.95,256.89,NA,1.75,0.68,NA,2.15,8.59,NA,0.11,NA,16.93,NA,kirk-cousins,NumberFire,10700,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32,24.54,#25,13,12,17.61,7600,2.32,17.91,6000,2.99,17.61,29,0.61,NA,NA,NA,NA
Matthew Stafford,QB,LA,NA,33.91,22.61,253.13,NA,1.86,0.76,NA,1.68,6.18,NA,0.07,NA,16.92,NA,matthew-stafford,NumberFire,9431,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31,24.53,#11,14,13,17.66,7200,2.45,17.8,6200,2.87,17.66,25,0.71,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,33.24,21.24,239.21,NA,1.43,0.59,NA,3.38,18.6,NA,0.08,NA,16.18,NA,russell-wilson,NumberFire,10703,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,23.75,#19,15,14,16.8,7000,2.4,16.97,6500,2.61,16.8,27,0.62,NA,NA,NA,NA
Jimmy Garoppolo,QB,SF,NA,32.06,21.54,257.03,NA,1.59,0.79,NA,1.49,5.84,NA,0.07,NA,15.83,NA,jimmy-garoppolo,NumberFire,11760,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28,23.38,#28,18,15,16.62,7100,2.34,16.79,5500,3.05,16.62,24,0.69,NA,NA,NA,NA
Marcus Mariota,QB,ATL,NA,29.72,18.28,213.94,NA,1.08,0.74,NA,6.29,30.77,NA,0.33,NA,15.8,NA,marcus-mariota,NumberFire,12141,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,23.34,#4,19,16,16.53,6800,2.43,16.9,5300,3.19,16.53,20,0.83,NA,NA,NA,NA
Carson Wentz,QB,WSH,NA,33.8,21.49,235.24,NA,1.31,0.68,NA,3.83,16.09,NA,0.13,NA,15.21,NA,carson-wentz,NumberFire,12610,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,22.72,#24,22,17,15.88,7300,2.18,16.17,5700,2.84,15.88,25,0.64,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,23.45,14.29,171.33,NA,0.89,0.57,NA,9.66,45.01,NA,0.37,NA,15.04,NA,justin-fields,NumberFire,15238,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.54,22.54,#20,23,18,15.58,6600,2.36,16.11,5200,3.1,15.58,21,0.74,NA,NA,NA,NA
Mac Jones,QB,NE,NA,32.44,21.33,231.01,NA,1.3,0.8,NA,3.45,13.71,NA,0.16,NA,14.88,NA,mac-jones,NumberFire,15241,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,22.37,#30,24,19,15.65,6600,2.37,15.86,5200,3.05,15.65,20,0.78,NA,NA,NA,NA
Skylar Thompson,QB,MIA,NA,34.18,22.04,239.24,NA,1.28,0.76,NA,2.58,11.51,NA,0.14,NA,14.83,NA,skylar-thompson,NumberFire,15699,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,22.31,#17,25,20,15.6,NA,NA,15.81,5000,3.16,15.6,20,0.78,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,34.19,22.27,233.18,NA,1.19,0.83,NA,3,13.37,NA,0.13,NA,14.21,NA,kenny-pickett,NumberFire,15692,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77,21.65,#1,28,21,15.03,6500,2.31,15.25,5200,2.93,15.03,25,0.6,NA,NA,NA,NA
Jacoby Brissett,QB,CLE,NA,31.91,19.88,197.69,NA,1.19,0.57,NA,3.68,15.69,NA,0.2,NA,14.07,NA,jacoby-brissett,NumberFire,12616,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,21.5,#8,29,22,14.65,6600,2.22,14.81,5400,2.74,14.65,22,0.67,NA,NA,NA,NA
Cooper Rush,QB,DAL,NA,32.6,20.92,224.16,NA,1.05,0.69,NA,4.07,16.68,NA,0.17,NA,14.05,NA,cooper-rush,NumberFire,13124,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62,21.48,#9,30,23,14.72,6500,2.26,14.98,5200,2.88,14.72,20,0.74,NA,NA,NA,NA
Matt Ryan,QB,IND,NA,32.99,22.06,237.77,NA,1.22,0.64,NA,1.89,6.8,NA,0.06,NA,13.76,NA,matt-ryan,NumberFire,9099,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,21.17,#7,33,24,14.37,6900,2.08,14.63,5300,2.76,14.37,21,0.68,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,33.91,21.15,220.79,NA,1.15,0.83,NA,3.36,14.98,NA,0.13,NA,13.7,NA,trevor-lawrence,NumberFire,15237,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.29,21.11,#15,34,25,14.54,7100,2.05,14.76,5600,2.64,14.54,25,0.58,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,33.2,19.66,215.39,NA,1.15,0.81,NA,2.6,11.84,NA,0.13,NA,13.24,NA,zach-wilson,NumberFire,15239,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.87,20.61,#14,40,26,14.03,6700,2.09,14.25,5300,2.69,14.03,23,0.61,NA,NA,NA,NA
P.J. Walker,QB,CAR,NA,32.35,20.42,220.32,NA,0.82,0.79,NA,3.66,15.83,NA,0.15,NA,12.55,NA,p-j-walker,NumberFire,13416,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,19.87,#12,45,27,13.29,6300,2.11,13.58,4900,2.77,13.29,20,0.66,NA,NA,NA,NA
Andy Dalton,QB,NO,NA,30.32,19.59,212.21,NA,1.03,0.74,NA,2.15,8.12,NA,0.09,NA,12.29,NA,andy-dalton,NumberFire,10313,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,19.59,#6,47,28,13.06,6400,2.04,13.18,5200,2.53,13.06,20,0.65,NA,NA,NA,NA
Taysom Hill,QB,NO,NA,1.59,1.04,11.5,NA,0.05,0.04,NA,4.01,19.05,NA,0.21,NA,3.67,NA,taysom-hill,NumberFire,13424,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56,9.9,#6,168,29,3.73,7500,0.5,3.88,5100,0.76,3.73,22,0.17,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,NA,NA,283.59,NA,1.93,0.68,NA,NA,40.93,NA,0.33,0.14,23.68,NA,2560955,NFL,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Lamar Jackson,QB,BAL,NA,NA,NA,233.59,NA,1.41,0.6,NA,NA,61.81,NA,0.36,0.09,22.12,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Patrick Mahomes,QB,KC,NA,NA,NA,301.7,NA,2.04,0.8,NA,NA,21.29,NA,0.18,0.07,21.96,NA,2558125,NFL,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Aaron Rodgers,QB,GB,NA,NA,NA,296.63,NA,2.12,0.58,NA,NA,6.46,NA,0.1,0.05,20.33,NA,2506363,NFL,7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,TB,NA,NA,NA,313.93,NA,2.06,0.65,NA,NA,NA,NA,0.04,0.05,19.7,NA,2504211,NFL,5848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Justin Herbert,QB,LAC,NA,NA,NA,284.01,NA,1.79,0.85,NA,NA,14.88,NA,0.16,0.02,19.67,NA,2565045,NFL,14779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Kyler Murray,QB,ARI,NA,NA,NA,253.46,NA,1.53,0.69,NA,NA,30.26,NA,0.15,NA,19.06,NA,2562382,NFL,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Matthew Stafford,QB,LA,NA,NA,NA,281.2,NA,1.96,0.73,NA,NA,5.71,NA,0.09,0.08,18.84,NA,79860,NFL,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Jalen Hurts,QB,PHI,NA,NA,NA,213.33,NA,1.22,0.88,NA,NA,49.23,NA,0.33,0.11,18.7,NA,2564832,NFL,14783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18
Geno Smith,QB,SEA,NA,NA,NA,255,NA,1.79,0.82,NA,NA,19.61,NA,0.14,0.07,18.38,NA,2539335,NFL,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,NA,NA,264.96,NA,1.66,0.98,NA,NA,15.21,NA,0.13,0.05,17.74,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Kirk Cousins,QB,MIN,NA,NA,NA,271.56,NA,1.67,0.84,NA,NA,4.36,NA,0.08,0.05,17,NA,2532820,NFL,10700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Daniel Jones,QB,NYG,NA,NA,NA,213.82,NA,1.08,0.74,NA,NA,39.31,NA,0.28,0.18,16.96,NA,2562299,NFL,14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Marcus Mariota,QB,ATL,NA,NA,NA,212.65,NA,1.18,0.51,NA,NA,30.59,NA,0.22,0.13,16.51,NA,2552466,NFL,12141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Russell Wilson,QB,DEN,NA,NA,NA,242.56,NA,1.58,0.86,NA,NA,12.65,NA,0.12,0.05,16.25,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jimmy Garoppolo,QB,SF,NA,NA,NA,256.87,NA,1.67,0.73,NA,NA,2.45,NA,0.07,0.06,16.16,NA,2543801,NFL,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Mac Jones,QB,NE,NA,NA,NA,230.63,NA,1.33,0.74,NA,NA,18.41,NA,0.15,0.1,15.85,NA,2566334,NFL,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Carson Wentz,QB,WAS,NA,NA,NA,220.47,NA,1.42,0.69,NA,NA,14.07,NA,0.12,0.05,15.71,NA,2555259,NFL,12610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28
Jacoby Brissett,QB,CLE,NA,NA,NA,218.9,NA,1.23,0.59,NA,NA,20.17,NA,0.18,0.08,15.55,NA,2555261,NFL,12616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Kenny Pickett,QB,PIT,NA,NA,NA,251.54,NA,1.38,1.53,NA,NA,18.55,NA,0.18,0.06,15.5,NA,2568162,NFL,15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Andy Dalton,QB,NO,NA,NA,NA,242.85,NA,1.37,0.91,NA,NA,12.08,NA,0.09,0.06,15.32,NA,2495143,NFL,10313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Trevor Lawrence,QB,JAX,NA,NA,NA,239.57,NA,1.31,0.93,NA,NA,14.96,NA,0.12,0.05,15.32,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Justin Fields,QB,CHI,NA,NA,NA,167.89,NA,0.93,0.65,NA,NA,40.93,NA,0.2,0.08,14.43,NA,2565920,NFL,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Matt Ryan,QB,IND,NA,NA,NA,240.98,NA,1.31,0.82,NA,NA,5.42,NA,0.07,0.09,14.16,NA,310,NFL,9099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Skylar Thompson,QB,MIA,NA,NA,NA,217.9,NA,1.28,0.91,NA,NA,10.84,NA,0.11,0.04,13.86,NA,2567895,NFL,15699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Zach Wilson,QB,NYJ,NA,NA,NA,197.43,NA,1.14,0.9,NA,NA,13.64,NA,0.15,0.04,13.08,NA,2566391,NFL,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Cooper Rush,QB,DAL,NA,NA,NA,223.93,NA,1.11,0.81,NA,NA,7.52,NA,0.08,0.07,13.01,NA,2559242,NFL,13124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
P.J. Walker,QB,CAR,NA,NA,NA,210.33,NA,0.96,1.17,NA,NA,10.02,NA,0.09,0.06,11.56,NA,2558904,NFL,13416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
Bailey Zappe,QB,NE,NA,NA,NA,33.2,NA,0.1,0.09,NA,NA,NA,NA,0.01,NA,1.67,NA,2567961,NFL,15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jacob Eason,QB,CAR,NA,NA,NA,21.65,NA,0.09,0.11,NA,NA,0.13,NA,0.02,0.01,1.18,NA,2564115,NFL,14780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Feleipe Franks,QB,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,1.1,NA,2566683,NFL,15244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,4.65,0.03,NA
Teddy Bridgewater,QB,MIA,NA,NA,NA,18.35,NA,0.07,0.08,NA,NA,0.05,NA,0.01,0.01,0.94,NA,2543465,NFL,11640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Brock Purdy,QB,SF,NA,NA,NA,16.32,NA,0.06,0.09,NA,NA,0.37,NA,0.02,0.01,0.93,NA,2568216,NFL,15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Taylor Heinicke,QB,WAS,NA,NA,NA,14.42,NA,0.09,0.07,NA,NA,0.03,NA,0.01,NA,0.92,NA,2553656,NFL,12476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Desmond Ridder,QB,ATL,NA,NA,NA,14.48,NA,0.07,0.07,NA,NA,0.23,NA,0.02,0.01,0.92,NA,2567256,NFL,15697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Trevor Siemian,QB,CHI,NA,NA,NA,15.53,NA,0.08,0.08,NA,NA,0.05,NA,0.01,NA,0.91,NA,2553457,NFL,12381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jordan Love,QB,GB,NA,NA,NA,12.22,NA,0.03,0.06,NA,NA,NA,NA,0.01,NA,0.79,NA,2564007,NFL,14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Trace McSorley,QB,ARI,NA,NA,NA,13.34,NA,0.04,0.07,NA,NA,0.46,NA,0.02,0.01,0.76,NA,2562403,NFL,14061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Drew Lock,QB,SEA,NA,NA,NA,12.52,NA,0.09,0.11,NA,NA,0.02,NA,0.01,0.01,0.74,NA,2562305,NFL,14057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Joshua Dobbs,QB,CLE,NA,NA,NA,12.8,NA,0.04,0.08,NA,NA,0.12,NA,0.02,0.01,0.68,NA,2558167,NFL,13119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Blaine Gabbert,QB,TB,NA,NA,NA,13.83,NA,0.05,0.09,NA,NA,0.07,NA,0.01,NA,0.68,NA,2495441,NFL,10262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Gardner Minshew,QB,PHI,NA,NA,NA,9.49,NA,0.06,0.06,NA,NA,0.07,NA,0.01,0.01,0.67,NA,2562796,NFL,14067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Tyler Huntley,QB,BAL,NA,NA,NA,9.22,NA,0.03,0.04,NA,NA,0.26,NA,0.02,0.01,0.59,NA,2563560,NFL,14789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Tyrod Taylor,QB,NYG,NA,NA,NA,9.15,NA,0.04,0.03,NA,NA,0.08,NA,0.01,NA,0.57,NA,2495240,NFL,10413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Brandon Allen,QB,CIN,NA,NA,NA,11.56,NA,0.04,0.05,NA,NA,0.02,NA,NA,0.01,0.56,NA,2555365,NFL,12621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
