season,week,id,pos,FantasySharks,NumberFire,FantasyPros,FleaFlicker,CBS,FFToday,NFL,FantasySharks_ERROR_LAG_1,NumberFire_ERROR_LAG_1,FantasyPros_ERROR_LAG_1,FleaFlicker_ERROR_LAG_1,CBS_ERROR_LAG_1,FFToday_ERROR_LAG_1,NFL_ERROR_LAG_1,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
2022,1,10697,QB,,,,,,,,,,,,,,,average,14.779,1.9825788895611023,0.093514285714285,12.866600000000002,17.754999999999995,-3.132085714285715,-3.9089199999999984,-1.0596400000000017,212,226,140,21,9,Ryan,Tannehill,TEN,QB,34,8
2022,1,10699,QB,,,,,,,,,,,,,,,average,0.664,0.4018357873559795,0.03599999999999992,0.26960000000000006,0.896,-17.247085714285713,-16.50592,-17.918639999999996,545,546,544,61,13,Nick,Foles,IND,QB,33,8
2022,1,10700,QB,,,,,,,,,,,,,,,average,17.95537142857143,0.5058482042216677,0.044285714285713595,17.412100000000002,18.64668,0.044285714285713595,0.6365800000000021,-0.16795999999999722,102,80,106,12,5,Kirk,Cousins,MIN,QB,34,8
2022,1,10703,QB,,,,,,,,,,,,,,,average,19.569714285714287,1.3312442443425765,0.9472571428571435,17.5451,20.8775,1.6586285714285722,0.7695800000000013,2.062860000000004,71,78,70,8,5,Russell,Wilson,DEN,QB,34,8
2022,1,10948,QB,,,,,,,,,,,,,,,average,0.6653333333333333,0.47227252019711385,3.333333333332966e-4,0.20180000000000006,0.938,-17.245752380952382,-16.57372,-17.87664,543,548,541,59,13,Case,Keenum,BUF,QB,34,8
2022,1,11150,QB,,,,,,,,,,,,,,,average,12.972857142857142,1.6974922119184555,0.42882857142856956,11.234,15.3874,-4.9382285714285725,-5.54152,-3.4272399999999976,254,274,212,31,11,Geno,Smith,SEA,QB,32,7
2022,1,11640,QB,,,,,,,,,,,,,,,average,1.58,1.437714853508859,0.2772000000000001,0.7356,2.9928,-16.331085714285713,-16.03992,-15.821839999999998,523,532,523,39,13,Teddy,Bridgewater,MIA,QB,30,6
2022,1,11644,QB,,,,,,,,,,,,,,,average,18.569314285714285,0.7845840414482296,0.45842857142856985,17.6655,19.60658,0.6582285714285696,0.8899800000000013,0.7919400000000039,80,75,89,10,5,Derek,Carr,LVR,QB,31,6
2022,1,11760,QB,,,,,,,,,,,,,,,average,2.00196,2.0043234289904412,0.16195999999999988,0.9428,4.707559999999999,-15.909125714285715,-15.83272,-14.107079999999998,518,521,505,34,12,Jimmy,Garoppolo,SFO,QB,31,6
2022,1,12140,QB,,,,,,,,,,,,,,,average,16.02254285714286,1.40426011225027,0.29848571428571624,14.389800000000001,17.73346,-1.8885428571428555,-2.385719999999999,-1.0811799999999963,179,188,141,18,8,Jameis,Winston,NOS,QB,28,5
2022,1,12141,QB,,,,,,,,,,,,,,,average,15.724057142857143,1.7270099274537511,0.49065714285714357,14.227,18.30718,-2.1870285714285718,-2.54852,-0.5074599999999982,191,192,118,19,8,Marcus,Mariota,ATL,QB,29,5
2022,1,12381,QB,,,,,,,,,,,,,,,average,0.9429833333333334,0.36898112116716464,0.018983333333333352,0.66669,1.3873,-16.96810238095238,-16.10883,-17.427339999999997,532,533,530,48,13,Trevor,Siemian,CHI,QB,31,5
2022,1,12476,QB,,,,,,,,,,,,,,,average,1.84,1.610807251039056,0.1339999999999999,0.91,3.421,-16.071085714285715,-15.86552,-15.393639999999998,519,523,521,35,12,Taylor,Heinicke,WAS,QB,29,5
2022,1,12610,QB,,,,,,,,,,,,,,,average,17.3394,1.3201034050406812,0.9411428571428573,15.324000000000002,18.625,-0.5716857142857137,-1.4515199999999986,-0.18963999999999714,122,160,107,15,7,Carson,Wentz,WAS,QB,30,4
2022,1,12611,QB,,,,,,,,,,,,,,,average,16.081657142857143,1.2040681858559663,0.059114285714283454,14.34106,17.2922,-1.829428571428572,-2.4344599999999996,-1.522439999999996,177,189,155,17,7,Jared,Goff,DET,QB,28,4
2022,1,12616,QB,,,,,,,,,,,,,,,average,14.191485714285715,1.3556865264858389,0.5027428571428576,12.601500000000001,15.9552,-3.7196,-4.174019999999999,-2.8594399999999975,221,230,200,26,10,Jacoby,Brissett,CLE,QB,30,4
2022,1,12815,QB,,,,,,,,,,,,,,,average,0.8683333333333333,0.05105226080530942,0.03183333333333327,0.8215,0.9133,-17.042752380952383,-15.95402,-17.901339999999998,537,528,542,53,13,Nate,Sudfeld,DET,QB,29,4
2022,1,13115,QB,,,,,,,,,,,,,,,average,14.619257142857144,1.789252300876116,0.07000000000000206,13.1385,17.296239999999997,-3.291828571428571,-3.6370199999999997,-1.5183999999999997,214,221,154,23,9,Mitchell,Trubisky,PIT,QB,28,3
2022,1,13116,QB,,,,,,,,,,,,,,,average,22.43894285714286,1.211228768451199,1.2486571428571445,21.001,24.01332,4.527857142857144,4.225480000000001,5.198680000000003,32,34,33,3,2,Patrick,Mahomes,KCC,QB,27,3
2022,1,13119,QB,,,,,,,,,,,,,,,average,1.1810833333333335,0.3313913849212136,0.011243333333333494,0.8895000000000001,1.5628499999999999,-16.73000238095238,-15.88602,-17.251789999999996,525,525,526,41,13,Joshua,Dobbs,CLE,QB,27,3
2022,1,13125,QB,,,,,,,,,,,,,,,average,0.6280000000000001,0.3879793808954286,0.06233333333333346,0.24720000000000006,0.8520000000000001,-17.283085714285715,-16.52832,-17.962639999999997,546,547,547,62,13,C.J.,Beathard,JAC,QB,29,3
2022,1,13416,QB,,,,,,,,,,,,,,,average,0.9600000000000002,NA,0.01701666666666679,0.9600000000000002,0.9600000000000002,-16.951085714285714,-15.81552,-17.854639999999996,531,520,539,47,13,P.J.,Walker,CAR,QB,27,3
2022,1,13424,QB,,,,,,,,,,,,,,,average,1.6510000000000002,0.04101219330881979,0.06700000000000017,1.6249,1.6771000000000003,-16.260085714285715,-15.15062,-17.137539999999998,521,517,525,37,12,Taysom,Hill,NOS,TE,32,3
2022,1,13589,QB,,,,,,,,,,,,,,,average,25.070742857142857,1.4206164188561983,1.7757428571428555,23.30068,26.962999999999997,7.159657142857142,6.52516,8.14836,14,16,14,1,1,Josh,Allen,BUF,QB,26,2
2022,1,13590,QB,,,,,,,,,,,,,,,average,13.5352,1.3147257001620782,0.3239142857142845,11.837,15.14394,-4.375885714285715,-4.9385200000000005,-3.6706999999999965,240,252,218,28,11,Baker,Mayfield,CAR,QB,27,2
2022,1,13593,QB,,,,,,,,,,,,,,,average,20.862628571428573,1.877798624022542,0.8779142857142865,18.893,23.4076,2.951542857142858,2.1174800000000005,4.5929600000000015,48,60,38,5,3,Lamar,Jackson,BAL,QB,25,2
2022,1,13595,QB,,,,,,,,,,,,,,,average,0.08,NA,0,0.08,0.08,-17.831085714285717,-16.695520000000002,-18.73464,551,550,553,67,14,Mason,Rudolph,PIT,QB,27,2
2022,1,13598,QB,,,,,,,,,,,,,,,average,1.7060000000000002,1.6662328768812602,0.05499999999999994,0.744,3.3414,-16.205085714285715,-16.03152,-15.473239999999997,520,531,522,36,12,Mike,White,NYJ,QB,27,2
2022,1,13879,QB,,,,,,,,,,,,,,,average,0.6813333333333333,0.1893708882941972,7.333333333333636e-4,0.5720000000000001,0.8672,-17.22975238095238,-16.20352,-17.947439999999997,540,536,545,56,13,Kyle,Allen,HOU,QB,26,2
2022,1,13968,QB,,,,,,,,,,,,,,,average,0.665,0.024041630560342638,0.0010000000000000009,0.6497,0.6803,-17.246085714285716,-16.12582,-18.134339999999998,544,534,549,60,13,Nick,Mullens,MIN,QB,27,3
2022,1,14056,QB,,,,,,,,,,,,,,,average,19.984714285714286,0.7779698268111509,0.26114285714285757,18.9725,20.951300000000003,2.0736285714285714,2.19698,2.136660000000006,65,58,68,6,3,Kyler,Murray,ARI,QB,25,1
2022,1,14057,QB,,,,,,,,,,,,,,,average,0.86946,0.2793755680083711,0.0011266666666667202,0.50046,1.1272,-17.041625714285715,-16.27506,-17.68744,536,537,535,52,13,Drew,Lock,SEA,QB,26,1
2022,1,14059,QB,,,,,,,,,,,,,,,average,14.302228571428572,1.5182293960556885,0.11074285714285637,12.5305,16.22548,-3.6088571428571434,-4.24502,-2.589159999999996,219,232,191,25,9,Daniel,Jones,NYG,QB,25,1
2022,1,14061,QB,,,,,,,,,,,,,,,average,1.16984,0.3565978519284714,0.13823999999999992,0.7491999999999999,1.56056,-16.741245714285714,-16.026320000000002,-17.25408,526,530,527,42,13,Trace,McSorley,ARI,QB,27,1
2022,1,14063,QB,,,,,,,,,,,,,,,average,1.0015,0.11900000000000005,0.04149999999999987,0.9420000000000001,1.1443,-16.909585714285715,-15.83352,-17.670339999999996,530,522,534,46,13,Jarrett,Stidham,LVR,QB,26,1
2022,1,14065,QB,,,,,,,,,,,,,,,average,0.5656666666666667,0.39462175983254316,0.22566666666666668,0.17820000000000005,0.7947,-17.34541904761905,-16.59732,-18.01994,547,549,548,63,14,Brett,Rypien,DEN,QB,26,1
2022,1,14067,QB,,,,,,,,,,,,,,,average,0.7532,0.38758039166087854,0.07186666666666663,0.28562,1.0357,-17.157885714285715,-16.4899,-17.77894,539,545,538,55,13,Gardner,Minshew,PHI,QB,26,1
2022,1,14777,QB,,,,,,,,,,,,,,,average,18.110885714285715,0.9137768426127025,0.15551428571428616,17.0955,19.399680000000004,0.19979999999999976,0.31998000000000104,0.5850400000000064,98,93,93,11,5,Joe,Burrow,CIN,QB,26,0
2022,1,14778,QB,,,,,,,,,,,,,,,average,16.398257142857144,1.0477525771178722,0.3166000000000011,15.1099,17.774,-1.512828571428571,-1.6656200000000005,-1.0406399999999962,164,169,139,16,7,Tua,Tagovailoa,MIA,QB,24,0
2022,1,14779,QB,,,,,,,,,,,,,,,average,21.190285714285714,1.6010878754028166,0.32765714285714154,19.97776,23.721,3.2791999999999994,3.2022399999999998,4.906360000000003,41,42,36,4,2,Justin,Herbert,LAC,QB,24,0
2022,1,14782,QB,,,,,,,,,,,,,,,average,1.3028,0.15889839520901397,0.12171666666666647,1.0968,1.4460000000000002,-16.608285714285714,-15.67872,-17.368639999999996,524,518,529,40,13,Jordan,Love,GBP,QB,24,0
2022,1,14783,QB,,,,,,,,,,,,,,,average,23.295,3.471110819319948,0.8560571428571428,20.110219999999998,28.649199999999997,5.383914285714287,3.334699999999998,9.83456,26,39,4,2,1,Jalen,Hurts,PHI,QB,24,0
2022,1,14789,QB,,,,,,,,,,,,,,,average,1.584,1.1743304475316987,0.0040000000000000036,0.906,2.7366,-16.327085714285715,-15.86952,-16.078039999999998,522,524,524,38,12,Tyler,Huntley,BAL,QB,24,0
2022,1,15035,QB,,,,,,,,,,,,,,,average,0.33999999999999997,NA,0.02699999999999997,0.33999999999999997,0.33999999999999997,-17.571085714285715,-16.43552,-18.474639999999997,548,542,550,64,14,John,Wolford,LAR,QB,27,2
2022,1,15237,QB,,,,,,,,,,,,,,,average,14.549257142857142,1.2150004703114905,0.2470285714285705,13.293099999999999,16.17852,-3.361828571428573,-3.482420000000001,-2.6361199999999982,215,213,193,24,9,Trevor,Lawrence,JAC,QB,23,-1
2022,1,15238,QB,,,,,,,,,,,,,,,average,14.685485714285715,1.206086297946892,0.06622857142857086,13.248,16.351779999999998,-3.2256,-3.527520000000001,-2.462859999999999,213,216,183,22,9,Justin,Fields,CHI,QB,23,-1
2022,1,15240,QB,,,,,,,,,,,,,,,average,17.911085714285715,1.9174069429210658,0.10168571428571482,15.195,20.0259,0,-1.58052,1.211260000000003,103,163,85,13,6,Trey,Lance,SFO,QB,22,-1
2022,1,15241,QB,,,,,,,,,,,,,,,average,13.211285714285715,1.224919686385699,0.028685714285714425,11.768,14.7383,-4.6998,-5.0075199999999995,-4.0763399999999965,244,256,223,29,11,Mac,Jones,NEP,QB,24,-1
2022,1,15252,QB,,,,,,,,,,,,,,,average,13.688742857142858,1.9146670022549115,0.15354285714285787,11.1046,16.139,-4.222342857142857,-5.670920000000001,-2.675639999999998,234,283,194,27,10,Davis,Mills,HOU,QB,24,-1
2022,1,15692,QB,,,,,,,,,,,,,,,average,1.0316,0.510342336084319,0.007866666666666688,0.34219999999999995,1.293,-16.879485714285714,-16.433320000000002,-17.521639999999998,527,541,531,43,13,Kenny,Pickett,PIT,QB,24,-2
2022,1,15694,QB,,,,,,,,,,,,,,,average,0.8365,0.5494219689819475,0.08330000000000004,0.48685000000000006,1.18615,-17.074585714285714,-16.28867,-17.628489999999996,538,538,533,54,13,Malik,Willis,TEN,QB,23,-2
2022,1,15697,QB,,,,,,,,,,,,,,,average,0.6806,0.4109704612256214,0.011266666666666647,0.41906,0.9421399999999999,-17.230485714285717,-16.35646,-17.8725,541,539,540,57,13,Desmond,Ridder,ATL,QB,23,-2
2022,1,5848,QB,,,,,,,,,,,,,,,average,17.8094,0.8411425245858545,0.46999999999999886,16.77552,18.814639999999997,-0.10168571428571482,0,0,108,103,103,14,6,Tom,Brady,TBB,QB,45,20
2022,1,7836,QB,,,,,,,,,,,,,,,average,18.622457142857144,0.26903704117427724,0.05314285714285916,18.37734,19.0365,0.7113714285714288,1.60182,0.22186000000000305,79,69,97,9,5,Aaron,Rodgers,GBP,QB,39,15
2022,1,9064,QB,,,,,,,,,,,,,,,average,12.544028571428573,1.0648637811386732,10.374695238095239,11.6005,14.162699999999997,-5.367057142857142,-5.17502,-4.65194,264,261,231,32,12,Joe,Flacco,NYJ,QB,37,12
2022,1,9073,QB,,,,,,,,,,,,,,,average,0.6693333333333333,0.31985204913105264,0.0040000000000000036,0.3554000000000001,0.854,-17.24175238095238,-16.42012,-17.960639999999998,542,540,546,58,13,Chad,Henne,KCC,QB,37,12
2022,1,9099,QB,,,,,,,,,,,,,,,average,15.2334,1.0459974760963806,0.4543999999999997,13.89,16.5092,-2.6776857142857153,-2.8855199999999996,-2.3054399999999973,200,201,175,20,9,Matt,Ryan,IND,QB,37,12
2022,1,9431,QB,,,,,,,,,,,,,,,average,19.72357142857143,0.8389535182084197,0.15385714285714158,18.6749,20.80922,1.8124857142857138,1.8993800000000007,1.9945800000000027,69,63,71,7,4,Matthew,Stafford,LAR,QB,34,11
2022,1,9706,QB,,,,,,,,,,,,,,,average,0.91,0,0.03866666666666663,0.91,0.91,-17.001085714285715,-15.86552,-17.904639999999997,534,523,543,50,13,Chase,Daniel,LAC,QB,36,11
2022,1,9714,QB,,,,,,,,,,,,,,,average,0.8713333333333334,0.4113700685919351,0.0018733333333333935,0.5834,1.2764,-17.039752380952383,-16.19212,-17.53824,535,535,532,51,13,Brian,Hoyer,NEP,QB,37,11
2022,1,10276,RB,,,,,,,,,,,,,,,average,11.153142857142857,2.335224145456665,0.011571428571427234,8.698,14.476199999999999,0.45314285714285774,0,2.7952999999999975,89,103,62,30,10,Mark,Ingram,NOS,RB,33,9
2022,1,10368,RB,,,,,,,,,,,,,,,average,0.64,0,0.02400000000000002,0.64,0.64,-10.059999999999999,-8.058,-11.0409,463,434,451,127,20,Taiwan,Jones,BUF,RB,34,9
2022,1,10514,RB,,,,,,,,,,,,,,,average,0.43,NA,0,0.43,0.43,-10.27,-8.268,-11.250900000000001,472,451,457,132,20,Nick,Bellore,SEA,RB,33,9
2022,1,10932,RB,,,,,,,,,,,,,,,average,5.1000000000000005,NA,0.14183333333333348,5.1000000000000005,5.1000000000000005,-5.599999999999999,-3.598,-6.580900000000001,275,219,274,56,16,Brandon,Bolden,LVR,RB,32,8
2022,1,11182,RB,,,,,,,,,,,,,,,average,9.836714285714287,0.6465035999605145,0.1587142857142858,9.2043,10.73,-0.8632857142857127,0.5062999999999995,-0.9509000000000007,134,85,135,37,11,Rex,Burkhead,HOU,RB,32,7
2022,1,11193,RB,,,,,,,,,,,,,,,average,2.386166666666667,0.7474384032592027,0.025166666666667226,1.68675,3.4400000000000004,-8.313833333333331,-7.01125,-8.2409,390,357,328,82,18,Giovani,Bernard,TBB,RB,31,7
2022,1,11225,RB,,,,,,,,,,,,,,,average,14.598714285714287,2.0340597102253186,0.9374285714285726,12.4424,17.474999999999998,3.898714285714288,3.744399999999999,5.794099999999997,36,37,30,19,8,Cordarrelle,Patterson,ATL,RB,31,7
2022,1,11367,RB,,,,,,,,,,,,,,,average,2.922857142857143,0.7445883490384534,0.04700000000000015,2.0234,3.925,-7.777142857142856,-6.6746,-7.755900000000001,363,332,311,72,18,Kyle,Juszczyk,SFO,RB,31,7
2022,1,11761,RB,,,,,,,,,,,,,,,average,6.623142857142858,0.8990942532295912,0.22357142857142875,5.385,7.626,-4.076857142857142,-3.3130000000000006,-4.054900000000001,230,207,221,47,14,Jerick,McKinnon,KCC,RB,30,6
2022,1,12040,RB,,,,,,,,,,,,,,,average,0.937,0.521283991697424,0.03424999999999989,0.4570000000000001,1.3939000000000001,-9.763,-8.241,-10.287,449,449,420,118,20,Keith,Smith,ATL,RB,30,6
2022,1,12151,RB,,,,,,,,,,,,,,,average,10.811428571428571,2.094711663303795,0.0605714285714285,8.092,13.512999999999998,0.1114285714285721,-0.6059999999999999,1.832099999999997,99,124,74,33,10,Melvin,Gordon,DEN,RB,29,5
2022,1,12155,RB,,,,,,,,,,,,,,,average,5.394285714285715,1.0599260531259895,0.14257142857142924,4.035,6.5856,-5.305714285714284,-4.663,-5.095300000000001,262,240,241,51,15,Ameer,Abdullah,LVR,RB,29,5
2022,1,12164,RB,,,,,,,,,,,,,,,average,4.958166666666667,1.1563373930936707,0.16059523809523846,3.8325000000000005,6.4725,-5.741833333333332,-4.8655,-5.208400000000001,277,246,243,57,16,Mike,Davis,BAL,RB,29,5
2022,1,12325,RB,,,,,,,,,,,,,,,average,0.8900000000000001,0.30298514815086236,0.023600000000000065,0.6300000000000001,1.1850000000000003,-9.809999999999999,-8.068,-10.4959,451,435,428,120,20,Michael,Burton,KCC,RB,30,5
2022,1,12447,RB,,,,,,,,,,,,,,,average,5.982857142857143,1.045466949672319,0.08285714285714274,4.4048,7.0156,-4.717142857142856,-4.293200000000001,-4.665300000000001,246,234,232,49,15,Raheem,Mostert,MIA,RB,30,5
2022,1,12625,RB,,,,,,,,,,,,,,,average,13.468714285714286,1.872376628270936,0.3465714285714281,11.8264,16.2064,2.768714285714287,3.128399999999999,4.525499999999997,52,44,39,22,8,Ezekiel,Elliott,DAL,RB,27,4
2022,1,12626,RB,,,,,,,,,,,,,,,average,16.97642857142857,1.8887201890118497,0.20942857142857108,14.343899999999998,19.108600000000003,6.276428571428571,5.6458999999999975,7.4277000000000015,17,18,19,9,5,Derrick,Henry,TEN,RB,28,4
2022,1,12630,RB,,,,,,,,,,,,,,,average,7.875285714285714,2.1191999051753556,0.06199999999999939,5.707,10.8235,-2.8247142857142853,-2.9910000000000005,-0.8574000000000019,204,203,128,43,13,Kenyan,Drake,BAL,RB,28,4
2022,1,12635,RB,,,,,,,,,,,,,,,average,1.8261666666666667,0.7618158351377757,0.006333333333333302,0.98475,2.866,-8.873833333333332,-7.71325,-8.814900000000002,413,410,348,95,19,Jonathan,Williams,WAS,RB,28,4
2022,1,12823,RB,,,,,,,,,,,,,,,average,0.5517500000000001,0.23603442545527126,0.031750000000000056,0.26749999999999996,0.69845,-10.148249999999999,-8.4305,-10.982450000000002,469,456,448,130,20,Derek,Watt,PIT,RB,30,4
2022,1,12845,RB,,,,,,,,,,,,,,,average,1.8333333333333333,1.0103629710818451,0.0071666666666665435,1.25,2.8249999999999997,-8.866666666666665,-7.448,-8.855900000000002,412,397,353,94,19,Dwayne,Washington,NOS,RB,28,4
2022,1,12923,RB,,,,,,,,,,,,,,,average,1.41113125,0.18456598212512654,0.08579791666666647,1.228,1.64813125,-9.288868749999999,-7.470000000000001,-10.03276875,436,399,407,111,19,C.J.,Ham,MIN,RB,29,4
2022,1,13108,RB,,,,,,,,,,,,,,,average,8.470142857142857,1.0877855837390367,0.5948571428571432,7.039100000000001,9.849200000000002,-2.229857142857142,-1.6588999999999992,-1.8316999999999997,194,168,165,42,13,J.D.,McKissic,WAS,RB,29,4
2022,1,13128,RB,,,,,,,,,,,,,,,average,17.874,1.4555785791224054,0.3184285714285693,15.8902,19.621199999999998,7.1739999999999995,7.1922,7.940299999999997,13,13,15,6,4,Dalvin,Cook,MIN,RB,27,3
2022,1,13129,RB,,,,,,,,,,,,,,,average,17.116,1.2826260821715216,0.13957142857142912,15.5733,18.844,6.416,6.875299999999999,7.1631,16,15,20,8,5,Leonard,Fournette,TBB,RB,27,3
2022,1,13130,RB,,,,,,,,,,,,,,,average,21.26157142857143,2.5118391573468535,1.9068571428571417,17.826,24.2416,10.56157142857143,9.128,12.560699999999997,3,7,1,2,2,Christian,McCaffrey,CAR,RB,26,3
2022,1,13131,RB,,,,,,,,,,,,,,,average,18.245,1.7218471670466764,0.3710000000000022,16.6769,20.763199999999998,7.545000000000002,7.978899999999999,9.082299999999996,11,9,6,5,4,Joe,Mixon,CIN,RB,26,3
2022,1,13132,RB,,,,,,,,,,,,,,,average,1,NA,0.06299999999999994,1,1,-9.7,-7.698,-10.680900000000001,448,408,436,117,20,Alvin,Kamara,NOS,RB,27,3
2022,1,13133,RB,,,,,,,,,,,,,,,average,3.8985714285714286,0.7940022789939706,0.28214285714285703,3.0496,5.050999999999999,-6.801428571428571,-5.6484000000000005,-6.629900000000002,322,282,277,62,17,Samaje,Perine,CIN,RB,27,3
2022,1,13134,RB,,,,,,,,,,,,,,,average,3.515,1.6711394316453672,0.08466666666666667,1.6507,5.902199999999999,-7.184999999999999,-7.0473,-5.778700000000002,338,363,256,65,17,D'Onta,Foreman,CAR,RB,26,3
2022,1,13138,RB,,,,,,,,,,,,,,,average,12.149571428571429,1.8103146924538522,0.9964285714285719,10.471200000000001,14.844,1.4495714285714296,1.773200000000001,3.1630999999999982,75,65,55,29,10,Kareem,Hunt,CLE,RB,27,3
2022,1,13139,RB,,,,,,,,,,,,,,,average,7.813285714285715,2.6170677429956934,0.026142857142857245,4.7887,11.3098,-2.8867142857142847,-3.9093,-0.371100000000002,207,227,113,44,13,Jamaal,Williams,DET,RB,27,3
2022,1,13146,RB,,,,,,,,,,,,,,,average,16.254714285714286,2.3643921498125553,0.027428571428572468,13.820800000000002,19.613999999999997,5.554714285714287,5.122800000000002,7.933099999999996,23,22,16,12,5,James,Conner,ARI,RB,27,3
2022,1,13148,RB,,,,,,,,,,,,,,,average,2.2068000000000003,1.1435797742177851,0.10680000000000023,0.9344,3.5688,-8.493199999999998,-7.7636,-8.112100000000002,396,416,323,87,18,Dare,Ogunbowale,HOU,RB,28,3
2022,1,13319,RB,,,,,,,,,,,,,,,average,15.977428571428572,1.6419817149959226,0.7911428571428569,13.521600000000003,17.6653,5.2774285714285725,4.8236000000000026,5.984399999999997,27,27,25,15,6,Aaron,Jones,GBP,RB,28,3
2022,1,13378,RB,,,,,,,,,,,,,,,average,3.3374285714285716,1.135663514887935,0.1395952380952381,2.1296,4.934,-7.362571428571428,-6.5684000000000005,-6.746900000000001,346,326,281,67,17,Matt,Breida,NYG,RB,27,3
2022,1,13404,RB,,,,,,,,,,,,,,,average,19.354714285714287,0.7273414407474467,0.47800000000000153,18.590000000000003,20.21,8.654714285714288,9.892000000000003,8.5291,7,5,9,3,3,Austin,Ekeler,LAC,RB,27,3
2022,1,13455,RB,,,,,,,,,,,,,,,average,1.7615,0.8449747530745125,0.0037812182741114864,0.8164,2.5155000000000003,-8.9385,-7.881600000000001,-9.165400000000002,416,422,367,98,19,Patrick,Ricard,BAL,RB,28,3
2022,1,13604,RB,,,,,,,,,,,,,,,average,18.876714285714286,1.7597485345247224,0.6317142857142848,16.7591,21.2898,8.176714285714286,8.0611,9.608899999999998,8,8,5,4,3,Saquon,Barkley,NYG,RB,25,2
2022,1,13607,RB,,,,,,,,,,,,,,,average,2.9891666666666667,0.9484377505491156,0.06630952380952371,1.7237500000000003,4.0649999999999995,-7.7108333333333325,-6.97425,-7.615900000000002,360,352,307,71,18,Sony,Michel,LAC,RB,27,2
2022,1,13608,RB,,,,,,,,,,,,,,,average,12.233428571428572,1.8205803888817849,0.08385714285714307,10.072600000000001,14.6112,1.5334285714285727,1.374600000000001,2.930299999999999,73,71,58,28,9,Rashaad,Penny,SEA,RB,26,2
2022,1,13610,RB,,,,,,,,,,,,,,,average,16.170571428571428,1.952589977196344,0.19314285714285617,13.773,18.6284,5.470571428571429,5.074999999999999,6.947499999999998,25,26,22,14,5,Nick,Chubb,CLE,RB,27,2
2022,1,13620,RB,,,,,,,,,,,,,,,average,2.4688000000000003,1.1413718500120809,0.08263333333333334,1.114,3.6438,-8.2312,-7.5840000000000005,-8.0371,388,403,321,81,18,Justin,Jackson,DET,RB,27,2
2022,1,13622,RB,,,,,,,,,,,,,,,average,9.678,1.3331211497834698,0.5860000000000003,8.1076,11.530000000000001,-1.0219999999999985,-0.5904000000000007,-0.15090000000000003,139,121,105,38,12,Nyheim,Hines,IND,RB,26,2
2022,1,13623,RB,,,,,,,,,,,,,,,average,3.4303333333333335,2.5850439583625393,0.09290476190476182,0.99825,7.162749999999999,-7.269666666666666,-7.699750000000001,-4.518150000000002,341,409,228,66,17,Darrel,Williams,ARI,RB,27,2
2022,1,13726,RB,,,,,,,,,,,,,,,average,13.017285714285714,2.1098104744491244,0.21742857142857197,11.4939,16.315399999999997,2.317285714285715,2.7958999999999996,4.634499999999996,61,47,37,25,8,Chase,Edmonds,MIA,RB,26,2
2022,1,13814,RB,,,,,,,,,,,,,,,average,3.6164285714285715,1.6717465773997022,0.07957142857142863,1.8204000000000002,6.054999999999998,-7.083571428571428,-6.8776,-5.625900000000003,334,344,252,63,17,Boston,Scott,PHI,RB,27,2
2022,1,13816,RB,,,,,,,,,,,,,,,average,1.944,0.6166100874945202,0.06399999999999983,1.3388,2.3,-8.756,-7.3592,-9.3809,408,392,379,90,19,Trenton,Cannon,TEN,RB,28,2
2022,1,13868,RB,,,,,,,,,,,,,,,average,1.0601666666666667,0.341894964377463,0.0601666666666667,0.7000000000000001,1.4125,-9.639833333333332,-7.998,-10.268400000000002,447,429,419,116,19,Mike,Boone,DEN,RB,27,2
2022,1,14017,RB,,,,,,,,,,,,,,,average,11.0624,1.5519789947032143,0.25097142857142885,9.1196,12.540000000000001,0.36240000000000094,0.42159999999999975,0.8590999999999998,92,86,87,32,10,Jeffery,Wilson,SFO,RB,27,2
2022,1,14071,RB,,,,,,,,,,,,,,,average,14.684142857142858,1.939774422329516,0.08542857142857052,13.0171,17.540599999999998,3.9841428571428583,4.319099999999999,5.859699999999997,35,33,28,18,7,David,Montgomery,CHI,RB,25,1
2022,1,14072,RB,,,,,,,,,,,,,,,average,1.3253333333333335,0.6135150093246837,0.08453333333333335,0.7077500000000001,2.17875,-9.374666666666666,-7.9902500000000005,-9.50215,438,428,391,112,19,Benny,Snell,PIT,RB,24,1
2022,1,14073,RB,,,,,,,,,,,,,,,average,15.039857142857143,0.9647608388561785,0.355714285714285,13.799400000000002,16.03,4.339857142857143,5.101400000000002,4.3491,34,24,41,17,7,Josh,Jacobs,LVR,RB,24,1
2022,1,14075,RB,,,,,,,,,,,,,,,average,12.799857142857142,1.9979067736484795,0.016000000000000014,10.6476,15.5856,2.099857142857143,1.9496000000000002,3.9046999999999983,63,62,46,26,8,Damien,Harris,NEP,RB,25,1
2022,1,14076,RB,,,,,,,,,,,,,,,average,0.724,0.10748023074035525,0.06899999999999995,0.6556000000000001,0.7924,-9.975999999999999,-8.0424,-10.8885,461,431,446,125,20,Trayveon,Williams,CIN,RB,25,1
2022,1,14079,RB,,,,,,,,,,,,,,,average,13.122142857142858,1.5402809731313554,0.035714285714286476,11.2575,15.02,2.422142857142859,2.5595,3.3390999999999984,58,52,51,23,8,Miles,Sanders,PHI,RB,25,1
