player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Robert Tonyan,TE,GB,NA,NA,2.97,27.26,NA,NA,0.25,NA,4.21,NA,robert-tonyan,NumberFire,13427,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.38,8.8,#29,158,14,5.73,4900,1.17,7.22,3200,2.26,5.73,10,0.57,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,2.74,30.04,NA,NA,0.2,NA,4.19,NA,hunter-henry,NumberFire,12676,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.39,8.77,#7,159,15,5.57,5100,1.09,6.95,3300,2.11,5.57,12,0.46,NA,NA,NA,NA,NA
Greg Dulcich,TE,DEN,NA,NA,2.91,30.83,NA,NA,0.16,NA,4.03,NA,greg-dulcich,NumberFire,15797,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.5,8.56,#14,166,16,5.5,5200,1.06,6.96,3400,2.05,5.5,11,0.5,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,NA,2.73,24.32,NA,NA,0.26,NA,3.94,NA,harrison-bryant,NumberFire,14875,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.56,8.44,#28,168,17,5.34,4700,1.14,6.72,2700,2.49,5.34,10,0.53,NA,NA,NA,NA,NA
Logan Thomas,TE,WSH,NA,NA,2.69,26.96,NA,NA,0.2,NA,3.87,NA,logan-thomas,NumberFire,11647,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.6,8.34,#22,170,18,5.24,5000,1.05,6.6,2900,2.28,5.24,12,0.44,NA,NA,NA,NA,NA
Jordan Akins,TE,HOU,NA,NA,2.8,28.57,NA,NA,0.16,NA,3.79,NA,jordan-akins,NumberFire,13753,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.65,8.23,#27,173,19,5.18,4900,1.06,6.61,2900,2.28,5.18,10,0.52,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.57,25.77,NA,NA,0.21,NA,3.79,NA,cole-kmet,NumberFire,14867,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.65,8.23,#21,173,19,5.1,5000,1.02,6.41,3800,1.69,5.1,18,0.28,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.57,24.81,NA,NA,0.22,NA,3.77,NA,isaiah-likely,NumberFire,15798,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.67,8.21,#5,175,21,5.09,4500,1.13,6.38,2800,2.28,5.09,10,0.51,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,2.89,28.08,NA,NA,0.15,NA,3.7,NA,noah-fant,NumberFire,14137,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.71,8.11,#15,176,22,5.15,5100,1.01,6.61,3000,2.2,5.15,12,0.43,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,NA,2.52,25.56,NA,NA,0.14,NA,3.37,NA,will-dissly,NumberFire,13763,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.93,7.67,#15,187,23,4.62,4600,1,5.9,2800,2.11,4.62,10,0.46,NA,NA,NA,NA,NA
Mike Gesicki,TE,MIA,NA,NA,2.47,23.87,NA,NA,0.15,NA,3.31,NA,michael-gesicki,NumberFire,13672,SF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.97,7.59,#6,190,24,4.52,4800,0.94,5.77,3300,1.75,4.52,10,0.45,NA,NA,NA,NA,NA
Gerald Everett,TE,LAC,NA,NA,1.99,22.15,NA,NA,0.16,NA,3.17,NA,gerald-everett,NumberFire,13236,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.06,7.4,#32,198,25,4.13,5400,0.76,5.15,4400,1.17,4.13,18,0.23,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,2.39,21.07,NA,NA,0.13,NA,2.88,NA,daniel-bellinger,NumberFire,15873,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.24,7,#8,207,26,4.06,4700,0.86,5.27,3200,1.65,4.06,11,0.37,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,1.85,21.32,NA,NA,0.09,NA,2.67,NA,mo-alie-cox,NumberFire,13246,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.38,6.72,#2,213,27,3.56,4500,0.79,4.5,2500,1.8,3.56,10,0.36,NA,NA,NA,NA,NA
Jonnu Smith,TE,NE,NA,NA,1.67,16.89,NA,NA,0.11,NA,2.53,NA,jonnu-smith,NumberFire,13193,BUF,NA,NA,NA,NA,NA,NA,NA,1.34,0.02,NA,NA,NA,NA,NA,0.28,NA,NA,NA,-1.47,6.53,#7,219,28,3.4,4600,0.74,4.25,2800,1.52,3.4,10,0.34,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,NA,1.93,17.27,NA,NA,0.13,NA,2.5,NA,johnny-mundt,NumberFire,13940,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.49,6.49,#3,221,29,3.45,4400,0.78,4.43,2500,1.77,3.45,10,0.35,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,NA,1.8,16.45,NA,NA,0.12,NA,2.33,NA,brevin-jordan,NumberFire,15330,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.6,6.26,#27,225,30,3.25,4200,0.77,4.16,2500,1.66,3.25,10,0.33,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,NA,1.9,17.99,NA,NA,0.08,NA,2.29,NA,kylen-granson,NumberFire,15419,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.63,6.21,#2,227,31,3.21,4500,0.71,4.17,2800,1.49,3.21,10,0.32,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,1.63,15.19,NA,NA,0.1,NA,2.1,NA,cade-otton,NumberFire,15802,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.75,5.95,#23,232,32,2.91,4700,0.62,3.74,3100,1.21,2.91,10,0.29,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,NA,1.27,13.92,NA,NA,0.1,NA,2.01,NA,brock-wright,NumberFire,15626,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.81,5.83,#25,235,33,2.61,4400,0.59,3.25,2800,1.16,2.61,11,0.24,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.29,13.12,NA,NA,0.12,NA,2,NA,noah-gray-1,NumberFire,15337,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.81,5.81,#10,236,34,2.66,4400,0.6,3.31,2700,1.23,2.66,10,0.27,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,NA,1.45,14.59,NA,NA,0.09,NA,1.99,NA,zach-gentry,NumberFire,14240,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.82,5.8,#31,237,35,2.7,4400,0.61,3.44,2900,1.19,2.7,10,0.27,NA,NA,NA,NA,NA
Chigoziem Okonkwo,TE,TEN,NA,NA,1.24,14.16,NA,NA,0.09,NA,1.96,NA,chigoziem-okonkwo,NumberFire,15889,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.84,5.76,#13,238,36,2.56,4700,0.54,3.19,2600,1.23,2.56,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,NA,1.45,14.45,NA,NA,0.08,NA,1.9,NA,adam-trautman,NumberFire,14870,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.88,5.68,#4,240,37,2.63,4500,0.58,3.37,2500,1.35,2.63,10,0.26,NA,NA,NA,NA,NA
Parker Hesse,TE,ATL,NA,NA,1.31,12.93,NA,NA,0.08,NA,1.79,NA,parker-hesse,NumberFire,15564,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.95,5.53,#17,246,38,2.41,4300,0.56,3.07,2600,1.18,2.41,10,0.24,NA,NA,NA,NA,NA
John Bates,TE,WSH,NA,NA,1.2,12.82,NA,NA,0.08,NA,1.74,NA,john-bates,NumberFire,15344,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.98,5.46,#22,247,39,2.34,4600,0.51,2.95,2600,1.13,2.34,10,0.23,NA,NA,NA,NA,NA
MyCole Pruitt,TE,ATL,NA,NA,1.24,12.29,NA,NA,0.09,NA,1.74,NA,mycole-pruitt,NumberFire,12309,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-1.98,5.46,#17,247,39,2.37,4900,0.48,3,2700,1.11,2.37,10,0.24,NA,NA,NA,NA,NA
Tanner Hudson,TE,NYG,NA,NA,1.36,12.53,NA,NA,0.07,NA,1.69,NA,tanner-hudson,NumberFire,14370,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.01,5.39,#8,249,41,2.33,4300,0.54,3.02,2500,1.21,2.33,10,0.23,NA,NA,NA,NA,NA
Josh Oliver,TE,BAL,NA,NA,1.19,11.07,NA,NA,0.1,NA,1.69,NA,josh-oliver,NumberFire,14209,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.01,5.39,#5,249,41,2.28,4700,0.49,2.89,2700,1.07,2.28,10,0.23,NA,NA,NA,NA,NA
Peyton Hendershot,TE,DAL,NA,NA,1.17,10.98,NA,NA,0.1,NA,1.68,NA,peyton-hendershot,NumberFire,16000,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.02,5.38,#12,251,43,2.26,4300,0.53,2.86,2600,1.1,2.26,10,0.23,NA,NA,NA,NA,NA
Cameron Brate,TE,TB,NA,NA,1.27,10.45,NA,NA,0.1,NA,1.66,NA,cameron-brate,NumberFire,12110,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.03,5.35,#23,252,44,2.26,4500,0.5,2.91,2700,1.08,2.26,10,0.23,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,NA,1.14,11.23,NA,NA,0.07,NA,1.55,NA,jack-stoll,NumberFire,15541,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.11,5.21,#9,257,45,2.09,4700,0.44,2.67,2600,1.03,2.09,10,0.21,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,HOU,NA,NA,1.15,10.9,NA,NA,0.07,NA,1.52,NA,teagan-quitoriano,NumberFire,15905,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.13,5.17,#27,259,46,2.07,4400,0.47,2.65,2500,1.06,2.07,10,0.21,NA,NA,NA,NA,NA
Shane Zylstra,TE,DET,NA,NA,0.91,9.92,NA,NA,0.08,NA,1.44,NA,shane-zylstra,NumberFire,15604,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.18,5.06,#25,262,47,1.91,4100,0.47,2.37,2500,0.95,1.91,10,0.19,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.96,10.28,NA,NA,0.06,NA,1.39,NA,connor-heyward,NumberFire,15800,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.21,4.99,#31,265,48,1.85,4300,0.43,2.34,2500,0.94,1.85,10,0.19,NA,NA,NA,NA,NA
C.J. Uzomah,TE,NYJ,NA,NA,0.91,8.99,NA,NA,0.06,NA,1.28,NA,c-j-uzomah,NumberFire,12317,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.28,4.84,#16,270,49,1.71,4500,0.38,2.17,2500,0.87,1.71,10,0.17,NA,NA,NA,NA,NA
Geoff Swaim,TE,TEN,NA,NA,1,8.55,NA,NA,0.07,NA,1.27,NA,geoff-swaim,NumberFire,12378,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.29,4.83,#13,271,50,1.78,4200,0.42,2.28,2500,0.91,1.78,10,0.18,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,NA,0.96,9.54,NA,NA,0.05,NA,1.26,NA,colby-parkinson,NumberFire,14871,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.29,4.81,#15,272,51,1.71,4400,0.39,2.2,2500,0.88,1.71,10,0.17,NA,NA,NA,NA,NA
Anthony Firkser,TE,ATL,NA,NA,0.93,9.23,NA,NA,0.06,NA,1.25,NA,anthony-firkser,NumberFire,13919,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.3,4.8,#17,273,52,1.73,4400,0.39,2.2,2500,0.88,1.73,10,0.17,NA,NA,NA,NA,NA
Jody Fortson,TE,KC,NA,NA,0.65,6.9,NA,NA,0.06,NA,1.05,NA,jody-fortson,NumberFire,15070,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.43,4.53,#10,284,53,1.36,4600,0.3,1.69,2500,0.68,1.36,10,0.14,NA,NA,NA,NA,NA
Reggie Gilliam,TE,BUF,NA,NA,0.71,6.76,NA,NA,0.06,NA,1.01,NA,reggie-gilliam,NumberFire,15103,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.46,4.48,#1,287,54,1.39,4600,0.3,1.75,4000,0.44,1.39,10,0.14,NA,NA,NA,NA,NA
Pharaoh Brown,TE,CLE,NA,NA,0.63,5.62,NA,NA,0.06,NA,0.89,NA,pharaoh-brown,NumberFire,13994,HOU,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.53,4.31,#28,292,55,1.24,4200,0.3,1.55,2500,0.62,1.24,10,0.12,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LA,NA,NA,0.62,6.79,NA,NA,0.03,NA,0.88,NA,brycen-hopkins,NumberFire,14868,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.54,4.3,#26,293,56,1.17,4500,0.26,1.48,2500,0.59,1.17,10,0.12,NA,NA,NA,NA,NA
Armani Rogers,TE,WSH,NA,NA,0.6,6.4,NA,NA,0.04,NA,0.88,NA,armani-rogers,NumberFire,15990,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.54,4.3,#22,293,56,1.18,4200,0.28,1.48,2500,0.59,1.18,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,IND,NA,NA,0.7,6.71,NA,NA,0.03,NA,0.87,NA,jelani-woods,NumberFire,15840,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.55,4.29,#2,295,58,1.2,4400,0.27,1.55,2600,0.6,1.2,10,0.12,NA,NA,NA,NA,NA
Cole Turner,TE,WSH,NA,NA,0.59,6.23,NA,NA,0.04,NA,0.86,NA,cole-turner,NumberFire,15803,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.55,4.27,#22,296,59,1.16,4100,0.28,1.45,2500,0.58,1.16,10,0.12,NA,NA,NA,NA,NA
Donald Parham Jr.,TE,LAC,NA,NA,0.51,6.02,NA,NA,0.04,NA,0.86,NA,donald-parham-jr,NumberFire,14341,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.55,4.27,#32,296,59,1.1,4200,0.26,1.35,2500,0.54,1.1,10,0.11,NA,NA,NA,NA,NA
Dan Arnold,TE,JAC,NA,NA,0.49,6.33,NA,NA,0.03,NA,0.83,NA,dan-arnold,NumberFire,13880,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.57,4.23,#30,298,61,1.04,4300,0.24,1.29,2500,0.52,1.04,10,0.1,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,NA,0.51,5.55,NA,NA,0.04,NA,0.79,NA,tre-mckitty,NumberFire,15333,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.6,4.18,#32,302,62,1.05,4500,0.23,1.31,2500,0.52,1.05,10,0.11,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,NA,0.5,4.3,NA,NA,0.03,NA,0.77,NA,durham-smythe,NumberFire,13676,SF,NA,NA,NA,NA,NA,NA,NA,1.1,0.01,NA,NA,NA,NA,NA,0.25,NA,NA,NA,-2.61,4.15,#6,304,63,1.03,4500,0.23,1.28,2600,0.49,1.03,10,0.1,NA,NA,NA,NA,NA
James Mitchell,TE,DET,NA,NA,0.46,5.04,NA,NA,0.04,NA,0.73,NA,james-mitchell,NumberFire,15909,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.64,4.1,#25,308,64,0.97,NA,NA,1.2,2600,0.46,0.97,10,0.1,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,NA,0.49,4.76,NA,NA,0.04,NA,0.72,NA,devin-asiasi,NumberFire,14936,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.64,4.08,#18,310,65,0.96,4100,0.23,1.21,2500,0.48,0.96,10,0.1,NA,NA,NA,NA,NA
Eric Saubert,TE,DEN,NA,NA,0.56,5.35,NA,NA,0.03,NA,0.71,NA,eric-saubert,NumberFire,13315,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.65,4.07,#14,311,66,1,4300,0.23,1.28,2500,0.51,1,10,0.1,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,NA,0.48,4.62,NA,NA,0.03,NA,0.67,NA,josiah-deguara,NumberFire,14876,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.68,4.02,#29,316,67,0.88,4500,0.2,1.12,2500,0.45,0.88,10,0.09,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.46,4.62,NA,NA,0.03,NA,0.63,NA,grant-calcaterra,NumberFire,15804,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.7,3.96,#9,319,68,0.87,4300,0.2,1.1,2700,0.41,0.87,10,0.09,NA,NA,NA,NA,NA
Eric Tomlinson,TE,DEN,NA,NA,0.44,4.52,NA,NA,0.02,NA,0.59,NA,eric-tomlinson,NumberFire,13065,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.73,3.91,#14,322,69,0.79,4200,0.19,1.01,2500,0.4,0.79,10,0.08,NA,NA,NA,NA,NA
Sean McKeon,TE,DAL,NA,NA,0.35,3.27,NA,NA,0.03,NA,0.51,NA,sean-mckeon,NumberFire,15097,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.78,3.8,#12,325,70,0.68,4100,0.17,0.86,2500,0.34,0.68,10,0.07,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,NA,0.35,3.39,NA,NA,0.03,NA,0.5,NA,tommy-sweeney,NumberFire,14294,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.79,3.79,#1,326,71,0.69,4100,0.17,0.87,2500,0.35,0.69,10,0.07,NA,NA,NA,NA,NA
Chris Myarick,TE,NYG,NA,NA,0.39,3.44,NA,NA,0.02,NA,0.47,NA,chris-myarick,NumberFire,15620,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.81,3.75,#8,328,72,0.66,4200,0.16,0.85,2500,0.34,0.66,10,0.07,NA,NA,NA,NA,NA
Richard Rodgers,TE,LAC,NA,NA,0.25,3.1,NA,NA,0.02,NA,0.44,NA,richard-rodgers,NumberFire,11785,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.82,3.7,#32,334,73,0.56,4300,0.13,0.68,2500,0.27,0.56,10,0.06,NA,NA,NA,NA,NA
Stone Smartt,TE,LAC,NA,NA,0.26,2.87,NA,NA,0.02,NA,0.41,NA,stone-smartt,NumberFire,16113,LV,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.84,3.66,#32,340,74,0.54,4000,0.14,0.67,2500,0.27,0.54,10,0.05,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,NA,0.25,2.63,NA,NA,0.02,NA,0.37,NA,chris-manhertz,NumberFire,12955,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.87,3.61,#30,354,75,0.51,4200,0.12,0.63,2500,0.25,0.51,10,0.05,NA,NA,NA,NA,NA
Ross Dwelley,TE,SF,NA,NA,0.22,2.43,NA,NA,0.02,NA,0.36,NA,ross-dwelley,NumberFire,13988,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#19,358,76,0.47,4200,0.11,0.58,2500,0.23,0.47,10,0.05,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,NA,0.25,2.61,NA,NA,0.02,NA,0.36,NA,luke-farrell,NumberFire,15335,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.6,#30,358,76,0.51,4100,0.12,0.63,2500,0.25,0.51,10,0.05,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,0.24,2.24,NA,NA,0.02,NA,0.35,NA,jake-ferguson,NumberFire,15799,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.58,#12,363,78,0.46,4500,0.1,0.58,2700,0.21,0.46,10,0.05,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,NA,0.25,2.34,NA,NA,0.02,NA,0.35,NA,mitchell-wilcox,NumberFire,15563,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.88,3.58,#18,363,78,0.48,4200,0.11,0.6,2500,0.24,0.48,10,0.05,NA,NA,NA,NA,NA
Jesper Horsted,TE,LV,NA,NA,0.22,2.39,NA,NA,0.02,NA,0.34,NA,jesper-horsted,NumberFire,14752,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#20,365,80,0.47,4200,0.11,0.58,2500,0.23,0.47,10,0.05,NA,NA,NA,NA,NA
Charlie Woerner,TE,SF,NA,NA,0.22,2.29,NA,NA,0.02,NA,0.34,NA,charlie-woerner,NumberFire,14984,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#19,365,80,0.46,4000,0.12,0.57,2500,0.23,0.46,10,0.05,NA,NA,NA,NA,NA
Kyle Rudolph,TE,TB,NA,NA,0.24,2.31,NA,NA,0.02,NA,0.34,NA,kyle-rudolph,NumberFire,10312,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#23,365,80,0.47,4100,0.11,0.59,2500,0.24,0.47,10,0.05,NA,NA,NA,NA,NA
Tyler Kroft,TE,SF,NA,NA,0.21,2.22,NA,NA,0.02,NA,0.34,NA,tyler-kroft,NumberFire,12212,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.89,3.57,#19,365,80,0.45,4100,0.11,0.55,2600,0.21,0.45,10,0.05,NA,NA,NA,NA,NA
Tyler Davis,TE,GB,NA,NA,0.23,2.24,NA,NA,0.02,NA,0.33,NA,tyler-davis,NumberFire,14996,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.9,3.56,#29,369,84,0.46,4100,0.11,0.57,2500,0.23,0.46,10,0.05,NA,NA,NA,NA,NA
Marcedes Lewis,TE,GB,NA,NA,0.21,2.07,NA,NA,0.02,NA,0.32,NA,marcedes-lewis,NumberFire,8269,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.9,3.54,#29,370,85,0.43,4300,0.1,0.54,2500,0.22,0.43,10,0.04,NA,NA,NA,NA,NA
Jacob Hollister,TE,LV,NA,NA,0.21,2.1,NA,NA,0.02,NA,0.31,NA,jacob-hollister,NumberFire,13391,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.91,3.53,#20,371,86,0.44,4100,0.11,0.54,2500,0.22,0.44,10,0.04,NA,NA,NA,NA,NA
Tyree Jackson,TE,PHI,NA,NA,0.23,2.24,NA,NA,0.01,NA,0.31,NA,tyree-jackson,NumberFire,14060,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,-2.91,3.53,#9,371,86,0.4,4500,0.09,0.51,2500,0.2,0.4,10,0.04,NA,NA,NA,NA,NA
