player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
"Homer, Travis",RB,SEA,NA,8,38,NA,0.2,1.7,1.3,14,NA,NA,0.1,0,7.1,NA,NA,FantasySharks,14083,CAR,0.2,0,0,0,0,0,0.2,0.1,0,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Kyren",RB,LAR,NA,8,40,NA,0.2,1.7,1.2,10,NA,NA,0,0,6.2,NA,NA,FantasySharks,15710,LVR,0.2,0,0,0,0,0,0.2,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,JAC,NA,8,34,NA,0.2,1.9,1.6,12,NA,NA,0.1,0,6.2,NA,NA,FantasySharks,14821,@TEN,0.1,0,0,0,0,0.1,0.2,0.1,0,10,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,SEA,NA,8,38,NA,0.2,1.3,1,7,NA,NA,0,0,5.7,NA,NA,FantasySharks,14815,CAR,0.2,0,0,0,0,0,0.2,0,0,27,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boone, Mike",RB,DEN,NA,7.7,32,NA,0.1,2.3,1.6,15,NA,NA,0,0,5.3,NA,NA,FantasySharks,13868,KCC,0.1,0,0,0,0,0,0.2,0.1,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Tony",RB,SEA,NA,8,38,NA,0.2,0.2,0.2,2,NA,NA,0,0,5.2,NA,NA,FantasySharks,14828,CAR,0.2,0,0,0,0,0,0.1,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robinson, James",RB,NYJ,NA,8.1,30,NA,0.1,1.4,0.9,4,NA,NA,0.1,0,5.1,NA,NA,FantasySharks,14813,@BUF,0,0,0,0,0,0,0.3,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mattison, Alexander",RB,MIN,NA,5.4,20,NA,0.2,1.7,1.4,9,NA,NA,0.1,0,4.8,NA,NA,FantasySharks,14223,@DET,0.2,0.1,0,0,0,0,0.4,0,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hilliard, Dontrell",RB,TEN,NA,3.5,21,NA,0.1,2.6,2,12,NA,NA,0.2,0,4.8,NA,NA,FantasySharks,13871,JAC,0,0,0,0,0,0,0.7,0.1,0,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis-Price, Tyrion",RB,SFO,NA,5.5,25,NA,0.1,1.8,1.5,12,NA,NA,0.1,0,4.8,NA,NA,FantasySharks,15746,TBB,0.1,0,0,0,0,0,0.2,0.1,0,1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gaskin, Myles",RB,MIA,NA,8.4,25,NA,0.2,2,1.4,7,NA,NA,0.1,0.1,4.3,NA,NA,FantasySharks,14081,@LAC,0.2,0,0,0,0,0,0.5,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelley, Joshua",RB,LAC,NA,6,27,NA,0.1,1.7,1.2,9,NA,NA,0,0,4,NA,NA,FantasySharks,14807,MIA,0.1,0,0,0,0,0,0.2,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbins, J.K.",RB,BAL,NA,6,20,NA,0.2,1.2,0.9,6,NA,NA,0,0,4,NA,NA,FantasySharks,14800,@PIT,0.2,0,0,0,0,0,0.2,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scott, Boston",RB,PHI,NA,4.8,20,NA,0.2,0.7,0.6,3,NA,NA,0,0,3.7,NA,NA,FantasySharks,13814,@NYG,0.2,0,0,0,0,0,0.1,0,0,11,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Ty",RB,NYJ,NA,2.7,16,NA,0.1,2.6,1.6,12,NA,NA,0,0,3.7,NA,NA,FantasySharks,14095,@BUF,0,0,0,0.1,0,0,0.1,0.1,0,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Drake, Kenyan",RB,BAL,NA,5.2,21,NA,0.1,1.5,1,6,NA,NA,0.1,0,3.4,NA,NA,FantasySharks,12630,@PIT,0,0,0,0.1,0,0,0.3,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolden, Brandon",RB,LVR,NA,1.8,9,NA,0,2.1,1.9,16,NA,NA,0.1,0,3.4,NA,NA,FantasySharks,10932,@LAR,0,0,0,0,0,0,0.4,0.1,0,16,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Justin",RB,DET,NA,4.3,19,NA,0,1.9,1.1,9,NA,NA,0,0,3.1,NA,NA,FantasySharks,13620,MIN,0,0,0,0,0,0,0.3,0,0,31,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Darrel",RB,ARI,NA,3.6,14,NA,0.1,1.3,0.9,8,NA,NA,0,0,2.9,NA,NA,FantasySharks,13623,NEP,0.1,0,0,0,0,0,0.2,0,0,3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Warren, Jaylen",RB,PIT,NA,3.2,15,NA,0,1.5,1.4,11,NA,NA,0,0,2.9,NA,NA,FantasySharks,15742,BAL,0,0,0,0,0,0,0.2,0.1,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Breida, Matt",RB,NYG,NA,3.7,13,NA,0.1,1.4,1.1,9,NA,NA,0,0,2.9,NA,NA,FantasySharks,13378,PHI,0.1,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burkhead, Rex",RB,HOU,NA,3.8,12,NA,0,3.2,2.3,14,NA,NA,0,0,2.9,NA,NA,FantasySharks,11182,@DAL,0,0,0,0,0,0,0.6,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Davis, Malik",RB,DAL,NA,3.1,11,NA,0.2,0.9,0.6,7,NA,NA,0,0,2.9,NA,NA,FantasySharks,15738,HOU,0,0,0.2,0,0,0,0.1,0,0,6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benjamin, Eno",RB,HOU,NA,4,13,NA,0,2.8,1.9,13,NA,NA,0,0,2.8,NA,NA,FantasySharks,14801,@DAL,0,0,0,0,0,0,0.3,0.1,0,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reynolds, Craig",RB,DET,NA,3.7,17,NA,0,1.4,1.1,11,NA,NA,0,0,2.7,NA,NA,FantasySharks,14727,MIN,0,0,0,0,0,0,0.1,0.1,0,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Abdullah, Ameer",RB,LVR,NA,1.1,4,NA,0,2.3,1.7,12,NA,NA,0.1,0,2.4,NA,NA,FantasySharks,12155,@LAR,0,0,0,0,0,0,0.4,0.1,0,35,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Ronald",RB,KCC,NA,3.6,14,NA,0.1,0.9,0.6,6,NA,NA,0,0,2.3,NA,NA,FantasySharks,13606,@DEN,0.1,0,0,0,0,0,0.2,0,0,13,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snell, Benny",RB,PIT,NA,2.7,11,NA,0.1,0.6,0.5,3,NA,NA,0.1,0,2.3,NA,NA,FantasySharks,14072,BAL,0.1,0,0,0,0,0,0.1,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, D'Ernest",RB,CLE,NA,3.1,14,NA,0.1,0.9,0.7,4,NA,NA,0,0,2.3,NA,NA,FantasySharks,14331,@CIN,0,0,0,0,0,0,0,0,0,23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juszczyk, Kyle",RB,SFO,NA,0.7,3,NA,0.1,1.5,1.2,11,NA,NA,0,0,2,NA,NA,FantasySharks,11367,TBB,0.1,0,0,0,0,0,0.2,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ogunbowale, Dare",RB,HOU,NA,1.6,6,NA,0.1,1.8,1.2,9,NA,NA,0,0,2,NA,NA,FantasySharks,13148,@DAL,0.1,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blackshear, Raheem",RB,CAR,NA,2.6,10,NA,0,1.2,0.8,7,NA,NA,0,0,2,NA,NA,FantasySharks,15973,@SEA,0,0,0,0,0,0,0,0,0,8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vaughn, Ke'Shawn",RB,TBB,NA,2.3,9,NA,0.1,0.8,0.5,4,NA,NA,0,0,1.9,NA,NA,FantasySharks,14810,@SFO,0.1,0,0,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mason, Jordan",RB,SFO,NA,3.4,16,NA,0,0.5,0.3,3,NA,NA,0,0,1.8,NA,NA,FantasySharks,15972,TBB,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michel, Sony",RB,LAC,NA,3.1,11,NA,0,1.1,0.7,4,NA,NA,0,0,1.8,NA,NA,FantasySharks,13607,MIA,0,0,0,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hines, Nyheim",RB,BUF,NA,1.7,4,NA,0,1.8,1.2,11,NA,NA,0,0,1.7,NA,NA,FantasySharks,13622,NYJ,0,0,0,0,0,0,0.3,0,0,15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Justice",RB,BAL,NA,2.8,13,NA,0,0.9,0.7,3,NA,NA,0,0,1.6,NA,NA,FantasySharks,14086,@PIT,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingram, Keaontay",RB,ARI,NA,2.6,8,NA,0.1,0.7,0.3,3,NA,NA,0,0,1.4,NA,NA,FantasySharks,15734,NEP,0.1,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ahmed, Salvon",RB,MIA,NA,3,8,NA,0,1.5,0.8,6,NA,NA,0,0,1.4,NA,NA,FantasySharks,14811,@LAC,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Strong Jr., Pierre",RB,NEP,NA,2.7,10,NA,0,0.7,0.6,3,NA,NA,0,0,1.4,NA,NA,FantasySharks,15733,@ARI,0,0,0,0,0,0,0,0,0,11,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Evans, Chris",RB,CIN,NA,0.3,1,NA,0,0.7,0.5,6,NA,NA,0.1,0,1.4,NA,NA,FantasySharks,15275,CLE,0,0,0,0,0,0,0.1,0,0,26,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dowdle, Rico",RB,DAL,NA,1.1,4,NA,0.1,0.2,0.2,2,NA,NA,0,0,1.3,NA,NA,FantasySharks,14823,HOU,0,0,0.1,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Malcolm",RB,LAR,NA,2.7,8,NA,0,0.4,0.3,3,NA,NA,0,0,1.1,NA,NA,FantasySharks,12386,LVR,0,0,0,0,0,0,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bernard, Giovani",RB,TBB,NA,0.7,4,NA,0,0.8,0.4,2,NA,NA,0.1,0,1,NA,NA,FantasySharks,11193,@SFO,0,0,0,0,0,0,0.3,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brightwell, Gary",RB,NYG,NA,1,4,NA,0.1,0.3,0.3,2,NA,NA,0,0,1,NA,NA,FantasySharks,15462,PHI,0.1,0,0,0,0,0,0.1,0,0,23,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, Snoop",RB,JAC,NA,2.4,9,NA,0,0.4,0.1,1,NA,NA,0,0,0.9,NA,NA,FantasySharks,15725,@TEN,0,0,0,0,0,0,0.1,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Zamir",RB,LVR,NA,1.3,6,NA,0,0.5,0.4,2,NA,NA,0,0,0.8,NA,NA,FantasySharks,15714,@LAR,0,0,0,0,0,0,0.1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ricci, Giovanni",RB,CAR,NA,0,0,NA,0,0.8,0.6,8,NA,NA,0,0,0.8,NA,NA,FantasySharks,15054,@SEA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myarick, Chris",RB,NYG,NA,0,0,NA,0,0.6,0.5,6,NA,NA,0,0,0.7,NA,NA,FantasySharks,15620,PHI,0,0,0,0,0,0,0.1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ham, C.J.",RB,MIN,NA,0.3,1,NA,0,1,0.7,5,NA,NA,0,0,0.7,NA,NA,FantasySharks,12923,@DET,0,0,0,0,0,0,0.2,0,0,6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Felton, Demetric",RB,CLE,NA,0.2,1,NA,0,0.9,0.6,5,NA,NA,0,0,0.6,NA,NA,FantasySharks,15270,@CIN,0,0,0,0,0,0,0,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown, Spencer",RB,CAR,NA,1.1,4,NA,0,0.6,0.4,1,NA,NA,0,0,0.6,NA,NA,FantasySharks,15276,@SEA,0,0,0,0,0,0,0,0,0,30,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mack, Marlon",RB,DEN,NA,1.2,4,NA,0,0.4,0.3,1,NA,NA,0,0,0.5,NA,NA,FantasySharks,13234,KCC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rivers, Ronnie",RB,LAR,NA,0.9,1,NA,0,0.5,0.5,3,NA,NA,0,0,0.5,NA,NA,FantasySharks,15726,LVR,0,0,0,0,0,0,0.2,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spiller, Isaiah",RB,LAC,NA,1.8,3,NA,0,0.6,0.3,2,NA,NA,0,0,0.5,NA,NA,FantasySharks,15709,MIA,0,0,0,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haskins, Hassan",RB,TEN,NA,0.8,3,NA,0,0.3,0.2,1,NA,NA,0,0,0.4,NA,NA,FantasySharks,15720,JAC,0,0,0,0,0,0,0,0,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Taiwan",RB,BUF,NA,0.4,1,NA,0,0.4,0.2,2,NA,NA,0,0,0.3,NA,NA,FantasySharks,10368,NYJ,0,0,0,0,0,0,0.1,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cannon, Trenton",RB,TEN,NA,0.7,3,NA,0,0.3,0.1,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,13816,JAC,0,0,0,0,0,0,0.1,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nwangwu, Kene",RB,MIN,NA,0.8,2,NA,0,0.4,0.3,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,15414,@DET,0,0,0,0,0,0,0.1,0,0,55,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Trayveon",RB,CIN,NA,0.6,3,NA,0,0.1,0.1,0,NA,NA,0,0,0.3,NA,NA,FantasySharks,14076,CLE,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ollison, Qadree",RB,DAL,NA,0.8,3,NA,0,0.2,0.2,1,NA,NA,0,0.1,0.3,NA,NA,FantasySharks,14097,HOU,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McFarland, Anthony",RB,PIT,NA,0.5,2,NA,0,0.1,0.1,1,NA,NA,0,0,0.3,NA,NA,FantasySharks,14804,BAL,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Burton, Michael",RB,KCC,NA,0.5,1,NA,0,0.2,0.1,0,NA,NA,0,0,0.2,NA,NA,FantasySharks,12325,@DEN,0,0,0,0,0,0,0,0,0,4,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ingold, Alec",RB,MIA,NA,0.1,0.1,NA,0,0.2,0.1,2,NA,NA,0,0,0.2,NA,NA,FantasySharks,14420,@LAC,0,0,0,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watt, Derek",RB,PIT,NA,0.4,1,NA,0,0.3,0.3,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,12823,BAL,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feaster, Tavien",RB,ARI,NA,0.3,1,NA,0,0.1,0,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,14819,NEP,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Kevin",RB,NEP,NA,0.4,1,NA,0,0.2,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,15719,@ARI,0,0,0,0,0,0,0,0,0,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chandler, Ty",RB,MIN,NA,0.1,0,NA,0,0,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,15723,@DET,0,0,0,0,0,0,0,0,0,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hairston, Troy",RB,HOU,NA,0,0,NA,0,0.3,0.2,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,16025,@DAL,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,LV,NA,22,103,NA,1,NA,3,22,NA,NA,0,NA,18.5,NA,16611,FFToday,14073,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,14,65,NA,1,NA,7,52,NA,NA,0,NA,17.7,NA,15950,FFToday,13130,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,CIN,NA,21,82,NA,1,NA,5,33,NA,NA,0,NA,17.5,NA,15976,FFToday,13133,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,TEN,NA,21,93,NA,1,NA,3,21,NA,NA,0,NA,17.4,NA,15602,FFToday,12626,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,18,77,NA,1,NA,4,31,NA,NA,0,NA,16.8,NA,17716,FFToday,15259,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Chubb,RB,CLE,NA,17,90,NA,1,NA,2,13,NA,NA,0,NA,16.3,NA,16289,FFToday,13610,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,LAC,NA,12,53,NA,1,NA,7,48,NA,NA,0,NA,16.1,NA,14936,FFToday,13404,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalvin Cook,RB,MIN,NA,19,81,NA,1,NA,2,19,NA,NA,0,NA,16,NA,15841,FFToday,13128,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,DAL,NA,17,80,NA,1,NA,2,19,NA,NA,0,NA,15.9,NA,16676,FFToday,14085,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Onta Foreman,RB,CAR,NA,24,92,NA,1,NA,0,0,NA,NA,0,NA,15.2,NA,15869,FFToday,13134,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,15,65,NA,1,NA,3,24,NA,NA,0,NA,14.9,NA,15840,FFToday,13146,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,16,72,NA,1,NA,2,16,NA,NA,0,NA,14.8,NA,16319,FFToday,13604,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,13,66,NA,1,NA,3,21,NA,NA,0,NA,14.7,NA,17561,FFToday,15253,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
