player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Parker Hesse,TE,ATL,NA,1.1,1.1,10.5,NA,NA,0.1,0,1.51,NA,15431,FleaFlicker,15564,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,10.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRBlake Bell,TE,KC,NA,1,1,8.8,NA,NA,0.1,0,1.48,NA,11371,FleaFlicker,12213,LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,0,0.1,8.8,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Blanton,TE,LAR,NA,0.8,0.8,9.2,NA,NA,0.1,0,1.44,NA,15141,FleaFlicker,14357,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0.1,9.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.6,0.6,8.2,NA,NA,0.1,0,1.42,NA,16986,FleaFlicker,15804,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0.1,8.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maxx Williams,TE,ARI,NA,0.8,0.8,7.9,NA,NA,0.1,0,1.39,NA,11191,FleaFlicker,12206,PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,0,0.1,7.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,MIA,NA,0.8,0.8,7.9,NA,NA,0.1,0,1.39,NA,16269,FleaFlicker,15334,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0.1,7.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Firkser,TE,ATL,NA,1,1,9.8,NA,NA,0.1,0,1.34,NA,13415,FleaFlicker,13919,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,9.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,0.7,0.7,7.3,NA,NA,0.1,0,1.33,NA,15567,FleaFlicker,14876,NYGSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,7.3,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,NO,NA,0.6,0.6,7,NA,NA,0.1,0,1.3,NA,12056,FleaFlicker,12680,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPDylan Soehner,TE,NO,NA,0.6,0.6,7,NA,NA,0.1,0,1.3,NA,16608,FleaFlicker,NA,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,0.6,0.6,6.9,NA,NA,0.1,0,1.29,NA,15614,FleaFlicker,14936,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0.1,6.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre' McKitty,TE,LAC,NA,0.8,0.8,6.8,NA,NA,0.1,0,1.28,NA,16291,FleaFlicker,15333,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,8,NA,0,0.1,6.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,BUF,NA,0.7,0.7,7.5,NA,NA,0.1,0,1.27,NA,16654,FleaFlicker,15341,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0.1,7.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Mitchell,TE,DET,NA,0.7,0.7,6.7,NA,NA,0.1,0,1.27,NA,17017,FleaFlicker,15909,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,0,0.1,6.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,0.7,0.7,6.5,NA,NA,0.1,0,1.25,NA,14894,FleaFlicker,14294,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0.1,6.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jesper Horsted,TE,LV,NA,0.7,0.7,6.5,NA,NA,0.1,0,1.25,NA,15398,FleaFlicker,14752,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,0,0.1,6.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,1,1,9.4,NA,NA,0.1,0,1.24,NA,16895,FleaFlicker,15794,PHISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,0,0.1,9.4,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Turner,TE,WAS,NA,0.7,0.7,6.4,NA,NA,0.1,0,1.24,NA,16988,FleaFlicker,15803,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,6.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRCurtis Hodges,TE,WAS,NA,0.7,0.7,6.4,NA,NA,0.1,0,1.24,NA,17148,FleaFlicker,NA,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0.1,6.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Boyle,TE,BAL,NA,0.7,0.7,5.9,NA,NA,0.1,0,1.19,NA,11257,FleaFlicker,12328,CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0.1,5.9,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,BAL,NA,0.6,0.6,5.1,NA,NA,0.1,0,1.11,NA,14749,FleaFlicker,14209,CINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0.1,5.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dan Arnold,TE,JAC,NA,0.6,0.6,8.6,NA,NA,0,0,1.1,NA,13665,FleaFlicker,13880,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0,8.6,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,0.9,0.9,8.4,NA,NA,0,0,1.08,NA,14863,FleaFlicker,14240,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,0,0,8.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,0.7,0.7,7.7,NA,NA,0,0,0.77,NA,16417,FleaFlicker,15335,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0,7.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armani Rogers,TE,WAS,NA,0.7,0.7,7.4,NA,NA,0,0,0.74,NA,17154,FleaFlicker,15990,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peyton Hendershot,TE,DAL,NA,0.7,0.7,7.2,NA,NA,0,0,0.72,NA,17417,FleaFlicker,16000,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,0,0,7.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,0.7,0.7,7,NA,NA,0,0,0.7,NA,16093,FleaFlicker,15563,@BALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,0.6,0.6,6.8,NA,NA,0,0,0.68,NA,16833,FleaFlicker,15796,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,6.8,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Ellefson,TE,MIN,NA,0.7,0.7,6.4,NA,NA,0,0,0.64,NA,16113,FleaFlicker,15088,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0,6.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRTeagan Quitoriano,TE,HOU,NA,0.7,0.7,6.2,NA,NA,0,0,0.62,NA,16959,FleaFlicker,NA,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,6,NA,0,0,6.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,0.7,0.7,5.7,NA,NA,0,0,0.57,NA,16933,FleaFlicker,15799,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,9,NA,0,0,5.7,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevon Wesco,TE,CHI,NA,0.4,0.4,5.6,NA,NA,0,0,0.56,NA,14756,FleaFlicker,14231,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0,5.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,0.6,0.6,5.6,NA,NA,0,0,0.56,NA,16621,FleaFlicker,15541,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,7,NA,0,0,5.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRJohn FitzPatrick,TE,ATL,NA,0.6,0.6,5.5,NA,NA,0,0,0.55,NA,16992,FleaFlicker,NA,@TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0,5.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Rudolph,TE,TB,NA,0.5,0.5,5.2,NA,NA,0,0,0.52,NA,7444,FleaFlicker,10312,ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0,5.2,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Tonges,TE,CHI,NA,0.4,0.4,4.6,NA,NA,0,0,0.46,NA,17274,FleaFlicker,16036,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,4,NA,0,0,4.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovanni Ricci,TE,CAR,NA,0.3,0.3,4.5,NA,NA,0,0,0.45,NA,15961,FleaFlicker,NA,SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,3,NA,0,0,4.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cethan Carter,TE,MIA,NA,0.2,0.2,2.7,NA,NA,0,0,0.27,NA,13206,FleaFlicker,13369,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,0,0,2.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,6.78,78.13,NA,NA,0.76,NA,12.76,NA,travis-kelce-1,NumberFire,11244,LV,NA,NA,NA,NA,NA,NA,NA,2.92,0.03,NA,NA,NA,NA,0.53,NA,NA,NA,5.16,20.36,#23,43,1,16.18,8300,1.95,19.61,7700,2.55,16.18,32,0.51,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,5.97,75.32,NA,NA,0.62,NA,11.18,NA,mark-andrews,NumberFire,13671,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,4.13,18.23,#5,57,2,14.16,7800,1.82,17.19,6900,2.49,14.16,31,0.46,NA,NA,NA,NA,NA
Darren Waller,TE,LV,NA,NA,4.96,61.13,NA,NA,0.29,NA,7.8,NA,darren-waller,NumberFire,12263,KC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1.94,13.66,#27,98,3,10.27,5900,1.74,12.79,5400,2.37,10.27,21,0.49,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,4.23,57.11,NA,NA,0.25,NA,7.18,NA,kyle-pitts,NumberFire,15329,TB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1.54,12.82,#2,111,4,9.33,5600,1.67,11.45,4400,2.6,9.33,15,0.62,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,4.19,48.92,NA,NA,0.26,NA,6.64,NA,george-kittle,NumberFire,13299,CAR,NA,NA,NA,NA,NA,NA,NA,1.75,0.01,NA,NA,NA,NA,0.32,NA,NA,NA,1.19,12.09,#8,121,5,8.72,6500,1.34,10.86,5200,2.09,8.72,20,0.44,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.84,48.59,NA,NA,0.28,NA,6.5,NA,dallas-goedert,NumberFire,13674,ARI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1.1,11.9,#25,124,6,8.42,6100,1.38,10.37,4700,2.21,8.42,22,0.38,NA,NA,NA,NA,NA
T.J. Hockenson,TE,DET,NA,NA,4.52,43.71,NA,NA,0.34,NA,6.42,NA,t-j-hockenson,NumberFire,14138,NE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,1.05,11.79,#14,125,7,8.67,7000,1.24,10.94,4900,2.23,8.67,21,0.41,NA,NA,NA,NA,NA
Tyler Higbee,TE,LA,NA,NA,4.24,42.85,NA,NA,0.31,NA,6.15,NA,tyler-higbee,NumberFire,12678,DAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0.88,11.42,#9,129,8,8.25,5500,1.5,10.39,4300,2.42,8.25,15,0.55,NA,NA,NA,NA,NA
Zach Ertz,TE,ARI,NA,NA,4.45,43.56,NA,NA,0.28,NA,6.02,NA,zach-ertz-1,NumberFire,11247,PHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0.79,11.25,#3,133,9,8.26,5900,1.4,10.5,4800,2.19,8.26,19,0.43,NA,NA,NA,NA,NA
Gerald Everett,TE,LAC,NA,NA,3.55,36.58,NA,NA,0.28,NA,5.29,NA,gerald-everett,NumberFire,13236,CLE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0.32,10.26,#29,149,10,7.05,6300,1.12,8.87,4200,2.11,7.05,15,0.47,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,3.32,36.32,NA,NA,0.23,NA,4.99,NA,david-njoku,NumberFire,13192,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0.12,9.86,#17,160,11,6.67,5700,1.17,8.34,3800,2.19,6.67,16,0.42,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,3.83,37.13,NA,NA,0.18,NA,4.8,NA,pat-freiermuth,NumberFire,15331,BUF,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,9.6,#1,166,12,6.69,5800,1.15,8.62,4100,2.1,6.69,13,0.51,NA,NA,NA,NA,NA
Tyler Conklin,TE,NYJ,NA,NA,3.14,32.85,NA,NA,0.25,NA,4.72,NA,tyler-conklin,NumberFire,13675,MIA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.05,9.49,#20,167,13,6.3,5300,1.19,7.91,3700,2.14,6.3,15,0.42,NA,NA,NA,NA,NA
Irv Smith Jr.,TE,MIN,NA,NA,3.16,31.64,NA,NA,0.25,NA,4.66,NA,irv-smith-jr,NumberFire,14141,CHI,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.09,9.41,#22,170,14,6.22,4700,1.32,7.82,3200,2.44,6.22,13,0.48,NA,NA,NA,NA,NA
Dalton Schultz,TE,DAL,NA,NA,3.56,35.13,NA,NA,0.18,NA,4.54,NA,dalton-schultz,NumberFire,13772,LA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.17,9.25,#13,171,15,6.35,4800,1.32,8.15,3400,2.4,6.35,12,0.53,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,2.69,29.44,NA,NA,0.26,NA,4.49,NA,dawson-knox,NumberFire,14143,PIT,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.2,9.18,#16,173,16,5.83,5000,1.17,7.19,3600,2,5.83,13,0.45,NA,NA,NA,NA,NA
Robert Tonyan,TE,GB,NA,NA,2.87,29.21,NA,NA,0.24,NA,4.37,NA,robert-tonyan,NumberFire,13427,NYG,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.28,9.02,#24,176,17,5.8,5100,1.14,7.24,3400,2.13,5.8,13,0.45,NA,NA,NA,NA,NA
Logan Thomas,TE,WSH,NA,NA,2.94,29.77,NA,NA,0.2,NA,4.16,NA,logan-thomas,NumberFire,11647,TEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.41,8.73,#28,180,18,5.65,5200,1.09,7.13,3200,2.23,5.65,14,0.4,NA,NA,NA,NA,NA
Evan Engram,TE,JAC,NA,NA,2.65,26.35,NA,NA,0.19,NA,4.1,NA,evan-engram,NumberFire,13189,HOU,NA,NA,NA,NA,NA,NA,NA,1.76,0.03,NA,NA,NA,NA,0.29,NA,NA,NA,-0.45,8.65,#30,181,19,5.44,4900,1.11,6.78,3100,2.19,5.44,12,0.45,NA,NA,NA,NA,NA
Austin Hooper,TE,TEN,NA,NA,2.82,28.38,NA,NA,0.19,NA,3.97,NA,austin-hooper,NumberFire,12677,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.54,8.48,#15,188,20,5.41,4500,1.2,6.82,2800,2.44,5.41,10,0.54,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.48,28.23,NA,NA,0.16,NA,3.76,NA,cole-kmet,NumberFire,14867,MIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.67,8.19,#12,194,21,5.02,4600,1.09,6.27,3000,2.09,5.02,10,0.5,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,2.2,23.46,NA,NA,0.22,NA,3.65,NA,isaiah-likely,NumberFire,15798,CIN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.74,8.04,#5,199,22,4.75,4200,1.13,5.86,2700,2.17,4.75,10,0.48,NA,NA,NA,NA,NA
Mike Gesicki,TE,MIA,NA,NA,2.38,25.97,NA,NA,0.15,NA,3.48,NA,michael-gesicki,NumberFire,13672,NYJ,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.85,7.81,#19,204,23,4.69,5000,0.94,5.89,3500,1.68,4.69,11,0.43,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,NA,2.6,24.54,NA,NA,0.15,NA,3.34,NA,brevin-jordan,NumberFire,15330,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.95,7.63,#6,207,24,4.61,4300,1.07,5.93,2500,2.37,4.61,10,0.46,NA,NA,NA,NA,NA
Hayden Hurst,TE,CIN,NA,NA,2.45,22.87,NA,NA,0.17,NA,3.28,NA,hayden-hurst,NumberFire,13680,BAL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-0.98,7.54,#21,208,25,4.49,5000,0.9,5.74,3500,1.64,4.49,13,0.35,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,2.04,24.76,NA,NA,0.13,NA,3.22,NA,mo-alie-cox,NumberFire,13246,DEN,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.02,7.46,#7,209,26,4.24,5100,0.83,5.28,3100,1.7,4.24,13,0.33,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,2.12,21.49,NA,NA,0.18,NA,3.22,NA,hunter-henry,NumberFire,12676,DET,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.02,7.46,#32,209,26,4.27,4500,0.95,5.34,2900,1.84,4.27,10,0.43,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,2.68,23.62,NA,NA,0.13,NA,3.15,NA,noah-fant,NumberFire,14137,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.07,7.37,#10,213,28,4.48,4800,0.93,5.83,2800,2.08,4.48,10,0.45,NA,NA,NA,NA,NA
Adam Trautman,TE,NO,NA,NA,1.81,20.71,NA,NA,0.16,NA,3.04,NA,adam-trautman,NumberFire,14870,SEA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.14,7.22,#31,216,29,3.92,4500,0.87,4.83,2700,1.79,3.92,10,0.39,NA,NA,NA,NA,NA
Cameron Brate,TE,TB,NA,NA,1.76,15.98,NA,NA,0.23,NA,2.96,NA,cameron-brate,NumberFire,12110,ATL,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.19,7.11,#26,217,30,3.84,4900,0.78,4.73,3400,1.39,3.84,14,0.27,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,NA,2,18.65,NA,NA,0.15,NA,2.72,NA,harrison-bryant,NumberFire,14875,LAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.35,6.79,#17,223,31,3.73,4600,0.81,4.75,2900,1.64,3.73,10,0.37,NA,NA,NA,NA,NA
O.J. Howard,TE,HOU,NA,NA,1.71,20.87,NA,NA,0.11,NA,2.71,NA,o-j-howard,NumberFire,13188,JAC,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.35,6.77,#6,225,32,3.56,4500,0.79,4.44,2600,1.71,3.56,10,0.36,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,NA,2.01,20.56,NA,NA,0.11,NA,2.69,NA,will-dissly,NumberFire,13763,NO,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.37,6.75,#10,227,33,3.68,5100,0.72,4.71,3300,1.43,3.68,11,0.33,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,2.12,19.64,NA,NA,0.11,NA,2.63,NA,daniel-bellinger,NumberFire,15873,GB,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.41,6.67,#11,228,34,3.64,4900,0.74,4.72,3000,1.57,3.64,10,0.36,NA,NA,NA,NA,NA
Albert Okwuegbunam,TE,DEN,NA,NA,1.73,18.26,NA,NA,0.13,NA,2.6,NA,albert-okwuegbunam,NumberFire,14873,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.43,6.63,#18,232,35,3.45,4700,0.73,4.33,3000,1.44,3.45,12,0.29,NA,NA,NA,NA,NA
Chigoziem Okonkwo,TE,TEN,NA,NA,1.66,17.81,NA,NA,0.13,NA,2.54,NA,chigoziem-okonkwo,NumberFire,15889,WSH,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.46,6.54,#15,235,36,3.37,4600,0.73,4.21,2700,1.56,3.37,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,DEN,NA,NA,1.5,14.87,NA,NA,0.14,NA,2.29,NA,eric-saubert,NumberFire,13315,IND,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,-1.63,6.21,#18,245,37,3.06,4200,0.73,3.82,2500,1.53,3.06,10,0.31,NA,NA,NA,NA,NA
