player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
Trevor Lawrence,QB,JAC,NA,34.18,21.53,221.62,NA,1.34,0.79,NA,3.42,15.45,NA,0.17,NA,14.9,NA,trevor-lawrence,NumberFire,15237,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41,22.39,#24,23,16,15.68,7200,2.18,15.89,5700,2.79,15.68,25,0.63,NA
Jimmy Garoppolo,QB,SF,NA,31.88,21.46,252.89,NA,1.39,0.78,NA,1.42,5.62,NA,0.06,NA,14.75,NA,jimmy-garoppolo,NumberFire,11760,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27,22.23,#27,24,17,15.56,7200,2.16,15.74,5500,2.86,15.56,24,0.65,NA
Jared Goff,QB,DET,NA,35.15,22.17,231.06,NA,1.41,0.76,NA,1.67,6.61,NA,0.08,NA,14.14,NA,jared-goff,NumberFire,12611,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,21.58,#4,27,18,14.88,7300,2.04,15.12,5800,2.61,14.88,26,0.57,NA
Ryan Tannehill,QB,TEN,NA,29.89,20.41,203.87,NA,1.33,0.69,NA,3.22,15.08,NA,0.13,NA,14.11,NA,ryan-tannehill,NumberFire,10697,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,21.55,#23,28,19,14.75,6700,2.2,14.95,5700,2.62,14.75,23,0.64,NA
Jacoby Brissett,QB,CLE,NA,33.03,20.45,218.22,NA,1.08,0.64,NA,3.42,14.12,NA,0.17,NA,13.99,NA,jacoby-brissett,NumberFire,12616,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,21.42,#20,30,20,14.6,6500,2.25,14.77,5300,2.79,14.6,25,0.58,NA
Matt Ryan,QB,IND,NA,34.49,22.87,254.33,NA,1.17,0.67,NA,1.74,6.05,NA,0.05,NA,13.98,NA,matt-ryan,NumberFire,9099,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55,21.41,#22,31,21,14.65,7300,2.01,14.92,5400,2.76,14.65,24,0.61,NA
Davis Mills,QB,HOU,NA,33.9,22.07,231.4,NA,1.29,0.76,NA,1.51,6.49,NA,0.06,NA,13.69,NA,davis-mills,NumberFire,15252,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,21.1,#25,32,22,14.43,6300,2.29,14.6,5000,2.92,14.43,23,0.63,NA
Justin Fields,QB,CHI,NA,24.36,14.35,164.96,NA,0.76,0.59,NA,8.98,41.31,NA,0.3,NA,13.43,NA,justin-fields,NumberFire,15238,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,20.82,#5,34,23,14.04,7000,2.01,14.55,5200,2.8,14.04,20,0.7,NA
Taylor Heinicke,QB,WSH,NA,31.64,21.04,213.28,NA,1.08,0.82,NA,3.08,14.16,NA,0.12,NA,13.01,NA,taylor-heinicke,NumberFire,12476,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,20.37,#13,37,24,13.81,6600,2.09,14.03,5000,2.81,13.81,24,0.58,NA
Zach Wilson,QB,NYJ,NA,32.06,18.72,203.06,NA,1.03,0.74,NA,3.37,14.74,NA,0.15,NA,12.8,NA,zach-wilson,NumberFire,15239,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,20.14,#3,39,25,13.54,6600,2.05,13.75,5100,2.7,13.54,22,0.62,NA
Andy Dalton,QB,NO,NA,29.79,18.86,209.47,NA,1.03,0.73,NA,2.29,8.66,NA,0.1,NA,12.36,NA,andy-dalton,NumberFire,10313,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05,19.67,#12,42,26,13.07,NA,NA,13.19,5100,2.59,13.07,21,0.62,NA
P.J. Walker,QB,CAR,NA,31.14,19.1,198.06,NA,0.79,0.81,NA,3.06,13.63,NA,0.1,NA,11.02,NA,p-j-walker,NumberFire,13416,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,18.22,#2,53,27,11.82,6200,1.91,12.07,5000,2.41,11.82,20,0.59,NA
Russell Wilson,QB,DEN,NA,16,9.64,115.14,NA,0.72,0.29,NA,1.86,9.27,NA,0.04,NA,7.95,NA,russell-wilson,NumberFire,10703,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,14.85,#7,83,28,8.22,7000,1.17,8.31,6200,1.34,8.22,26,0.32,NA
Brett Rypien,QB,DEN,NA,16.34,10.35,113.36,NA,0.48,0.41,NA,1.72,7.35,NA,0.06,NA,6.58,NA,brett-rypien,NumberFire,14065,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,13.31,#7,100,29,6.96,6100,1.14,7.07,5000,1.41,6.96,20,0.35,NA
Taysom Hill,QB,NO,NA,2.59,1.7,19.08,NA,0.09,0.06,NA,4.29,20.54,NA,0.24,NA,4.35,NA,taysom-hill,NumberFire,13424,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,10.72,#12,147,30,4.49,NA,NA,4.67,5000,0.93,4.49,21,0.21,NA
Lamar Jackson,QB,BAL,NA,NA,NA,231.28,NA,1.54,0.72,NA,NA,62.93,NA,0.39,0.09,22.6,NA,2560757,NFL,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
Patrick Mahomes,QB,KC,NA,NA,NA,309.24,NA,2.01,0.8,NA,NA,21.67,NA,0.14,0.07,21.94,NA,2558125,NFL,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Joe Burrow,QB,CIN,NA,NA,NA,295.64,NA,1.97,0.77,NA,NA,19.74,NA,0.21,0.06,21.54,NA,2563722,NFL,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Dak Prescott,QB,DAL,NA,NA,NA,279.71,NA,2.07,0.69,NA,NA,14.85,NA,0.15,0.08,20.91,NA,2555260,NFL,12620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3
Justin Herbert,QB,LAC,NA,NA,NA,288.25,NA,1.76,0.86,NA,NA,14.69,NA,0.15,0.02,19.62,NA,2565045,NFL,14779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
Tom Brady,QB,TB,NA,NA,NA,300.02,NA,2.1,0.6,NA,NA,1.11,NA,0.06,0.05,19.57,NA,2504211,NFL,5848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,NA,NA,243.4,NA,1.51,0.81,NA,NA,32.18,NA,0.18,0.03,18.65,NA,2562382,NFL,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13
Aaron Rodgers,QB,GB,NA,NA,NA,262.45,NA,2.04,0.56,NA,NA,1.42,NA,0.04,0.05,17.82,NA,2506363,NFL,7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,LV,NA,NA,NA,271.35,NA,1.7,0.68,NA,NA,9.19,NA,0.08,0.06,17.69,NA,2543499,NFL,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Jimmy Garoppolo,QB,SF,NA,NA,NA,265.01,NA,1.92,0.79,NA,NA,4.42,NA,0.09,0.06,17.68,NA,2543801,NFL,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Geno Smith,QB,SEA,NA,NA,NA,252.41,NA,1.58,0.98,NA,NA,21.47,NA,0.17,0.07,17.48,NA,2539335,NFL,11150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,NA,NA,256.19,NA,1.81,0.86,NA,NA,8.91,NA,0.1,0.07,17.28,NA,2564499,NFL,14778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Russell Wilson,QB,DEN,NA,NA,NA,233.84,NA,1.48,0.58,NA,NA,20.7,NA,0.16,0.07,17.06,NA,2532975,NFL,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Marcus Mariota,QB,ATL,NA,NA,NA,215.8,NA,1.11,0.6,NA,NA,33.15,NA,0.22,0.13,16.37,NA,2552466,NFL,12141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Andy Dalton,QB,NO,NA,NA,NA,250.25,NA,1.51,0.81,NA,NA,8.35,NA,0.1,0.05,16.09,NA,2495143,NFL,10313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Matt Ryan,QB,IND,NA,NA,NA,272.1,NA,1.59,0.85,NA,NA,2.69,NA,0.05,0.06,16.07,NA,310,NFL,9099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Jacoby Brissett,QB,CLE,NA,NA,NA,244.88,NA,1.43,0.91,NA,NA,13.79,NA,0.15,0.07,15.95,NA,2555261,NFL,12616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Ryan Tannehill,QB,TEN,NA,NA,NA,226.86,NA,1.46,0.7,NA,NA,11.35,NA,0.13,0.05,15.53,NA,2532956,NFL,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
Daniel Jones,QB,NYG,NA,NA,NA,204.42,NA,0.92,0.85,NA,NA,39.51,NA,0.23,0.18,15.45,NA,2562299,NFL,14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
Trevor Lawrence,QB,JAX,NA,NA,NA,231.72,NA,1.28,0.82,NA,NA,17.48,NA,0.13,0.06,15.4,NA,2566163,NFL,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Davis Mills,QB,HOU,NA,NA,NA,240.46,NA,1.33,0.68,NA,NA,4,NA,0.06,0.05,14.48,NA,2566136,NFL,15252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
Justin Fields,QB,CHI,NA,NA,NA,155.91,NA,0.82,0.48,NA,NA,45.71,NA,0.22,0.08,14.43,NA,2565920,NFL,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
Bailey Zappe,QB,NE,NA,NA,NA,207.22,NA,1.28,0.81,NA,NA,13.99,NA,0.15,0.06,14.13,NA,2567961,NFL,15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Kenny Pickett,QB,PIT,NA,NA,NA,232.93,NA,1.14,1.23,NA,NA,14.66,NA,0.19,0.05,14.08,NA,2568162,NFL,15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
Jared Goff,QB,DET,NA,NA,NA,226.37,NA,1.33,0.85,NA,NA,4.75,NA,0.04,0.07,13.71,NA,2555334,NFL,12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
Taylor Heinicke,QB,WAS,NA,NA,NA,213.55,NA,1.11,0.94,NA,NA,12.2,NA,0.12,0.03,13.2,NA,2553656,NFL,12476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
Zach Wilson,QB,NYJ,NA,NA,NA,205.28,NA,1.01,0.85,NA,NA,15.83,NA,0.15,0.04,13.17,NA,2566391,NFL,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
P.J. Walker,QB,CAR,NA,NA,NA,189.08,NA,0.98,1.15,NA,NA,10.11,NA,0.1,0.06,10.89,NA,2558904,NFL,13416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
Sam Howell,QB,WAS,NA,NA,NA,25.65,NA,0.15,0.17,NA,NA,1.47,NA,0.04,0.01,1.73,NA,2568333,NFL,15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Mac Jones,QB,NE,NA,NA,NA,22.58,NA,0.12,0.1,NA,NA,0.04,NA,0.02,0.01,1.37,NA,2566334,NFL,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Teddy Bridgewater,QB,MIA,NA,NA,NA,27.5,NA,0.11,0.18,NA,NA,0.02,NA,0.01,0.01,1.26,NA,2543465,NFL,11640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Malik Willis,QB,TEN,NA,NA,NA,20.82,NA,0.09,0.14,NA,NA,0.86,NA,0.03,0.01,1.22,NA,2567667,NFL,15694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jameis Winston,QB,NO,NA,NA,NA,19.8,NA,0.11,0.1,NA,NA,0.04,NA,0.01,0.01,1.14,NA,2552033,NFL,12140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Brock Purdy,QB,SF,NA,NA,NA,17.35,NA,0.05,0.08,NA,NA,0.79,NA,0.03,0.01,1.05,NA,2568216,NFL,15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Cooper Rush,QB,DAL,NA,NA,NA,18.71,NA,0.06,0.06,NA,NA,NA,NA,0.01,0.01,0.97,NA,2559242,NFL,13124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Easton Stick,QB,LAC,NA,NA,NA,13.47,NA,0.08,0.06,NA,NA,0.08,NA,0.02,0.01,0.91,NA,2562745,NFL,14069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Jordan Love,QB,GB,NA,NA,NA,15.88,NA,0.04,0.08,NA,NA,0.04,NA,0.01,0.01,0.9,NA,2564007,NFL,14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
Tyler Huntley,QB,BAL,NA,NA,NA,15.23,NA,0.04,0.05,NA,NA,0.49,NA,0.02,0.01,0.88,NA,2563560,NFL,14789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Mitchell Trubisky,QB,PIT,NA,NA,NA,11.7,NA,0.08,0.06,NA,NA,0.2,NA,0.02,NA,0.87,NA,2558008,NFL,13115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Colt McCoy,QB,ARI,NA,NA,NA,15.87,NA,0.05,0.05,NA,NA,NA,NA,0.01,NA,0.83,NA,497123,NFL,9899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Blaine Gabbert,QB,TB,NA,NA,NA,15.29,NA,0.05,0.07,NA,NA,0.03,NA,0.01,NA,0.77,NA,2495441,NFL,10262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Sam Ehlinger,QB,IND,NA,NA,NA,15.34,NA,0.04,0.08,NA,NA,0.18,NA,0.01,0.01,0.75,NA,2566142,NFL,15250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Brandon Allen,QB,CIN,NA,NA,NA,13.81,NA,0.05,0.06,NA,NA,0.06,NA,0.01,0.01,0.74,NA,2555365,NFL,12621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Kyle Allen,QB,HOU,NA,NA,NA,12.71,NA,0.05,0.05,NA,NA,0.03,NA,0.01,0.01,0.71,NA,2561177,NFL,13879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Josh Allen,QB,NA,NA,23.26852006,35.24579969,257.3897325,NA,2.265979177,0.845669109,NA,7.266875286,38.18794943,NA,0.521446247,NA,NA,NA,3918298,ESPN,13589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,NA,NA,25.81368737,39.4988543,303.6960311,NA,2.152453268,0.679963265,NA,3.742598821,19.94506898,NA,0.189,NA,NA,NA,3139477,ESPN,13116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,NA,NA,25.01873449,38.40511095,291.8874524,NA,2.092702873,0.796843812,NA,3.445583021,15.24551375,NA,0.251784799,NA,NA,NA,4038941,ESPN,14779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,NA,NA,19.29532281,30.12274611,214.3067047,NA,1.512294524,0.830745103,NA,10.23985764,61.6580769,NA,0.308,NA,NA,NA,3916387,ESPN,13593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,NA,NA,22.90831374,36.25418818,252.0467027,NA,1.599671611,0.707090941,NA,6.009494103,33.65561211,NA,0.333,NA,NA,NA,3917315,ESPN,14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,NA,NA,18.84542486,30.6992469,230.0854303,NA,1.413867453,0.710184054,NA,9.399542869,52.72499512,NA,0.604307856,NA,NA,NA,4040715,ESPN,14783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Brady,QB,NA,NA,26.1132092,40.81137999,285.8213874,NA,1.908304126,0.810060052,NA,1.587509308,1.39170189,NA,0.121008876,NA,NA,NA,2330,ESPN,5848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Rodgers,QB,NA,NA,22.10109732,33.50832067,251.5764813,NA,2.3356286,0.521359714,NA,2.181204949,7.767027614,NA,0.095132971,NA,NA,NA,8439,ESPN,7836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,NA,NA,20.21288903,31.50407235,246.7747187,NA,2.106475776,0.567093273,NA,4.264606876,23.64847554,NA,0.131788705,NA,NA,NA,14881,ESPN,10703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,NA,NA,22.11061273,33.38059876,249.8692101,NA,1.839572666,0.943221785,NA,3.458424979,13.445593,NA,0.209882582,NA,NA,NA,3915511,ESPN,14777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,NA,NA,21.71364947,32.57711291,248.9485585,NA,2.234370354,0.953151604,NA,2.33900961,6.668160578,NA,0.0924681,NA,NA,NA,12483,ESPN,9431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Lance,QB,NA,NA,16.74128441,26.51472862,201.6751216,NA,1.504166651,0.729238201,NA,8.474004816,37.95083501,NA,0.26,NA,NA,NA,4383351,ESPN,15240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NA,NA,23.88227943,35.98204399,266.5752362,NA,1.935397903,0.912644131,NA,1.995147206,6.870632845,NA,0.1201637,NA,NA,NA,16757,ESPN,11644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,NA,NA,23.90098334,36.22641309,270.2641144,NA,1.665922689,0.682999907,NA,1.62173979,5.763419418,NA,0.062338896,NA,NA,NA,14880,ESPN,10700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,NA,NA,23.00953204,36.64074564,241.7774194,NA,1.382758225,0.924408959,NA,3.901589155,17.69495297,NA,0.153661002,NA,NA,NA,4360310,ESPN,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,NA,NA,24.93315669,37.43023314,262.995544,NA,1.650577081,0.78375297,NA,3.128490432,9.687893395,NA,0.170860025,NA,NA,NA,4241479,ESPN,14778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,NA,NA,19.36752532,31.23849365,211.4755703,NA,0.970369127,1.074461151,NA,6.866779444,35.06257979,NA,0.167314939,NA,NA,NA,4362887,ESPN,15238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NA,NA,20.99028862,32.78071474,237.2050517,NA,1.376969824,0.789341327,NA,4.955512198,27.67211469,NA,0.15654003,NA,NA,NA,3917792,ESPN,14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NA,NA,21.8750057,33.62218522,238.591396,NA,1.491638217,1.141648224,NA,3.787364859,14.88320673,NA,0.086333969,NA,NA,NA,2969939,ESPN,12140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carson Wentz,QB,NA,NA,21.50205452,33.39654531,248.8212368,NA,1.924332825,0.749291033,NA,3.534070864,14.93922621,NA,0.163596358,NA,NA,NA,2573079,ESPN,12610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,NA,NA,22.51760672,34.48756536,233.9961754,NA,1.183271834,0.789989119,NA,3.291402663,15.62748958,NA,0.239048313,NA,NA,NA,14876,ESPN,10697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
