id,pos,fantasy_sharks_pts,number_fire_pts,fantasy_pros_pts,flea_flicker_pts,cbs_pts,nfl_pts,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp,season,week
12678,TE,8.1,7.303000000000001,8.72,8.82,9.33,10.871,average,8.857916666666666,1.207410873177257,0.2009166666666662,7.50225,10.4861875,0,-0.26475000000000026,0.09987499999999905,103,113,97,13,6,Tyler,Higbee,LAR,TE,29,4,2022,1
12680,TE,1.8000000000000003,0.567,0.44,NA,NA,NA,average,0.9356666666666668,0.7512232247031062,0.04933333333333345,0.4527,1.6767,-7.922249999999999,-7.3143,-8.7096125,403,414,415,96,14,Nick,Vannett,NOS,TE,29,4,2022,1
12859,TE,NA,0.647,0.58,NA,NA,NA,average,0.6134999999999999,0.047376154339498724,0.0024999999999999467,0.5833499999999999,0.64365000000000006,-8.244416666666666,-7.18365,-9.742662500000002,419,400,449,103,14,Stephen,Anderson,ARI,TE,29,4,2022,1
12955,TE,1,1.133,1,1,4.36,NA,average,1.6986,1.4888820638317866,0.037150000000000016,1,3.7146,-7.159316666666666,-6.767,-6.671712500000001,366,363,350,81,13,Chris,Manhertz,JAC,TE,30,4,2022,1
13065,TE,NA,NA,1.8900000000000001,1.8900000000000001,NA,NA,average,1.8900000000000001,0,0.08358333333333334,1.8900000000000001,1.8900000000000001,-6.967916666666666,-5.877000000000001,-8.4963125,357,329,403,78,13,Eric,Tomlinson,DEN,TE,30,5,2022,1
13188,TE,NA,1.234,1.54,1.54,6.8500000000000005,NA,average,2.7743333333333333,2.7227844408089146,0.10833333333333295,1.2232333333333334,6.053499999999999,-6.083583333333333,-6.5437666666666665,-4.332812500000002,316,350,271,59,12,O.J.,Howard,HOU,TE,28,3,2022,1
13189,TE,6.49,7.8950000000000005,7.760000000000001,7.66,NA,6.485,average,7.2317833333333335,0.712842850259906,0.11178333333333246,6.432666666666668,7.815116666666667,-1.6261333333333328,-1.3343333333333325,-2.5711958333333333,194,174,223,26,7,Evan,Engram,JAC,TE,28,3,2022,1
13192,TE,9.4,7.227,8.790000000000001,8.8,4.880000000000001,10.78,average,8.314166666666667,2.033401919608287,0.08791666666666664,5.46975,10.434999999999999,-0.5437499999999993,-2.29725,0.048687499999997996,139,220,102,18,6,David,Njoku,CLE,TE,26,3,2022,1
13193,TE,4.1000000000000005,6.623,3.72,3.72,8.71,2.758,average,5.000166666666667,2.301266730882508,0.20449999999999946,2.9985000000000004,8.327,-3.8577499999999993,-4.7684999999999995,-2.0593125000000008,256,286,209,40,10,Jonnu,Smith,NEP,TE,27,3,2022,1
13236,TE,8.7,7.456,9.2,9.2,8.88,10.655,average,9.03325,1.0310474043418176,0.05550000000000033,7.767,10.304812499999999,0.17533333333333445,0,-0.0815000000000019,94,103,110,11,5,Gerald,Everett,LAC,TE,28,3,2022,1
13246,TE,5.1000000000000005,6.511,7.3,7.4,4.7,5.505,average,6.0865,1.1498919079635268,0.2908999999999997,4.801125000000001,7.375375000000001,-2.771416666666666,-2.9658749999999996,-3.0109375,228,246,232,31,9,Mo,Alie-Cox,IND,TE,29,3,2022,1
13299,TE,12.200000000000001,11.222999999999999,11.46,11.46,18.42,10.999,average,12.645833333333334,2.906453176410497,0.9990833333333331,11.02,16.937375,3.7879166666666677,3.2529999999999992,6.551062499999999,33,40,11,4,3,George,Kittle,SFO,TE,29,3,2022,1
13315,TE,4.1000000000000005,1.246,1.55,1.55,NA,NA,average,2.1115000000000004,1.3333900404607801,0.00649999999999995,1.2916,3.7174999999999994,-6.746416666666666,-6.4754000000000005,-6.668812500000001,346,347,349,73,13,Eric,Saubert,DEN,TE,28,3,2022,1
13369,TE,NA,NA,NA,NA,1.2000000000000002,NA,average,1.2000000000000002,NA,0.07150000000000012,1.2000000000000002,1.2000000000000002,-7.657916666666666,-6.567,-9.1863125,393,353,433,88,14,Cethan,Carter,MIA,TE,29,3,2022,1
13396,TE,NA,0.62,NA,NA,NA,NA,average,0.62,NA,0.006500000000000061,0.62,0.62,-8.237916666666667,-7.147,-9.766312500000002,418,392,451,102,14,Darrell,Daniels,FA,TE,28,4,2022,1
13424,TE,4.8,NA,2.1,2.1,2.71,2.545,average,3.5299333333333336,1.169316666547889,0.0077666666666669215,2.189,4.721466666666666,-5.327983333333332,-5.578,-5.6648458333333345,297,319,310,49,11,Taysom,Hill,NOS,TE,32,3,2022,1
13427,TE,8.700000000000001,7.718,7.36,7.36,8.530000000000001,8.86,average,8.088583333333334,0.6872791402819284,0.0033333333333338544,7.360437500000001,8.82,-0.7693333333333321,-0.4065624999999997,-1.5663125000000004,158,117,189,20,6,Robert,Tonyan,GBP,TE,28,3,2022,1
13671,TE,16.7,16.147,17.37,19.17,13.81,18.3,average,16.921833333333332,1.865344302445709,3.8056666666666654,14.407,18.9525,8.063916666666666,6.64,8.5661875,6,14,7,2,2,Mark,Andrews,BAL,TE,27,2,2022,1
13672,TE,10.100000000000001,7.93,8.81,8.81,10.48,8.533,average,9.111083333333333,0.9763271053630885,0.07783333333333253,8.08075,10.3863125,0.253166666666667,0.31374999999999975,0,86,89,103,10,5,Mike,Gesicki,MIA,TE,27,2,2022,1
13674,TE,12.5,9.953,11.420000000000002,11.420000000000002,11.38,12.846,average,11.570333333333334,1.022443038348184,1.0930833333333343,10.272625000000001,12.722,2.712416666666668,2.505625000000001,2.335687499999999,43,53,52,6,4,Dallas,Goedert,PHI,TE,27,2,2022,1
13675,TE,5.7,5.838,6.3100000000000005,NA,6.11,5.018,average,5.7956,0.49515482427216684,0.005150000000000432,5.1544,6.271000000000001,-3.062316666666666,-2.6126000000000005,-4.1153125,235,235,261,32,9,Tyler,Conklin,NYJ,TE,27,2,2022,1
13676,TE,4.6,1.9540000000000002,3.75,3.75,4.02,5.399,average,3.9279166666666665,1.1471940623393526,0.061083333333332934,2.403,5.199249999999999,-4.93,-5.364000000000001,-5.1870625000000015,281,314,298,47,11,Durham,Smythe,MIA,TE,27,2,2022,1
13678,TE,2.1,2.011,1.85,1.84,4.95,1.459,average,2.3688333333333333,1.2841789854481604,0.0066666666666663765,1.5542500000000001,4.238625000000001,-6.489083333333333,-6.21275,-6.1476875,335,338,329,65,12,Ian,Thomas,CAR,TE,26,2,2022,1
13679,TE,NA,0.585,NA,NA,3.8400000000000003,NA,average,2.1125000000000003,2.443053928999522,9.999999999998899e-4,0.5577500000000002,3.66725,-6.7454166666666655,-7.20925,-6.719062500000001,345,405,354,72,13,Chris,Herndon,FA,TE,26,2,2022,1
13680,TE,6.800000000000001,5.378,6.700000000000001,6.700000000000001,7.23,6.349,average,6.526833333333334,0.6299194922104465,0.10683333333333422,5.62075,7.1240000000000006,-2.331083333333332,-2.14625,-3.2623125,212,212,234,28,8,Hayden,Hurst,CIN,TE,29,2,2022,1
13722,TE,NA,NA,NA,NA,6.42,NA,average,6.42,NA,0.10999999999999943,6.42,6.42,-2.4379166666666663,-1.3470000000000004,-3.966312500000001,217,175,255,29,8,Blake,Jarwin,FA,TE,28,3,2022,1
13753,TE,NA,NA,4.23,4.23,8.610000000000001,NA,average,5.69,2.5287941790505615,0.2632500000000002,4.23,8.172,-3.167916666666666,-3.537,-2.2143125,240,255,211,34,9,Jordan,Akins,FA,TE,30,2,2022,1
13763,TE,3.6,1.5630000000000002,1.9500000000000002,1.94,5.970000000000001,2.94,average,2.99425,1.6419606420374395,0.004249999999999865,1.65725,5.3784375,-5.863666666666666,-6.10975,-5.007875,307,333,293,54,12,Will,Dissly,SEA,TE,26,2,2022,1
13772,TE,11.5,9.885,12.080000000000002,12.080000000000002,3.91,12.362,average,10.30325,3.256420849644591,0.2618333333333336,5.4046875,12.291812499999999,1.445333333333334,-2.3623125000000007,1.9054999999999982,63,224,57,8,4,Dalton,Schultz,DAL,TE,26,2,2022,1
13847,TE,NA,NA,NA,6.3100000000000005,NA,NA,average,6.3100000000000005,NA,0.22350000000000048,6.3100000000000005,6.3100000000000005,-2.5479166666666657,-1.4569999999999999,-4.0763125,221,179,259,30,8,Ryan,Izzo,FA,TE,27,2,2022,1
13880,TE,3.6,4.006,3.74,3.74,6.5,4.796,average,4.3639166666666664,1.1177836179988803,0.3724999999999996,3.6350000000000002,6.0495625,-4.494,-4.132,-4.33675,273,272,272,45,11,Dan,Arnold,JAC,TE,27,3,2022,1
13919,TE,NA,NA,2.93,2.93,7.29,NA,average,4.383333333333334,2.5172471736667683,0.019416666666667304,2.93,6.853999999999999,-4.4745833333333325,-4.837,-3.5323125000000015,270,290,241,44,10,Anthony,Firkser,FA,TE,27,2,2022,1
13940,TE,0.4,0.581,1.21,1.21,NA,NA,average,0.85025,0.4219244600636469,0.013249999999999873,0.42715000000000003,1.21,-8.007666666666665,-7.33985,-9.176312500000002,409,420,431,99,14,Johnny,Mundt,MIN,TE,28,3,2022,1
13988,TE,0.4,0.9390000000000001,0.76,0.76,2.1100000000000003,NA,average,0.9938000000000001,0.6539932721366484,0.006000000000000116,0.47200000000000003,1.8758000000000001,-7.864116666666666,-7.295,-8.5105125,399,412,405,93,14,Ross,Dwelley,SFO,TE,27,2,2022,1
13994,TE,2.5,1.951,3.1300000000000003,3.1300000000000003,5.25,3.847,average,3.285166666666667,1.1583207097633481,0.03591666666666704,2.05075,4.887875,-5.572749999999999,-5.7162500000000005,-5.4984375000000005,302,324,308,51,11,Pharaoh,Brown,HOU,TE,28,3,2022,1
14060,TE,NA,1.059,0.8,0.8,NA,NA,average,0.8863333333333333,0.149533719720113,0.028133333333333232,0.8,1.0331,-7.971583333333333,-6.9670000000000005,-9.353212500000001,406,380,436,97,14,Tyree,Jackson,PHI,TE,25,1,2022,1
14137,TE,9,7.964,8.34,8.34,10.84,9.379,average,8.97775,1.046413183212062,0.11983333333333412,8.058,10.4760625,0.11983333333333412,0.2909999999999995,0.08974999999999866,97,90,99,12,5,Noah,Fant,SEA,TE,25,1,2022,1
14138,TE,10.8,10.131,11.16,11.16,10.3,9.304,average,10.47725,0.7167451081102684,0.1739999999999995,9.51075,11.1631875,1.6193333333333335,1.7437499999999995,0.77687499999999865,60,68,79,7,4,T.J.,Hockenson,DET,TE,25,1,2022,1
14140,TE,NA,0.611,NA,NA,NA,NA,average,0.611,NA,0.017000000000000015,0.611,0.611,-8.246916666666666,-7.156000000000001,-9.7753125,420,395,452,104,14,Jace,Sternberger,FA,TE,26,1,2022,1
14141,TE,7.800000000000001,7.640000000000001,8.26,8.26,NA,8.465,average,8.08525,0.34833128986641404,0.5452500000000002,7.672000000000001,8.42425,-0.772666666666666,-0.09499999999999975,-1.9620625,159,106,204,21,7,Irv,Smith Jr.,MIN,TE,24,1,2022,1
14143,TE,9.2,9.168,9.760000000000002,9.760000000000002,5.260000000000001,8.538,average,8.598333333333333,1.7017014622625988,0.18833333333333258,6.0685,9.761500000000002,-0.2595833333333335,-1.6985000000000001,-0.6248124999999991,115,191,144,15,6,Dawson,Knox,BUF,TE,26,1,2022,1
14146,TE,1.6,1.103,0.8700000000000001,0.8700000000000001,5.48,NA,average,1.9746000000000001,1.9822829767719847,0.08460000000000001,0.8700000000000001,4.704,-6.883316666666666,-6.897,-5.682312500000001,355,376,312,77,13,Drew,Sample,CIN,TE,26,1,2022,1
14209,TE,0.6000000000000001,0.566,0.43,NA,NA,NA,average,0.532,0.08995554457619612,0.0050000000000000044,0.4436,0.5966000000000001,-8.325916666666666,-7.3234,-9.7897125,427,416,455,108,14,Josh,Oliver,BAL,TE,25,1,2022,1
14231,TE,0.2,NA,NA,NA,NA,NA,average,0.2,NA,0.0685,0.2,0.2,-8.657916666666667,-7.567,-10.186312500000001,445,443,473,119,15,Trevon,Wesco,CHI,TE,27,1,2022,1
14239,TE,5.300000000000001,3.4480000000000004,3.3900000000000006,3.3900000000000006,2.8500000000000005,5.568,average,3.991416666666667,1.141506818493287,0.06350000000000033,2.9859375000000004,5.501,-4.866499999999999,-4.7810625,-4.8853125,277,288,287,46,11,Foster,Moreau,LVR,TE,25,1,2022,1
14240,TE,4.5,1.464,1.97,1.97,NA,3.041,average,2.5892,1.2131503204467284,0.009199999999999875,1.5652,4.2082,-6.268716666666666,-6.2018,-6.178112500000001,328,336,332,61,12,Zach,Gentry,PIT,TE,26,1,2022,1
14294,TE,0.8,NA,2,2,4.63,NA,average,2.3575,1.6171657305298055,0.017499999999999627,0.98,4.235499999999999,-6.500416666666666,-6.787000000000001,-6.150812500000002,338,368,330,68,12,Tommy,Sweeney,BUF,TE,27,1,2022,1
14341,TE,3.8000000000000003,3.088,2.8200000000000003,2.8200000000000003,4.57,2.396,average,3.24925,0.7964411779911937,0.025399999999999867,2.502,4.3780625,-5.608666666666666,-5.265000000000001,-6.00825,303,307,322,52,12,Donald,Parham,LAC,TE,25,1,2022,1
14357,TE,NA,NA,2.63,2.5300000000000002,NA,NA,average,2.58,0.0707106781186545,0.1200000000000001,2.535,2.625,-6.277916666666666,-5.232,-7.761312500000001,329,305,380,62,12,Kendall,Blanton,FA,TE,27,1,2022,1
14363,TE,NA,0.608,0.43,NA,NA,NA,average,0.519,0.12586500705120546,0.0033333333333332993,0.4389,0.5991,-8.338916666666666,-7.3281,-9.7872125,429,417,454,110,14,Kevin,Rader,FA,TE,27,2,2022,1
14367,TE,NA,0.449,NA,NA,NA,NA,average,0.449,NA,0.249,0.449,0.449,-8.408916666666666,-7.3180000000000005,-9.9373125,437,415,465,118,15,Daniel,Helm,FA,TE,27,1,2022,1
14370,TE,1.7000000000000002,NA,1.62,1.62,NA,NA,average,1.6466666666666667,0.046188021535170105,0.02441666666666653,1.62,1.6920000000000002,-7.21125,-6.147,-8.6943125,371,334,414,83,13,Tanner,Hudson,NYG,TE,28,2,2022,1
14752,TE,0.7000000000000001,1.008,0.8200000000000001,0.8200000000000001,NA,NA,average,0.8370000000000001,0.12726350615946425,0.137,0.718,0.9798,-8.020916666666666,-7.049,-9.406512500000002,411,385,438,100,14,Jesper,Horsted,LVR,TE,25,1,2022,1
14861,TE,1.6,0.56,0.44,NA,4.49,NA,average,1.7725000000000002,1.8850530496513884,0.07390000000000008,0.458,4.056499999999999,-7.085416666666666,-7.309,-6.329812500000002,362,413,337,80,13,Juwan,Johnson,NOS,TE,26,0,2022,1
14867,TE,8.99,7.9719999999999995,9.1,9.1,7.16,7.132000000000001,average,8.22625,0.9641877151260535,0.13766666666666616,7.101937500000001,9.1013125,-0.6316666666666659,-0.6650624999999994,-1.2850000000000001,149,137,176,19,6,Cole,Kmet,CHI,TE,23,0,2022,1
14868,TE,1.1,1.245,2.24,2.24,2.14,1.872,average,1.8064166666666668,0.5112598328312784,0.033916666666666595,1.13625,2.2405625000000002,-7.051499999999999,-6.630750000000001,-8.14575,360,356,391,79,13,Brycen,Hopkins,LAR,TE,25,0,2022,1
14870,TE,5.1000000000000005,6.736000000000001,5.130000000000001,5.130000000000001,4.8100000000000005,5.551,average,5.393416666666667,0.670019862889651,0.25941666666666663,4.883812500000001,6.389750000000001,-3.4644999999999992,-2.883187499999999,-3.9965624999999996,248,242,256,37,9,Adam,Trautman,NOS,TE,25,0,2022,1
14871,TE,0.7000000000000001,0.457,0.39,NA,NA,NA,average,0.5156666666666667,0.16311447922650318,0.004666666666666708,0.3967,0.6757000000000001,-8.34225,-7.3703,-9.7106125,430,427,444,111,14,Colby,Parkinson,SEA,TE,23,0,2022,1
14872,TE,NA,0.592,0.43,NA,NA,NA,average,0.511,0.11455129855222068,0.01100000000000001,0.4381,0.5838999999999999,-8.346916666666667,-7.3289,-9.8024125,431,418,458,112,14,Jared,Pinkney,FA,TE,25,0,2022,1
14873,TE,8.3,8.703,8.8,8.8,2.06,8.357999999999999,average,7.487833333333334,2.667214383334543,0.11450000000000049,3.62225,8.80225,-1.3700833333333327,-4.14475,-1.5840625,189,273,190,24,7,Albert,Okwuegbunam,DEN,TE,24,0,2022,1
14875,TE,4.6000000000000005,2.7640000000000002,3.6300000000000003,3.6300000000000003,4.83,3.945,average,3.8668333333333336,0.7779643736487338,0.3369,2.9055000000000004,4.773250000000001,-4.991083333333332,-4.8614999999999995,-5.6130625,284,292,309,48,11,Harrison,Bryant,CLE,TE,24,0,2022,1
14876,TE,2.6,2.386,3.5300000000000002,3.5300000000000002,NA,4.071000000000001,average,3.22385,0.7066970620428532,0.22960000000000003,2.4288000000000003,3.9632500000000004,-5.634066666666666,-5.3382000000000005,-6.4230625,305,312,343,53,12,Josiah,Deguara,GBP,TE,25,0,2022,1
14936,TE,NA,0.5609999999999999,0.4,NA,NA,NA,average,0.4805,0.1138441917710341,0.0050000000000000044,0.40805,0.5529499999999999,-8.377416666666667,-7.35895,-9.833362500000002,435,425,461,116,15,Devin,Asiasi,CIN,TE,25,0,2022,1
14984,TE,0.9,0.499,0.38,NA,NA,NA,average,0.593,0.27244632498897836,0.028000000000000025,0.3919,0.8599,-8.264916666666666,-7.375100000000001,-9.526412500000001,423,428,439,106,14,Charlie,Woerner,SFO,TE,25,0,2022,1
14996,TE,0.4,0.589,NA,NA,NA,NA,average,0.4945,0.13364318164425745,0.014000000000000012,0.40945000000000004,0.57955,-8.363416666666666,-7.357550000000001,-9.806762500000001,434,424,459,115,15,Tyler,Davis,GBP,TE,25,0,2022,1
15026,TE,NA,0.5409999999999999,0.41000000000000003,NA,NA,NA,average,0.4755,0.09263098833543765,0.026499999999999968,0.41655000000000003,0.5344499999999999,-8.382416666666666,-7.35045,-9.851862500000001,436,422,462,117,15,Stephen,Sullivan,CAR,TE,26,0,2022,1
15070,TE,1,1.002,0.77,0.77,NA,1.3960000000000001,average,0.9878,0.25564467528192336,0.017800000000000038,0.7702000000000001,1.3172,-7.870116666666666,-6.9968,-9.069112500000001,400,382,425,94,14,Jody,Fortson,KCC,TE,27,1,2022,1
15088,TE,NA,0.579,0.42000000000000004,NA,NA,NA,average,0.4995,0.11242997820866099,0.0050000000000000044,0.42795000000000005,0.57105,-8.358416666666667,-7.33905,-9.815262500000001,433,419,460,114,14,Ben,Ellefson,MIN,TE,26,0,2022,1
15103,TE,NA,0.6,0.53,NA,NA,NA,average,0.565,0.04949747468305829,0.03299999999999992,0.5335,0.5965,-8.292916666666667,-7.2335,-9.7898125,424,408,456,107,14,Reggie,Gilliam,BUF,RB,25,0,2022,1
15123,TE,NA,0.54,0.41000000000000003,NA,1.96,NA,average,0.97,0.8598255637046388,0.034333333333333216,0.42300000000000004,1.8179999999999998,-7.8879166666666665,-7.344,-8.568312500000001,401,421,407,95,14,Colin,Thompson,FA,TE,29,3,2022,1
15214,TE,NA,0.594,NA,NA,NA,NA,average,0.594,NA,0.0010000000000000009,0.594,0.594,-8.263916666666667,-7.173,-9.792312500000001,422,397,457,105,14,Dominique,Dafney,FA,TE,25,0,2022,1
15244,TE,0.2,NA,2,NA,NA,NA,average,1.1,1.2727922061357855,0.10619999999999996,0.2900000000000001,1.91,-7.757916666666667,-7.477,-8.4763125,398,434,401,92,14,Feleipe,Franks,ATL,QB,25,-1,2022,1
15329,TE,11.4,12.05,12.32,12.32,11.56,10.327,average,11.64675,0.7717514820199566,0.0764166666666668,10.55775,12.3213125,2.7888333333333346,2.79075,1.9349999999999987,42,45,56,5,3,Kyle,Pitts,ATL,TE,22,-1,2022,1
15330,TE,5.3100000000000005,5.3629999999999995,6.5,6.5,NA,5.275,average,5.79045,0.6504241020288225,0.10044999999999948,5.282,6.503400000000001,-3.0674666666666663,-2.4850000000000003,-3.8829124999999998,236,228,252,33,9,Brevin,Jordan,HOU,TE,22,-1,2022,1
15331,TE,9,8.113,9.31,9.31,6.430000000000001,8.208,average,8.362166666666667,1.106474295529122,0.04800000000000004,6.826499999999999,9.31075,-0.49574999999999925,-0.940500000000001,-1.0755625000000002,133,155,167,17,6,Pat,Freiermuth,PIT,TE,24,-1,2022,1
15332,TE,2,2.0789999999999997,3.79,3.79,2.93,3.013,average,2.9403333333333332,0.7886379820086443,0.11033333333333317,2.01975,3.8049999999999997,-5.917583333333333,-5.74725,-6.581312500000001,311,326,345,56,12,Tommy,Tremble,CAR,TE,22,-1,2022,1
15333,TE,1.2000000000000002,0.6970000000000001,0.56,0.56,NA,1.273,average,0.8582000000000001,0.3507573235158462,0.007950000000000124,0.5602,1.2584,-7.999716666666666,-7.2068,-9.1279125,408,404,429,98,14,Tre',McKitty,LAC,TE,23,-1,2022,1
15334,TE,0.9,NA,NA,NA,4.65,NA,average,2.7750000000000004,2.6516504294495533,6.666666666670373e-4,1.0875000000000001,4.4625,-6.082916666666666,-6.6795,-5.9238125,315,357,318,58,12,Hunter,Long,MIA,TE,24,-1,2022,1
15335,TE,0.9,NA,NA,NA,3.3100000000000005,NA,average,2.1050000000000004,1.7041273426595798,0.015400000000000524,1.0205000000000002,3.1895000000000002,-6.752916666666666,-6.7465,-7.1968125,347,360,363,74,13,Luke,Farrell,JAC,TE,25,-1,2022,1
15337,TE,2,1.29,0.69,0.69,3.33,NA,average,1.6,1.1073843054694248,0.040000000000000036,0.69,3.0639999999999996,-7.257916666666667,-7.077,-7.322312500000001,374,387,369,85,13,Noah,Gray,KCC,TE,23,-1,2022,1
15344,TE,3.1000000000000005,1.088,2.8900000000000006,2.8900000000000006,3.74,2.386,average,2.6660000000000004,0.9169586686432493,0.07680000000000042,1.3625,3.58075,-6.191916666666666,-6.4045000000000005,-6.805562500000001,325,345,355,60,12,John,Bates,WAS,TE,25,-1,2022,1
15419,TE,2.1,1.454,2.5900000000000003,2.5900000000000003,NA,NA,average,2.1835,0.5384010277355225,0.07099999999999973,1.5509,2.5900000000000003,-6.674416666666666,-6.216100000000001,-7.796312500000001,343,339,381,71,13,Kylen,Granson,IND,TE,24,-1,2022,1
15425,TE,NA,NA,NA,NA,2.46,NA,average,2.46,NA,0.005749999999999922,2.46,2.46,-6.397916666666666,-5.307,-7.926312500000001,332,309,385,63,12,Jacob,Harris,FA,WR,25,-1,2022,1
15541,TE,2.4000000000000004,0.529,0.4,NA,NA,NA,average,1.1096666666666668,1.1193213717844102,0.009666666666666712,0.41290000000000004,2.2129000000000003,-7.74825,-7.354100000000001,-8.173412500000001,397,423,394,91,14,Jack,Stoll,PHI,TE,24,-1,2022,1
15544,TE,NA,0.527,NA,NA,NA,NA,average,0.527,NA,0.008000000000000007,0.527,0.527,-8.330916666666667,-7.24,-9.859312500000001,428,409,463,109,14,Tommy,Hudson,FA,TE,25,0,2022,1
15564,TE,3.1,0.45999999999999996,1.23,1.33,NA,2.186,average,1.66145,1.010320747337201,0.01478333333333337,0.61425,2.9172,-7.196466666666666,-7.15275,-7.469112500000001,370,394,375,82,13,Parker,Hesse,ATL,TE,27,1,2022,1
15604,TE,0.5,NA,NA,NA,NA,NA,average,0.5,NA,0,0.5,0.5,-8.357916666666666,-7.267,-9.8863125,432,411,464,113,14,Shane,Zylstra,DET,TE,26,-1,2022,1
15620,TE,NA,2.103,2.3800000000000003,NA,NA,2.599,average,2.362166666666667,0.2487530569326402,0.003083333333333549,2.1311500000000003,2.57755,-6.495749999999999,-5.63585,-7.8087625,336,321,383,66,12,Chris,Myarick,NYG,RB,27,1,2022,1
15626,TE,2.2,1.184,0.96,0.96,NA,1.796,average,1.4202,0.5540200357387809,0.22019999999999973,0.9601999999999999,2.1192,-7.437716666666667,-6.806800000000001,-8.2671125,380,372,396,87,14,Brock,Wright,DET,TE,24,-1,2022,1
15794,TE,0.7,2.184,3.1500000000000004,3.1500000000000004,NA,1.262,average,2.0896,1.1043055736525105,0.08986666666666654,0.8123999999999999,3.1516,-6.768316666666666,-6.9546,-7.2347125000000005,350,379,367,75,13,Trey,McBride,ARI,TE,23,-2,2022,1
15798,TE,NA,2.947,5.720000000000001,5.720000000000001,NA,NA,average,4.795666666666667,1.6009922964628327,0.05946666666666722,3.2243000000000004,5.720000000000001,-4.062249999999999,-4.5427,-4.6663125,260,279,280,41,10,Isaiah,Likely,BAL,TE,22,-2,2022,1
15799,TE,2.1100000000000003,NA,2.4000000000000004,2.4000000000000004,NA,NA,average,2.305,0.16889345754054536,0.12150000000000016,2.1390000000000002,2.4045,-6.5529166666666665,-5.628,-7.9818125,340,320,387,70,13,Jake,Ferguson,DAL,TE,23,-2,2022,1
15802,TE,0.2,NA,2.24,2.24,NA,NA,average,1.56,1.1777945491468367,0.13980000000000015,0.40400000000000025,2.24,-7.297916666666666,-7.363,-8.1463125,375,426,392,86,13,Cade,Otton,TBB,TE,23,-2,2022,1
15840,TE,0.8,NA,1.8900000000000001,1.8800000000000001,NA,1.9160000000000001,average,1.6222500000000002,0.5483687171967416,0.022250000000000103,0.962,1.91255,-7.235666666666666,-6.805000000000001,-8.473762500000001,372,371,400,84,13,Jelani,Woods,IND,TE,24,-2,2022,1
15873,TE,6.6000000000000005,4.191000000000001,3.97,3.9800000000000004,NA,4.9350000000000005,average,4.7362,1.113752530861322,0.2762000000000002,3.976,6.267,-4.121716666666666,-3.7910000000000004,-4.1193125,261,263,262,42,10,Daniel,Bellinger,NYG,TE,22,-2,2022,1
15889,TE,0.7000000000000001,NA,NA,NA,NA,NA,average,0.7000000000000001,NA,0.08000000000000007,0.7000000000000001,0.7000000000000001,-8.157916666666667,-7.067,-9.686312500000001,415,386,443,101,14,Chigoziem,Okonkwo,TEN,TE,23,-2,2022,1
15990,TE,NA,NA,2.83,2.83,NA,NA,average,2.83,0,0.054999999999999716,2.83,2.83,-6.027916666666666,-4.937,-7.556312500000001,312,295,378,57,12,Armani,Rogers,WAS,TE,25,-2,2022,1
8269,TE,2.6,1.291,2.3600000000000003,2.3600000000000003,2.95,2.589,average,2.3590833333333334,0.5663147681869746,0.001583333333333492,1.5582500000000001,2.8641875000000003,-6.498833333333333,-6.20875,-7.522125000000001,337,337,377,67,12,Marcedes,Lewis,GBP,TE,38,14,2022,1
9474,TE,NA,NA,NA,NA,7.54,NA,average,7.54,NA,0.03833333333333311,7.54,7.54,-1.3179166666666662,-0.2270000000000003,-2.8463125000000007,186,107,226,22,7,Jared,Cook,FA,TE,35,11,2022,1
9902,TE,NA,NA,NA,NA,8.41,NA,average,8.41,NA,0.04783333333333317,8.41,8.41,-0.4479166666666661,0.6429999999999998,-1.9763125000000006,129,83,205,16,6,Rob,Gronkowski,FA,TE,33,10,2022,1
9925,TE,NA,NA,NA,NA,2.99,NA,average,2.99,NA,0.04966666666666697,2.99,2.99,-5.867916666666666,-4.777,-7.3963125000000005,308,287,372,55,12,Jimmy,Graham,FA,TE,36,10,2022,1
10261,WR,10.3,7.3580000000000005,8.31,8.3,9.25,8.361,average,8.6465,1.0073044723419031,0.05956666666666521,7.593500000000001,10.037500000000001,-4.253,-2.8964999999999996,-4.327500000000001,263,244,270,68,11,A.J.,Green,ARI,WR,34,9,2022,1
10271,WR,4.4,9.824,9.309999999999999,9.209999999999999,13.530000000000001,3.741,average,8.335833333333333,3.6745190932510705,0.018033333333333346,3.9057500000000003,12.6035,-4.563666666666666,-6.58425,-1.7615000000000016,274,355,201,74,11,Julio,Jones,TBB,WR,33,9,2022,1
10308,WR,6,7.3340000000000005,8.66,8.66,9.65,10.145,average,8.408166666666666,1.5256920287747022,0.07233333333333292,6.3335,10.02125,-4.491333333333333,-4.1565,-4.343750000000002,272,274,273,73,11,Randall,Cobb,GBP,WR,32,9,2022,1
10723,WR,NA,NA,NA,NA,7.920000000000001,NA,average,7.920000000000001,NA,0.03640000000000043,7.920000000000001,7.920000000000001,-4.979499999999999,-2.5699999999999994,-6.445000000000001,283,230,344,79,11,Mohamed,Sanu,FA,WR,33,8,2022,1
