player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Aaron Jones,RB,GB,NA,12.2,58.98,NA,0.36,NA,2.9,21.75,NA,NA,0.2,NA,11.4,NA,aaron-jones,NumberFire,13319,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34,18.46,#17,48,18,12.84,6800,1.89,14.33,7600,1.89,12.84,25,0.51,NA,NA
Jeff Wilson,RB,SF,NA,15.09,68.36,NA,0.44,NA,1.17,8.76,NA,NA,0.05,NA,10.4,NA,jeff-wilson,NumberFire,NA,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,17.13,#27,55,19,11,6300,1.75,11.71,5800,2.02,11,21,0.52,NA,NA
Najee Harris,RB,PIT,NA,15.37,63.26,NA,0.36,NA,2.09,13.15,NA,NA,0.07,NA,10.19,NA,najee-harris,NumberFire,15254,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,16.85,#19,56,20,11.19,7200,1.55,12.28,5900,2.08,11.19,16,0.7,NA,NA
A.J. Dillon,RB,GB,NA,13.6,58.88,NA,0.28,NA,2.18,16.92,NA,NA,0.13,NA,10.12,NA,aj-dillon,NumberFire,14805,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,16.76,#17,57,21,11.15,5700,1.96,12.24,5600,2.19,11.15,16,0.7,NA,NA
Brian Robinson,RB,WSH,NA,15.12,66.97,NA,0.4,NA,0.48,3.17,NA,NA,0.02,NA,9.43,NA,brian-robinson,NumberFire,15716,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,15.85,#13,61,22,9.67,6100,1.59,9.97,5500,1.81,9.67,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,10.44,48.82,NA,0.33,NA,2.58,18.99,NA,NA,0.11,NA,9.4,NA,rhamondre-stevenson,NumberFire,15259,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,15.81,#26,62,23,10.67,8300,1.29,11.99,6300,1.9,10.67,27,0.4,NA,NA
Travis Etienne,RB,JAC,NA,10.81,51.12,NA,0.38,NA,2.23,17.28,NA,NA,0.08,NA,9.4,NA,travis-etienne,NumberFire,15253,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,15.81,#24,62,23,10.5,6200,1.69,11.73,5400,2.17,10.5,NA,NA,NA,NA
James Robinson,RB,JAC,NA,11.77,53.9,NA,0.46,NA,1.26,8.75,NA,NA,0.05,NA,9.11,NA,james-robinson,NumberFire,14813,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,15.42,#24,66,25,9.74,5800,1.68,10.49,5900,1.78,9.74,18,0.54,NA,NA
Damien Harris,RB,NE,NA,11.6,53.18,NA,0.42,NA,1.2,8.51,NA,NA,0.06,NA,9.06,NA,damien-harris,NumberFire,14075,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77,15.35,#26,67,26,9.67,6500,1.49,10.27,5700,1.8,9.67,19,0.51,NA,NA
Eno Benjamin,RB,ARI,NA,11.02,48.91,NA,0.3,NA,2.28,16.5,NA,NA,0.1,NA,8.89,NA,eno-benjamin,NumberFire,14801,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,15.13,#14,71,27,10.02,NA,NA,11.2,5500,2.04,10.02,16,0.63,NA,NA
Caleb Huntley,RB,ATL,NA,11.81,51.31,NA,0.34,NA,1.56,12.35,NA,NA,0.09,NA,8.73,NA,caleb-huntley,NumberFire,15505,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,14.92,#8,73,28,9.53,5900,1.62,10.42,4900,2.13,9.53,11,0.87,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,10.39,45.16,NA,0.31,NA,1.94,14.56,NA,NA,0.1,NA,8.34,NA,clyde-edwards-helaire,NumberFire,14803,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,14.4,#6,76,29,9.28,6700,1.39,10.32,6100,1.69,9.28,16,0.58,NA,NA
Tony Pollard,RB,DAL,NA,8.04,38.94,NA,0.28,NA,2.51,18.48,NA,NA,0.16,NA,8.3,NA,tony-pollard,NumberFire,14085,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,14.35,#32,78,30,9.54,6500,1.47,10.84,5700,1.9,9.54,19,0.5,NA,NA
Tyler Allgeier,RB,ATL,NA,10.6,46.05,NA,0.29,NA,1.56,12.5,NA,NA,0.09,NA,7.98,NA,tyler-allgeier,NumberFire,15712,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,13.92,#8,81,31,8.76,5900,1.48,9.63,5000,1.93,8.76,11,0.8,NA,NA
Latavius Murray,RB,DEN,NA,10.29,43.99,NA,0.33,NA,1.57,11.49,NA,NA,0.07,NA,7.85,NA,latavius-murray,NumberFire,11390,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,13.75,#7,85,32,8.67,6000,1.45,9.5,5200,1.83,8.67,13,0.67,NA,NA
Kareem Hunt,RB,CLE,NA,7.99,34.04,NA,0.24,NA,2.63,19.5,NA,NA,0.1,NA,7.42,NA,kareem-hunt,NumberFire,13138,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,13.18,#20,87,33,8.71,5800,1.5,10.02,5400,1.86,8.71,16,0.54,NA,NA
Jamaal Williams,RB,DET,NA,9.75,39.73,NA,0.26,NA,1.97,14,NA,NA,0.09,NA,7.4,NA,jamaal-williams,NumberFire,13139,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,13.15,#4,88,34,8.42,7800,1.08,9.43,6100,1.55,8.42,22,0.38,NA,NA
Michael Carter,RB,NYJ,NA,7.3,33.03,NA,0.21,NA,1.89,15.21,NA,NA,0.07,NA,6.42,NA,michael-carter-ii,NumberFire,15258,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,11.85,#3,103,35,7.35,5600,1.31,8.34,4800,1.74,7.35,16,0.46,NA,NA
Antonio Gibson,RB,WSH,NA,6.72,29.1,NA,0.21,NA,2.43,16.9,NA,NA,0.09,NA,6.34,NA,antonio-gibson,NumberFire,14852,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,11.74,#13,106,36,7.56,5500,1.37,8.8,5300,1.66,7.56,12,0.63,NA,NA
Rex Burkhead,RB,HOU,NA,5.54,23.2,NA,0.17,NA,2.96,22.78,NA,NA,0.12,NA,6.31,NA,rex-burkhead,NumberFire,11182,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,11.71,#25,107,37,7.78,5000,1.56,9.29,4700,1.98,7.78,11,0.71,NA,NA
Mike Boone,RB,DEN,NA,6,28.15,NA,0.17,NA,2.5,19.3,NA,NA,0.1,NA,6.28,NA,mike-boone,NumberFire,13868,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,11.67,#7,109,38,7.56,5400,1.4,8.84,5500,1.61,7.56,14,0.54,NA,NA
Melvin Gordon,RB,DEN,NA,8.15,35.84,NA,0.26,NA,1.24,8.94,NA,NA,0.06,NA,6.01,NA,melvin-gordon,NumberFire,12151,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,11.31,#7,114,39,6.66,6300,1.06,7.46,6000,1.24,6.66,19,0.35,NA,NA
Mark Ingram,RB,NO,NA,6.01,27.25,NA,0.18,NA,1.47,11.02,NA,NA,0.05,NA,5.1,NA,mark-ingram-1,NumberFire,10276,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,10.1,#12,127,40,5.82,NA,NA,6.62,5000,1.32,5.82,11,0.53,NA,NA
Chase Edmonds,RB,MIA,NA,5.24,24.11,NA,0.19,NA,1.49,11.32,NA,NA,0.07,NA,5.06,NA,chase-edmonds,NumberFire,13726,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,10.05,#16,128,41,5.81,5300,1.1,6.57,5000,1.31,5.81,10,0.58,NA,NA
Sony Michel,RB,LAC,NA,6.38,26.46,NA,0.19,NA,1.08,8.85,NA,NA,0.06,NA,5.06,NA,sony-michel,NumberFire,13607,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,10.05,#31,128,41,5.57,5400,1.03,6.11,4800,1.27,5.57,12,0.46,NA,NA
Khalil Herbert,RB,CHI,NA,6.66,31.27,NA,0.16,NA,0.94,7.54,NA,NA,0.03,NA,4.99,NA,khalil-herbert,NumberFire,15271,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,9.95,#5,131,43,5.43,6800,0.8,5.93,5200,1.14,5.43,13,0.42,NA,NA
James Conner,RB,ARI,NA,6.96,28.3,NA,0.28,NA,0.53,3.92,NA,NA,0.02,NA,4.94,NA,james-conner,NumberFire,13146,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,9.89,#14,132,44,5.21,NA,NA,5.51,6100,0.9,5.21,19,0.27,NA,NA
Rachaad White,RB,TB,NA,4.88,22.1,NA,0.15,NA,1.76,12.6,NA,NA,0.09,NA,4.8,NA,rachaad-white,NumberFire,15721,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,9.7,#15,136,45,5.69,5000,1.14,6.62,5200,1.27,5.69,12,0.47,NA,NA
Jerick McKinnon,RB,KC,NA,4.35,17.39,NA,0.11,NA,1.78,13.89,NA,NA,0.11,NA,4.42,NA,jerick-mckinnon,NumberFire,11761,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36,9.2,#6,143,46,5.34,5100,1.05,6.23,4400,1.42,5.34,10,0.53,NA,NA
J.K. Dobbins,RB,BAL,NA,5.59,26.11,NA,0.18,NA,0.6,3.94,NA,NA,0.04,NA,4.23,NA,j-k-dobbins,NumberFire,14800,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.94,#30,150,47,4.55,6600,0.69,4.89,5200,0.94,4.55,18,0.25,NA,NA
Kenyan Drake,RB,BAL,NA,5.87,26.59,NA,0.19,NA,0.46,3.2,NA,NA,0.03,NA,4.23,NA,kenyan-drake,NumberFire,12630,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.94,#30,150,47,4.43,6600,0.67,4.71,5100,0.92,4.43,18,0.25,NA,NA
J.D. McKissic,RB,WSH,NA,1.96,9.01,NA,0.05,NA,3.19,23.73,NA,NA,0.11,NA,4.22,NA,j-d-mckissic,NumberFire,13108,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,8.93,#13,152,49,5.83,4900,1.19,7.43,4800,1.55,5.83,13,0.45,NA,NA
Brandon Bolden,RB,LV,NA,2.78,12.56,NA,0.1,NA,1.42,12.48,NA,NA,0.08,NA,3.56,NA,brandon-bolden,NumberFire,10932,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,8.06,#28,166,50,4.25,4900,0.87,4.98,4700,1.06,4.25,15,0.28,NA,NA
DeeJay Dallas,RB,SEA,NA,4.34,20.1,NA,0.17,NA,0.67,4.31,NA,NA,0.02,NA,3.54,NA,deejay-dallas,NumberFire,14815,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,8.03,#21,168,51,3.86,4800,0.8,4.22,4000,1.06,3.86,12,0.32,NA,NA
Samaje Perine,RB,CIN,NA,3.13,13.1,NA,0.08,NA,1.59,11.69,NA,NA,0.09,NA,3.53,NA,samaje-perine,NumberFire,13133,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,8.02,#29,169,52,4.29,5200,0.83,5.09,5400,0.94,4.29,11,0.39,NA,NA
Dontrell Hilliard,RB,TEN,NA,1.22,5.69,NA,0.03,NA,2.7,20.96,NA,NA,0.12,NA,3.5,NA,dontrell-hilliard,NumberFire,13871,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.98,7.98,#23,170,53,4.82,5300,0.91,6.22,5000,1.24,4.82,13,0.37,NA,NA
Keaontay Ingram,RB,ARI,NA,4.21,17.9,NA,0.09,NA,1.05,7.72,NA,NA,0.05,NA,3.33,NA,keaontay-ingram,NumberFire,15734,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.09,7.75,#14,175,54,3.83,NA,NA,4.4,4700,0.94,3.83,10,0.38,NA,NA
Nyheim Hines,RB,IND,NA,2.27,9.9,NA,0.06,NA,2.18,15.93,NA,NA,0.07,NA,3.3,NA,nyheim-hines,NumberFire,13622,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,7.71,#22,177,55,4.35,6000,0.73,5.49,5300,1.04,4.35,13,0.33,NA,NA
Isiah Pacheco,RB,KC,NA,5.07,21.38,NA,0.12,NA,0.29,2.14,NA,NA,0.02,NA,3.05,NA,isiah-pacheco,NumberFire,15749,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28,7.38,#6,181,56,3.18,5200,0.61,3.4,4700,0.72,3.18,10,0.32,NA,NA
Justice Hill,RB,BAL,NA,3.36,14.86,NA,0.08,NA,0.97,6.82,NA,NA,0.07,NA,3.01,NA,justice-hill,NumberFire,14086,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31,7.33,#30,183,57,3.51,5100,0.69,4.02,4200,0.96,3.51,12,0.29,NA,NA
Jaylen Warren,RB,PIT,NA,3.84,16.71,NA,0.08,NA,0.79,5.92,NA,NA,0.03,NA,2.84,NA,jaylen-warren,NumberFire,15742,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,7.1,#19,186,58,3.22,5200,0.62,3.66,4600,0.8,3.22,10,0.32,NA,NA
Tevin Coleman,RB,SF,NA,3.42,14.52,NA,0.09,NA,0.71,5.83,NA,NA,0.04,NA,2.84,NA,tevin-coleman,NumberFire,12152,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,7.1,#27,186,58,3.17,5200,0.61,3.53,4500,0.78,3.17,15,0.21,NA,NA
Myles Gaskin,RB,MIA,NA,1.65,6.91,NA,0.05,NA,1.28,8.81,NA,NA,0.07,NA,2.26,NA,myles-gaskin,NumberFire,14081,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,6.33,#16,202,60,2.89,4900,0.59,3.55,4200,0.85,2.89,10,0.29,NA,NA
Matt Breida,RB,NYG,NA,2.71,12.61,NA,0.07,NA,0.67,5.07,NA,NA,0.02,NA,2.24,NA,matt-breida,NumberFire,13378,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82,6.3,#18,203,61,2.54,5700,0.45,2.93,4600,0.64,2.54,10,0.25,NA,NA
Kyle Juszczyk,RB,SF,NA,1.42,6.17,NA,0.03,NA,1.2,11.15,NA,NA,0.06,NA,2.22,NA,kyle-juszczyk,NumberFire,11367,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,6.28,#27,204,62,2.79,4600,0.61,3.43,4100,0.84,2.79,11,0.25,NA,NA
Zander Horvath,RB,LAC,NA,2.39,10.24,NA,0.07,NA,0.57,4.56,NA,NA,0.04,NA,2.06,NA,zander-horvath,NumberFire,15960,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,6.06,#31,212,63,2.37,4600,0.52,2.68,4000,0.67,2.37,10,0.24,NA,NA
Gus Edwards,RB,BAL,NA,2.8,13.73,NA,0.07,NA,0.23,1.77,NA,NA,0.01,NA,2.03,NA,gus-edwards,NumberFire,13850,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96,6.02,#30,215,64,2.09,5000,0.42,2.23,4000,0.56,2.09,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,2.81,11.64,NA,0.05,NA,0.44,3.22,NA,NA,0.02,NA,1.86,NA,chuba-hubbard,NumberFire,15261,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08,5.8,#2,222,65,2.09,4600,0.45,2.33,4500,0.52,2.09,10,0.21,NA,NA
Damien Williams,RB,ATL,NA,2.12,9.35,NA,0.09,NA,0.38,2.82,NA,NA,0.02,NA,1.84,NA,damien-williams,NumberFire,11886,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.09,5.77,#8,224,66,2.05,5500,0.37,2.25,4000,0.56,2.05,13,0.16,NA,NA
Hassan Haskins,RB,TEN,NA,2.6,11.19,NA,0.05,NA,0.23,1.79,NA,NA,0.01,NA,1.63,NA,hassan-haskins,NumberFire,15720,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23,5.49,#23,231,67,1.71,4600,0.37,1.86,4300,0.43,1.71,10,0.17,NA,NA
Craig Reynolds,RB,DET,NA,1.28,5.59,NA,0.03,NA,0.63,5.23,NA,NA,0.03,NA,1.43,NA,craig-reynolds,NumberFire,14727,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,5.23,#4,237,68,1.74,4800,0.36,2.06,4700,0.44,1.74,10,0.17,NA,NA
Tyrion Davis-Price,RB,SF,NA,2.56,11.14,NA,0.05,NA,0,0,NA,NA,0,NA,1.38,NA,tyrion-davis-price,NumberFire,15746,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,5.16,#27,239,69,1.35,4900,0.28,1.38,4000,0.35,1.35,10,0.14,NA,NA
Isaiah Spiller,RB,LAC,NA,1.06,4.83,NA,0.04,NA,0.55,4.39,NA,NA,0.03,NA,1.32,NA,isaiah-spiller,NumberFire,15709,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,5.08,#31,241,70,1.6,4500,0.36,1.88,4000,0.47,1.6,10,0.16,NA,NA
Alec Ingold,RB,MIA,NA,0.55,2.4,NA,0.02,NA,0.77,5.84,NA,NA,0.04,NA,1.16,NA,alec-ingold,NumberFire,14420,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.87,#16,252,71,1.55,4600,0.34,1.94,4000,0.49,1.55,10,0.16,NA,NA
Zamir White,RB,LV,NA,1.8,8.03,NA,0.05,NA,0,0,NA,NA,0,NA,1.09,NA,zamir-white,NumberFire,15714,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.78,#28,256,72,1.06,4600,0.23,1.08,4000,0.27,1.06,10,0.11,NA,NA
Giovanni Ricci,RB,CAR,NA,0,0,NA,0,NA,1.12,8.56,NA,NA,0.04,NA,1.08,NA,giovanni-ricci,NumberFire,15054,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.76,#2,257,73,1.64,4200,0.39,2.21,2500,0.88,1.64,10,0.16,NA,NA
Deon Jackson,RB,IND,NA,1.34,5.67,NA,0.03,NA,0.26,2,NA,NA,0.01,NA,0.98,NA,deon-jackson,NumberFire,15277,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.67,4.63,#22,261,74,1.12,6400,0.18,1.26,5900,0.21,1.12,16,0.07,NA,NA
D'Onta Foreman,RB,CAR,NA,1.79,7.51,NA,0.03,NA,0,0,NA,NA,0,NA,0.9,NA,d-onta-foreman,NumberFire,13134,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73,4.53,#2,265,75,0.89,4900,0.18,0.91,4000,0.23,0.89,10,0.09,NA,NA
Andrew Beck,RB,DEN,NA,0.57,2.48,NA,0.01,NA,0.52,4.32,NA,NA,0.02,NA,0.88,NA,andrew-beck,NumberFire,14319,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,4.5,#7,266,76,1.1,4200,0.26,1.37,2600,0.53,1.1,10,0.11,NA,NA
Phillip Lindsay,RB,IND,NA,0.27,1.17,NA,0.01,NA,0.76,4.88,NA,NA,0.03,NA,0.83,NA,phillip-lindsay,NumberFire,13614,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.77,4.43,#22,270,77,1.23,5000,0.25,1.61,4900,0.33,1.23,NA,NA,NA,NA
Gary Brightwell,RB,NYG,NA,0.9,3.89,NA,0.02,NA,0.23,1.6,NA,NA,0.01,NA,0.73,NA,gary-brightwell,NumberFire,15462,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.84,4.3,#18,282,78,0.82,5000,0.16,0.95,4000,0.24,0.82,10,0.08,NA,NA
Trestan Ebner,RB,CHI,NA,0.67,2.9,NA,0.01,NA,0.35,2.89,NA,NA,0.01,NA,0.72,NA,trestan-ebner,NumberFire,15748,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.85,4.29,#5,283,79,0.85,5000,0.17,1.04,4100,0.25,0.85,10,0.09,NA,NA
Patrick Ricard,RB,BAL,NA,0.28,1.23,NA,0.01,NA,0.48,3.26,NA,NA,0.04,NA,0.7,NA,patrick-ricard,NumberFire,13455,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86,4.26,#30,285,80,0.97,4500,0.22,1.22,4000,0.31,0.97,10,0.1,NA,NA
Keith Smith,RB,ATL,NA,0.3,1.3,NA,0.01,NA,0.39,2.86,NA,NA,0.02,NA,0.59,NA,keith-smith-1,NumberFire,12040,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.93,4.11,#8,296,81,0.79,4500,0.18,0.99,4000,0.25,0.79,10,0.08,NA,NA
Justin Jackson,RB,DET,NA,0.26,1.16,NA,0.01,NA,0.37,2.96,NA,NA,0.02,NA,0.56,NA,justin-jackson,NumberFire,13620,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.95,4.07,#4,302,82,0.78,4600,0.17,0.96,4000,0.24,0.78,10,0.08,NA,NA
JaMycal Hasty,RB,JAC,NA,0.27,1.21,NA,0.01,NA,0.39,2.81,NA,NA,0.02,NA,0.54,NA,jamycal-hasty,NumberFire,14821,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,4.05,#24,304,83,0.76,5100,0.15,0.96,4300,0.22,0.76,11,0.07,NA,NA
Mike Davis,RB,BAL,NA,0.56,2.23,NA,0.01,NA,0.24,1.42,NA,NA,0.02,NA,0.53,NA,mike-davis,NumberFire,12164,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,4.03,#30,306,84,0.65,4600,0.14,0.78,4800,0.16,0.65,10,0.07,NA,NA
Chris Evans,RB,CIN,NA,0.26,1.13,NA,0.01,NA,0.29,2.23,NA,NA,0.02,NA,0.48,NA,chris-evans,NumberFire,15275,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01,3.97,#29,309,85,0.66,4600,0.14,0.81,4200,0.19,0.66,10,0.07,NA,NA
Salvon Ahmed,RB,MIA,NA,0.28,1.19,NA,0.01,NA,0.25,1.9,NA,NA,0.01,NA,0.44,NA,salvon-ahmed,NumberFire,14811,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#16,311,86,0.55,4500,0.12,0.68,4000,0.17,0.55,10,0.06,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,0.29,1.25,NA,0.01,NA,0.26,1.87,NA,NA,0.02,NA,0.44,NA,ke-shawn-vaughn,NumberFire,14810,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#15,311,86,0.62,4600,0.13,0.75,4400,0.17,0.62,10,0.06,NA,NA
Ronald Jones,RB,KC,NA,0.24,1.03,NA,0.01,NA,0.28,2.06,NA,NA,0.02,NA,0.44,NA,ronald-jones,NumberFire,13606,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#6,311,86,0.61,4600,0.13,0.76,4000,0.19,0.61,10,0.06,NA,NA
Michael Burton,RB,KC,NA,0.24,1,NA,0.01,NA,0.29,2.1,NA,NA,0.02,NA,0.44,NA,michael-burton,NumberFire,12325,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03,3.91,#6,311,86,0.64,4500,0.14,0.78,4000,0.2,0.64,10,0.06,NA,NA
Kevin Harris,RB,NE,NA,0.29,1.27,NA,0.01,NA,0.24,1.88,NA,NA,0.01,NA,0.43,NA,kevin-harris,NumberFire,15719,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.04,3.9,#26,316,90,0.56,4700,0.12,0.68,4000,0.17,0.56,10,0.06,NA,NA
