data_src,id,src_id,player,team,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,site_pts,rec_tgt,games,two_pts,fumbles_lost,pos,bye,na,week_6_opp,week_6_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rush_avg,rec_yds_g,rec_avg,site_fppg,tm,...37,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rec_50_yds,rec_100_yds,kick_ret_yds,...48,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...55,draftkings_site_points,yahoo_site_points,return_tds
NFL,NA,2567160,Jaret Patterson,WAS,NA,8.14,0.07,0.41,3.45,0.02,2.09,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13378,2558918,Matt Breida,BUF,NA,10.16,0.05,0.38,2.1,0.02,1.97,NA,NA,NA,0.03,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14072,2562743,Benny Snell,PIT,NA,9,0.06,0.33,2.85,0.01,1.9,NA,NA,NA,0.02,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15265,2566076,Kylin Hill,GB,NA,8.93,0.05,0.43,1.91,0.01,1.85,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13455,2558990,Patrick Ricard,BAL,NA,0.1,0.01,0.84,6.65,0.04,1.84,NA,NA,0.01,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14098,2563223,Damarea Crockett,DEN,NA,5.56,0.05,0.5,3.71,0.02,1.83,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14801,2564889,Eno Benjamin,ARI,NA,6.54,0.04,0.5,2.73,0.02,1.77,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13814,2561146,Boston Scott,PHI,NA,3.35,0.02,0.62,5.18,0.02,1.71,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12912,2556885,Jalen Richard,LV,NA,0.14,NA,0.87,5.82,0.03,1.65,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12155,2552374,Ameer Abdullah,MIN,NA,4.51,0.03,0.49,2.69,0.02,1.49,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13148,2559362,Dare Ogunbowale,JAX,NA,5.12,0.04,0.29,3.23,0.01,1.43,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13239,2556762,Elijhaa Penny,NYG,NA,6.95,0.06,0.2,1.32,0.01,1.43,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13789,2560933,Jordan Wilkins,IND,NA,2.96,0.02,0.39,3.45,0.02,1.35,NA,NA,0.04,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15480,2566208,Jake Funk,LA,NA,4.52,0.03,0.42,2.44,0.01,1.34,NA,NA,NA,0.01,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13136,2559150,Corey Clement,DAL,NA,4.1,0.03,0.35,1.88,0.01,1.33,NA,NA,0.07,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12923,2556803,C.J. Ham,MIN,NA,1.45,0.01,0.54,3.1,0.02,1.18,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,15042,2564949,Jonathan Ward,ARI,NA,NA,NA,0.46,4.21,0.02,1,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10368,2495467,Taiwan Jones,BUF,NA,0.04,NA,0.37,3.61,0.03,0.92,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12325,2552636,Michael Burton,KC,NA,0.52,NA,0.48,2.31,0.02,0.88,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
