data_src,id,src_id,player,team,rec,rec_yds,rec_tds,site_pts,rush_att,rush_yds,rush_tds,rec_tgt,games,fumbles_lost,chg,opp,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,site_fppg,tm,...38,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...47,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...54,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value
NumberFire,13672,michael-gesicki,Mike Gesicki,MIA,2.94,30.94,0.19,4.21,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,8.8,IND,#26,182,22,5.68,5400,1.05,7.17,5.68,13,0.44
NumberFire,14143,dawson-knox,Dawson Knox,BUF,2.23,25.73,0.25,4.06,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,8.6,HOU,#24,190,23,5.13,5600,0.92,6.27,5.13,18,0.29
NumberFire,12317,c-j-uzomah,C.J. Uzomah,CIN,2.29,23.3,0.28,3.99,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.52,8.5,JAC,#29,192,24,5.14,4800,1.07,6.29,5.14,10,0.51
NumberFire,14867,cole-kmet,Cole Kmet,CHI,2.42,26.11,0.2,3.77,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,8.21,DET,#30,199,25,5.02,4800,1.05,6.24,5.02,11,0.46
NumberFire,13919,anthony-firkser,Anthony Firkser,TEN,2.07,24.17,0.2,3.63,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.76,8.02,NYJ,#9,202,26,4.63,4500,1.03,5.68,4.63,10,0.46
NumberFire,14870,adam-trautman,Adam Trautman,NO,2.1,25.11,0.17,3.54,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.9,NYG,#27,205,27,4.56,4300,1.06,5.62,4.56,10,0.46
NumberFire,14861,juwan-johnson,Juwan Johnson,NO,1.98,23.09,0.18,3.35,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,7.64,NYG,#27,215,28,4.36,4600,0.95,5.36,4.36,14,0.31
NumberFire,13753,jordan-akins,Jordan Akins,HOU,2.43,25.55,0.13,3.3,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,7.57,BUF,#2,217,29,4.53,4200,1.08,5.76,4.53,10,0.45
NumberFire,13680,hayden-hurst,Hayden Hurst,ATL,2.14,21.99,0.18,3.26,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,7.52,WSH,#31,221,30,4.33,4600,0.94,5.41,4.33,10,0.43
NumberFire,11516,jack-doyle,Jack Doyle,IND,2.14,22.7,0.15,3.14,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.36,MIA,#18,227,31,4.18,4800,0.87,5.28,4.18,13,0.32
NumberFire,11695,eric-ebron,Eric Ebron,PIT,2.21,22.54,0.15,3.13,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,GB,#25,228,32,4.22,4400,0.96,5.34,4.22,10,0.42
NumberFire,13763,will-dissly,Will Dissly,SEA,1.63,17.62,0.16,2.7,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36,6.76,SF,#16,239,33,3.52,4400,0.8,4.34,3.52,12,0.29
NumberFire,15331,pat-freiermuth,Pat Freiermuth,PIT,1.89,18.67,0.13,2.61,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.42,6.64,GB,#25,242,34,3.55,5000,0.71,4.52,3.55,13,0.27
NumberFire,11399,ryan-griffin,Ryan Griffin,NYJ,1.73,17.8,0.13,2.54,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,6.54,TEN,#23,243,35,3.41,4000,0.85,4.28,3.41,10,0.34
NumberFire,13722,blake-jarwin,Blake Jarwin,DAL,1.47,16.36,0.14,2.47,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,6.45,CAR,#1,244,36,3.19,4900,0.65,3.94,3.19,10,0.32
NumberFire,14875,harrison-bryant,Harrison Bryant,CLE,1.43,16.77,0.13,2.46,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52,6.44,MIN,#21,246,37,3.13,4700,0.67,3.87,3.13,10,0.31
NumberFire,12206,maxx-williams,Maxx Williams,ARI,1.45,13.44,0.11,2,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.81,5.81,LA,#12,261,38,2.71,4500,0.6,3.44,2.71,10,0.27
NumberFire,13678,ian-thomas,Ian Thomas,CAR,1.44,12.5,0.13,1.99,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82,5.8,DAL,#8,262,39,2.73,4200,0.65,3.46,2.73,10,0.27
NumberFire,12378,geoff-swaim,Geoff Swaim,TEN,1.2,12.11,0.12,1.94,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,5.73,NYJ,#9,263,40,2.51,4300,0.58,3.12,2.51,10,0.25
NumberFire,13188,o-j-howard,O.J. Howard,TB,1.01,13.47,0.1,1.91,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87,5.69,NE,#6,265,41,2.43,4700,0.52,2.95,2.43,10,0.24
NumberFire,13246,mo-alie-cox,Mo Alie-Cox,IND,1.15,13.58,0.09,1.87,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,MIA,#18,267,42,2.45,4300,0.57,3.04,2.45,10,0.25
NumberFire,14873,albert-okwuegbunam,Albert Okwuegbunam,DEN,1.38,13.42,0.09,1.87,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,5.64,BAL,#22,267,42,2.55,4600,0.55,3.25,2.55,13,0.2
NumberFire,14239,foster-moreau,Foster Moreau,LV,1.02,11.74,0.11,1.83,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,5.58,LAC,#17,271,44,2.32,4400,0.53,2.84,2.32,12,0.19
NumberFire,13391,jacob-hollister,Jacob Hollister,JAC,1.24,12.7,0.09,1.79,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95,5.53,CIN,#4,273,45,2.41,4100,0.59,3.04,2.41,10,0.24
NumberFire,12110,cameron-brate,Cameron Brate,TB,1.14,10.47,0.12,1.73,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.99,5.45,NE,#6,274,46,2.32,4300,0.54,2.9,2.32,10,0.23
NumberFire,9925,jimmy-graham,Jimmy Graham,CHI,1.01,10.97,0.1,1.68,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,5.38,DET,#30,276,47,2.18,4200,0.52,2.7,2.18,10,0.22
NumberFire,13236,gerald-everett,Gerald Everett,SEA,1.13,10.88,0.1,1.68,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02,5.38,SF,#16,276,47,2.23,4900,0.46,2.81,2.23,11,0.2
NumberFire,NA,donald-parham-jr,Donald Parham Jr.,LAC,0.97,9.91,0.09,1.54,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.19,LV,#14,280,49,2,4300,0.47,2.49,2,10,0.2
NumberFire,12212,tyler-kroft,Tyler Kroft,NYJ,1.04,10.31,0.09,1.54,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11,5.19,TEN,#23,280,49,2.09,4500,0.46,2.61,2.09,10,0.21
NumberFire,NA,jody-fortson,Jody Fortson,KC,0.9,9.2,0.1,1.53,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12,5.18,PHI,#10,283,51,1.95,4500,0.43,2.41,1.95,10,0.2
NumberFire,11337,darren-fells,Darren Fells,DET,0.93,10.49,0.08,1.51,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13,5.15,CHI,#15,286,52,1.99,4100,0.49,2.46,1.99,10,0.2
NumberFire,14209,josh-oliver,Josh Oliver,BAL,0.87,9.28,0.08,1.37,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,4.96,DEN,#3,290,53,1.82,4200,0.43,2.27,1.82,10,0.18
NumberFire,NA,tommy-hudson,Tommy Hudson,TEN,0.72,8.07,0.08,1.28,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28,4.84,NYJ,#9,293,54,1.63,4200,0.39,2,1.63,10,0.16
NumberFire,14294,tommy-sweeney,Tommy Sweeney,BUF,0.74,7.8,0.08,1.25,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,4.8,HOU,#24,295,55,1.61,4100,0.39,1.99,1.61,10,0.16
NumberFire,14142,kaden-smith,Kaden Smith,NYG,0.91,7.73,0.05,1.06,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.42,4.54,NO,#5,307,56,1.51,4100,0.37,1.97,1.51,10,0.15
NumberFire,NA,reggie-gilliam,Reggie Gilliam,BUF,0.62,6.45,0.07,1.05,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.43,4.53,HOU,#24,310,57,1.36,4000,0.34,1.68,1.36,10,0.14
NumberFire,10398,lee-smith,Lee Smith,ATL,0.76,6.33,0.07,1.03,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44,4.5,WSH,#31,312,58,1.43,4500,0.32,1.81,1.43,10,0.14
NumberFire,13679,chris-herndon,Chris Herndon,MIN,0.53,5.77,0.06,0.9,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.33,CLE,#13,325,59,1.18,4100,0.29,1.46,1.18,10,0.12
NumberFire,NA,noah-gray-1,Noah Gray,KC,0.53,5.42,0.06,0.89,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.53,4.31,PHI,#10,326,60,1.17,NA,NA,1.43,1.17,10,0.12
NumberFire,12213,blake-bell,Blake Bell,KC,0.52,5.4,0.05,0.87,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55,4.29,PHI,#10,329,61,1.1,4100,0.27,1.36,1.1,10,0.11
NumberFire,13676,durham-smythe,Durham Smythe,MIA,0.65,5.68,0.04,0.82,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58,4.22,IND,#26,336,62,1.13,4100,0.28,1.46,1.13,10,0.11
NumberFire,14876,josiah-deguara,Josiah Deguara,GB,0.54,5.39,0.05,0.81,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.21,PIT,#11,337,63,1.11,4100,0.27,1.38,1.11,10,0.11
NumberFire,12955,chris-manhertz,Chris Manhertz,JAC,0.51,5.89,0.04,0.8,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59,4.19,CIN,#4,338,64,1.08,4200,0.26,1.34,1.08,10,0.11
NumberFire,13192,david-njoku,David Njoku,CLE,0.42,5.46,0.04,0.79,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.18,MIN,#21,340,65,1,4700,0.21,1.21,1,12,0.08
NumberFire,NA,luke-farrell,Luke Farrell,JAC,0.51,5.73,0.04,0.78,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.6,4.16,CIN,#4,342,66,1.05,4100,0.26,1.31,1.05,10,0.11
NumberFire,13994,pharaoh-brown,Pharaoh Brown,HOU,0.56,5.71,0.03,0.76,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,BUF,#2,344,67,1.03,4500,0.23,1.31,1.03,10,0.1
NumberFire,13382,ricky-seals-jones,Ricky Seals-Jones,WSH,0.43,5.11,0.04,0.76,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.14,ATL,#20,344,67,0.97,4400,0.22,1.18,0.97,13,0.07
NumberFire,12859,stephen-anderson,Stephen Anderson,LAC,0.48,4.86,0.04,0.75,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.62,4.12,LV,#14,346,69,0.97,4000,0.24,1.21,0.97,10,0.1
NumberFire,13880,dan-arnold,Dan Arnold,JAC,0.63,2.01,0.09,0.74,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,4.11,CIN,#4,347,70,1.08,4900,0.22,1.39,1.08,13,0.08
NumberFire,13315,eric-saubert,Eric Saubert,DEN,0.49,4.79,0.03,0.67,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.68,4.02,BAL,#22,353,71,0.9,4000,0.23,1.15,0.9,10,0.09
NumberFire,14231,trevon-wesco,Trevon Wesco,NYJ,0.05,0.49,0,0.1,0.05,0.22,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.25,TEN,#23,359,72,0.1,4100,0.02,0.12,0.1,10,0.01
NumberFire,10940,derek-carrier,Derek Carrier,LV,0.05,0.51,0,0.09,0.01,0.03,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.23,LAC,#17,364,73,0.08,4000,0.02,0.1,0.08,10,0.01
NumberFire,15097,sean-mckeon,Sean McKeon,DAL,0.05,0.55,0.01,0.09,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05,3.23,CAR,#1,364,73,0.14,4000,0.04,0.17,0.14,10,0.01
NumberFire,13194,jeremy-sprinkle,Jeremy Sprinkle,DAL,0.05,0.52,0.01,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,CAR,#1,377,75,0.14,4100,0.03,0.16,0.14,10,0.01
NumberFire,13890,jason-croom,Jason Croom,PHI,0.04,0.54,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,KC,#32,377,75,0.07,4000,0.02,0.09,0.07,10,0.01
NumberFire,13988,ross-dwelley,Ross Dwelley,SF,0.05,0.5,0.01,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,SEA,#28,377,75,0.14,4000,0.04,0.16,0.14,10,0.01
NumberFire,13940,johnny-mundt,Johnny Mundt,LA,0.05,0.5,0.01,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,ARI,#7,377,75,0.14,4000,0.04,0.16,0.14,10,0.01
NumberFire,14146,drew-sample,Drew Sample,CIN,0.05,0.47,0.01,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,JAC,#29,377,75,0.13,4100,0.03,0.16,0.13,10,0.01
NumberFire,13857,deon-yelder,Deon Yelder,TEN,0.04,0.48,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,NYJ,#9,377,75,0.07,4000,0.02,0.09,0.07,NA,NA
NumberFire,13396,darrell-daniels,Darrell Daniels,ARI,0.05,0.49,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,LA,#12,377,75,0.07,4000,0.02,0.1,0.07,10,0.01
NumberFire,14984,charlie-woerner,Charlie Woerner,SF,0.05,0.51,0.01,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,SEA,#28,377,75,0.14,4000,0.04,0.16,0.14,10,0.01
NumberFire,14665,brandon-dillon,Brandon Dillon,MIN,0.05,0.5,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,CLE,#13,377,75,0.08,4000,0.02,0.1,0.08,NA,NA
NumberFire,NA,jack-stoll,Jack Stoll,PHI,0.04,0.54,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,KC,#32,377,75,0.07,4000,0.02,0.09,0.07,10,0.01
NumberFire,NA,parker-hesse,Parker Hesse,ATL,0.05,0.5,0,0.08,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.22,WSH,#31,377,75,0.08,4000,0.02,0.1,0.08,10,0.01
NumberFire,15123,colin-thompson,Colin Thompson,CAR,0.05,0.45,0,0.07,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,DAL,#8,416,86,0.07,4000,0.02,0.1,0.07,10,0.01
NumberFire,14871,colby-parkinson,Colby Parkinson,SEA,0.05,0.46,0,0.07,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,SF,#16,416,86,0.07,4000,0.02,0.1,0.07,10,0.01
NumberFire,14874,hunter-bryant,Hunter Bryant,DET,0.05,0.49,0,0.07,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,CHI,#15,416,86,0.07,4000,0.02,0.1,0.07,NA,NA
NumberFire,15214,dominique-dafney,Dominique Dafney,GB,0.04,0.45,0,0.07,0,0,0,NA,NA,NA,NA,NA,TE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06,3.2,PIT,#11,416,86,0.07,4000,0.02,0.09,0.07,10,0.01
