data_src,id,src_id,player,team,pass_yds,pass_tds,pass_int,rush_att,rush_yds,rush_tds,site_pts,games,two_pts,pass_att,pass_comp,fumbles_lost,pos,bye,na,week_16_opp,week_16_fpts,na1,rank_draft,rank_ppr,na2,pass_comp_pct,pass_rate,na3,na4,na5,availability_percent_own,pass_yds_g,rush_avg,site_fppg,tm,...36,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,...44,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,pass_ints,...52,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
FantasySharks,14781,NA,"Fromm, JakeR",NA,32,0,0.3,1.3,4,0,1.7,NA,NA,9.1,3.7,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYG,@CHI,0,0,0,0,0,0,0.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13595,NA,"Rudolph, Mason",NA,20,0.07,0.04,1,5,0,1.7,NA,NA,3.8,2.4,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIT,CLE,0.03,0,0.03,0,0,0,0.04,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12621,NA,"Allen, Brandon",NA,18,0.2,0.1,0.9,1,0,1.6,NA,NA,3,1.9,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,KCC,0.1,0,0,0,0,0.06,0.7,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10313,NA,"Dalton, Andy",NA,22,0.1,0.08,0.2,1,0,1.6,NA,NA,3,1.8,0.01,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHI,NYG,0.03,0.04,0,0,0.03,0.03,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13115,NA,"Trubisky, Mitchell",NA,7,0.02,0.1,1.3,2,0.1,1.3,NA,NA,1.4,0.9,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,ATL,0.01,0,0,0,0,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13124,NA,"Rush, Cooper",NA,12,0.2,0,1.2,-1.47,0,1.1,NA,NA,1.3,0.9,0.03,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DAL,ARI,0.2,0,0,0,0,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10262,NA,"Gabbert, Blaine",NA,15,0.09,0,1.3,-0.11,0,1.1,NA,NA,1.9,1.3,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TBB,@NYJ,0,0,0.09,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,12141,NA,"Mariota, Marcus",NA,1,0,0.01,0.7,4,0.09,1,NA,NA,0.2,0.1,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LVR,@IND,0,0,0,0,0,0,0.03,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9073,NA,"Henne, Chad",NA,18,0,0.09,1.7,1,0.02,1,NA,NA,3.1,2.1,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KCC,@CIN,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13416,NA,"Walker, Phillip",NA,19,0.01,0.4,0.2,0,0,0.7,NA,NA,3.2,1.5,0.03,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,@NOS,0.01,0,0,0,0,0,0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,10948,NA,"Keenum, Case",NA,12,0,0,0.4,0,0,0.6,NA,NA,2.1,1.2,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,@PIT,0,0,0,0,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14063,NA,"Stidham, Jarrett",NA,6,0.06,0.08,0.2,0,0,0.5,NA,NA,0.9,0.5,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEP,JAC,0.03,0,0,0.03,0,0,0.08,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13873,NA,"Boyle, Tim",NA,12,0,0.3,0.3,2,0,0.5,NA,NA,2.8,1.8,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,@SEA,0,0,0,0,0,0,0.1,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13968,NA,"Mullens, Nick",NA,6,0.04,0.05,0.02,0,0,0.4,NA,NA,0.9,0.6,0.01,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLE,@PIT,0.04,0,0,0,0,0,0.05,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15250,NA,"Ehlinger, SamR",NA,3,0,0.1,0.8,1,0.02,0.3,NA,NA,0.7,0.3,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IND,LVR,0,0,0,0,0,0,0.02,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,13125,NA,"Beathard, C.J.",NA,5,0,0.01,0.4,1,0,0.3,NA,NA,0.5,0.4,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAC,@NEP,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,15035,NA,"Wolford, John",NA,4,0,0.1,0.3,0.01,0,0.1,NA,NA,1.3,0.5,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LAR,@BAL,0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,14070,NA,"Blough, David",NA,3,0,0.05,0.1,1,0,0.1,NA,NA,0.5,0.3,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DET,@SEA,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasySharks,9207,NA,"Johnson, Josh",NA,1,0.01,0,0.01,0.05,0,0.1,NA,NA,0.1,0.07,0,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAL,LAR,0,0,0,0,0,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NumberFire,13589,josh-allen,Josh Allen,BUF,251.44,2.14,NA,8.75,43.27,0.52,24.02,NA,NA,35.39,23.53,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.07,31.97,ATL,#30,1,1,0.79,24.79,8800,2.82,25.1,8000,3.14,24.79,41,0.6
NumberFire,13116,patrick-mahomes,Patrick Mahomes,KC,275.65,2.08,NA,4.14,18.49,0.15,20.56,NA,NA,37.53,24.89,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76,28.36,CIN,#6,2,2,0.63,21.21,8500,2.5,21.4,7800,2.74,21.21,37,0.57
NumberFire,13593,lamar-jackson,Lamar Jackson,BAL,244.42,1.51,NA,9.03,49.39,0.28,20.51,NA,NA,33.38,21.79,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.71,28.31,LA,#10,3,3,0.76,21.32,7800,2.73,21.56,7000,3.08,21.32,31,0.69
NumberFire,5848,tom-brady,Tom Brady,TB,281.44,2.35,NA,2.05,4.75,0.09,20.2,NA,NA,37.23,25.22,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42,27.98,NYJ,#32,4,4,0.65,20.86,8300,2.51,21,7600,2.76,20.86,40,0.52
NumberFire,7836,aaron-rodgers,Aaron Rodgers,GB,268.95,2.09,NA,2.58,12.28,0.09,20.19,NA,NA,35.06,23.21,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.41,27.97,MIN,#21,5,5,0.29,20.5,NA,NA,20.61,7700,2.68,20.5,38,0.54
NumberFire,14779,justin-herbert,Justin Herbert,LAC,270.18,1.88,NA,4.64,20.9,0.25,20.16,NA,NA,36.6,23.68,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38,27.94,DEN,#7,6,6,0.79,20.93,8200,2.55,21.09,6800,3.1,20.93,34,0.62
NumberFire,14783,jalen-hurts,Jalen Hurts,PHI,227.09,1.42,NA,8.77,42.28,0.52,20.15,NA,NA,30.59,19.52,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.37,27.93,WSH,#29,7,7,0.69,20.88,7900,2.64,21.21,6600,3.21,20.88,40,0.52
NumberFire,12620,dak-prescott,Dak Prescott,DAL,261.43,2.03,NA,3.28,15.34,0.22,19.63,NA,NA,36.39,24.61,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87,27.39,ARI,#5,8,8,0.69,20.32,7400,2.75,20.59,6700,3.07,20.32,32,0.64
NumberFire,14056,kyler-murray,Kyler Murray,ARI,270.07,1.49,NA,6.61,31.95,0.31,19.59,NA,NA,34.65,22.73,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.84,27.34,DAL,#1,10,9,0.78,20.36,8200,2.48,20.75,7300,2.84,20.36,35,0.58
NumberFire,9431,matthew-stafford,Matthew Stafford,LA,290.97,2,NA,2.06,7.99,0.09,19.45,NA,NA,35.69,23.41,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,27.2,BAL,#24,11,10,0.71,20.15,7600,2.65,20.27,7100,2.85,20.15,33,0.61
NumberFire,10703,russell-wilson,Russell Wilson,SEA,241.84,1.77,NA,3.33,17.32,0.09,17.77,NA,NA,31.76,20.75,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.11,25.43,DET,#28,12,11,0.53,18.3,7300,2.51,18.45,6200,2.98,18.3,31,0.59
NumberFire,14777,joe-burrow,Joe Burrow,CIN,267.58,1.57,NA,3.16,13.78,0.17,17.59,NA,NA,33.11,22.59,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.94,25.24,KC,#15,13,12,0.73,18.29,7700,2.38,18.52,6900,2.68,18.29,30,0.61
NumberFire,13424,taysom-hill,Taysom Hill,NO,207.48,1.08,NA,8.91,40.44,0.46,17.53,NA,NA,29.3,18.92,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88,25.18,CAR,#8,14,13,0.69,18.23,7700,2.37,18.53,6000,3.09,18.23,29,0.63
NumberFire,15240,trey-lance,Trey Lance,SF,217.38,1.49,NA,6.94,28.36,0.38,17.4,NA,NA,31.08,19.59,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,25.04,HOU,#27,15,14,0.94,18.35,6400,2.87,18.64,4800,3.88,18.35,20,0.92
NumberFire,15241,mac-jones,Mac Jones,NE,227.13,1.74,NA,3.93,17.03,0.23,17.36,NA,NA,30.98,21.07,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,25,JAC,#31,16,15,0.72,18.09,6800,2.66,18.3,5300,3.45,18.09,23,0.79
NumberFire,15238,justin-fields,Justin Fields,CHI,200.97,1.23,NA,8.68,38.18,0.36,16.66,NA,NA,29.07,18.07,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.06,24.26,NYG,#20,17,16,0.7,17.34,7000,2.48,17.84,5500,3.24,17.34,26,0.67
NumberFire,12610,carson-wentz,Carson Wentz,IND,218.22,1.49,NA,4.21,17.61,0.17,15.81,NA,NA,31.58,20.47,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,23.36,LV,#25,19,17,0.57,16.38,7000,2.34,16.69,5700,2.93,16.38,24,0.68
NumberFire,11644,derek-carr,Derek Carr,LV,271.27,1.31,NA,2.74,11.09,0.09,15.74,NA,NA,36.2,24.3,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,23.28,IND,#16,20,18,0.69,16.47,6900,2.39,16.81,5800,2.9,16.47,25,0.66
NumberFire,14778,tua-tagovailoa,Tua Tagovailoa,MIA,245.81,1.32,NA,3.58,14.88,0.16,15.68,NA,NA,35.73,24.15,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14,23.22,TEN,#9,21,19,0.8,16.5,6700,2.46,16.68,5800,2.88,16.5,29,0.57
NumberFire,12476,taylor-heinicke,Taylor Heinicke,WSH,229.87,1.36,NA,4.41,19.39,0.17,15.59,NA,NA,33.87,22.41,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,23.12,PHI,#17,22,20,0.83,16.4,6900,2.38,16.63,5300,3.14,16.4,24,0.68
NumberFire,10700,kirk-cousins,Kirk Cousins,MIN,246.29,1.47,NA,2.39,10.36,0.09,15.55,NA,NA,34.71,22.64,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,23.08,GB,#19,23,21,0.66,16.21,NA,NA,16.48,6400,2.58,16.21,32,0.51
NumberFire,10697,ryan-tannehill,Ryan Tannehill,TEN,211.25,1.41,NA,3.97,18.39,0.2,15.32,NA,NA,30.46,19.77,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.81,22.83,MIA,#11,24,22,0.72,16.05,7300,2.2,16.28,5900,2.76,16.05,25,0.64
NumberFire,13590,baker-mayfield,Baker Mayfield,CLE,224.65,1.34,NA,2.58,11.28,0.1,14.08,NA,NA,30.29,19.3,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65,21.51,PIT,#14,29,23,0.82,14.93,NA,NA,15.13,5600,2.7,14.93,20,0.75
NumberFire,7401,ben-roethlisberger,Ben Roethlisberger,PIT,233.5,1.32,NA,1.54,5.24,0.05,13.62,NA,NA,34.95,22.88,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,21.02,CLE,#18,33,24,0.75,14.35,NA,NA,14.57,5400,2.7,14.35,25,0.57
NumberFire,13592,sam-darnold,Sam Darnold,CAR,224.96,0.92,NA,4.75,20.51,0.2,13.43,NA,NA,33.58,20.11,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.04,20.82,NO,#3,34,25,0.95,14.38,6600,2.18,14.72,5000,2.94,14.38,20,0.72
NumberFire,15239,zach-wilson,Zach Wilson,NYJ,212.53,1.02,NA,2.92,13.27,0.11,12.67,NA,NA,33.44,20.2,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34,20,TB,#12,37,26,0.8,13.45,6500,2.07,13.66,5400,2.53,13.45,21,0.64
NumberFire,12611,jared-goff,Jared Goff,DET,224.12,1.1,NA,1.49,5.74,0.06,12.49,NA,NA,33.01,22.17,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17,19.81,SEA,#23,38,27,0.7,13.2,6700,1.97,13.45,5400,2.49,13.2,20,0.66
NumberFire,NA,davis-mills,Davis Mills,HOU,229.81,1.02,NA,1.48,6.61,0.05,12.48,NA,NA,33.17,22.32,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16,19.8,SF,#13,39,28,0.77,13.26,6400,2.07,13.41,5500,2.44,13.26,21,0.63
NumberFire,15237,trevor-lawrence,Trevor Lawrence,JAC,209.18,0.79,NA,4.46,19.31,0.14,12.27,NA,NA,34.23,20.21,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97,19.57,NE,#4,41,29,0.79,13.07,6500,2.01,13.33,5000,2.67,13.07,20,0.65
NumberFire,9099,matt-ryan,Matt Ryan,ATL,221.26,0.96,NA,1.96,7.15,0.06,12.17,NA,NA,33.76,21.67,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88,19.46,BUF,#2,42,30,0.63,12.84,6600,1.95,13.04,5300,2.46,12.84,20,0.64
NumberFire,11152,mike-glennon-1,Mike Glennon,NYG,213.85,1.06,NA,2.06,8.42,0.06,11.91,NA,NA,33.67,20.61,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64,19.18,CHI,#22,46,31,0.86,12.72,6200,2.05,12.98,5000,2.6,12.72,20,0.64
NumberFire,11640,teddy-bridgewater,Teddy Bridgewater,DEN,116.95,0.61,NA,1.22,5.21,0.06,7.22,NA,NA,16.29,10.76,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,14.03,LAC,#26,104,32,0.36,7.6,6500,1.17,7.64,5400,1.41,7.6,20,0.38
NumberFire,14057,drew-lock,Drew Lock,DEN,110.58,0.57,NA,1.08,4.73,0.05,6.34,NA,NA,16.3,10.07,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,13.03,LAC,#26,118,33,0.49,6.83,6500,1.05,6.93,5100,1.36,6.83,20,0.34
NFL,13589,2560955,Josh Allen,BUF,279.21,2,0.71,NA,36.44,0.3,22.97,NA,0.03,NA,NA,0.14,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,7836,2506363,Aaron Rodgers,GB,278.3,2.15,0.61,NA,9.94,0.13,20.23,NA,0.03,NA,NA,0.06,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13116,2558125,Patrick Mahomes,KC,277.58,1.93,0.77,NA,14.1,0.13,19.63,NA,0.13,NA,NA,0.05,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,5848,2504211,Tom Brady,TB,292.7,2.01,0.49,NA,3.53,0.09,19.54,NA,NA,NA,NA,0.06,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14783,2564832,Jalen Hurts,PHI,209.11,1.22,0.74,NA,48.95,0.4,19.12,NA,0.16,NA,NA,0.13,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,13593,2560757,Lamar Jackson,BAL,210.77,1.23,0.7,NA,56.54,0.25,19.08,NA,0.09,NA,NA,0.1,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14779,2565045,Justin Herbert,LAC,270.26,1.7,0.95,NA,19.18,0.18,19.03,NA,0.19,NA,NA,0.03,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,9431,79860,Matthew Stafford,LA,283.39,1.93,0.67,NA,3.78,0.05,18.53,NA,0.13,NA,NA,0.06,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12620,2555260,Dak Prescott,DAL,258.38,1.74,0.7,NA,13.31,0.11,18.29,NA,0.26,NA,NA,0.06,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11644,2543499,Derek Carr,LV,274.97,1.7,0.71,NA,6.59,0.07,17.42,NA,0.03,NA,NA,0.05,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,14777,2563722,Joe Burrow,CIN,262.19,1.75,0.94,NA,10.23,0.11,17.31,NA,0.05,NA,NA,0.04,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,10700,2532820,Kirk Cousins,MIN,257.02,1.73,0.84,NA,8.72,0.08,17.09,NA,0.16,NA,NA,0.05,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,11760,2543801,Jimmy Garoppolo,SF,254.89,1.73,0.59,NA,5.46,0.09,17.08,NA,0.09,NA,NA,0.06,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NFL,12610,2555259,Carson Wentz,IND,231,1.51,0.61,NA,17.29,0.14,16.77,NA,0.19,NA,NA,0.12,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
